"loanrange","businessname","naics_description","address","city","state","zip","naicscode","businesstype","raceethnicity","gender","veteran","nonprofit","jobsretained","dateapproved","lender","cd"
"b $2-5 million","INTERMOUNTAIN LOCK AND SECURITY SUPPLY CO","Merchant Wholesalers","P.O. Box 65435","SALT LAKE CITY","UT","84165","423710","Corporation","Unanswered","Male Owned","Unanswered",,"239","2020-04-13T00:00:00.000","KeyBank National Association","UT - 02"
"b $2-5 million","AMERICAN EQUIPMENT, LLC","Merchant Wholesalers","451 WEST 3440 SOUTH","SALT LAKE CITY","UT","84115","423830","Limited  Liability Company(LLC)","Unanswered","Male Owned","Non-Veteran",,"123","2020-05-01T00:00:00.000","JPMorgan Chase Bank, National Association","UT - 02"
"b $2-5 million","AMERICAN CRAFTS, L.C.","Merchant Wholesalers","588 West 400 South","LINDON","UT","84042","423920","Corporation","Unanswered","Unanswered","Unanswered",,"236","2020-04-13T00:00:00.000","KeyBank National Association","UT - 03"
"b $2-5 million","BULLFROG INTERNATIONAL LC","Merchant Wholesalers","7017 WEST 11800 SOUTH","HERRIMAN","UT","84096","423990","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"414","2020-04-14T00:00:00.000","JPMorgan Chase Bank, National Association","UT - 04"
"b $2-5 million","A&K RAILROAD MATERIALS, INC.","Merchant Wholesalers","1505 S Redwood Road","SALT LAKE CITY","UT","84104","423990","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"250","2020-04-10T00:00:00.000","Zions Bank, A Division of","UT - 02"
"b $2-5 million","GENERAL DISTRIBUTING COMPANY, THE","Merchant Wholesalers Nondurable goods","5350 West Amelia Earhart Drive","SALT LAKE CITY","UT","84116","424810","Corporation","Unanswered","Unanswered","Unanswered",,"246","2020-04-08T00:00:00.000","D. L. Evans Bank","UT - 02"
"b $2-5 million","JOHN H. FIRMAGE, INC.","Vehicle Dealers","4735 South State","SALT LAKE CITY","UT","84107","441110","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"175","2020-04-27T00:00:00.000","BMW Bank of North America, Inc.","UT - 04"
"b $2-5 million","ANTHONY WADE, INC.","Vehicle Dealers","150 West Hilton Drive","SAINT GEORGE","UT","84770","441110","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"353","2020-04-06T00:00:00.000","Goldenwest FCU","UT - 02"
"b $2-5 million","GARFF-WARNER DODGE, LLC","Vehicle Dealers","4175 West 3500 South 0.0","WEST VALLEY CITY","UT","84120","441110","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"196","2020-04-10T00:00:00.000","JPMorgan Chase Bank, National Association","UT - 02"
"b $2-5 million","KEN GARFF OGDEN, LLC","Vehicle Dealers","900 West Riverdale Road 0.0","OGDEN","UT","84405","441110","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"196","2020-04-10T00:00:00.000","JPMorgan Chase Bank, National Association","UT - 01"
"b $2-5 million","DOUG SMITH AUTOPLEX INC","Vehicle Dealers","501 West Main Street 0.0","AMERICAN FORK","UT","84003","441110","Subchapter S Corporation","Unanswered","Male Owned","Non-Veteran",,"216","2020-04-13T00:00:00.000","JPMorgan Chase Bank, National Association","UT - 03"
"b $2-5 million","MARK MILLER HOLDINGS, LLC","Vehicle Dealers","730 S West Temple","SALT LAKE CITY","UT","84101","441110","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"188","2020-04-07T00:00:00.000","Toyota Financial Savings Bank","UT - 02"
"b $2-5 million","M&M AUTOMOTOVE INC","Vehicle Dealers","11453 S Lone Peak Parkway","DRAPER","UT","84020","441110","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"161","2020-04-13T00:00:00.000","Toyota Financial Savings Bank","UT - 03"
"b $2-5 million","JERRY SEINER CHEVROLET, INC.","Vehicle Dealers","1530 South 500 West","SALT LAKE CITY","UT","84115","441110","Corporation","Unanswered","Unanswered","Unanswered",,"175","2020-04-08T00:00:00.000","Zions Bank, A Division of","UT - 02"
"b $2-5 million","TIM DAHLE IMPORTS, INC","Vehicle Dealers","4528 S State St","SALT LAKE CITY","UT","84107","441110","Corporation","White","Male Owned","Non-Veteran",,"241","2020-04-06T00:00:00.000","Zions Bank, A Division of","UT - 04"
"b $2-5 million","BURT BROTHERS, LLC","Vehicle Dealers","737 N 400 W","NORTH SALT LAKE","UT","84054","441320","Limited  Liability Company(LLC)","White","Male Owned","Non-Veteran",,"250","2020-04-03T00:00:00.000","Cache Valley Bank","UT - 02"
"b $2-5 million","JACK'S TIRE &OIL MANAGEMNT CO IN","Vehicle Dealers","1795 North Main St","LOGAN","UT","84341","441320","Corporation","Unanswered","Unanswered","Unanswered",,"220","2020-04-13T00:00:00.000","KeyBank National Association","UT - 01"
"b $2-5 million","WITTWER INC","Home Furnishing Stores","390 N MALL DR","SAINT GEORGE","UT","84790","442110","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"199","2020-04-06T00:00:00.000","Zions Bank, A Division of","UT - 02"
"b $2-5 million","LES OLSON COMPANY, INC.","Electronics Stores","3244 South 300 West","SALT LAKE CITY","UT","84115","443112","Corporation","Unanswered","Unanswered","Unanswered",,"253","2020-04-15T00:00:00.000","Zions Bank, A Division of","UT - 02"
"b $2-5 million","STANDARD PLUMBING SUPPLY CO., INC.","Home Centers","9310 S 370 W Bldg 5","SANDY","UT","84070","444130","Corporation","Unanswered","Unanswered","Unanswered",,"500","2020-05-18T00:00:00.000","American Express National Bank","UT - 03"
"b $2-5 million","BURTON LUMBER & HARDWARE CO.","Home Centers","1170 S 4400 W","SALT LAKE CITY","UT","84104","444190","Subchapter S Corporation","Unanswered","Male Owned","Non-Veteran",,"385","2020-04-08T00:00:00.000","Zions Bank, A Division of","UT - 02"
"b $2-5 million","TRES ENTERPRISES, INC.","Food Stores","2470 S REDWOOD RD $100","WEST VALLEY CITY","UT","84119","445210","Corporation","Hispanic","Female Owned","Non-Veteran",,"498","2020-04-14T00:00:00.000","Zions Bank, A Division of","UT - 02"
"b $2-5 million","ASEA LLC","Drug Stores","1488 W Pleasant View Dr","PLEASANT GROVE","UT","84062","446191","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"222","2020-04-16T00:00:00.000","Bank of America, National Association","UT - 03"
"b $2-5 million","TRUVISION HEALTH LLC","Drug Stores","172 E 14075 S","DRAPER","UT","84020","446191","Professional Association","Unanswered","Unanswered","Unanswered",,"70","2020-04-14T00:00:00.000","Zions Bank, A Division of","UT - 03"
"b $2-5 million","NATIONAL PRODUCT SALES INCORPORATED","Department Store","1600 South Empire Rd","SALT LAKE CITY","UT","84104","452210","Corporation","Unanswered","Unanswered","Veteran",,"500","2020-04-15T00:00:00.000","Glacier Bank","UT - 02"
"b $2-5 million","MAXIM'S NUTRICARE INCORPORATED","Retail Stores Misc","6208 W DANNON WAY","WEST JORDAN","UT","84081","453998","Corporation","Unanswered","Male Owned","Non-Veteran",,"329","2020-04-15T00:00:00.000","Bank of America, National Association","UT - 02"
"b $2-5 million","SMITH POWER PRODUCTS","Retail Stores Misc","3065 California Avenue","SALT LAKE CITY","UT","84104","453998","Sole Proprietorship","Unanswered","Male Owned","Non-Veteran",,"369","2020-04-14T00:00:00.000","Readycap Lending, LLC","UT - 02"
"b $2-5 million","OWLET BABY CARE INC.","Electronic Shopping & Online","2500 Executive Parkway, Suite 500","LEHI","UT","84043","454110","Corporation","Unanswered","Unanswered","Unanswered",,"102","2020-04-15T00:00:00.000","Silicon Valley Bank","UT - 03"
"b $2-5 million","ARIIX LLC","Direct Sellers","563 W 500 S Ste 340","BOUNTIFUL","UT","84010","454390","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"125","2020-05-03T00:00:00.000","Bank of America, National Association","UT - 02"
"b $2-5 million","KELLE'S TRANSPORT SERVICES, LLC","Truck Transportation","977 W 2100 S","WEST VALLEY CITY","UT","84119","484110","Limited  Liability Company(LLC)","Unanswered","Male Owned","Unanswered",,"275","2020-04-15T00:00:00.000","KeyBank National Association","UT - 02"
"b $2-5 million","ECHO KILO MANAGEMENT, LLC","Truck Transportation","160 W Canyon Crest Rd","ALPINE","UT","84004","484110","Limited  Liability Company(LLC)","White","Male Owned","Non-Veteran",,"139","2020-04-11T00:00:00.000","KeyBank National Association","UT - 03"
"b $2-5 million","BAILEY'S HOLDING COMPANY, INC.","Freight Trucking","400 N 700 W","NORTH SALT LAKE","UT","84054","484121","Corporation","Unanswered","Unanswered","Unanswered",,"293","2020-04-07T00:00:00.000","Goldenwest FCU","UT - 02"
"b $2-5 million","ANDRUS TRANSPORTATION SERVICES, INC.","Freight Trucking","3185 E Deseret Dr","SAINT GEORGE","UT","84790","484121","Subchapter S Corporation","Unanswered","Male Owned","Non-Veteran",,"439","2020-04-05T00:00:00.000","Zions Bank, A Division of","UT - 02"
"b $2-5 million","BRADY TRUCKING INC.","Freight Trucking","5130 South 5400 East","VERNAL","UT","84078","484122","Corporation","Unanswered","Male Owned","Non-Veteran",,"186","2020-04-08T00:00:00.000","Zions Bank, A Division of","UT - 01"
"b $2-5 million","LW MILLER PROFESSIONAL SERVICES INC","Freight Moving Storage","1050 W 200 N","LOGAN","UT","84321","484220","Corporation","Unanswered","Unanswered","Unanswered",,"318","2020-04-10T00:00:00.000","Bank of Utah","UT - 01"
"b $2-5 million","AGILITY ENERGY, INC.","Freight Moving Storage","9875 S 500 W","SANDY","UT","84070","484220","Corporation","White","Female Owned","Non-Veteran",,"144","2020-04-05T00:00:00.000","Zions Bank, A Division of","UT - 03"
"b $2-5 million","FTA TRANSPORT, INC","Transportation Support","5745 W 300 S","SALT LAKE CITY","UT","84104","488510","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"421","2020-05-01T00:00:00.000","JPMorgan Chase Bank, National Association","UT - 02"
"b $2-5 million","ACCESSDATA GROUP, INC.","Software Publishers","Timpanogos Circle","OREM","UT","84097","511210","Corporation","Unanswered","Unanswered","Unanswered",,"115","2020-04-13T00:00:00.000","KeyBank National Association","UT - 03"
"b $2-5 million","JOLT SOFTWARE, INC.","Software Publishers","2901 N. Ashton Blvd.","LEHI","UT","84043","511210","Corporation","Unanswered","Unanswered","Unanswered",,"100","2020-04-10T00:00:00.000","KeyBank National Association","UT - 03"
"b $2-5 million","IMPARTNER INC","Software Publishers","10619 South Jordan Gateway Suite 200","SOUTH JORDAN","UT","84095","511210","Corporation","Unanswered","Unanswered","Unanswered",,"144","2020-04-30T00:00:00.000","Silicon Valley Bank","UT - 04"
"b $2-5 million","KUALI, INC.","Software Publishers","3400 N Ashton Blvd Suite 450","LEHI","UT","84043","511210","Corporation","Unanswered","Unanswered","Unanswered",,"95","2020-04-13T00:00:00.000","Silicon Valley Bank","UT - 03"
"b $2-5 million","NAV TECHNOLOGIES, INC.","Software Publishers","13693 South 200 West Ste 200","DRAPER","UT","84020","511210","Corporation","Unanswered","Unanswered","Unanswered",,"0","2020-06-19T00:00:00.000","Silicon Valley Bank","UT - 03"
"b $2-5 million","MEDSPHERE SYSTEMS CORPORATION","Software Publishers","1220 East 7800 South FL 3","SANDY","UT","84094","511210","Corporation","Unanswered","Unanswered","Unanswered",,"130","2020-04-09T00:00:00.000","Western Alliance Bank","UT - 03"
"b $2-5 million","MC RESEARCH LABS INC","Software Publishers","6350 South 3000 East","SALT LAKE CITY","UT","84121","511210","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"171","2020-04-13T00:00:00.000","Zions Bank, A Division of","UT - 03"
"b $2-5 million","NOVARAD CORPORATION","Software Publishers","752 East 1180 South Suite 200","AMERICAN FORK","UT","84003","511210","Corporation","Unanswered","Unanswered","Unanswered",,"145","2020-04-12T00:00:00.000","Zions Bank, A Division of","UT - 03"
"b $2-5 million","SOUTH CENTRAL UTAH TELEPHONE ASSOCIATION","Telecommunications","45 N 100 West","ESCALANTE","UT","84726","517110","Non-Profit Organization","Unanswered","Unanswered","Unanswered","true","139","2020-04-13T00:00:00.000","CoBank ACB","UT - 02"
"b $2-5 million","UBTA-UBET COMMUNICATIONS, INC","Wired Telecommunications","211 E 200 N","ROOSEVELT","UT","84066","517311","Non-Profit Organization","Unanswered","Unanswered","Unanswered","true","270","2020-04-15T00:00:00.000","Zions Bank, A Division of","UT - 01"
"b $2-5 million","BRIDGE LOCATIONS LLC","Wireless Telecommunications","3158 S MAIN ST","SALT LAKE CITY","UT","84115","517312","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"266","2020-04-13T00:00:00.000","KeyBank National Association","UT - 02"
"b $2-5 million","REACH NETWORX LLC","Telecommunications Resellers","45 W Sego Lily Dr","SANDY","UT","84070","517911","Limited  Liability Company(LLC)","White","Male Owned","Unanswered",,"185","2020-04-13T00:00:00.000","KeyBank National Association","UT - 03"
"b $2-5 million","BRIGHTSTAR WIRELESS, INC.","Telecommunications Resellers","888 S Main St Ste 101","BRIGHAM CITY","UT","84302","517911","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"500","2020-04-14T00:00:00.000","Zions Bank, A Division of","UT - 01"
"b $2-5 million","LOW VA RATES, LLC","Real Estate Credit","384 S 400 W STE 100","LINDON","UT","84042","522292","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"199","2020-05-01T00:00:00.000","JPMorgan Chase Bank, National Association","UT - 03"
"b $2-5 million","INTER CAP LENDING  INC","Real Estate Credit","11781 LONE PEAK PKWY","DRAPER","UT","84020","522292","Corporation","Unanswered","Unanswered","Unanswered",,"325","2020-04-10T00:00:00.000","SouthStar Bank, S.S.B.","UT - 03"
"b $2-5 million","TOSH INC","Credit Intermediation","2474 N University Ave","PROVO","UT","84604","522298","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"283","2020-04-11T00:00:00.000","Zions Bank, A Division of","UT - 03"
"b $2-5 million","C & E FINANCIAL GROUP, INC.","Investment Advice","777 East 4500 South #220","SALT LAKE CITY","UT","84107","523930","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"60","2020-04-30T00:00:00.000","Bank of the West","UT - 04"
"b $2-5 million","MIDWEST COMMERCIAL INTERIORS","Investment Advice","987 S WEST TEMPLE","SALT LAKE CITY","UT","84101","523930","Corporation","White","Male Owned","Non-Veteran",,"174","2020-04-09T00:00:00.000","Mountain America FCU","UT - 02"
"b $2-5 million","SISKIN ENTERPRISES","Property Casualty Insurance Carrier","2525 W Bridger Road","SALT LAKE CITY","UT","84104","524126","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"150","2020-04-27T00:00:00.000","Celtic Bank Corporation","UT - 02"
"b $2-5 million","CADENCE INNOVATIONS GROUP, INC.","Title Insurance","10855 S River Front Parkway","SOUTH JORDAN","UT","84095","524128","Subchapter S Corporation","White","Male Owned","Veteran",,"139","2020-04-13T00:00:00.000","KeyBank National Association","UT - 04"
"b $2-5 million","FRED A MORETON & COMPANY","Insurance Agency","101 S 200 E","SALT LAKE CITY","UT","84111","524210","Corporation","Unanswered","Unanswered","Unanswered",,"232","2020-04-15T00:00:00.000","Bank of Utah","UT - 02"
"b $2-5 million","THE BOYER COMPANY, L.C.","Nonresidential Buildings","101 South 200 East, Suite 200","SALT LAKE CITY","UT","84111","531120","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"137","2020-04-11T00:00:00.000","Zions Bank, A Division of","UT - 02"
"b $2-5 million","REDSTONE RESIDENTIAL, INC.","Residential Property Managers","2483 N CANYON RD","PROVO","UT","84604","531311","Corporation","Unanswered","Male Owned","Non-Veteran",,"369","2020-04-09T00:00:00.000","Bank of Utah","UT - 03"
"b $2-5 million","WELLQUEST LIVING, LLC","Real Estate Other Activities","185 South State Street","SALT LAKE CITY","UT","84111","531390","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"298","2020-06-28T00:00:00.000","Fountainhead SBF LLC","UT - 02"
"b $2-5 million","OVERLAND WEST INC","Car Rental","2805 WASHINGTON BLVD","OGDEN","UT","84401","532111","Corporation","Unanswered","Unanswered","Unanswered",,"489","2020-04-06T00:00:00.000","Bank of Utah","UT - 01"
"b $2-5 million","PC CRANE SERVICE, LLC","Construction Rentals","393 S 2650 W","SALT LAKE CITY","UT","84104","532412","Limited  Liability Company(LLC)","Unanswered","Male Owned","Unanswered",,"140","2020-04-27T00:00:00.000","Continental Bank","UT - 02"
"b $2-5 million","PARR BROWN GEE %26 LOVELESS, A PROFESSIONAL CORPORATION","Law Offices","101 S 200 E, Suite 700 0.0","SALT LAKE CITY","UT","84111","541110","Corporation","Unanswered","Unanswered","Unanswered",,"156","2020-04-11T00:00:00.000","JPMorgan Chase Bank, National Association","UT - 02"
"b $2-5 million","DURHAM JONES & PINEGAR, P.C.","Law Offices","111 South Main Street","SALT LAKE CITY","UT","84111","541110","Corporation","Unanswered","Unanswered","Unanswered",,"163","2020-04-10T00:00:00.000","KeyBank National Association","UT - 02"
"b $2-5 million","FABIAN & CLENDENIN, A PROFESSIONAL CORPORATION","Law Offices","215 South State Street","SALT LAKE CITY","UT","84111","541110","Corporation","Unanswered","Unanswered","Unanswered",,"106","2020-04-11T00:00:00.000","KeyBank National Association","UT - 02"
"b $2-5 million","ROBERT J DEBRY & ASSOCIATES","Law Offices","4252 South 700 East","SALT LAKE CITY","UT","84107","541110","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"74","2020-04-15T00:00:00.000","KeyBank National Association","UT - 04"
