"tcad_or_wcad_property_id_s","auditor","company","duct_system_1_type","duct_system_2_type","duct_system_1_rvalue","duct_system_2_rvalue","duct_system_1_return_sizing","duct_system_2_return_sizing","duct_system_1_leakage","duct_system_2_leakage","system_1_location_air_handler","system_2_location_air_handler","system_1_air_handler_type","system_2_air_handler_type","system_1_age_years","system_2_age_years","system_1_eer","system_2_eer","system_1_sqft_ton","system_2_sqft_ton","water_heater_fuel_type","water_heating_tank_type","toilet_type","programmable_thermostat_present","window_screen_area_recommended_sqft","furnace_fuel_type","audit_date","attic_r_value","recommended_additional_r_value","year_built","bedrooms","conditioned_sqft","attic_sqft","home_type","as_of","location_1"
"270820","Chad Roesch","A-1 ENERGY AUDITS","Mylar_Flex",,"6",,"Adequate",,,,"Closet",,"Up Flow",,,,,,,,"Gas","Tank","Standard","N","0","Gas","2010-12-02T00:00:00.000","28.6","9.4","1986","4","1730","1730","Single Family","2014-05-20T00:00:00.000","2304 BROUGHTON CT
Austin, Tx 78727
(30.425176295000483, -97.69456852399969)"
"122672","Cindy Valdez","ATX QUALITY ENERGY SERVICES","Grey_Flex","Grey_Flex","8","8","Adequate","Adequate","9","29","Attic","Closet","Horizontal","Horizontal","3","5","11.5","11","450","603","Gas","Tank","Standard","N","245","Gas","2009-09-21T00:00:00.000",,,"1987","5","5059","1800","Single Family","2014-05-20T00:00:00.000","3 COLERIDGE LANE
Austin, Tx 78746
(30.320104954000442, -97.82981625099967)"
"375538","Beau Delozier","GREENLIFE ENERGY SOLUTIONS","Mylar_Flex","Mylar_Flex","7","7","Adequate","Adequate","10","9","Attic","Attic","Horizontal","Horizontal","7","19","12.5","10.5","524","531","Gas","Tank","Water_Saving","Y","331","Gas","2010-06-09T00:00:00.000","26","12","1995","4","3428","1500","Single Family","2014-05-20T00:00:00.000","12501 SCATES CT
Austin, Tx 78732
(30.37515749400046, -97.89126223499966)"
"365655","Bill Deatrick","360 HOME INSPECTION, LLC","Mylar_Flex","Mylar_Flex","6","6","Adequate","Adequate","20","18","Attic","Attic","Horizontal","Horizontal","15","16","8.5","8","617","475","Elec","Tank","Water_Saving","Y","0","Elec","2010-04-27T00:00:00.000","38",,"1999","4","2255","1542","Single Family","2014-05-20T00:00:00.000","5301 MOON SHADOW DR
Austin, Tx 78735
(30.25606511300049, -97.83547299099968)"
"R402848","Stephen Standley","AUSTIN AUDITORS","Mylar_Flex",,"6",,"Adequate",,"14",,"Attic",,"Horizontal",,"13",,"11",,,,"Elec","Tank","Standard","Y","60","Elec","2014-01-08T00:00:00.000","22","16","2001","3","1690","816","Single Family","2014-05-20T00:00:00.000","14421 LILLEY BROOK CV
Austin, Tx 78717
(30.49475443400047, -97.78325947999969)"
"540642","Sam Bruce","GREEN ZONE HOME","Duct_Board","Duct_Board","4","4","Adequate","Adequate","14","10","Closet","Closet","Up Flow","Up Flow","20","20","11","11",,,"Elec","Tank","Water_Saving","Y","112","Elec","2013-04-01T00:00:00.000","11","27","1981","2","1046","523","Condo","2014-05-20T00:00:00.000","1135 248 BARTON HILLS DR
Austin, Tx 78704
(30.242780136000476, -97.76555783599969)"
"106993","Jeff Geissen","AUSTIN GREEN & CONSERVATION","Mylar_Flex","Mylar_Flex","6","6","Adequate","Adequate",,,"Closet","Closet","Up Flow","Up Flow","17","17","10","9","476","476","Gas","Tank","Water_Saving","Y","0","Gas","2012-09-28T00:00:00.000","30",,"1906","4","4710",,"Single Family","2014-05-20T00:00:00.000","1114 W 9TH ST
Austin, Tx 78703
(30.274796550000474, -97.75523161199965)"
"216639","William Marshall","AUSTIN AUDITORS","Grey_Flex",,"4",,"Inadequate",,"10",,"Garage",,"Up Flow",,"8",,"13",,"570",,"Gas","Tank","Water_Saving","Y","0","Gas","2013-02-05T00:00:00.000","6","32","1967","4","1710","1710","Single Family","2014-05-20T00:00:00.000","1902 RUNNING BROOK DR
Austin, Tx 78723
(30.306096942000465, -97.69330712699968)"
"231618","William Sherman","AXIS GREEN SERVICES","Mylar_Flex",,"4",,"Inadequate",,"19",,"Closet",,"Up Flow",,"10",,"4",,"474",,"Gas","Tank","Standard","Y","60","Gas","2011-05-18T00:00:00.000","18","20","1954","3","1659","1060","Single Family","2014-05-20T00:00:00.000","5904 WOODVIEW AVE
Austin, Tx 78757
(30.336069610000436, -97.74374047099968)"
"221508","Bob Woerner","BUILDING PERFORMANCE AUDITS","Sheet_Metal",,"6",,"Adequate",,"12",,,,"Horizontal",,"11",,"10.5",,"580",,"Elec","Tank","Water_Saving","N","201","Elec","2011-07-25T00:00:00.000","0","38","1939","2","1168","1168","Single Family","2014-05-20T00:00:00.000","5009 AVENUE F
Austin, Tx 78751
(30.315023836000478, -97.7226354769997)"
"719189","William Sherman","AXIS GREEN SERVICES","Mylar_Flex",,"10",,"Adequate",,"6",,"Attic",,"Horizontal",,,,"4.5",,"306",,"Elec","Tankless","Water_Saving","Y","0","Elec","2014-02-11T00:00:00.000","38","0","1900","5","2945","120","Single Family","2014-05-20T00:00:00.000","1312 NEWNING AVE
Austin, Tx 78704
(30.249350696000477, -97.74452099699965)"
"340264","Chad Roesch","A-1 ENERGY AUDITS","Mylar_Flex",,"8",,"Adequate",,"14",,"Closet",,"Up Flow",,"19",,"10",,"621",,"Gas","Tank","Water_Saving","Y","0","Gas","2012-05-11T00:00:00.000","30","8","1995","4","2484","2484","Single Family","2014-05-20T00:00:00.000","9602 TEA ROSE TRAIL
Austin, Tx 78748
(30.187117079000473, -97.84438567299969)"
"332666","James Biddle","QUALITY HOME INSPECTIONS","Duct_Board",,"2.6",,"Inadequate",,"44.7",,"Garage",,"Up Flow",,"10",,,,"490.8",,"Elec","Tank","Water_Saving","Y","93","Elec","2009-07-13T00:00:00.000","22","0","1974","3","1227","727","Single Family","2014-05-20T00:00:00.000","1103 ECHO LANE
Austin, Tx 78745
(30.198405687000445, -97.79524215199967)"
"370127","Jay Hill","ADVANCED ENERGY SOLUTIONS","Mylar_Flex",,"6",,"Inadequate",,"9.4",,"Attic",,"Horizontal",,"6",,"11.5",,"485",,"Elec","Tank","Water_Saving","Y","0","Elec","2012-06-27T00:00:00.000","22","16","1996","3","2428",,"Single Family","2014-05-20T00:00:00.000","2204 RODEO
Austin, Tx 78727
(30.427875564000487, -97.69144878899965)"
"R050362","James Davis","ENERGY AUDIT MASTERS","Grey_Flex","Mylar_Flex","5","5","Adequate","Adequate","17.1","36.8","Attic","Closet","Horizontal","Up Flow","5","5","10","8","500","463","Gas","Tank","Standard","Y","299","Gas","2010-07-07T00:00:00.000","9","29","1987","3","2176","1200","Single Family","2014-05-20T00:00:00.000","12911 TANTARA DR
Austin, Tx 78729
(30.45006310900044, -97.76583207799968)"
"505550","Amir Faghih","APPROVED ENERGY AUDITS","Mylar_Flex",,"5",,"Adequate",,"16",,"Closet",,"Up Flow",,"9",,"9",,"473",,"Gas","Tank","Water_Saving","Y","30","Gas","2009-06-16T00:00:00.000","13","25","1982","3","1657","800","Single Family","2014-05-20T00:00:00.000","12704 PALFREY DR
Austin, Tx 78727
(30.424796099000446, -97.70688401399968)"
"475360","James Davis","ENERGY AUDIT MASTERS","Grey_Flex",,"5",,"Adequate",,"43",,"Closet",,"Up Flow",,,,"11",,"420",,"Gas","Tank","Water_Saving","Y","112","Gas","2013-08-05T00:00:00.000","19","19","1984","3","1679","1600","Single Family","2014-05-20T00:00:00.000","11504 JUNIPER RIDGE DR
Austin, Tx 78759
(30.421208523000473, -97.76100797799967)"
"501867","Ben Stark","AUSTIN AUDITORS","Sheet_Metal",,"4",,"Adequate",,"14.8",,"Closet",,"Up Flow",,"20",,"11.5",,"516",,"Elec","Tank","Water_Saving","Y","127","Gas","2012-06-14T00:00:00.000","32","0","1954","3","1550","1550","Single Family","2014-05-20T00:00:00.000","11503 HUNTERS LANE
Austin, Tx 78753
(30.382586111000478, -97.68118351099969)"
"136943","Jason French","GREEN AUSTIN ENERGY AUDITS","Sheet_Metal",,"6",,"Adequate",,"9",,"Closet",,"Up Flow",,"2",,"13",,"365",,"Gas","Tank","Water_Saving","Y","0","Gas","2014-02-20T00:00:00.000","38","0","1970","4","1192","912","Single Family","2014-05-20T00:00:00.000","207 WHIPPOORWILL ST
Lakeway, Tx 78734
(30.364033520000476, -97.95096595199965)"
"251693","Amir Faghih","APPROVED ENERGY AUDITS","Sheet_Metal",,"5",,"Adequate",,"30",,"Closet",,"Up Flow",,"8",,"10",,"425",,"Gas","Tank","Water_Saving","N","0","Gas","2013-05-09T00:00:00.000","15","23","1972","2","850","700","Duplex","2014-05-20T00:00:00.000","10008 QUAIL VALLEY BLVD
Austin, Tx 78758
(30.377327333000437, -97.70976331299966)"
"476810","Lynn Howden","AUSTIN QUALITY GREEN ENERGY AUDITS","Mylar_Flex",,"6",,"Inadequate",,"15",,"Attic",,"Horizontal",,"6",,"11",,"417",,"Elec","Tank","Water_Saving","Y","13","Elec","2013-04-30T00:00:00.000","15","23","1998","2","1668","800","Condo","2014-05-20T00:00:00.000","3800 TONKAWA TRL H-1
Austin, Tx 78756
(30.30680640300045, -97.74637104499965)"
"269154","Brady Zaitoon","ENERGY ACTION","Duct_Board",,"6",,"Adequate",,"27",,"Closet",,"Up Flow",,"6",,"10.5",,"470",,"Gas","Tank","Standard","Y","0","Gas","2012-07-05T00:00:00.000","23","0","1988","3","1178","1178","Single Family","2014-05-20T00:00:00.000","13014 STATON DR
Austin, Tx 78727
(30.420468266000455, -97.6866282419997)"
"373771","Joseph E. Biddle","QUALITY HOME INSPECTIONS","Mylar_Flex","Mylar_Flex","6","6","Adequate","Adequate","6","12","Attic","Attic","Horizontal","Horizontal","18","12",,,"500","500","Elec","Tank","Water_Saving","Y","0","Elec","2010-05-10T00:00:00.000","38","0","1996","3","3150","3150","Single Family","2014-05-20T00:00:00.000","10605 RIVER PLANTATION DR
Austin, Tx 78747
(30.14138228900049, -97.78118676299965)"
"212750","Arthur Pannell","PANNELL POWER, LLC","Sheet_Metal",,"4",,"Adequate",,"9.8",,"Attic",,"Horizontal",,"7",,,,"510",,"Elec","Tank","Standard","Y","0","Gas","2010-10-30T00:00:00.000","16",,"1919","3","1533","100","Single Family","2014-05-20T00:00:00.000","606 W 32ND ST
Austin, Tx 78705
(30.299345807000464, -97.74098790299968)"
"261470","Scott Freeze","PRECISION INSPECTION","Sheet_Metal",,"2",,"Inadequate",,"16",,"Closet",,"Up Flow",,"19",,"10.5",,"425",,"Elec","Tank","Standard","Y","134","Elec","2011-03-12T00:00:00.000","8.8","30","1976","3","1700","1332","Single Family","2014-05-20T00:00:00.000","4007 CORDOVA
Austin, Tx 78759
(30.404623235000486, -97.7332548929997)"
"207300","Michael Jason French","GREEN AUSTIN ENERGY AUDITS","Mylar_Flex",,"6",,,,"28",,"Closet",,"Up Flow",,"1",,"14",,"499",,"Gas","Tank","Water_Saving","Y","63","Gas","2012-03-27T00:00:00.000","24","14","1958","3","1248","1248","Single Family","2014-05-20T00:00:00.000","3317 CHERRYWOOD ROAD
Austin, Tx 78722
(30.28912435300049, -97.71523528599965)"
"313974","Vance Acker","GREEN LEAF ENERGY","Mylar_Flex",,,,"Adequate",,"14.3",,"Garage",,"Up Flow",,"11",,"11",,"471",,"Gas","Tank","Water_Saving","N","48","Gas","2014-01-17T00:00:00.000","6","32","1953","2","942","900","Single Family","2014-05-20T00:00:00.000","4606 MOUNT VERNON DR
Austin, Tx 78745
(30.220067353000445, -97.77986614699967)"
"R417479","James Davis","ENERGY AUDIT MASTERS","Mylar_Flex",,"6",,"Adequate",,"11.9",,"Attic",,"Horizontal",,,,"12",,"460",,"Gas","Tank","Water_Saving","Y","155","Gas","2013-10-28T00:00:00.000","19","19","2001","3","1379","850","Condo","2014-05-20T00:00:00.000","8518 CAHILL DR 50
Austin, Tx 78729
(30.444362545000445, -97.77484069699966)"
"364377","Dennis Williams","QUALITY HOME INSPECTIONS",,,,,,,,,,,,,,,,,,,"Gas","Tank","Water_Saving","N","299","Elec","2009-11-30T00:00:00.000","6","32","1958","2","832","832","Single Family","2014-05-20T00:00:00.000","4814 W WILLIAM CANNON DR
Austin, Tx 78749
(30.22435728500045, -97.84581525499965)"
"318048","Andy Pell","1 EARTH ENERGY AUDITS","Mylar_Flex",,"4",,"Adequate",,"12",,"Closet",,"Up Flow",,"16",,"9",,"562",,"Elec","Tank","Water_Saving","Y","0","Gas","2013-06-17T00:00:00.000","25","0","1980","3","1406","1156","Single Family","2014-05-20T00:00:00.000","5507 WAGONTRAIN RD
Austin, Tx 78749
(30.223773371000448, -97.85810468899967)"
"323379","Stephen Standley","AUSTIN AUDITORS","Mylar_Flex",,"6",,"Adequate",,"18",,"Closet",,"Up Flow",,"16",,"9",,"565",,"Elec","Tank","Water_Saving","Y","30","Gas","2014-02-07T00:00:00.000","22","16","1967","3","1700","1700","Single Family","2014-05-20T00:00:00.000","1805 PARKSIDE LN
Austin, Tx 78745
(30.209335418000478, -97.79896238299966)"
"344462","Bob Woerner","BUILDING PERFORMANCE AUDITS","Mylar_Flex",,"6",,"Adequate",,,,"Closet",,"Up Flow",,"11",,"11.5",,"455",,"Elec","Tank","Standard","Y","0","Elec","2010-05-06T00:00:00.000","19","18","1986","3","1366","240","Single Family","2014-05-20T00:00:00.000","9100 BILL HICKCOCK PASS
Austin, Tx 78748
(30.179416048000462, -97.81468186499967)"
"164072","Efrain Ramirez","EARTH ANGELS ENERGY AUDITS, LLC","Mylar_Flex",,"4",,"Adequate",,"23",,"Closet",,"Up Flow",,"17",,"7",,"469",,"Gas","Tank","Water_Saving","N","0","Gas","2011-05-05T00:00:00.000","13","25","1979","3","1641","1641","Single Family","2014-05-20T00:00:00.000","7116 VALLECITO DR
Austin, Tx 78759
(30.421236948000455, -97.77009595199968)"
"330300","David Malone","1ST CHOICE ENERGY","Duct_Board",,"2",,"Adequate",,"39",,"Closet",,"Up Flow",,"6",,"11.5",,"444",,"Gas","Tank","Water_Saving","N","80","Gas","2011-12-16T00:00:00.000","15","23","1976","2","888","888","Duplex","2014-05-20T00:00:00.000","7102 DAN-JEAN DR B
Austin, Tx 78745
(30.20020835900044, -97.80512841899969)"
"197965","Mike Twyman","ENERGY ACTION",,,,,,,,,,,,,,,,,,,"Gas","Tank","Standard","N","128","Elec","2010-03-23T00:00:00.000",,"0","1953","3","1064",,"Single Family","2014-05-20T00:00:00.000","4703 SARA DR
Austin, Tx 78721
(30.27127174700047, -97.69008434899968)"
"349400","Joey Biddle","QUALITY HOME INSPECTIONS","Mylar_Flex",,"6",,"Adequate",,,,"Attic",,"Horizontal",,"13",,,,"512",,"Elec","Tank","Water_Saving","N","0","Elec","2011-06-02T00:00:00.000","30","0","1992","4","2563","2563","Single Family","2014-05-20T00:00:00.000","10025 WILD DUNES DR
Austin, Tx 78747
(30.148793140000464, -97.77814283099968)"
"125087","Andy Pell","1 EARTH ENERGY AUDITS","Duct_Board","Mylar_Flex","4","6","Adequate","Adequate","7","15",,"Closet","Horizontal","Up Flow","10",,"11","7","460","460","Elec","Tank","Standard","N","0","Elec","2013-08-14T00:00:00.000","18","20","1984","3","2530","1930","Single Family","2014-05-20T00:00:00.000","3308 RIVA RIDGE RD
Austin, Tx 78746
(30.329907127000467, -97.80450660299965)"
"308029","Scott Freeze","PRECISION INSPECTION","Mylar_Flex",,"6",,"Adequate",,"32",,"Attic",,"Horizontal",,"8",,"11.5",,"592",,"Gas","Tank","Water_Saving","Y","125","Elec","2009-11-23T00:00:00.000",,"0","1941","2","1184","1158","Single Family","2014-05-20T00:00:00.000","4015 CLAWSON
Austin, Tx 78704
(30.23086443000045, -97.78270517699968)"
"117269","Roland Huettel","ECO.INSPECTIONS, INC",,,,,"Adequate",,"44.8","20.4","Closet","Closet","Up Flow","Up Flow","9","9",,,"317","300","Elec","Tank","Water_Saving","Y","0","Elec","2010-07-14T00:00:00.000",,,"1971","4","2752","900","Single Family","2014-05-20T00:00:00.000","1611 WESTLAKE DR
Austin, Tx 78746
(30.299292509000452, -97.7935922689997)"
"461754","Vance Acker","GREEN LEAF ENERGY","Duct_Board","Sheet_Metal","4","4","Adequate","Adequate","12","14.5","Attic","Attic","Horizontal","Horizontal","16","17","10","10","480","562.6","Elec","Tank","Standard","Y","34","Elec","2013-07-08T00:00:00.000","12","26","1974","4","2883","2000","Single Family","2014-05-20T00:00:00.000","5100 SADDLE CIR
Austin, Tx 78727
(30.422717460000456, -97.73347045499969)"
"504393","Scott Young","ACCOUNTABLE ENERGY SOLUTIONS, LLC","Mylar_Flex","Mylar_Flex","6","6","Adequate","Adequate","12","11","Attic","Attic","Horizontal","Horizontal","23","23","9.5","8.5","530","254","Gas","Tank","Water_Saving","Y","0","Gas","2011-04-04T00:00:00.000","18","20","1991","3","2365","1102","Single Family","2014-05-20T00:00:00.000","12001 MISTY BROOK DR
Austin, Tx 78727
(30.41692451300048, -97.7333555679997)"
"345054","Andy Pell","1 EARTH ENERGY AUDITS","Mylar_Flex",,"5",,"Inadequate",,,,"Garage",,"Up Flow",,"10",,"11",,"584",,"Elec","Tank","Water_Saving","N","60","Elec","2010-06-11T00:00:00.000","15","27","1984","3","1169","889","Single Family","2014-05-20T00:00:00.000","9700 CURLEW DR
Austin, Tx 78748
(30.180072211000436, -97.83344883499967)"
"241116","Jon Beard","CONSERVATION SPECIALISTS OF AUSTIN, LLC","Sheet_Metal",,"2",,"Inadequate",,"19",,"Closet",,"Up Flow",,"6",,"9",,"442",,"Gas","Tank","Water_Saving","Y","30","Gas","2013-01-10T00:00:00.000","38",,"1963","3","1548","1548","Single Family","2014-05-20T00:00:00.000","3102 WHITEWAY DR
Austin, Tx 78757
(30.35615601200044, -97.74200886399967)"
"260561","Vance Acker","GREEN LEAF ENERGY","Grey_Flex",,"6",,"Adequate",,"22.2",,"Garage",,"Up Flow",,"8",,"12",,"378.3",,"Gas","Tank","Standard","N","88","Gas","2012-07-25T00:00:00.000","14","24","1982","3","1324","1000","Single Family","2014-05-20T00:00:00.000","11613 RUFFED GROUSE DR
Austin, Tx 78758
(30.392971015000455, -97.7002288169997)"
"223739","Vance Acker","GREEN LEAF ENERGY","Duct_Board",,"6",,"Adequate",,"18.7",,"Closet",,"Up Flow",,"9",,"10",,"505.3",,"Gas","Tank","Standard","N","50","Gas","2012-11-08T00:00:00.000","15","23","1966","3","1512","800","Single Family","2014-05-20T00:00:00.000","2305 LEHIGH DR
Austin, Tx 78723
(30.31682413900046, -97.68026914699965)"
"462612","James Davis","ENERGY AUDIT MASTERS","Mylar_Flex","Mylar_Flex","6","6","Adequate","Adequate","17.7","15.8","Attic","Attic","Horizontal","Horizontal",,,"9.5","9.5","455","431","Gas","Tank","Water_Saving","Y","226","Gas","2010-10-06T00:00:00.000","30","8","1999","4","2659","1200","Single Family","2014-05-20T00:00:00.000","13500 OREGON FLAT TRAIL
Austin, Tx 78727
(30.42657745100047, -97.6830963329997)"
"118366","Andy Pell","1 EARTH ENERGY AUDITS","Duct_Board",,"6",,"Adequate",,"10",,"Attic",,"Horizontal",,"13",,"11",,"393",,"Gas","Tank","Water_Saving","Y","60","Elec","2012-07-10T00:00:00.000","19","19","1940","3","1570","1153","Single Family","2014-05-20T00:00:00.000","1710 MOHLE DR
Austin, Tx 78703
(30.301526305000436, -97.7565581509997)"
"199783","Roland Huettel","ECO.INSPECTIONS, INC","Sheet_Metal",,"2",,"Adequate",,"40",,"Closet",,,,"15",,,,"336",,"Elec","Tank","Standard","N","0","Gas","2009-12-16T00:00:00.000","6","32","1935","3","1008","1008","Single Family","2014-05-20T00:00:00.000","1805 NUECES ST
Austin, Tx 78701
(30.281680338000456, -97.74394181999969)"
"339951","Andy Pell","1 EARTH ENERGY AUDITS","Mylar_Flex",,"5",,"Adequate",,"10",,"Closet",,"Up Flow",,"13",,"11",,"600",,"Elec","Tank","Water_Saving","Y","0","Gas","2010-04-01T00:00:00.000","28","0","1983","3","1200","1200","Single Family","2014-05-20T00:00:00.000","9105 COOKWOOD COVE
Austin, Tx 78748
(30.18595398900044, -97.83168524899969)"
"753576","Stephen Standley","AUSTIN AUDITORS","Duct_Board",,,,"Adequate",,"16",,"Attic",,"Horizontal",,,,,,,,"Gas","Tank","Water_Saving","Y","360","Elec","2013-07-22T00:00:00.000",,,"2007","2","1403","1403","Condo","2014-05-20T00:00:00.000","2525 S LAMAR BLVD 207
Austin, Tx 78704
(30.24639567100047, -97.77833539399967)"
"224932","Brady Zaitoon","1 EARTH ENERGY AUDITS","Duct_Board",,"6",,"Adequate",,"15",,"Attic",,"Horizontal",,"18",,"9.5",,"394",,"Gas","Tankless","Standard","N","75","Gas","2012-03-03T00:00:00.000","25","0","1947","2","778","778","Single Family","2014-05-20T00:00:00.000","5512 AVENUE F
Austin, Tx 78751
(30.32068768300047, -97.71924569699968)"
"321353","Dennis Williams","QUALITY HOME INSPECTIONS","Duct_Board",,"6",,"Adequate",,"19.5",,"Garage",,"Up Flow",,"21",,,,"502",,"Gas","Tank","Water_Saving","Y","84","Gas","2010-01-25T00:00:00.000","13","25","1980","3","1507","1507","Single Family","2014-05-20T00:00:00.000","3703 HARPERS FERRY LANE
Austin, Tx 78749
(30.208527651000452, -97.83736804599965)"
"382171","James Davis","ENERGY AUDIT MASTERS","Mylar_Flex",,"6",,"Adequate",,"3.9",,"Attic",,"Horizontal",,,,"10.5",,"401",,"Gas","Tank","Water_Saving","N","129","Gas","2010-03-02T00:00:00.000","30","8","1996","3","1402","650","Single Family","2014-05-20T00:00:00.000","9277 VIGEN CIRCLE
Austin, Tx 78748
(30.169632825000463, -97.79462033699969)"
"213404","James Davis","ENERGY AUDIT MASTERS","Sheet_Metal",,"5",,"Adequate",,"12.4",,"Attic",,"Horizontal",,"22",,"8.5",,"516",,"Gas","Tank","Water_Saving","N","234","Gas","2010-10-29T00:00:00.000","17","21","1947","2","1032","1000","Single Family","2014-05-20T00:00:00.000","4313 AIRPORT BOULEVARD
Austin, Tx 78722
(30.29924394800048, -97.7103341989997)"
"217150","Cody Kasper","ADVANCED ENERGY SOLUTIONS","Sheet_Metal",,,,"Inadequate",,"22",,"Closet",,"Up Flow",,"20",,"11",,"516",,"Gas","Tank","Water_Saving","Y","25","Gas","2011-06-17T00:00:00.000","24","14","1955","3","1032","1032","Single Family","2014-05-20T00:00:00.000","5611 OVERBROOK
Austin, Tx 78723
(30.303721016000452, -97.68135998799966)"
"128290","Andy Pell","1 EARTH ENERGY AUDITS","Sheet_Metal","Duct_Board","6","6","Adequate","Adequate","14","19","Closet","Attic","Up Flow","Horizontal","22","22","8","8","561","561","Elec","Tank","Water_Saving","N","0","Gas","2012-03-06T00:00:00.000","25","0","1962","3","3367","1797","Single Family","2014-05-20T00:00:00.000","6127 JANEY DR
Austin, Tx 78757
(30.342206036000448, -97.75086824699969)"
"106604","James Davis","ENERGY AUDIT MASTERS","Mylar_Flex",,"6",,"Adequate",,"12.4",,"Attic",,"Horizontal",,,,,,"286",,"Gas","Tank","Water_Saving","N","138","Gas","2013-01-22T00:00:00.000","19","19","1936","2","572","300","Single Family","2014-05-20T00:00:00.000","617 WEST LYNN ST B
Austin, Tx 78703
(30.276304304000462, -97.76166532499968)"
"114553","Greg Schroeder","GREEN ZONE HOME","Duct_Board",,"2",,"Inadequate",,"27",,"Attic",,"Horizontal",,"10",,"9",,"418",,"Gas","Tank","Standard","N","147","Gas","2013-09-09T00:00:00.000","7","31","1948","2","1044","1044","Single Family","2014-05-20T00:00:00.000","2413 SHARON LANE
Austin, Tx 78703
(30.293838303000484, -97.76141186099966)"
"220747","Brady Zaitoon","GREEN CITY ENERGY AUDITS","Mylar_Flex",,"6",,"Adequate",,"10",,"Closet",,"Up Flow",,,,,,"520",,"Gas","Tank","Water_Saving","Y","115","Gas","2009-06-12T00:00:00.000","14","24","1957","3","1568","1568","Single Family","2014-05-20T00:00:00.000","1901 NORTHRIDGE
Austin, Tx 78723
(30.31095539000046, -97.69200190799967)"
