"master_subject_id","subject_sex","apd_race","subject_resistance","subject_effects","council_district","date_occurred","zip","census_tract","location","x_coordinate","y_coordinate","county"
"458893665: 20192950130","M","H","DEFENSIVE RESISTANCE","MINOR INJURY","1","2019-10-22T00:00:00.000","78724","22","6000 FM 969 RD","3139063","10077907","1"
"459864890: 20192951680","F","W","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","6","2019-10-22T00:00:00.000","78730","-","4823 RIVER PLACE BLVD","3078327","10108823","1"
"7536923: 20192951990","M","P","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-10-22T00:00:00.000","78701","11","400 W 4TH ST","3112979","10070436","1"
"459060800: 20192940627","M","B","PASSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-10-21T00:00:00.000","78701","11","500 NECHES ST","3115647","10070017","1"
"458771101: 20192940369","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-10-21T00:00:00.000","78701","11","600 CONGRESS AVE","3114211","10070908","1"
"52494733: 20192941267","M","B","DEFENSIVE RESISTANCE","MINOR INJURY","1","2019-10-21T00:00:00.000","78721","21.10","3200 ED BLUESTEIN BLVD SB","3137068","10070908","1"
"458980400: 20192940120","F","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","5","2019-10-21T00:00:00.000","78745","17.13","2516 MC GREGOR DR","3093456","10049795","1"
"459071612: 20192941793","M","W","NOT RESISTANT","NO COMPLAINT OF INJURY/PAIN","3","2019-10-21T00:00:00.000","78702","8","1144 AIRPORT BLVD","3128398","10072590","1"
"459063453: 20192940123","F","H","DEFENSIVE RESISTANCE","MINOR INJURY","9","2019-10-21T00:00:00.000","78701","11","400 E 6TH ST","3115491","10070521","1"
"22547839: 20192940113","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-10-21T00:00:00.000","78701","11","500 E 7TH ST","3115951","10070759","1"
"219224126: 20192940185","F","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-10-21T00:00:00.000","78701","11","500 NECHES ST","3115647","10070017","1"
"459719278: 20192940026","M","H","AGGRESSIVE RESISTANCE","MINOR INJURY","2","2019-10-21T00:00:00.000","78744","24.31","6711 E BEN WHITE BLVD SVRD EB","3126671","10050902","1"
"169346307: 20192940279","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-10-21T00:00:00.000","78704","-","1101 S CONGRESS AVE","3112783","10065322","1"
"200540523: 20192931687","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3","2019-10-20T00:00:00.000","78741","23.12","6908 FRONTERA TRL","3130467","10056830","1"
"208809066: 20192930602","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","8","2019-10-20T00:00:00.000","78749","-","7810 BRODIE LN","3085095","10046926","1"
"288686664: 20192930664","M","H","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","1","2019-10-20T00:00:00.000","78721","21","1165 AIRPORT BLVD","3128344","10073471","1"
"182059299: 20192931580","M","B","AGGRESSIVE RESISTANCE","SERIOUS INJURY","1","2019-10-20T00:00:00.000","78723","-","2606 WHELESS LN","3133582","10086395","1"
"459833845: 20192930416","M","H","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","9","2019-10-20T00:00:00.000","78741","14","1725 E RIVERSIDE DR","3118554","10061932","1"
"458756060: 20192931796","M","H","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","9","2019-10-20T00:00:00.000","78701","11","400 E 6TH ST","3115491","10070521","1"
"169347537: 20192930248","M","H","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","9","2019-10-20T00:00:00.000","78701","11","300 E 6TH ST","3115154","10070604","1"
"459865798: 20192930248","M","W","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-10-20T00:00:00.000","78701","11","300 E 6TH ST","3115154","10070604","1"
"459273252: 20192931642","F","H","PASSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","4","2019-10-20T00:00:00.000","78758","18","812 THURMOND ST","3125181","10102236","1"
"119276575: 20192920388","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","1","2019-10-19T00:00:00.000","78724","22","6004 FM 969 RD","3138849","10077703","1"
"459115807: 20192921775","M","W","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","3","2019-10-19T00:00:00.000","78741","23.18","4700 E RIVERSIDE DR","3122188","10058144","1"
"209060372: 20192920193","F","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","5","2019-10-19T00:00:00.000","78748","-","9401 S 1ST ST","3096880","10034412","1"
"135069987: 20192921030","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","1","2019-10-19T00:00:00.000","78725","22","4603 CRAIGWOOD DR","3140203","10076006","1"
"459683743: 20192920272","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","7","2019-10-19T00:00:00.000","78756","2","1507 HOUSTON ST","3115787","10092257","1"
"167517040: 20192921157","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","2","2019-10-19T00:00:00.000","78744","-","2003 DEER RUN DR","3107798","10040004","1"
"121832147: 20192912148","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3","2019-10-18T00:00:00.000","78702","9","E 4TH ST / NAVASOTA ST","3118603","10068607","1"
"261357872: 20192910871","F","B","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","4","2019-10-18T00:00:00.000","78758","18.19","9414 N LAMAR BLVD","3127650","10106327","1"
"72490296: 20192910156","M","H","DEFENSIVE RESISTANCE","MINOR INJURY","1","2019-10-18T00:00:00.000","78723","21.12","7104 NORTHEAST DR","3133899","10090625","1"
"270271373: 20192911288","F","H","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","7","2019-10-18T00:00:00.000","78757","15","808 JUSTIN LN","3120937","10096043","1"
"77465394: 20192910114","F","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-10-18T00:00:00.000","78701","-","403 E 6TH ST","3115468","10070315","1"
"95947617: 20192912163","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","2","2019-10-18T00:00:00.000","78744","24.11","TERI RD / FREIDRICH LN","3111345","10047119","1"
"17180483: 20192910205","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","4","2019-10-18T00:00:00.000","78752","-","1016 CAMINO LA COSTA","3126878","10092289","1"
"31523111: 20192912044","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","4","2019-10-18T00:00:00.000","78752","15","7100 N IH 35 SVRD SB","3125614","10094452","1"
"163578571: 20192911548","M","W","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","5","2019-10-18T00:00:00.000","78704","13","BARTON SPRINGS RD / S LAMAR BLVD NB","3109411","10068018","1"
"334169483: 20192900973","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","2","2019-10-17T00:00:00.000","78617","23.10","1406 COOL SHADOW DR","3138209","10055026","1"
"165067830: 20192901266","M","H","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","2","2019-10-17T00:00:00.000","78744","24.11","4602 E STASSNEY LN","3114210","10043920","1"
"459754612: 20192890966","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-10-16T00:00:00.000","78701","11","111 CONGRESS AVE","3114083","10069174","1"
"314052624: 20192890993","M","B","DEFENSIVE RESISTANCE","MINOR INJURY","4","2019-10-16T00:00:00.000","78752","18.12","7200 CAMERON RD","3129700","10092439","1"
"51315156: 20192891866","F","H","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","4","2019-10-16T00:00:00.000","78753","18.23","10611 MC MILLIAN DR","3132372","10109011","1"
"459321828: 20192891364","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3","2019-10-16T00:00:00.000","78704","13","539 W OLTORF ST","3109375","10061066","1"
"314052624: 20192891150","M","B","AGGRESSIVE RESISTANCE","MINOR INJURY","1","2019-10-16T00:00:00.000","78701","7","1500 RED RIVER ST","3116901","10073857","1"
"371197852: 20192881606","M","H","DEFENSIVE RESISTANCE","MINOR INJURY","10","2019-10-15T00:00:00.000","78756","2","W 38TH ST / MEDICAL PKWY","3113569","10084434","1"
"458793438: 20192881894","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-10-15T00:00:00.000","78701","11","422 E 6TH ST","3115730","10070453","1"
"459170042: 20192880635","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-10-15T00:00:00.000","78701","11","217 CONGRESS AVE","3114083","10069596","1"
"459861593: 20192870071","M","W","AGGRESSIVE RESISTANCE","MINOR INJURY","9","2019-10-14T00:00:00.000","78701","11","300 E 6TH ST","3115154","10070604","1"
"459030958: 20192870045","F","W","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","4","2019-10-14T00:00:00.000","78753","18.23","10610 TURNER DR","3131255","10109681","1"
"170221344: 20192871727","F","B","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","10","2019-10-14T00:00:00.000","78705","2","1201 W 38TH ST","3113183","10084130","1"
"459861594: 20192870071","M","W","AGGRESSIVE RESISTANCE","MINOR INJURY","9","2019-10-14T00:00:00.000","78701","11","300 E 6TH ST","3115154","10070604","1"
"155386134: 20192870807","M","B","DEFENSIVE RESISTANCE","MINOR INJURY","9","2019-10-14T00:00:00.000","78701","11","717 E 7TH ST","3116761","10070297","1"
"459832863: 20192871572","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","2","2019-10-14T00:00:00.000","78744","24.19","6201 SNEED CV","3108421","10043651","1"
"269746710: 20192871601","M","W","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","5","2019-10-14T00:00:00.000","78748","17.46","9440 LIGHTWOOD LOOP","3084506","10040880","1"
"459861598: 20192870017","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","1","2019-10-14T00:00:00.000","78753","18.35","12200 DESSAU RD","3142722","10114030","1"
"1236605: 20192870071",,,"AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-10-14T00:00:00.000","78701","11","300 E 6TH ST","3115154","10070604","1"
"459161106: 20192871399","M","W","DEFENSIVE RESISTANCE","MINOR INJURY","9","2019-10-14T00:00:00.000","78723","3","1200 BARBARA JORDAN BLVD","3124570","10085297","1"
"459055984: 20192860174","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-10-13T00:00:00.000","78701","11.00","400 E 6TH ST","3115491","10070521","1"
"459861608: 20192860027","F","W","AGGRESSIVE RESISTANCE","MINOR INJURY","6","2019-10-13T00:00:00.000","78729","204","12611 HYMEADOW DR","3097388","10139404","2"
"459596693: 20192861182","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-10-13T00:00:00.000","78751","3","1000 E 41ST ST","3121344","10082703","1"
"119276575: 20192860262","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","1","2019-10-13T00:00:00.000","78724","22","6004 FM 969 RD","3138849","10077703","1"
"186912173: 20192861758","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","7","2019-10-13T00:00:00.000","78758","-","11500 ROCK ROSE AVE","3119460","10119310","1"
"459289777: 20192861734","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","4","2019-10-13T00:00:00.000","78753","-","1401 E RUNDBERG LN","3133940","10101616","1"
"301924920: 20192861407","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","5","2019-10-13T00:00:00.000","78745","-","1820 W STASSNEY LN","3098018","10051309","1"
"1236596: 20192860174",,,"PASSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-10-13T00:00:00.000","78701","11.00","400 E 6TH ST","3115491","10070521","1"
"1236917: 20196900508",,,"DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","8","2019-10-13T00:00:00.000","78746","19.11","2131 WILLIAM BARTON DR","3105587","10069241","1"
"255092825: 20192860109","M","H","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-10-13T00:00:00.000","78701","11","413 E 6TH ST","3115573","10070283","1"
"459761858: 20192851904","M","W","AGGRESSIVE RESISTANCE","MINOR INJURY","9","2019-10-12T00:00:00.000","78701","11","W 6TH ST / RIO GRANDE ST","3112175","10071387","1"
"317986900: 20192851580","M","B","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","9","2019-10-12T00:00:00.000","78701","11","E CESAR CHAVEZ ST / N IH 35 SVRD SB","3116275","10068312","1"
"459804105: 20196900497","M","W","DEFENSIVE RESISTANCE","MINOR INJURY","8","2019-10-12T00:00:00.000","78746","19.11","2100 BARTON SPRINGS RD","3106393","10070460","1"
"459861412: 20192850018","F","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-10-12T00:00:00.000","78701","11","76 RAINEY ST","3115585","10067455","1"
"459306659: 20192851181","F","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","1","2019-10-12T00:00:00.000","78724","22","8412 GARCREEK CIR","3150227","10081398","1"
"153172621: 20192851930","F","B","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","5","2019-10-12T00:00:00.000","78748","24.21","815 W SLAUGHTER LN","3095023","10035975","1"
"459861537: 20196900502","M","W","DEFENSIVE RESISTANCE","MINOR INJURY","8","2019-10-12T00:00:00.000","78746","19.11","2100 BARTON SPRINGS RD","3106393","10070460","1"
"10617395: 20192850335","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","2","2019-10-12T00:00:00.000","78745","24.22","7201 S CONGRESS AVE","3103136","10041017","1"
"267518992: 20196900504","M","W","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","8","2019-10-12T00:00:00.000","78746","19.11","2100 BARTON SPRINGS RD","3106393","10070460","1"
"459806683: 20192840164","M","W","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-10-11T00:00:00.000","78701","11","300 BLOCK E 6TH ST","3115154","10070604","1"
"175244916: 20192790152","M","H","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3","2019-10-06T00:00:00.000","78741","23.12","810 VARGAS RD","3130013","10058727","1"
"459861399: 20192842092","M","H","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","8","2019-10-11T00:00:00.000","78746","-","ANDREW ZILKER RD / S MOPAC EXPY SVRD NB","3103475","10070557","1"
"220856610: 20192841647","M","B","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","4","2019-10-11T00:00:00.000","78753","18","700 DEEN AVE","3126774","10103131","1"
"459861304: 20196900488","F","W","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","8","2019-10-11T00:00:00.000","78746","19.11","2100 BARTON SPRINGS RD","3106393","10070460","1"
"48891524: 20192840164","M","W","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","9","2019-10-11T00:00:00.000","78701","11","300 BLOCK E 6TH ST","3115154","10070604","1"
"119281019: 20192841035","M","B","AGGRESSIVE RESISTANCE","MINOR INJURY","3","2019-10-11T00:00:00.000","78741","23","2500 E RIVERSIDE DR","3120704","10059019","1"
"269681763: 20192841788","M","B","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3","2019-10-11T00:00:00.000","78741","23.12","6306 E RIVERSIDE DR","3127258","10055404","1"
"4587777: 20192840100","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3","2019-10-11T00:00:00.000","78721","21.11","1051 SPRINGDALE RD","3130332","10072107","1"
"459860905: 20192840138","F","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","2","2019-10-11T00:00:00.000","78748","24.23","758 SIMONETTI DR","3095658","10036356","1"
"459862410: 20192842040","F","W","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","8","2019-10-11T00:00:00.000","78746","-","S MOPAC EXPY SVRD NB / ANDREW ZILKER RD","3103475","10070557","1"
"459714695: 20192830532","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3","2019-10-10T00:00:00.000","78741","23","1920 E RIVERSIDE DR","3119173","10061567","1"
"175309413: 20192830088","M","H","DEFENSIVE RESISTANCE","MINOR INJURY","3","2019-10-10T00:00:00.000","78741","23.18","1600 MONTOPOLIS DR","3127575","10056470","1"
"312017435: 20192831902","M","W","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","9","2019-10-10T00:00:00.000","78751","2","4001 N LAMAR BLVD","3114898","10085058","1"
"119275935: 20192831433","F","W","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3","2019-10-10T00:00:00.000","78704","23","710 E BEN WHITE BLVD SVRD WB","3111061","10053193","1"
"459716091: 20192830036","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-10-10T00:00:00.000","78701","11","E 7TH ST / RED RIVER ST","3116207","10070556","1"
"184492893: 20192830107","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-10-10T00:00:00.000","78701","11","515 CONGRESS AVE","3114418","10070615","1"
"161547667: 20192821295","F","H","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","9","2019-10-09T00:00:00.000","78704","13","2301 DURWOOD ST","3109883","10061111","1"
"458877515: 20192820066","F","B","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-10-09T00:00:00.000","78701","11","718 RED RIVER ST","3116208","10070857","1"
"459788993: 20192821959","M","W","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","6","2019-10-09T00:00:00.000","78613","-","13010 RIDGELINE BLVD","3091166","10145076","2"
"459856710: 20192821729","F","W","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-10-09T00:00:00.000","78701","11.00","420 N IH 35 SVRD SB","3116652","10069655","1"
"26214684: 20192830046","M","B","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","1","2019-10-09T00:00:00.000","78724","-","7502 URAY DR","3141484","10088400","1"
"458889120: 20192821549","M","B","DEFENSIVE RESISTANCE","MINOR INJURY","1","2019-10-09T00:00:00.000","78723","21.12","5700 MANOR RD","3133426","10084556","1"
"184488829: 20192821537","M","B","AGGRESSIVE RESISTANCE","MINOR INJURY","4","2019-10-09T00:00:00.000","78753","18","110 BOLLES CIR","3126116","10100842","1"
"288818558: 20192810541","F","B","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","1","2019-10-08T00:00:00.000","78723","21","5707 MANOR RD","3133646","10084692","1"
"212009687: 20192810711","M","W","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","7","2019-10-08T00:00:00.000","78753","18.48","13000 N IH 35 SVRD SB","3134503","10124881","1"
"459585107: 20192810955","M","W","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","8","2019-10-08T00:00:00.000","78735","19.14","5604 SOUTHWEST PKWY","3082154","10062686","1"
"459550360: 20192812070","M","W","AGGRESSIVE RESISTANCE","MINOR INJURY","7","2019-10-08T00:00:00.000","78753","18.24","12000 N IH 35 SVRD SB","3135187","10114352","1"
"134153825: 20192811314","F","W","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","9","2019-10-08T00:00:00.000","78704","14","110 E LIVE OAK ST","3111670","10061226","1"
"459299406: 20192810805","M","W","DEFENSIVE RESISTANCE","MINOR INJURY","4","2019-10-08T00:00:00.000","78751","21","937 REINLI ST","3124358","10089345","1"
"214309178: 20192800128","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","5","2019-10-07T00:00:00.000","78749","17.46","W SLAUGHTER LN / BRODIE LN","3081231","10039252","1"
"459480447: 20192800694","M","B","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","6","2019-10-07T00:00:00.000","78729","204","13201 N FM 620 RD NB","3096967","10143063","2"
"210437216: 20192801051","M","B","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","9","2019-10-07T00:00:00.000","78701","11.00","100 BLOCK CONGRESS AVE","3113729","10069275","1"
"459858803: 20192790180","M","W","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","9","2019-10-06T00:00:00.000","78701","11","408 E 6TH ST","3115586","10070497","1"
"215680838: 20192791679","F","W","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","1","2019-10-06T00:00:00.000","78723","21.12","5819 COVENTRY LN","3132685","10085902","1"
"459008753: 20192790466","F","H","PASSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","4","2019-10-06T00:00:00.000","78753","18.06","8312 N IH 35 SVRD SB","3128227","10099667","1"
"459580972: 20192791874","F","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","1","2019-10-06T00:00:00.000","78702","-","1401 E 12TH ST","3119945","10072572","1"
"459683181: 20192790149","M","W","PASSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","8","2019-10-06T00:00:00.000","78749","-","8933 WHITEWORTH LOOP","3078843","10045048","1"
"459806383: 20192791121","F","W","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","4","2019-10-06T00:00:00.000","78723","21","5621 N IH 35 SVRD NB","3125467","10088596","1"
"317985817: 20192790651","F","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","4","2019-10-06T00:00:00.000","78752","15","7114 N IH 35 SVRD SB","3125687","10094562","1"
"459821702: 20192791215","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-10-06T00:00:00.000","78705","6","1023 W 24TH ST","3112146","10077987","1"
"221059165: 20192791777","M","H","DEFENSIVE RESISTANCE","MINOR INJURY","5","2019-10-06T00:00:00.000","78747","-","2101 BOCA RATON DR","3098650","10023438","1"
"208799260: 20192782031","M","B","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-10-06T00:00:00.000","78701","11","E 6TH ST / SAN JACINTO BLVD","3115084","10070527","1"
"459858790: 20192790036","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-10-06T00:00:00.000","78701","11","412 CONGRESS AVE","3114022","10070309","1"
"165610018: 20192790173","F","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3","2019-10-06T00:00:00.000","78704","-","3400 BLOCK WILLOWRUN DR","3110503","10055092","1"
"459858808: 20192790466","M","H","PASSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","4","2019-10-06T00:00:00.000","78753","18.06","8312 N IH 35 SVRD SB","3128227","10099667","1"
"459403377: 20196900478","M","A","PREPARATORY RESISTANCE","MINOR INJURY","8","2019-10-05T00:00:00.000","78746","19.11","2100 BARTON SPRINGS RD","3106393","10070460","1"
"270140123: 20192791435","M","W","AGGRESSIVE RESISTANCE","MINOR INJURY","3","2019-10-05T00:00:00.000","78745","20","601 W BEN WHITE BLVD SVRD EB","3106058","10055318","1"
"1235756: 20192781177",,,"DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3","2019-10-05T00:00:00.000","78741","23.18","1706 MONTOPOLIS DR","3127415","10056103","1"
"459858724: 20192780257","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","7","2019-10-05T00:00:00.000","78756","2","2211 W NORTH LOOP BLVD","3114330","10091389","1"
"459858765: 20192780388","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","4","2019-10-05T00:00:00.000","78752","18","700 E ST JOHNS AVE","3125772","10094688","1"
"459860210: 20192780495","M","H","PASSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","8","2019-10-05T00:00:00.000","78746","-","900 S MOPAC EXPY SVRD NB","3102268","10069721","1"
"459801340: 20192781292","F","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","8","2019-10-05T00:00:00.000","78748","-","2801 CLAYERA CV","3079895","10027955","1"
"459400795: 20192771693","F","H","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","6","2019-10-04T00:00:00.000","78729","204","12611 HYMEADOW DR","3097388","10139404","2"
"262800074: 20192770219","M","B","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-10-04T00:00:00.000","78701","11","E 7TH ST / TRINITY ST","3115529","10070760","1"
"317984641: 20192770754","M","B","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","9","2019-10-04T00:00:00.000","78701","11","500 NECHES ST","3115647","10070017","1"
"459858565: 20192771679","F","H","DEFENSIVE RESISTANCE","MINOR INJURY","1","2019-10-04T00:00:00.000","78723","21.12","6603 BERKMAN DR","3130856","10089723","1"
"197329643: 20192772044","F","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","2","2019-10-04T00:00:00.000","78744","-","4409 DOVE DR","3112292","10042322","1"
"1235239: 20192761675",,,"NOT RESISTANT","NO COMPLAINT OF INJURY/PAIN","4","2019-10-03T00:00:00.000","78723","21","1071 CLAYTON LN","3126309","10089393","1"
"170134580: 20192760368","M","W","NOT RESISTANT","NO COMPLAINT OF INJURY/PAIN","4","2019-10-03T00:00:00.000","78753","18.13","8000 BLOCK CAMERON RD","3132025","10095575","1"
"220859413: 20192761594","M","B","DEFENSIVE RESISTANCE","MINOR INJURY","4","2019-10-03T00:00:00.000","78758","18.20","9010 GALEWOOD DR","3122208","10107272","1"
"459143884: 20192760993","M","W","PREPARATORY RESISTANCE","NO COMPLAINT OF INJURY/PAIN","9","2019-10-03T00:00:00.000","78751","2","4100 N LAMAR BLVD","3114736","10085606","1"
"459654690: 20192761088","M","B","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","9","2019-10-03T00:00:00.000","78701","11","70 RAINEY ST","3115582","10067264","1"
"301466223: 20192751936","M","W","DEFENSIVE RESISTANCE","MINOR INJURY","3","2019-10-02T00:00:00.000","78702","9","E 6TH ST / COMAL ST","3119488","10069056","1"
"13828364: 20192752036","M","H","AGGRESSIVE RESISTANCE","MINOR INJURY","9","2019-10-02T00:00:00.000","78705","4","919 E 32ND ST","3119190","10079092","1"
