"name_common","assettype","assetnote","discipline","discipline_note","live_music","event_venue","coa_facili","web_notes","website","zip","councildistrict","date_updat","map_list","source","location_1"
"Westbank String Shop","Business","Supplier, Retail","Music"," Music"," "," "," "," "," ","78745","5","2014","map","SIAP","6301 Manchaca Rd
Austin, TX 
(30.209457, -97.803928)"
"West Austin Studio Tour","Event/ Festival","Event/ Festival","Craft/Design"," "," "," "," ","Various Locations"," ","0","0","2016","list","D1 Meeting","
Austin, TX 
(0.0, 0.0)"
"West Austin Dance Academy","Creative Workspace","Dance Studio","Dance"," Dance"," "," "," "," "," ","78738","0","2014","map","SIAP","12918 Shops Pkwy
Austin, TX 
(30.319171, -97.93746)"
"Wesley United Methodist Church","House of Worship","House of Worship","Other"," House of Worship"," "," "," ","The mission of Wesley United Methodist Church is to exalt the name of Jesus Christ, evangelize the lost, and equip believers for ministry through stewardship and Bible study, as we extend Christ's love to the world.","http://www.wesleyunited.org","78702","1","2016","map","NPA_org","1164 San Bernard
Austin, TX 
(30.269849, -97.726203)"
"We Regret to Inform You by Bethany Cobb","Public Art","Art in Public Places Commission","Visual Arts"," "," "," ","COA","Established by the City in 1985, the Art in Public Places (AIPP) program collaborates with local & nationally-known artists to include the history and values of our community into cultural landmarks that have become cornerstones of Austin’s identity.","http://www.austintexas.gov/department/art-in-public-places","78701","9","2016","map","AIPP","331-357 W Willie Nelson Blvd
Austin, TX 
(30.264896, -97.747196)"
"Werd","Business","Recording Studio","Music"," "," "," "," "," "," ","78744","2","2016","map","Srempe","5214 Burleson Rd
Austin, TX 
(30.210883, -97.726904)"
"Wellman Image","Business","Photographer/ Photo Studio","Photography"," Photo"," "," "," "," "," ","78728","0","2014","list","SIAP","
Austin, TX 
(0.0, 0.0)"
"Well Done Design","Business","Graphic Design Services","Graphic Design, Printmaking"," Adv/GD"," "," "," "," "," ","78704","9","2018","map","Brownk","307B W Monroe St
Austin, TX 
(30.248514, -97.753225)"
"Weird Sisters Women's Theater Collective","Organization","Theater Company","Theater Arts"," "," "," "," ","The Weird Sisters Women's Theater Collective is a group of women in Austin, Texas dedicated to promoting women in the arts, particularly Shakespeare. The Collective embraces the feminist ideology of collaboration; each participant is encouraged to use he","http://www.weirdsisterscollective.com","78756","10","2016","map","NPA_org","4115 Marathon
Austin, TX 
(30.309476, -97.741394)"
"Weird Rodeo Theater Company","Organization","Theater Company","Theater Arts"," "," "," "," ","WEIRD RODEO, founded by Producer Chris Hejl and Director Jerry Fugit, creates drama that seeks to understand and provide perspective on modern American life.  We do this by staging classic American plays reimagined to connect with a contemporary audience","http://weirdrodeo.com","78702","3","2016","map","NPA_org","2211-A Hidalgo St
Austin, TX 
(30.260901, -97.718189)"
"Weird City Sisters aka/ Sisters Of Perpetual Indulgence","Organization","Cultural Heritage, Ethnicity, and Religious Groups","Other"," "," "," "," ","The Sisters of Perpetual Indulgence, founded in San Francisco in 1979, have become a worldwide movement, with orders of queer nuns springing up across the planet fighting for the promulgation of omniversal joy and the expiation of stigmatic guilt. The We","http://weirdcitysisters.wordpress.com/contact-us/","78765","0","2014","list","SIAP","
Austin, TX 
(0.0, 0.0)"
"Weidenkopf, Diane","Business","Video Production","Film/TV/Media"," A/V"," "," "," "," "," ","78721","3","2014","map","SIAP","1102 Brookswood Ave
Austin, TX 
(30.264472, -97.690124)"
"Weget Networking Austin","Organization","Societies, Alliances, Professional Associations","Music"," "," "," "," ","Weget Networking Austin is an elite group of musical artists and music industry professionals united by a singular mission to help all serious musicians ""Get To The Next Level."" Our events encourage, educate, inspire, and introduce creative individuals t","http://wegetnetworking.com","78701","0","2016","list","NPA_org","
Austin, TX 
(0.0, 0.0)"
"Wednesday Morning Music Club","Organization","Band, Musical Group, Ensemble","Music"," Music"," "," "," "," "," ","78746","8","2014","map","SIAP","2001 Big Canyon Drive
Austin, TX 
(30.279098, -97.839618)"
"Webb House Concerts","Event/ Festival","House Concerts","Music","Folk/Acoustic","Live Music"," "," ","Webb House Concerts hosts 4 to 6 performances a year. Austin musicians are ready to perform in the backyard and homes of folks willing to host concerts at a moment's notice...especially with those magic words ""all donations go to the artists..."" tacked o"," ","78745","0","2016","list","TMO_16","
Austin, TX 
(0.0, 0.0)"
"Weavers And Spinners Society Of Austin","Organization","Societies, Alliances, Professional Associations","Textile/Apparel"," Textile/Apparel"," "," "," ","Membership, meetings","http://wssaustin.org/","78716","0","2014","list","SIAP","209 W 39Th St
Austin, TX 
(0.0, 0.0)"
"W C I Entertainment","Business","Service & Support Business","Theater Arts"," "," "," "," "," "," ","78748","5","2014","map","SIAP","2214 Billy Mills Ln
Austin, TX 
(30.152101, -97.838113)"
"Wax Track Gallery International","Gallery/ Museum","Gallery","Visual Arts"," "," "," "," "," "," ","78724","1","2014","map","SIAP","8404 Mayview Dr
Austin, TX 
(30.300017, -97.624452)"
"Waveform Austin","Creative Workspace","Photo Studio Rental","Multidisciplinary"," "," "," "," ","Collection of band rehearsal space and photography studio rental","http://waveformaustin.com/","78753","4","2016","map","Wikimap","8204 North Lamar Boulevard, Suite A-1
Austin, TX 
(30.351116, -97.709345)"
"Water Tower Bike Rack by Alan Knox","Public Art","Art in Public Places Commission","Visual Arts"," "," "," ","COA","Established by the City in 1985, the Art in Public Places (AIPP) program collaborates with local & nationally-known artists to include the history and values of our community into cultural landmarks that have become cornerstones of Austin’s identity.","http://www.austintexas.gov/department/art-in-public-places","78703","10","2016","map","AIPP","2008 Enfield Rd
Austin, TX 
(30.286894, -97.764231)"
"Water Tank Bar","Bar/Club/Venue","Bar/Club/Venue","Music","Blues, Country, Rock","Live Music"," "," ","The Water Tank is a nightclub / restaurant located in north Austin. Enjoy some of the best bands in Austin every Wednesday, and Thursday nights as we bring on some of the most talented musicians Central Texas has to offer! If you enjoy friendly people an","http://www.austinwatertank.com/","78729","7","2016","map","TMO_16","7309 McNeil Road
Austin, TX 
(30.375146, -97.725871)"
"Waterloo Wind Band","Organization","Band, Musical Group, Ensemble","Music"," "," "," "," "," "," ","78735","8","2014","map","SIAP","5717 Fort Benton Dr
Austin, TX 
(30.25483, -97.885095)"
"Waterloo Sound Conspiracy","Organization","Band, Musical Group, Ensemble","Music"," "," "," "," ","Waterloo Sound Conspiracy is a ground-breaking ensemble of classically-trained musicians who share a passion to revive the art of classical music by breaking down boundaries of tradition. Their performances have ranged from clubs to classrooms, neighborh","http://www.waterloosoundconspiracy.com","0","0","2016","list","NPA_org","
Austin, TX 
(0.0, 0.0)"
"Waterloo Records & Video","Business","Service & Support Business","Music"," Music"," "," "," "," "," ","78703","9","2014","map","SIAP","600 N Lamar Blvd
Austin, TX 
(30.271719, -97.754221)"
"Waterloo Records and Austin City Limits Store at Austin Bergstrom International Airport","Bar/Club/Venue","Airport Venue","Music","Folk/Acoustic, Pop, Soul/R&B","Live Music"," "," ","Waterloo Records and Austin City Limits Store at Austin Bergstrom International Airport features a wide variety of live music Fridays from 1:00-3:00 p.m. We operate seven days per week and most genres of music are performed. We book Austin artists only.","http://www.austintexas.gov/department/music-air-0","78719","2","2016","map","TMO_16","3600 Presidential
Austin, TX 
(30.202149, -97.666829)"
"Waterloo Park","Public Park","Public Park","Other"," "," "," "," ","In the heart of downtown, Waterloo Park is the site for concerts, festivals, and other special events throughout the year such as Juneteenth celebrations, Blues Festival, Spamarama, and more.  Waller Creek runs through the middle of the park.  Some featu","http://www.ci.austin.tx.us/parks/parkdirectory.htm","78701","1","2016","map","NPA_ven","403 East 15Th Street
Austin, TX 
(30.275496, -97.735426)"
"Waterloo Ice House","Bar/Club/Venue","Bar/Club/Venue","Music","Folk/Acoustic, Rock","Live Music"," "," ","Waterloo Ice House is a dining location and live music venue.  ""Serving great food since the hippies showed up."" The first Waterloo Ice House opened its doors on Congress Avenue in 1976. A casual neighborhood gathering spot serving hot, handmade meals an","http://www.waterlooicehouse.com/","78703","9","2016","map","TMO_16","600 North Lamar Blvd.
Austin, TX 
(30.271964, -97.75426)"
"Wardenclyffe Gallery","Gallery/ Museum","Gallery","Visual Arts"," "," "," "," ","a homegrown outlet for local and visiting artists, musicians, and creators of every ilk
Bimonthly rotations of visual art, including painting, drawing, photography, sculpture and installation work, as well as performance space for music, theatre, and int","http://www.wardenclyffegallery.com","78721","3","2016","map","NPA_ven","1101 Springdale Road
Austin, TX 
(30.273454, -97.690132)"
"Warbach Lighting & Design","Business","Service & Support Business","Craft/Design"," "," "," "," "," ","warbach.com","78702","3","2016","map","EAST_16","5007 E Cesar Chavez St
Austin, TX 
(30.251303, -97.700718)"
"Wandering Pen Editorial Service","Business","Service & Support Business","Literary Arts"," Literature"," "," "," "," "," ","78705","9","2014","map","SIAP","3704 Speedway
Austin, TX 
(30.300459, -97.733955)"
"Walter E. Long Park","Public Park","Public Park","Other"," "," "," "," ","Just east of Austin, this park boasts some of the most popular activities for the outdoor enthusiast, including boating and fishing."," ","78724","0","2016","map","NPA_ven","6614 Blue Bluff Road
Austin, TX 
(30.281222, -97.609781)"
"Walnut Creek Vietnamese Foundation","Organization","Dance Company","Other"," Ethnic Heritage Group"," "," "," ","Dance team & bilingual program","http://www.summittliondance.com/who-we-are.html","78731","10","2014","map","SIAP","5208 Rico Cv
Austin, TX 
(30.37505, -97.772906)"
"Walnut Creek Baptist Church","House of Worship","House of Worship","Multidisciplinary"," "," "," "," "," ","http://www.walnutcreekbc.org/","78753","9","2016","map","CAMP KIT","1206 N. Lamar
Austin, TX 
(30.277366, -97.751161)"
"Wally Workman Gallery","Gallery/ Museum","Gallery","Visual Arts"," "," "," "," "," "," ","78703","9","2014","map","SIAP","1202 W 6Th St
Austin, TX 
(30.27307, -97.757145)"
"Wall of Welcome","Public Art","Public Art-Community Initiated","Visual Arts"," "," "," "," "," "," ","78757","7","2016","map","D9 Meeting","7100 Woodrow Ave
Austin, TX 
(30.342897, -97.725558)"
"Wall of Hands by Tre Arenz","Public Art","Art in Public Places Commission","Visual Arts"," "," "," ","COA","Established by the City in 1985, the Art in Public Places (AIPP) program collaborates with local & nationally-known artists to include the history and values of our community into cultural landmarks that have become cornerstones of Austin’s identity.","http://www.austintexas.gov/department/art-in-public-places","78744","2","2016","map","AIPP","4411 Meinardus Dr
Austin, TX 
(30.210525, -97.7524)"
"Waller Creek Shelves by Damian Priour","Public Art","Art in Public Places Commission","Visual Arts"," "," "," ","COA","Established by the City in 1985, the Art in Public Places (AIPP) program collaborates with local & nationally-known artists to include the history and values of our community into cultural landmarks that have become cornerstones of Austin’s identity.","http://www.austintexas.gov/department/art-in-public-places","78701","9","2016","map","AIPP","201 Trinity St
Austin, TX 
(30.263367, -97.739992)"
"Waller Creek Greenbelt, Michael Doyle House/Orsay-Doyle House","Landmark","Landmark","History, Culture, Heritage"," "," "," ","COA"," "," ","78701","1","0","map","COA_datamart","1013 Red River St.
Austin, TX 
(30.270705, -97.735389)"
"Walking The Cow Productions","Business","Video Production","Theater Arts"," "," "," "," ","Walking The Cow Productions is a video production company dedicating to serving Austin local businesses and music everywhere.","http://www.walkingthecowproductions.com","78704","0","2016","list","NPA_org","
Austin, TX 
(0.0, 0.0)"
"Walker's Productions Inc","Business","Photographer/ Photo Studio","Photography"," Photo"," "," "," "," "," ","78723","1","2014","map","SIAP","7301 Meadowood Dr
Austin, TX 
(30.32047, -97.669506)"
"Waldron, Mary Pat","Business","Photographer/ Photo Studio","Photography"," Photo"," "," "," "," "," ","78702","3","2014","map","SIAP","902 E 5Th St
Austin, TX 
(30.264764, -97.733829)"
"Vu Travel & Music","Business","Service & Support Business","Film/TV/Media"," A/V"," "," "," "," "," ","78753","4","2014","map","SIAP","10901 N Lamar Blvd
Austin, TX 
(30.377586, -97.68846)"
"Vulcan Video, Vulcan South","Business","Supplier, Retail","Film/TV/Media"," "," "," "," "," "," ","78745","5","2014","map","SIAP","4411 Rusell Dr
Austin, TX 
(30.228178, -97.785989)"
