"master_subject_id","date_occurred","location","subject_sex","apd_race","subject_resistance","subject_effects","x_coordinate","y_coordinate","council_district","zip","census_tract","county"
"459056184: 20183511743","2018-12-17T00:00:00.000","6806 COLONY LOOP DR","M","H","DEFENSIVE RESISTANCE","MINOR INJURY","3146179","10083048","1","78724","22.02","TRAVIS COUNTY"
"459002684: 20183510081","2018-12-17T00:00:00.000","401 E 6TH ST","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3115439","10070324","9","78701","-","TRAVIS COUNTY"
"180814405: 20183511190","2018-12-17T00:00:00.000","1144 AIRPORT BLVD","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3128398","10072590","3","78702","-","TRAVIS COUNTY"
"291374739: 20183510081","2018-12-17T00:00:00.000","401 E 6TH ST","M","H","DEFENSIVE RESISTANCE","MINOR INJURY","3115439","10070324","9","78701","-","TRAVIS COUNTY"
"458877149: 20183500592","2018-12-16T00:00:00.000","834 E RUNDBERG LN","M","H","AGGRESSIVE RESISTANCE","MINOR INJURY","3131501","10103712","4","78753","-","TRAVIS COUNTY"
"302385162: 20183501538","2018-12-16T00:00:00.000","1203 RADCLIFF DR","F","H","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3129348","10093066","4","78752","-","TRAVIS COUNTY"
"459185302: 20183501538","2018-12-16T00:00:00.000","1203 RADCLIFF DR","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3129348","10093066","4","78752","-","TRAVIS COUNTY"
"459439552: 20183501234","2018-12-16T00:00:00.000","2701 E 7TH ST","F","W","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3124305","10067892","3","78702","-","TRAVIS COUNTY"
"182192852: 20183501159","2018-12-16T00:00:00.000","88 CONGRESS AVE","M","W","DEFENSIVE RESISTANCE","MINOR INJURY","3113617","10068489","9","78701","11","TRAVIS COUNTY"
"218890756: 20183500524","2018-12-16T00:00:00.000","3909 N IH 35 SVRD NB","M","W","AGGRESSIVE RESISTANCE","MINOR INJURY","3122010","10081176","9","78722","-","TRAVIS COUNTY"
"459582321: 20183501555","2018-12-16T00:00:00.000","11700 QUINTANA CV","M","W","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3063590","10038671","8","78739","17.75","TRAVIS COUNTY"
"459751657: 20183501763","2018-12-16T00:00:00.000","2005 WILLOW CREEK DR","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3119100","10057764","3","78741","23.16","TRAVIS COUNTY"
"153179476: 20183501724","2018-12-16T00:00:00.000","11410 MANCHACA RD","F","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3086541","10028691","5","78748","-","TRAVIS COUNTY"
"373752719: 20183501505","2018-12-16T00:00:00.000","201 W BEN WHITE BLVD SVRD EB","M","B","DEFENSIVE RESISTANCE","MINOR INJURY","3107731","10054028","3","78745","-","TRAVIS COUNTY"
"459242986: 20183501538","2018-12-16T00:00:00.000","1203 RADCLIFF DR","M","H","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3129348","10093066","4","78752","-","TRAVIS COUNTY"
"309461336: 20183491414","2018-12-15T00:00:00.000","11313 JAMES HALLER DR","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3088549","10028132","5","78748","-","TRAVIS COUNTY"
"459253613: 20183491069","2018-12-15T00:00:00.000","2600 E 7TH ST","M","H","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","3123938","10068400","3","78702","9.02","TRAVIS COUNTY"
"459227993: 20183491725","2018-12-15T00:00:00.000","729 E SLAUGHTER LN","M","W","PREPARATORY RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3104383","10031331","5","78744","-","TRAVIS COUNTY"
"459541153: 20183491820","2018-12-15T00:00:00.000","E 6TH ST / CHALMERS AVE","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3120145","10068816","3","78702","9.02","TRAVIS COUNTY"
"202375499: 20183490245","2018-12-15T00:00:00.000","1900 CLEESE DR","M","H","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3115524","10055543","3","78741","23.07","TRAVIS COUNTY"
"9371926: 20183491467","2018-12-15T00:00:00.000","1009 SOUTH CENTER ST","M","H","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3105002","10057393","3","78704","-","TRAVIS COUNTY"
"165093757: 20183491370","2018-12-15T00:00:00.000","11900 HOBBY HORSE CT","F","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3122323","10120703","7","78758","-","TRAVIS COUNTY"
"252972574: 20183490283","2018-12-15T00:00:00.000","501 E STASSNEY LN","M","H","PASSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3105694","10046463","3","78745","-","TRAVIS COUNTY"
"458823586: 20183491336","2018-12-15T00:00:00.000","E RUNDBERG LN / NORTH PLZ","M","H","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3132004","10103146","4","78753","-","TRAVIS COUNTY"
"28705196: 20183481890","2018-12-15T00:00:00.000","3400 S CONGRESS AVE","F","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3109014","10056631","3","78704","-","TRAVIS COUNTY"
"177144930: 20183491854","2018-12-15T00:00:00.000","E RIVERSIDE DR / S PLEASANT VALLEY RD","F","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3120913","10058556","3","78741","-","TRAVIS COUNTY"
"459710045: 20183491387","2018-12-15T00:00:00.000","1401 MEDICAL CENTER PKWY","F","H","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","-","-",,"-","-",
"168304397: 20183481200","2018-12-14T00:00:00.000","5300 S IH 35 SVRD SB","F","W","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","3109072","10046880","3","78745","24.03","TRAVIS COUNTY"
"458902463: 20183481121","2018-12-14T00:00:00.000","12221 N MOPAC EXPY SVRD NB","F","B","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","3124635","10124175","7","78758","18.5","TRAVIS COUNTY"
"17244684: 20183481433","2018-12-14T00:00:00.000","1200 BARBARA JORDAN BLVD","M","W","AGGRESSIVE RESISTANCE","MINOR INJURY","3124570","10085297","9","78723","-","TRAVIS COUNTY"
"458766493: 20183480108","2018-12-14T00:00:00.000","2309 PERRY AVE","M","W","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3107481","10062165","9","78704","-","TRAVIS COUNTY"
"337511161: 20183480514","2018-12-14T00:00:00.000","719 E 6TH ST","F","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3116650","10069971","9","78701","-","TRAVIS COUNTY"
"459064340: 20183481167","2018-12-14T00:00:00.000","6706 CANAL ST","M","H","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3129054","10056267","3","78741","-","TRAVIS COUNTY"
"459555911: 20183470050","2018-12-13T00:00:00.000","7000 TRENDAL LN","M","H","DEADLY RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3109136","10038985","2","78744","24.27","TRAVIS COUNTY"
"459585241: 20183470050","2018-12-13T00:00:00.000","7000 TRENDAL LN","M","H","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3109136","10038985","2","78744","24.27","TRAVIS COUNTY"
"187109095: 20183470499","2018-12-13T00:00:00.000","8130 N LAMAR BLVD SB","M","H","AGGRESSIVE RESISTANCE","MINOR INJURY","3123848","10101039","4","78758","-","TRAVIS COUNTY"
"459342794: 20183470806","2018-12-13T00:00:00.000","12989 N US 183 HWY SVRD NB","M","W","AGGRESSIVE RESISTANCE","UNKNOWN","3102417","10132355","6","78729","-","WILLIAMSON COUNTY"
"312804002: 20183471456","2018-12-13T00:00:00.000","704 S LAMAR BLVD","F","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3109043","10067092","5","78704","13.03","TRAVIS COUNTY"
"337511161: 20183471269","2018-12-13T00:00:00.000","601 N IH 35 SVRD NB","F","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3117100","10069985","3","78702","-","TRAVIS COUNTY"
"459750940: 20183461081","2018-12-12T00:00:00.000","12201 RENFERT WAY","F","B","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","3125120","10122514","7","78758","18.5","TRAVIS COUNTY"
"459538906: 20183460045","2018-12-12T00:00:00.000","8552 N LAMAR BLVD","M","W","AGGRESSIVE RESISTANCE","MINOR INJURY","3125171","10102580","4","78758","-","TRAVIS COUNTY"
"458853723: 20183460882","2018-12-12T00:00:00.000","8004 GAULT ST","M","W","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3121622","10101647","7","78757","18.18","TRAVIS COUNTY"
"459545592: 20183461435","2018-12-12T00:00:00.000","2021 E RIVERSIDE DR","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3119337","10060661","3","78741","-","TRAVIS COUNTY"
"170143033: 20183461144","2018-12-12T00:00:00.000","8610 N LAMAR BLVD","M","W","PASSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3125923","10102708","4","78758","-","TRAVIS COUNTY"
"459750254: 20183460054","2018-12-12T00:00:00.000","111 CONGRESS AVE","F","H","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","3114083","10069174","9","78701","-","TRAVIS COUNTY"
"135070143: 20183461116","2018-12-12T00:00:00.000","1034 CLAYTON LN","M","B","DEFENSIVE RESISTANCE","MINOR INJURY","3126341","10089763","1","78723","-","TRAVIS COUNTY"
"459705897: 20183450773","2018-12-11T00:00:00.000","8519 CAHILL DR","F","W","AGGRESSIVE RESISTANCE","MINOR INJURY","3102801","10134604","6","78729","204.1","WILLIAMSON COUNTY"
"365692196: 20183451545","2018-12-11T00:00:00.000","1404 COOL SHADOW DR","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3138257","10055085","2","78617","23.1","TRAVIS COUNTY"
"182321695: 20183450631","2018-12-11T00:00:00.000","1201 W 38TH ST","F","W","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","3113183","10084130","10","78705","-","TRAVIS COUNTY"
"459418427: 20183450508","2018-12-11T00:00:00.000","600 CONGRESS AVE","M","W","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3114211","10070908","9","78701","-","TRAVIS COUNTY"
"182191153: 20183451746","2018-12-11T00:00:00.000","9400 E US 290 HWY EB","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3147411","10094029","1","78724","-","TRAVIS COUNTY"
"459184458: 20183451259","2018-12-11T00:00:00.000","8505 SHOAL CREEK BLVD","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3115178","10107897","7","78757","18.17","TRAVIS COUNTY"
"291374715: 20183441158","2018-12-10T00:00:00.000","5717 S IH 35 NB","M","H","DEFENSIVE RESISTANCE","MINOR INJURY","3107924","10044774","2","78744","-","TRAVIS COUNTY"
"5053983: 20183441180","2018-12-10T00:00:00.000","1900 E OLTORF ST","F","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3117101","10057503","3","78741","-","TRAVIS COUNTY"
"32375589: 20183441595","2018-12-10T00:00:00.000","700 RED RIVER ST","M","B","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3116193","10070596","9","78701","-","TRAVIS COUNTY"
"459731849: 20183441180","2018-12-10T00:00:00.000","1900 E OLTORF ST","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3117101","10057503","3","78741","-","TRAVIS COUNTY"
"170068066: 20183431137","2018-12-09T00:00:00.000","10205 N LAMAR BLVD","M","W","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","3129642","10108927","4","78753","-","TRAVIS COUNTY"
"32375468: 20183431375","2018-12-09T00:00:00.000","1400 MEARNS MEADOW BLVD","F","B","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","3125644","10109603","4","78758","18.21","TRAVIS COUNTY"
"1189689: 20183430059","2018-12-09T00:00:00.000","6TH AND TRINITY",,,"DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","-","-",,"-","-",
"459749052: 20183430126","2018-12-09T00:00:00.000","E 6TH ST / SAN JACINTO BLVD","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3115084","10070527","9","78701","-","TRAVIS COUNTY"
"425788895: 20183430367","2018-12-09T00:00:00.000","1100 N IH 35 SVRD SB","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3117252","10071847","1","78701","-","TRAVIS COUNTY"
"459749035: 20183430110","2018-12-09T00:00:00.000","400 BLOCK E 6TH ST","F","H","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3115491","10070521","9","78701","-","TRAVIS COUNTY"
"459749037: 20183430073","2018-12-09T00:00:00.000","400 E 6TH ST","M","W","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3115491","10070521","9","78701","-","TRAVIS COUNTY"
"459749053: 20183430170","2018-12-09T00:00:00.000","711 1/2 RED RIVER ST","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3116288","10070750","9","78701","11","TRAVIS COUNTY"
"459749047: 20183430126","2018-12-09T00:00:00.000","E 6TH ST / SAN JACINTO BLVD","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3115084","10070527","9","78701","-","TRAVIS COUNTY"
"459406430: 20183431420","2018-12-09T00:00:00.000","5621 N IH 35 SVRD NB","M","H","DEFENSIVE RESISTANCE","MINOR INJURY","3125467","10088596","4","78723","-","TRAVIS COUNTY"
"459749057: 20183430126","2018-12-09T00:00:00.000","E 6TH ST / SAN JACINTO BLVD","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3115084","10070527","9","78701","-","TRAVIS COUNTY"
"118891627: 20183430266","2018-12-09T00:00:00.000","2304 LAKE AUSTIN BLVD","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3105135","10074182","10","78703","-","TRAVIS COUNTY"
"1189690: 20183430059","2018-12-09T00:00:00.000","6TH AND TRINITY",,,"DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","-","-",,"-","-",
"459750546: 20183431700","2018-12-09T00:00:00.000","11500 ROCK ROSE AVE","M","W","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3119460","10119310","7","78758","-","TRAVIS COUNTY"
"458791726: 20183430025","2018-12-09T00:00:00.000","N LAMAR BLVD / W LONGSPUR BLVD","M","H","AGGRESSIVE RESISTANCE","MINOR INJURY","3128673","10107213","4","78753","-","TRAVIS COUNTY"
"32375468: 20183431524","2018-12-09T00:00:00.000","9912 CHUKAR BND","F","B","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3125835","10110156","4","78758","18.21","TRAVIS COUNTY"
"459749624: 20183431402","2018-12-09T00:00:00.000","1301 CROSSING PL","M","B","AGGRESSIVE RESISTANCE","MINOR INJURY","3123895","10059508","3","78741","23.17","TRAVIS COUNTY"
"378012087: 20183421749","2018-12-08T00:00:00.000","2100 PARKWAY","F","W","AGGRESSIVE RESISTANCE","MINOR INJURY","3110290","10076970","9","78703","-","TRAVIS COUNTY"
"459624656: 20183421572","2018-12-08T00:00:00.000","13201 N FM 620 RD NB","F","H","DEADLY RESISTANCE","MINOR INJURY","3096967","10143063","6","78729","-","WILLIAMSON COUNTY"
"459749030: 20183421527","2018-12-08T00:00:00.000","3200 S CONGRESS AVE","F","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3109280","10057169","3","78704","-","TRAVIS COUNTY"
"167904462: 20183420068","2018-12-08T00:00:00.000","7522 N IH 35 SVRD SB","F","H","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","3125968","10096642","4","78752","-","TRAVIS COUNTY"
"14745899: 20183421663","2018-12-08T00:00:00.000","E MARTIN LUTHER KING JR BLVD / AIRPORT BLVD","M","H","DEFENSIVE RESISTANCE","MINOR INJURY","3126451","10076315","1","78721","-","TRAVIS COUNTY"
"31916421: 20183411929","2018-12-08T00:00:00.000","601 BARTON SPRINGS RD","M","B","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3111924","10067112","9","78704","-","TRAVIS COUNTY"
"204157975: 20183421267","2018-12-08T00:00:00.000","8128 N IH 35 SVRD SB","F","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3127901","10098807","4","78753","-","TRAVIS COUNTY"
"153166954: 20183420467","2018-12-08T00:00:00.000","4600 BLOCK PROCK LN","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3130699","10071867","3","78721","21.11","TRAVIS COUNTY"
"458799490: 20183420157","2018-12-08T00:00:00.000","E 6TH ST / TRINITY ST","F","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3115415","10070416","9","78701","-","TRAVIS COUNTY"
"459748870: 20183420087","2018-12-08T00:00:00.000","300 E 6TH ST","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3115154","10070604","9","78701","-","TRAVIS COUNTY"
"219277867: 20183420067","2018-12-08T00:00:00.000","400 E 6TH ST","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3115491","10070521","9","78701","-","TRAVIS COUNTY"
"459748872: 20183411816","2018-12-07T00:00:00.000","1202 E 29TH ST","M","W","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3120470","10077765","9","78722","4.01","TRAVIS COUNTY"
"1189404: 20183410197","2018-12-07T00:00:00.000","1752 WOOTEN PARK DR",,,"DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3119550","10102137","7","78757","18.18","TRAVIS COUNTY"
"317981022: 20183400022","2018-12-06T00:00:00.000","7522 N IH 35 SVRD SB","M","B","PASSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3125968","10096642","4","78752","-","TRAVIS COUNTY"
"458779794: 20183401295","2018-12-06T00:00:00.000","6121 PONCA ST","F","B","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","3129089","10060184","3","78741","-","TRAVIS COUNTY"
"459443276: 20183401158","2018-12-06T00:00:00.000","5800 TECHNI CENTER DR","F","B","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3136581","10075175","1","78721","21.1","TRAVIS COUNTY"
"459310242: 20183390692","2018-12-05T00:00:00.000","12820 N LAMAR BLVD","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3133369","10124408","7","78753","18.48","TRAVIS COUNTY"
"459063484: 20183391610","2018-12-05T00:00:00.000","500 BLOCK E 7TH ST","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3115951","10070759","9","78701","-","TRAVIS COUNTY"
"459698958: 20183390979","2018-12-05T00:00:00.000","2410 E RIVERSIDE DR","F","H","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3120441","10059515","3","78741","-","TRAVIS COUNTY"
"255078821: 20183391745","2018-12-05T00:00:00.000","5201 BERKMAN DR","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3128247","10084459","4","78723","-","TRAVIS COUNTY"
"459393719: 20183391469","2018-12-05T00:00:00.000","7200 SCENIC BROOK DR","M","H","DEFENSIVE RESISTANCE","MINOR INJURY","3069067","10058840","8","78736","-","TRAVIS COUNTY"
"459035410: 20183380647","2018-12-04T00:00:00.000","10900 RESEARCH BLVD SVRD SB","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3111930","10119239","10","78759","-","TRAVIS COUNTY"
"200737806: 20183381128","2018-12-04T00:00:00.000","4413 MANCHACA RD","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3100076","10055999","5","78745","20.02","TRAVIS COUNTY"
"459569661: 20183380497","2018-12-04T00:00:00.000","8128 N IH 35 SVRD SB","F","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3127901","10098807","4","78753","18.04","TRAVIS COUNTY"
"459576656: 20183381093","2018-12-04T00:00:00.000","4110 GUADALUPE ST","F","B","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","3116330","10085201","9","78751","-","TRAVIS COUNTY"
"459546979: 20183380971","2018-12-04T00:00:00.000","4600 BALCONES WOODS DR","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3113936","10121127","6","78759","17.54","TRAVIS COUNTY"
"65668690: 20183371575","2018-12-03T00:00:00.000","8317 NIGHTHAWK CT","M","W","DEFENSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3124889","10101830","4","78758","-","TRAVIS COUNTY"
"161092661: 20183371058","2018-12-03T00:00:00.000","200 W OLTORF ST","M","H","PREPARATORY RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3110447","10060546","9","78704","13.05","TRAVIS COUNTY"
"288777342: 20183371589","2018-12-03T00:00:00.000","2500 DIAZ ST","F","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3123561","10068193","3","78702","9.02","TRAVIS COUNTY"
"459723175: 20183371484","2018-12-03T00:00:00.000","1817 BITTER CREEK DR","F","H","AGGRESSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN","3107298","10040826","2","78744","24.27","TRAVIS COUNTY"
"459747196: 20183371589","2018-12-03T00:00:00.000","2500 DIAZ ST","M","W","PASSIVE RESISTANCE","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","3123561","10068193","3","78702","9.02","TRAVIS COUNTY"
"459282984: 20183370055","2018-12-03T00:00:00.000","98 SAN JACINTO BLVD","M","W","AGGRESSIVE RESISTANCE","MINOR INJURY","3114512","10068668","9","78701","-","TRAVIS COUNTY"
"459050389: 20183371087","2018-12-03T00:00:00.000","1500 RED RIVER ST","M","W","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3116901","10073857","1","78701","-","TRAVIS COUNTY"
"459525666: 20183360178","2018-12-02T00:00:00.000","E 6TH ST / SAN JACINTO BLVD","M","B","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3115084","10070527","9","78701","-","TRAVIS COUNTY"
"459079806: 20183360178","2018-12-02T00:00:00.000","E 6TH ST / SAN JACINTO BLVD","M","B","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3115084","10070527","9","78701","-","TRAVIS COUNTY"
"356647308: 20183361611","2018-12-02T00:00:00.000","12221 N MOPAC EXPY SVRD NB","M","H","PASSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3124635","10124175","7","78758","-","TRAVIS COUNTY"
"384077671: 20183360178","2018-12-02T00:00:00.000","E 6TH ST / SAN JACINTO BLVD","F","B","AGGRESSIVE RESISTANCE","MINOR INJURY","3115084","10070527","9","78701","-","TRAVIS COUNTY"
"321651063: 20183360506","2018-12-02T00:00:00.000","12101 DESSAU RD","M","H","AGGRESSIVE RESISTANCE","MINOR INJURY","3142326","10112910","1","78754","18.34","TRAVIS COUNTY"
"458831701: 20183361714","2018-12-02T00:00:00.000","4509 E ST ELMO RD","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3116164","10048033","2","78744","24.13","TRAVIS COUNTY"
"1188993: 20183360201","2018-12-02T00:00:00.000","406 E 6TH ST",,,"AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3115565","10070504","9","78701","-","TRAVIS COUNTY"
"15663559: 20183350028","2018-12-01T00:00:00.000","906 COUGAR CV","M","H","DEFENSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3101078","10048900","2","78745","24.1","TRAVIS COUNTY"
"458847165: 20183350279","2018-12-01T00:00:00.000","605 DAVIS ST","M","W","AGGRESSIVE RESISTANCE","NO COMPLAINT OF INJURY/PAIN","3115514","10067884","9","78701","-","TRAVIS COUNTY"
