"application_type","permit_no","work_type","added_date","issued_date","final_date","expired_date","status","building_area","description","st_no","pre_dir","st_name","suffix","post_dir","city","state","zip","latitude","longitude","location","geolocation"
"USE & OCCUPANCY PERMIT","388140","USE","2022-06-06T03:06:05.000","2022-07-12T07:07:19.000","2022-07-12T07:07:19.000",,"Finaled","1","FITNESS/HEALTH","7901",,"TUCKERMAN","LN",,"POTOMAC","MD","20854","39.040506","-77.155884","SUITE 485","POINT (-77.155884 39.040506)"
"USE & OCCUPANCY PERMIT","385389","USE","2022-01-18T08:01:19.000","2022-07-12T02:07:43.000","2022-07-12T02:07:43.000",,"Finaled","1",,"11508",,"SCHUYLKILL","RD",,"ROCKVILLE","MD","20852","39.045629","-77.097768",,"POINT (-77.097768 39.045629)"
"USE & OCCUPANCY PERMIT","380672","USE","2021-04-07T03:04:25.000","2022-07-11T11:07:36.000","2022-07-11T11:07:36.000",,"Finaled","1",,"5429",,"BUTLER","RD",,"BETHESDA","MD","20816","38.962518","-77.102561",,"POINT (-77.102561 38.962518)"
"USE & OCCUPANCY PERMIT","376909","OCCUPY","2020-08-31T08:08:44.000","2022-07-08T11:07:04.000","2022-07-08T11:07:04.000",,"Finaled","1",,"304",,"BALTUSROL","DR",,"GERMANTOWN","MD","20874","39.199669","-77.273338",,"POINT (-77.273338 39.199669)"
"USE & OCCUPANCY PERMIT","388204","OCCUPY","2022-06-08T02:06:00.000","2022-07-07T12:07:44.000","2022-07-07T12:07:45.000",,"Finaled","1","CAM Physical Therapy","3828",,"INTERNATIONAL","DR",,"SILVER SPRING","MD","20906","39.102718","-77.075141",,"POINT (-77.075141 39.102718)"
"USE & OCCUPANCY PERMIT","385167","OCCUPY","2022-01-06T10:01:41.000","2022-07-07T03:07:28.000","2022-07-07T03:07:28.000",,"Finaled","1","Business office and storage","7895",,"CESSNA","AVE",,"GAITHERSBURG","MD","20879","39.172221","-77.160293",,"POINT (-77.160293 39.172221)"
"USE & OCCUPANCY PERMIT","383960","OCCUPY","2021-10-13T09:10:33.000","2022-06-29T05:06:06.000","2022-06-29T05:06:06.000",,"Finaled","1","Office Core and Shell","7373",,"WISCONSIN","AVE",,"BETHESDA","MD","20814","38.983594","-77.093263",,"POINT (-77.093263 38.983594)"
"USE & OCCUPANCY PERMIT","385670","OCCUPY","2022-01-26T04:01:56.000","2022-06-29T02:06:56.000","2022-06-29T02:06:56.000",,"Finaled","1",,"11811",,"GRAND PARK","AVE",,"ROCKVILLE","MD","20852","39.049611","-77.116937",,"POINT (-77.116937 39.049611)"
"USE & OCCUPANCY PERMIT","384975","OCCUPY","2021-12-21T02:12:39.000","2022-06-28T09:06:14.000","2022-06-28T09:06:14.000",,"Finaled","1","Assembly, Business and Kitchen","7750",,"WISCONSIN","AVE",,"BETHESDA","MD","20814","38.98752","-77.095174",,"POINT (-77.095174 38.98752)"
"USE & OCCUPANCY PERMIT","388514","OCCUPY","2022-06-24T12:06:25.000","2022-06-28T03:06:38.000","2022-06-28T03:06:38.000",,"Finaled","1","TOTAL 10 UNITS - UNITS 212 / 214 / 312 / 313 / 314 / 315 / 412 / 414 / 514 / 515 ONLYBLUE 10 UNITS","8525",,"CHEVY CHASE LAKE","TER",,"CHEVY CHASE","MD","20815","38.995601","-77.075845",,"POINT (-77.075845 38.995601)"
"USE & OCCUPANCY PERMIT","388513","OCCUPY","2022-06-24T12:06:29.000","2022-06-28T03:06:02.000","2022-06-28T03:06:02.000",,"Finaled","1","UNITS 223 / 319 ONLY","8525",,"CHEVY CHASE LAKE","TER",,"CHEVY CHASE","MD","20815","38.995601","-77.075845",,"POINT (-77.075845 38.995601)"
"USE & OCCUPANCY PERMIT","388084","OCCUPY","2022-06-02T11:06:26.000","2022-06-27T04:06:23.000","2022-06-27T04:06:23.000",,"Finaled","1",,"2632",,"COLSTON","DR",,"CHEVY CHASE","MD","20815","38.991819","-77.054137",,"POINT (-77.054137 38.991819)"
"USE & OCCUPANCY PERMIT","381924","OCCUPY","2021-06-09T09:06:04.000","2022-06-24T08:06:38.000","2022-06-24T08:06:38.000",,"Finaled","1",,"16332",,"CONNORS","WAY",,"ROCKVILLE","MD","20855","39.126371","-77.169085",,"POINT (-77.169085 39.126371)"
"USE & OCCUPANCY PERMIT","379285","OCCUPY","2021-02-01T03:02:02.000","2022-06-23T10:06:40.000","2022-06-23T10:06:41.000",,"Finaled","1","TOWNHOUSE","8150",,"FLATBUSH","ST",,"ROCKVILLE","MD","20855","39.126599","-77.168103",,"POINT (-77.168103 39.126599)"
"USE & OCCUPANCY PERMIT","379436","OCCUPY","2021-02-09T11:02:34.000","2022-06-23T10:06:10.000","2022-06-23T10:06:10.000",,"Finaled","1","COMM TH","11374",,"EMERALD PARK","RD",,"POTOMAC","MD","20854","39.041268","-77.155748",,"POINT (-77.155748 39.041268)"
"USE & OCCUPANCY PERMIT","385513","OCCUPY","2022-01-24T07:01:50.000","2022-06-23T09:06:13.000","2022-06-23T09:06:13.000",,"Finaled","1","1ST TIME TENANT - OFFICE SPACE","909",,"ROSE","AVE",,"ROCKVILLE","MD","20852","39.051342","-77.116326",,"POINT (-77.116326 39.051342)"
"USE & OCCUPANCY PERMIT","384979","OCCUPY","2021-12-21T02:12:52.000","2022-06-23T09:06:08.000","2022-06-23T09:06:09.000",,"Finaled","1","BUSINESS, KITCHEN,&nbsp;ACCESSORY&nbsp;AND ASSEMBLY","7750",,"WISCONSIN","AVE",,"BETHESDA","MD","20814","38.98752","-77.095174",,"POINT (-77.095174 38.98752)"
"USE & OCCUPANCY PERMIT","380837","OCCUPY","2021-04-14T10:04:43.000","2022-06-23T08:06:21.000","2022-06-23T08:06:21.000",,"Finaled","1","COMM TH","11380",,"EMERALD PARK","RD",,"POTOMAC","MD","20854","39.041262","-77.155898",,"POINT (-77.155898 39.041262)"
"USE & OCCUPANCY PERMIT","388201","OCCUPY","2022-06-08T11:06:37.000","2022-06-23T07:06:28.000","2022-06-23T07:06:28.000",,"Finaled","1","LARGE FAMILY DAYCARE - 12 CHILDREN MAXSPECIAL EXCEPTION CU2202","9000",,"16TH","ST",,"SILVER SPRING","MD","20910","39.00381","-77.040489",,"POINT (-77.040489 39.00381)"
"USE & OCCUPANCY PERMIT","382218","OCCUPY","2021-06-28T08:06:54.000","2022-06-23T01:06:49.000","2022-06-23T01:06:49.000",,"Finaled","1","ASSEMBLY","1030",,"FOREST GLEN","RD",,"SILVER SPRING","MD","20901","39.014844","-77.026207",,"POINT (-77.026207 39.014844)"
"USE & OCCUPANCY PERMIT","384980","OCCUPY","2021-12-21T02:12:12.000","2022-06-22T09:06:39.000","2022-06-22T09:06:39.000",,"Finaled","1","BUSINESS AND ASSEMBLY","7750",,"WISCONSIN","AVE",,"BETHESDA","MD","20814","38.98752","-77.095174",,"POINT (-77.095174 38.98752)"
"USE & OCCUPANCY PERMIT","380836","OCCUPY","2021-04-14T10:04:13.000","2022-06-22T09:06:27.000","2022-06-22T09:06:27.000",,"Finaled","1","COMM TH","11382",,"EMERALD PARK","RD",,"POTOMAC","MD","20854","39.041315","-77.155861",,"POINT (-77.155861 39.041315)"
"USE & OCCUPANCY PERMIT","384977","OCCUPY","2021-12-21T02:12:08.000","2022-06-22T09:06:22.000","2022-06-22T09:06:23.000",,"Finaled","1","Assembly, Business","7750",,"WISCONSIN","AVE",,"BETHESDA","MD","20814","38.98752","-77.095174",,"POINT (-77.095174 38.98752)"
"USE & OCCUPANCY PERMIT","384976","OCCUPY","2021-12-21T02:12:55.000","2022-06-22T09:06:21.000","2022-06-22T09:06:22.000",,"Finaled","1","Assembly, Business, Kitchen Library Stack and&nbsp;Accessory","7750",,"WISCONSIN","AVE",,"BETHESDA","MD","20814","38.98752","-77.095174",,"POINT (-77.095174 38.98752)"
"USE & OCCUPANCY PERMIT","383059","OCCUPY","2021-08-19T01:08:32.000","2022-06-22T07:06:41.000","2022-06-22T07:06:41.000",,"Finaled","1",,"16269",,"CONNORS","WAY",,"ROCKVILLE","MD","20855","39.125959","-77.168269",,"POINT (-77.168269 39.125959)"
"USE & OCCUPANCY PERMIT","384925","OCCUPY","2021-12-17T07:12:08.000","2022-06-22T07:06:20.000","2022-06-22T07:06:20.000",,"Finaled","1","TOWNHOUSE","16264",,"BUSHWICK","PL",,"ROCKVILLE","MD","20855","39.126086","-77.168001",,"POINT (-77.168001 39.126086)"
"USE & OCCUPANCY PERMIT","381427","OCCUPY","2021-05-13T02:05:25.000","2022-06-22T04:06:45.000","2022-06-22T04:06:45.000",,"Finaled","1","TOWNHOUSE","16336",,"CONNORS","WAY",,"ROCKVILLE","MD","20855","39.126425","-77.169131",,"POINT (-77.169131 39.126425)"
"USE & OCCUPANCY PERMIT","381411","OCCUPY","2021-05-13T10:05:26.000","2022-06-22T04:06:12.000","2022-06-22T04:06:12.000",,"Finaled","1","2 OVER 2 UNIT","16338",,"CONNORS","WAY",,"ROCKVILLE","MD","20855","39.126536","-77.169066",,"POINT (-77.169066 39.126536)"
"USE & OCCUPANCY PERMIT","381930","OCCUPY","2021-06-09T11:06:46.000","2022-06-22T04:06:11.000","2022-06-22T04:06:11.000",,"Finaled","1",,"16330",,"CONNORS","WAY",,"ROCKVILLE","MD","20855","39.12642","-77.168978",,"POINT (-77.168978 39.12642)"
"USE & OCCUPANCY PERMIT","388397","OCCUPY","2022-06-16T08:06:22.000","2022-06-21T08:06:34.000","2022-07-19T03:07:56.000",,"Finaled","1","UNITS 421 / 622 ONLY PHASE 2 EASTSIDE BLUE ONLY","8525",,"CHEVY CHASE LAKE","TER",,"CHEVY CHASE","MD","20815","38.995601","-77.075845",,"POINT (-77.075845 38.995601)"
"USE & OCCUPANCY PERMIT","388398","OCCUPY","2022-06-16T08:06:34.000","2022-06-21T08:06:08.000","2022-06-21T08:06:08.000",,"Finaled","1","UNITS&nbsp;213 / 215 / 217&nbsp;ONLY PHASE 2 WESTSIDE BLUE ONLY","8525",,"CHEVY CHASE LAKE","TER",,"CHEVY CHASE","MD","20815","38.995601","-77.075845",,"POINT (-77.075845 38.995601)"
"USE & OCCUPANCY PERMIT","380847","OCCUPY","2021-04-14T01:04:28.000","2022-06-21T07:06:30.000","2022-06-21T07:06:31.000",,"Finaled","1","COMM TH--","11384",,"EMERALD PARK","RD",,"POTOMAC","MD","20854","39.04136","-77.15583",,"POINT (-77.15583 39.04136)"
"USE & OCCUPANCY PERMIT","381425","OCCUPY","2021-05-13T02:05:19.000","2022-06-21T02:06:57.000","2022-06-21T02:06:57.000",,"Finaled","1","TOWNHOUSE","16334",,"CONNORS","WAY",,"ROCKVILLE","MD","20855","39.126481","-77.169025",,"POINT (-77.169025 39.126481)"
"USE & OCCUPANCY PERMIT","381409","OCCUPY","2021-05-13T09:05:11.000","2022-06-17T07:06:44.000","2022-06-17T07:06:44.000",,"Finaled","1","2 over 2 unit","16344",,"CONNORS","WAY",,"ROCKVILLE","MD","20855","39.126536","-77.169216",,"POINT (-77.169216 39.126536)"
"USE & OCCUPANCY PERMIT","381424","OCCUPY","2021-05-13T02:05:16.000","2022-06-17T07:06:39.000","2022-06-17T07:06:40.000",,"Finaled","1","TOWNHOUSE","16342",,"CONNORS","WAY",,"ROCKVILLE","MD","20855","39.12659","-77.169111",,"POINT (-77.169111 39.12659)"
"USE & OCCUPANCY PERMIT","381412","OCCUPY","2021-05-13T10:05:18.000","2022-06-17T07:06:35.000","2022-06-17T07:06:35.000",,"Finaled","1","2 over 2 unit","16340",,"CONNORS","WAY",,"ROCKVILLE","MD","20855","39.12648","-77.169175",,"POINT (-77.169175 39.12648)"
"USE & OCCUPANCY PERMIT","381398","OCCUPY","2021-05-12T03:05:08.000","2022-06-17T07:06:13.000","2022-06-17T07:06:13.000",,"Finaled","1","4 story townhouse","16346",,"CONNORS","WAY",,"ROCKVILLE","MD","20855","39.126647","-77.169157",,"POINT (-77.169157 39.126647)"
"USE & OCCUPANCY PERMIT","381505","OCCUPY","2021-05-18T10:05:11.000","2022-06-17T07:06:13.000","2022-06-17T07:06:13.000",,"Finaled","1","TOWNHOUSE","16348",,"CONNORS","WAY",,"ROCKVILLE","MD","20855","39.126593","-77.169268",,"POINT (-77.169268 39.126593)"
"USE & OCCUPANCY PERMIT","380834","OCCUPY","2021-04-14T10:04:46.000","2022-06-16T08:06:11.000","2022-06-16T08:06:11.000",,"Finaled","1","COMM TH","11394",,"EMERALD PARK","RD",,"POTOMAC","MD","20854","39.041519","-77.15572",,"POINT (-77.15572 39.041519)"
"USE & OCCUPANCY PERMIT","379283","OCCUPY","2021-02-01T03:02:39.000","2022-06-16T07:06:37.000","2022-06-16T07:06:37.000",,"Finaled","1","TOWNHOUSE","8162",,"FLATBUSH","ST",,"ROCKVILLE","MD","20855","39.12649","-77.168315",,"POINT (-77.168315 39.12649)"
"USE & OCCUPANCY PERMIT","384978","OCCUPY","2021-12-21T02:12:13.000","2022-06-16T07:06:28.000","2022-06-16T07:06:28.000",,"Finaled","1","DAYCARE, BUSINESS AND ASSEMBLY","7750",,"WISCONSIN","AVE",,"BETHESDA","MD","20814","38.98752","-77.095174",,"POINT (-77.095174 38.98752)"
"USE & OCCUPANCY PERMIT","385127","OCCUPY","2022-01-05T09:01:21.000","2022-06-16T02:06:43.000","2022-06-16T02:06:43.000",,"Finaled","1","Adult daycare","12321",,"MIDDLEBROOK","RD",,"GERMANTOWN","MD","20874","39.176214","-77.255392",,"POINT (-77.255392 39.176214)"
"USE & OCCUPANCY PERMIT","388371","OCCUPY","2022-06-15T12:06:36.000","2022-06-15T12:06:23.000","2022-06-15T02:06:40.000",,"Finaled","1","&nbsp;WOMENS PGA TOURNAMENT(SEE ADDITIONAL CONDITIONS ATTACHED)","8910",,"RIVER","RD",,"POTOMAC","MD","20854","39.002116","-77.183172",,"POINT (-77.183172 39.002116)"
"USE & OCCUPANCY PERMIT","387915","OCCUPY","2022-05-23T12:05:20.000","2022-06-15T11:06:26.000","2022-06-15T11:06:26.000",,"Finaled","1","Daycare - 2 rooms for self used","13800",,"PARKLAND","DR",,"ROCKVILLE","MD","20853","39.081696","-77.087394",,"POINT (-77.087394 39.081696)"
"USE & OCCUPANCY PERMIT","382939","OCCUPY","2021-08-13T02:08:49.000","2022-06-15T09:06:19.000","2022-06-15T09:06:19.000",,"Finaled","1",,"16261",,"CONNORS","WAY",,"ROCKVILLE","MD","20855","39.125817","-77.168156",,"POINT (-77.168156 39.125817)"
"USE & OCCUPANCY PERMIT","383679","OCCUPY","2021-09-23T10:09:46.000","2022-06-14T09:06:39.000","2022-06-14T09:06:39.000",,"Finaled","1","MERCANTILE","12013",,"ROCKVILLE","PIKE",,"ROCKVILLE","MD","20852","39.055039","-77.113838",,"POINT (-77.113838 39.055039)"
"USE & OCCUPANCY PERMIT","383006","OCCUPY","2021-08-17T11:08:30.000","2022-06-14T08:06:19.000","2022-06-14T08:06:19.000",,"Finaled","1",,"16267",,"CONNORS","WAY",,"ROCKVILLE","MD","20855","39.12591","-77.168232",,"POINT (-77.168232 39.12591)"
"USE & OCCUPANCY PERMIT","383943","OCCUPY","2021-10-12T02:10:54.000","2022-06-14T08:06:04.000","2022-06-14T08:06:04.000",,"Finaled","1","TOWNHOUSE","16265",,"CONNORS","WAY",,"ROCKVILLE","MD","20855","39.125863","-77.168197",,"POINT (-77.168197 39.125863)"
"USE & OCCUPANCY PERMIT","386784","OCCUPY","2022-03-25T11:03:51.000","2022-06-14T03:06:52.000","2022-06-14T03:06:52.000",,"Finaled","1","PHASE 2 NORTH SIDE - OCCUPANCY UNITS -&nbsp;3 UNITS 221 / 321 / 422 &nbsp;ONLY","8525",,"CHEVY CHASE LAKE","TER",,"CHEVY CHASE","MD","20815","38.995601","-77.075845",,"POINT (-77.075845 38.995601)"
"USE & OCCUPANCY PERMIT","384757","OCCUPY","2021-12-08T08:12:02.000","2022-06-14T03:06:20.000","2022-06-14T03:06:20.000",,"Finaled","1","BLDG B3 - RESIDENITAL UNITS - NORTH PHASE (BLUE) -&nbsp;7 UNITS 317 / 415 / 417 / 613 / 614 / 615 / 617","8525",,"CONNECTICUT","AVE",,"CHEVY CHASE","MD","20815","38.995514","-77.076893",,"POINT (-77.076893 38.995514)"
"USE & OCCUPANCY PERMIT","380857","OCCUPY","2021-04-15T08:04:50.000","2022-06-14T01:06:36.000","2022-06-14T01:06:36.000",,"Finaled","1",,"11390",,"EMERALD PARK","RD",,"POTOMAC","MD","20854","39.041422","-77.155787",,"POINT (-77.155787 39.041422)"
"USE & OCCUPANCY PERMIT","380803","OCCUPY","2021-04-13T11:04:22.000","2022-06-14T01:06:28.000","2022-06-14T01:06:28.000",,"Finaled","1","TOWNHOUSE","11396",,"EMERALD PARK","RD",,"POTOMAC","MD","20854","39.041638","-77.155719",,"POINT (-77.155719 39.041638)"
"USE & OCCUPANCY PERMIT","380821","OCCUPY","2021-04-13T06:04:38.000","2022-06-10T10:06:56.000",,,"Issued","1",,"11392",,"EMERALD PARK","RD",,"POTOMAC","MD","20854","39.041466","-77.155757",,"POINT (-77.155757 39.041466)"
"USE & OCCUPANCY PERMIT","380846","OCCUPY","2021-04-14T01:04:47.000","2022-06-10T10:06:42.000",,,"Issued","1","COMM TH--- MPDU PER APPLICATION","11386",,"EMERALD PARK","RD",,"POTOMAC","MD","20854","39.041386","-77.155812",,"POINT (-77.155812 39.041386)"
"USE & OCCUPANCY PERMIT","385729","OCCUPY","2022-02-01T10:02:57.000","2022-06-09T09:06:04.000","2022-06-09T09:06:05.000",,"Finaled","1","SUIT 150--&nbsp; TENANT FIT OUT","1400",,"SPRING","ST",,"SILVER SPRING","MD","20910","38.998269","-77.033383",,"POINT (-77.033383 38.998269)"
"USE & OCCUPANCY PERMIT","388010","OCCUPY","2022-05-26T03:05:04.000","2022-06-09T08:06:11.000","2022-06-09T08:06:11.000",,"Finaled","1",,"901",,"ROSE","AVE",,"ROCKVILLE","MD","20852","39.051343","-77.115932",,"POINT (-77.115932 39.051343)"
"USE & OCCUPANCY PERMIT","379447","OCCUPY","2021-02-09T05:02:55.000","2022-06-08T08:06:20.000","2022-06-08T08:06:20.000",,"Finaled","1",,"11366",,"EMERALD PARK","RD",,"POTOMAC","MD","20854","39.041375","-77.155675",,"POINT (-77.155675 39.041375)"
"USE & OCCUPANCY PERMIT","383944","OCCUPY","2021-10-12T03:10:20.000","2022-06-08T07:06:55.000","2022-06-08T07:06:55.000",,"Finaled","1","TOWNHOME","16253",,"CONNORS","WAY",,"ROCKVILLE","MD","20855","39.125691","-77.168057",,"POINT (-77.168057 39.125691)"
"USE & OCCUPANCY PERMIT","382991","OCCUPY","2021-08-17T10:08:33.000","2022-06-08T07:06:44.000","2022-06-08T07:06:45.000",,"Finaled","1","TOWNHOME","16255",,"CONNORS","WAY",,"ROCKVILLE","MD","20855","39.12574","-77.168094",,"POINT (-77.168094 39.12574)"
"USE & OCCUPANCY PERMIT","382940","OCCUPY","2021-08-13T02:08:22.000","2022-06-08T07:06:40.000","2022-06-08T07:06:40.000",,"Finaled","1",,"16259",,"CONNORS","WAY",,"ROCKVILLE","MD","20855","39.125779","-77.168125",,"POINT (-77.168125 39.125779)"
"USE & OCCUPANCY PERMIT","383966","OCCUPY","2021-10-13T11:10:06.000","2022-06-08T07:06:05.000","2022-06-08T07:06:06.000",,"Finaled","1","TH","16251",,"CONNORS","WAY",,"ROCKVILLE","MD","20855","39.125643","-77.168018",,"POINT (-77.168018 39.125643)"
"USE & OCCUPANCY PERMIT","381701","OCCUPY","2021-05-26T11:05:37.000","2022-06-08T02:06:59.000","2022-06-08T02:06:59.000",,"Finaled","1","Construction trailers","8120",,"CESSNA","AVE",,"GAITHERSBURG","MD","20879","39.172162","-77.167955",,"POINT (-77.167955 39.172162)"
"USE & OCCUPANCY PERMIT","380063","OCCUPY","2021-03-11T01:03:09.000","2022-06-07T04:06:58.000","2022-06-07T04:06:58.000",,"Finaled","1","TOWNHOUSE","11108",,"ITIA","LN",,"ROCKVILLE","MD","20852","39.03865","-77.11076",,"POINT (-77.11076 39.03865)"
"USE & OCCUPANCY PERMIT","374045","OCCUPY","2020-03-12T03:03:31.000","2022-06-07T03:06:37.000","2022-06-07T03:06:37.000",,"Finaled","1","LOT 14","10324",,"GROSVENOR","PL",,"ROCKVILLE","MD","20852","39.024578","-77.107421",,"POINT (-77.107421 39.024578)"
"USE & OCCUPANCY PERMIT","378825","OCCUPY","2020-12-30T12:12:20.000","2022-06-06T12:06:26.000","2022-06-06T12:06:26.000",,"Finaled","1",,"8167",,"GREENPOINT","PL",,"ROCKVILLE","MD","20855","39.126258","-77.16821",,"POINT (-77.16821 39.126258)"
"USE & OCCUPANCY PERMIT","378843","OCCUPY","2021-01-03T11:01:46.000","2022-06-06T12:06:14.000","2022-06-06T12:06:14.000",,"Finaled","1",,"8175",,"GREENPOINT","PL",,"ROCKVILLE","MD","20855","39.126197","-77.168343",,"POINT (-77.168343 39.126197)"
"USE & OCCUPANCY PERMIT","387052","USE","2022-04-11T10:04:43.000","2022-06-06T10:06:24.000","2022-06-06T10:06:24.000",,"Finaled","1","BUSINESS OFFICE","20340",,"SENECA MEADOWS","PKWY",,"GERMANTOWN","MD","20876","39.189326","-77.254279",,"POINT (-77.254279 39.189326)"
"USE & OCCUPANCY PERMIT","379437","OCCUPY","2021-02-09T11:02:54.000","2022-06-02T02:06:04.000","2022-06-02T02:06:04.000",,"Finaled","1","COMM TH","11372",,"EMERALD PARK","RD",,"POTOMAC","MD","20854","39.041313","-77.155717",,"POINT (-77.155717 39.041313)"
"USE & OCCUPANCY PERMIT","384713","USE","2021-12-06T09:12:57.000","2022-06-01T11:06:56.000","2022-06-01T11:06:56.000",,"Finaled","1","RESTAURANT","5436",,"WESTBARD","AVE",,"BETHESDA","MD","20816","38.964489","-77.107663",,"POINT (-77.107663 38.964489)"
"USE & OCCUPANCY PERMIT","385987","OCCUPY","2022-02-14T11:02:21.000","2022-06-01T01:06:26.000","2022-06-01T01:06:27.000",,"Finaled","1","OFFICE (B)","18310",,"MONTGOMERY VILLAGE","AVE",,"MONTGOMERY VILLAGE","MD","20886","39.157158","-77.206708",,"POINT (-77.206708 39.157158)"
"USE & OCCUPANCY PERMIT","374046","OCCUPY","2020-03-12T03:03:32.000","2022-05-31T12:05:55.000","2022-05-31T12:05:55.000",,"Finaled","1",,"10326",,"GROSVENOR","PL",,"ROCKVILLE","MD","20852","39.02455","-77.107473",,"POINT (-77.107473 39.02455)"
"USE & OCCUPANCY PERMIT","385873","OCCUPY","2022-02-08T11:02:50.000","2022-05-31T11:05:21.000","2022-05-31T11:05:21.000",,"Finaled","1","Procedure Suite - Suite 400","6410",,"ROCKLEDGE","DR",,"BETHESDA","MD","20817","39.023734","-77.133648",,"POINT (-77.133648 39.023734)"
"USE & OCCUPANCY PERMIT","386269","OCCUPY","2022-02-28T07:02:04.000","2022-05-31T10:05:08.000","2022-05-31T10:05:08.000",,"Finaled","1","Suite 700","18310",,"MONTGOMERY VILLAGE","AVE",,"MONTGOMERY VILLAGE","MD","20886","39.157158","-77.206708",,"POINT (-77.206708 39.157158)"
"USE & OCCUPANCY PERMIT","387395","OCCUPY","2022-04-27T11:04:21.000","2022-05-31T07:05:50.000","2022-05-31T07:05:50.000",,"Finaled","1","PMG Custom Building U&amp;O","2301",,"GLENALLAN","AVE",,"SILVER SPRING","MD","20906","39.063135","-77.047617",,"POINT (-77.047617 39.063135)"
"USE & OCCUPANCY PERMIT","364801","OCCUPY","2018-08-21T01:08:11.000","2022-05-28T12:05:53.000","2022-05-28T12:05:53.000",,"Finaled","1","Bldg B2 (level&nbsp;5 residential) - ALL 5th FLOOR RESIDENTIAL UNITS","8551",,"CONNECTICUT","AVE",,"CHEVY CHASE","MD","20815","38.995734","-77.0765",,"POINT (-77.0765 38.995734)"
"USE & OCCUPANCY PERMIT","364802","OCCUPY","2018-08-21T01:08:30.000","2022-05-28T12:05:39.000","2022-05-28T12:05:39.000",,"Finaled","1","Bldg B2 (level&nbsp;6 residential) - ALL 6th FLOOR RESIDENTIAL UNITS","8551",,"CONNECTICUT","AVE",,"CHEVY CHASE","MD","20815","38.995734","-77.0765",,"POINT (-77.0765 38.995734)"
"USE & OCCUPANCY PERMIT","386716","OCCUPY","2022-03-23T10:03:39.000","2022-05-28T12:05:30.000","2022-05-28T12:05:30.000",,"Finaled","1","SUITE L&nbsp;&nbsp;&nbsp; GNC","12266",,"ROCKVILLE","PIKE",,"ROCKVILLE","MD","20852","39.057176","-77.121184",,"POINT (-77.121184 39.057176)"
"USE & OCCUPANCY PERMIT","364800","OCCUPY","2018-08-21T01:08:29.000","2022-05-28T12:05:20.000","2022-05-28T12:05:20.000",,"Finaled","1","Bldg B2 (level&nbsp;4 residential) - ALL 4th FLOOR RESIDENITAL UNITS","8551",,"CONNECTICUT","AVE",,"CHEVY CHASE","MD","20815","38.995734","-77.0765",,"POINT (-77.0765 38.995734)"
"USE & OCCUPANCY PERMIT","387459","OCCUPY","2022-05-02T09:05:41.000","2022-05-27T10:05:52.000","2022-05-27T10:05:53.000","2022-05-23T12:05:00.000","Finaled","1","Special Event permit# 387656&nbsp; ROMANINAN FOOD FESTIVAL:&nbsp;May 20 to May 22&nbsp; ( NOTE: 501 (C) (3) SUBMITTED, &nbsp;FOOD WILL BE SERVED - RECEIPT SUBMITTED ; ALCOHOL WILL BE SERVED) ; ( RELATED BENEFIT PERFORMANCE: 262407) &nbsp;&nbsp;TENTS TOTAL : 3- ( 10'.0 X 20'.0 ) ; 1- 40'.0 X 60'.0","9111",,"RIVER","RD",,"POTOMAC","MD","20854","39.005155","-77.186128",,"POINT (-77.186128 39.005155)"
"USE & OCCUPANCY PERMIT","383503","OCCUPY","2021-09-13T03:09:48.000","2022-05-27T08:05:35.000","2022-05-27T08:05:35.000",,"Finaled","1","daycare up to 12","1908",,"PATUXENT VIEW","CT",,"BROOKEVILLE","MD","20833","39.216522","-77.043311",,"POINT (-77.043311 39.216522)"
"USE & OCCUPANCY PERMIT","379451","OCCUPY","2021-02-10T08:02:27.000","2022-05-27T07:05:00.000","2022-05-27T07:05:01.000",,"Finaled","1","4 STORY TOWNHOUSE","11376",,"EMERALD PARK","RD",,"POTOMAC","MD","20854","39.041215","-77.155785",,"POINT (-77.155785 39.041215)"
