"applicationtype","permitno","worktype","usecode","addeddate","issueddate","finaleddate","expireddate","status","buildingarea","description","stno","predir","stname","suffix","postdir","city","state","zip","latitude","longitude","loc","geolocation"
"FIRE PROTECTION SYSTEMS","1003072","INSTAL","BUSNSS","2022-08-09T02:08:31.000","2022-08-23T09:08:22.000",,,"Issued","0","MODIFY EXISTING FIRE SPRINKLER SYSTEM FOR TENANT FIT-OUT,Customer Wants To Use ePlans","7550",,"WISCONSIN","AVE",,"BETHESDA","MD","20814","38.985649","-77.09483",,"POINT (-77.09483 38.985649)"
"FIRE PROTECTION SYSTEMS","1004286","INSTAL","SFD","2022-08-19T08:08:50.000","2022-08-22T08:08:18.000",,,"Issued","0","INSTALL FIRE SPRINKLERS PER NFPA 13D,Customer Wants To Use ePlans","21533",,"QUICK FOX","LN",,"GAITHERSBURG","MD","20882","39.209389","-77.199219",,"POINT (-77.199219 39.209389)"
"FIRE PROTECTION SYSTEMS","1003577","INSTAL","SENSFD","2022-08-12T01:08:18.000","2022-08-22T03:08:56.000",,,"Issued","0","This permit also includes 13521 Goldeneye Circle-permit #1003572, 13523 Goldeneye Circle-permit #1003573, 13525 Goldeneye Circle-Permit #1003574, 13527 Goldeneye Circle-Permit #1003575, 13529 Goldeneye Circle-Permit #1003576,Customer Wants To Use ePlans","13531",,"GOLDENEYE","CIR",,"CLARKSBURG","MD","20871","39.218104","-77.280245",,"POINT (-77.280245 39.218104)"
"FIRE PROTECTION SYSTEMS","1003572","INSTAL","SENSFD","2022-08-12T01:08:01.000","2022-08-22T03:08:53.000",,,"Issued","0","Install NFPA 13D Sprinkler System Building Permit 980910,Customer Wants To Use ePlans REVIEWED UNDER AP# 1003577","13521",,"GOLDENEYE","CIR",,"CLARKSBURG","MD","20871","39.218121","-77.27973",,"POINT (-77.27973 39.218121)"
"FIRE PROTECTION SYSTEMS","1003575","INSTAL","SENSFD","2022-08-12T01:08:17.000","2022-08-22T03:08:52.000",,,"Issued","0","Install NFPA 13 D Sprinkler System Building Permit 980905,Customer Wants To Use ePlans REVIEWED UNDER AP# 1003577","13527",,"GOLDENEYE","CIR",,"CLARKSBURG","MD","20871","39.218111","-77.280038",,"POINT (-77.280038 39.218111)"
"FIRE PROTECTION SYSTEMS","1003576","INSTAL","SENSFD","2022-08-12T01:08:09.000","2022-08-22T03:08:16.000",,,"Issued","0","Install NFPA 13D Sprinkler System Building Permit 980904,Customer Wants To Use ePlans REVIEWED UNDER AP# 1003577","13529",,"GOLDENEYE","CIR",,"CLARKSBURG","MD","20871","39.218106","-77.280142",,"POINT (-77.280142 39.218106)"
"FIRE PROTECTION SYSTEMS","1004498","INSTAL","BUSNSS","2022-08-22T11:08:28.000","2022-08-22T03:08:07.000",,,"Issued","0","Nuvia Dental - Plug (1) sprinkler, add (3) sprinklers, relocate (16) sprinklers for new tenant layout. ,Customer Wants To Use ePlans","5454",,"WISCONSIN","AVE",,"CHEVY CHASE","MD","20815","38.962738","-77.087027",,"POINT (-77.087027 38.962738)"
"FIRE PROTECTION SYSTEMS","1003573","INSTAL","SENSFD","2022-08-12T01:08:34.000","2022-08-22T03:08:04.000",,,"Issued","0","Install NFPA 13D Sprinkler System Building Permit 980908,Customer Wants To Use ePlans REVIEWED UNDER AP# 1003577","13523",,"GOLDENEYE","CIR",,"CLARKSBURG","MD","20871","39.21812","-77.279844",,"POINT (-77.279844 39.21812)"
"FIRE PROTECTION SYSTEMS","1003574","INSTAL","SENSFD","2022-08-12T01:08:23.000","2022-08-22T03:08:04.000",,,"Issued","0","Install NFPA 13 Sprinkler System Building Permit 980907,Customer Wants To Use ePlans REVIEWED UNDER AP# 1003577","13525",,"GOLDENEYE","CIR",,"CLARKSBURG","MD","20871","39.218112","-77.279942",,"POINT (-77.279942 39.218112)"
"FIRE PROTECTION SYSTEMS","1003861","INSTAL","MERC","2022-08-16T12:08:29.000","2022-08-22T02:08:24.000",,,"Issued","0","Add and relocate chrome recessed and dry pendant and brass upright sprinklers as needed for new renovations,Customer Wants To Use ePlans","7262",,"WOODMONT","AVE",,"BETHESDA","MD","20814","38.981776","-77.096184",,"POINT (-77.096184 38.981776)"
"FIRE PROTECTION SYSTEMS","1003690","INSTAL","SFD","2022-08-15T10:08:10.000","2022-08-22T02:08:23.000",,,"Issued","0","Install new sprinkler system with 90 heads 13D system, Costumer wants to use ePlans,Customer Wants To Use ePlans","15600",,"SENECA","RD",,"GERMANTOWN","MD","20874","39.078851","-77.324705",,"POINT (-77.324705 39.078851)"
"FIRE PROTECTION SYSTEMS","1004180","INSTAL","SFD","2022-08-18T01:08:37.000","2022-08-22T02:08:20.000",,,"Issued","0","13d sprinkler system single family home,Customer Wants To Use ePlans","4303",,"WARNER","ST",,"KENSINGTON","MD","20895","39.029314","-77.084485",,"POINT (-77.084485 39.029314)"
"FIRE PROTECTION SYSTEMS","1003833","INSTAL","BUSNSS","2022-08-16T11:08:48.000","2022-08-19T10:08:08.000",,,"Issued","0","Modify the existing fire sprinkler system to accommodate the new tenant buildout,Customer Wants To Use ePlans","6116",,"EXECUTIVE","BLVD",,"ROCKVILLE","MD","20852","39.047933","-77.125831",,"POINT (-77.125831 39.047933)"
"FIRE PROTECTION SYSTEMS","1004027","INSTAL","BIOS","2022-08-17T01:08:08.000","2022-08-19T08:08:07.000",,,"Issued","0","addition to existing fire sprinkler system for elevator addition to existing building,Customer Wants To Use ePlans","9601",,"MEDICAL CENTER","DR",,"ROCKVILLE","MD","20850","39.101975","-77.198075",,"POINT (-77.198075 39.101975)"
"FIRE PROTECTION SYSTEMS","1003994","INSTAL","TH","2022-08-17T11:08:11.000","2022-08-19T07:08:51.000",,,"Issued","0","FIRE SPRINKLER PER NFPA 13D THIS PERMIT ALSO INCLUDES THE FOLLOWING PERMITS:#1003994@22327 CABIN BRANCH AVE;#1003995 @ 22325 CABIN BRANCH AVE;#1003997@22323 CABIN BRANCH AVE;#1003998 @ 22321 CABIN BRANCH AVE,Customer Wants To Use ePlans","22327",,"CABIN BRANCH","AVE",,"CLARKSBURG","MD","20871","39.221087","-77.284526",,"POINT (-77.284526 39.221087)"
"FIRE PROTECTION SYSTEMS","1001408","INSTAL","BUSNSS","2022-07-26T10:07:56.000","2022-08-19T07:08:24.000",,,"Issued","0","Add 1 sprinkler head and relocate 44 sprinkler heads for new tenant fit out.,Customer Wants To Use ePlans","6410",,"ROCKLEDGE","DR",,"BETHESDA","MD","20817","39.023734","-77.133648",,"POINT (-77.133648 39.023734)"
"FIRE PROTECTION SYSTEMS","1003997","INSTAL","TH","2022-08-17T12:08:31.000","2022-08-19T07:08:21.000",,,"Issued","0","FIRE SPRINKLER PER NFPA 13D THIS PERMIT ALSO INCLUDES THE FOLLOWING PERMITS:#1003994@22327 CABIN BRANCH AVE;#1003995 @ 22325 CABIN BRANCH AVE;#1003997@22323 CABIN BRANCH AVE;#1003998 @ 22321 CABIN BRANCH AVE,Customer Wants To Use ePlans","22323",,"CABIN BRANCH","AVE",,"CLARKSBURG","MD","20871","39.220959","-77.284458",,"POINT (-77.284458 39.220959)"
"FIRE PROTECTION SYSTEMS","1003998","INSTAL","TH","2022-08-17T12:08:15.000","2022-08-19T07:08:19.000",,,"Issued","0","FIRE SPRINKLER PER NFPA 13D THIS PERMIT ALSO INCLUDES THE FOLLOWING PERMITS:#1003994@22327 CABIN BRANCH AVE;#1003995 @ 22325 CABIN BRANCH AVE;#1003997@22323 CABIN BRANCH AVE;#1003998 @ 22321 CABIN BRANCH AVE,Customer Wants To Use ePlans","22321",,"CABIN BRANCH","AVE",,"CLARKSBURG","MD","20871","39.220895","-77.284417",,"POINT (-77.284417 39.220895)"
"FIRE PROTECTION SYSTEMS","1003995","INSTAL","TH","2022-08-17T11:08:25.000","2022-08-19T07:08:06.000",,,"Issued","0","FIRE SPRINKLER PER NFPA 13D THIS PERMIT ALSO INCLUDES THE FOLLOWING PERMITS:#1003994@22327 CABIN BRANCH AVE;#1003995 @ 22325 CABIN BRANCH AVE;#1003997@22323 CABIN BRANCH AVE;#1003998 @ 22321 CABIN BRANCH AVE,Customer Wants To Use ePlans","22325",,"CABIN BRANCH","AVE",,"CLARKSBURG","MD","20871","39.221019","-77.284491",,"POINT (-77.284491 39.221019)"
"FIRE PROTECTION SYSTEMS","1004220","INSTAL","BUSNSS","2022-08-18T03:08:21.000","2022-08-19T02:08:35.000","2022-08-30T12:08:03.000",,"Finaled","0","fire sprinkler modification - level 2 - add and relocate fire sprinklers,Customer Wants To Use ePlans,Fire Protection Fast Track Review.","20400",,"CENTURY","BLVD",,"GERMANTOWN","MD","20874","39.191362","-77.265794",,"POINT (-77.265794 39.191362)"
"FIRE PROTECTION SYSTEMS","1004220","INSTAL","BUSNSS","2022-08-18T03:08:21.000","2022-08-19T02:08:35.000","2022-08-30T12:08:03.000",,"Finaled","0","fire sprinkler modification - level 2 - add and relocate fire sprinklers,Customer Wants To Use ePlans,Fire Protection Fast Track Review.","20400",,"CENTURY","BLVD",,"GERMANTOWN","MD","20874","39.191362","-77.265794",,"POINT (-77.265794 39.191362)"
"FIRE PROTECTION SYSTEMS","1002317","INSTAL","SFD","2022-08-03T07:08:17.000","2022-08-19T02:08:30.000",,,"Issued","0","Install NFPA13D sprinkler system for new residence,Customer Wants To Use ePlans","7","W","KIRKE","ST",,"CHEVY CHASE","MD","20815","38.970531","-77.078508",,"POINT (-77.078508 38.970531)"
"FIRE PROTECTION SYSTEMS","996039","INSTAL","MFDHR","2022-06-08T09:06:19.000","2022-08-19T02:08:03.000",,,"Issued","0","install fire protection system for new apartment building,Customer Wants To Use ePlans","7000",,"WISCONSIN","AVE",,"CHEVY CHASE","MD","20815","38.979236","-77.092005",,"POINT (-77.092005 38.979236)"
"FIRE PROTECTION SYSTEMS","996039","INSTAL","MFDHR","2022-06-08T09:06:19.000","2022-08-19T02:08:03.000",,,"Issued","0","install fire protection system for new apartment building,Customer Wants To Use ePlans","7000",,"WISCONSIN","AVE",,"CHEVY CHASE","MD","20815","38.979236","-77.092005",,"POINT (-77.092005 38.979236)"
"FIRE PROTECTION SYSTEMS","1003183","INSTAL","SFD","2022-08-10T10:08:36.000","2022-08-18T11:08:23.000",,,"Issued","0","FIRE SPRINKLER PER NFPA 13D,Customer Wants To Use ePlans","13700",,"DARNESTOWN","RD",,"GAITHERSBURG","MD","20878","39.105122","-77.281531",,"POINT (-77.281531 39.105122)"
"FIRE PROTECTION SYSTEMS","1003794","INSTAL","BUSNSS","2022-08-16T08:08:25.000","2022-08-18T10:08:36.000",,,"Issued","0","Dr. Feledy - add (2) sprinklers, relocate (10) sprinklers for new tenant layout, ,Customer Wants To Use ePlans","5530",,"WISCONSIN","AVE",,"CHEVY CHASE","MD","20815","38.964888","-77.088313",,"POINT (-77.088313 38.964888)"
"FIRE PROTECTION SYSTEMS","1003974","INSTAL","MERC","2022-08-17T10:08:34.000","2022-08-18T09:08:10.000",,,"Issued","0","Add three and relocate two quick response concealed sprinklers,Customer Wants To Use ePlans,Fire Protection Fast Track Review.","7134",,"BETHESDA","LN",,"BETHESDA","MD","20814","38.981677","-77.097962",,"POINT (-77.097962 38.981677)"
"FIRE PROTECTION SYSTEMS","1003961","INSTAL","BUSNSS","2022-08-17T09:08:36.000","2022-08-18T08:08:05.000","2022-08-22T12:08:51.000",,"Finaled","0","Adding & relocating 42 sprinkler heads for new wall, ceiling & light layout ,Customer Wants To Use ePlans","7620",,"RICKENBACKER","DR",,"GAITHERSBURG","MD","20879","39.172993","-77.158604",,"POINT (-77.158604 39.172993)"
"FIRE PROTECTION SYSTEMS","1004145","INSTAL","BUSNSS","2022-08-18T11:08:36.000","2022-08-18T03:08:16.000",,,"Issued","0","Modify existing sprinkler system to new tenant layout.,Customer Wants To Use ePlans","8340",,"HELGERMAN","CT",,"GAITHERSBURG","MD","20877","39.129467","-77.173431",,"POINT (-77.173431 39.129467)"
"FIRE PROTECTION SYSTEMS","1003170","INSTAL","TH","2022-08-10T09:08:40.000","2022-08-17T12:08:32.000",,,"Issued","0","FIRE SPRINKLER PER NFPA 13D THIS PERMIT ALSO INCLUDES THE FOLLOWING PERMITS: #1003168 @ 9635 TALL OAKS RD;#1003169 @9633 TALL OAKS RD; #1003170 @ 9631 TALL OAKS RD; #1003172 @ 9629 TALL OAKS RD; #1003176 @ 9627 TALL OAKS RD,Customer Wants To Use ePlans","9631",,"TALL OAKS","RD",,"MONTGOMERY VILLAGE","MD","20886","39.184147","-77.195381",,"POINT (-77.195381 39.184147)"
"FIRE PROTECTION SYSTEMS","1003169","INSTAL","TH","2022-08-10T09:08:45.000","2022-08-17T12:08:32.000",,,"Issued","0","FIRE SPRINKLER PER NFPA 13D THIS PERMIT ALSO INCLUDES THE FOLLOWING PERMITS: #1003168 @ 9635 TALL OAKS RD;#1003169 @9633 TALL OAKS RD; #1003170 @ 9631 TALL OAKS RD; #1003172 @ 9629 TALL OAKS RD; #1003176 @ 9627 TALL OAKS RD,Customer Wants To Use ePlans","9633",,"TALL OAKS","RD",,"MONTGOMERY VILLAGE","MD","20886","39.184194","-77.195333",,"POINT (-77.195333 39.184194)"
"FIRE PROTECTION SYSTEMS","1003168","INSTAL","TH","2022-08-10T09:08:32.000","2022-08-17T12:08:21.000",,,"Issued","0","FIRE SPRINKLER PER NFPA 13D THIS PERMIT ALSO INCLUDES THE FOLLOWING PERMITS: #1003168 @ 9635 TALL OAKS RD;#1003169 @9633 TALL OAKS RD; #1003170 @ 9631 TALL OAKS RD; #1003172 @ 9629 TALL OAKS RD; #1003176 @ 9627 TALL OAKS RD,Customer Wants To Use ePlans","9635",,"TALL OAKS","RD",,"MONTGOMERY VILLAGE","MD","20886","39.184236","-77.195291",,"POINT (-77.195291 39.184236)"
"FIRE PROTECTION SYSTEMS","1003172","INSTAL","TH","2022-08-10T09:08:11.000","2022-08-17T12:08:20.000",,,"Issued","0","FIRE SPRINKLER PER NFPA 13D THIS PERMIT ALSO INCLUDES THE FOLLOWING PERMITS: #1003168 @ 9635 TALL OAKS RD;#1003169 @9633 TALL OAKS RD; #1003170 @ 9631 TALL OAKS RD; #1003172 @ 9629 TALL OAKS RD; #1003176 @ 9627 TALL OAKS RD,Customer Wants To Use ePlans","9629",,"TALL OAKS","RD",,"MONTGOMERY VILLAGE","MD","20886","39.184102","-77.195427",,"POINT (-77.195427 39.184102)"
"FIRE PROTECTION SYSTEMS","1003144","INSTAL","TH","2022-08-10T08:08:48.000","2022-08-17T11:08:58.000",,,"Issued","0","Install wet fire sprinkler system for Townhome, Includes permits 1003147, 1003145, 1003144, 1003143, and 1003142.","7025",,"ARTESA","LN",,"BETHESDA","MD","20817","39.016739","-77.143552",,"POINT (-77.143552 39.016739)"
"FIRE PROTECTION SYSTEMS","1003147","INSTAL","TH","2022-08-10T08:08:18.000","2022-08-17T11:08:48.000",,,"Issued","0","Install wet fire sprinkler system for Townhome, Includes permits 1003147, 1003145, 1003144, 1003143, and 1003142.","7021",,"ARTESA","LN",,"BETHESDA","MD","20817","39.016768","-77.143371",,"POINT (-77.143371 39.016768)"
"FIRE PROTECTION SYSTEMS","1003142","INSTAL","TH","2022-08-10T08:08:59.000","2022-08-17T11:08:32.000",,,"Issued","0","Install wet fire sprinkler system for Townhome, Includes permits 1003147, 1003145, 1003144, 1003143, and 1003142.","7029",,"ARTESA","LN",,"BETHESDA","MD","20817","39.016713","-77.143741",,"POINT (-77.143741 39.016713)"
"FIRE PROTECTION SYSTEMS","1003176","INSTAL","TH","2022-08-10T09:08:15.000","2022-08-17T11:08:15.000",,,"Issued","0","FIRE SPRINKLER PER NFPA 13D THIS PERMIT ALSO INCLUDES THE FOLLOWING PERMITS: #1003168 @ 9635 TALL OAKS RD;#1003169 @9633 TALL OAKS RD; #1003170 @ 9631 TALL OAKS RD; #1003172 @ 9629 TALL OAKS RD; #1003176 @ 9627 TALL OAKS RD,Customer Wants To Use ePlans","9627",,"TALL OAKS","RD",,"MONTGOMERY VILLAGE","MD","20886","39.18406","-77.195468",,"POINT (-77.195468 39.18406)"
"FIRE PROTECTION SYSTEMS","1003143","INSTAL","TH","2022-08-10T08:08:34.000","2022-08-17T11:08:08.000",,,"Issued","0","Install wet fire sprinkler system for Townhome, Includes permits 1003147, 1003145, 1003144, 1003143, and 1003142.","7027",,"ARTESA","LN",,"BETHESDA","MD","20817","39.016726","-77.143634",,"POINT (-77.143634 39.016726)"
"FIRE PROTECTION SYSTEMS","1003145","INSTAL","TH","2022-08-10T08:08:23.000","2022-08-17T11:08:00.000",,,"Issued","0","Install wet fire sprinkler system for Townhome, Includes permits 1003147, 1003145, 1003144, 1003143, and 1003142.","7023",,"ARTESA","LN",,"BETHESDA","MD","20817","39.016749","-77.14347",,"POINT (-77.14347 39.016749)"
"FIRE PROTECTION SYSTEMS","998726","INSTAL","SFD","2022-07-01T09:07:08.000","2022-08-17T09:08:47.000",,,"Issued","0","Install NFPA 13D Sprinkler System,Customer Wants To Use ePlans","5110",,"CAMMACK","DR",,"BETHESDA","MD","20816","38.953193","-77.105231",,"POINT (-77.105231 38.953193)"
"FIRE PROTECTION SYSTEMS","1003685","INSTAL","SFD","2022-08-15T09:08:42.000","2022-08-17T03:08:45.000",,,"Issued","0","Install new sprinkler system with 42 heads 13D system, Costumer wants to use ePlans,Customer Wants To Use ePlans","3910",,"HAMPDEN","ST",,"KENSINGTON","MD","20895","39.031272","-77.078829",,"POINT (-77.078829 39.031272)"
"FIRE PROTECTION SYSTEMS","1003941","INSTAL","BUSNSS","2022-08-17T06:08:17.000","2022-08-17T03:08:29.000",,,"Issued","0","add & relocate sprinklers for tenant renovations,Customer Wants To Use ePlans","4920",,"ELM","ST",,"BETHESDA","MD","20814","38.981991","-77.097109",,"POINT (-77.097109 38.981991)"
"FIRE PROTECTION SYSTEMS","998611","INSTAL","SFD","2022-06-30T11:06:31.000","2022-08-16T11:08:01.000",,,"Issued","0","Install new sprinkler system with 110 heads 13D system, Costumer wants to use ePlans,Customer Wants To Use ePlans","10",,"NANTUCKET","CT",,"POTOMAC","MD","20854","39.034188","-77.194589",,"POINT (-77.194589 39.034188)"
"FIRE PROTECTION SYSTEMS","1003736","INSTAL","BUSNSS","2022-08-15T02:08:00.000","2022-08-16T10:08:57.000",,,"Issued","0","Modify existing sprinkler system to new tenant layout.,Customer Wants To Use ePlans,Fire Protection Fast Track Review.","11820",,"PARKLAWN","DR",,"ROCKVILLE","MD","20852","39.049875","-77.103484",,"POINT (-77.103484 39.049875)"
"FIRE PROTECTION SYSTEMS","1003766","INSTAL","SFD","2022-08-15T05:08:59.000","2022-08-16T09:08:09.000",,,"Issued","0","Re arrange the sprinkler system in finished basement per NFPA 13D,Customer Wants To Use ePlans,Fire Protection Fast Track Review.","13303",,"DUTROW","WAY",,"CLARKSBURG","MD","20871","39.244482","-77.284344",,"POINT (-77.284344 39.244482)"
"FIRE PROTECTION SYSTEMS","1003544","INSTAL","SFD","2022-08-12T11:08:38.000","2022-08-16T08:08:36.000",,,"Issued","0","Install NFPA 13D sprinkler system in new SF Home, public water,Customer Wants To Use ePlans","3064",,"FAIRLAND","RD",,"SILVER SPRING","MD","20904","39.066147","-76.943019",,"POINT (-76.943019 39.066147)"
"FIRE PROTECTION SYSTEMS","1001687","INSTAL","TH","2022-07-28T10:07:29.000","2022-08-15T10:08:55.000",,,"Issued","0","Includes permit #1001689, #1001687, #1001685, and 1001684. 13d sprinkler system townhome,Customer Wants To Use ePlans","13514",,"GOLDENEYE","CIR",,"CLARKSBURG","MD","20871","39.217588","-77.279576",,"POINT (-77.279576 39.217588)"
"FIRE PROTECTION SYSTEMS","1001689","INSTAL","TH","2022-07-28T10:07:17.000","2022-08-15T10:08:49.000",,,"Issued","0","Includes permit #1001689, #1001687, #1001685, and 1001684. 13d sprinkler system townhome,Customer Wants To Use ePlans","13512",,"GOLDENEYE","CIR",,"CLARKSBURG","MD","20871","39.217514","-77.279576",,"POINT (-77.279576 39.217514)"
"FIRE PROTECTION SYSTEMS","1001685","INSTAL","TH","2022-07-28T10:07:24.000","2022-08-15T10:08:12.000",,,"Issued","0","Includes permit #1001689, #1001687, #1001685, and 1001684. 13d sprinkler system townhome,Customer Wants To Use ePlans","13516",,"GOLDENEYE","CIR",,"CLARKSBURG","MD","20871","39.217655","-77.27957",,"POINT (-77.27957 39.217655)"
"FIRE PROTECTION SYSTEMS","1003274","INSTAL","RESACC","2022-08-10T02:08:22.000","2022-08-15T10:08:01.000",,,"Issued","0","13d sprinkler system detached garage,Customer Wants To Use ePlans","8004",,"MAPLE RIDGE","RD",,"BETHESDA","MD","20814","38.989923","-77.106861",,"POINT (-77.106861 38.989923)"
"FIRE PROTECTION SYSTEMS","1003004","INSTAL","SFD","2022-08-09T10:08:53.000","2022-08-15T04:08:50.000",,,"Issued","0","Install new sprinkler system with 62 heads 13D system, Costumer wants to use ePlans,Customer Wants To Use ePlans","6522",,"LONE OAK","CT",,"BETHESDA","MD","20817","39.019201","-77.133015",,"POINT (-77.133015 39.019201)"
"FIRE PROTECTION SYSTEMS","1003383","INSTAL","SFD","2022-08-11T09:08:18.000","2022-08-15T04:08:46.000",,,"Issued","0","INSTALL SPRINKLER SYSTEM PER NFPA 13D,Customer Wants To Use ePlans","117",,"PARKDALE","CT",,"BOYDS","MD","20841","39.214805","-77.252523",,"POINT (-77.252523 39.214805)"
"FIRE PROTECTION SYSTEMS","999093","INSTAL","BUSNSS","2022-07-06T12:07:07.000","2022-08-15T04:08:35.000",,,"Issued","0","MODIFY EXISTING FIRE SPRINKLER SYSTEM FOR TENANT FIT-OUT,Customer Wants To Use ePlans309 sprinklers per Tom Sabelhaus 8/12/2022.","9601",,"MEDICAL CENTER","DR",,"ROCKVILLE","MD","20850","39.101975","-77.198075",,"POINT (-77.198075 39.101975)"
"FIRE PROTECTION SYSTEMS","1002263","INSTAL","BUSNSS","2022-08-02T02:08:11.000","2022-08-15T04:08:03.000",,,"Issued","0","Demo existing Light Hazard sprinkler system in main building and replace it with new Ordinary Hazard system. Largest pipe size =4"",Customer Wants To Use ePlans","2320",,"BROADBIRCH","DR",,"SILVER SPRING","MD","20904","39.05644","-76.960483",,"POINT (-76.960483 39.05644)"
"FIRE PROTECTION SYSTEMS","1003259","INSTAL","TH","2022-08-10T01:08:16.000","2022-08-12T12:08:01.000",,,"Issued","0","FIRE SPRINKLER PER NFPA 13D THIS PERMIT ALSO INCLUDES THE FOLLOWING PERMITS: #1003255 @ 7029 GARRETT RD; # 1003258 @ 7031 GARRETT RD; # 1003259 @ 7033 GARRETT RD,Customer Wants To Use ePlans","7033",,"GARRETT","RD",,"ROCKVILLE","MD","20855","39.13882","-77.143491",,"POINT (-77.143491 39.13882)"
