"publication_year","department","dataset_name","description","status","priority","url","score1","score2","score3","score4","score5","score6","score7","score8","score9","score10","score11","score12","total","published_somewhere_already","source_it_system","server_resides_in_county_network","date_range_of_data","data_update_frequency","estimated_annual_of_records","ease_of_publishing","attach_sample_data","frequency_of_data_being_used_consumed","accuracy_of_data","can_the_published_dataset_replace_an_existing_system_or_process","business_contact_name","business_phone","add_remove_rename","original_dataset_name"
"FY24 & Beyond","Consumer Protection","Consumer Complaint Database","Database for consumer complaints,  includes complainant information,  merchant information,  case identifiers,  etc.  All consumer complaints are captured here.  Also contains complaints for common ownership communities,  and mediation stand-alone cases.","Currently Unpublishable","P1",,"10","8","10","1","5","5","10","10","5","10","10","5","89","Partially","Access Database","Yes","1995 to Present","Daily","1500",,"C:\\My Documents\\IT\\DataMontgomery\\Consumer_Complaints_Fields.xls",,,,"Lorena Bailey","240.777.3781",,
"FY24 & Beyond","Consumer Protection","Information Data","Intranet based system to capture all telephone,  walk-in,  email inquiries to OCP.  Includes caller name and contact information,  reason for the contact and description.","Currently Unpublishable","P5",,"10","8","0","1","5","5","0","0","5","0","0","5","39","No","https://ext02.montgomerycountymd.gov/pkmsvouchfor?mcg&https://int01.mcgov.org/ent/s2/ocpinvestigators/",,"2008 to Present","Daily","4500",,,,,,"Lorena Bailey","240.777.3781/ Duplicate",,
"FY24 & Beyond","Consumer Protection","OCP Volunteer Depot","Database used to record volunteers personal information,  assignments,  office information,  skills,  emergency contacts,  and volunteer hours","Currently Unpublishable","P5",,"7","2","5","1","0","5","0","0","5","0","0","5","30","No","Access database","Yes","2009 to Present","Monthly","600",,,,,,"Lorena Bailey","240.777.3781",,
"FY24 & Beyond","Consumer Protection","Patient Advocacy Database","Database maintained for EMS Transport Insurance Reimbursement Patient Advocate program.  Contains HIPAA sensitive inquiries regarding the program.","Currently Unpublishable","P3",,"9","2","5","5","5",,"10","10","5","5",,"5","61","No","Access","No","1/2013 to Current","Weekly","300","Low",,"Weekly","Medium","No","Tracy Rezvani","240-777-3774",,
"FY24 & Beyond","Consumer Protection","Settlement Agreements","OCP settlements agreements,  primarily in paper form.","Currently Unpublishable","P4",,"9","8","5","1","5","5","5","5","5","5","0","5","58","No","none","No","1970 to present","Quarterly",,,,,,,"Ralph Vines","240.777.3774",,"Unpublishable Format"
"FY17","Correction and Rehabilitation","Correctional Facility Average Daily Population","This dataset contains Accumulated monthly with details from Pre-Trial Average daily caseload * Detention Services,  Average daily population for MCCF,  MCDC,  PRRS and Pre-Release average daily population for the last 3 calendar years.  Update Frequency: Monthly","Published","P2","https://data.montgomerycountymd.gov/Public-Safety/Correctional-Facility-Average-Daily-Population/gknn-vrfa","10","10","5","5","5","0","10","5","5","10","0","5","70","Yes","excel spreadsheet",,"rolling last 5 calendar years","Monthly",,,"S:\\DPT_SHR\\Directors Office\\ADP\\DOCR Daily Population Count ADP-PTS.xls",,,,"Bernard Woodward","240-777-9731",,
"FY19","Correction and Rehabilitation","CPU Processing/Booking of Arrestees","The number of bookings is tracked through the CRIMS system","Published","P4","https://data.montgomerycountymd.gov/Public-Safety/Central-Processing-Unit-CPU-Processing-Booking-of-/sari-cs3z/data","10","10","5","7","0","0","5","0","5","5","0","5","50","No","CRIMS - correctionb & rehabilitation information management system","Yes","monthly and/or yearly as requested","Monthly",,,,,,,"Robert Green","240-777-9878",,
"FY19","Correction and Rehabilitation","DOCR (Department of Correction and Rehabilitation) security incidents","Security incidents are broken out under the Directors county stat performance plan as follows: Number of in appropriate releases,  number of escapes from PRRS,  number of escapes returned to PRRS,  number of inmate suicides,  number of jail escapes.  This data is manually captured and is numbered as a whole number","Published","P3","https://data.montgomerycountymd.gov/Public-Safety/DOCR-Department-of-Correction-and-Rehabilitation-S/ynuh-wkei/data","10","10","5","10","5","0","10","0","5","5","0","5","65","Yes","Manually tracked",,"Fiscal Year","Annually",,,,,,,"Arthur Wallenstein","240-777-9878","REMOVE",
"FY24 & Beyond","Correction and Rehabilitation","Alcohol class schedule","This calendar of classes is published on the DOCR web site and can published on the dataMontgomery web site","Currently Unpublishable","P5",,"9","2","5","7","0","0","0","10","5","0","0","5","41","Yes","Excel Spreadsheet",,"calendar year","Annually",,,,,,,"Arthur Wallenstein","240-777-9878",,
"FY24 & Beyond","Correction and Rehabilitation","Alternate Community Services (ACS) data","The names and number of hours that are given to community service organizations under the ACS program can be published","Currently Unpublishable","P4",,"9","2","5","5","0","0","5","10","5","5","0","5","51","No","CJCMS","Yes","one year","Annually",,,,,,,"Arthur Wallenstein","240-777-9878",,
"FY24 & Beyond","Correction and Rehabilitation","Diversion programming","The Pre-Trial Unit provides diversion programming and this data will be provided as part of the Average daily population data set.","Currently Unpublishable","P2",,"10","10","5","5","5","0","10","5","5","10","0","5","70","No",,,"5 years","Monthly",,,,,,,"Arthur Wallenstein","240-777-9878",,
"FY24 & Beyond","Correction and Rehabilitation","GIS Contour data","This data has not been fully vetted within the department so it is not ready for public publication","Currently Unpublishable","P4",,"10","4","5","1","5","0","10","0","5","10","0","5","55",,,,,,,,,,,,"Arthur Wallenstein","240-777-9878",,
"FY24 & Beyond","Correction and Rehabilitation","In Custody Search","web based search by name for ""in custody""","Currently Unpublishable","P2",,"10","8","10","7","5","0","10","10","5","5","5","5","78","Yes","CRIMS",,"real time search",,,,,,,,"Mr. Woodard","240-777-9731",,
"FY24 & Beyond","Correction and Rehabilitation","Inmate programming","This data is tracked manually until the implementation of a JMS for the department.  It would be difficult to collect for publication","Currently Unpublishable","P2",,"10","10","5","1","5","0","10","5","5","10","5","5","71","No",,,,,,,,,,,"Arthur Wallenstein","240-777-9878",,
"FY24 & Beyond","Correction and Rehabilitation","Inmate visiting hours/numbers of visitors","Inmate visiting hours and rules are published on the DOCR web site and this data could be linked to the dataMontgomery web site.  Number of visitors and any visitor detail information is sensitive information and is a security risk to publish for public view","Currently Unpublishable","P4",,"8","2","5","3","0","0","5","10","5","5","0","5","50","Partially",,,,,,,,,,,"Arthur Wallenstein","240-777-9878",,
"FY24 & Beyond","Correction and Rehabilitation","Monthly jail inspection data","The department uses an automated system to perform shift inspections - 3 shifts per a 24-hourly period and a shift report is recreated.  this is internal data that would be a security violation to publish for public view","Currently Unpublishable","P4",,"10","8","5","1","0","0","10","0","5","10","0","5","54","No","CSSD - Custody and Security system","Yes",,,,,,,,,"Arthur Wallenstein","240-777-9878",,
"FY24 & Beyond","Correction and Rehabilitation","Number of prisoners experiencing mental health issues","This is HIPPA sensitive data that is used by the departments medical staff and HHS partners","Currently Unpublishable","P4",,"9","2","5","1","5","0","10","5","5","10","0","5","57","No","Manually tracked with some information in HHS and DOCR automated systems",,,,,,,,,,"Arthur Wallenstein","240-777-9878",,
"FY24 & Beyond","Correction and Rehabilitation","Number PREA allegations and number of PREA substantiated cases","PREA is the Prison Rape Elimination Act and data that is tracked under this Act is sensitive to public viewing","Currently Unpublishable","P4",,"10","10","5","1","0","0","5","0","5","5","0","5","55","No","Manual forms are being used to track this data",,,"Other",,,,,,,"Arthur Wallenstein","240-777-9878",,
"FY24 & Beyond","Correction and Rehabilitation","Volunteer opportunities","Volunteer information is published on the DOCR web site.  It describes the process to volunteer. Specific volunteer jobs are not listed since this is very fluid information and is not set up like job opportunities. The volunteer coordinators contact information is on the web site and volunteers are encouraged to contact this staff person if they are interested in volunteering","Currently Unpublishable","P3",,"8","2","10","5","5","0","5","10","5","5","0","5","60","Partially",,,,"Other",,,,,,,"Arthur Wallenstein","240-777-9878",,
"FY24 & Beyond","Correction and Rehabilitation","Yearly Average Length of Stay","The department implemented a new criminal justice case management system (CJCMS) to replace the functions that the mainframe CJIS provided and the yearly average length of stay data is currently being reviewed in the new system. Once the data has been fully vetted it can be published on dataMontgomery.","Currently Unpublishable","P5",,"9","8","5","1","0","0","10","0","5","5","0","5","48","No","CJCMS","Yes","Yearly","Daily",,,,,,,"Arthur Wallenstein","240-777-9878",,
"FY16","County Attorney","Code Enforcement","List of Citations by department,  drill down to home area by zip code","Published","P2","https://data.montgomerycountymd.gov/Law-Judicial/OCA-Code-Enforcement/qdey-wt67","8","8","5","3","5","0","10","10","5","10","5","5","76",,,"Yes","To be determined","Monthly","3000",,,,,,"Tammy Cheraghi","240-777-6796",,
"FY16","County Attorney","Litigation Case Closeouts","Summary of litigation case disposition","Published","P2","https://data.montgomerycountymd.gov/Law-Judicial/OCA-Self-Insurance-Fund-Close-Out/s3s7-rrek","10","8","5","5","5","0","10","10","5","10","0","5","73","Yes","www.montgomerycountymd.gov","Yes","monthly cumulative","Monthly","8",,,,,,"Patricia Via","240-777-6721",,
"FY18","County Attorney","Appeals statistics","Appeals case wins/losses","Published","P2","https://data.montgomerycountymd.gov/Law-Judicial/OCA-Appeals-Statistics/kv4r-zq75/data","10","10","5","5","5","0","10","5","5","10","0","5","70","Yes","www.montgomerycountymd.gov","Yes","last three fiscal years","Monthly","4",,,,,,"Edward Lattner","240-777-6735",,
"FY21","County Attorney","Disruptive Behavior Orders","This dataset includes an annual list of Disruptive Behaviors Orders (person engaging in prohibited conduct in a public facility).","Published","P5","https://data.montgomerycountymd.gov/Law-Judicial/Disruptive-Behavior-Order-Issued/iapy-8ive","5","2","5","1","5","5","0","0","5","5","0","5","38",,"Excel spreadsheet","Yes",,"Other","60",,,,,,"Julie White","240-777-6735",,
"FY23","County Attorney","Bill 19-21 –Settlement Agreements Report","Council passed a Bill #19-21 that requires OCA to publish annually a list of settlements of County SIF lawsuits including survey of claimants/Plaintiffs demographic information.  The report must be published annually by Oct 1 of the prior fiscal year.  FY22 report is due 10/1/2022",,"P2",,"10","8","5","10","5","0","5","5","8","8","4","8","76","No","County Attorney",,"two years","Annually",,,,,,,"Ida Hsu","240-777-6717",,
"FY24 & Beyond","County Attorney","Case status for open and closed cases","List case status by date,  type and departments","Currently Unpublishable","P3",,"10","8","5","5","5","0","5","10","5","5","0","5","63","Yes","Internal Server","Yes","to be determined","Monthly","250",,,,,,"Ida Hsu","240-777-6717","REMOVE","Duplicate -https://data.montgomerycountymd.gov/Law-Judicial/OCA-Self-Insurance-Fund-Close-Out/s3s7-rrek/data"
"FY24 & Beyond","County Attorney","Child and Adult Services caseloads","Status and caseloads of Child and Adult Protective services","Currently Unpublishable","P4",,"10","6","5","5","5","0","10","0","5","5","0","5","56","Yes","www.montgomerycountymd.gov","Yes","last three fiscal years","Monthly","7",,,,,,"Elizabeth Evans","240-777-6763","REMOVE",
"FY24 & Beyond","County Attorney","Debt Collection monthly report","Collection revenue for last 3 fiscal years","Currently Unpublishable","P3",,"10","10","5","5","5","0","10","0","5","10","0","5","65","Yes","www.montgomerycountymd.gov/","Yes","last 3 fiscal years","Monthly","12",,,,,,"Wanda Manahan","240-777-6711","REMOVE",
"FY24 & Beyond","County Attorney","Executive Regulations","This dataset includes a list of all Executive Regulations","Currently Unpublishable","P2",,"10","2","10","1","5","5","10","10","5","10","5","5","78","Yes","OCA publish the Code of Montgomery County Regulations (COMCOR) through American Legal Publishers","Yes",,"Monthly","30",,,,,,"Sonetta Neufville","240-777-2516",,
"FY24 & Beyond","County Attorney","Workers Compensation monthly hearings","Monthly hearings comparison","Currently Unpublishable","P3",,"10","8","5","5","5","0","5","5","5","10","0","5","63","Yes","www.montgomerycountymd.gov","Yes","monthly in the last four fiscal years","Monthly","12",,,,,,"Ida Hsu","240-777-6717","REMOVE",
"FY16","County Executives Office","eTravel","Non-local travel expenses approved for employees","Published",,"https://data.montgomerycountymd.gov/Government/Employee-Travel-Data-None-Local-/kf2b-wnaq",,,,,,,,,,,,,,,"WordPress",,"813/2015 and on","Monthly",,,,,,,"Sonetta Neufville","240-777-2516","ADD",
"FY17","County Executives Office","Executive Orders","The authority granted to the County Executive by law to take a certain specific action or the means by which the County Executive exercises his general executive powers. An order generally directs a specific single action rather than establishing rules and standards.","Published","P3","https://data.montgomerycountymd.gov/Government/Executive-Orders/nwpd-eiz6/data","10","2","10","5","0","0","10","5","5","10","0","5","62","Yes","CMS","Yes",,"Monthly","250",,,,,,"Caroline Darden","240-777-2585",,
"FY19","County Executives Office","National Association of Counties (NACo) Achievement Awards","NACo awards received by Montgomery County for outstanding programs","Published","P5","https://data.montgomerycountymd.gov/Government/MCG-National-Association-of-Counties-NACo-Awards/ndm2-52bn/data","7","2","5","10","0","0","0","0","0","5","0","5","34","Yes","Table in Word Document","Yes",,"Annually","20",,,,,,"Lisa Austin","240-777-2590",,
"FY19","County Executives Office","Public Hearings","A public hearing is a forum established to secure information from citizens,  groups,  and","Published","P3","https://data.montgomerycountymd.gov/Government/MCG-Public-Hearings/h8kg-hzqn/data","8","2","10","1","5","5","0","10","5","10","5","5","66",,"Excel Spreadsheet","Yes",,"Other","25",,,,,,"Michael Subin","240-777-2530",,
