"applicationtype","permitno","worktype","usecode","addeddate","issueddate","status","buildingarea","declaredvaluation","description","stno","predir","stname","suffix","postdir","city","state","zip","latitude","longitude","geolocation"
"COMMERCIAL BUILDING","1000083","RESTORE AND / OR REPAIR","MULTIFAMILY DWELLING LOW RISE","2022-07-14T11:07:35.000","2022-08-16T10:08:04.000","Issued","500","6425","Customer Wants To Use ePlans,Crawl space repairs","8633",,"GEREN","RD",,"SILVER SPRING","MD","20901","0","0","
,  
(0.0, 0.0)"
"COMMERCIAL BUILDING","976812","INSTALL","WIRELESS EQUIPMENT","2021-12-08T09:12:51.000","2022-08-16T09:08:33.000","Issued","0","20000","Customer Wants To Use ePlans,Remove 10 existing antennas, (2) MW dish antennas, (12) RRH's. Install (9) new antennas, (3 - Ericsson AIR 6449, 3 - Ericsson AIR 32 B2A B66AA, 3 - RFS APXAALL24_43-U-NA20). Install (6) new RRHs, ( 3- Ericsson 4449 B71 B85A, 3 - Ericsson 4415 B25). Install (4) new hybrid cables. Ground work: Remove (2) existing cabinets and install (2) new cabinets with associated equipment.","12102",,"ALPERT","LN",,"WHEATON","MD","20902","0","0","
,  
(0.0, 0.0)"
"COMMERCIAL BUILDING","995520","BUILD FOUNDATION","COMMERCIAL MISCELLANEOUS STRUC","2022-06-02T04:06:40.000","2022-08-16T07:08:25.000","Issued","40","23000","Customer Wants To Use ePlans Interior work only,Add back-up self-contained 30kw diesel generator and 4'x10' concrete pad","12419",,"MIDDLEBROOK","RD",,"GERMANTOWN","MD","20874","39.176782","-77.257193","
,  
(39.176782, -77.257193)"
"COMMERCIAL BUILDING","995937","CONSTRUCT","MISCELLANEOUS STRUCTURE","2022-06-07T01:06:28.000","2022-08-16T03:08:36.000","Issued","566","2500","Customer Wants To Use ePlans,THE HOMEOWNER IS REQUESTING A PERMIT TO INSTALL A CANOPY IN BACKYARD OF THE CHURCH. Permanent Structure.&nbsp;","1001",,"BRIGHTON DAM","RD",,"BROOKEVILLE","MD","20833","39.193146","-77.027195","
,  
(39.193146, -77.027195)"
"COMMERCIAL BUILDING","1001706","CONSTRUCT","MISCELLANEOUS STRUCTURE","2022-07-28T12:07:15.000","2022-08-16T03:08:25.000","Issued","736","33868","Customer Wants To Use ePlans,Replace existing 4' tall chain link fence. PERMIT FOR 4' TALL FENCE ONLY","9975",,"MEDICAL CENTER","DR",,"ROCKVILLE","MD","20850","39.09932","-77.203132","
,  
(39.09932, -77.203132)"
"COMMERCIAL BUILDING","918810","CONSTRUCT","MULTIFAMILY DWELLING LOW RISE","2020-07-02T12:07:50.000","2022-08-12T03:08:43.000","Issued","158245","95000000","Revision ,1 - Making a change to the steel intumescent fireproofing product and shop primer.,Customer Wants To Use ePlansCustomer Wants To Use ePlans,BLDG W - above podium; 169 residential RENTAL units, 28 of which are MPDUs; 1st of&nbsp;2 permits. 918810 IS THE PARENT PERMIT TO 918811. BOTH PERMITS WILL BE REVIEWED ON ONE SET OF PLANS FOUND UNDER 918810 IN EPLANS. ALL PERMITS MUST BE ISSUED AT THE SAME TIME.","8787",,"GEORGIA","AVE",,"SILVER SPRING","MD","20910","38.999293","-77.031313","
,  
(38.999293, -77.031313)"
"COMMERCIAL BUILDING","987997","INSTALL","WIRELESS EQUIPMENT","2022-03-28T07:03:13.000","2022-08-12T03:08:25.000","Issued","0","20000","Customer Wants To Use ePlans,AT&amp;T proposes to remove all existing (9) antennas and install (6) new antennas and (6) new RRHs.",,,,,,,,,"0","0","
,  
(0.0, 0.0)"
"COMMERCIAL BUILDING","918811","CONSTRUCT","MULTIFAMILY DWELLING LOW RISE","2020-07-02T12:07:23.000","2022-08-12T03:08:07.000","Issued","190567","95000000","Customer Wants To Use ePlans,BLDG E - above podium; 177 residential RENTAL units, 15 of which are MPDUs; 2nd of&nbsp;2 permits. 918810 IS THE PARENT PERMIT TO 918811. BOTH&nbsp;PERMITS WILL BE REVIEWED ON ONE SET OF PLANS FOUND UNDER 918810 IN EPLANS. ALL PERMITS MUST BE ISSUED AT THE SAME TIME.","8787",,"GEORGIA","AVE",,"SILVER SPRING","MD","20910","38.999293","-77.031313","
,  
(38.999293, -77.031313)"
"COMMERCIAL BUILDING","994088","CONSTRUCT","COMMERCIAL MISCELLANEOUS STRUC","2022-05-20T11:05:40.000","2022-08-12T02:08:02.000","Issued","480","27000","Customer Wants To Use ePlans,We are installing a dog park in the back of our apartment community grounds.","8010",,"GRAMERCY","BLVD",,"ROCKVILLE","MD","20855","39.123373","-77.163984","
,  
(39.123373, -77.163984)"
"COMMERCIAL BUILDING","986306","CONSTRUCT","RETAINING WALL","2022-03-11T10:03:10.000","2022-08-11T11:08:47.000","Issued","550","26000","Customer Wants To Use ePlans,Retaining wall for new commercial building.","7560",,"LINDBERGH","DR",,"GAITHERSBURG","MD","20879","39.165826","-77.153419","
,  
(39.165826, -77.153419)"
"COMMERCIAL BUILDING","1000073","RESTORE AND / OR REPAIR","MULTIFAMILY DWELLING LOW RISE","2022-07-14T11:07:14.000","2022-08-11T11:08:41.000","Issued","500","2000","Customer Wants To Use ePlans,Crawl space repairs","8625",,"GEREN","RD",,"SILVER SPRING","MD","20901","0","0","
,  
(0.0, 0.0)"
"COMMERCIAL BUILDING","997843","INSTALL","MISCELLANEOUS STRUCTURE","2022-06-23T01:06:13.000","2022-08-11T11:08:21.000","Issued","38","1000","Customer Wants To Use ePlans,Install 38LF of 8' tall chainlink fence along side of condominium property","19201",,"ORBIT","DR",,"GAITHERSBURG","MD","20879","39.171538","-77.15808","
,  
(39.171538, -77.15808)"
"COMMERCIAL BUILDING","1000056","RESTORE AND / OR REPAIR","MULTIFAMILY DWELLING LOW RISE","2022-07-14T10:07:07.000","2022-08-11T10:08:54.000","Issued","500","8075","Customer Wants To Use ePlans,Crawl space repairs","8559",,"GEREN","RD",,"SILVER SPRING","MD","20901","0","0","
,  
(0.0, 0.0)"
"COMMERCIAL BUILDING","999693","INSTALL","WIRELESS EQUIPMENT","2022-07-11T04:07:50.000","2022-08-11T10:08:30.000","Issued","0","22850","Customer Wants To Use ePlans,T-Mobile to remove (6) antennas, 99) TMA's, (3) RRH's and (12) coax. Install (9) new antennas, (6) RRH's, 96) hybrid cables and new mount. Ground SOW: remove abandoned platform and (3) radios. Install (2) new cabinets with associated equipment.","15700",,"GEORGIA","AVE",,"SILVER SPRING","MD","20910","0","0","
,  
(0.0, 0.0)"
"COMMERCIAL BUILDING","941334","CONSTRUCT","PLACE OF WORSHIP","2021-02-05T03:02:56.000","2022-08-11T09:08:04.000","Issued","34727","10000000","Customer Wants To Use ePlans,Construction of a one story with basement place of worshipWaiting the architect provides square footage of each occupancy. 08/30/2021 due date is 08/31/2021","7710",,"HAWKINS CREAMERY","RD",,"GAITHERSBURG","MD","20882","39.244441","-77.1586","
,  
(39.244441, -77.1586)"
"COMMERCIAL BUILDING","974191","CONSTRUCT","RETAINING WALL","2021-11-12T02:11:29.000","2022-08-11T04:08:09.000","Issued","1515","42420","Customer Wants To Use ePlans,Construct 3 segmental block retaining walls as described below: Wall E3-A - Length - 59' / Height - 4' At Tallest Point Wall E3-B - Length - 58' / Height - 4' At Tallest Point Wall E3-C - Length - 103' / Height - 4' At Tallest Point","13240",,"PETREL","ST",,"CLARKSBURG","MD","20871","39.217884","-77.281483","
,  
(39.217884, -77.281483)"
"COMMERCIAL BUILDING","997779","INSTALL","WIRELESS EQUIPMENT","2022-06-23T10:06:52.000","2022-08-10T03:08:42.000","Issued","0","20000","Customer Wants To Use ePlans,Remove (3) antennas, (6) TMA's and (12) coax cables. Install (6) new antennas, (3) RRU's and (2) hybrid cables. Remove (1) existing cabinet, install (2) new cabinets with associated equipment.","15710",,"NEW HAMPSHIRE","AVE",,"SILVER SPRING","MD","20905","39.114531","-76.99389","
,  
(39.114531, -76.99389)"
"COMMERCIAL BUILDING","1000071","RESTORE AND / OR REPAIR","MULTIFAMILY DWELLING LOW RISE","2022-07-14T11:07:35.000","2022-08-09T10:08:29.000","Issued","500","7325","Customer Wants To Use ePlans,Crawl space repairs","8623",,"GEREN","RD",,"SILVER SPRING","MD","20901","0","0","
,  
(0.0, 0.0)"
"COMMERCIAL BUILDING","999673","RESTORE AND / OR REPAIR","BUSINESS BUILDING","2022-07-11T04:07:45.000","2022-08-09T10:08:12.000","Issued","80","9585","Revision ,1 - We are now replacing the stairwell instead of repairing and replacing one wall. ,Customer Wants To Use ePlansCustomer Wants To Use ePlans,Provide reinforcement to Porch and add small wall to areaway per engineer provided plans","17906",,"GEORGIA","AVE",,"OLNEY","MD","20832","39.150272","-77.06711","
,  
(39.150272, -77.06711)"
"COMMERCIAL BUILDING","988943","RESTORE AND / OR REPAIR","MULTIFAMILY DWELLING LOW RISE","2022-04-05T08:04:50.000","2022-08-09T09:08:56.000","Issued","500","4100","Customer Wants To Use ePlans,crawl space repairs","8628",,"GEREN","RD",,"SILVER SPRING","MD","20901","0","0","
,  
(0.0, 0.0)"
"COMMERCIAL BUILDING","988933","RESTORE AND / OR REPAIR","MULTIFAMILY DWELLING LOW RISE","2022-04-05T07:04:51.000","2022-08-09T09:08:35.000","Issued","500","2900","Customer Wants To Use ePlans,crawl space repairs","8509",,"BRADFORD","RD",,"SILVER SPRING","MD","20901","0","0","
,  
(0.0, 0.0)"
"COMMERCIAL BUILDING","1000051","RESTORE AND / OR REPAIR","MULTIFAMILY DWELLING LOW RISE","2022-07-14T10:07:14.000","2022-08-09T09:08:20.000","Issued","500","16075","Customer Wants To Use ePlans,Crawl space repairs","8557",,"GEREN","RD",,"SILVER SPRING","MD","20901","0","0","
,  
(0.0, 0.0)"
"COMMERCIAL BUILDING","979403","ADD","STORAGE BUILDING","2022-01-06T03:01:55.000","2022-08-09T09:08:20.000","Issued","112","10000","Customer Wants To Use ePlans,We are proposing to set an 8' x 14' stand-alone, UL listed bun freezer on existing site.","16171",,"SHADY GROVE","RD",,"GAITHERSBURG","MD","20877","39.120823","-77.178837","
,  
(39.120823, -77.178837)"
"COMMERCIAL BUILDING","988936","RESTORE AND / OR REPAIR","MULTIFAMILY DWELLING LOW RISE","2022-04-05T07:04:44.000","2022-08-09T08:08:45.000","Issued","500","2000","Customer Wants To Use ePlans,crawl space repairs","8620",,"GEREN","RD",,"SILVER SPRING","MD","20901","0","0","
,  
(0.0, 0.0)"
"COMMERCIAL BUILDING","989499","CONSTRUCT","MULTIFAMILY DWELLING HIGH RISE","2022-04-08T01:04:26.000","2022-08-09T08:08:24.000","Issued","241274","25087500","Customer Wants To Use ePlans&nbsp; - IA BELOW PODIUM Construction&nbsp;with parking, amenities and&nbsp;R2, BUILDING&nbsp;BELOW PODIUM. PARENT PERMIT IS 962313. DELETE WORK FLOW ON THIS PERMIT. *Per plan review, the area below the podium were included in A/P # 989499. In the area below the podium there are not MPDU units and the area of the parking garage is 138311-SF*","8015",,"OLD GEORGETOWN","RD",,"BETHESDA","MD","20814","38.990069","-77.102284","
,  
(38.990069, -77.102284)"
"COMMERCIAL BUILDING","1000041","RESTORE AND / OR REPAIR","MULTIFAMILY DWELLING LOW RISE","2022-07-14T09:07:26.000","2022-08-09T08:08:10.000","Issued","500","4475","Customer Wants To Use ePlans,Crawl space repairs","8537",,"GEREN","RD",,"SILVER SPRING","MD","20901","0","0","
,  
(0.0, 0.0)"
"COMMERCIAL BUILDING","1000039","RESTORE AND / OR REPAIR","MULTIFAMILY DWELLING LOW RISE","2022-07-14T09:07:22.000","2022-08-09T07:08:38.000","Issued","500","2800","Customer Wants To Use ePlans,Crawl space repairs","8535",,"GEREN","RD",,"SILVER SPRING","MD","20901","0","0","
,  
(0.0, 0.0)"
"COMMERCIAL BUILDING","988946","RESTORE AND / OR REPAIR","MULTIFAMILY DWELLING LOW RISE","2022-04-05T08:04:44.000","2022-08-09T07:08:09.000","Issued","500","2800","Customer Wants To Use ePlans,crawl space repairs","8632",,"GEREN","RD",,"SILVER SPRING","MD","20901","0","0","
,  
(0.0, 0.0)"
"COMMERCIAL BUILDING","988928","RESTORE AND / OR REPAIR","MULTIFAMILY DWELLING LOW RISE","2022-04-05T07:04:55.000","2022-08-08T08:08:59.000","Issued","500","9450","Customer Wants To Use ePlans,crawl space repairs","8505",,"BRADFORD","RD",,"SILVER SPRING","MD","20901","0","0","
,  
(0.0, 0.0)"
"COMMERCIAL BUILDING","982801","CONSTRUCT","TOWNHOUSE","2022-02-08T03:02:32.000","2022-08-08T08:08:57.000","Issued","4067","300000","Customer Wants To Use ePlans,New Townhome (Lot# 15)","3736",,"GLENMOOR RESERVE","LN",,"CHEVY CHASE","MD","20815","39.00688","-77.073726","
,  
(39.00688, -77.073726)"
"COMMERCIAL BUILDING","988938","RESTORE AND / OR REPAIR","MULTIFAMILY DWELLING LOW RISE","2022-04-05T08:04:51.000","2022-08-08T08:08:15.000","Issued","500","2200","Customer Wants To Use ePlans,crawl space repairs","8624",,"GEREN","RD",,"SILVER SPRING","MD","20901","0","0","
,  
(0.0, 0.0)"
"COMMERCIAL BUILDING","988941","RESTORE AND / OR REPAIR","MULTIFAMILY DWELLING LOW RISE","2022-04-05T08:04:08.000","2022-08-08T04:08:52.000","Issued","500","2200","Customer Wants To Use ePlans,crawl space repairs","8626",,"GEREN","RD",,"SILVER SPRING","MD","20901","0","0","
,  
(0.0, 0.0)"
"COMMERCIAL BUILDING","979512","CONSTRUCT","EDUCATIONAL BUILDING","2022-01-07T03:01:53.000","2022-08-08T02:08:17.000","Issued","41338","12687000","Customer Wants To Use ePlans,NEW UPPER SCHOOL - GROUND UP CONSTRUCTION","6101",,"WILSON","LN",,"BETHESDA","MD","20817","38.991652","-77.125956","
,  
(38.991652, -77.125956)"
"COMMERCIAL BUILDING","1000067","RESTORE AND / OR REPAIR","MULTIFAMILY DWELLING LOW RISE","2022-07-14T10:07:12.000","2022-08-08T02:08:04.000","Issued","500","7650","Customer Wants To Use ePlans,Crawl space repairs","8619",,"GEREN","RD",,"SILVER SPRING","MD","20901","0","0","
,  
(0.0, 0.0)"
"COMMERCIAL BUILDING","970597","CONSTRUCT","BUSINESS BUILDING","2021-10-14T02:10:57.000","2022-08-05T12:08:39.000","Issued","76220","7850000","Customer Wants To Use ePlans,The project is a two story Research &amp; Development and Office building totaling approximately 76,220 GSF, with loading docks and service elevators at both ends of the building and central lobbies. The project scope is to construct the shell building including lobbies, dock areas, and toilet rooms for both floors.","20521",,"SENECA MEADOWS","PKWY",,"GERMANTOWN","MD","20876","39.195658","-77.256133","
,  
(39.195658, -77.256133)"
"COMMERCIAL BUILDING","1000038","RESTORE AND / OR REPAIR","MULTIFAMILY DWELLING LOW RISE","2022-07-14T09:07:44.000","2022-08-05T10:08:32.000","Issued","500","2000","Customer Wants To Use ePlans,Crawl space repairs","8533",,"GEREN","RD",,"SILVER SPRING","MD","20901","0","0","
,  
(0.0, 0.0)"
"COMMERCIAL BUILDING","1000078","RESTORE AND / OR REPAIR","MULTIFAMILY DWELLING LOW RISE","2022-07-14T11:07:40.000","2022-08-05T09:08:27.000","Issued","500","8825","Customer Wants To Use ePlans,Crawl space repairs","8629",,"GEREN","RD",,"SILVER SPRING","MD","20901","0","0","
,  
(0.0, 0.0)"
"COMMERCIAL BUILDING","979639","ADD","EDUCATIONAL BUILDING","2022-01-10T02:01:17.000","2022-08-05T09:08:12.000","Issued","9546","1625015.58","Customer Wants To Use ePlans,ADDITIONS TO THE EXISTING BAC BUILDING INCLUDING, CLASSROOMS, A LECTURE HALL, A NEW MIDDLE SCHOOL LIBRARY, FACULTY OFFICE SPACES, AND A NEW STAIR. THIS IS THE PARENT # --- ONE SET OF PLANS -- ALTERATION PERMIT #'S ARE 979642 &amp; 979647 U&amp;O # 388967 &nbsp;","6101",,"WILSON","LN",,"BETHESDA","MD","20817","38.991652","-77.125956","
,  
(38.991652, -77.125956)"
"COMMERCIAL BUILDING","1000069","RESTORE AND / OR REPAIR","MULTIFAMILY DWELLING LOW RISE","2022-07-14T10:07:10.000","2022-08-05T08:08:43.000","Issued","500","4975","Customer Wants To Use ePlans,Crawl space repairs","8621",,"GEREN","RD",,"SILVER SPRING","MD","20901","0","0","
,  
(0.0, 0.0)"
"COMMERCIAL BUILDING","997550","CONSTRUCT SHEETING/SHORING","EDUCATIONAL BUILDING","2022-06-21T06:06:28.000","2022-08-05T03:08:14.000","Issued","200","70543","Customer Wants To Use ePlans,Support of excavation for Landon School phase 1","6101",,"WILSON","LN",,"BETHESDA","MD","20817","38.991652","-77.125956","
,  
(38.991652, -77.125956)"
"COMMERCIAL BUILDING","1000075","RESTORE AND / OR REPAIR","MULTIFAMILY DWELLING LOW RISE","2022-07-14T11:07:01.000","2022-08-05T02:08:40.000","Issued","500","2800","Customer Wants To Use ePlans,Crawl space repairs","8627",,"GEREN","RD",,"SILVER SPRING","MD","20901","0","0","
,  
(0.0, 0.0)"
"COMMERCIAL BUILDING","1000050","RESTORE AND / OR REPAIR","MULTIFAMILY DWELLING LOW RISE","2022-07-14T10:07:24.000","2022-08-05T02:08:23.000","Issued","500","5200","Customer Wants To Use ePlans,Crawl space repairs","8555",,"GEREN","RD",,"SILVER SPRING","MD","20901","0","0","
,  
(0.0, 0.0)"
"COMMERCIAL BUILDING","1000045","RESTORE AND / OR REPAIR","MULTIFAMILY DWELLING LOW RISE","2022-07-14T10:07:16.000","2022-08-05T02:08:21.000","Issued","500","5500","Customer Wants To Use ePlans,Crawl space repair","8543",,"GEREN","RD",,"SILVER SPRING","MD","20901","0","0","
,  
(0.0, 0.0)"
"COMMERCIAL BUILDING","1000065","RESTORE AND / OR REPAIR","MULTIFAMILY DWELLING LOW RISE","2022-07-14T10:07:14.000","2022-08-05T02:08:10.000","Issued","500","6850","Customer Wants To Use ePlans,Crawl space repairs","8561",,"GEREN","RD",,"SILVER SPRING","MD","20901","0","0","
,  
(0.0, 0.0)"
"COMMERCIAL BUILDING","994631","INSTALL","MISCELLANEOUS STRUCTURE","2022-05-25T11:05:41.000","2022-08-04T11:08:18.000","Issued","2000","870400","Customer Wants To Use ePlans,Removing 3 existing generators and replacing with 3 new generators with new foundation.","4000",,"JONES BRIDGE","RD",,"CHEVY CHASE","MD","20815","38.999083","-77.079137","
,  
(38.999083, -77.079137)"
"COMMERCIAL BUILDING","998306","INSTALL","WIRELESS EQUIPMENT","2022-06-28T12:06:11.000","2022-08-04T11:08:06.000","Issued","0","20000","Customer Wants To Use ePlans,Remove (12) antennas, install (12) antennas. Remove (6) RRHs, install (6) RRHs. All work to be done on tower and per plans/code. No ground work.","14495",,"SOUTHLAWN","LN",,"ROCKVILLE","MD","20850","39.094169","-77.141615","
,  
(39.094169, -77.141615)"
"COMMERCIAL BUILDING","999695","RESTORE AND / OR REPAIR","BUSINESS BUILDING","2022-07-11T04:07:51.000","2022-08-04T10:08:51.000","Issued","2000","141151","Customer Wants To Use ePlans,SURFACE CONCRETE SLAB, SOFFIT, BEAM, AND COLUMN REPAIRS. APPLY URETHANE WATERPROOFING MEMBRANE AT MAIN RAMPS. &nbsp;PERMIT 999688 is the parent permit to 999695 and 999697. ALL REVIEWS will be completed in ePlans under permit 999688. ALL 3 permits MUST be issued together.","4340",,"EAST WEST","HWY",,"BETHESDA","MD","20814","38.984803","-77.088434","
,  
(38.984803, -77.088434)"
