"name","address1","address2","city","zip","inspectiondate","inspectionresults","violation1","violation2","violation3","violation4","violation5","violation6a","violation6b","violation7a","violation7b","violation8","violation9","violation20","violation22","nutritional_labeling","violationtransfat","violationsmoking","inspectiontype","organization","category","type","latitude","longitude"
"MATCHBOX SILVER SPRING","919 ELLSWORTH DR",,"SILVER SPRING","20910","2021-11-17T00:00:00.000","Critical Violations Corrected","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Out of Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Monitoring","MATCHBOX SILVER SPRING LLC","Restaurant","Food","38.9962","-77.0267"
"MOD PIZZA","909 ELLSWORTH DR",,"SILVER SPRING","20910","2021-11-17T00:00:00.000","Critical Violations Corrected","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Comprehensive","MOD SUPER FAST PIZZA LLC","Restaurant","Food","38.9966","-77.0259"
"DON POLLO OF GLENMONT","12345 GEORGIA AVE",,"SILVER SPRING","20906","2022-06-22T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","Out of Compliance","Monitoring","DON POLLO OF GLENMONT AVE","Restaurant","Food","39.0608","-77.0491"
"FUJISAN SUSHI @ SAM'S CLUB","610 N. FREDERICK AVE",,"GAITHERSBURG","20877","2021-12-17T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Monitoring","FUJI FOOD PRODUCTS INC","Market","Food","39.1514","-77.212"
"NAVA THAI","11301 FERN ST",,"SILVER SPRING","20902","2021-12-02T00:00:00.000","Critical Violations Corrected","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Out of Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Monitoring","NAVA THAI RESTAURANT INC","Restaurant","Food","39.0403","-77.0493"
"QUINCY'S POTOMAC BAR & GRILLE","1093 SEVEN LOCKS RD",,"POTOMAC","20854","2021-05-01T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Other","RAT PACK OF MD 11","Restaurant","Food","39.0618","-77.1589"
"QUINCY'S POTOMAC BAR & GRILLE","1093 SEVEN LOCKS RD",,"POTOMAC","20854","2021-01-27T00:00:00.000","Critical Violations Corrected","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Out of Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Monitoring","RAT PACK OF MD 11","Restaurant","Food","39.0618","-77.1589"
"QUINCY'S POTOMAC BAR & GRILLE","1093 SEVEN LOCKS RD",,"POTOMAC","20854","2021-06-17T00:00:00.000","Critical Violations Corrected","In Compliance","Out of Compliance","In Compliance","Out of Compliance","In Compliance","Out of Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Monitoring w/Complaint Investigation","RAT PACK OF MD 11","Restaurant","Food","39.0618","-77.1589"
"LOS CHORROS","2420 BLUERIDGE AVE.",,"WHEATON","20902","2021-04-07T00:00:00.000","Critical Violations Corrected","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Complaint Invest w/Comprehensive","LOS CHORROS RESTAURANT INC","Restaurant","Food","39.043","-77.0514"
"QUINCY'S POTOMAC BAR & GRILLE","1093 SEVEN LOCKS RD",,"POTOMAC","20854","2021-03-10T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Food Complaint","RAT PACK OF MD 11","Restaurant","Food","39.0618","-77.1589"
"FIRE WOK","9812 FALLS RD.",,"POTOMAC","20854","2021-01-07T00:00:00.000","Critical Violations Corrected","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Out of Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Monitoring","T&C INVESTMENT LLC","Restaurant","Food","39.0172","-77.2106"
"NUT HOUSE PIZZA","11419 GEORGIA AVE.",,"WHEATON","20902","2021-03-01T00:00:00.000","Facility Closed","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Out of Compliance","Not applicable","In Compliance","In Compliance","Comprehensive","NUT HOUSE PIZZA","Carry Out","Food","39.0421","-77.0513"
"MCDONALD'S #5046","504 E. RANDOLPH RD.",,"SILVER SPRING","20904","2021-12-06T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Food Complaint","AH BLAND ENTERPRISES LLC","Restaurant","Food","39.076","-77.0009"
"FIRE WOK","9812 FALLS RD.",,"POTOMAC","20854","2021-12-01T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Re-inspection Billable","T&C INVESTMENT LLC","Restaurant","Food","39.0172","-77.2106"
"MICHAELS STORE #8809","821 CENTER POINT WAY",,"GAITHERSBURG","20878","2022-06-22T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Comprehensive","MICHAELS STORES, INC","Market","Food","39.1217","-77.2364"
"MCDONALD'S #5046","504 E. RANDOLPH RD.",,"SILVER SPRING","20904","2021-10-26T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Monitoring","AH BLAND ENTERPRISES LLC","Restaurant","Food","39.076","-77.0009"
"SAM'S CLUB 6653","610 N. FREDERICK AVE",,"GAITHERSBURG","20877","2021-12-17T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Monitoring","SAM'S EAST INC","Market","Food","39.1515","-77.2126"
"DUNKIN DONUTS #335440","13810 CONNECTICUT AVE.",,"SILVER SPRING","20906","2022-06-22T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Comprehensive","A & L DONUTS, INC.",,"Food","39.0809","-77.0808"
"QUINCY'S POTOMAC BAR & GRILLE","1093 SEVEN LOCKS RD",,"POTOMAC","20854","2021-11-09T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Food Complaint","RAT PACK OF MD 11","Restaurant","Food","39.0618","-77.1589"
"BLT GRILL","9623 LOST KNIFE RD",,"GAITHERSBURG","20877","2022-06-22T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Monitoring","B + C FOOD SERVICE LLC","Restaurant","Food","39.153","-77.1966"
"LOS PRIMOS TEX MEX GRILL","12303 TWINBROOK PARKWAY",,"ROCKVILLE","20852","2021-11-15T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Monitoring","LOS PRIMOS TEX MEX GRILL","Restaurant","Food","39.0585","-77.1197"
"MAKI CAFE","842 C ROCKVILLE PIKE",,"ROCKVILLE","20850","2021-11-09T00:00:00.000","Critical Violations Corrected","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Out of Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Monitoring","MAKI LLAC","Market","Food","39.0758","-77.1369"
"DUNKIN DONUTS #353937","610 QUINCE ORCHARD RD",,"GAITHERSBURG","20879","2021-11-10T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Complaint Invest w/Comprehensive","GB COFFEE LLC","Restaurant","Food","39.1419","-77.2234"
"AMERICA'S BEST WINGS","18208 CONTOUR RD",,"GAITHERSBURG","20877","2022-06-22T00:00:00.000","Critical Violations Corrected","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Out of Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Monitoring","BANGLA PLUS SIX INC","Restaurant","Food","39.1554","-77.1994"
"MCDONALD'S #5046","504 E. RANDOLPH RD.",,"SILVER SPRING","20904","2021-04-12T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Comprehensive","AH BLAND ENTERPRISES LLC","Restaurant","Food","39.076","-77.0009"
"FIRE WOK","9812 FALLS RD.",,"POTOMAC","20854","2021-08-03T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Comprehensive","T&C INVESTMENT LLC","Restaurant","Food","39.0172","-77.2106"
"NAVA THAI","11301 FERN ST",,"SILVER SPRING","20902","2020-11-24T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Environmental","NAVA THAI RESTAURANT INC","Restaurant","Food","39.0403","-77.0493"
"SOMERSET ELEM. SCHOOL","5811 WARWICK PL.",,"CHEVY CHASE","20815","2022-05-16T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Monitoring","MONTGOMERY COUNTY PUBLIC SCHOOLS","Public School- Elementary","Food","38.9689","-77.0924"
"MAMMA LENA PIZZERIA","13507 CLOPPER RD",,"GERMANTOWN","20874","2022-05-12T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance",,"MAMMA LENA LLC","Restaurant","Food","39.1621","-77.2802"
"MONTGOMERY COUNTRY CLUB","20908 GOLF VIEW DR",,"LAYTONSVILLE","20882","2021-10-21T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Reinspection","EVERGREEN ALLIANCE GOLF LIMITED L.P.","Restaurant","Food","39.2014","-77.1314"
"PENZEYS SPICE","1048 ROCKVILLE PIKE",,"ROCKVILLE","20852","2021-10-15T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Comprehensive","PENZEYS SPICE COMPANY",,"Food","39.0728","-77.1332"
"LAHINCH TAVERN & GRILL","7747 TUCKERMAN LN",,"POTOMAC","20854","2021-10-21T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Reinspection","CLARE INC","Restaurant","Food","39.0406","-77.1554"
"ROCK TERRACE SCHOOL","11400 MARCLIFF RD",,"ROCKVILLE","20852","2021-11-17T00:00:00.000","No Critical Violations Noted","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","In Compliance","Not applicable","In Compliance","In Compliance","Comprehensive","MONTGOMERY COUNTY PUBLIC SCHOOLS",,"Food","39.0412","-77.1306"
