"the_geom","id","lot_id","business_name","full_address","city","zip","phone_number","website","lot_location","lb_map","lot_num","block_num","property_info","subdivision","abc","business_naics_code","dotd_map","census_tract","block_group","school_district","voting_district","economic_dev_zone","enterprise_zone","industrial_area","historic_district","historic_landmark","redevelopment_district","udd_name","udod_name","existing_land_use","future_land_use","zoning_type","subd_restriction","plss","design_level","area_meas_acres","character_area","service_name","condominium","service_type"
"MULTIPOLYGON (((-91.101225874302 30.361570773182, -91.100833046898 30.361840008494, -91.100797318894 30.361787076162, -91.100767390084 30.361724957101, -91.100747705315 30.361660410467, -91.100737804568 30.361583745079, -91.100741827713 30.3615066757, -91.10075662171 30.361440740974, -91.100777260217 30.361386671049, -91.100805173476 30.361335626941, -91.101178374949 30.361515878949, -91.101225874302 30.361570773182)))","133112","1630800959",,"325 SHADY LAKE PKWY","BATON ROUGE","70810",,,"Parish","80","155",,,"LAKESIDE",,,"128","40.06","2","EBR-8","3-023","NO","NO","No",,,,,,"LDR","RN","A1",,"T8S R1E Sect 70","Suburban","0","Suburban",,"NO",
"MULTIPOLYGON (((-91.14752097128 30.54898228184, -91.14725901707 30.548993142674, -91.146997056549 30.549004002981, -91.146735099098 30.549014862774, -91.146462963389 30.549026145178, -91.146458629418 30.548771904823, -91.147255765404 30.548737009558, -91.14725377777 30.548580417803, -91.14734867543 30.548702865752, -91.147400269291 30.548722676915, -91.147463292349 30.548729096909, -91.147469216297 30.548729698776, -91.147517760146 30.548729186897, -91.14752097128 30.54898228184)))","13768","330060276",,"11395 GRANBERRY ST","BATON ROUGE","70811",,,"Parish","6","K",,,"WEST HARDING HEIGHTS",,,"299","42.01","4","EBR-2","2-025","NO","NO","No",,,,,,"UND","RN","A1",,"T6S R1E Sect 74","Suburban","1","Suburban",,"NO",
"MULTIPOLYGON (((-91.060922782102 30.452101153044, -91.060921651758 30.452513086274, -91.060833839095 30.452514310823, -91.060661808932 30.452513408716, -91.06066294271 30.452100617616, -91.060922782102 30.452101153044)))","89021","1120320163",,"11102 MOLLYLEA DR","BATON ROUGE","70815",,,"Baton Rouge","32","134",,,"WEST SHERWOOD FOREST",,,"179","37.02","1","EBR-1","1-060","NO","NO","No",,,,,,"LDR","RN","A1",,"T7S R1E Sect 86","Suburban","0","Suburban",,"NO",
"MULTIPOLYGON (((-91.044027740879 30.472948218571, -91.043874549911 30.472962830844, -91.043778587718 30.472396689938, -91.04393618383 30.472371103752, -91.044027740879 30.472948218571)))","89383","1210260348","AMERICAN PRESS A + STAMPS INC","12527 S CHOCTAW DR","BATON ROUGE","70815",,,"Baton Rouge","26","9-A",,,"LA BELLE AIRE","NO","339000","186","36.04","1","EBR-4","1-020","YES","YES","No",,,,,,"I","EC","M1",,"T7S R2E Sect 6","Suburban","0","Suburban",,"NO",
"MULTIPOLYGON (((-90.988839022061 30.698451283485, -90.988225991276 30.698454208498, -90.988225269555 30.697972744351, -90.988224547813 30.697491288236, -90.988223509401 30.69679880356, -90.988838648205 30.696731552795, -90.988839022061 30.698451283485)))","5634","222440134",,"15431 TOM DREHR RD","PRIDE","70770",,,"Parish","244","TR. X-1-B",,"SHIVELY, E. E. TRACT",,,,"371","47","2","EBR-2","2-006","NO","NO","No",,,,,,"LDR, UND","AG/RU","R",,"T4S R2E Sect 14","Rural","3","Rural",,"NO",
"MULTIPOLYGON (((-91.086684092243 30.6053167454, -91.086633809522 30.601453220892, -91.087206068203 30.601997013929, -91.087259292449 30.602739153447, -91.087559460075 30.603150407016, -91.088059086251 30.603467099899, -91.088572505173 30.603498543762, -91.088238760717 30.605263649651, -91.086684092243 30.6053167454)))","180013","241620132",,"16380 BROWN RD","BAKER","70714",,,"Central","162","A-2-3",,"RICHE, ROY TRACT",,,,"318","43.01","1","Central-5","2-008","NO","NO","No",,,,,,"LDR",,,,"T5S R1E Sect 23",,"12",,,"NO",
"MULTIPOLYGON (((-91.140921103847 30.42039350156, -91.141057137743 30.420094124615, -91.141368568565 30.419510087202, -91.141962579998 30.41978261714, -91.142246465431 30.419376955184, -91.141615571807 30.419089657269, -91.141734677439 30.418897050342, -91.141994898228 30.418522756181, -91.142619359202 30.418862999168, -91.142440142051 30.419152523321, -91.143221498972 30.419515803601, -91.14416229867 30.419457986941, -91.14416523969 30.419235297496, -91.144307304676 30.419231645159, -91.144564351299 30.419529276151, -91.144491307506 30.419571126996, -91.144319283028 30.419669689451, -91.14415930076 30.419761351708, -91.144515720762 30.420049833402, -91.144402975879 30.420126960418, -91.144293492615 30.420207538872, -91.144187409604 30.420291465232, -91.144084864444 30.420378631451, -91.1439859885 30.420468925867, -91.143890908981 30.4205622323, -91.1437997479 30.420658431859, -91.143712623119 30.420757400232, -91.143629644179 30.420859009487, -91.143550920627 30.420963130793, -91.143476550569 30.421069629885, -91.143406632121 30.421178369794, -91.143280499869 30.421402009694, -91.142953196263 30.422019282941, -91.141110181476 30.421169903807, -91.141351933875 30.420592578746, -91.140921103847 30.42039350156)))","70667","940440755","THE HILLMAN GROUP INC","3132 COLLEGE DR","BATON ROUGE","70808",,,"Baton Rouge","44","1",,,"RICHLAND PLANTATION","NO","454000","56","27","2","EBR-5","1-059","NO","YES","No",,,,,,"C","RC","C2",,"T7S R1E Sect 94","Walkable","17","Urban/Walkable",,"NO",
"MULTIPOLYGON (((-91.06998179945 30.638651334595, -91.070774104625 30.638689203371, -91.071372748064 30.638717816005, -91.071167490956 30.638985290986, -91.071111672237 30.639057508571, -91.071077950715 30.639119253147, -91.07104318587 30.639169212488, -91.070999443128 30.639235413057, -91.070937587609 30.639310643105, -91.070895395963 30.639381958487, -91.070848680159 30.639436267124, -91.070808044223 30.639496393225, -91.070734353773 30.639456565315, -91.07057266007 30.639379847755, -91.07042733126 30.639314055323, -91.070256514355 30.639247156763, -91.070093011372 30.63918499281, -91.069986988627 30.639040530221, -91.06998179945 30.638651334595)))","191905","241900006",,"16800-17800 BLACKWATER RD","ZACHARY","70791",,,"Central","190","H R MILLICAN",,,,,,"318","43.01","1","Central-5","2-008","NO","NO","No",,,,,,"UND",,,,"T5S R1E Sect 1",,"2",,,"NO",
"MULTIPOLYGON (((-90.9908369596 30.367454524434, -90.990615101132 30.367448332746, -90.990630327969 30.36703584442, -90.990852178365 30.367041998176, -90.990838567293 30.367410952547, -90.9908369596 30.367454524434)))","200060","1640867586",,"17847 WATERLOO DR","BATON ROUGE","70817",,,"Parish","86","2",,,"OAK RIDGE ESTATES",,,"206","45.1","2","EBR-6","3-066","NO","NO","No",,,,,,"LDR","RN","R",,"T8S R2E Sect 40","Suburban","0","Suburban",,"NO",
"MULTIPOLYGON (((-91.070808068078 30.478197295871, -91.070678629453 30.478340984475, -91.070017604672 30.477954425042, -91.070164543677 30.477731852248, -91.070808068078 30.478197295871)))","35974","620251395","SEWER & WATER EQUIPMENT CO.","10434 MAMMOTH AVE","BATON ROUGE","70814",,,"Baton Rouge","25","123",,,"SOUTH PARK FOREST","NO","237110","221","35.06","5","EBR-4","1-070","YES","NO","No",,,,,,"C","I","M1",,"T6S R1E Sect 66","Suburban","0","Suburban",,"NO",
"MULTIPOLYGON (((-90.999755113081 30.364247228732, -90.999477757484 30.364700444787, -90.999469441479 30.364697297088, -90.999398011905 30.364676345682, -90.999326100167 30.364660505235, -90.999293781922 30.364655001002, -90.999250731927 30.364649187272, -90.999198909033 30.364644312986, -90.99918198045 30.36464516687, -90.999201714521 30.363793918489, -90.999306975451 30.363726166944, -90.999460508443 30.363904686019, -90.999755113081 30.364247228732)))","167590","1640860925",,"16622 SHADY ARBOR LN","BATON ROUGE","70817",,,"Parish","86","89",,,"ROUND OAK",,,"206","45.10","2","EBR-6","3-066","NO","NO","No",,,,,,"LDR","RN","A1",,"T8S R2E Sect 10","Suburban","1","Suburban",,"NO",
"MULTIPOLYGON (((-91.135252719963 30.516718999364, -91.135189255895 30.516721209132, -91.13517901868 30.516500860899, -91.135242480522 30.516498652035, -91.135252719963 30.516718999364)))","27598","520130879",,"5572 PEERLESS ST","BATON ROUGE","70811",,,"Baton Rouge","13","21","37",,"FORTUNE ADDITION",,,"252","34","3","EBR-2","1-084","YES","YES","No",,,,,,"LDR","CN","A2",,"T6S R1E Sect 96","Walkable","0","Suburban",,"NO",
"MULTIPOLYGON (((-91.124584980417 30.358205953706, -91.124510887262 30.358327501321, -91.12400700477 30.358090889153, -91.124056178248 30.358012495894, -91.124076510862 30.357979758337, -91.12408251168 30.35797000439, -91.124584980417 30.358205953706)))","128975","1610831890",,"1238 SEABORD DR","BATON ROUGE","70820",,,"Parish","83","34",,,"PLANTATION PLAZA",,,"125","40.15","2","EBR-8","3-044","NO","YES","No",,,,,,"UND","C","HC1",,"T8S R1E Sect 73","Suburban","0","Suburban",,"NO",
"MULTIPOLYGON (((-91.165444249409 30.513689966225, -91.165255615691 30.513733342369, -91.165245293399 30.513516600879, -91.165245137496 30.513513304549, -91.165340364626 30.513510766182, -91.165435595917 30.513508228654, -91.165444249409 30.513689966225)))","20006","430120917",,"2500-2700 70TH AVE","BATON ROUGE","70807",,,"Baton Rouge","12","29","55",,"BANK ADDITION",,,"237","33","4","EBR-3","1-085","YES","YES","No",,,,,,"UND","CN","A2",,"T6S R1W Sect 37","Walkable","0","Suburban",,"NO",
"MULTIPOLYGON (((-91.163397699788 30.621373587728, -91.163366796838 30.621565205056, -91.162072026534 30.621388320301, -91.162108036627 30.621202569447, -91.163397699788 30.621373587728)))","5162","131870002",,"17870 S SPUR LN","BAKER","70714",,,"Parish","187","UND 2",,,,,,"343","46.04","2","Zachary-7","2-018","NO","NO","No",,,,,,"LDR","RN","R",,"T5S R1W Sect 12","Rural","1","Rural",,"NO",
"MULTIPOLYGON (((-91.01204466579 30.450091738493, -91.011854233564 30.450094124524, -91.011857956134 30.449537768636, -91.012048373223 30.4495374781, -91.01204466579 30.450091738493)))","98338","1220630415",,"15535 RIVERDALE AVE E","BATON ROUGE","70816",,,"Parish","63","370",,,"WOODLANDS, THE",,,"193","45.04","2","EBR-1","3-072","NO","NO","No",,,,,,"LDR","RN","A2",,"T7S R2E Sect 39","Suburban","0","Suburban",,"NO",
"MULTIPOLYGON (((-91.182561332072 30.528239375915, -91.182434348086 30.528242800653, -91.182420130726 30.527918225169, -91.182547073936 30.52791393262, -91.182561332072 30.528239375915)))","16996","420081024",,"1100-1200 ORIOLE ST","BATON ROUGE","70807",,,"Baton Rouge","8","11","19",,"NORTH BATON ROUGE",,,"358","31.01","4","EBR-3","1-094","YES","YES","No",,,,,,"UND","MU","A3.1",,"T6S R1W Sect 39","Walkable","0","Urban/Walkable",,"NO",
"MULTIPOLYGON (((-91.068519851702 30.516992098845, -91.068998376898 30.516651764795, -91.070026005258 30.51775099105, -91.069545888697 30.518089624244, -91.068519851702 30.516992098845)))","192962","611010295",,"7719 JOOR RD","CENTRAL","70818",,,"Central","110","B-3-C",,"MORGAN, T. W. TRACT",,,,"273","44.01","2","Central-3","3-030","NO","NO","No",,,,,,"UND",,,,"T6S R1E Sect 45",,"2",,,"NO",
"MULTIPOLYGON (((-91.171515056523 30.429738857673, -91.171198975713 30.429746259984, -91.171195547187 30.429636320629, -91.171511283071 30.429628926023, -91.171515056523 30.429738857673)))","55972","840352167",,"1933 CAROLINA ST","BATON ROUGE","70802",,,"Baton Rouge","35","28","19",,"SOUTH BATON ROUGE",,,"31","25","1","EBR-5","1-051","NO","YES","No",,,"Old Town",,,"LDR","CN","A3.1",,"T7S R1W Sect 53","Walkable","0","Urban/Walkable",,"NO",
"MULTIPOLYGON (((-91.136115129609 30.476338825777, -91.136022995728 30.476342102739, -91.135936401798 30.476345188546, -91.135918541443 30.475968815622, -91.136097269617 30.47596245378, -91.136115129609 30.476338825777)))","188633","510231108",,"5433 FREY ST","BATON ROUGE","70805",,,"Baton Rouge","23","47",,,"FIELDCREST",,,"226","7.02","3","EBR-4","1-050","YES","YES","No",,,,,,"LDR","RN","A2",,"T6S R1E Sect 32","Suburban","0","Suburban",,"NO",
"MULTIPOLYGON (((-90.998059655852 30.409891434926, -90.998009157867 30.410012139339, -90.997250387177 30.410421961555, -90.997240109292 30.410412476996, -90.997213988654 30.410397452104, -90.997184676482 30.410388112194, -90.997152964267 30.410384923851, -90.997221801971 30.409936701547, -90.998059655852 30.409891434926)))","124832","1520680178",,"17612 GRAY MOSS AVE","BATON ROUGE","70817",,,"Parish","68","22",,,"WHITE OAK ESTATES",,,"200","45.08","1","EBR-6","3-038","NO","NO","No",,,,,,"LDR","RN","R",,"T7S R2E Sect 27","Suburban","1","Suburban",,"NO",
"MULTIPOLYGON (((-91.011916114944 30.40943540094, -91.011779386901 30.40983206451, -91.01165732128 30.409801989518, -91.011793995144 30.409405482, -91.011916114944 30.40943540094)))","199277","1510680276",,"15572 SUMMERWOOD AVE","BATON ROUGE","70817",,,"Parish","68","51",,,"SHENANDOAH NORTH",,,"200","45.07","1","EBR-1","3-010","NO","NO","No",,,,,,"LDR","CN","A2.6",,"T7S R2E Sect 52","Suburban","0","Suburban",,"NO",
"MULTIPOLYGON (((-90.996721074973 30.542943672153, -90.996720185452 30.54320576678, -90.996580690521 30.54320541202, -90.996580433206 30.542947241127, -90.996721074973 30.542943672153)))","187942","171001797",,"17224 CLEAR SPRING AVE","GREENWELL SPRINGS","70739",,,"Central","118","47",,,"GATES AT BURLINGTON, THE",,,"283","44.02","1","Central-6","3-061","NO","NO","No",,,,,,"LDR",,,,"T6S R2E Sect 66",,"0",,,"NO",
"MULTIPOLYGON (((-91.11339407715 30.430919477114, -91.113409168955 30.430970944472, -91.113426336565 30.431021920938, -91.113445559303 30.43107234333, -91.113466813365 30.431122150266, -91.113490073908 30.43117127946, -91.113515310881 30.43121966952, -91.113542493185 30.431267262659, -91.113571587644 30.431313998381, -91.113602557948 30.431359820696, -91.113635366751 30.431404671807, -91.113669972537 30.431448496616, -91.113706333785 30.43149124183, -91.113744404812 30.431532853247, -91.113784138885 30.43157328027, -91.113825487186 30.431612474106, -91.113868397775 30.431650385052, -91.113912818706 30.431686966111, -91.113958694904 30.431722172988, -91.114005969208 30.431755962288, -91.114054584458 30.431788291516, -91.11410448036 30.431819121782, -91.114155593497 30.431848414188, -91.11420786357 30.431876132551, -91.114261224024 30.431902244283, -91.114370955072 30.431949515716, -91.114412630772 30.431965983703, -91.114453593673 30.431983744086, -91.114493790734 30.432002773323, -91.114533168923 30.432023046069, -91.114571678328 30.432044536983, -91.114609268003 30.432067217115, -91.114645889087 30.432091057519, -91.114681493762 30.432116027445, -91.114716036296 30.432142093441, -91.114749470958 30.432169222958, -91.114781755149 30.43219737894, -91.114812846264 30.432226526137, -91.114842702746 30.432256626594, -91.114871288248 30.432287640558, -91.114898563301 30.432319527373, -91.114924493639 30.432352246389, -91.114949046045 30.432385754251, -91.114972186261 30.432420007603, -91.114993886275 30.432454962199, -91.115014117038 30.432490572886, -91.115032852628 30.432526791813, -91.115050068161 30.432563572931, -91.115065741878 30.432600869298, -91.115079852026 30.432638630362, -91.115092382055 30.432676807382, -91.115112634516 30.432754213433, -91.115113144108 30.432756811374, -91.115113543319 30.432759424467, -91.115113831118 30.432762048202, -91.115114006473 30.432764678967, -91.115114069389 30.432767314058, -91.115114020915 30.432769949867, -91.115113860019 30.432772581881, -91.115113587752 30.432775206496, -91.115113204118 30.432777821004, -91.115112709128 30.432780420894, -91.115112103827 30.432783004365, -91.115111389267 30.432785566006, -91.115110565455 30.43278810311, -91.115109635522 30.432790612075, -91.115108598431 30.432793090192, -91.115106213226 30.432797937662, -91.115103247297 30.432803659195, -91.115100518525 30.432809468621, -91.11509803109 30.432815358731, -91.115095787093 30.43282132141, -91.115093789672 30.432827349446, -91.115092041965 30.432833436529, -91.115090545033 30.432839572738, -91.115089300974 30.432845751763, -91.115088312929 30.432851964587, -91.115087580914 30.432858204896, -91.115087104949 30.432864462768, -91.115086887131 30.43287073189, -91.115086927478 30.432877004145, -91.115087226009 30.432883270511, -91.115087781699 30.432889523771, -91.115088594565 30.432895756707, -91.115089662544 30.432901960295, -91.115090985654 30.432908126417, -91.115092560788 30.432914247851, -91.115094387963 30.432920316477, -91.11509646199 30.432926325974, -91.115098782889 30.432932266417, -91.115101346508 30.432938132388, -91.115104149744 30.43294391486, -91.115107188448 30.432949607513, -91.115110459513 30.432955202222, -91.115113958791 30.432960692665, -91.115121623306 30.43297133186, -91.115123279899 30.432973546503, -91.115124841648 30.432975812408, -91.115126305434 30.432978126864, -91.115127670225 30.432980486261, -91.115128932904 30.432982887887, -91.115130092438 30.432985328132, -91.115131147791 30.43298780429, -91.115132095851 30.432990311843, -91.115132937662 30.432992848989, -91.115133670113 30.432995410311, -91.115134805918 30.433000595558, -91.115148590387 30.433766969001, -91.115054811108 30.433850660191, -91.114606576086 30.433858271937, -91.113669111282 30.433868334127, -91.113183079597 30.433874529643, -91.113109445841 30.433875467886, -91.113008579415 30.433875225896, -91.112874351564 30.43387016341, -91.112725965453 30.433858224942, -91.112640536065 30.433848296593, -91.112521021577 30.433812107554, -91.11244781715 30.433789941079, -91.112327142846 30.433753399918, -91.112195393365 30.433713506026, -91.11204912245 30.433668615417, -91.111964718457 30.433639183495, -91.111854169853 30.433596412824, -91.111790183405 30.433569371227, -91.111706107309 30.43353116061, -91.111594352258 30.433475397693, -91.111486896474 30.433416028147, -91.111381047115 30.433351533765, -91.11126509636 30.433273312465, -91.111192950761 30.433220220934, -91.111146817172 30.433184327997, -91.111073546039 30.433123939357, -91.110980771291 30.433040890012, -91.110841727937 30.432900143961, -91.11069381221 30.432722814146, -91.110658281952 30.432674758046, -91.110612803046 30.432609411177, -91.110597905511 30.432586965692, -91.110569165075 30.432542044017, -91.110532111739 30.432480624551, -91.110501858285 30.432427107962, -91.11006816179 30.431639783499, -91.110659470567 30.431396417679, -91.110371802147 30.430870159452, -91.110560058663 30.430865439504, -91.110706427384 30.430864565622, -91.110908105539 30.430865823335, -91.111697801922 30.430839698879, -91.111899183394 30.430843272038, -91.11217937147 30.430848579718, -91.112298653388 30.430851502551, -91.112309413544 30.430851766806, -91.112928104902 30.430879401953, -91.113050151765 30.430871997145, -91.113293629361 30.430850993358, -91.11339407715 30.430919477114)))","113592","1420451315","WALSH PILATES & LIFESTYLE STUDIO","7445 CORPORATE BLVD","BATON ROUGE","70806",,,"Parish","45","TR. TC-1",,"CEDAR LODGE PLANTATION",,"NO","713940","93","38.01","2","EBR-5","1-079","NO","NO","No",,,,,,"C","C","PUD",,"T7S R1E Sect 91","Walkable","30","Urban/Walkable",,"NO",
"MULTIPOLYGON (((-91.197901771094 30.536441147468, -91.197510435097 30.536455123472, -91.197507146568 30.536372687635, -91.197898684418 30.53635870373, -91.197901771094 30.536441147468)))","185962","420040273",,"10116 AVENUE I","BATON ROUGE","70807",,,"Baton Rouge","4","22","48",,"HIGHLAND FARMS",,,"357","30","4","EBR-3","1-095","YES","YES","No",,,,,,"LDR","CN","A4",,"T6S R1W Sect 74","Walkable","0","Urban/Walkable",,"NO",
