"the_geom","id","business_name","full_address","city","state","zip","business_naics_code","phone_number","website","resource_type","sub_resource_type","abc","address_authority","address_id","business_id"
"POINT (-91.046744439581 30.394577503944)","71243","NOBLE MASSAGE LLC","12314 JEFFERSON HWY","BATON ROUGE","LOUISIANA","70816","713000",,,"RECREATION",,"NO","PARISH","0","12672"
"POINT (-91.034132695613 30.394945805459)","35459","ACCU-TEMP A/C AND REFRIGERATION","6338 QUIN DR","BATON ROUGE","LOUISIANA","70817","238220",,,"CONSTRUCTION",,"NO","PARISH","0","23870"
"POINT (-91.123217201873 30.457745728895)","141712","STORAGE UNITS","6532 REMBRANDT AVE","BATON ROUGE","LOUISIANA","70806","531130",,,"SELF-STORAGE",,"NO","BATON ROUGE","0","7976"
"POINT (-91.087580331197 30.38887693489)","39331","MASONRY ARTS","6401 BLUEBONNET BLVD","BATON ROUGE","LOUISIANA","70836","238000",,,"CONSTRUCTION",,"NO","BATON ROUGE","0","38833"
"POINT (-91.146356010312 30.517305514284)","93152","DC INSPECTIONS","7474 PLANK RD","BATON ROUGE","LOUISIANA","70811","811000",,,"REPAIR",,"NO","BATON ROUGE","0","27498"
"POINT (-91.000085104251 30.553961537621)","168078","COTTONMOUTH CUSTOM BOATS","11257 CREIGHTON DR","GREENWELL SPRINGS","LOUISIANA","70739","454000",,,"RETAIL",,"NO","CENTRAL","0","48215"
"POINT (-91.053119340216 30.419771417634)","178114","NEW CENTURY MORTGAGE","11550 NEWCASTLE AVE","BATON ROUGE","LOUISIANA","70816","522310",,,"FINANCIAL INSTITUTION","MORTGAGE LENDER","NO","BATON ROUGE","0","36274"
"POINT (-91.0878672731 30.415524115704)","85025","MAESTRI MURRELL","9018 JEFFERSON HWY","BATON ROUGE","LOUISIANA","70809","531000",,,"PROFESSIONAL SERVICES","REAL ESTATE","NO","PARISH","0","23243"
"POINT (-91.1164573028 30.430230850017)","162214","NEWK'S EATERY","7211 CORPORATE BLVD, STE B","BATON ROUGE","LOUISIANA","70809","722000",,,"RESTAURANT",,"YES","PARISH","0","42049"
"POINT (-91.112376942512 30.393847119902)","29802","G T AND ASSOCIATES","7354 ALBERTA DR","BATON ROUGE","LOUISIANA","70808","812000",,,"PERSONAL SERVICES",,"NO","BATON ROUGE","0","36449"
"POINT (-91.139299111812 30.444234632478)","30933","HAIR RAZORS","4914 GOVERNMENT ST","BATON ROUGE","LOUISIANA","70806","812000",,,"PERSONAL SERVICES",,"NO","BATON ROUGE","0","60332"
"POINT (-91.045931534346 30.440575916885)","25600","DOLCE TREATS LLC","12087 OLD HAMMOND HWY, STE B","BATON ROUGE","LOUISIANA","70815","445291",,,"FOOD ACCESS",,"NO","BATON ROUGE","0","40112"
"POINT (-91.11156338427 30.467231255138)","138454","TIMS GUITAR WORKSHOP","1935 DALLAS DR, STE B","BATON ROUGE","LOUISIANA","70806","811000",,,"REPAIR",,"NO","BATON ROUGE","0","37335"
"POINT (-91.071093203394 30.473620125124)","177891","ADVANCED BUILDING PRODUCTS INC","10213 S PERDUE AVE","BATON ROUGE","LOUISIANA","70814","444000",,,"RETAIL","HOME IMPROVEMENT STORE","NO","BATON ROUGE","0","23923"
"POINT (-91.132743470366 30.565897304707)","8415","MANDA FINE MEATS","13111 PLANK RD","BATON ROUGE","LOUISIANA","70811","311613",,,"INDUSTRIAL",,"NO","PARISH","0","5457"
"POINT (-91.168565268961 30.456659565218)","120076","SOLOMONS MAINT & HOME REPAIR","915 N 20TH ST","BATON ROUGE","LOUISIANA","70802","238000",,,"CONSTRUCTION",,"NO","BATON ROUGE","0","35978"
"POINT (-91.08010003276 30.454777148047)","11422","CHASE BANK","9632 FLORIDA BLVD","BATON ROUGE","LOUISIANA","70815","521110",,,"FINANCIAL INSTITUTION","BANK","NO","BATON ROUGE","0","755"
"POINT (-91.142400912002 30.462413117603)","30327","COMMUNITY ASSOCIATION FOR WELFARE OF THE CHILD","4771 GUS YOUNG AVE","BATON ROUGE","LOUISIANA","70802","624410",,,"COMMUNITY RESOURCE","CHILD DAY CARE","NO","BATON ROUGE","0","6897"
"POINT (-91.093968023721 30.387898913452)","27664","CAPITAL ONE BANK","6920 BLUEBONNET BLVD","BATON ROUGE","LOUISIANA","70810","522110",,,"FINANCIAL INSTITUTION","BANK","NO","PARISH","0","4102"
"POINT (-91.171599295981 30.515491060309)","87584","CUPCAKE JUNKIE LLC","2040 74TH AVE","BATON ROUGE","LOUISIANA","70807","454000",,,"RETAIL",,"NO","BATON ROUGE","0","41396"
"POINT (-91.079725178819 30.466075706402)","133431","PIERSONS CRAFT","9625 VENTURA DR","BATON ROUGE","LOUISIANA","70815","451000",,,"RETAIL",,"NO","BATON ROUGE","0","40189"
"POINT (-91.018851109795 30.443625739194)","143465","NEW CREATION WELLNESS","1913 HUNTERS WAY DR","BATON ROUGE","LOUISIANA","70816","611000",,,"EDUCATION",,"NO","PARISH","0","33260"
"POINT (-91.157687075854 30.409321649845)","58969","SCISSORHANDZ MCGEHEE","3730 FLOYD DR","BATON ROUGE","LOUISIANA","70808","812000",,,"PERSONAL SERVICES",,"NO","BATON ROUGE","0","32596"
"POINT (-91.106857637484 30.393738191034)","28700","EXOTIC NAILS","7731 PERKINS RD","BATON ROUGE","LOUISIANA","70810","812113",,,"PERSONAL SERVICES","NAIL SALON","NO","BATON ROUGE","0","28535"
"POINT (-91.114643560827 30.463616279419)","179511","DELTA COLLEGE OF ARTS & TECHNOLOGY","7380 EXCHANGE PL, BLDG E","BATON ROUGE","LOUISIANA","70806","611410",,,"EDUCATION","VOCATIONAL TECHNICAL SCHOOL","NO","BATON ROUGE","0","2720"
"POINT (-91.084052809878 30.479268350011)","17647","LOUISIANA PROTECTIVE AGENCY","3213 MONTERREY DR, STE A","BATON ROUGE","LOUISIANA","70814","561612",,,"PROFESSIONAL SERVICES",,"NO","BATON ROUGE","0","49958"
"POINT (-91.050365119456 30.417116846686)","40380","COASTAL CARE SERVICES LLC","3909 PLAZA TOWER DR","BATON ROUGE","LOUISIANA","70816","624000",,,"HEALTH CARE",,"NO","BATON ROUGE","0","37719"
"POINT (-91.105712203821 30.467659360246)","29312","TEAM CERTIFIED AUTO SALES LLC","7945 AIRLINE HWY","BATON ROUGE","LOUISIANA","70815","441000",,,"AUTO","SALES","NO","BATON ROUGE","0","38870"
"POINT (-91.188079511511 30.432095586468)","14027","KWIK STOP","1644 NICHOLSON DR","BATON ROUGE","LOUISIANA","70802","447110",,,"RETAIL","CONVENIENCE STORE","YES","BATON ROUGE","0","26600"
"POINT (-91.063774911497 30.364190033375)","43335","CABALLERO LAW FIRM","13862 PERKINS RD","BATON ROUGE","LOUISIANA","70810","541110",,,"COMMUNITY RESOURCE","LEGAL ASSISTANCE","NO","PARISH","0","35307"
"POINT (-91.136288718162 30.419965281014)","43889","REAL ESTATE VENTURES INC","4744 JAMESTOWN AVE","BATON ROUGE","LOUISIANA","70808","531000",,,"PROFESSIONAL SERVICES","REAL ESTATE","NO","BATON ROUGE","0","34713"
"POINT (-91.101005315239 30.471090787022)","43869","HARRISON METAL WORKS","8344 S CHOCTAW DR","BATON ROUGE","LOUISIANA","70815","238000",,,"CONSTRUCTION",,"NO","BATON ROUGE","0","29835"
"POINT (-91.124159091102 30.457710677728)","27757","PROSPERITY HOUSE","855 N CARROLLTON AVE","BATON ROUGE","LOUISIANA","70806","623000",,,"HEALTH CARE",,"NO","BATON ROUGE","0","1833"
"POINT (-91.015097614789 30.405279569367)","173200","HI NABOR SUPERMARKET INC","5383 JONES CREEK RD","BATON ROUGE","LOUISIANA","70817","445110","225-927-5450","http://hinabor.com/","RETAIL","SNAP RETAILER","YES","PARISH","0","23401"
"POINT (-91.149886739414 30.469462630967)","126320","AMPED UP CUSTOMS","4036 MONROE AVE","BATON ROUGE","LOUISIANA","70802","454000",,,"RETAIL",,"NO","BATON ROUGE","0","47623"
"POINT (-91.057898911462 30.397925555418)","89605","BUDGET RENT A CAR SYSTEM","5760 SIEGEN LN, STE E","BATON ROUGE","LOUISIANA","70809","532000",,,"AUTO","RENTAL","NO","PARISH","0","36548"
"POINT (-91.020194037697 30.35235296243)","97139","MAXWELLS MARKET","18135 E PETROLEUM DR, STE A","BATON ROUGE","LOUISIANA","70809","445110",,"http://maxwells-market.com/","RETAIL","GROCERY","YES","PARISH","0","38874"
"POINT (-91.046678618141 30.347851659331)","197620","HIGHLAND ROAD ANTIQUES","16255 HIGHLAND RD","BATON ROUGE","LOUISIANA","70810","453310",,,"RETAIL",,"NO","PARISH","0","33294"
"POINT (-91.095599624953 30.44233750995)","33041","GOODWOOD GRILL","8558 GOODWOOD BLVD","BATON ROUGE","LOUISIANA","70806","722000",,,"RESTAURANT",,"NO","BATON ROUGE","0","29460"
"POINT (-91.097826140589 30.45772965034)","25315","MATTRESS FIRM","8686 FLORLINE BLVD","BATON ROUGE","LOUISIANA","70815","442110",,,"RETAIL","FURNITURE STORE","NO","BATON ROUGE","0","62403"
"POINT (-91.110796572934 30.538997141812)","101328","MAXCINE GILES REAL ESTATE SERVICES","10054 FOSTER RD","BATON ROUGE","LOUISIANA","70811","531000",,,"PROFESSIONAL SERVICES","REAL ESTATE","NO","PARISH","0","48886"
"POINT (-91.051431028368 30.390349280814)","72056","SCANNING TECHNOLOGIES INC","6134 BENEFIT DR, STE A","BATON ROUGE","LOUISIANA","70809","236220",,,"CONSTRUCTION",,"NO","PARISH","0","20440"
"POINT (-91.141105192935 30.493479360513)","20255","KWIK STOP","4959 EVANGELINE ST","BATON ROUGE","LOUISIANA","70805","447110",,,"RETAIL","SNAP RETAILER","YES","BATON ROUGE","0","26561"
"POINT (-91.093611257563 30.378639352548)","96336","BAIN & COMPANY","10156 PERKINS ROWE, STE 130","BATON ROUGE","LOUISIANA","70810","541611",,,"PROFESSIONAL SERVICES",,"NO","PARISH","0","37029"
"POINT (-91.114888725897 30.401754940078)","85788","O'DONOVAN PHYSICAL THERAPY","5438 O'DONOVAN DR, STE 100","BATON ROUGE","LOUISIANA","70808","622120",,,"HEALTH CARE",,"NO","BATON ROUGE","0","31872"
"POINT (-91.081764156886 30.368028223907)","54516","CAPITOL REALTY & ASSOCIATES","12328 SIR WALTER AVE","BATON ROUGE","LOUISIANA","70810","531000",,,"PROFESSIONAL SERVICES","REAL ESTATE","NO","PARISH","0","26067"
"POINT (-91.052742439826 30.418105724939)","174480","SHARP DOOLEY","3888 S SHERWOOD FOREST BLVD, STE F","BATON ROUGE","LOUISIANA","70816","541110",,,"COMMUNITY RESOURCE","LEGAL ASSISTANCE","NO","BATON ROUGE","0","36289"
"POINT (-90.998613839267 30.40520213659)","77401","SEASCRIPT LLC","5012 MOBILE DR","BATON ROUGE","LOUISIANA","70817","561000",,,"PROFESSIONAL SERVICES",,"NO","PARISH","0","35560"
"POINT (-91.129005666053 30.452955475296)","155062","PROMISING BOUTIQUE","5905 FLORIDA BLVD","BATON ROUGE","LOUISIANA","70806","448000",,,"RETAIL",,"NO","BATON ROUGE","0","60487"
"POINT (-91.084413792841 30.438019164114)","21695","BARRY BETTER MENSWEAR","9505 AIRLINE HWY","BATON ROUGE","LOUISIANA","70815","448110",,,"RETAIL",,"NO","BATON ROUGE","0","18565"
"POINT (-91.079144475113 30.453821621197)","148357","CASH ADVANCE","9620 FLORIDA BLVD, STE 400","BATON ROUGE","LOUISIANA","70815","522390",,,"FINANCIAL INSTITUTION","CHECK CASHING","NO","BATON ROUGE","0","13072"
"POINT (-91.119408188724 30.434339104527)","5976","CARL BARKEMEYER ATTORNEY AT LAW","6811 JEFFERSON HWY","BATON ROUGE","LOUISIANA","70806","541000",,,"PROFESSIONAL SERVICES","LEGAL ASSISTANCE","NO","BATON ROUGE","0","3346"
"POINT (-91.072850964506 30.36726260321)","96097","STATE FARM INSURANCE","13234 PERKINS RD","BATON ROUGE","LOUISIANA","70810","524210",,,"PROFESSIONAL SERVICES","INSURANCE","NO","PARISH","0","30823"
"POINT (-90.994273026355 30.389282774919)","74540","FIBROMYALGIA ACTIVISTS COOPERATIVE TEAM SUPPORT","17325 TIGER BEND RD","BATON ROUGE","LOUISIANA","70817","813000","225-752-3162",,"COMMUNITY RESOURCE","HEALTH/EDUCATION ISSUES","NO","PARISH","0","41779"
"POINT (-91.163484245887 30.444143535811)","34238","JOHN P CALMES JR","2335 GOVERNMENT ST","BATON ROUGE","LOUISIANA","70806","541000",,,"PROFESSIONAL SERVICES",,"NO","BATON ROUGE","0","30950"
"POINT (-91.008075458881 30.409347611353)","36259","DEAN EYE CARE CLINIC","4747 O'NEAL LN, STE A","BATON ROUGE","LOUISIANA","70817","621320",,,"HEALTH CARE",,"NO","PARISH","0","39189"
"POINT (-91.107682862385 30.43072544136)","151624","MCKEARN JOSEPH ATTY","7642 OLD HAMMOND HWY","BATON ROUGE","LOUISIANA","70809","541110",,,"COMMUNITY RESOURCE","LEGAL ASSISTANCE","NO","BATON ROUGE","0","5580"
"POINT (-91.158239287052 30.453634743378)","30882","HOUSE DOCTOR","3023 NORTH ST","BATON ROUGE","LOUISIANA","70802","453000",,,"RETAIL",,"NO","BATON ROUGE","0","40043"
"POINT (-91.104850002999 30.479115261595)","123706","BROWIE'S KITCHEN & GROCERY, LLC","8154 GREENWELL SPRINGS RD","BATON ROUGE","LOUISIANA","70814",,,,"FOOD ACCESS","GROCERY",,"BATON ROUGE","0","28540"
"POINT (-91.057721668134 30.469544182509)","32744","PAULA CAMPBELL","2236 N SHERWOOD FOREST DR","BATON ROUGE","LOUISIANA","70815","454000",,,"RETAIL",,"NO","BATON ROUGE","0","38231"
"POINT (-91.187871060605 30.468443314656)","16475","TERMINAL TRANSFER & STORAGE INC","2330 N 3RD ST","BATON ROUGE","LOUISIANA","70802","815000",,,"WAREHOUSING",,"NO","BATON ROUGE","0","36834"
"POINT (-91.164767089863 30.453488176644)","184346","EIGHT 18 HAIR STUDIOS AND BOUTIQUE","2285 NORTH ST","BATON ROUGE","LOUISIANA","70802","812112",,,"PERSONAL SERVICES","HAIR SALON","NO","BATON ROUGE","0","39149"
"POINT (-91.130813138238 30.531913936345)","106607","JEARY RODRIGUE CLEANING SERVICES","8866 MABLE DR","BATON ROUGE","LOUISIANA","70811","812000",,,"PERSONAL SERVICES",,"NO","PARISH","0","30819"
"POINT (-91.095474646138 30.415426922275)","86977","BODY TUNING","8664 FOREST HILL DR","BATON ROUGE","LOUISIANA","70809","812000",,,"PERSONAL SERVICES",,"NO","PARISH","0","25483"
"POINT (-91.052130031663 30.390903051531)","43262","SOUTH LA AUTOMATED VALVE SERVICE","6107 HOLLYFIELD DR","BATON ROUGE","LOUISIANA","70809","311999",,,"INDUSTRIAL",,"NO","PARISH","0","22476"
"POINT (-91.110639179177 30.466948011575)","32707","PAETEC POWERS ENGINEERING","1874 DALLAS DR","BATON ROUGE","LOUISIANA","70806","238990",,,"CONSTRUCTION",,"NO","BATON ROUGE","0","20864"
"POINT (-91.083666788019 30.421583466166)","40990","AUDUBON HOSPICE CARE","9181 INTERLINE AVE","BATON ROUGE","LOUISIANA","70809","621000",,,"HEALTH CARE",,"NO","BATON ROUGE","0","34989"
"POINT (-91.19201119328 30.652039817538)","187897","TURN THE PAGES","4368 ROSE GARDEN CIR","ZACHARY","LOUISIANA","70791","453000",,,"RETAIL",,"NO","ZACHARY","0","46975"
"POINT (-91.098975569058 30.412145126371)","28907","WRIGHT AND PERCY INSURANCE","4041 ESSEN LN","BATON ROUGE","LOUISIANA","70809","524000",,,"PROFESSIONAL SERVICES","INSURANCE","NO","BATON ROUGE","0","38443"
"POINT (-91.10663266411 30.419814601329)","12487","JOHN H FETZER REAL ESTATE","7543 N JEFFERSON PLACE CIR","BATON ROUGE","LOUISIANA","70809","531000",,,"PROFESSIONAL SERVICES","REAL ESTATE","NO","PARISH","0","36495"
"POINT (-91.081726016268 30.431893936446)","25366","MATTRESS FIRM INC #42007","9696 AIRLINE HWY","BATON ROUGE","LOUISIANA","70815","453000",,,"RETAIL",,"NO","BATON ROUGE","0","32521"
"POINT (-91.083544845067 30.428636601203)","43514","ROY KIESTEL KEEGAN DENICOLI ATTYS AT LAW","2355 DRUSILLA LN","BATON ROUGE","LOUISIANA","70809","541110",,,"COMMUNITY RESOURCE","LEGAL ASSISTANCE","NO","BATON ROUGE","0","11342"
"POINT (-91.07935718329 30.433853688449)","26266","VOLUNTEERS OF AMERICA EMERGENCY SHELTER CARE","1945 CAROLYN SUE DR","BATON ROUGE","LOUISIANA","70815","624110","225-928-9398","http://voa-br.org","COMMUNITY RESOURCE","VOLUNTEER ORGANIZATION","NO","BATON ROUGE","0","8669"
"POINT (-91.153786429028 30.448641310706)","30628","BRG PHYSICIANS OB GYN MID CITY","3401 NORTH BLVD","BATON ROUGE","LOUISIANA","70806","621000",,,"HEALTH CARE",,"NO","BATON ROUGE","0","32647"
"POINT (-91.004481795952 30.369424631409)","78820","WCJ CONSULTANTS LLC","16415 CREPEMYRTLE DR","BATON ROUGE","LOUISIANA","70817","541000",,,"PROFESSIONAL SERVICES",,"NO","PARISH","0","41484"
"POINT (-91.148650428285 30.446481177801)","127778","MICHAEL GERSHEY","264 RICHLAND AVE","BATON ROUGE","LOUISIANA","70806","541000",,,"PROFESSIONAL SERVICES",,"NO","BATON ROUGE","0","39017"
"POINT (-91.116460153401 30.485839852756)","175286","HARRY D PAINT AND BODY","3834 VICTORIA DR","BATON ROUGE","LOUISIANA","70812","811121",,,"AUTO","REPAIR","NO","BATON ROUGE","0","18944"
"POINT (-91.00635073115 30.399710177763)","75543","R DUANE HUFF PRODUCTIONS INC","15821 CHICKAMAUGA AVE","BATON ROUGE","LOUISIANA","70817","611000",,,"EDUCATION",,"NO","PARISH","0","49105"
"POINT (-91.122698173482 30.489644019076)","12818","INDUSTRIAL CONSTRUCTION EQUIPMENT RENTALS","6866 AIRLINE HWY","BATON ROUGE","LOUISIANA","70805","532412",,,"CONSTRUCTION",,"NO","BATON ROUGE","0","4325"
"POINT (-91.100983320277 30.370631392371)","38101","REEVES DEVELOPMENT LLC","8675 BLUEBONNET BLVD","BATON ROUGE","LOUISIANA","70810","237210",,,"CONSTRUCTION",,"NO","PARISH","0","37046"
"POINT (-91.022819578878 30.430376830847)","98819","SHERWOOD FOOT CARE CENTER","14635 S HARRELL'S FERRY RD, STE 3","BATON ROUGE","LOUISIANA","70816","621000","225-753-4994",,"HEALTH CARE","COMMUNITY HEALTH CLINIC","NO","BATON ROUGE","0","38724"
"POINT (-91.185409998504 30.519503036538)","157179","PRINTING SOURCE, THE","882 HARDING BLVD","BATON ROUGE","LOUISIANA","70807","511000",,,"MERCHANT","OFFICE SUPPLY STORE","NO","BATON ROUGE","0","6744"
"POINT (-91.06514913656 30.451568715646)","130963","LES AMIS BAKE SHOPPE","10745 RANCHWOOD DR","BATON ROUGE","LOUISIANA","70815","722000",,,"RESTAURANT",,"NO","BATON ROUGE","0","31825"
"POINT (-91.084022624872 30.431978628701)","23975","ONEMAIN FINANCIAL INC","9634 AIRLINE HWY, STE F1","BATON ROUGE","LOUISIANA","70815","521000",,,"FINANCIAL INSTITUTION",,"NO","BATON ROUGE","0","35137"
"POINT (-91.034010791733 30.406641749735)","79786","SAMAK WHOLESALE","4831 ANGLETON CT","BATON ROUGE","LOUISIANA","70817","423000",,,"DISTRIBUTOR",,"NO","PARISH","0","35411"
"POINT (-91.157628190533 30.499994666693)","115471","LIVING WATERS GOODWILL STORE","3255 HOLLYWOOD ST","BATON ROUGE","LOUISIANA","70805","453998",,,"RETAIL","CONVENIENCE STORE","NO","BATON ROUGE","0","16834"
"POINT (-91.133423111571 30.42657728981)","14114","DANIEL D HOLLIDAY III ATTORNEY AT LAW","5500 BANKERS AVE","BATON ROUGE","LOUISIANA","70808","541000",,,"PROFESSIONAL SERVICES","LEGAL ASSISTANCE","NO","BATON ROUGE","0","48258"
"POINT (-91.180975425038 30.443831396328)","12355","GUARANTY INCOME LIFE INSURANCE COMPANY","929 GOVERNMENT ST","BATON ROUGE","LOUISIANA","70802","524210",,,"PROFESSIONAL SERVICES","INSURANCE","NO","BATON ROUGE","0","29617"
"POINT (-91.007903037275 30.43812807954)","41936","SHELL","2112 O'NEAL LN","BATON ROUGE","LOUISIANA","70816","447000",,,"RETAIL","GAS STATION","YES","BATON ROUGE","0","35940"
"POINT (-91.020915424718 30.407590876623)","163324","DOLLAR TREE STORES #7085","14064 COURSEY BLVD","BATON ROUGE","LOUISIANA","70817","453000",,,"RETAIL","SNAP RETAILER","NO","PARISH","0","50370"
"POINT (-91.041617903545 30.378038575754)","73463","MIKES TREE SERVICE","8028 PECUE LN","BATON ROUGE","LOUISIANA","70809","111000",,,"AGRICULTURE",,"NO","PARISH","0","32849"
"POINT (-91.084977494407 30.372261695035)","149646","LORIO KEITH DDS FAMILY DENTISTRY","11505 PERKINS RD, STE K","BATON ROUGE","LOUISIANA","70810","621210",,,"HEALTH CARE",,"NO","PARISH","0","12796"
"POINT (-91.186901036072 30.43730698233)","50782","LOUISIANA SHERIFF'S ASSOCIATION","1175 NICHOLSON DR","BATON ROUGE","LOUISIANA","70802","813920",,,"CIVIC ORGANIZATION",,"NO","BATON ROUGE","0","4937"
"POINT (-91.139464446181 30.468022250423)","118384","TRIPLE S FOOD MART","2112 N FOSTER DR","BATON ROUGE","LOUISIANA","70806","445000",,,"RETAIL","CONVENIENCE STORE","YES","BATON ROUGE","0","38736"
"POINT (-91.048623139695 30.404878702048)","165337","MASTER FOUNDATIONS","5525 SUPERIOR DR, STE C3","BATON ROUGE","LOUISIANA","70816","238000",,,"CONSTRUCTION",,"NO","BATON ROUGE","0","41596"
"POINT (-91.025374558451 30.409128736356)","102485","SWEETIME BAKERY","13711 COURSEY BLVD","BATON ROUGE","LOUISIANA","70817","445000",,,"RESTAURANT",,"NO","PARISH","0","37515"
"POINT (-91.111628490631 30.468297704032)","198814","EVERYTHING BEAUTIFUL","1986 DALLAS DR, STE 11","BATON ROUGE","LOUISIANA","70806","448000",,,"RETAIL",,"NO","BATON ROUGE","0","49799"
"POINT (-91.127543693264 30.42332189326)","40459","IRWIN FRITCHIE URQUHART & MOORE LLC","2600 CITIPLACE DR","BATON ROUGE","LOUISIANA","70808","541000",,,"PROFESSIONAL SERVICES",,"NO","BATON ROUGE","0","29786"
"POINT (-91.055829989682 30.471472757235)","26245","COATING SYSTEMS AND SUPPLY, LLC","11479 DARRYL DR","BATON ROUGE","LOUISIANA","70815","453000",,,"RETAIL",,"NO","BATON ROUGE","0","48191"
"POINT (-91.10896500242 30.473796372432)","17632","G. M. VERNARDO & SONS","7836 RECO AVE","BATON ROUGE","LOUISIANA","70814","811198",,,"AUTO","REPAIR","NO","BATON ROUGE","0","3595"
"POINT (-91.035473083185 30.392956780614)","38818","DR. JAMES W. GILBERT, III","13431 TIGER BEND RD","BATON ROUGE","LOUISIANA","70817","621210",,,"HEALTH CARE",,"NO","PARISH","0","30728"
"POINT (-91.087580331197 30.38887693489)","39346","DUPRES PUMP","6401 BLUEBONNET BLVD","BATON ROUGE","LOUISIANA","70836","238000",,,"CONSTRUCTION",,"NO","BATON ROUGE","0","38833"
"POINT (-91.115186690216 30.468989393715)","179526","BLESSED ANGELS BEAUTY SALON","2156 WOODDALE BLVD, STE 125","BATON ROUGE","LOUISIANA","70806","812000",,,"PERSONAL SERVICES",,"NO","BATON ROUGE","0","43516"
"POINT (-91.080037408867 30.427872693144)","43504","EUREKA HOMESTEAD","9664 BROOKLINE AVE","BATON ROUGE","LOUISIANA","70809","522120",,,"FINANCIAL INSTITUTION",,"NO","BATON ROUGE","0","17505"
"POINT (-91.149111018291 30.452659919831)","178688","CRIBBS INC","523 LIVE OAK BLVD","BATON ROUGE","LOUISIANA","70806","238000",,,"CONSTRUCTION",,"NO","BATON ROUGE","0","27152"
"POINT (-91.085991236452 30.473744872175)","21559","METRO WELDING SUPPLY","9228 MAMMOTH AVE","BATON ROUGE","LOUISIANA","70814","333992",,,"CONSTRUCTION","REPAIR","NO","BATON ROUGE","0","27320"
"POINT (-91.145082695391 30.461865905024)","111335","GUS YOUNG GROCERY","4412 GUS YOUNG AVE","BATON ROUGE","LOUISIANA","70802","445120",,,"RETAIL","SNAP RETAILER","YES","BATON ROUGE","0","21599"
"POINT (-91.101168281314 30.474490018379)","20899","RUBBER HOUSE OF BATON ROUGE","8357 MADRID AVE","BATON ROUGE","LOUISIANA","70814","326220",,,"INDUSTRIAL",,"NO","BATON ROUGE","0","7184"
