"uniqueid","accountid","charactercode","charactercodedescription","objectcode","object","projectcode","project","fullaccount","fundcode","fund","segment2code","segment2","segment3code","segment3","segment4code","segment4","segment5code","segment5","segment6code","segment6","accountdescription","accountstatus","fiscalyear","fiscalmonth","originalbudget","revisedbudget","actual"
"2022-9-7765","7765","62","EMPLOYEE BENEFITS","621100","REG EMPLOYEE RETIREMENT-GF",,"UNKNOWN","1000-5300-20-5320-0000-0000-000000-621100-","1000","GENERAL FUND","5300","JUVENILE SERVICES","20","PUBLIC SAFETY EXPEND","5320","PROBATION & FAMILY SERVICES","0000","OPERATING","0000","UNDEFINED","REGULAR EMPLOYEE RETIREMENT FD","Active","2022","2022-09-01T00:00:00.000","0","0","10202.92"
"2022-9-45993","45993","62","EMPLOYEE BENEFITS","622300","GROUP INSURANCE-LIFE",,"UNKNOWN","1000-0100-10-0112-0000-0000-000000-622300-","1000","GENERAL FUND","0100","METROPOLITAN COUNCIL","10","GENERAL GOVERNMENT EXPEND","0112","COUNCIL DISTRICT 12","0000","OPERATING","0000","UNDEFINED","GROUP INSURANCE-LIFE","Active","2022","2022-09-01T00:00:00.000","0","0","8.8"
"2022-9-12787","12787","63","SUPPLIES","634200","PUBLIC SAFETY SUPPLIES",,"UNKNOWN","1000-3300-20-3300-0000-0000-000000-634200-","1000","GENERAL FUND","3300","CORONER","20","PUBLIC SAFETY EXPEND","3300","CORONER-OPERATIONS","0000","OPERATING","0000","UNDEFINED","PUBLIC SAFETY SUPPLIES","Active","2022","2022-09-01T00:00:00.000","0","0","1534.61"
"2022-9-43807","43807","64","CONTRACTUAL SERVICES","643410","WIRELESS COMMUNICATIONS",,"UNKNOWN","1000-0100-10-0101-0000-0000-000000-643410-","1000","GENERAL FUND","0100","METROPOLITAN COUNCIL","10","GENERAL GOVERNMENT EXPEND","0101","COUNCIL DISTRICT 1","0000","OPERATING","0000","UNDEFINED","WIRELESS COMMUNICATIONS","Active","2022","2022-09-01T00:00:00.000","0","0","160.04"
"2022-9-16655","16655","64","CONTRACTUAL SERVICES","643500","OTHER CONTRACTUAL SERVICES",,"UNKNOWN","5100-7700-40-7710-7750-7715-000000-643500-","5100","SEWERAGE-OPERATIONS & MAINT","7700","ENVIRONMENTAL SERVICES","40","SANITATION EXPEND","7710","ENV-SEWER DIVISION","7750","WASTEWATER TREATMENT","7715","WW TREATMENT-LAB","OTHER CONTRACTUAL SERVICES","Active","2022","2022-09-01T00:00:00.000","0","0","44.55"
"2022-9-14763","14763","64","CONTRACTUAL SERVICES","642100","WATER/SEWER FEES",,"UNKNOWN","2403-1000-20-1003-0000-0000-000000-642100-","2403","BROWNSFIELD FIRE PROTECTION","1000","FIRE PROTECTION DISTRICTS","20","PUBLIC SAFETY EXPEND","1003","BROWNSFIELD FIRE PROTECT","0000","OPERATING","0000","UNDEFINED","WATER/SEWER FEES","Active","2022","2022-09-01T00:00:00.000","0","0","103.34"
"2022-9-14670","14670","64","CONTRACTUAL SERVICES","642000","ELECTRICITY & GAS",,"UNKNOWN","5100-7700-40-7710-7742-0000-000000-642000-","5100","SEWERAGE-OPERATIONS & MAINT","7700","ENVIRONMENTAL SERVICES","40","SANITATION EXPEND","7710","ENV-SEWER DIVISION","7742","SEWER-PUMP STATION MAINTENANCE","0000","UNDEFINED","ELECTRICITY & GAS","Active","2022","2022-09-01T00:00:00.000","0","0","40322.62"
"2022-9-12517","12517","63","SUPPLIES","632600","MINOR APPARATUS & TOOLS",,"UNKNOWN","1000-5100-20-5140-0000-0000-000000-632600-","1000","GENERAL FUND","5100","FIRE DEPARTMENT","20","PUBLIC SAFETY EXPEND","5140","FIRE-SPECIAL SERVICES","0000","OPERATING","0000","UNDEFINED","MINOR APPARATUS & TOOLS","Active","2022","2022-09-01T00:00:00.000","0","0","419"
"2022-9-14915","14915","64","CONTRACTUAL SERVICES","642250","WASTE COLLECT/DISPOSAL/RECYCLE",,"UNKNOWN","1000-5100-20-5140-0000-0000-000000-642250-","1000","GENERAL FUND","5100","FIRE DEPARTMENT","20","PUBLIC SAFETY EXPEND","5140","FIRE-SPECIAL SERVICES","0000","OPERATING","0000","UNDEFINED","WASTE COLLECT/DISPOSAL/RECYCLE","Active","2022","2022-09-01T00:00:00.000","0","0","2431.24"
"2022-9-14655","14655","64","CONTRACTUAL SERVICES","642000","ELECTRICITY & GAS",,"UNKNOWN","2002-1200-60-1200-0000-0000-000000-642000-","2002","LIBRARY BOARD OF CONTROL","1200","LIBRARY BOARD OF CONTROL","60","CULTURE - RECREATION EXPEND","1200","LIBRARY-OPERATIONS","0000","OPERATING","0000","UNDEFINED","ELECTRICITY & GAS","Active","2022","2022-09-01T00:00:00.000","0","0","125344.12"
"2022-9-7643","7643","61","PERSONAL SERVICES","617400","EDUCATIONAL ALLOWANCES",,"UNKNOWN","1000-5100-20-5150-0000-0000-000000-617400-","1000","GENERAL FUND","5100","FIRE DEPARTMENT","20","PUBLIC SAFETY EXPEND","5150","FIRE-TRAINING","0000","OPERATING","0000","UNDEFINED","EDUCATIONAL ALLOWANCES","Active","2022","2022-09-01T00:00:00.000","0","0","173.07"
"2022-9-9286","9286","62","EMPLOYEE BENEFITS","623000","SOCIAL SECURITY/MEDICARE",,"UNKNOWN","1000-0100-70-0171-0101-0000-000000-623000-","1000","GENERAL FUND","0100","METROPOLITAN COUNCIL","70","CONSERVATION & DEVELOPMENT EXP","0171","CHANEYVILLE COMMUNITY CENTER","0101","COUNCIL DISTRICT 1","0000","UNDEFINED","SOCIAL SECURITY/MEDICARE","Active","2022","2022-09-01T00:00:00.000","0","0","50.94"
"2022-9-7824","7824","62","EMPLOYEE BENEFITS","621100","REG EMPLOYEE RETIREMENT-GF",,"UNKNOWN","5100-7700-40-7710-7741-0000-000000-621100-","5100","SEWERAGE-OPERATIONS & MAINT","7700","ENVIRONMENTAL SERVICES","40","SANITATION EXPEND","7710","ENV-SEWER DIVISION","7741","SEWER-SCADA OPERATIONS","0000","UNDEFINED","REGULAR EMPLOYEE RETIREMENT FD","Active","2022","2022-09-01T00:00:00.000","0","0","6249"
"2022-9-16215","16215","64","CONTRACTUAL SERVICES","643410","WIRELESS COMMUNICATIONS",,"UNKNOWN","1000-0100-10-0107-0000-0000-000000-643410-","1000","GENERAL FUND","0100","METROPOLITAN COUNCIL","10","GENERAL GOVERNMENT EXPEND","0107","COUNCIL DISTRICT 7","0000","OPERATING","0000","UNDEFINED","WIRELESS COMMUNICATIONS","Active","2022","2022-09-01T00:00:00.000","0","0","128.79"
"2022-9-45952","45952","62","EMPLOYEE BENEFITS","623000","SOCIAL SECURITY/MEDICARE",,"UNKNOWN","1000-0100-10-0105-0000-0000-000000-623000-","1000","GENERAL FUND","0100","METROPOLITAN COUNCIL","10","GENERAL GOVERNMENT EXPEND","0105","COUNCIL DISTRICT 5","0000","OPERATING","0000","UNDEFINED","SOCIAL SECURITY/MEDICARE","Active","2022","2022-09-01T00:00:00.000","0","0","112.88"
"2022-9-6326","6326","61","PERSONAL SERVICES","611300","SALARIES-EMPLOYEES ON WRK COMP",,"UNKNOWN","1000-5100-20-5120-0000-0000-000000-611300-","1000","GENERAL FUND","5100","FIRE DEPARTMENT","20","PUBLIC SAFETY EXPEND","5120","FIRE-SUPPRESSION","0000","OPERATING","0000","UNDEFINED","SALARIES-EMPLOYEES ON WRK COMP","Active","2022","2022-09-01T00:00:00.000","0","0","10391.93"
"2022-9-8187","8187","62","EMPLOYEE BENEFITS","621200","FIRE RETIREMENT FUND-CPERS",,"UNKNOWN","1000-5100-20-5130-0000-0000-000000-621200-","1000","GENERAL FUND","5100","FIRE DEPARTMENT","20","PUBLIC SAFETY EXPEND","5130","FIRE-COMMUNICATIONS & MAINT","0000","OPERATING","0000","UNDEFINED","FIRE RETIREMENT FUND-CPERS","Active","2022","2022-09-01T00:00:00.000","0","0","13423.03"
"2022-9-9043","9043","62","EMPLOYEE BENEFITS","622300","GROUP INSURANCE-LIFE",,"UNKNOWN","1000-7300-20-7330-0000-0000-000000-622300-","1000","GENERAL FUND","7300","DEVELOPMENT","20","PUBLIC SAFETY EXPEND","7330","PERMITS & INSPECTIONS","0000","OPERATING","0000","UNDEFINED","GROUP INSURANCE-LIFE","Active","2022","2022-09-01T00:00:00.000","0","0","145.2"
"2022-9-7650","7650","61","PERSONAL SERVICES","617400","EDUCATIONAL ALLOWANCES",,"UNKNOWN","5810-0900-30-0970-0000-0000-000000-617400-","5810","AIRPORT OPERATIONS FUND","0900","GREATER BR AIRPORT DISTRICT","30","TRANSPORTATION EXPEND","0970","AIRPORT-POLICE/ARFF","0000","OPERATING","0000","UNDEFINED","EDUCATIONAL ALLOWANCES","Active","2022","2022-09-01T00:00:00.000","0","0","317.3"
"2022-9-5946","5946","61","PERSONAL SERVICES","611000","SALARIES OF REGULAR EMPLOYEES",,"UNKNOWN","1000-0100-10-0101-0000-0000-000000-611000-","1000","GENERAL FUND","0100","METROPOLITAN COUNCIL","10","GENERAL GOVERNMENT EXPEND","0101","COUNCIL DISTRICT 1","0000","OPERATING","0000","UNDEFINED","SALARIES OF REGULAR EMPLOYEES","Active","2022","2022-09-01T00:00:00.000","0","0","2686.02"
"2022-9-8398","8398","62","EMPLOYEE BENEFITS","622100","GROUP INSURANCE-HEALTH",,"UNKNOWN","1000-5100-20-5150-0000-0000-000000-622100-","1000","GENERAL FUND","5100","FIRE DEPARTMENT","20","PUBLIC SAFETY EXPEND","5150","FIRE-TRAINING","0000","OPERATING","0000","UNDEFINED","GROUP INSURANCE-HEALTH","Active","2022","2022-09-01T00:00:00.000","0","0","2118.11"
"2022-9-8796","8796","62","EMPLOYEE BENEFITS","622200","GROUP INSURANCE-DENTAL",,"UNKNOWN","5810-0900-30-0920-0000-0000-000000-622200-","5810","AIRPORT OPERATIONS FUND","0900","GREATER BR AIRPORT DISTRICT","30","TRANSPORTATION EXPEND","0920","AIRPORT-AIRFIELD","0000","OPERATING","0000","UNDEFINED","GROUP INSURANCE-DENTAL","Active","2022","2022-09-01T00:00:00.000","0","0","122.52"
"2022-9-8449","8449","62","EMPLOYEE BENEFITS","622100","GROUP INSURANCE-HEALTH",,"UNKNOWN","2053-5200-20-5210-0000-0000-000000-622100-","2053","EMERGENCY MEDICAL SERVICES","5200","EMERGENCY MEDICAL SERVICES","20","PUBLIC SAFETY EXPEND","5210","EMS-OPERATIONS","0000","OPERATING","0000","UNDEFINED","GROUP INSURANCE-HEALTH","Active","2022","2022-09-01T00:00:00.000","0","0","59896.5"
"2022-9-7786","7786","62","EMPLOYEE BENEFITS","621100","REG EMPLOYEE RETIREMENT-GF",,"UNKNOWN","1000-7600-30-7630-0000-0000-000000-621100-","1000","GENERAL FUND","7600","MAINTENANCE","30","TRANSPORTATION EXPEND","7630","STREET MAINTENANCE","0000","OPERATING","0000","UNDEFINED","REGULAR EMPLOYEE RETIREMENT FD","Active","2022","2022-09-01T00:00:00.000","0","0","13569.06"
"2022-9-8189","8189","62","EMPLOYEE BENEFITS","621200","FIRE RETIREMENT FUND-CPERS",,"UNKNOWN","1000-5100-20-5150-0000-0000-000000-621200-","1000","GENERAL FUND","5100","FIRE DEPARTMENT","20","PUBLIC SAFETY EXPEND","5150","FIRE-TRAINING","0000","OPERATING","0000","UNDEFINED","FIRE RETIREMENT FUND-CPERS","Active","2022","2022-09-01T00:00:00.000","0","0","4400.35"
"2022-9-8382","8382","62","EMPLOYEE BENEFITS","622100","GROUP INSURANCE-HEALTH",,"UNKNOWN","1000-4100-10-4160-0000-0000-000000-622100-","1000","GENERAL FUND","4100","FINANCE DEPARTMENT","10","GENERAL GOVERNMENT EXPEND","4160","BUDGETING","0000","OPERATING","0000","UNDEFINED","GROUP INSURANCE-HEALTH","Active","2022","2022-09-01T00:00:00.000","0","0","2782.13"
"2022-9-7472","7472","61","PERSONAL SERVICES","617100","AUTOMOBILE ALLOWANCE",,"UNKNOWN","1000-0500-10-0550-0000-0000-000000-617100-","1000","GENERAL FUND","0500","PARISH ATTORNEY","10","GENERAL GOVERNMENT EXPEND","0550","PA-LITIGATION/RISK MANAGEMENT","0000","OPERATING","0000","UNDEFINED","AUTOMOBILE ALLOWANCE","Active","2022","2022-09-01T00:00:00.000","0","0","369.24"
"2022-9-9035","9035","62","EMPLOYEE BENEFITS","622300","GROUP INSURANCE-LIFE",,"UNKNOWN","1000-7000-10-7030-0000-0000-000000-622300-","1000","GENERAL FUND","7000","BUSINESS OPER/CAP PROG OFFICE","10","GENERAL GOVERNMENT EXPEND","7030","WAREHOUSE","0000","OPERATING","0000","UNDEFINED","GROUP INSURANCE-LIFE","Active","2022","2022-09-01T00:00:00.000","0","0","30.8"
"2022-9-45951","45951","62","EMPLOYEE BENEFITS","622300","GROUP INSURANCE-LIFE",,"UNKNOWN","1000-0100-10-0105-0000-0000-000000-622300-","1000","GENERAL FUND","0100","METROPOLITAN COUNCIL","10","GENERAL GOVERNMENT EXPEND","0105","COUNCIL DISTRICT 5","0000","OPERATING","0000","UNDEFINED","GROUP INSURANCE-LIFE","Active","2022","2022-09-01T00:00:00.000","0","0","13.2"
"2022-9-8188","8188","62","EMPLOYEE BENEFITS","621200","FIRE RETIREMENT FUND-CPERS",,"UNKNOWN","1000-5100-20-5140-0000-0000-000000-621200-","1000","GENERAL FUND","5100","FIRE DEPARTMENT","20","PUBLIC SAFETY EXPEND","5140","FIRE-SPECIAL SERVICES","0000","OPERATING","0000","UNDEFINED","FIRE RETIREMENT FUND-CPERS","Active","2022","2022-09-01T00:00:00.000","0","0","7155.7"
"2022-9-7547","7547","61","PERSONAL SERVICES","617100","AUTOMOBILE ALLOWANCE",,"UNKNOWN","7500-4800-10-4810-0000-0000-000000-617100-","7500","EMPLOYEES' RETIREMENT SYSTEM","4800","RETIREMENT OFFICE","10","GENERAL GOVERNMENT EXPEND","4810","CPERS TRUST","0000","OPERATING","0000","UNDEFINED","AUTOMOBILE ALLOWANCE","Active","2022","2022-09-01T00:00:00.000","0","0","313.86"
"2022-9-8975","8975","62","EMPLOYEE BENEFITS","622300","GROUP INSURANCE-LIFE",,"UNKNOWN","1000-0200-10-0210-0000-0000-000000-622300-","1000","GENERAL FUND","0200","COUNCIL ADMINISTRATOR","10","GENERAL GOVERNMENT EXPEND","0210","CA-ADMINISTRATION","0000","OPERATING","0000","UNDEFINED","GROUP INSURANCE-LIFE","Active","2022","2022-09-01T00:00:00.000","0","0","22"
"2022-9-9956","9956","62","EMPLOYEE BENEFITS","623500","POSTEMPLOYMENT BENEFITS",,"UNKNOWN","5810-0900-30-0970-0000-0000-000000-623500-","5810","AIRPORT OPERATIONS FUND","0900","GREATER BR AIRPORT DISTRICT","30","TRANSPORTATION EXPEND","0970","AIRPORT-POLICE/ARFF","0000","OPERATING","0000","UNDEFINED","POSTEMPLOYMENT BENEFITS","Active","2022","2022-09-01T00:00:00.000","0","0","8143.58"
"2022-9-8709","8709","62","EMPLOYEE BENEFITS","622200","GROUP INSURANCE-DENTAL",,"UNKNOWN","1000-5000-20-5070-0000-0000-000000-622200-","1000","GENERAL FUND","5000","POLICE DEPARTMENT","20","PUBLIC SAFETY EXPEND","5070","POLICE-CRIMINAL INVESTIGATION","0000","OPERATING","0000","UNDEFINED","GROUP INSURANCE-DENTAL","Active","2022","2022-09-01T00:00:00.000","0","0","2345.05"
"2022-9-8458","8458","62","EMPLOYEE BENEFITS","622100","GROUP INSURANCE-HEALTH",,"UNKNOWN","5100-7700-40-7710-7710-0000-000000-622100-","5100","SEWERAGE-OPERATIONS & MAINT","7700","ENVIRONMENTAL SERVICES","40","SANITATION EXPEND","7710","ENV-SEWER DIVISION","7710","SEWER-ADMINISTRATION","0000","UNDEFINED","GROUP INSURANCE-HEALTH","Active","2022","2022-09-01T00:00:00.000","0","0","1490.61"
"2022-9-9359","9359","62","EMPLOYEE BENEFITS","623000","SOCIAL SECURITY/MEDICARE",,"UNKNOWN","1000-7100-30-7130-0000-0000-000000-623000-","1000","GENERAL FUND","7100","TRANSPORTATION AND DRAINAGE","30","TRANSPORTATION EXPEND","7130","T&D-FIELD ENGINEERING","0000","OPERATING","0000","UNDEFINED","SOCIAL SECURITY/MEDICARE","Active","2022","2022-09-01T00:00:00.000","0","0","375.63"
"2022-9-6711","6711","61","PERSONAL SERVICES","612000","OVERTIME",,"UNKNOWN","1000-5100-20-5120-0000-0000-000000-612000-","1000","GENERAL FUND","5100","FIRE DEPARTMENT","20","PUBLIC SAFETY EXPEND","5120","FIRE-SUPPRESSION","0000","OPERATING","0000","UNDEFINED","OVERTIME","Active","2022","2022-09-01T00:00:00.000","0","0","151930.27"
"2022-9-8724","8724","62","EMPLOYEE BENEFITS","622200","GROUP INSURANCE-DENTAL",,"UNKNOWN","1000-6000-70-6010-0000-0000-000000-622200-","1000","GENERAL FUND","6000","HUMAN DEVELOPMENT AND SERVICES","70","CONSERVATION & DEVELOPMENT EXP","6010","DHDS-ADMINISTRATION","0000","OPERATING","0000","UNDEFINED","GROUP INSURANCE-DENTAL","Active","2022","2022-09-01T00:00:00.000","0","0","80.1"
"2022-9-7787","7787","62","EMPLOYEE BENEFITS","621100","REG EMPLOYEE RETIREMENT-GF",,"UNKNOWN","1000-7600-30-7640-0000-0000-000000-621100-","1000","GENERAL FUND","7600","MAINTENANCE","30","TRANSPORTATION EXPEND","7640","DRAINAGE MAINTENANCE","0000","OPERATING","0000","UNDEFINED","REGULAR EMPLOYEE RETIREMENT FD","Active","2022","2022-09-01T00:00:00.000","0","0","24451.05"
"2022-9-9811","9811","62","EMPLOYEE BENEFITS","623500","POSTEMPLOYMENT BENEFITS",,"UNKNOWN","1000-0100-10-0111-0000-0000-000000-623500-","1000","GENERAL FUND","0100","METROPOLITAN COUNCIL","10","GENERAL GOVERNMENT EXPEND","0111","COUNCIL DISTRICT 11","0000","OPERATING","0000","UNDEFINED","POSTEMPLOYMENT BENEFITS","Active","2022","2022-09-01T00:00:00.000","0","0","171"
"2022-9-9335","9335","62","EMPLOYEE BENEFITS","623000","SOCIAL SECURITY/MEDICARE",,"UNKNOWN","1000-5000-20-5060-0000-0000-000000-623000-","1000","GENERAL FUND","5000","POLICE DEPARTMENT","20","PUBLIC SAFETY EXPEND","5060","POLICE-SPECIAL OPERATIONS","0000","OPERATING","0000","UNDEFINED","SOCIAL SECURITY/MEDICARE","Active","2022","2022-09-01T00:00:00.000","0","0","800.64"
"2022-9-9865","9865","62","EMPLOYEE BENEFITS","623500","POSTEMPLOYMENT BENEFITS",,"UNKNOWN","1000-5100-20-5150-0000-0000-000000-623500-","1000","GENERAL FUND","5100","FIRE DEPARTMENT","20","PUBLIC SAFETY EXPEND","5150","FIRE-TRAINING","0000","OPERATING","0000","UNDEFINED","POSTEMPLOYMENT BENEFITS","Active","2022","2022-09-01T00:00:00.000","0","0","3358.67"
"2022-9-6017","6017","61","PERSONAL SERVICES","611000","SALARIES OF REGULAR EMPLOYEES",,"UNKNOWN","1000-7000-10-7020-0000-0000-000000-611000-","1000","GENERAL FUND","7000","BUSINESS OPER/CAP PROG OFFICE","10","GENERAL GOVERNMENT EXPEND","7020","WORKFORCE DEVELOPMENT","0000","OPERATING","0000","UNDEFINED","SALARIES OF REGULAR EMPLOYEES","Active","2022","2022-09-01T00:00:00.000","0","0","10024.41"
"2022-9-8200","8200","62","EMPLOYEE BENEFITS","621200","FIRE RETIREMENT FUND-CPERS",,"UNKNOWN","2400-5100-20-5180-0000-0000-000000-621200-","2400","BR FIRE PAY ENHANCEMENT FUND","5100","FIRE DEPARTMENT","20","PUBLIC SAFETY EXPEND","5180","FIRE-HAZARDOUS MATERIALS","0000","OPERATING","0000","UNDEFINED","FIRE RETIREMENT FUND-CPERS","Active","2022","2022-09-01T00:00:00.000","0","0","2006.76"
"2022-9-8739","8739","62","EMPLOYEE BENEFITS","622200","GROUP INSURANCE-DENTAL",,"UNKNOWN","1000-7600-30-7630-0000-0000-000000-622200-","1000","GENERAL FUND","7600","MAINTENANCE","30","TRANSPORTATION EXPEND","7630","STREET MAINTENANCE","0000","OPERATING","0000","UNDEFINED","GROUP INSURANCE-DENTAL","Active","2022","2022-09-01T00:00:00.000","0","0","201.66"
"2022-9-7096","7096","61","PERSONAL SERVICES","612100","OVERTIME - COURT APPEARANCE",,"UNKNOWN","1000-5000-20-5070-0000-0000-000000-612100-","1000","GENERAL FUND","5000","POLICE DEPARTMENT","20","PUBLIC SAFETY EXPEND","5070","POLICE-CRIMINAL INVESTIGATION","0000","OPERATING","0000","UNDEFINED","OVERTIME - COURT APPEARANCE","Active","2022","2022-09-01T00:00:00.000","0","0","515.13"
"2022-9-8701","8701","62","EMPLOYEE BENEFITS","622200","GROUP INSURANCE-DENTAL",,"UNKNOWN","1000-4600-10-4610-0000-0000-000000-622200-","1000","GENERAL FUND","4600","HUMAN RESOURCES","10","GENERAL GOVERNMENT EXPEND","4610","HR-ADMINISTRATION","0000","OPERATING","0000","UNDEFINED","GROUP INSURANCE-DENTAL","Active","2022","2022-09-01T00:00:00.000","0","0","343.97"
"2022-9-6710","6710","61","PERSONAL SERVICES","612000","OVERTIME",,"UNKNOWN","1000-5100-20-5110-0000-0000-000000-612000-","1000","GENERAL FUND","5100","FIRE DEPARTMENT","20","PUBLIC SAFETY EXPEND","5110","FIRE-ADMINISTRATION","0000","OPERATING","0000","UNDEFINED","OVERTIME","Active","2022","2022-09-01T00:00:00.000","0","0","2091.99"
"2022-9-5986","5986","61","PERSONAL SERVICES","611000","SALARIES OF REGULAR EMPLOYEES",,"UNKNOWN","1000-4100-10-4130-0000-0000-000000-611000-","1000","GENERAL FUND","4100","FINANCE DEPARTMENT","10","GENERAL GOVERNMENT EXPEND","4130","INTERNAL AUDITING","0000","OPERATING","0000","UNDEFINED","SALARIES OF REGULAR EMPLOYEES","Active","2022","2022-09-01T00:00:00.000","0","0","13570.64"
"2022-9-53711","53711","63","SUPPLIES","631200","COMPUTER SOFTWARE/SUPPLIES","40000","CARRYFORWARD OF APPROPRIATIONS","1000-7600-30-7610-0000-0000-000000-631200-40000","1000","GENERAL FUND","7600","MAINTENANCE","30","TRANSPORTATION EXPEND","7610","MAINT-ADMINISTRATION","0000","OPERATING","0000","UNDEFINED","COMPUTER SOFTWARE/SUPPLIES","Active","2022","2022-09-01T00:00:00.000","0","0","492.95"
"2022-9-11061","11061","63","SUPPLIES","631000","OFFICE SUPPLIES",,"UNKNOWN","1000-0200-10-0210-0000-0000-000000-631000-","1000","GENERAL FUND","0200","COUNCIL ADMINISTRATOR","10","GENERAL GOVERNMENT EXPEND","0210","CA-ADMINISTRATION","0000","OPERATING","0000","UNDEFINED","OFFICE SUPPLIES","Active","2022","2022-09-01T00:00:00.000","0","0","235.07"
"2022-9-14937","14937","64","CONTRACTUAL SERVICES","642250","WASTE COLLECT/DISPOSAL/RECYCLE",,"UNKNOWN","1000-8000-60-8056-0000-0000-000000-642250-","1000","GENERAL FUND","8000","OUTSIDE AGENCIES","60","CULTURE - RECREATION EXPEND","8056","USS KIDD","0000","OPERATING","0000","UNDEFINED","WASTE COLLECT/DISPOSAL/RECYCLE","Active","2022","2022-09-01T00:00:00.000","0","0","56.93"
"2022-9-17436","17436","64","CONTRACTUAL SERVICES","644110","GENERAL LIABILITY INSURANCE",,"UNKNOWN","1000-4700-10-0550-0000-0000-000000-644110-","1000","GENERAL FUND","4700","RISK MANAGEMENT","10","GENERAL GOVERNMENT EXPEND","0550","PA-LITIGATION/RISK MANAGEMENT","0000","OPERATING","0000","UNDEFINED","GENERAL LIABILITY INSURANCE","Active","2022","2022-09-01T00:00:00.000","0","0","28420.84"
"2022-9-6032","6032","61","PERSONAL SERVICES","611000","SALARIES OF REGULAR EMPLOYEES",,"UNKNOWN","1000-7600-30-7630-0000-0000-000000-611000-","1000","GENERAL FUND","7600","MAINTENANCE","30","TRANSPORTATION EXPEND","7630","STREET MAINTENANCE","0000","OPERATING","0000","UNDEFINED","SALARIES OF REGULAR EMPLOYEES","Active","2022","2022-09-01T00:00:00.000","0","0","38871.6"
"2022-9-11984","11984","63","SUPPLIES","631900","OTHER OPERATING & MT SUPPLIES",,"UNKNOWN","1000-5000-20-5010-0000-0000-000000-631900-","1000","GENERAL FUND","5000","POLICE DEPARTMENT","20","PUBLIC SAFETY EXPEND","5010","POLICE-ADMINISTRATION","0000","OPERATING","0000","UNDEFINED","OTHER OPERATING & MT SUPPLIES","Active","2022","2022-09-01T00:00:00.000","0","0","90.05"
"2022-9-9006","9006","62","EMPLOYEE BENEFITS","622300","GROUP INSURANCE-LIFE",,"UNKNOWN","1000-4400-10-4400-0000-0000-000000-622300-","1000","GENERAL FUND","4400","INFORMATION SERVICES","10","GENERAL GOVERNMENT EXPEND","4400","IS OPERATIONS","0000","OPERATING","0000","UNDEFINED","GROUP INSURANCE-LIFE","Active","2022","2022-09-01T00:00:00.000","0","0","176"
"2022-9-12488","12488","63","SUPPLIES","632400","CHEMICALS",,"UNKNOWN","2001-1100-50-1110-0000-0000-000000-632400-","2001","MOSQUITO ABATEMENT/RODENT CRT","1100","MOSQUITO & RODENT CONTROL","50","HEALTH AND WELFARE","1110","MARC-ADMINISTRATION","0000","OPERATING","0000","UNDEFINED","CHEMICALS","Active","2022","2022-09-01T00:00:00.000","0","0","170461.2"
"2022-9-7726","7726","62","EMPLOYEE BENEFITS","621100","REG EMPLOYEE RETIREMENT-GF",,"UNKNOWN","1000-0500-10-0510-0000-0000-000000-621100-","1000","GENERAL FUND","0500","PARISH ATTORNEY","10","GENERAL GOVERNMENT EXPEND","0510","PA-ADMINISTRATION","0000","OPERATING","0000","UNDEFINED","REGULAR EMPLOYEE RETIREMENT FD","Active","2022","2022-09-01T00:00:00.000","0","0","4500.48"
