"record_type","source_document","source_doc_type","source_doc_desc","requisition_no","input_date","total_amount","dept_num","dept_name","cost_center","cost_center_name","source_doc_type_code","source_doc_type_description","source_doc_status_code","source_doc_status_description","vouched_amount","estimated_start_date","initial_expiration_date","extended_through_date","annual_contract","vendor_name_1","vendor_name_2","vendor_city","vendor_state","vendor_zip","vendor_type","vendor_gender","vendor_ethnicity","vendor_status","vendor_class","vendor_geographic_code","vendor_independent_contractor","isminority","dbe","dvbe","dvse","smb_min","smb_mn_wom","sb_non_mn","smb_dbe","vet_sm_bus","smb_woman","total_items","item_number","item_description","item_quantity_ordered","item_unit_of_mea","item_unit_cost","item_total_cost","commodity_code","commodity_desc","object","object_desc"
"D","22006723","P","PS #277-2 99782131 - SE.A40.20","9111","2022-08-24T00:00:00.000","0","7742","ENV SERV","7742","SEWER-PUMP STATIONS","N","Normal","8","Printed",,,,,,"ALLAN J HARRIS CO INC",,"METAIRIE","LA","70055","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","1","PS #277-299782131 - SE.A40.200.2.52S.C.EX.61R.ALEAD TIME 8 WEEKSF.O.B. DESTINATION (BATON ROUGE)REFERENCE 8-1-22 QUOTEPURCHASED IN ACCORDANCE WITH SEC. 1:705(c)","1","EACH","13500","13500","72040","MECHANICAL PUMPS, INCLUDING PA","632000","BUILDING MATERIALS"
"H","22006722","P","PS #313 - GRUNDFOS SE.A40.175.","9264","2022-08-24T00:00:00.000","12850","7742","ENV SERV","7742","SEWER-PUMP STATIONS","N","Normal","8","Printed","0",,,,,"ALLAN J HARRIS CO INC",,"METAIRIE","LA","70055","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","0",,,,,,"720","PUMPING EQUIPMENT AND ACCESSOR",,
"D","22006722","P","PS #313 - GRUNDFOS SE.A40.175.","9264","2022-08-24T00:00:00.000","0","7742","ENV SERV","7742","SEWER-PUMP STATIONS","N","Normal","8","Printed",,,,,,"ALLAN J HARRIS CO INC",,"METAIRIE","LA","70055","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","1","PS #313 - GRUNDFOS SE.A40.175.2.52S.C.EX.61R.A (99966116) 4  17.5HP 2 POLE  COOLING JACKET  EX-PROOF  DUAL VOLTAGELEAD TIME 8 WEEKSF.O.B. DESTINATION (BATON ROUGE)REFERENCE 8-2-22 QUOTEPURCHASED IN ACCORDANCE WITH SEC. 1:705(c)","1","EACH","12850","12850","72040","MECHANICAL PUMPS, INCLUDING PA","632000","BUILDING MATERIALS"
"H","22006721","P","PS 452-DIR REPLC PMP: HYDRTOMA","9407","2022-08-24T00:00:00.000","20970","7742","ENV SERV","7742","SEWER-PUMP STATIONS","N","Normal","8","Printed","0",,,,,"FLUID PROCESS & PUMPS LLC",,"HARAHAN","LA","70123","CONVERSION","NOT PROVIDED","ETHNICITY NOT SPECIFIED","A",,,"N","N","N","N","N","N","N","N","N","N","N","1","0",,,,,,"720","PUMPING EQUIPMENT AND ACCESSOR",,
"D","22006721","P","PS 452-DIR REPLC PMP: HYDRTOMA","9407","2022-08-24T00:00:00.000","0","7742","ENV SERV","7742","SEWER-PUMP STATIONS","N","Normal","8","Printed",,,,,,"FLUID PROCESS & PUMPS LLC",,"HARAHAN","LA","70123","CONVERSION","NOT PROVIDED","ETHNICITY NOT SPECIFIED","A",,,"N","N","N","N","N","N","N","N","N","N","N","1","1","PS 452 - REPLACEMENT OF HYDROMATIC MODEL H4QX3000FC X-PROOF SUBMERSIBLE SOLIDS HANDLING PUMP  30HP  3/460V  S/N: S52177DIRECT REPLACEMENT PUMP:HYDRTOMATIC MODEL H4Q3000M4-4 STD. SUBMERSIBLE SOLIDS HANDLING PUMP  30HP  3/460V  W/50' CORD.(8-10 WEEK LEAD TIME)F.O.B. DESTINATION (BATON ROUGE)REFERENCE QUOTE #220805BPURCHASED IN ACCORDANCE WITH SEC. 1:795(c)","1","EACH","20970","20970","72040","MECHANICAL PUMPS, INCLUDING PA","632000","BUILDING MATERIALS"
"H","22006720","P","BATTERIES FOR EDGE KIT WO 1249","10084","2022-08-24T00:00:00.000","285","7830","BLDG&GROUND","7830","BUILDING MAINT","N","Normal","8","Printed","0",,,,,"ALL TECH SERVICES & SOLUTIONS LLC",,"BATON ROUGE","LA","70815","CONVERSION","MALE","CAUCASIAN AMERICAN","A",,,"N","N","N","N","N","N","N","N","N","N","N","1","0",,,,,,"285","ELECTRICAL EQUIPMENT AND SUPPL",,
"D","22006720","P","BATTERIES FOR EDGE KIT WO 1249","10084","2022-08-24T00:00:00.000","0","7830","BLDG&GROUND","7830","BUILDING MAINT","N","Normal","8","Printed",,,,,,"ALL TECH SERVICES & SOLUTIONS LLC",,"BATON ROUGE","LA","70815","CONVERSION","MALE","CAUCASIAN AMERICAN","A",,,"N","N","N","N","N","N","N","N","N","N","N","1","1","~FUEL SURCHARGE~BATTERIES FOR EDGE KIT~LABOR PERFORMED ON SITE****Change batteries in middle slide gate edge kit****Adjusted drive rail & limit switches on far right slide gate","1","EACH","285","285","28536","GATES, ELECTRIC, INCLUDING CAR","647200","REPAIR/MAINTENANCE-BUILDINGS"
"H","22006719","P","JANITORIAL SUPPLIES FOR PARISH","10086","2022-08-24T00:00:00.000","659","7831","BLDG&GROUND","7831","PRISON MAINT","N","Normal","8","Printed","0",,,,,"BETA TECHNOLOGY INC",,"HOUSTON","TX","77084-5093","CONVERSION","NOT PROVIDED","ETHNICITY NOT SPECIFIED","A","CORP","USA","N","N","N","N","N","N","N","N","N","N","N","1","0",,,,,,"485","JANITORIAL SUPPLIES, GENERAL L",,
"D","22006719","P","JANITORIAL SUPPLIES FOR PARISH","10086","2022-08-24T00:00:00.000","0","7831","BLDG&GROUND","7831","PRISON MAINT","N","Normal","8","Printed",,,,,,"BETA TECHNOLOGY INC",,"HOUSTON","TX","77084-5093","CONVERSION","NOT PROVIDED","ETHNICITY NOT SPECIFIED","A","CORP","USA","N","N","N","N","N","N","N","N","N","N","N","1","1","MEGA STEEL AEROSOL STAINLESS STEEL COATING","1","EACH","659","659","48518","CLEANER, HEAVY DUTY DEGREASER,","631400","CLEANING/SANITATION SUPPLIES"
"H","22006718","P","Push Button Station","10032","2022-08-24T00:00:00.000","2432","7140","TRAN & DRAIN","7140","TRAFFIC ENG","N","Normal","8","Printed","0",,,,,"TEMPLE INC",,"DECATUR","AL","35601","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","0",,,,,,"550","MARKERS, PLAQUES AND TRAFFIC C",,
"D","22006718","P","Push Button Station","10032","2022-08-24T00:00:00.000","0","7140","TRAN & DRAIN","7140","TRAFFIC ENG","N","Normal","8","Printed",,,,,,"TEMPLE INC",,"DECATUR","AL","35601","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","1","iDetect Push button iDS23RN0-B; 9 x 15 iDS2 APS Push Button Station  Black","4","EACH","608","2432","55080","TRAFFIC CONTROLS AND EQUIPMENT","632200","TRAFFIC SIGNAL MATERIAL"
"H","22006717","P","WASP SPRAY  BENGAL  AEROSOL","10082","2022-08-24T00:00:00.000","1129.68","7030","BUSINESS OPS","7030","WAREHOUSE","N","Normal","8","Printed","0",,,,,"NEWMAN COMMERCIAL HARDWARE",,"BATON ROUGE","LA","70806-3596","CONVERSION","FEMALE","CAUCASIAN AMERICAN","A",,"INP","N","N","N","N","N","N","N","N","N","N","N","4","0",,,,,,"485","JANITORIAL SUPPLIES, GENERAL L",,
"D","22006717","P","WASP SPRAY  BENGAL  AEROSOL","10082","2022-08-24T00:00:00.000","0","7030","BUSINESS OPS","7030","WAREHOUSE","N","Normal","8","Printed",,,,,,"NEWMAN COMMERCIAL HARDWARE",,"BATON ROUGE","LA","70806-3596","CONVERSION","FEMALE","CAUCASIAN AMERICAN","A",,"INP","N","N","N","N","N","N","N","N","N","N","N","1","1","WASP SPRAY  BENGAL  AEROSOL       12/CASE","192","EACH","4.29","823.68","48560","INSECTICIDES AND REPELLENTS, H","150000","INVENTORY"
"D","22006717","P","WASP SPRAY  BENGAL  AEROSOL","10082","2022-08-24T00:00:00.000","0","7030","BUSINESS OPS","7030","WAREHOUSE","N","Normal","8","Printed",,,,,,"NEWMAN COMMERCIAL HARDWARE",,"BATON ROUGE","LA","70806-3596","CONVERSION","FEMALE","CAUCASIAN AMERICAN","A",,"INP","N","N","N","N","N","N","N","N","N","N","N","1","2","MAIL BOX  RURAL  BLACK  REGULAR SIZE","4","EACH","18","72","45057","MAILBOXES AND SUPPORTS","150000","INVENTORY"
"D","22006717","P","WASP SPRAY  BENGAL  AEROSOL","10082","2022-08-24T00:00:00.000","0","7030","BUSINESS OPS","7030","WAREHOUSE","N","Normal","8","Printed",,,,,,"NEWMAN COMMERCIAL HARDWARE",,"BATON ROUGE","LA","70806-3596","CONVERSION","FEMALE","CAUCASIAN AMERICAN","A",,"INP","N","N","N","N","N","N","N","N","N","N","N","1","3","MAIL BOX  LARGE  RURAL  BLACK  CHENEVERT","4","EACH","27","108","45057","MAILBOXES AND SUPPORTS","150000","INVENTORY"
"D","22006717","P","WASP SPRAY  BENGAL  AEROSOL","10082","2022-08-24T00:00:00.000","0","7030","BUSINESS OPS","7030","WAREHOUSE","N","Normal","8","Printed",,,,,,"NEWMAN COMMERCIAL HARDWARE",,"BATON ROUGE","LA","70806-3596","CONVERSION","FEMALE","CAUCASIAN AMERICAN","A",,"INP","N","N","N","N","N","N","N","N","N","N","N","1","4","SCREWDRIVER SET-10 PC PLASTIC HANDLE","6","EACH","21","126","44564","SCREWDRIVERS, ALL KINDS","150000","INVENTORY"
"H","22006716","P","REPAIR A/C UNIT @ ATM BUILDING","10020","2022-08-24T00:00:00.000","4200","7830","BLDG&GROUND","7830","BUILDING MAINT","N","Normal","8","Printed","0",,,,,"CORPORATE MECHANICAL CONTRACTOR","CMC CORPORATE SOLUTIONS","BATON ROUGE","LA","70809","CONVERSION","NOT PROVIDED","ETHNICITY NOT SPECIFIED","A",,,"N","N","N","N","N","N","N","N","N","N","N","1","0",,,,,,"031","AIR CONDITIONING, HEATING, AND",,
"D","22006716","P","REPAIR A/C UNIT @ ATM BUILDING","10020","2022-08-24T00:00:00.000","0","7830","BLDG&GROUND","7830","BUILDING MAINT","N","Normal","8","Printed",,,,,,"CORPORATE MECHANICAL CONTRACTOR","CMC CORPORATE SOLUTIONS","BATON ROUGE","LA","70809","CONVERSION","NOT PROVIDED","ETHNICITY NOT SPECIFIED","A",,,"N","N","N","N","N","N","N","N","N","N","N","1","1","QUANTITY OF SEVEN(7):~Disteach ECB VAV Controller~Smart Vue Wall Thermostat~Fan Control Relay~Discharge Air Sensor","1","EACH","4200","4200","03167","HVAC EQUIPMENT, ACCESSORIES AN","632000","BUILDING MATERIALS"
"H","22006715","P","PS 201- REWIND  DIP  AND BAKE","8903","2022-08-24T00:00:00.000","2656","7742","ENV SERV","7742","SEWER-PUMP STATIONS","N","Normal","8","Printed","0",,,,,"PRECISION PSI LLC",,"KENNER","LA","70062","PROFESSION","MALE","CAUCASIAN AMERICAN","A","LLCS","INS","Y","N","N","N","N","N","N","N","N","N","N","2","0",,,,,,"929","EQUIPMENT MAINTENANCE AND REPA",,
"D","22006715","P","PS 201- REWIND  DIP  AND BAKE","8903","2022-08-24T00:00:00.000","0","7742","ENV SERV","7742","SEWER-PUMP STATIONS","N","Normal","8","Printed",,,,,,"PRECISION PSI LLC",,"KENNER","LA","70062","PROFESSION","MALE","CAUCASIAN AMERICAN","A","LLCS","INS","Y","N","N","N","N","N","N","N","N","N","N","1","1","PS 201- REWIND  DIP  AND BAKE STATOR FOR YEOMANS 40 HP  460 VOLTS  49 AMPS  1757 RPM  3 PHASE  60 CYCLES  SERIAL # 7517002076D  SUBMERSIBLE PUMP STATOR ONLY.REFERENCE ESTIMATE #18942","1","JOB","2256","2256","92961","MOTOR REWINDING AND REPAIRING,","647600","REPAIR/MAINTENANCE-PLANT EQP"
"D","22006715","P","PS 201- REWIND  DIP  AND BAKE","8903","2022-08-24T00:00:00.000","0","7742","ENV SERV","7742","SEWER-PUMP STATIONS","N","Normal","8","Printed",,,,,,"PRECISION PSI LLC",,"KENNER","LA","70062","PROFESSION","MALE","CAUCASIAN AMERICAN","A","LLCS","INS","Y","N","N","N","N","N","N","N","N","N","N","1","2","PS 201-LABOR:MECHANIC: 8 HRS @ 50.00 PR HRWORK PERFORMED AT VENDOR'S LOCATIONREFERENCE ESTIMATE #18942","8","HOUR","50","400","92961","MOTOR REWINDING AND REPAIRING,","647600","REPAIR/MAINTENANCE-PLANT EQP"
"H","22006714","P","BULK FLY ASH FOR N.LANDFILL","10058","2022-08-24T00:00:00.000","4947.08","7030","BUSINESS OPS","7030","WAREHOUSE","N","Normal","8","Printed","0",,,,,"ECO MATERIAL TECHNOLOGIES INC","EM MATERIALS LLC","SOUTH JORDAN","UT","84095","SUPPLIES",,,"A","CORP","USA","N","N","N","N","N","N","N","N","N","N","N","1","0",,,,,,"750","ROAD AND HIGHWAY BUILDING MATE",,
"D","22006714","P","BULK FLY ASH FOR N.LANDFILL","10058","2022-08-24T00:00:00.000","0","7030","BUSINESS OPS","7030","WAREHOUSE","N","Normal","8","Printed",,,,,,"ECO MATERIAL TECHNOLOGIES INC","EM MATERIALS LLC","SOUTH JORDAN","UT","84095","SUPPLIES",,,"A","CORP","USA","N","N","N","N","N","N","N","N","N","N","N","1","1","BULK FLY ASH","78","TON","63.42","4947.08","75021","CEMENT, TRUCKLOAD LOTS AND LAR","150000","INVENTORY"
"H","22006713","P","Taylor Health Care 800003856","10061","2022-08-24T00:00:00.000","4938","5210","EMS","5210","OPERATIONS","N","Normal","8","Printed","0",,,,"800003856","TAYLOR HEALTHCARE PRODUCTS INC",,"SPRING","TX","77386",,,,"A","CORP","USA","N","N","N","N","N","N","N","N","N","N","N","2","0",,,,,,"465","HOSPITAL AND SURGICAL EQUIPMEN",,
"D","22006713","P","Taylor Health Care 800003856","10061","2022-08-24T00:00:00.000","0","5210","EMS","5210","OPERATIONS","N","Normal","8","Printed",,,,,"800003856","TAYLOR HEALTHCARE PRODUCTS INC",,"SPRING","TX","77386",,,,"A","CORP","USA","N","N","N","N","N","N","N","N","N","N","N","1","1","20-01 Fitted  White  heavy-duty sheet  36�x90� SUPER-G� Fitted Sheet for Stryker XPS stretcher.  Custom fit to unique XPS stretcher mattress design  fluid resistant  elastic fitted design  assist in aid of transfer of patient up to 450 pounds  protects mattress and patient from cross contaminationMUST BE COMPATIBLE WITH CURRENT EQUIPMENT  STRYKER POWER PRO XT STRETCHER WITH HARNESS RESTRAINT BRAND: Taylor Healthcare Products # 90-SUPER-GIF NOT BID AS SPECIFIED  MUST SAMPLE WITH BID","60","CASE","73.5","4410","47537","EMERGENCY MEDICAL SERVICES (EM","635300","MEDICINES/LABORATORY SUPPLIES"
"D","22006713","P","Taylor Health Care 800003856","10061","2022-08-24T00:00:00.000","0","5210","EMS","5210","OPERATIONS","N","Normal","8","Printed",,,,,"800003856","TAYLOR HEALTHCARE PRODUCTS INC",,"SPRING","TX","77386",,,,"A","CORP","USA","N","N","N","N","N","N","N","N","N","N","N","1","2","20-06 Blanket  Navy Blue Polar Fleece  2 sides brushed  one sided anti-pilling with 3 stitch edges 60� X 80�  200gsm BRAND: Taylor Healthcare Product #60-NFB6080IF NOT BID AS SPECIFIED  MUST SEND SAMPLE WITH BID","12","CASE","44","528","47537","EMERGENCY MEDICAL SERVICES (EM","635300","MEDICINES/LABORATORY SUPPLIES"
"H","22006712","P","Henry Schein State Contract 44","10052","2022-08-24T00:00:00.000","2820.84","5210","EMS","5210","OPERATIONS","N","Normal","8","Printed","0",,,,,"HENRY SCHEIN INC",,"MELVILLE","NY","11747","SUPPLIES",,,"A","CORP","USA","N","N","N","N","N","N","N","N","N","N","N","3","0",,,,,,"269","DRUGS AND PHARMACEUTICALS",,
"D","22006712","P","Henry Schein State Contract 44","10052","2022-08-24T00:00:00.000","0","5210","EMS","5210","OPERATIONS","N","Normal","8","Printed",,,,,,"HENRY SCHEIN INC",,"MELVILLE","NY","11747","SUPPLIES",,,"A","CORP","USA","N","N","N","N","N","N","N","N","N","N","N","1","1","Tranexamic Acid 10/boxHS Item # 1401501","6","BOX","34.46","206.76",,,"635300","MEDICINES/LABORATORY SUPPLIES"
"D","22006712","P","Henry Schein State Contract 44","10052","2022-08-24T00:00:00.000","0","5210","EMS","5210","OPERATIONS","N","Normal","8","Printed",,,,,,"HENRY SCHEIN INC",,"MELVILLE","NY","11747","SUPPLIES",,,"A","CORP","USA","N","N","N","N","N","N","N","N","N","N","N","1","2","Dilitazem 10/packHS Item # 1088625","8","PACK","130.86","1046.88",,,"635300","MEDICINES/LABORATORY SUPPLIES"
"D","22006712","P","Henry Schein State Contract 44","10052","2022-08-24T00:00:00.000","0","5210","EMS","5210","OPERATIONS","N","Normal","8","Printed",,,,,,"HENRY SCHEIN INC",,"MELVILLE","NY","11747","SUPPLIES",,,"A","CORP","USA","N","N","N","N","N","N","N","N","N","N","N","1","3","Solu-Medrol 25/packHS Item # 3820015","6","PACK","261.2","1567.2",,,"635300","MEDICINES/LABORATORY SUPPLIES"
"H","22006711","P","Henry Schein State Contract 44","10059","2022-08-24T00:00:00.000","315.9","5210","EMS","5210","OPERATIONS","N","Normal","8","Printed","0",,,,,"HENRY SCHEIN INC",,"MELVILLE","NY","11747","SUPPLIES",,,"A","CORP","USA","N","N","N","N","N","N","N","N","N","N","N","1","0",,,,,,"269","DRUGS AND PHARMACEUTICALS",,
"D","22006711","P","Henry Schein State Contract 44","10059","2022-08-24T00:00:00.000","0","5210","EMS","5210","OPERATIONS","N","Normal","8","Printed",,,,,,"HENRY SCHEIN INC",,"MELVILLE","NY","11747","SUPPLIES",,,"A","CORP","USA","N","N","N","N","N","N","N","N","N","N","N","1","1","Cefazolin Sodium Power Injection 25/boxHS Item # 1336636","10","BOX","31.59","315.9",,,"635300","MEDICINES/LABORATORY SUPPLIES"
"H","22006710","P","Life Assist","10067","2022-08-24T00:00:00.000","1599","5210","EMS","5210","OPERATIONS","N","Normal","8","Printed","0",,,,,"LIFE-ASSIST INC",,"RANCHO CORDOVA","CA","95742","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","0",,,,,,"465","HOSPITAL AND SURGICAL EQUIPMEN",,
"D","22006710","P","Life Assist","10067","2022-08-24T00:00:00.000","0","5210","EMS","5210","OPERATIONS","N","Normal","8","Printed",,,,,,"LIFE-ASSIST INC",,"RANCHO CORDOVA","CA","95742","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","1","HyFin Chest Seal LA Item # AT0015","100","EACH","15.99","1599",,,"635300","MEDICINES/LABORATORY SUPPLIES"
"H","22006709","P","BULK FLY ASH FOR N.LANDFILL","10066","2022-08-24T00:00:00.000","4947.08","7030","BUSINESS OPS","7030","WAREHOUSE","N","Normal","8","Printed","0",,,,,"ECO MATERIAL TECHNOLOGIES INC","EM MATERIALS LLC","SOUTH JORDAN","UT","84095","SUPPLIES",,,"A","CORP","USA","N","N","N","N","N","N","N","N","N","N","N","1","0",,,,,,"750","ROAD AND HIGHWAY BUILDING MATE",,
"D","22006709","P","BULK FLY ASH FOR N.LANDFILL","10066","2022-08-24T00:00:00.000","0","7030","BUSINESS OPS","7030","WAREHOUSE","N","Normal","8","Printed",,,,,,"ECO MATERIAL TECHNOLOGIES INC","EM MATERIALS LLC","SOUTH JORDAN","UT","84095","SUPPLIES",,,"A","CORP","USA","N","N","N","N","N","N","N","N","N","N","N","1","1","BULK FLY ASH","78","TON","63.42","4947.08","75021","CEMENT, TRUCKLOAD LOTS AND LAR","150000","INVENTORY"
"H","22006708","P","PUMP STATION- 140-175PSI PUMPT","9951","2022-08-24T00:00:00.000","4988.75","7742","ENV SERV","7742","SEWER-PUMP STATIONS","N","Normal","0","Closed","4988.75",,,,,"RALPH'S INDUSTRIAL ELECTRONIC SUPPLIES",,"BATON ROUGE","LA","70802-2937","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","0",,,,,,"285","ELECTRICAL EQUIPMENT AND SUPPL",,
"D","22006708","P","PUMP STATION- 140-175PSI PUMPT","9951","2022-08-24T00:00:00.000","0","7742","ENV SERV","7742","SEWER-PUMP STATIONS","N","Normal","0","Closed",,,,,,"RALPH'S INDUSTRIAL ELECTRONIC SUPPLIES",,"BATON ROUGE","LA","70802-2937","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","1","PUMP STATION-140-175PSI PUMPTROL PUMP SWITCH ADJUSTABLE 12V 12AH LEAD ACID BATTERY  SCREWDRIVERS  CORDLESS DRILL/DRVR  KT  HEX NUT  DRILL BIT  TAP/DRILL BIT SET  DRILL BIT SET  OVER & UNDER 3 PHASE MONITOR (C269  B269)  TRUE OFF DELAY 8PIN SPDT  POWER SUPPLY 120W 24V  7 1/2 IN X 12 IN CANVAS ZIPPER BAG  .250 IN (F) QUICK CONNECT 16 14AWG  TOOLPAK METER HANGING KIT  8 PIN OCTAL SOCKET  ELECTROMECHANICAL HOUR METER  2 PC STUBBY SCREWDRIVER SET","1","EACH","4988.75","4988.75","28569","MISC. ELECTRICAL EQUIPMENT AND","631900","OTHER OPERATING & MT SUPPLIES"
"H","22006707","P","PS 248- 99433723 KIT  MKII.IMP","9863","2022-08-24T00:00:00.000","1834","7742","ENV SERV","7742","SEWER-PUMP STATIONS","N","Normal","8","Printed","0",,,,,"ALLAN J HARRIS CO INC",,"METAIRIE","LA","70055","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","0",,,,,,"720","PUMPING EQUIPMENT AND ACCESSOR",,
"D","22006707","P","PS 248- 99433723 KIT  MKII.IMP","9863","2022-08-24T00:00:00.000","0","7742","ENV SERV","7742","SEWER-PUMP STATIONS","N","Normal","8","Printed",,,,,,"ALLAN J HARRIS CO INC",,"METAIRIE","LA","70055","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","1","PS 248-99433723 KIT  MKII.IMPELLER.99403489.ANSI99472114 SPRING PIN  D8X2296592064 CLAMP BAND SE1 D","1","EACH","1834","1834","72040","MECHANICAL PUMPS, INCLUDING PA","632000","BUILDING MATERIALS"
"H","22006706","P","4426 37850-10 DONNIE","9998","2022-08-24T00:00:00.000","71.77","7910","FLEET","7910","CENTRAL GARAGE","N","Normal","8","Printed","0",,,,"800004223","ALL STAR AUTOMOTIVE",,"DENHAM SPRINGS","LA","70726-5551","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","2","0",,,,,,"060","AUTOMOTIVE AND TRAILER EQUIPME",,
"D","22006706","P","4426 37850-10 DONNIE","9998","2022-08-24T00:00:00.000","0","7910","FLEET","7910","CENTRAL GARAGE","N","Normal","8","Printed",,,,,"800004223","ALL STAR AUTOMOTIVE",,"DENHAM SPRINGS","LA","70726-5551","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","1","4426 37850-10 DONNIE800004223 LINE 312700122 (S) PU114DITEM 0003 Original Equipment Manufacturer Standard Replacement Parts With Discount;  any parts item with a net 34%  discount price in excess of $5 000.00 is excluded","1","EACH","31.5","31.5","06066","PARTS AND ACCESSORIES, AUTOMOT","601220","COST OF GOODS-PARTS-NON INV"
"D","22006706","P","4426 37850-10 DONNIE","9998","2022-08-24T00:00:00.000","0","7910","FLEET","7910","CENTRAL GARAGE","N","Normal","8","Printed",,,,,"800004223","ALL STAR AUTOMOTIVE",,"DENHAM SPRINGS","LA","70726-5551","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","2","4426 37850-10 DONNIE800004223 LINE 312669858 (S) BE1287AITEM 0003 Original Equipment Manufacturer Standard Replacement Parts With Discount;  any parts item with a net 34%  discount price in excess of $5 000.00 is excluded","1","EACH","40.27","40.27","06066","PARTS AND ACCESSORIES, AUTOMOT","601220","COST OF GOODS-PARTS-NON INV"
"H","22006705","P","4454 37976-12 QUENTIN","9999","2022-08-24T00:00:00.000","671.85","7910","FLEET","7910","CENTRAL GARAGE","N","Normal","8","Printed","0",,,,,"SUNSHINE QUALITY SOLUTIONS LLC",,"DONALDSONVILLE","LA","70346","EQUIPMENT",,,"A","LLCC","INS","N","N","N","N","N","N","N","N","N","N","N","2","0",,,,,,"060","AUTOMOTIVE AND TRAILER EQUIPME",,
"D","22006705","P","4454 37976-12 QUENTIN","9999","2022-08-24T00:00:00.000","0","7910","FLEET","7910","CENTRAL GARAGE","N","Normal","8","Printed",,,,,,"SUNSHINE QUALITY SOLUTIONS LLC",,"DONALDSONVILLE","LA","70346","EQUIPMENT",,,"A","LLCC","INS","N","N","N","N","N","N","N","N","N","N","N","1","1","4454 37976-12 QUENTINSU27314 DOOR","1","EACH","513.87","513.87","06066","PARTS AND ACCESSORIES, AUTOMOT","601220","COST OF GOODS-PARTS-NON INV"
"D","22006705","P","4454 37976-12 QUENTIN","9999","2022-08-24T00:00:00.000","0","7910","FLEET","7910","CENTRAL GARAGE","N","Normal","8","Printed",,,,,,"SUNSHINE QUALITY SOLUTIONS LLC",,"DONALDSONVILLE","LA","70346","EQUIPMENT",,,"A","LLCC","INS","N","N","N","N","N","N","N","N","N","N","N","1","2","4454 37976-12 QUENTINL157817 WEATHERSTRIP","1","EACH","157.98","157.98","06066","PARTS AND ACCESSORIES, AUTOMOT","601220","COST OF GOODS-PARTS-NON INV"
"H","22006704","P","1396 37721-10 JOSH D.","10000","2022-08-24T00:00:00.000","271.23","7910","FLEET","7910","CENTRAL GARAGE","N","Normal","8","Printed","0",,,,"800004224","ALL STAR AUTOMOTIVE",,"DENHAM SPRINGS","LA","70726-5551","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","2","0",,,,,,"060","AUTOMOTIVE AND TRAILER EQUIPME",,
"D","22006704","P","1396 37721-10 JOSH D.","10000","2022-08-24T00:00:00.000","0","7910","FLEET","7910","CENTRAL GARAGE","N","Normal","8","Printed",,,,,"800004224","ALL STAR AUTOMOTIVE",,"DENHAM SPRINGS","LA","70726-5551","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","1","1396 37721-10 JOSH D.800004224 LINE 368085761AB HANDL1431FITEM 0003 Original Equipment Manufacturer Standard Replacement Parts With Discount;  any parts item with a net 34% discount price in excess of $5 000.00 is excluded","1","EACH","23.07","23.07","06066","PARTS AND ACCESSORIES, AUTOMOT","601220","COST OF GOODS-PARTS-NON INV"
"D","22006704","P","1396 37721-10 JOSH D.","10000","2022-08-24T00:00:00.000","0","7910","FLEET","7910","CENTRAL GARAGE","N","Normal","8","Printed",,,,,"800004224","ALL STAR AUTOMOTIVE",,"DENHAM SPRINGS","LA","70726-5551","CONVERSION",,,"A",,,"N","N","N","N","N","N","N","N","N","N","N","1","2","1396 37721-10 JOSH D.800004226 LINE 31LP86TZZAG CLADDLR2MITEM 0003 Original Equipment Manufacturer Standard Replacement Parts With Discount;  any parts item with a net 34% discount price in excess of $5 000.00 is excluded","1","EACH","248.16","248.16","06066","PARTS AND ACCESSORIES, AUTOMOT","601220","COST OF GOODS-PARTS-NON INV"
