"uniqueid","accountid","charactercode","charactercodedescription","objectcode","object","projectcode","project","fullaccount","fundcode","fund","segment2code","segment2","segment3code","segment3","segment4code","segment4","segment5code","segment5","segment6code","segment6","accountdescription","accountstatus","fiscalyear","fiscalmonth","originalbudget","revisedbudget","actual"
"2022-8-4116","4116","41","TAXES","413220","GEN S/U TAX AUDIT-CENTRAL",,"UNKNOWN","2340-0000-00-0000-0000-0000-000000-413220-","2340","PARISH STREET MAINTENANCE FUND","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","GEN S/U TAX AUDIT-CENTRAL","Active","2022","2022-08-01T00:00:00.000","0","0","31.68"
"2022-8-4731","4731","44","CHARGES FOR SERVICES","441601","EMERGENCY TRANSPORT CHARGES",,"UNKNOWN","2053-0000-21-0000-0000-0000-000000-441601-","2053","EMERGENCY MEDICAL SERVICES","0000","UNDEFINED","21","PUBL SAF REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","EMERGENCY TRANSPORT CHARGES","Active","2022","2022-08-01T00:00:00.000","0","0","1496720.69"
"2022-8-5164","5164","47","MISCELLANEOUS REV","474200","CONTINGENT RECEIPTS",,"UNKNOWN","5810-0000-31-0000-0000-0000-000000-474200-","5810","AIRPORT OPERATIONS FUND","0000","UNDEFINED","31","TRANS REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","CONTINGENT RECEIPTS","Active","2022","2022-08-01T00:00:00.000","0","0","1036.07"
"2022-8-4654","4654","44","CHARGES FOR SERVICES","440019","CTY CT-TRAFFIC TECHNOLOGY FEE",,"UNKNOWN","2205-2000-11-0000-0000-0000-000000-440019-","2205","CITY COURT TECHNOLOGY FUND","2000","CITY COURT","11","GEN GOVT REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","CTY CT-TRAFFIC TECHNOLOGY FEE","Active","2022","2022-08-01T00:00:00.000","0","0","5090"
"2022-8-4028","4028","41","TAXES","411000","GENERAL PROPERTY TAX",,"UNKNOWN","2053-0000-00-0000-0000-0000-000000-411000-","2053","EMERGENCY MEDICAL SERVICES","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","GENERAL PROPERTY TAX","Active","2022","2022-08-01T00:00:00.000","0","0","15558.76"
"2022-8-4901","4901","45","FINES AND FORFEITS","452000","FEDERAL FORFEITED FDS-JUSTICE",,"UNKNOWN","2051-0000-21-0000-0000-0000-000000-452000-","2051","FEDERAL FORFEITED PROPERTY","0000","UNDEFINED","21","PUBL SAF REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","FEDERAL FORFEITED FDS-JUSTICE","Active","2022","2022-08-01T00:00:00.000","0","0","766099.96"
"2022-8-4866","4866","44","CHARGES FOR SERVICES","443400","LANDFILL TIPPING FEES",,"UNKNOWN","5510-0000-41-0000-0000-0000-000000-443400-","5510","SOLID WASTE DISPOSAL FACILITY","0000","UNDEFINED","41","SAN REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","LANDFILL TIPPING FEES","Active","2022","2022-08-01T00:00:00.000","0","0","27271"
"2022-8-4647","4647","44","CHARGES FOR SERVICES","440012","CTY CT-BD POST FEE FROM EBRSO",,"UNKNOWN","1000-2000-11-0000-0000-0000-000000-440012-","1000","GENERAL FUND","2000","CITY COURT","11","GEN GOVT REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","CTY CT-BD POST FEE FROM EBRSO","Active","2022","2022-08-01T00:00:00.000","0","0","396"
"2022-8-4235","4235","42","LICENSES AND PERMITS","424710","ANIMAL CONTROL CENTER LICENSES",,"UNKNOWN","1100-0000-51-0000-0000-0000-000000-424710-","1100","ANIMAL CONTROL & RESCUE CENTER","0000","UNDEFINED","51","H&W REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","ANIMAL CONTROL CENTER LICENSES","Active","2022","2022-08-01T00:00:00.000","0","0","64785.2"
"2022-8-4779","4779","44","CHARGES FOR SERVICES","442311","COMMISSIONS-CAR RENTAL AG",,"UNKNOWN","5810-0000-31-0000-0000-0000-000000-442311-","5810","AIRPORT OPERATIONS FUND","0000","UNDEFINED","31","TRANS REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","COMMISSIONS-CAR RENTAL AG","Active","2022","2022-08-01T00:00:00.000","0","0","127731.31"
"2022-8-4216","4216","42","LICENSES AND PERMITS","422370","RESTAURANT LICENSES",,"UNKNOWN","1000-0500-21-0000-0000-0000-000000-422370-","1000","GENERAL FUND","0500","PARISH ATTORNEY","21","PUBL SAF REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","RESTAURANT LICENSES","Active","2022","2022-08-01T00:00:00.000","0","0","383"
"2022-8-5138","5138","47","MISCELLANEOUS REV","474200","CONTINGENT RECEIPTS",,"UNKNOWN","2002-0000-61-0000-0000-0000-000000-474200-","2002","LIBRARY BOARD OF CONTROL","0000","UNDEFINED","61","C&R REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","CONTINGENT RECEIPTS","Active","2022","2022-08-01T00:00:00.000","0","0","3179.81"
"2022-8-4661","4661","44","CHARGES FOR SERVICES","440100","CONSTABLE CRIMINAL BOND FEES",,"UNKNOWN","2210-0000-11-0000-0000-0000-000000-440100-","2210","CITY CONSTABLE COURT COSTS FD","0000","UNDEFINED","11","GEN GOVT REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","CONSTABLE CRIMINAL BOND FEES","Active","2022","2022-08-01T00:00:00.000","0","0","1330"
"2022-8-4670","4670","44","CHARGES FOR SERVICES","440151","19TH JDC CIVIL JUROR FEES",,"UNKNOWN","2201-0000-11-0000-0000-0000-000000-440151-","2201","CIVIL JUROR COMPENSATION FUND","0000","UNDEFINED","11","GEN GOVT REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","19TH JDC CIVIL JUROR FEES","Active","2022","2022-08-01T00:00:00.000","0","0","4006.16"
"2022-8-4189","4189","41","TAXES","419340","INT/PEN-GEN SALES TAX-ZACHARY",,"UNKNOWN","2340-0000-00-0000-0000-0000-000000-419340-","2340","PARISH STREET MAINTENANCE FUND","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","INT/PEN-GEN SALES TAX-ZACHARY","Active","2022","2022-08-01T00:00:00.000","0","0","234.48"
"2022-8-4031","4031","41","TAXES","411000","GENERAL PROPERTY TAX",,"UNKNOWN","2401-0000-00-0000-0000-0000-000000-411000-","2401","DISTRICT ONE FIRE PROTECTION","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","GENERAL PROPERTY TAX","Active","2022","2022-08-01T00:00:00.000","0","0","-89.27"
"2022-8-4926","4926","46","INTEREST","461000","INTEREST EARNINGS",,"UNKNOWN","2401-0000-21-0000-0000-0000-000000-461000-","2401","DISTRICT ONE FIRE PROTECTION","0000","UNDEFINED","21","PUBL SAF REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","INTEREST EARNINGS","Active","2022","2022-08-01T00:00:00.000","0","0","5.29"
"2022-8-4715","4715","44","CHARGES FOR SERVICES","441203","SUBDIV INSPECTION/TESTING FEES",,"UNKNOWN","1000-7300-21-0000-0000-0000-000000-441203-","1000","GENERAL FUND","7300","DEVELOPMENT","21","PUBL SAF REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","SUBDIV INSPECTION/TESTING FEES","Active","2022","2022-08-01T00:00:00.000","0","0","375"
"2022-8-4219","4219","42","LICENSES AND PERMITS","422410","GAMING LICENSES",,"UNKNOWN","1000-0500-21-0000-0000-0000-000000-422410-","1000","GENERAL FUND","0500","PARISH ATTORNEY","21","PUBL SAF REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","GAMING LICENSES","Active","2022","2022-08-01T00:00:00.000","0","0","550"
"2022-8-4887","4887","45","FINES AND FORFEITS","450100","CITY COURT CRIMINAL FINES",,"UNKNOWN","1000-0000-11-0000-0000-0000-000000-450100-","1000","GENERAL FUND","0000","UNDEFINED","11","GEN GOVT REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","CITY COURT CRIMINAL FINES","Active","2022","2022-08-01T00:00:00.000","0","0","2056"
"2022-8-4651","4651","44","CHARGES FOR SERVICES","440016","CTY CT-PUB TAG AGT SRV FEE",,"UNKNOWN","1000-2000-11-0000-0000-0000-000000-440016-","1000","GENERAL FUND","2000","CITY COURT","11","GEN GOVT REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","CTY CT-PUB TAG AGT SRV FEE","Active","2022","2022-08-01T00:00:00.000","0","0","900"
"2022-8-5252","5252","47","MISCELLANEOUS REV","477705","LCLE-CVR REIMBURSEMENT",,"UNKNOWN","1000-3300-21-0000-0000-0000-000000-477705-","1000","GENERAL FUND","3300","CORONER","21","PUBL SAF REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","LCLE-CVR REIMBURSEMENT","Active","2022","2022-08-01T00:00:00.000","0","0","16500"
"2022-8-5229","5229","47","MISCELLANEOUS REV","475500","SUBROGATION RECOVERY/RESTITUT",,"UNKNOWN","6100-0000-00-0000-0000-0000-000000-475500-","6100","CENTRAL GARAGE-FLEET PROGRAM","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","SUBROGATION RECOVERY/RESTITUT","Active","2022","2022-08-01T00:00:00.000","0","0","3259.38"
"2022-8-4868","4868","44","CHARGES FOR SERVICES","443600","SEWER TIE-IN FEES",,"UNKNOWN","5100-0000-41-0000-0000-0000-000000-443600-","5100","SEWERAGE-OPERATIONS & MAINT","0000","UNDEFINED","41","SAN REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","SEWER TIE-IN FEES","Active","2022","2022-08-01T00:00:00.000","0","0","250"
"2022-8-49146","49146","47","MISCELLANEOUS REV","477200","PW MISCELLANEOUS REVENUES",,"UNKNOWN","1000-7800-11-0000-0000-0000-000000-477200-","1000","GENERAL FUND","7800","BUILDINGS AND GROUNDS","11","GEN GOVT REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","PW MISCELLANEOUS REVENUES","Active","2022","2022-08-01T00:00:00.000","0","0","14.1"
"2022-8-5160","5160","47","MISCELLANEOUS REV","474200","CONTINGENT RECEIPTS",,"UNKNOWN","5510-0000-41-0000-0000-0000-000000-474200-","5510","SOLID WASTE DISPOSAL FACILITY","0000","UNDEFINED","41","SAN REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","CONTINGENT RECEIPTS","Active","2022","2022-08-01T00:00:00.000","0","0","7200"
"2022-8-5143","5143","47","MISCELLANEOUS REV","474200","CONTINGENT RECEIPTS",,"UNKNOWN","2053-0000-21-0000-0000-0000-000000-474200-","2053","EMERGENCY MEDICAL SERVICES","0000","UNDEFINED","21","PUBL SAF REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","CONTINGENT RECEIPTS","Active","2022","2022-08-01T00:00:00.000","0","0","57717.32"
"2022-8-5110","5110","47","MISCELLANEOUS REV","472230","LEASE OF PROPERTY",,"UNKNOWN","3201-0000-00-0000-0000-0000-000000-472230-","3201","2013A PARISH STRB PS COMPLEX","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","LEASE OF PROPERTY","Active","2022","2022-08-01T00:00:00.000","0","0","1200"
"2022-8-4655","4655","44","CHARGES FOR SERVICES","440020","CTY CT-CRIMINAL TECHNOLOGY FEE",,"UNKNOWN","2205-2000-11-0000-0000-0000-000000-440020-","2205","CITY COURT TECHNOLOGY FUND","2000","CITY COURT","11","GEN GOVT REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","CTY CT-CRIMINAL TECHNOLOGY FEE","Active","2022","2022-08-01T00:00:00.000","0","0","105"
"2022-8-4662","4662","44","CHARGES FOR SERVICES","440101","CONSTABLE CIVIL FEES",,"UNKNOWN","1000-2100-11-0000-0000-0000-000000-440101-","1000","GENERAL FUND","2100","CITY CONSTABLE","11","GEN GOVT REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","CONSTABLE CIVIL FEES","Active","2022","2022-08-01T00:00:00.000","0","0","787"
"2022-8-47574","47574","47","MISCELLANEOUS REV","477200","PW MISCELLANEOUS REVENUES",,"UNKNOWN","1000-7100-22-0000-0000-0000-000000-477200-","1000","GENERAL FUND","7100","TRANSPORTATION AND DRAINAGE","22","PUBL SAF REV-OPER GRANT/CONTR","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","PW MISCELLANEOUS REVENUES","Active","2022","2022-08-01T00:00:00.000","0","0","25.42"
"2022-8-46756","46756","41","TAXES","413210","GENERAL SALES & USE TAX AUDITS",,"UNKNOWN","1000-4100-00-0000-0000-9002-000000-413210-","1000","GENERAL FUND","4100","FINANCE DEPARTMENT","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","9002","PARISH REVENUES","GENERAL SALES & USE TAX AUDITS","Active","2022","2022-08-01T00:00:00.000","0","0","66.9"
"2022-8-4134","4134","41","TAXES","413500","TIF DISTRICT TAX",,"UNKNOWN","8704-0000-00-0000-0000-0000-000000-413500-","8704","OLD LNB REDEVELOPMENT TIF DIST","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","TIF DISTRICT TAX","Active","2022","2022-08-01T00:00:00.000","0","0","20515.2"
"2022-8-4746","4746","44","CHARGES FOR SERVICES","441802","FIRE PROTECTION SERVICE CHARGE",,"UNKNOWN","2401-0000-21-0000-0000-0000-000000-441802-","2401","DISTRICT ONE FIRE PROTECTION","0000","UNDEFINED","21","PUBL SAF REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","FIRE PROTECTION SERVICE CHARGE","Active","2022","2022-08-01T00:00:00.000","0","0","72.94"
"2022-8-43472","43472","41","TAXES","419110","INT/PEN-GENERAL PROPERTY TAX",,"UNKNOWN","2005-0000-00-0000-0000-0000-000000-419110-","2005","EBRP COUNCIL ON AGING","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","INT/PEN-GENERAL PROPERTY TAX","Active","2022","2022-08-01T00:00:00.000","0","0","759.02"
"2022-8-4773","4773","44","CHARGES FOR SERVICES","442302","RENTALS-RESTAURANT",,"UNKNOWN","5810-0000-31-0000-0000-0000-000000-442302-","5810","AIRPORT OPERATIONS FUND","0000","UNDEFINED","31","TRANS REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","RENTALS-RESTAURANT","Active","2022","2022-08-01T00:00:00.000","0","0","550"
"2022-8-4730","4730","44","CHARGES FOR SERVICES","441511","CONCEALED WEAPON CLASS FEE",,"UNKNOWN","1000-5000-21-0000-0000-0000-000000-441511-","1000","GENERAL FUND","5000","POLICE DEPARTMENT","21","PUBL SAF REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","CONCEALED WEAPON CLASS FEE","Active","2022","2022-08-01T00:00:00.000","0","0","800"
"2022-8-4159","4159","41","TAXES","419110","INT/PEN-GENERAL PROPERTY TAX",,"UNKNOWN","2407-0000-00-0000-0000-0000-000000-419110-","2407","CHANEYVILLE FIRE PROTECTION","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","INT/PEN-GENERAL PROPERTY TAX","Active","2022","2022-08-01T00:00:00.000","0","0","29.92"
"2022-8-4770","4770","44","CHARGES FOR SERVICES","442202","RENTALS-CARGO BUILDING",,"UNKNOWN","5810-0000-31-0000-0000-0000-000000-442202-","5810","AIRPORT OPERATIONS FUND","0000","UNDEFINED","31","TRANS REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","RENTALS-CARGO BUILDING","Active","2022","2022-08-01T00:00:00.000","0","0","28531.25"
"2022-8-4040","4040","41","TAXES","413000","GENERAL SALES/USE TAX",,"UNKNOWN","1000-0000-00-0000-0000-9001-000000-413000-","1000","GENERAL FUND","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","9001","CITY REVENUES","GENERAL SALES/USE TAX","Active","2022","2022-08-01T00:00:00.000","0","7912620","0"
"2022-8-4643","4643","44","CHARGES FOR SERVICES","440008","CITY COURT EXPUNGEMENT",,"UNKNOWN","1000-2000-11-0000-0000-0000-000000-440008-","1000","GENERAL FUND","2000","CITY COURT","11","GEN GOVT REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","CITY COURT EXPUNGEMENT","Active","2022","2022-08-01T00:00:00.000","0","0","1200"
"2022-8-4750","4750","44","CHARGES FOR SERVICES","441802","FIRE PROTECTION SERVICE CHARGE",,"UNKNOWN","2409-0000-21-0000-0000-0000-000000-441802-","2409","ALSEN FIRE PROTECTION DISTRICT","0000","UNDEFINED","21","PUBL SAF REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","FIRE PROTECTION SERVICE CHARGE","Active","2022","2022-08-01T00:00:00.000","0","0","128"
"2022-8-46755","46755","41","TAXES","413210","GENERAL SALES & USE TAX AUDITS",,"UNKNOWN","1000-4100-00-0000-0000-9001-000000-413210-","1000","GENERAL FUND","4100","FINANCE DEPARTMENT","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","9001","CITY REVENUES","GENERAL SALES & USE TAX AUDITS","Active","2022","2022-08-01T00:00:00.000","0","0","1529.6"
"2022-8-4928","4928","46","INTEREST","461000","INTEREST EARNINGS",,"UNKNOWN","2403-0000-21-0000-0000-0000-000000-461000-","2403","BROWNSFIELD FIRE PROTECTION","0000","UNDEFINED","21","PUBL SAF REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","INTEREST EARNINGS","Active","2022","2022-08-01T00:00:00.000","0","0","13.44"
"2022-8-4225","4225","42","LICENSES AND PERMITS","423230","BUILDING PERMITS",,"UNKNOWN","1000-7300-21-0000-0000-0000-000000-423230-","1000","GENERAL FUND","7300","DEVELOPMENT","21","PUBL SAF REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","BUILDING PERMITS","Active","2022","2022-08-01T00:00:00.000","0","0","378920.18"
"2022-8-4522","4522","43","INTERGOVERNMENT REV","433400","MINERAL ROYALTIES",,"UNKNOWN","1000-0000-00-0000-0000-0000-000000-433400-","1000","GENERAL FUND","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","MINERAL ROYALTIES","Active","2022","2022-08-01T00:00:00.000","0","0","2448.84"
"2022-8-4524","4524","43","INTERGOVERNMENT REV","433810","PARISH TRANSPORTATION-ROAD",,"UNKNOWN","2320-0000-32-0000-0000-0000-000000-433810-","2320","PARISH TRANSPORTATION FUND","0000","UNDEFINED","32","TRANS REV-OPER GRANT/CONTRIB","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","PARISH TRANSPORTATION-ROAD","Active","2022","2022-08-01T00:00:00.000","0","0","217426.31"
"2022-8-4637","4637","44","CHARGES FOR SERVICES","440002","JUDICIARY COURT COSTS",,"UNKNOWN","2210-2000-11-0000-0000-0000-000000-440002-","2210","CITY CONSTABLE COURT COSTS FD","2000","CITY COURT","11","GEN GOVT REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","JUDICIARY COURT COSTS","Active","2022","2022-08-01T00:00:00.000","0","0","16972.5"
"2022-8-4032","4032","41","TAXES","411000","GENERAL PROPERTY TAX",,"UNKNOWN","2403-0000-00-0000-0000-0000-000000-411000-","2403","BROWNSFIELD FIRE PROTECTION","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","GENERAL PROPERTY TAX","Active","2022","2022-08-01T00:00:00.000","0","0","810.08"
"2022-8-4729","4729","44","CHARGES FOR SERVICES","441510","CODE ENFORCEMENT FEES",,"UNKNOWN","1000-0000-21-0000-0000-0000-000000-441510-","1000","GENERAL FUND","0000","UNDEFINED","21","PUBL SAF REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","CODE ENFORCEMENT FEES","Active","2022","2022-08-01T00:00:00.000","0","0","3551.97"
"2022-8-5231","5231","47","MISCELLANEOUS REV","476000","CONDEMNATIONS",,"UNKNOWN","1000-0000-21-0000-0000-0000-000000-476000-","1000","GENERAL FUND","0000","UNDEFINED","21","PUBL SAF REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","CONDEMNATIONS","Active","2022","2022-08-01T00:00:00.000","0","0","8890.15"
"2022-8-4898","4898","45","FINES AND FORFEITS","451300","ABC BOARD FINES",,"UNKNOWN","1000-0000-11-0000-0000-0000-000000-451300-","1000","GENERAL FUND","0000","UNDEFINED","11","GEN GOVT REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","ABC BOARD FINES","Active","2022","2022-08-01T00:00:00.000","0","0","23900"
"2022-8-4023","4023","41","TAXES","411000","GENERAL PROPERTY TAX",,"UNKNOWN","1000-0000-00-0000-0000-9001-000000-411000-","1000","GENERAL FUND","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","9001","CITY REVENUES","GENERAL PROPERTY TAX","Active","2022","2022-08-01T00:00:00.000","0","0","23527.58"
"2022-8-4161","4161","41","TAXES","419110","INT/PEN-GENERAL PROPERTY TAX",,"UNKNOWN","2409-0000-00-0000-0000-0000-000000-419110-","2409","ALSEN FIRE PROTECTION DISTRICT","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","INT/PEN-GENERAL PROPERTY TAX","Active","2022","2022-08-01T00:00:00.000","0","0","48.47"
"2022-8-4659","4659","44","CHARGES FOR SERVICES","440022","CITY CRT-SOBRIETY-CRT COSTS",,"UNKNOWN","2204-2000-11-0000-0000-0000-000000-440022-","2204","CITY COURT SOBRIETY COURT FUND","2000","CITY COURT","11","GEN GOVT REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","CITY CRT-SOBRIETY-CRT COSTS","Active","2022","2022-08-01T00:00:00.000","0","0","740"
"2022-8-4065","4065","41","TAXES","413000","GENERAL SALES/USE TAX",,"UNKNOWN","8701-0000-00-0000-0000-0000-000000-413000-","8701","CYNTRENIKS GRP/HOTEL KING TIF","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","GENERAL SALES/USE TAX","Active","2022","2022-08-01T00:00:00.000","0","0","4353.45"
"2022-8-4193","4193","41","TAXES","419500","INT/PEN-OCCUPATIONAL LIC TAX",,"UNKNOWN","1000-0000-00-0000-0000-9001-000000-419500-","1000","GENERAL FUND","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","9001","CITY REVENUES","INT/PEN-OCCUPATIONAL LIC TAX","Active","2022","2022-08-01T00:00:00.000","0","0","18117.44"
"2022-8-4213","4213","42","LICENSES AND PERMITS","422340","ENTERTAINERS LICENSES-DANCERS",,"UNKNOWN","1000-0500-21-0000-0000-0000-000000-422340-","1000","GENERAL FUND","0500","PARISH ATTORNEY","21","PUBL SAF REV-CHARGES FOR SERV","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","ENTERTAINERS LICENSES-DANCERS","Active","2022","2022-08-01T00:00:00.000","0","0","30"
"2022-8-4132","4132","41","TAXES","413500","TIF DISTRICT TAX",,"UNKNOWN","8702-0000-00-0000-0000-0000-000000-413500-","8702","BLUEBONNET CONV HOTEL TIF","0000","UNDEFINED","00","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","0000","UNDEFINED","TIF DISTRICT TAX","Active","2022","2022-08-01T00:00:00.000","0","0","32165.44"
