"ticketnumber","tickettype","ticketdatetime","accidentnumber","casenumber","statute","description","age_incident","age_grouping","race","gender","ethnicity","streetaddress","city","zip","point_location","patrol_division"
"E1167021","Criminal","2021-08-14T23:33:00.000",,"2021-00030253","18-18-403.5(2)(c) DM1","Unlawful Possess 4g or less Schedule I or II; Any quantity Schedule III, IV, V (except Flunitrazepam; Ketamine; GHB; Cathinones)","43","35-44","White","Male","Non Hispanic Origin",,,,,
"E981684","Traffic","2021-02-10T12:21:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","38","35-44","White","Male","Non Hispanic Origin",,,,,
"E368257","Traffic","2019-02-07T07:26:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","23","20-24","White","Female","Non Hispanic Origin","POINT (-104.727829901 38.895206536)","COLORADO SPRINGS","80917","POINT (-104.727829901 38.895206536)","Stetson Hills"
"E1338994","Traffic","2022-03-21T12:37:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","24","20-24","White","Male","Non Hispanic Origin","POINT (-104.723839 38.928295)","COLORADO SPRINGS","80923","POINT (-104.723839 38.928295)","Stetson Hills"
"E942989","Traffic","2020-10-01T09:56:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","25","25-34","White","Male","Unknown",,,,,
"E749071","Traffic","2020-05-29T13:01:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","19","18-19","White","Male","Non Hispanic Origin",,,,,
"E1076536","Criminal","2021-05-22T06:26:00.000",,"2021-00019191","9.2.109","Assault","27","25-34","White","Female","Unknown",,,,,
"E596027","Traffic","2020-05-08T21:08:00.000",,,"42-3-202(1)(a) TIB","Vehicle had no number plate/no front plate as required/not attached as required","52","45-54","White","Male","Non Hispanic Origin",,,,,
"E868024","Traffic","2020-09-02T19:05:00.000",,,"42-3-114 TIB","Expiration - displayed expired license plates","19","18-19","White","Male","Unknown","POINT (-104.815490399362 38.7762993823039)","COLORADO SPRINGS","80906","POINT (-104.815490399362 38.7762993823039)","Gold Hill"
"E1137545","Traffic","2021-06-25T08:05:00.000","2021-21023510",,"42-4-1402(1)(2)(a) MT2 (2)","Careless Driving-Accident","23","20-24","Asian/Pacific Islander","Female","Non Hispanic Origin",,,,,
"E875548","Traffic","2021-01-29T22:37:00.000",,,"42-4-703(3) TIA","Entering through highway - stop intersection failed to stop/yield right of way","18","18-19","White","Male","Hispanic","POINT (-104.753254888 38.889255709)","COLORADO SPRINGS","80917","POINT (-104.753254888 38.889255709)","Stetson Hills"
"E886515","Traffic","2020-03-01T00:58:00.000",,,"10.5.104D","EXCEED SPEED LIMIT 20-39 OVER","29","25-34","Black","Male","Non Hispanic Origin",,,,,
"E1285010","Traffic","2022-05-02T13:13:00.000","2022-00016723",,"42-4-1402(2)(b) MT1","Careless driving - caused bodily injury","20","20-24","White","Male","Non Hispanic Origin",,,,,
"E1080090","Traffic","2021-10-23T16:05:00.000","2021-00039976",,"42-4-1409(3) MT1","Compulsory insurance - failed to present evidence of insurance upon request","89","75 & older","White","Female","Non Hispanic Origin",,,,,
"E876025","Traffic","2020-07-02T10:28:00.000",,,"10.5.104B","EXCEED SPEED LIMIT 5-9 OVER","77","75 & older","White","Male","Non Hispanic Origin",,,,,
"E1261052","Traffic","2022-01-02T23:12:00.000",,,"42-3-114 TIB","Expiration - displayed expired license plates","24","20-24","White","Male","Non Hispanic Origin",,,,,
"E1377711","Traffic","2022-06-29T08:15:00.000",,,"42-4-1101 TIA","Speed Limits Exceeded","18","18-19","White","Male","Hispanic",,,,,
"E1130023","Traffic","2021-04-26T11:00:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","30","25-34","Unknown","Female","Non Hispanic Origin",,,,,
"E1219132","Criminal","2021-10-12T10:46:00.000",,"2021-00038442","9.6.102","TRESPASS ON PRIVATE PROPERTY","41","35-44","White","Male","Non Hispanic Origin",,,,,
"E1124520","Traffic","2021-05-15T07:30:00.000",,,"42-3-114 TIB","Expiration - displayed expired license plates","34","25-34","White","Male","Non Hispanic Origin",,,,,
"E1244175","Traffic","2021-09-03T11:31:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","44","35-44","White","Male","Non Hispanic Origin",,,,,
"E1003009","Criminal","2021-04-13T01:35:00.000",,"2021-00014305","42-2-138(1)(a) M","Driving Under Restraint - Drove Vehicle w/ License Under Restraint/Suspended/Revoked/Denied","28","25-34","White","Male","Hispanic",,,,,
"E1094160","Traffic","2021-07-30T15:20:00.000","2021-00028244",,"42-3-114 TIB","Expiration - displayed expired license plates","25","25-34","White","Female","Non Hispanic Origin",,,,,
"E1349005","Criminal","2022-02-01T10:59:00.000",,"2022-00005054","9.6.102","TRESPASS ON PRIVATE PROPERTY","45","45-54","White","Female","Non Hispanic Origin","POINT (-104.820492827 38.820444656)","COLORADO SPRINGS","80903","POINT (-104.820492827 38.820444656)","Gold Hill"
"E865024","Traffic","2020-02-17T16:38:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","33","25-34","White","Female","Non Hispanic Origin",,,,,
"E1012129","Traffic","2022-04-22T05:13:00.000",,,"42-4-1409(3) MT1","Compulsory insurance - failed to present evidence of insurance upon request","21","20-24","White","Male","Non Hispanic Origin",,,,,
"E1058109","Traffic","2021-07-08T10:41:00.000","2021-00025197",,"42-4-1402(1)(2)(a) MT2 (2)","Careless Driving-Accident","20","20-24","White","Male","Non Hispanic Origin",,,,,
"E978529","Traffic","2021-01-29T16:12:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","30","25-34","White","Female","Hispanic","POINT (-104.757535247 38.811539892)","COLORADO SPRINGS","80910","POINT (-104.757535247 38.811539892)","Sand Creek"
"E1055060","Traffic","2022-01-16T13:49:00.000",,,"42-3-202(1)(a) TIB","Vehicle had no number plate/no front plate as required/not attached as required","23","20-24","White","Male","Hispanic",,,,,
"E1028655","Traffic","2022-05-21T16:27:00.000",,,"42-4-1409(1) MT1","Compulsory insurance - owner operated uninsured motor vehicle","32","25-34","White","Male","Non Hispanic Origin",,,,,
"E1224529","Traffic","2022-02-13T22:02:00.000",,,"42-2-101(1) MT2","License for drivers required - drove vehicle without valid drivers license","24","20-24","White","Male","Non Hispanic Origin",,,,,
"E1292007","Traffic","2022-05-08T01:56:00.000",,"2022-00017448","42-4-1301(1)(a) M(1)","Driving under the influence - alcohol (DUI)","58","55-64","White","Female","Non Hispanic Origin",,,,,
"E955543","Traffic","2021-03-10T02:53:00.000",,,"42-4-1409(1) MT1","Compulsory insurance - owner operated uninsured motor vehicle","61","55-64","White","Male","Non Hispanic Origin",,,,,
"E1155568","Traffic","2022-04-23T01:13:00.000",,"2022-00015492","42-4-1409(3) MT1","Compulsory insurance - failed to present evidence of insurance upon request","35","35-44","White","Male","Non Hispanic Origin",,,,,
"E1128644","Traffic","2022-05-14T12:26:00.000","2022-00018271",,"10.6.102","CARELESS DRIVING","39","35-44","White","Male","Non Hispanic Origin",,,,,
"3122580","Criminal","2020-09-15T19:00:00.000",,"2020-00032159","18-4-202(1) F3 (3)","1st Degree Burglary - Forced Entry - Residence","16","16","White","Male","Non Hispanic Origin","POINT (-104.767395 38.902429)","COLORADO SPRINGS","80918","POINT (-104.767395 38.902429)","Stetson Hills"
"E1067050","Traffic","2021-08-21T19:55:00.000",,,"10.18.106","PEDESTRIANS ON HIGHWAYS","64","55-64","White","Male","Non Hispanic Origin",,,,,
"E1028544","Traffic","2021-05-26T22:14:00.000",,,"42-4-1101 TIA","Speed Limits Exceeded","29","25-34","Asian/Pacific Islander","Male","Non Hispanic Origin",,,,,
"E766178","Traffic","2021-01-07T15:56:00.000",,,"42-3-203(3)(a) TIB","Displayed expired temporary permit","38","35-44","Black","Female","Non Hispanic Origin",,,,,
"E1172583","Traffic","2022-01-19T20:20:00.000","2022-00003389",,"42-4-1409(3) MT1","Compulsory insurance - failed to present evidence of insurance upon request","32","25-34","White","Female","Non Hispanic Origin",,,,,
"E602047","Traffic","2020-03-16T11:29:00.000",,,"42-4-1409(1) MT1","Compulsory insurance - owner operated uninsured motor vehicle","26","25-34","Black","Male","Non Hispanic Origin",,,,,
"E1060213","Traffic","2022-01-07T14:49:00.000",,,"42-3-121(1)(a) TIB","Operated/permitted use of unregistered vehicle","26","25-34","White","Female","Non Hispanic Origin",,,,,
"E1057577","Traffic","2022-08-06T12:10:00.000","2022-00029526",,"42-2-101(1) TIA","License for Drivers Required - Drove Vehicle without Valid Drivers License","29","25-34","White","Male","Hispanic",,,,,
"E1143151","Traffic","2021-11-07T00:54:00.000",,"2021-00041897","42-4-1606(1) MT2","Duty to report accidents - failed to notify/remain at/return to accident scene","29","25-34","Black","Male","Non Hispanic Origin",,,,,
"E1062069","Traffic","2022-01-25T18:36:00.000",,,"10.5.104B","EXCEED SPEED LIMIT 5-9 OVER","52","45-54","White","Female","Non Hispanic Origin",,,,,
"E956934","Traffic","2020-12-14T11:54:00.000",,,"10.5.104D","EXCEED SPEED LIMIT 20-39 OVER","38","35-44","White","Male","Non Hispanic Origin",,,,,
"E1048814","Traffic","2022-05-30T19:00:00.000","2022-00020497",,"42-4-1402(1)(2)(a) MT2 (2)","Careless Driving-Accident","38","35-44","White","Male","Non Hispanic Origin",,,,,
"E1169059","Traffic","2021-08-06T06:10:00.000","2021-00029149",,"42-4-1602(1) MT2","Accident involving damage - duty","27","25-34","White","Female","Non Hispanic Origin",,,,,
"E1209586","Traffic","2021-05-25T10:06:00.000",,,"10.5.104D","EXCEED SPEED LIMIT 20-39 OVER","36","35-44","Black","Female","Non Hispanic Origin",,,,,
"E1367057","Criminal","2022-06-30T11:17:00.000",,"2022-00024381","18-4-503(1)(a) PO","2nd Degree Criminal Trespass - Enclosed/Fenced Area","29","25-34","Black","Female","Non Hispanic Origin",,,,,
"E915515","Traffic","2020-04-21T23:35:00.000",,,"42-2-101(5) TIB","License for Drivers Required - Drove Vehicle w/out Valid DL on Person - Out of State Issued","39","35-44","White","Male","Non Hispanic Origin",,,,,
"E1125604","Traffic","2022-03-19T18:23:00.000",,,"42-2-101(1) TIA","License for Drivers Required - Drove Vehicle without Valid Drivers License","22","20-24","White","Female","Non Hispanic Origin",,,,,
"E871656","Traffic","2020-05-26T15:51:00.000",,,"10.5.104D","EXCEED SPEED LIMIT 20-39 OVER","27","25-34","White","Male","Unknown",,,,,
"E1163503","Traffic","2021-03-25T05:56:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","29","25-34","Black","Male","Non Hispanic Origin",,,,,
"E1308012","Traffic","2022-05-04T23:29:00.000",,,"42-4-1409(3) MT1","Compulsory insurance - failed to present evidence of insurance upon request","30","25-34","Black","Male","Non Hispanic Origin",,,,,
"E938899","Traffic","2020-12-09T14:54:00.000",,,"10.5.104B","EXCEED SPEED LIMIT 5-9 OVER","42","35-44","Unknown","Male","Non Hispanic Origin",,,,,
"E729054","Traffic","2020-04-04T13:27:00.000",,,"10.5.104D","EXCEED SPEED LIMIT 20-39 OVER","29","25-34","White","Female","Unknown",,,,,
"E838062","Traffic","2020-05-07T10:50:00.000",,,"42-2-138(1)(a) M","Driving Under Restraint - Drove Vehicle w/ License Under Restraint/Suspended/Revoked/Denied","57","55-64","White","Female","Non Hispanic Origin",,,,,
"E1285526","Traffic","2022-08-11T23:10:00.000",,,"42-4-1007(1)(a) TIA","Driving on roadways laned for traffic - changed lanes when unsafe - weaving","31","25-34","White","Female","Non Hispanic Origin",,,,,
"E1060251","Traffic","2022-02-01T16:00:00.000","2022-00005113",,"42-4-1606(1) MT2","Duty to report accidents - failed to notify/remain at/return to accident scene","40","35-44","White","Male","Non Hispanic Origin",,,,,
"E1030076","Traffic","2021-11-27T22:41:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","30","25-34","White","Male","Non Hispanic Origin",,,,,
"E1137600","Traffic","2022-01-14T12:00:00.000","2022-00002687",,"42-4-1402(1)(2)(a) MT2 (2)","Careless Driving-Accident","30","25-34","Black","Female","Non Hispanic Origin",,,,,
"E1143308","Traffic","2022-06-04T01:52:00.000",,"2022-00020959","42-4-1006(1) TIA","One way roadways and rotary traffic islands - wrong way/one way","21","20-24","White","Male","Non Hispanic Origin",,,,,
"E1183013","Traffic","2021-04-24T16:46:00.000",,,"42-3-202(1)(a) TIB","Vehicle had no number plate/no front plate as required/not attached as required","34","25-34","Black","Female","Non Hispanic Origin",,,,,
"E1156520","Traffic","2021-06-03T01:09:00.000",,,"10.5.104E","EXCEED SPEED LIMIT 40+ OVER","21","20-24","White","Male","Unknown",,,,,
"E1011503","Traffic","2021-03-17T16:38:00.000","2021-00010931",,"42-4-1008(1) TIA","Following too closely","20","20-24","Black","Male","Non Hispanic Origin",,,,,
"E865055","Criminal","2020-06-28T15:40:00.000",,"2020-00022479","9.6.205","LITTERING FROM VEHICLES","57","55-64","White","Male","Non Hispanic Origin",,,,,
"E1284527","Criminal","2022-06-30T08:33:00.000",,"2022-00024367","18-18-403.5(2)(c) DM1","Unlawful Possess 4g or less Schedule I or II; Any quantity Schedule III, IV, V (except Flunitrazepam; Ketamine; GHB; Cathinones)","30","25-34","White","Male","Non Hispanic Origin","POINT (-104.794471 38.837271)","COLORADO SPRINGS","80909","POINT (-104.794471 38.837271)","Gold Hill"
"E1209900","Traffic","2021-09-22T08:12:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","42","35-44","White","Female","Unknown",,,,,
"E691582","Traffic","2021-02-17T10:17:00.000",,,"42-4-1409(3) MT1","Compulsory insurance - failed to present evidence of insurance upon request","33","25-34","White","Female","Non Hispanic Origin",,,,,
"E1266001","Traffic","2021-08-10T11:23:00.000","2021-00029654",,"42-4-901(1)(b) TIA","Required position and method of turning - Made left turn from wrong lane or position","75","75 & older","White","Male","Unknown",,,,,
"E876019","Traffic","2020-06-05T08:36:00.000",,,"10.5.104B","EXCEED SPEED LIMIT 5-9 OVER","67","65-74","White","Male","Non Hispanic Origin",,,,,
"E630062","Traffic","2021-03-10T22:07:00.000",,,"10.28.101A","COMPULSORY INSURANCE - OWNER","21","20-24","White","Male","Non Hispanic Origin",,,,,
"E1056128","Traffic","2022-01-26T07:48:00.000",,,"10.5.104DII","EXCEED SPEED LIMIT 20-39 CONSTRUCTION","33","25-34","Black","Male","Non Hispanic Origin","POINT (-104.968957 39.439373)","SEDALIA","80135","POINT (-104.968957 39.439373)",
"E1163642","Traffic","2022-05-09T19:51:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","67","65-74","White","Male","Unknown",,,,,
"E1156082","Traffic","2022-02-27T02:40:00.000","2022-00008387",,"42-4-1301(1)(a) M(1)","Driving under the influence - alcohol (DUI)","21","20-24","White","Male","Non Hispanic Origin",,,,,
"E1094101","Traffic","2021-06-16T14:06:00.000","2021-00022404",,"42-4-1402(2)(b) MT1","Careless driving - caused bodily injury","18","18-19","White","Female","Non Hispanic Origin",,,,,
"E887097","Traffic","2020-09-09T14:15:00.000",,,"42-4-1409(1) MT1","Compulsory insurance - owner operated uninsured motor vehicle","40","35-44","White","Male","Non Hispanic Origin",,,,,
"E1118502","Traffic","2021-03-28T16:45:00.000",,,"42-4-604(A)(1) TIA","Failed to obey lane - use signal","48","45-54","White","Female","Non Hispanic Origin",,,,,
"E1142526","Traffic","2021-06-05T19:22:00.000",,,"10.3.101B","FAILURE TO STOP AT STOP SIGN","51","45-54","White","Male","Non Hispanic Origin",,,,,
"E633084","Traffic","2020-07-04T07:29:00.000","2020-00023163",,"42-4-1301(1)(a) M(1)","Driving under the influence - alcohol (DUI)","19","18-19","White","Male","Hispanic",,,,,
"3135143","Traffic","2021-04-12T06:56:00.000",,,"10.28.101B","COMPULSORY INSURANCE-NON OWNER","53","45-54","White","Male","Non Hispanic Origin",,"COLORADO SPRINGS","80903",,
"E1060343","Traffic","2022-04-14T17:28:00.000","2022-00014395",,"42-4-1603(1) MT2","Duty to give notice, information, and aid","31","25-34","White","Male","Non Hispanic Origin",,,,,
"E613569","Traffic","2020-11-04T10:49:00.000","2020-00038296",,"42-3-121(1)(a) TIB","Operated/permitted use of unregistered vehicle","47","45-54","White","Male","Non Hispanic Origin","POINT (-104.820810661826 38.8505764680415)",,"80903","POINT (-104.820810661826 38.8505764680415)","Gold Hill"
"E1068158","Traffic","2022-03-15T21:47:00.000",,,"42-3-114 TIB","Expiration - displayed expired license plates","39","35-44","White","Female","Hispanic",,,,,
"E598071","Traffic","2020-07-14T15:20:00.000",,,"42-3-121(1)(b) MT2","Display/Possess/Offer for Sale False/Cancelled/Revkd/Suspended Title/Plate Tag or Sticker","50","45-54","White","Female","Non Hispanic Origin",,,,,
"E1291026","Traffic","2022-06-22T08:30:00.000","2022-00023272",,"42-4-1007(1)(a) TIA","Driving on roadways laned for traffic - changed lanes when unsafe - weaving","52","45-54","White","Female","Non Hispanic Origin",,,,,
"E786211","Traffic","2021-01-30T09:58:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","36","35-44","White","Male","Hispanic","POINT (-104.82088848413 38.9124265333129)","COLORADO SPRINGS","80918","POINT (-104.82088848413 38.9124265333129)","Falcon"
"E1031550","Traffic","2021-06-28T13:54:00.000","2021-00023914",,"42-4-604(A)(1) TIA","Failed to obey lane - use signal","43","35-44","White","Female","Non Hispanic Origin",,,,,
"E888537","Criminal","2020-05-03T07:09:00.000",,"2020-00016023","9.6.102","TRESPASS ON PRIVATE PROPERTY","46","45-54","White","Male","Non Hispanic Origin",,,,,
"E1363424","Traffic","2022-07-13T08:58:00.000",,,"10.6.102","CARELESS DRIVING","51","45-54","Asian/Pacific Islander","Female","Non Hispanic Origin",,,,,
"E675559","Traffic","2021-02-10T12:46:00.000",,,"10.3.101B","FAILURE TO STOP AT STOP SIGN","38","35-44","White","Female","Hispanic",,,,,
"E954316","Traffic","2021-01-07T13:06:00.000",,,"10.5.104D","EXCEED SPEED LIMIT 20-39 OVER","44","35-44","White","Male","Hispanic",,,,,
"E1121006","Traffic","2021-04-08T16:21:00.000",,,"42-4-902(3) TIA","Limitations on turning around - Made U-turn where prohibited by sign","29","25-34","Black","Female","Non Hispanic Origin",,,,,
"E1125577","Traffic","2021-10-19T22:12:00.000",,,"42-4-1409(2) MT1","Compulsory insurance - driver operated an uninsured motor vehicle","58","55-64","White","Female","Non Hispanic Origin",,,,,
"E1377653","Traffic","2022-06-03T08:05:00.000",,,"10.5.104D","EXCEED SPEED LIMIT 20-39 OVER","29","25-34","White","Male","Non Hispanic Origin",,,,,
"E1012108","Traffic","2022-01-07T04:19:00.000",,,"42-4-1409(3) MT1","Compulsory insurance - failed to present evidence of insurance upon request","34","25-34","White","Male","Non Hispanic Origin",,,,,
"E1000369","Traffic","2021-06-21T14:14:00.000",,,"10.5.104D","EXCEED SPEED LIMIT 20-39 OVER","31","25-34","White","Female","Non Hispanic Origin",,,,,
"3145338","Criminal","2022-06-30T11:00:00.000",,"2022-00024563","18-4-401(2)(b) PO (02)","Theft - < $300 From Building","36","35-44","White","Male","Hispanic",,,,,
"3140636","Criminal","2021-04-17T18:05:00.000",,"2021-00014916","18-3-204(1)(a) M1","3rd Degree Assault - BI to Another - Simple Assault","22","20-24","White","Female","Non Hispanic Origin","POINT (-104.807844 38.942224)","COLORADO SPRINGS","80920","POINT (-104.807844 38.942224)","Falcon"
"E871930","Traffic","2020-11-03T10:25:00.000",,,"42-4-1101 TIA","Speed Limits Exceeded","21","20-24","White","Female","Unknown",,,,,
"E613080","Traffic","2020-02-06T13:34:00.000",,,"10.3.101B","FAILURE TO STOP AT STOP SIGN","29","25-34","White","Male","Non Hispanic Origin",,,,,
"E1168059","Traffic","2021-12-26T06:39:00.000",,,"42-3-114 TIB","Expiration - displayed expired license plates","26","25-34","Black","Female","Non Hispanic Origin",,,,,
"E1076540","Traffic","2021-05-27T05:43:00.000",,,"42-3-121(1)(a) TIB","Operated/permitted use of unregistered vehicle","54","45-54","White","Male","Unknown",,,,,
"E713036","Traffic","2021-01-28T00:10:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","25","25-34","White","Male","Non Hispanic Origin","POINT (-104.83141851 38.834397244)","COLORADO SPRINGS","80905","POINT (-104.83141851 38.834397244)","Gold Hill"
"E1060351","Traffic","2022-04-22T20:20:00.000","2022-00015469",,"42-4-1402(2)(b) MT1","Careless driving - caused bodily injury","20","20-24","White","Male","Non Hispanic Origin",,,,,
"E652031","Criminal","2020-04-18T19:29:00.000",,"2020-20164774","18-8-104(1) M2","Obstructing a Peace Officer, Firefighter, EMS, K9","41","35-44","White","Male","Non Hispanic Origin",,,,,
"E1265033","Traffic","2022-01-28T00:50:00.000",,,"42-4-1409(3) MT1","Compulsory insurance - failed to present evidence of insurance upon request","47","45-54","White","Male","Non Hispanic Origin",,,,,
"E623037","Traffic","2020-03-10T04:29:00.000",,,"10.5.104B","EXCEED SPEED LIMIT 5-9 OVER","28","25-34","White","Male","Non Hispanic Origin",,,,,
"E632023","Traffic","2020-07-28T21:21:00.000",,"2020-00026080","42-4-604(A)(1) TIA","Failed to obey lane - use signal","19","18-19","White","Female","Hispanic",,,,,
"E1337999","Traffic","2022-08-11T07:04:00.000","2022-00030139",,"10.6.102","CARELESS DRIVING","26","25-34","Black","Male","Non Hispanic Origin",,,,,
"E1080136","Traffic","2022-07-28T20:09:00.000",,,"42-3-114 TIB","Expiration - displayed expired license plates","34","25-34","White","Male","Unknown",,,,,
"E1067601","Traffic","2022-01-19T05:10:00.000",,,"42-2-138(1)(a) M","Driving Under Restraint - Drove Vehicle w/ License Under Restraint/Suspended/Revoked/Denied","30","25-34","White","Male","Non Hispanic Origin",,,,,
"E1109586","Criminal","2022-07-04T18:29:00.000",,"2022-00024970","18-9-106(1)(a) PO","Disorderly Conduct - Offensive Gesture","30","25-34","Black","Female","Non Hispanic Origin",,,,,
"E1250550","Traffic","2022-08-16T02:46:00.000",,,"42-4-208(1) TIB","Vehicle had defective/no stop lights - stop lamps and turn signals","31","25-34","White","Female","Non Hispanic Origin",,,,,
"E1057523","Traffic","2021-06-05T12:48:00.000",,,"10.7.107","OBEY TURN PROHIBITION SIGNS","29","25-34","White","Female","Non Hispanic Origin",,,,,
"E1127729","Traffic","2021-06-28T07:46:00.000","2021-00023877",,"42-4-1402(2)(b) MT1","Careless driving - caused bodily injury","32","25-34","Unknown","Female","Non Hispanic Origin",,,,,
"E1094548","Traffic","2021-07-23T16:39:00.000",,"2021-00027340","42-4-1211(1)(a) TIA","Limitations on backing - parking lot","30","25-34","White","Female","Non Hispanic Origin",,,,,
"E800029","Traffic","2020-02-24T10:46:00.000",,,"10.5.104B","EXCEED SPEED LIMIT 5-9 OVER","76","75 & older","White","Male","Non Hispanic Origin",,,,,
"E1028592","Traffic","2021-10-09T23:20:00.000","2021-00037999",,"42-4-1301(1)(a) M(1)","Driving under the influence - alcohol (DUI)","39","35-44","Black","Male","Non Hispanic Origin",,,,,
"E1377944","Traffic","2022-08-09T13:49:00.000",,,"10.5.104D","EXCEED SPEED LIMIT 20-39 OVER","23","20-24","Asian/Pacific Islander","Male","Non Hispanic Origin",,,,,
"E683347","Traffic","2021-03-11T17:33:00.000","2021-00010245",,"42-4-1008(1) TIA","Following too closely","36","35-44","White","Female","Unknown",,,,,
"E1006551","Traffic","2021-12-14T18:30:00.000","2021-00046847",,"10.8.106","FOLLOWING TOO CLOSELY","18","18-19","White","Male","Non Hispanic Origin",,,,,
"E1182049","Traffic","2022-04-08T07:23:00.000","2022-00013158",,"42-4-1008(1) TIA","Following too closely","45","45-54","White","Male","Hispanic",,,,,
"E1086031","Traffic","2021-06-22T08:24:00.000",,,"10.5.104B","EXCEED SPEED LIMIT 5-9 OVER","43","35-44","Unknown","Male","Unknown",,,,,
"E1224530","Traffic","2022-02-13T22:25:00.000",,,"42-2-101(5) TIB","License for Drivers Required - Drove Vehicle w/out Valid DL on Person - Out of State Issued","38","35-44","White","Female","Unknown",,,,,
"E1011517","Traffic","2021-05-21T23:27:00.000",,,"42-3-121(1)(b) MT2","Display/Possess/Offer for Sale False/Cancelled/Revkd/Suspended Title/Plate Tag or Sticker","22","20-24","White","Female","Non Hispanic Origin",,,,,
"E978070","Traffic","2021-01-26T18:04:00.000","2021-00004513",,"42-4-1409(1) MT1","Compulsory insurance - owner operated uninsured motor vehicle","28","25-34","Asian/Pacific Islander","Female","Non Hispanic Origin","POINT (-104.833844962 38.856549597)","COLORADO SPRINGS","80907","POINT (-104.833844962 38.856549597)","Gold Hill"
"E578472","Traffic","2020-08-18T09:08:00.000",,,"10.5.104C","EXCEED SPEED LIMIT 10-19 OVER","36","35-44","White","Male","Non Hispanic Origin",,,,,
"E856956","Traffic","2020-11-26T16:32:00.000",,,"42-4-1101 TIA","Speed Limits Exceeded","19","18-19","Black","Female","Non Hispanic Origin",,,,,
"E851002","Traffic","2020-05-09T22:24:00.000",,"2020-00016794","42-2-138(1)(a) M","Driving Under Restraint - Drove Vehicle w/ License Under Restraint/Suspended/Revoked/Denied","39","35-44","White","Female","Non Hispanic Origin",,,,,
"E775563","Traffic","2020-03-08T01:56:00.000",,,"42-2-138(1)(a) M","Driving Under Restraint - Drove Vehicle w/ License Under Restraint/Suspended/Revoked/Denied","18","18-19","White","Male","Non Hispanic Origin",,,,,
"E1124507","Traffic","2021-04-14T13:49:00.000",,,"42-2-138(1)(a) M","Driving Under Restraint - Drove Vehicle w/ License Under Restraint/Suspended/Revoked/Denied","61","55-64","Black","Male","Non Hispanic Origin",,,,,
"E1060396","Traffic","2022-07-12T10:25:00.000",,,"42-4-1101 TIA","Speed Limits Exceeded","28","25-34","White","Female","Non Hispanic Origin","POINT (-104.729185 38.867962)","COLORADO SPRINGS","80915","POINT (-104.729185 38.867962)","Stetson Hills"
"E1173551","Traffic","2021-12-02T11:21:00.000","2021-00045179",,"42-4-1402(2)(b) MT1","Careless driving - caused bodily injury","25","25-34","White","Male","Hispanic",,,,,
"E1354129","Criminal","2022-05-16T20:54:00.000",,"2022-00018580","9.6.401","SHOPLIFTING","26","25-34","Black","Male","Non Hispanic Origin",,,,,
"E390370","Traffic","2019-06-02T00:03:00.000",,,"42-3-114 TIB","Expiration - displayed expired license plates","24","20-24","White","Female","Hispanic","POINT (-104.825199429 38.811533984)","COLORADO SPRINGS","80905","POINT (-104.825199429 38.811533984)","Gold Hill"
"E378794","Traffic","2018-06-06T12:34:00.000","2018-0020895",,"42-4-1211(1)(a) TIA","Limitations on backing - parking lot","45","45-54","White","Female","Non Hispanic Origin","POINT (-104.616346 38.282853)","PUEBLO","81003","POINT (-104.616346 38.282853)",
"E882024","Traffic","2020-03-17T23:02:00.000",,"2020-00010974","42-4-1301(1)(a) M(1)","Driving under the influence - alcohol (DUI)","42","35-44","Black","Male","Non Hispanic Origin",,,,,
"E1000279","Traffic","2021-06-03T14:40:00.000",,,"42-4-236(2)(b) TIB","Child restraint system required - safety belt or child restraint required 8 to 16 years","32","25-34","Black","Female","Non Hispanic Origin",,,,,
"E1226536","Traffic","2022-02-05T01:59:00.000","2022-00005510",,"42-4-1402(1)(2)(a) MT2 (2)","Careless Driving-Accident","18","18-19","White","Male","Hispanic","POINT (-105.281513 38.948131)","FLORISSANT","80816","POINT (-105.281513 38.948131)",
"E1124552","Traffic","2021-08-04T09:53:00.000",,,"42-3-121(1)(a) TIB","Operated/permitted use of unregistered vehicle","40","35-44","White","Male","Non Hispanic Origin",,,,,
"E635030","Traffic","2020-07-30T08:23:00.000",,,"10.7.107","OBEY TURN PROHIBITION SIGNS","37","35-44","White","Female","Hispanic",,,,,
