"admission_age","charge_class_code","charge_type","charge_subtype","sex","race_desc","county","month_of_release","year_of_release","facility_name","days_held"
"16","FELD","PROPERTY","BURGLARY","MALE","NATIVE AMERICAN","Tama","September","2011","Central Iowa Juvenile Detention Center","8"
"17","AGMS","DRUG","DRUG POSSESSION","MALE","HISPANIC","Marshall","September","2016","Central Iowa Juvenile Detention Center","17"
"17","FELD","PROPERTY","BURGLARY","FEMALE","CAUCASIAN","Polk","September","2008","Northwest Iowa Youth Service Center","3"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Pottawattamie","September","2004","Southwest Iowa Juvenile Detention Center","15"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Woodbury","September","2008","Woodbury County Juvenile Detention Center","4"
"17","SRMS","DRUG","DRUG POSSESSION","FEMALE","CAUCASIAN","Crawford","September","2017","Northwest Iowa Youth Service Center","17"
"17","SRMS","DRUG","DRUG POSSESSION","FEMALE","CAUCASIAN","Adams","September","2015","Central Iowa Juvenile Detention Center","4"
"17","SRMS","DRUG","DRUG POSSESSION","FEMALE","AFRICAN AMERICAN","Linn","September","2012","Linn County Juvenile Detention Center","1"
"17","FELD","PROPERTY","BURGLARY","MALE","AFRICAN AMERICAN","Des Moines","September","2014","South Iowa Area Detention Service Agency","4"
"17","FELD","PROPERTY","BURGLARY","MALE","AFRICAN AMERICAN","Scott","September","2018","Mary Davis Detention Center","16"
"16","AGMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Henry","September","2019","South Iowa Area Detention Service Agency","4"
"15","SRMS","DRUG","DRUG POSSESSION","FEMALE","CAUCASIAN","Woodbury","September","2018","Woodbury County Juvenile Detention Center","3"
"14","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Linn","September","2004","Linn County Juvenile Detention Center","2"
"17","SRMS","DRUG","OTHER DRUG","MALE","CAUCASIAN","Dubuque","September","2005","North Iowa Juvenile Detention Services","2"
"17","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Black Hawk","September","2006","North Iowa Juvenile Detention Services","2"
"17","SRMS","DRUG","DRUG POSSESSION","FEMALE","CAUCASIAN","Adams","September","2015","Central Iowa Juvenile Detention Center","13"
"17","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Clinton","September","2008","Scott County Juvenile Detention Center","4"
"15","SRMS","DRUG","DRUG POSSESSION","MALE","AFRICAN AMERICAN","Des Moines","September","2009","South Iowa Area Detention Service Agency","2"
"15","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Johnson","September","2003","Linn County Juvenile Detention Center","4"
"17","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Des Moines","September","2005","South Iowa Area Detention Service Agency","4"
"17","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Des Moines","September","2005","South Iowa Area Detention Service Agency","6"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Woodbury","September","2008","Woodbury County Juvenile Detention Center","26"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Woodbury","September","2005","Woodbury County Juvenile Detention Center","2"
"14","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Muscatine","September","2008","Scott County Juvenile Detention Center","17"
"16","FELC","DRUG","OTHER DRUG","MALE","CAUCASIAN","Linn","September","2008","Linn County Juvenile Detention Center","7"
"15","SRMS","DRUG","DRUG POSSESSION","MALE","AFRICAN AMERICAN","Polk","September","2012","Polk County Juvenile Detention Center","17"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","HISPANIC","Johnson","September","2005","Linn County Juvenile Detention Center","3"
"17","AGMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Fremont","September","2019","Southwest Iowa Juvenile Detention Center","4"
"17","SRMS","DRUG","DRUG POSSESSION","FEMALE","CAUCASIAN","Polk","September","2009","Polk County Juvenile Detention Center","4"
"17","SRMS","DRUG","DRUG POSSESSION","FEMALE","CAUCASIAN","Dubuque","September","2007","Dubuque County Juvenile Detention Center","7"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Woodbury","September","2003","Woodbury County Juvenile Detention Center","7"
"17","SRMS","DRUG","DRUG POSSESSION","FEMALE","CAUCASIAN","Out of State","September","2005","Woodbury County Juvenile Detention Center","2"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","NATIVE AMERICAN","Tama","September","2005","Central Iowa Juvenile Detention Center","22"
"17","SRMS","DRUG","DRUG POSSESSION","FEMALE","CAUCASIAN","Lee","September","2016","South Iowa Area Detention Service Agency","13"
"14","SRMS","DRUG","DRUG POSSESSION","FEMALE","CAUCASIAN","Clay","September","2008","Northwest Iowa Youth Service Center","6"
"17","SRMS","DRUG","DRUG POSSESSION","FEMALE","CAUCASIAN","Mahaska","September","2016","Central Iowa Juvenile Detention Center","3"
"14","SRMS","DRUG","DRUG POSSESSION","MALE","AFRICAN AMERICAN","Webster","September","2019","Central Iowa Juvenile Detention Center","21"
"14","OTHR","DRUG","DRUG POSSESSION","MALE","AFRICAN AMERICAN","Tama","September","2012","Central Iowa Juvenile Detention Center","87"
"14","OTHR","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Polk","September","2011","Polk County Juvenile Detention Center","8"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Polk","September","2004","Polk County Juvenile Detention Center","7"
"16","OTHR","DRUG","DRUG POSSESSION","MALE","AFRICAN AMERICAN","Polk","September","2012","South Iowa Area Detention Service Agency","18"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Polk","September","2004","Polk County Juvenile Detention Center","8"
"17","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Montgomery","September","2007","Southwest Iowa Juvenile Detention Center","2"
"16","OTHR","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Muscatine","September","2011","Scott County Juvenile Detention Center","11"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Polk","September","2005","Polk County Juvenile Detention Center","3"
"17","OTHR","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Woodbury","September","2012","Woodbury County Juvenile Detention Center","21"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Polk","September","2007","Polk County Juvenile Detention Center","2"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Polk","September","2007","Polk County Juvenile Detention Center","5"
"16","AGMS","DRUG","OTHER DRUG","MALE","CAUCASIAN","Johnson","September","2011","Linn County Juvenile Detention Center","24"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Polk","September","2008","Polk County Juvenile Detention Center","2"
"15","SRMS","DRUG","DRUG POSSESSION","MALE","AFRICAN AMERICAN","Scott","September","2011","Scott County Juvenile Detention Center","46"
"17","FELC","DRUG","OTHER DRUG","MALE","AFRICAN AMERICAN","Black Hawk","September","2004","North Iowa Juvenile Detention Services","3"
"17","FELC","DRUG","OTHER DRUG","MALE","AFRICAN AMERICAN","Black Hawk","September","2003","North Iowa Juvenile Detention Services","25"
"14","SRMS","DRUG","DRUG POSSESSION","FEMALE","AFRICAN AMERICAN","Polk","September","2003","Polk County Juvenile Detention Center","5"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","NATIVE AMERICAN","Woodbury","September","2005","Woodbury County Juvenile Detention Center","9"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","HISPANIC","Woodbury","September","2008","Woodbury County Juvenile Detention Center","21"
"17","AGMS","DRUG","OTHER DRUG","MALE","AFRICAN AMERICAN","Linn","September","2007","Linn County Juvenile Detention Center","23"
"15","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Woodbury","September","2006","Woodbury County Juvenile Detention Center","70"
"14","SRMS","DRUG","DRUG POSSESSION","MALE","AFRICAN AMERICAN","Polk","September","2004","Polk County Juvenile Detention Center","29"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","AFRICAN AMERICAN","Woodbury","September","2005","Woodbury County Juvenile Detention Center","9"
"17","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Webster","September","2010","Central Iowa Juvenile Detention Center","2"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","HISPANIC","Woodbury","September","2004","Woodbury County Juvenile Detention Center","4"
"17","AGMS","DRUG","OTHER DRUG","MALE","AFRICAN AMERICAN","Linn","September","2006","Linn County Juvenile Detention Center","3"
"15","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Wayne","September","2003","South Iowa Area Detention Service Agency - Lucas County","3"
"17","FELD","PROPERTY","BURGLARY","MALE","HISPANIC","Sioux","September","2014","Woodbury County Juvenile Detention Center","7"
"17","SRMS","DRUG","DRUG POSSESSION","FEMALE","CAUCASIAN","Pottawattamie","September","2011","Southwest Iowa Juvenile Detention Center","2"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","HISPANIC","Woodbury","September","2004","Woodbury County Juvenile Detention Center","2"
"17","SRMS","DRUG","DRUG POSSESSION","FEMALE","CAUCASIAN","Pottawattamie","September","2003","Southwest Iowa Juvenile Detention Center","2"
"17","FELD","PROPERTY","BURGLARY","MALE","NATIVE AMERICAN","Federal Hold","September","2019","Northwest Iowa Youth Service Center","10"
"17","SRMS","DRUG","DRUG POSSESSION","FEMALE","HISPANIC","Appanoose","September","2005","South Iowa Area Detention Service Agency - Lucas County","15"
"17","SRMS","DRUG","DRUG POSSESSION","FEMALE","CAUCASIAN","Wapello","September","2009","South Iowa Area Detention Service Agency","5"
"17","SRMS","DRUG","DRUG POSSESSION","FEMALE","HISPANIC","Hamilton","September","2014","Central Iowa Juvenile Detention Center","17"
"15","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Linn","September","2005","Linn County Juvenile Detention Center","3"
"16","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Dubuque","September","2017","Central Iowa Juvenile Detention Center","2"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Woodbury","September","2003","Woodbury County Juvenile Detention Center","2"
"17","AGMS","PROPERTY","BURGLARY","MALE","CAUCASIAN","Webster","September","2015","Central Iowa Juvenile Detention Center","79"
"17","AGMS","PROPERTY","BURGLARY","MALE","CAUCASIAN","Woodbury","September","2014","Woodbury County Juvenile Detention Center","40"
"17","SRMS","DRUG","TRAFFICKING","MALE","MULTI-RACIAL","Polk","September","2016","Polk County Juvenile Detention Center","20"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","HISPANIC","Woodbury","September","2005","Woodbury County Juvenile Detention Center","46"
"16","AGMS","PROPERTY","BURGLARY","MALE","AFRICAN AMERICAN","Linn","September","2010","Linn County Juvenile Detention Center","1"
"16","AGMS","PROPERTY","BURGLARY","MALE","CAUCASIAN","Black Hawk","September","2003","North Iowa Juvenile Detention Services","42"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","HISPANIC","Woodbury","September","2003","Woodbury County Juvenile Detention Center","5"
"15","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Linn","September","2007","Linn County Juvenile Detention Center","3"
"15","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Boone","September","2006","Central Iowa Juvenile Detention Center","19"
"16","AGMS","PROPERTY","BURGLARY","MALE","CAUCASIAN","Dubuque","September","2012","Dubuque County Juvenile Detention Center","21"
"17","SRMS","DRUG","DRUG POSSESSION","FEMALE","HISPANIC","Polk","September","2012","Polk County Juvenile Detention Center","3"
"15","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Muscatine","September","2006","Scott County Juvenile Detention Center","5"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Emmet","September","2008","Northwest Iowa Youth Service Center","2"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","AFRICAN AMERICAN","Black Hawk","September","2018","North Iowa Juvenile Detention Services","9"
"17","SRMS","DRUG","DRUG POSSESSION","FEMALE","AFRICAN AMERICAN","Johnson","September","2006","Linn County Juvenile Detention Center","39"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","AFRICAN AMERICAN","Woodbury","September","2004","Woodbury County Juvenile Detention Center","4"
"15","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Johnson","September","2009","Linn County Juvenile Detention Center","12"
"17","AGMS","PROPERTY","BURGLARY","MALE","HISPANIC","Pottawattamie","September","2004","Southwest Iowa Juvenile Detention Center","2"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","NATIVE AMERICAN","Woodbury","September","2008","Woodbury County Juvenile Detention Center","22"
"15","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Hamilton","September","2009","Central Iowa Juvenile Detention Center","2"
"15","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Floyd","September","2015","Central Iowa Juvenile Detention Center","10"
"15","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Harrison","September","2003","Southwest Iowa Juvenile Detention Center","5"
"17","UNKN","OTHER","OTHER COURT","MALE","CAUCASIAN","Polk","September","2010","Polk County Juvenile Detention Center","10"
"17","UNKN","OTHER","OTHER COURT","MALE","CAUCASIAN","Pottawattamie","September","2011","Southwest Iowa Juvenile Detention Center","2"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Sac","September","2003","Northwest Iowa Youth Service Center","22"
"17","SRMS","DRUG","DRUG POSSESSION","FEMALE","NATIVE AMERICAN","Out of State","September","2014","Woodbury County Juvenile Detention Center","3"
"15","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Plymouth","September","2016","Northwest Iowa Youth Service Center","16"
"15","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Pocahontas","September","2005","Northwest Iowa Youth Service Center","4"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","AFRICAN AMERICAN","Buena Vista","September","2009","Northwest Iowa Youth Service Center","10"
"14","SRMS","DRUG","DRUG POSSESSION","MALE","HISPANIC","Buena Vista","September","2003","Woodbury County Juvenile Detention Center","2"
"17","AGMS","PROPERTY","BURGLARY","MALE","AFRICAN AMERICAN","Linn","September","2003","Linn County Juvenile Detention Center","16"
"15","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Johnson","September","2011","Linn County Juvenile Detention Center","4"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","AFRICAN AMERICAN","Delaware","September","2009","North Iowa Juvenile Detention Services","3"
"15","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Linn","September","2010","Linn County Juvenile Detention Center","18"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Dickinson","September","2008","Northwest Iowa Youth Service Center","4"
"15","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Webster","September","2003","Central Iowa Juvenile Detention Center","3"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","AFRICAN AMERICAN","Dubuque","September","2011","Dubuque County Juvenile Detention Center","13"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Carroll","September","2005","Central Iowa Juvenile Detention Center","3"
"17","SRMS","DRUG","DRUG POSSESSION","FEMALE","CAUCASIAN","Dubuque","September","2004","North Iowa Juvenile Detention Services","2"
"17","SRMS","PROPERTY","BURGLARY","MALE","CAUCASIAN","Dallas","September","2010","Central Iowa Juvenile Detention Center","35"
"15","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Out of State","September","2015","Woodbury County Juvenile Detention Center","2"
"17","AGMS","OTHER","OTHER CRIMINAL","MALE","CAUCASIAN","Fremont","September","2014","Southwest Iowa Juvenile Detention Center","4"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","AFRICAN AMERICAN","Polk","September","2011","Polk County Juvenile Detention Center","12"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","AFRICAN AMERICAN","Linn","September","2009","Linn County Juvenile Detention Center","41"
"17","SRMS","DRUG","DRUG POSSESSION","FEMALE","CAUCASIAN","Linn","September","2005","Linn County Juvenile Detention Center","2"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","AFRICAN AMERICAN","Scott","September","2003","Scott County Juvenile Detention Center","2"
"17","AGMS","PROPERTY","FORGERY/FRAUD","MALE","CAUCASIAN","Linn","September","2010","Linn County Juvenile Detention Center","3"
"15","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Polk","September","2003","Polk County Juvenile Detention Center","2"
"15","FELD","OTHER","OTHER CRIMINAL","MALE","AFRICAN AMERICAN","Johnson","September","2009","Linn County Juvenile Detention Center","37"
"15","FELD","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Woodbury","September","2010","Woodbury County Juvenile Detention Center","31"
"17","SRMS","DRUG","DRUG POSSESSION","FEMALE","CAUCASIAN","Polk","September","2005","Polk County Juvenile Detention Center","25"
"16","SRMS","DRUG","DRUG POSSESSION","FEMALE","CAUCASIAN","Hardin","September","2004","Central Iowa Juvenile Detention Center","2"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","AFRICAN AMERICAN","Woodbury","September","2008","Woodbury County Juvenile Detention Center","6"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","AFRICAN AMERICAN","Polk","September","2011","Polk County Juvenile Detention Center","8"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","AFRICAN AMERICAN","Out of State","September","2019","Woodbury County Juvenile Detention Center","2"
"17","UNKN","OTHER","OTHER GOVERNMENT","MALE","CAUCASIAN","Woodbury","September","2016","Woodbury County Juvenile Detention Center","8"
"15","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Pottawattamie","September","2006","Southwest Iowa Juvenile Detention Center","28"
"15","FELD","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Woodbury","September","2010","Woodbury County Juvenile Detention Center","22"
"17","SRMS","DRUG","DRUG POSSESSION","FEMALE","CAUCASIAN","Linn","September","2008","Linn County Juvenile Detention Center","1"
"15","FELD","DRUG","DRUG POSSESSION","MALE","MULTI-RACIAL","Woodbury","September","2010","Woodbury County Juvenile Detention Center","22"
"14","FELC","PROPERTY","ARSON","MALE","AFRICAN AMERICAN","Clayton","September","2017","North Iowa Juvenile Detention Services","21"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","AFRICAN AMERICAN","Polk","September","2015","Polk County Juvenile Detention Center","14"
"15","SRMS","DRUG","DRUG POSSESSION","MALE","HISPANIC","Polk","September","2007","Polk County Juvenile Detention Center","4"
"15","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Polk","September","2003","Polk County Juvenile Detention Center","7"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","AFRICAN AMERICAN","Black Hawk","September","2005","Central Iowa Juvenile Detention Center","3"
"16","AGMS","PROPERTY","FORGERY/FRAUD","MALE","MULTI-RACIAL","Linn","September","2018","Linn County Juvenile Detention Center","4"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","AFRICAN AMERICAN","Iowa","September","2004","Central Iowa Juvenile Detention Center","3"
"15","SRMS","DRUG","DRUG POSSESSION","MALE","HISPANIC","Crawford","September","2015","Northwest Iowa Youth Service Center","1"
"15","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Polk","September","2019","Polk County Juvenile Detention Center","16"
"16","OFOF","PROPERTY","FORGERY/FRAUD","MALE","CAUCASIAN","Black Hawk","September","2013","North Iowa Juvenile Detention Services","14"
"15","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Woodbury","September","2016","Woodbury County Juvenile Detention Center","9"
"15","FELC","PROPERTY","ARSON","MALE","CAUCASIAN","Polk","September","2010","Polk County Juvenile Detention Center","2"
"15","FELC","PROPERTY","ARSON","MALE","CAUCASIAN","Polk","September","2008","Polk County Juvenile Detention Center","8"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","ASIAN/PACIFIC ISLANDER","Polk","September","2003","Central Iowa Juvenile Detention Center","5"
"15","SRMS","DRUG","DRUG POSSESSION","MALE","HISPANIC","Franklin","September","2009","North Iowa Juvenile Detention Services","3"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","AFRICAN AMERICAN","Webster","September","2010","Central Iowa Juvenile Detention Center","31"
"15","SRMS","DRUG","DRUG POSSESSION","MALE","HISPANIC","Polk","September","2012","South Iowa Area Detention Service Agency","8"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Butler","September","2003","Central Iowa Juvenile Detention Center","3"
"15","FELC","PROPERTY","ARSON","FEMALE","CAUCASIAN","Clinton","September","2003","Scott County Juvenile Detention Center","4"
"15","SMMS","PROPERTY","OTHER PROPERTY","MALE","CAUCASIAN","Polk","September","2003","Polk County Juvenile Detention Center","4"
"14","FELC","PROPERTY","ARSON","MALE","HISPANIC","Muscatine","September","2008","Scott County Juvenile Detention Center","5"
"16","FELC","PROPERTY","ARSON","MALE","CAUCASIAN","Linn","September","2014","Linn County Juvenile Detention Center","27"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Hamilton","September","2003","Central Iowa Juvenile Detention Center","6"
"14","FELC","PROPERTY","THEFT","FEMALE","CAUCASIAN","Out of State","September","2015","Woodbury County Juvenile Detention Center","6"
