"company_name","form_numbers","effective_date","increase","approved","type_of_product","proposed"
"Wellmark Blue Cross Blue Shield of Iowa","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective renewal dates of 7/1/2021, 8/1/2021, and 9/1/2021","2021-07-01T00:00:00.000","0.07","Yes","Small Group","0.07"
"CMFG Life Insurance Company","Forms 2002-LTC-FAC(IA),
2002-LTCR-HCC","2021-08-01T00:00:00.000","0.151","Yes","Long Term Care","0.151"
"CMFG Life Insurance Company","Forms 2006-LTC-COMP(IA) --","2021-05-01T00:00:00.000","0.174","Yes","Long Term Care","0.174"
"Continental Casualty Company","Forms P1-43636-A, SR-LTCP-Series--  IID and INS modified the original proposal (64.20% avg on 458 lives -- subject to:  Min =56.00%, Max = 195.60%) down to 17.9% max cell.","2021-05-01T00:00:00.000","0.179","Yes","Long Term Care","0.65"
"Metropolitan Life Insurance Company","Form LTC2007-IA -- IA_LSAOld_rates 
-- IID and INS modified this proposal down to 17.9%","2021-05-01T00:00:00.000","0.179","Yes","Long Term Care","0.776"
"Metropolitan Life Insurance Company","Form LTC2-FAC-IA (VIP2_New), LTC2-VAL-IA, LTC2-IDEAL-IA, LTC2-PREM-IA -- IID and INS modified this proposal down to 17.9%","2021-05-01T00:00:00.000","0.179","Yes","Long Term Care","0.337"
"MedAmerica Insurance Company","GRP11-342-MA-IA-401  -- IID and INS negotiated this proposal from 46.20% as filed down to 17.9%","2021-04-01T00:00:00.000","0.179","Yes","Long Term Care","0.462"
"MedAmerica Insurance Company","Lead SERFF Form LTC-LBP8-MA-IA -- HTQ11-338-MA-IA-401 et al --  IID and INS negotiated this proposal from 85.1% as filed down to 17.9%","2021-04-01T00:00:00.000","0.179","Yes","Long Term Care","0.851"
"Cincinnati Life Insurance Company","Forms 	CLI-100-IA (4/99), CLI-120-IA (4/99)  -- IID &I INS modified to 17.9% for year 1 x 10.26% for year 2 vs. the 50% proposal originally submitted. (The company agreed to lock in a 10-year rate guarantee with this rate increase approval)","2021-04-01T00:00:00.000","0.179","Yes","Long Term Care","0.5"
"Massachusetts Mutual Life Insurance Company","Form MM-200-P-IA -- this is NOT a rate increase, but rather an updated projection of experience related to previous rate filing(s).","2020-12-28T00:00:00.000","0.0","*filed*","Long Term Care","0.0"
"Wellmark Health Plan of Iowa","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective renewal dates of 4/1/2021, 5/1/2021, and 6/1/2021","2021-04-01T00:00:00.000","0.1","Yes","Small Group","0.1"
"Wellmark Blue Cross Blue Shield of Iowa","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective renewal dates of 4/1/2021, 5/1/2021, and 6/1/2021","2021-04-01T00:00:00.000","0.07","Yes","Small Group","0.07"
"Allianz Life Insurance Company of North America","Form 10-P-Q-IA (Group 3) -- Other form:  11-P-Q-IA -- This is NOT a rate increase, but rather an updated projection of experience related to previous rate filing(s).","2020-12-07T00:00:00.000","0.0","Yes","Long Term Care","0.0"
"Nassau Life Insurance Company of Texas","Forms 1460, 1490, P30, P35, P39, PLNHO, PLNHOQ -- IID and INS modified this proposal down to 9.17% (from 88% as previously filed) by limiting cells to a maximum increase of 10%","2021-06-07T00:00:00.000","0.092","Yes","Long Term Care","0.88"
"Nassau Life Ins. Co. of Kansas (FKA Pyramid Life)","Forms C77 and C78 -- IID and INS modified this proposal down to 16.03% (from 74% as previously filed) by limiting cells to a maximum increase of 17.9%","2021-02-28T00:00:00.000","0.16","Yes","Long Term Care","0.74"
"State Farm Mutual Automobile Insurance Company","Form 97058IA -- This is NOT a rate increase, but rather an updated projection of experience related to previous rate filing.","2020-11-18T00:00:00.000","0.0","Yes","Long Term Care","0.0"
"Transamerica Life Insurance Company (Interstate Compact)","Forms UNI-3 et al -- This filing was reviewed and approved by the Interstate Insurance Compact.  As a compacting state, Iowa has agreed to accept all Compact decisions for rate increase approvals <15%","2021-01-22T00:00:00.000","0.124","Yes","Long Term Care","0.124"
"Reserve National Insurance Company","SFI-1 -- IID negotiated the increase from 9.00% down to 7.00% based on several concerns","2021-01-01T00:00:00.000","0.07","Yes","Hospital Indemnity","0.09"
"Avera Health Plans","Small Group Block of Business (Grandfathered business only)","2021-01-01T00:00:00.000","0.117","Yes","Small Group","0.117"
"LifeSecure Insurance Company (Interstate Compact review)","Forms ICC13-LS-LTC-0004 and 0005 et al -- This filing was reviewed and approved by the Interstate Insurance Compact.  As a compacting state, Iowa has agreed to accept all Compact decisions for rate increase approvals <15%","2021-01-22T00:00:00.000","0.119","Yes","Long Term Care","0.119"
"Medical Associates Health Plans","Small Group | non-GF and transitional rate filing effective 1-1-2021 --the IID negotiated this proposal from 20.35% (as original filed) down to 17.95% based upon several concerns.","2021-01-01T00:00:00.000","0.18","Yes","Small Group","0.204"
"UnitedHealthcare Insurance Company","Small Group -- Grandfathered + Transitional business only","2021-01-01T00:00:00.000","0.026","Yes","Small Group","0.026"
"Physicians Mutual Insurance Company","Forms  P103, P104  et al -- IID/INS MOD to 17.9% for year 1 followed by 10.26% for year 2 = new 2-year avg of 21%",,"0.179","Yes","Long Term Care","0.5"
"Physicians Mutual Insurance Company","Forms  P130IA, P131IA et al -- IID/INS MOD to 17.9% for year 1 followed by 10.26% for year 2",,"0.179","Yes","Long Term Care","0.56"
"Medica Insurance Company","All ACA individual products","2021-01-01T00:00:00.000","-0.022","Yes","ACA Individual","-0.022"
"Oscar Insurance Company","All ACA individual products","2021-01-01T00:00:00.000","0.0","Yes","ACA Individual","0.0"
"Wellmark Health Plan of Iowa","All ACA individual products","2021-01-01T00:00:00.000","-0.42","Yes","ACA Individual","-0.42"
"Golden Rule Insurance Company","Association Group | 
NGF_Transitional | Pre-ACA |
FACT Generation 1-27 -- IID negotiated the increase from 19.00% down to 15.00% based on several concerns","2021-01-01T00:00:00.000","0.15","Yes","Major Medical","0.19"
"Wellmark Health Plan of Iowa","pre-ACA individual products","2021-01-01T00:00:00.000","0.087","Yes","Major Medical","0.087"
"Wellmark Blue Cross Blue Shield of Iowa","Wellmark pre-ACA Pools III, IV, V, Blue Transitions, Farm Bureau Pools I, II, III, IV, V, and other misc pools.  (8.7% on Direct Pay,  4.2% on Farm Bureau Pools and 4.2% for the 513C basic and standard plans","2021-01-01T00:00:00.000","0.064","Yes","Major Medical","0.064"
"Wellmark Blue Cross Blue Shield of Iowa","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective renewal dates of 1/1/2021, 2/1/2021, and 3/1/2021","2021-01-01T00:00:00.000","0.091","Yes","Small Group","0.091"
"Wellmark Health Plan of Iowa","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective renewal dates of 1/1/2021, 2/1/2021, and 3/1/2021","2021-01-01T00:00:00.000","0.121","Yes","Small Group","0.121"
"Metropolitan Life Insurance Company","Form LTC2-FAC-IA (VIP2_new), LTC2-VAL-IA, LTC2-IDEAL-IA, LTC2-PREM-IA -- This is NOT a rate increase, but rather an updated projection of experience related to previous rate filing.","2020-09-02T00:00:00.000","0.0","*filed*","Long Term Care","0.0"
"American Family Mutual Insurance Company","Form H-350 -- this is *NOT* a rate increase, but simply updated projections from a prior rate filing.","2020-08-31T00:00:00.000","0.0","*filed*","Long Term Care","0.0"
"Transamerica Life Insurance Company_Compact","ICC10 TLC-3 -- Interstate Compact rate filing.  This is *NOT* a rate increase, but simply updated projections from a prior rate filing.","2020-08-27T00:00:00.000","0.0","*filed*","Long Term Care","0.0"
"Medica Insurance Company","All ACA Small Group business -- this is Medica's 1st entry into the Iowa ACA small group market (2021).  Consequently, this is not a rate increase filing as there are no Iowa policies inforce.","2021-01-01T00:00:00.000","0.0","Yes","ACA Small Group","0.0"
"Sanford Health Plan","All ACA small group products","2021-01-01T00:00:00.000","0.025","Yes","ACA Small Group","0.025"
"Aetna Life Insurance Company","All ACA small group products","2021-01-01T00:00:00.000","0.1","Yes","ACA Small Group","0.1"
"Wellmark Health Plan of Iowa","All ACA small group products","2021-01-01T00:00:00.000","-0.04","Yes","ACA Small Group","-0.04"
"Medical Associates Health Plans","All ACA small group products","2021-01-01T00:00:00.000","0.015","Yes","ACA Small Group","0.015"
"Quartz Health Plan Corporation","All ACA small group products","2021-01-01T00:00:00.000","0.065","Yes","ACA Small Group","0.065"
"UnitedHealthcare Insurance Company","All ACA small group products","2021-01-01T00:00:00.000","0.089","Yes","ACA Small Group","0.089"
"UnitedHealthcare Plan of the River Valley","All ACA small group products","2021-01-01T00:00:00.000","0.109","Yes","ACA Small Group","0.109"
"Wellmark Blue Cross Blue Shield of Iowa","All ACA small group products","2021-01-01T00:00:00.000","-0.025","Yes","ACA Small Group","-0.025"
"Avera Health Plans","All ACA small group products","2021-01-01T00:00:00.000","-0.002","Yes","ACA Small Group","-0.002"
"Aetna Health of Iowa","All ACA small group products -- the IID negotiated the increase from 8.98% (as originally filed) down to 4.74% based on several concerns","2021-01-01T00:00:00.000","0.047","Yes","ACA Small Group","0.09"
"Health Alliance Midwest","All ACA small group products -- the IID negotiated this proposal from 19.13% (as originally filed) down to 12.49 on average","2021-01-01T00:00:00.000","0.125","Yes","ACA Small Group","0.191"
"Allianz Life Insurance Company of North America","Form 7-P-Q-IA (Group 2), 7-P-Q-IA-1, N-4040-P-IA(Q), N-4040-P-IA(NQ)  IID/INS modified proposal to a  2-yr phase, i.e., 17.9% for year 1 followed by a max increase of 10.26% for year 2","2021-02-27T00:00:00.000","0.179","Yes","Long Term Care","0.56"
"Allianz Life Insurance Company of North America","Form N-2000-P (Group 1), N-2720-P-IA, N-2721-P-IA, N-2720-P-IA(Q), N-2720-P-IA(NQ), N-2721-P-IA(Q),N-2721-P-IA(NQ), N-2350-P,  N-3000-P-IA(Q), N-3000-P-IA(NQ) et al
IID/INS modified the proposal to a  3-yr phase by capping all cells at or below 19.9%","2021-02-27T00:00:00.000","0.179","Yes","Long Term Care","1.21"
"State Farm Mutual Automobile Insurance Company","Form 97058IA -- the IID & INS modifided this proposal from 20.3% as filed (0% min, 89.5% max) down to 17.9% for year 1 followed by 10.26% for year 2 for all cells >= 30%.  This produces a new 2-year avg of 12.4%","2020-10-01T00:00:00.000","0.179","Yes","Long Term Care","0.203"
"Continental Casualty Company","Lead form: P1-N0080-A14 et al
IID/INS negotiated this proposal from 70.1% as filed, down to 17.9% for year 1 followed by 10.26% for year 2","2020-10-01T00:00:00.000","0.179","Yes","Long Term Care","0.701"
"Continental General Insurance Company","Series 1LTCI --1LTCIP0001, 1LTCIP0002 -- IID & INS negotiated this proposal from 172% (as filed) down to 17.9% for year 1 followed by 10.26% for year 2","2020-10-01T00:00:00.000","0.179","Yes","Long Term Care","1.72"
"Continental General Insurance Company","Series 2LTCI -- 2LTCIP0001 --  IID & INS negotiated this proposal from 62% (as filed) down to 17.9% for year 1 followed by 10.26% for year 2","2020-10-01T00:00:00.000","0.179","Yes","Long Term Care","0.62"
"Continental General Insurance Company","Series 4LTCI -- 4LTCIP0001, 4LTCIP0002  --  IID & INS negotiated this proposal from 28% (as filed) down to 17.9% due to various concerns","2020-10-01T00:00:00.000","0.179","Yes","Long Term Care","0.28"
"Continental General Insurance Company (FKA United Teacher)","Forms 1LTCGP0001 and 1LTCGP0008 -- IID & INS negotiated this proposal from 81% (as filed) down to 17.9% for year 1 followed by 10.26% for year 2","2020-10-01T00:00:00.000","0.179","Yes","Long Term Care","0.81"
"Metropolitan Life Insurance Company","1LTC-97 & 2LTC-97","2020-10-01T00:00:00.000","0.17","Yes","Long Term Care","0.17"
"Continental General Insurance Company","Forms L-6000 and LTC-020201","2020-10-01T00:00:00.000","0.12","Yes","Long Term Care","0.12"
"MedAmerica Insurance Company","Form 14515-IA --  IID and INS negotiated the increase from 22.3% (as  proposed) down to 16.7% by limiting the 30% cells to 17.9% for year 1 followed by 10.26% for year 2","2020-09-01T00:00:00.000","0.167","Yes","Long Term Care","0.223"
"MedAmerica Insurance Company","Form SPL-336 -- IID and INS negotiated the increase from 40.4% (as proposed) down to 17.9% for year 1 followed by 10.26% for year 2.","2020-09-01T00:00:00.000","0.179","Yes","Long Term Care","0.404"
"Prudential Insurance Company of America","Group LTC 83500 BFW 5005,
GRP 83500 COV 5022 
This is NOT a rate increase, but rather updated projections related to previous filings","2020-06-30T00:00:00.000","0.0","*filed*","Long Term Care","0.0"
"Prudential Insurance Company of America","Individual LTC 
ILTC-1 - ILTC-2 - ILTC-3 - ILTC-3R
This is NOT a rate increase, but rather updated projections related to previous filings","2020-06-30T00:00:00.000","0.0","*filed*","Long Term Care","0.0"
"National Health Insurance Company","All ACA small group products -- There are ZERO Iowa policies inforce, however, after discussions with the carrer -- the carrier decided to pull from the Iowa  ACA small group market.  There are ZERO Iowa policies affected by this action.","2020-06-29T00:00:00.000","0.0","*withdrawn*","ACA Small Group","0.763"
"The State Life Insurance Company","SA34 (IA) -- this is not a stand alone long term care contract.  This is also not a rate increase on existing policies.  Rates for NEW BUSINSS ONLY on existing optional Continuation of Benefits for Long-Term Care Provision for a non-can SPDA",,"0.0","Yes","Long Term Care","0.0"
"Standard Life and Accident Insurance Company","SLA-CAT08","2020-06-15T00:00:00.000","0.0","*withdrawn*","Hospital Surgical","0.1"
"Freedom Life Insurance Company of America","Grandfathered + NGF Transitional_Association | HDHP-06 | GF AG Ind Maj Med","2021-01-01T00:00:00.000","0.057","Yes","Major Medical","0.057"
"Massachusetts Mutual Life Insurance Company","Form MM-200-P-IA -- (IID / INS MOD to 17.9% max year 1 x 17.9% max year 2 -- New modified avg [over 2-years] = 34.3%)","2020-07-01T00:00:00.000","0.179","Yes","Long Term Care","0.64"
"Wellmark Blue Cross Blue Shield of Iowa","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective/renewal dates of 10/1, 11/1, and 12/1 of 2020","2020-10-01T00:00:00.000","0.09","Yes","Small Group","0.09"
"Wellmark Health Plan of Iowa","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective/renewal dates of 10/1, 11/1, and 12/1 of 2020","2020-10-01T00:00:00.000","0.08","Yes","Small Group","0.08"
"MedAmerica Insurance Company","Form SPL2-336-IA  -- IID / INS modified this proposal from 30.12% (20% min, 75% max) to 17.9% max year 1 followed by 10.26% max for year 2 = 25.51% over 2-years","2020-07-01T00:00:00.000","0.179","Yes","Long Term Care","0.301"
