"federal_fiscal_year","case_id","gender","minority","hispanic","age_group","age_at_application","referral_source","veteran","closure_reason_description","employment_status_description","soc_code","occupational_title","closure_hours_worked_per_week","closure_weekly_earnings","hourly_wage","monthly_earnings","annual_earnings"
"2016","13667","MALE","Non-Minority","Hispanic-No","Non-Transition","25","Medical Health or Primary Care Provider","No","Achieved employment outcome.","Employment without Supports","53-7062.00","Automotive Body and Related Repairers","12","96.00","8.00","384.00","4992.00"
"2016","13735","FEMALE","Non-Minority","Hispanic-No","Non-Transition","48","Self-referral","No","Achieved employment outcome.","Employment without Supports","39-9011.00","Daycare Provider-Job Retention","45","500.00","11.11","2000.00","26000.00"
"2016","13735","FEMALE","Non-Minority","Hispanic-No","Non-Transition","48","Self-referral","No","Achieved employment outcome.","Employment without Supports","43-4051.00","Daycare Provider-Job Retention","45","500.00","11.11","2000.00","26000.00"
"2016","13763","MALE","Non-Minority","Hispanic-No","Non-Transition","46","Self-referral","No","Achieved employment outcome.","Employment without Supports","999999","Vending Facility Operator","40","400.00","10.00","1600.00","20800.00"
"2016","13774","MALE","Non-Minority","Hispanic-No","Non-Transition","51","Self-referral","No","Achieved employment outcome.","Employment without Supports","13-2011.00","Accountant","40","1025.00","25.63","4100.00","53300.00"
"2016","13786","Male","Non-Minority","Hispanic-No","Non-Transition","34","Social service agency","No","Achieved employment outcome.","Employment with Supports","35-9031.00","Customer Service Attendant","4","30.00","7.50","120.00","1560.00"
"2016","13802","FEMALE","Non-Minority","Hispanic-No","Non-Transition","61","Self-referral","No","Achieved employment outcome.","Homemaker","599999","Homemaker","0","0.00","0.00","0.00","0.00"
"2016","13883","FEMALE","Non-Minority","Hispanic-No","Non-Transition","38","Self-referral","No","Achieved employment outcome.","Employment without Supports","11-9031.00","Receptionist","40","600.00","15.00","2400.00","31200.00"
"2016","13883","FEMALE","Non-Minority","Hispanic-No","Non-Transition","38","Self-referral","No","Achieved employment outcome.","Employment without Supports","43-3031.00","Receptionist","40","600.00","15.00","2400.00","31200.00"
"2016","13883","FEMALE","Non-Minority","Hispanic-No","Non-Transition","38","Self-referral","No","Achieved employment outcome.","Employment without Supports","43-4171.00","Receptionist","40","600.00","15.00","2400.00","31200.00"
"2016","13949","MALE","Minority","Hispanic-No","Non-Transition","27","VR Counselor or other Agency staff","No","Achieved employment outcome.","Employment with Supports","35-2021.00","Food Preparation Worker","12","99.00","8.25","396.00","5148.00"
"2016","14024","FEMALE","Non-Minority","Hispanic-No","Non-Transition","41","Self-referral","No","Achieved employment outcome.","Employment without Supports","31-9011.00","Massage Therapist-Job Retention","15","600.00","40.00","2400.00","31200.00"
"2016","14062","MALE","Non-Minority","Hispanic-No","Non-Transition","53","Other VR Agencies","No","Achieved employment outcome.","Employment with Supports","35-2021.00","Stock Clerks, Sales Floor","20","160.00","8.00","640.00","8320.00"
"2016","14062","MALE","Non-Minority","Hispanic-No","Non-Transition","53","Other VR Agencies","No","Achieved employment outcome.","Employment with Supports","43-4051.00","Stock Clerks, Sales Floor","20","160.00","8.00","640.00","8320.00"
"2016","14062","MALE","Non-Minority","Hispanic-No","Non-Transition","53","Other VR Agencies","No","Achieved employment outcome.","Employment with Supports","43-5081.01","Stock Clerks, Sales Floor","20","160.00","8.00","640.00","8320.00"
"2016","14097","Male","Non-Minority","Hispanic-No","Transition","20","VR Counselor or other Agency staff","No","Achieved employment outcome.","Employment with Supports","57-7062.00","Laborer &Freight, Stock and Material Mover, Hand","10","73.00","7.30","292.00","3796.00"
"2016","14161","MALE","Non-Minority","Hispanic-No","Non-Transition","36","Self-referral","No","Achieved employment outcome.","Employment without Supports","13-1151.00","Personnel Training Coordinator","36","691.00","19.19","2764.00","35932.00"
"2016","14191","Female","Minority","Hispanic-No","Non-Transition","49","VR Counselor or other Agency staff","No","Achieved employment outcome.","Employment without Supports","35-9021.00","Dishwasher-Job Retention","10","75.00","7.50","300.00","3900.00"
"2016","14197","MALE","Non-Minority","Hispanic-No","Non-Transition","36","Self-referral","No","Achieved employment outcome.","Employment without Supports","25-3099.00","Instructor","40","734.00","18.35","2936.00","38168.00"
"2016","14277","MALE","Minority","Hispanic-No","Non-Transition","52","Self-referral","No","Achieved employment outcome.","Employment without Supports","35-9021.00","Dishwasher","30","255.00","8.50","1020.00","13260.00"
"2016","14277","MALE","Minority","Hispanic-No","Non-Transition","52","Self-referral","No","Achieved employment outcome.","Employment without Supports","37-2011.00","Dishwasher","30","255.00","8.50","1020.00","13260.00"
"2016","14301","MALE","Non-Minority","Hispanic-No","Non-Transition","34","Intellectual and Developmental Disability Agencies","No","Achieved employment outcome.","Employment with Supports","37-1011.00","Janitor","13","127.00","9.77","508.00","6604.00"
"2016","14303","Male","Non-Minority","Hispanic-No","Non-Transition","63","Self-referral","No","Achieved employment outcome.","Employment without Supports","0","Counselor","40","700.00","17.50","2800.00","36400.00"
"2016","14303","Male","Non-Minority","Hispanic-No","Non-Transition","63","Self-referral","No","Achieved employment outcome.","Employment without Supports","21-1019.00","Counselor","40","700.00","17.50","2800.00","36400.00"
"2016","14314","FEMALE","Non-Minority","Hispanic-No","Non-Transition","45","Self-referral","No","Achieved employment outcome.","Employment without Supports","43-3011.00","Collections Rep","40","670.00","16.75","2680.00","34840.00"
"2016","14399","MALE","Non-Minority","Hispanic-No","Non-Transition","36","Self-referral","No","Achieved employment outcome.","Employment without Supports","35-2014.00","Cooks, Restuarant","34","272.00","8.00","1088.00","14144.00"
"2016","14399","MALE","Non-Minority","Hispanic-No","Non-Transition","36","Self-referral","No","Achieved employment outcome.","Employment without Supports","53-7062.00","Cooks, Restuarant","34","272.00","8.00","1088.00","14144.00"
"2016","14473","Male","Non-Minority","Hispanic-No","Non-Transition","64","VR Counselor or other Agency staff","No","Achieved employment outcome.","Employment without Supports","0","Assembler and Fabricator-Job Retention","40","750.00","18.75","3000.00","39000.00"
"2016","14473","Male","Non-Minority","Hispanic-No","Non-Transition","64","VR Counselor or other Agency staff","No","Achieved employment outcome.","Employment without Supports","51-2099.00","Assembler and Fabricator-Job Retention","40","750.00","18.75","3000.00","39000.00"
"2016","14623","MALE","Non-Minority","Hispanic-No","Non-Transition","48","Self-referral","No","Achieved employment outcome.","Employment with Supports","25-2043.00","Special Education Teacher","40","827.00","20.68","3308.00","43004.00"
"2016","14656","MALE","Non-Minority","Hispanic-No","Non-Transition","54","Self-referral","No","Achieved employment outcome.","Employment without Supports","49-9071.00","Car repairman","50","500.00",,"2000.00","26000.00"
"2016","14716","FEMALE","Non-Minority","Hispanic-No","Non-Transition","50","Self-referral","No","Achieved employment outcome.","Employment without Supports","21-1015.00","Vision Rehabilitation Therapist","40","834.00",,"3336.00","43368.00"
