"fdid","fire_dept_name","hq_addr1","hq_addr2","hq_state","hq_city","hq_zip","hq_location","mail_addr1","mail_addr2","mail_po_box","mail_city","mail_state","mail_zip","hq_phone","hq_fax","county","dept_type","organization_type","website","number_stations","active_firefighters_career","active_firefighters_volunteer","active_firefighters_paid_per_call","non_firefighting_civilian","non_firefighting_volunteer","primary_agency_for_em"
"77011","Johnston Fire Department","6373 Merle Hay RD",,"IA","Johnston","50131","POINT (-93.697651 41.677125)",,,"PO Box 410","Johnston","IA","50131-0410","515-276-5182","515-334-5390","POLK","Mostly volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)","https://www.jfd39.com/","2","12","0","26","0","2","Yes"
"31015","Key West Fire and EMS","10640 Lake Eleanor RD",,"IA","Dubuque","52003-8904","POINT (-90.682271 42.447553)","10640 Lake Eleanor RD",,,"Dubuque","IA","52003-8904","563-557-9556","563-231-3952","DUBUQUE","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)","https://www.kwfd.org/","2","0","30","0","0","0","No"
"31023","Dubuque Regional Airport Fire Department","11000 Airport RD",,"IA","Dubuque","52003","POINT (-90.702292 42.404083)","11000 Airport RD",,,"Dubuque","IA","52003","563-589-4136","563-589-4108","DUBUQUE","Career","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","5","0","0","0","0",
"63012","Pleasantville Emergency Services","1012 N Business HWY 5",,"IA","Pleasantville","50225-0553",,,,"PO Box 276","Pleasantville","IA","50225-0276","515-848-5123","515-848-6033","MARION","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)","https://www.pleasantvillefire.net/","1","0","30","0","0","15",
"25009","Minburn Community Fire Department","320 Baker ST",,"IA","Minburn","50167","POINT (-94.030068 41.75613)",,,"PO Box 213","Minburn","IA","50167-0213","515-677-2406",,"DALLAS","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)","www.facebook.com/minburnfd","1","0","12","0","0","1","No"
"78005","Crescent Volunteer Fire Department","102 W Florence",,"IA","Crescent","51526","POINT (-95.858679 41.363759)","102 W Florence ST",,,"Crescent","IA","51526-4372","712-545-3730","712-545-3962","POTTAWATTAMIE","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","14","0","0","2",
"42009","Radcliffe Volunteer Fire Department","202 E Menominee ST",,"IA","Radcliffe","50230","POINT (-93.432518 42.312938)",,,"PO Box 304","Radcliffe","IA","50230-0304","515-899-2133","515-899-2133","HARDIN","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","18","0","0","1",
"85013","Story City Fire Department","504 Broad ST",,"IA","Story City","50248-1134","POINT (-93.59724 42.187082)","504 Broad ST",,,"Story City","IA","50248-1134","515-733-4268","515-733-2460","STORY","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","25","0","0","0",
"89004","Douds Community Fire Department","14209 Route V64","PO Box 174","IA","Douds","52551",,,,"PO Box 174","Douds","IA","52551-0174","319-288-0038",,"IOWA","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","21","0","0","0","No"
"53001","Anamosa Fire Department","701 E 3RD ST",,"IA","Anamosa","52205","POINT (-91.278084 42.10472)","701 E 3RD ST",,,"Anamosa","IA","52205-2005","319-462-4995","319-462-6081","JONES","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","33","0","0","0","No"
"74006","Mallard Fire Department","502 Inman",,"IA","Mallard","50562","POINT (-94.683015 42.937763)",,,"PO Box 37","Mallard","IA","50562-0037","712-425-3268",,"PALO ALTO","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","25","0","0","5","Yes"
"49002","Baldwin Volunteer Fire Department","4658 51st AVE","PO Box 62","IA","Baldwin","52207-0062",,"4658 51st AVE",,"PO Box 62","Baldwin","IA","52207-0062","563-673-6461",,"JACKSON","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","10","0","0","0",
"96001","Calmar Fire Department","101 S Charles","PO Box 377","IA","Calmar","52132","POINT (-91.868351 43.182802)",,,"PO Box 377","Calmar","IA","52132-0377","563-562-3575",,"WINNESHIEK","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","22","0","0","0","Yes"
"24011","Schleswig Fire Department","206 Date ST","PO Box 35","IA","Schleswig","51461","POINT (-95.436517 42.163996)",,,"PO Box 35","Schleswig","IA","51461","712-676-3339",,"CRAWFORD","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","28","0","0","4",
"79003","Grinnell Fire Department","1020 Spring ST",,"IA","Grinnell","50112-1943","POINT (-92.728831 41.745466)","1020 Spring ST",,,"Grinnell","IA","50112-1943","641-236-2688","641-236-2652","POWESHIEK","Mostly volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)","http://www.grinnellfd.com/","2","5","30","4","0","0","Yes"
"81004","Lytton Fire Department","112 Main ST",,"IA","Lytton","50561","POINT (-94.859767 42.422116)",,,"PO Box 187","Lytton","IA","50561-0187","712-662-4302",,"SAC","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","13","0","0","1","Yes"
"47005","Ida Grove Fire Department","409 1ST ST",,"IA","Ida Grove","51445-1331","POINT (-95.470352 42.345588)","409 1ST ST",,,"Ida Grove","IA","51445-1331","712-364-2695",,"IDA","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","25","0","0","0",
"02002","Corning Fire Department","905 Davis AVE",,"IA","Corning","50841-1340","POINT (-94.734359 40.991711)","905 Davis AVE",,,"Corning","IA","50841-1340","641-322-4444",,"ADAMS","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","30","0","0","8",
"32003","Estherville Fire Department","3 N 7th ST","PO Box 417","IA","Estherville","51334","POINT (-94.835328 43.402059)",,,"PO Box 417","Estherville","IA","51334-0417","712-260-0032","712-362-7773","EMMET","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)","https://esthervillefd.com/","1","0","0","27","0","0","Yes"
"22007","Guttenberg Fire Department","210 Pearl ST","PO Box 580","IA","Guttenberg","52052","POINT (-91.099555 42.78425)",,,"PO Box 580","Guttenberg","IA","52052-0580","563-252-1881","563-252-1881","CLAYTON","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)","https://www.guttenbergfiredept.com","1","0","25","0","0","0","No"
"16005","Mechanicsville Fire & Ambulance Department","104 E 1ST ST",,"IA","Mechanicsville","52306","POINT (-91.256045 41.905047)",,,"PO Box 190","Mechanicsville","IA","52306-0190","563-432-6209","563-432-6492","CEDAR","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","18","0","0","2","Yes"
,"Benefited Fire District NO 3","3763 Kansas AVE",,"IA","Harcourt","50544","POINT (-94.203779 42.244343)","3763 Kansas AVE",,,"Harcourt","IA","50544","515-879-2449",,"WEBSTER","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","20","0","0","0",
"31013","Holy Cross/ North Buena Vista Fire Department","910 Church ST",,"IA","Holy Cross","52053","POINT (-90.996608 42.60145)","910 Church ST",,,"Holy Cross","IA","52053-9796","563-870-5535","563-870-3315","DUBUQUE","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","30","0","0","8","Yes"
"46002","Bradgate Fire Department","PO Box 196",,"IA","Bradgate","50520-0196",,,,"PO Box 196","Bradgate","IA","50520-0196","515-375-6738",,"HUMBOLDT","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","19","0","0","0",
"07005","Gilbertville Volunteer Fire Department","1406 4TH ST",,"IA","Gilbertville","50634","POINT (-92.215801 42.416334)",,,"PO Box 145","Gilbertville","IA","50634-0145","319-296-2816","319-296-1372","BLACK HAWK","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","24","0","0","0","Yes"
"12003","Aredale Fire Department","102 E Main ST","PO Box 54","IA","Aredale","50605","POINT (-93.004037 42.835268)",,,"PO Box 54","Aredale","IA","50605-0054","641-894-3441",,"BUTLER","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","12","0","0","0","No"
"33004","Elgin Fire Department","224 Main ST",,"IA","Elgin","52141","POINT (-91.630737 42.956612)","224 Main ST",,,"Elgin","IA","52141","563-426-5990","563-426-5999","FAYETTE","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","22","0","0","0",
"53006","Morley Fire Department","401 Main ST",,"IA","Morley","52312-8806","POINT (-92.296394 41.729693)","401 Main ST",,,"Morley","IA","52312-8806","319-489-2171",,"JONES","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","11","0","0","0","Yes"
"31017","New Vienna - Luxemburg Fire Department","1951 Church ST","PO Box 102","IA","New Vienna","52065",,,,"PO Box 102","New Vienna","IA","52065-0102","563-543-8041",,"DUBUQUE","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"2","0","30","0","0","0","Yes"
"25003","Dallas Center Fire Department","1502 Walnut ST",,"IA","Dallas Center","50063","POINT (-93.962888 41.684356)",,,"PO Box 238","Dallas Center","IA","50063-0238","515-992-4292","515-992-4363","DALLAS","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","0","25","0","0","Yes"
"59002","Derby Volunteer Fire Department","563 Center ST",,"IA","Derby","50068","POINT (-93.456031 40.932119)",,,"PO Box 34","Derby","IA","50068","000-000-0000",,"LUCAS","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","15","0","0","0",
"21008","Royal Clay Lincoln Fire Agency","W Main ST",,"IA","Royal","51357",,,,"PO Box 255","Royal","IA","51357-0255","712-933-2378","712-933-2378","CLAY","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","24","0","0","0","Yes"
"72003","May City Fire Department","6656 Frederick AVE",,"IA","May City","51354","POINT (-95.474901 43.320667)","2319 100TH AVE",,,"Harris","IA","51345-7543","000-000-0000",,"OSCEOLA","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","17","0","0","0","Yes"
"84007","Hull Volunteer Fire Department","920 Division ST",,"IA","Hull","51239","POINT (-96.137565 43.187173)","920 Division ST",,,"Hull","IA","51239","712-439-1525",,"SIOUX","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","27","0","0","0",
"18005","Larrabee Fire Department","106 N Main ST","PO Box 125","IA","Larrabee","51029","POINT (-95.545671 42.861015)","106 N Main ST","PO Box 125","PO Box","Larrabee","IA","51029","712-437-2400","712-437-2400","CHEROKEE","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","11","0","0","1",
"97014","Sloan Fire & Rescue Department","421 Evans","PO Box 56","IA","Sloan","51055","POINT (-96.22801 42.233494)",,,"PO Box 56","Sloan","IA","51055-0056","712-428-3348",,"WOODBURY","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","27","0","0","0",
"28006","Edgewood Fire Department","PO Box 545",,"IA","Edgewood","52042-0545",,,,"PO Box 545","Edgewood","IA","52042-0545","563-928-6842",,"CLAYTON","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","29","0","0","0","Yes"
"36008","Tabor Volunteer Fire Department","1000 Main ST",,"IA","Tabor","51653","POINT (-95.671358 40.902986)","1000 Main ST",,,"Tabor","IA","51653","712-629-2295",,"FREMONT","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","28","0","0","0",
"22005","Garber Fire Department","602 Hill ST","PO Box 13","IA","Garber","52048","POINT (-91.263541 42.745368)","602 Hill ST",,"PO Box 13","Garber","IA","52048","563-255-2602","563-255-2607","CLAYTON","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","29","0","0","0",
"78011","Neola Volunteer Fire Department","401 Front ST",,"IA","Neola","51559","POINT (-95.61742 41.448262)",,,"PO Box 67","Neola","IA","51559-0067","712-485-2676","712-485-2641","POTTAWATTAMIE","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)","https://neolafire.com/","1","0","26","0","0","0","No"
"67002","Castana Fire and Rescue","301 Pine",,"IA","Castana","51010","POINT (-95.908886 42.074252)",,,"PO Box 27","Castana","IA","51010","712-353-6362",,"MONONA","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","12","0","0","4",
"98001","Fertile Volunteer Fire Department","205 W Main","PO Box 93","IA","Fertile","50434","POINT (-93.420809 43.264049)",,,"PO Box 93","Fertile","IA","50434-0093","641-797-2238",,"WORTH","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","7","0","0","0",
"45001","Chester Fire Department","115 Haskins ST",,"IA","Chester","52134","POINT (-92.361925 43.489173)",,,"PO Box 86","Chester","IA","52134-0086","563-565-2768","563-565-2768","HOWARD","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","20","0","0","0","Yes"
"53008","Onslow Volunteer Fire Department","204 S Main","PO Box 36","IA","Onslow","52321","POINT (-91.014436 42.105867)",,,"PO Box 36","Onslow","IA","52321-0036","563-485-3473",,"JONES","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","17","0","0","0",
"92004","Kalona Volunteer Fire Department","310 Fifth ST",,"IA","Kalona","52247-0155","POINT (-91.706109 41.484472)",,,"PO Box 155","Kalona","IA","52247-0155","319-656-2032",,"WASHINGTON","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","25","0","0","0",
"54011","Richland Volunteer Fire Department","117 N Richland ST",,"IA","Richland","52585","POINT (-91.994516 41.184679)",,,"PO Box 292","Richland","IA","52585-0292","319-456-3901","319-456-6200","KEOKUK","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","25","0","0","0",
