"company_name","form_numbers","effective_date","approved","type_of_product","proposed","increase"
"Transamerica Life Insurance Company","GP001 796 (GC001 796) -- IID and L&E negotiated this increase from 17% (as filed) down to 14% based upon several concerns.","2013-10-01T00:00:00.000","Yes","Long Term Care","0.17","0.14"
"Transamerica Life Insurance Company","IP-70-IA-494, et al","2014-10-01T00:00:00.000","Yes","Long Term Care","0.17","0.17"
"Metropolitan Life Insurance Company","1LTC-97 & 2LTC-97 -- IID negoatited the 58% proposal to be phased-in over 3-years with maximum annual increase of 17% (17% year 1, 17% year 2, and 15.4% year 3)","2013-09-01T00:00:00.000","Yes","Long Term Care","0.58","0.17"
"Metropolitan Life Insurance Company","Form LTC2-FAC-IA et al -- IID negoatited the 58% proposal to be phased-in over 3-years with maximum annual increase of 17% (17% year 1, 17% year 2, and 15.4% year 3)","2013-09-01T00:00:00.000","Yes","Long Term Care","0.58","0.17"
"Metropolitan Life Insurance Company","Form LTC-FAC-IA et al -- IID negotiated the 58% proposal to be phased-in over 3-years with maximum annual increase of 17% (17% year 1, 17% year 2, and 15.4% year 3)","2013-09-01T00:00:00.000","Yes","Long Term Care","0.58","0.17"
"Metropolitan Life Insurance Company","Form  LTC2007-IA","2013-09-01T00:00:00.000","*disapproved*","Long Term Care","0.58","0.0"
"State Farm Mutual Automobile Insurance Company","Form 97045IA.1  -- IID and INS negotiated 2-year phase-in of 40% cell increases.  Cells greater than 18.3% subject to [18.3%, remainder] over 2-years","2013-09-01T00:00:00.000","Yes","Long Term Care","0.4","0.183"
"State Farm Mutual Automobile Insurance Company","Form 97058IA -- IID and INS negotiated 2-year phase-in of 40% cell increases.  Cells greater than 18.3% subject to [18.3%, remainder] over 2-years","2013-09-01T00:00:00.000","Yes","Long Term Care","0.4","0.183"
"Physicians Mutual Insurance Company","P103IA & P104IA et al","2013-09-01T00:00:00.000","Yes","Long Term Care","0.143","0.143"
"New York Life Insurance Company","Forms ILTC-4300 et al -- negotiated 2-year phase-in of 40% cell increases.  Cells greater than 18.3% subject to [18.3%, remainder] over 2-years","2013-08-01T00:00:00.000","Yes","Long Term Care","0.4","0.183"
"New York Life Insurance Company","Forms ILTC-5000 (IA) (1001) -- negotiated 2-year phase-in of 40% cell increases.  Cells greater than 18.3% subject to [18.3%, remainder] over 2-years","2013-08-01T00:00:00.000","Yes","Long Term Care","0.4","0.183"
"MedAmerica Insurance Company","Form SPL-336 -- IID negotiated the increase to be phased-in over 3-years so that no individual cell increase exceeds 16.70%","2013-08-01T00:00:00.000","Yes","Long Term Care","0.37","0.167"
"Continental Casualty Company","Forms P1-N0075-A14, P1-N0076-A14, P1-N0080-A14, P1-N0081-A14 et al","2013-07-01T00:00:00.000","Yes","Long Term Care","0.8","0.18"
"American Heritage Life Insurance Company (Mutual of Omaha)","Forms BSC-LTC-4/95(IA), PRM-LTC-4/95(IA) and QLTC3/97(IA) ||
requested 29.4% / IID negotiatated 2-yr phase-in, 18% on 7/'13 & 9.7% on 7/'14 -- Round #1 of 2-year phase-in","2013-07-01T00:00:00.000","Yes","Long Term Care",,"0.18"
"American Heritage Life Insurance Company (Mutual of Omaha)","Forms BSC-LTC-4/95(IA), PRM-LTC-4/95(IA) and QLTC3/97(IA) ||
requested 29.4% / IID negotiatated 2-yr phase-in, 18% on 7/'13 & 9.7% on 7/'14 -- Round #2 of 2-year phase-in","2014-07-01T00:00:00.000","Yes","Long Term Care",,"0.097"
"John Hancock Life Insurance Company","Forms LTC-91 et al -- (applies to non-inflation policies only)  This does not affect the landing spot filings previously approved.
Negotiated max cell increases from 68% (as proposed) down to 15% max.  Overall avg = 8.9%","2013-07-01T00:00:00.000","Yes","Long Term Care","0.68","0.089"
"CMFG Life Insurance Company","Form 97-LTC-HHC1(IA)","2013-11-01T00:00:00.000","Yes","Long Term Care","0.1","0.1"
"CMFG Life Insurance Company","Form Series 5701","2013-11-01T00:00:00.000","Yes","Long Term Care","0.1","0.1"
"Mutual of Omaha Insurance Company","Form series LTC04G","2013-05-06T00:00:00.000","*withdrawn*","Long Term Care","0.221","0.221"
"Senior Health Insurance Company of Pennsylvania","CSHIC-5000-IA et al [Not a rate increase -- updated projections of experience only]","2013-05-03T00:00:00.000","Yes","Long Term Care",,
"RiverSource Life Insurance Company","Forms 32040 and 30240-IA","2013-06-01T00:00:00.000","Yes","Long Term Care","0.2","0.17"
"RiverSource Life Insurance Company","30160A-32100 (with endorsement)","2013-05-01T00:00:00.000","Yes","Long Term Care","0.1","0.1"
"RiverSource Life Insurance Company","Form 30225-IA","2013-05-01T00:00:00.000","Yes","Long Term Care","0.15","0.15"
"Mutual of Omaha Insurance Company","Forms HCA et al  -- This is not a rate increase filing, but rather updated projections after the initial rate increase.","2013-03-01T00:00:00.000","Yes","Long Term Care",,
"Continental General Insurance Company","Forms 440, 445, 460, 461, 470, 471","2013-02-01T00:00:00.000","Yes","Long Term Care","0.494","0.22"
"Continental General Insurance Company","Forms 405, 420, 435","2013-02-01T00:00:00.000","Yes","Long Term Care","0.458","0.22"
"The State Life Insurance Company","Form S-6000-P-IA","2013-02-01T00:00:00.000","Yes","Long Term Care","0.35","0.18"
"Bankers Life & Casualty Company","Forms GR-N050, GR-N100, GR-N105,  GR-N160, GR-N165, GR-N240, GR-N250, GR-N270, GR-N280","2013-01-01T00:00:00.000","Yes","Long Term Care","0.144","0.144"
"CMFG Life Insurance Company","Forms 2002-LTC-FAC(IA),
2002-LTCR-HCC","2013-04-01T00:00:00.000","Yes","Long Term Care","0.25","0.15"
"Northwestern Long Term Care Insurance Company","Form TT.LTC.(1010) -- Not a rate increase on existing policies -- these rates apply to new business only","2013-01-01T00:00:00.000","Yes","Long Term Care",,
"American General Life Insurance Company of Delaware","Form 64028-IA","2013-02-01T00:00:00.000","Yes","Long Term Care","0.25","0.18"
"Pennsylvania Life Insurance Company","Forms 1460, 1490, P30, P35, P39, PLNHO, PLNHOQ","2013-01-01T00:00:00.000","Yes","Long Term Care","1.99","0.2"
"Nassau Life Ins. Co. of Kansas (FKA Pyramid Life)","Forms C77 and C78","2013-01-01T00:00:00.000","Yes","Long Term Care","2.38","0.2"
"Washington National Insurance Company","IHP-9041","2013-01-01T00:00:00.000","Yes","Long Term Care","0.4","0.2"
"Guarantee Trust Life Insurance Company","G0100 et al","2013-01-01T00:00:00.000","Yes","Long Term Care","0.3","0.18"
"State Farm Mutual Automobile Insurance Company","Form 97045IA.1","2012-10-01T00:00:00.000","Yes","Long Term Care","0.37","0.18"
"Mutual of Omaha Insurance Company","Form LTC04I and numerous other forms","2012-10-01T00:00:00.000","Yes","Long Term Care","0.187","0.152"
"United of Omaha Life Insurance Company","Form LTC06UI and numerous other forms","2012-10-01T00:00:00.000","Yes","Long Term Care","0.198","0.104"
"American Fidelity Assurance Company","PSI NCC (4/99) IA, PSI QCC (4/99) IA, PSI NTLC (4/99) IA, PSI QLTC (4/99) IA","2012-10-01T00:00:00.000","Yes","Long Term Care","0.25","0.18"
"Genworth Life Insurance Company","7052 - reduction in couples discount.  This is not a rate increase on existing policies.","2012-08-08T00:00:00.000","Yes","Long Term Care","0.0","0.0"
"John Hancock Life Insurance Company","Form P-FACE(2009-12) -- rates for new business only.  This is not a rate increase on existing policies.","2012-10-01T00:00:00.000","Yes","Long Term Care",,
"UNUM Life Insurance Company of America","Forms B.LTC , TQB.LTC, GLTC95 and TQGLTC95","2013-01-01T00:00:00.000","Yes","Long Term Care","0.75","0.15"
"Provident Life and Accident Insurance Company","Forms RLTC03, RLTCO03, LTC03, LTCP03 & LTCT0","2013-01-01T00:00:00.000","Yes","Long Term Care","0.9","0.15"
"CMFG Life Insurance Company","Form 97-LTC-HHC1(IA)","2012-11-01T00:00:00.000","Yes","Long Term Care","0.25","0.15"
"CMFG Life Insurance Company","Form Series 5701","2012-11-01T00:00:00.000","Yes","Long Term Care","0.25","0.15"
"Cincinnati Life Insurance Company","LTC-100-IA (4/99), LTC-120-IA (4/99","2012-11-01T00:00:00.000","Yes","Long Term Care","0.76","0.25"
"Transamerica Life Insurance Company - FKA Transamerica Premier","ML-LTCP TQ (IA) 197 et al","2012-07-01T00:00:00.000","Yes","Long Term Care","0.2","0.16"
"Continental General Insurance Company (FKA United Teacher)","Form LG-990301-UTA","2012-07-01T00:00:00.000","Yes","Long Term Care","0.179","0.108"
"Jackson National Life Insurance Company -- Reassure America","Form A-4901","2012-07-01T00:00:00.000","Yes","Long Term Care","0.2","0.2"
"Jackson National Life Insurance Company -- Reassure America","Form A-5000","2012-07-01T00:00:00.000","Yes","Long Term Care","0.2","0.2"
"SILAC Insurance Company","2002 et al -- This represents the remainder of the true up one year later based upon the realized U.S. average approvals in other states","2012-04-01T00:00:00.000","Yes","Long Term Care","0.225","0.055"
"John Alden Life Insurance Company","J-5762-P-IA & J5875-P-IA(Q),IA(NQ)","2012-04-01T00:00:00.000","Yes","Long Term Care","0.2","0.2"
"United American Insurance Company","5% for  LTC, LTC2 & LTC2H, and 9.2% for NH2 & NH3 (original proposal was 9.2% for all forms)","2012-04-01T00:00:00.000","Yes","Long Term Care","0.092","0.05"
"United American Insurance Company","LTCIN & LTCBOM","2012-04-01T00:00:00.000","Yes","Long Term Care","0.2","0.15"
"RiverSource Life Insurance Company","Form 30160-A-IA","2012-04-01T00:00:00.000","Yes","Long Term Care","0.15","0.15"
"Prudential Insurance Company of America","Forms ILTC-1, ILTC2 -- applies to the cash policies","2012-04-01T00:00:00.000","Yes","Long Term Care","0.32","0.18"
"Prudential Insurance Company of America","Forms ILTC-1, ILTC2 -- applies to the reimbursement policies","2012-04-01T00:00:00.000","Yes","Long Term Care","0.18","0.1"
"Medico Insurance Company","Forms 3358, LT690, LT691, LT692, LT694, LT695, LT696, LT698, LT201","2012-02-01T00:00:00.000","Yes","Long Term Care","0.09","0.075"
"United Security Assurance Company of Pennsylvania","Forms  PAL-1, PAL-1(02)R, QLT-1, QLT-1(02)R","2012-01-01T00:00:00.000","Yes","Long Term Care","0.372","0.18"
"Pennsylvania Life Insurance Company","Forms 1460, 1490, 1495, P30, P34, PLNHO, PLNHOQ","2011-12-13T00:00:00.000","*withdrawn*","Long Term Care","0.42","0.0"
"New York Life Insurance Company","Forms ILTC-5000 (IA) (1001) -- this is not a rate increase on existing policies.  The proposal *only* affects new business issued.","2011-12-07T00:00:00.000","Yes","Long Term Care",,
"John Hancock Life Insurance Company","Forms LTC-91 et al -- increase is eliminated for inflation policyholders who accept the reduced landing spot; other policies are limited to 15%","2012-01-01T00:00:00.000","Yes","Long Term Care","0.382","0.15"
"American Fidelity Assurance Company","NCC 1/97, LTC 1/97, CC 1/97, HHC 1/97","2012-01-01T00:00:00.000","Yes","Long Term Care","0.35","0.18"
"Time Insurance Company","Forms 4060-IA, 4061-IA, 4062-IA, 4063-IA -- increase is eliminated for inflation policyholders who accept the reduced landing spot; other policies are limited to 15%","2012-01-01T00:00:00.000","Yes","Long Term Care","0.453","0.15"
"Union Security Insurance Company","Forms 6062-IA and 6063-IA -- increase is eliminated for inflation policyholders who accept the reduced landing spot; other policies are limited to 15%","2012-01-01T00:00:00.000","Yes","Long Term Care","0.524","0.15"
"John Hancock Life Insurance Company","Forms P-FACE(2002-2) et al -- increase is eliminated for inflation policyholders who accept the reduced landing spot; other policies are limited to 15%","2012-01-01T00:00:00.000","Yes","Long Term Care","0.448","0.15"
"Bankers Life & Casualty Company","Forms GR-N050, GR-N100, GR-N105,  GR-N160, GR-N165, GR-N240, GR-N250, GR-N270, GR-N280","2012-01-01T00:00:00.000","Yes","Long Term Care","0.35","0.18"
"MedAmerica Insurance Company","LTC-LBP8-IA, LTC-LBP9-MA-IA, LTC-CD8-IA, LTC-CD9-MA-IA","2011-11-01T00:00:00.000","Yes","Long Term Care","0.129","0.07"
"American Family Mutual Insurance Company","Form H-350","2012-01-01T00:00:00.000","Yes","Long Term Care","0.285","0.18"
"Metropolitan Life Insurance Company","LTC.04 -- The IID and INS negotiated the 41% proposal down to 18% with a true-up 12-13 months later based upon the realized U.S. average.","2012-01-01T00:00:00.000","Yes","Long Term Care","0.41","0.18"
"TIAA-CREF Life Insurance Company","LTC.04 -- The IID and INS negotiated the 41% proposal down to 18% with a true-up 12-13 months later based upon the realized U.S. average.","2012-01-01T00:00:00.000","Yes","Long Term Care","0.41","0.18"
"Continental Casualty Company","Form P1-54076-Series et al -- Negotiated from 45% (as filed) down to 18% with a true-up filing a year later  based upon realized U.S. average approval","2012-02-15T00:00:00.000","Yes","Long Term Care","0.45","0.18"
"Senior Health Insurance Company of Pennsylvania","10955, 10967, 11001 and 11006","2011-10-01T00:00:00.000","Yes","Long Term Care","0.25","0.18"
"Senior Health Insurance Company of Pennsylvania","ATL-FQ-LTC et al","2011-10-01T00:00:00.000","Yes","Long Term Care","0.18","0.15"
"Senior Health Insurance Company of Pennsylvania","CSHIC-5000-IA et al","2011-10-01T00:00:00.000","Yes","Long Term Care","0.25","0.2"
"RiverSource Life Insurance Company","Form 30225-IA","2011-11-01T00:00:00.000","Yes","Long Term Care","0.15","0.15"
"Mutual of Omaha Insurance Company","Lifetime benefits:  Forms HCA (NH50, LT50, HCAQ, NHA, NHAQ, LTA, LTAQ) (Negotiated lifetime benefit increase from 45% down to 30% spread out over 2 years:  (20% on 10-1-11 and 8.3% on 10-1-12)","2011-10-01T00:00:00.000","Yes","Long Term Care","0.45","0.2"
"Mutual of Omaha Insurance Company","Lifetime benefits:  Forms HCA (NH50, LT50, HCAQ, NHA, NHAQ, LTA, LTAQ) (Negotiated lifetime benefit increase from 45% down to 30% spread out over 2 years:  (20% on 10-1-11 and 8.3% on 10-1-12)","2012-10-01T00:00:00.000","Yes","Long Term Care",,"0.083"
"Mutual of Omaha Insurance Company","Non-Lifetime benefits:  Forms HCA (NH50, LT50, HCAQ, NHA, NHAQ, LTA, LTAQ)","2012-10-01T00:00:00.000","Yes","Long Term Care","0.15","0.15"
"Senior Health Insurance Company of Pennsylvania","ATL-LTC-1 et al","2011-09-14T00:00:00.000","Yes","Long Term Care","0.08","0.08"
"Principal Life Insurance Company","FR1240 and FR406IA-1:  Negotiated from 40% (as filed) down to 20% with a true-up filing 12-13 months later based upon realized U.S. average approval","2011-08-01T00:00:00.000","Yes","Long Term Care","0.4","0.2"
"Physicians Mutual Insurance Company","P124IA, P130IA,  P131IA and numerous other forms  (Effective date for P124IA is
3-1-12)  All others = 10-1-11","2011-10-01T00:00:00.000","Yes","Long Term Care","0.1","0.1"
"American General Life Insurance Company of Delaware","Form 64028-IA","2011-09-01T00:00:00.000","Yes","Long Term Care","0.25","0.19"
"Principal Life Insurance Company","Forms FR142, FR601:  Negotiated from 40% (as filed) down to 20% with a true-up filing 12-13 months later based upon realized U.S. average approval","2011-08-01T00:00:00.000","Yes","Long Term Care","0.4","0.2"
"Continental General Insurance Company","Form 440 -- INS and IID negotiated the proposal down to 25% on 1-4-2010, with a true-up 13 months later based upon realized U.S. average approval.","2011-07-01T00:00:00.000","Yes","Long Term Care","0.25","0.036"
"CMFG Life Insurance Company","Form 97-LTC-HHC1(IA)  (This filing was negotiated from 50% down to 25% before it was filed with the IID)","2011-10-01T00:00:00.000","Yes","Long Term Care","0.5","0.25"
"CMFG Life Insurance Company","Form Series 5701  (This filing was negotiated from 50% down to 25% before it was filed with the IID)","2011-10-01T00:00:00.000","Yes","Long Term Care","0.5","0.25"
"RiverSource Life Insurance Company","30160A-32100 (with endorsement)","2011-06-01T00:00:00.000","Yes","Long Term Care","0.1","0.1"
"Guarantee Trust Life Insurance Company","G0100 et al","2011-07-01T00:00:00.000","Yes","Long Term Care","0.25","0.2"
"American Heritage Life Insurance Company (Mutual of Omaha)","Forms BSC-LTC-4/95(IA), PRM-LTC-4/95(IA) and QLTC3/97(IA)","2011-05-01T00:00:00.000","Yes","Long Term Care","0.3","0.2"
"Senior Health Insurance Company of Pennsylvania","10770 and 10853","2011-05-01T00:00:00.000","Yes","Long Term Care","0.25","0.25"
"Genworth Life Insurance Company","7000 and 7020","2011-05-01T00:00:00.000","Yes","Long Term Care","0.18","0.18"
"Genworth Life Insurance Company","7030, 7031 and 7032","2011-05-01T00:00:00.000","Yes","Long Term Care","0.18","0.18"
"UNUM Life Insurance Company of America","LTC94, LTC94Q -- INS and IID negotiated the filing from 25% down to 10%
* Modified:  10% through issue age 70, 5% for 71 & 0% for 72+","2011-05-01T00:00:00.000","Yes","Long Term Care","0.25","0.1"
"Lincoln Benefit Life Company","LB-6302-P-IA (Q)&(NQ), LB-6303-P-IA (Q)&(NQ), LB-6301-P-IA (Q)&(NQ)","2011-07-01T00:00:00.000","Yes","Long Term Care","0.25","0.15"
"Cincinnati Life Insurance Company","LTC-100-IA (4/99), LTC-120-IA (4/99","2011-11-01T00:00:00.000","Yes","Long Term Care","1.2","0.25"
"Transamerica Life Insurance Company","10% average -- 14% on policies with benefit greater than 6-years, 0% otherwise -- 3122 (00) 288/3132 (00) 288, GLTP 2 1289 /GLTC 2 1290, GLTP 3 1091/GLTC 3 1091, GLTP 3R 1091/GLTC 3R 1091, GCC 1 387/GCC 1 387 CERT","2011-04-01T00:00:00.000","Yes","Long Term Care","0.1","0.1"
"Transamerica Life Insurance Company","GP001 796 (GC001 796) -- negotiated from 14% // 7% on certificates with a nursing home benefit period of 6 years or greater, and 0% otherwise = 5% average","2011-04-01T00:00:00.000","Yes","Long Term Care","0.14","0.05"
"Transamerica Life Insurance Company","IP-70-IA-494, et al (9.9% average -- 14% on policies with Benefit Period >= 6 years)","2011-04-01T00:00:00.000","Yes","Long Term Care","0.099","0.099"
"Bankers Life & Casualty Company","GR-74R --  the filing was withdrawn since the cost of outside review would be more than the rate increase would generate.","2011-01-06T00:00:00.000","*withdrawn*","Long Term Care","0.2","0.0"
"Prudential Insurance Company of America","Form GRP113290:  Not a rate increase on existing policies.  The revised  rate structure  applies to *new policy* issues only.","2011-04-01T00:00:00.000","Yes","Long Term Care",,
"SILAC Insurance Company","2002 et al -- Negotiated to 22.5% (effective ~ 2-15-11) with remainder (true-up) filing 1-year later based upon the realized U.S. average approvals in other states","2011-02-14T00:00:00.000","Yes","Long Term Care","0.45","0.225"
"SILAC Insurance Company","680 IA - (requested 43% and negotiatated 2-year phase-in, 19.5%/19.5% next 2-years respectively) 1st one of 2-year phase-in","2011-01-01T00:00:00.000","Yes","Long Term Care","0.43","0.195"
"SILAC Insurance Company","680 IA - (requested 43% and negotiatated 2-year phase-in, 19.5%/19.5% next 2-years respectively) 2nd one of 2-year phase-in","2012-01-01T00:00:00.000","Yes","Long Term Care",,"0.195"
"Medico Insurance Company","Forms 3358, LT690, LT691, LT692, LT694, LT695, LT696, LT698, LT201","2011-01-01T00:00:00.000","Yes","Long Term Care","0.29","0.2"
"Mutual of Omaha Insurance Company","Forms HCA et al  -- This is not a rate increase filing, but rather updated projections after the initial rate increase.","2010-10-26T00:00:00.000","Yes","Long Term Care",,
"Bankers Life & Casualty Company","GR-7A1","2011-01-01T00:00:00.000","Yes","Long Term Care","0.192","0.192"
"Bankers Life & Casualty Company","GR-N050","2011-01-01T00:00:00.000","Yes","Long Term Care","0.192","0.192"
"Bankers Life & Casualty Company","GR-N100 & GR-N105","2011-01-01T00:00:00.000","Yes","Long Term Care","0.161","0.161"
"Bankers Life & Casualty Company","GR-N160 & GR-N165","2011-01-01T00:00:00.000","Yes","Long Term Care","0.161","0.161"
"Bankers Life & Casualty Company","GR-N240, N270, N250 & N280","2011-01-01T00:00:00.000","Yes","Long Term Care","0.161","0.161"
"American Fidelity Assurance Company","PSI NCC (4/99) IA, PSI QCC (4/99) IA, PSI NTLC (4/99) IA, PSI QLTC (4/99) IA","2011-01-01T00:00:00.000","Yes","Long Term Care","0.25","0.2"
"MedAmerica Insurance Company","GRP11-342-MA-IA-401","2010-11-01T00:00:00.000","Yes","Long Term Care","0.39","0.03"
"MedAmerica Insurance Company","LTC-LBP8-IA, LTC-LBP9-MA-IA, LTC-CD8-IA, LTC-CD9-MA-IA","2010-11-01T00:00:00.000","Yes","Long Term Care","0.39","0.2"
"MedAmerica Insurance Company","NTQ11-337-MA-IA-401, LTQ11-336-MA-IA-401, HTQ11-338-MA-IA-401","2010-11-01T00:00:00.000","Yes","Long Term Care","0.39","0.2"
"Prudential Insurance Company of America","GLTC3 2 4 / 83500 COV 5022, et al -- Not a rate filing in the traditional sense. Upgrade certificate to a newer policy form series -- guaranteed issue, and the option is at the option of the certificate holder.","2010-10-01T00:00:00.000","Yes","Long Term Care",,
"MetLife Insurance Company of Connecticut","H-LTC2J-36","2010-11-01T00:00:00.000","Yes","Long Term Care","0.3","0.154"
"MetLife Insurance Company of Connecticut","H-LTC3J-1","2010-11-01T00:00:00.000","Yes","Long Term Care","0.3","0.17"
"MetLife Insurance Company of Connecticut","H-LTC3JFO20","2010-11-01T00:00:00.000","Yes","Long Term Care","0.3","0.165"
"MetLife Insurance Company of Connecticut","H-LTC3JFQ","2010-11-01T00:00:00.000","Yes","Long Term Care","0.39","0.23"
"MetLife Insurance Company of Connecticut","H-LTC3JP5","2010-11-01T00:00:00.000","Yes","Long Term Care","0.3","0.175"
"MetLife Insurance Company of Connecticut","H-LTC3JQ","2010-11-01T00:00:00.000","Yes","Long Term Care","0.3","0.205"
"MetLife Insurance Company of Connecticut","H-LTC4JFQ6","2010-11-01T00:00:00.000","Yes","Long Term Care","0.3","0.211"
"MetLife Insurance Company of Connecticut","H-LTC4JQ","2010-11-01T00:00:00.000","Yes","Long Term Care","0.3","0.167"
"Continental General Insurance Company (FKA United Teacher)","LG-990301-UTA and LG-950201-UTA","2010-10-01T00:00:00.000","Yes","Long Term Care","0.435","0.21"
"AIG Life Insurance Company","64028-IA et al","2010-07-01T00:00:00.000","Yes","Long Term Care","0.25","0.2"
"John Hancock Life Insurance Company (U.S.A.)","Form 09WLLTCR - Not a rate increase on existing policyholders; only new rates for new business ona single premium whole life *rider*.","2010-07-01T00:00:00.000","Yes","Long Term Care",,
"John Hancock Life Insurance Company","P-FACE(2009) (Group) (rates for new business only)","2010-07-01T00:00:00.000","Yes","Long Term Care","0.159","0.159"
"John Hancock Life Insurance Company","LTC-03 (rates for new business only)","2010-06-01T00:00:00.000","Yes","Long Term Care","0.136","0.136"
"John Hancock Life Insurance Company","LTC-06 (rates for new business only)","2010-06-01T00:00:00.000","Yes","Long Term Care","0.061","0.061"
"Lincoln National Life Insurance Company","HL-2500AA (8/90) -- LTC-1 series
HL-2950AA -- LTC-2 series et al","2010-04-01T00:00:00.000","Yes","Long Term Care","0.25","0.25"
"Continental General Insurance Company","Form 440 -- Negotiated: 25% now, and then a true-up filing 13-months later based upon the realized U.S. average approval.","2010-04-01T00:00:00.000","Yes","Long Term Care","0.5","0.25"
"Allianz Life Insurance Company of North America","Freedom Care, Future Choice, Future Select,  Security Plus, Senior Security","2010-02-01T00:00:00.000","Yes","Long Term Care","0.25","0.25"
"Allianz Life Insurance Company of North America","Future Select Plus and Term LTC","2010-02-01T00:00:00.000","Yes","Long Term Care","0.25","0.0"
"RiverSource Life Insurance Company","Form 30225-IA","2010-02-01T00:00:00.000","Yes","Long Term Care","0.15","0.15"
"RiverSource Life Insurance Company","Forms 32040 and 30240-IA","2010-02-01T00:00:00.000","Yes","Long Term Care","0.15","0.15"
"Washington National Insurance Company","IHP-9041","2010-01-01T00:00:00.000","Yes","Long Term Care","0.4","0.25"
"Washington National Insurance Company","CHIC-5012, CHIC-5013","2010-01-01T00:00:00.000","Yes","Long Term Care","0.4","0.25"
"Continental General Insurance Company","405, 420, 435 - negotiated from 50% down to 44% (20% each year) over 2-years -- 1st increase of the 2-year phase-in","2010-01-01T00:00:00.000","Yes","Long Term Care","0.5","0.2"
"Continental General Insurance Company","405, 420, 435 - negotiated from 50% down to 44% (20% each year) over 2-years -- 2nd increase of the 2-year phase-in","2011-01-01T00:00:00.000","Yes","Long Term Care",,"0.2"
"United American Insurance Company","LTCIN & LTCBOM","2010-01-01T00:00:00.000","Yes","Long Term Care","0.3","0.19"
"United American Insurance Company","NH1, NH2, NH3, LTC, LTC2 &LTC2H","2010-01-01T00:00:00.000","Yes","Long Term Care","0.3","0.19"
"Kanawha Insurance Company","LTC-1 - (requested 50% and negotiatated 3-year phase-in, 20%/20%/4.17% next 3-years respectively) 1st one of 3-year phase-in","2010-01-01T00:00:00.000","Yes","Long Term Care","0.5","0.2"
"Kanawha Insurance Company","LTC-1 - (requested 50% and negotiatated 3-year phase-in, 20%/20%/4.17% next 3-years respectively) 2nd one of 3-year phase-in","2011-01-01T00:00:00.000","Yes","Long Term Care",,"0.2"
"Kanawha Insurance Company","LTC-1 - (requested 50% and negotiatated 3-year phase-in, 20%/20%/4.17% next 3-years respectively) 3rd one of 3-year phase-in","2012-01-01T00:00:00.000","Yes","Long Term Care",,"0.042"
"Kanawha Insurance Company","LTC-2 - (requested 60% and negotiatated 3-year phase-in, 20%/20%/11.1% next 3-years respectively) 1st one of 3-year phase-in","2010-01-01T00:00:00.000","Yes","Long Term Care","0.6","0.2"
"Kanawha Insurance Company","LTC-2 - (requested 60% and negotiatated 3-year phase-in, 20%/20%/11.1% next 3-years respectively) 2nd one of 3-year phase-in","2011-01-01T00:00:00.000","Yes","Long Term Care",,"0.2"
"Kanawha Insurance Company","LTC-2 - (requested 60% and negotiatated 3-year phase-in, 20%/20%/11.1% next 3-years respectively) 3rd one of 3-year phase-in","2012-01-01T00:00:00.000","Yes","Long Term Care",,"0.111"
"Kanawha Insurance Company","LTC-3 - (negotiated from 50% down to 30% (20% in year 1 followed by 8.3% in year 2)","2010-03-01T00:00:00.000","Yes","Long Term Care","0.5","0.2"
"Guarantee Trust Life Insurance Company","G0100 et al","2010-01-01T00:00:00.000","Yes","Long Term Care","0.25","0.25"
"Senior Health Insurance Company of Pennsylvania","10955, 10967, 11001 and 11006","2010-01-01T00:00:00.000","Yes","Long Term Care","0.25","0.25"
"Senior Health Insurance Company of Pennsylvania","ATL-FQ-LTC et al","2010-01-01T00:00:00.000","Yes","Long Term Care","0.25","0.25"
"Senior Health Insurance Company of Pennsylvania","ATL-HHC-1, 2, 3, 4 and 87","2010-01-01T00:00:00.000","Yes","Long Term Care","0.25","0.25"
"Senior Health Insurance Company of Pennsylvania","ATL-LTC-1 et al","2010-01-01T00:00:00.000","Yes","Long Term Care","0.25","0.25"
"Senior Health Insurance Company of Pennsylvania","ATL-LTC-3 et al","2010-01-01T00:00:00.000","Yes","Long Term Care","0.25","0.065"
"Senior Health Insurance Company of Pennsylvania","ATL-LTC-6","2010-01-01T00:00:00.000","Yes","Long Term Care","0.25","0.25"
"Senior Health Insurance Company of Pennsylvania","ATL-LTC-89","2010-01-01T00:00:00.000","Yes","Long Term Care","0.25","0.095"
"Senior Health Insurance Company of Pennsylvania","D425 et al","2010-01-01T00:00:00.000","Yes","Long Term Care","0.25","0.25"
"Mutual of Omaha Insurance Company","Forms HCA et al  -- This is not a rate increase filing, but rather updated projections after the initial rate increase.","2009-10-15T00:00:00.000","Yes","Long Term Care",,
"Stonebridge Life Insurance Company","GC145, GM145 (group)","2010-01-01T00:00:00.000","Yes","Long Term Care","0.25","0.25"
"Physicians Mutual Insurance Company","P103IA & P104IA et al","2010-03-01T00:00:00.000","Yes","Long Term Care","0.19","0.145"
"Penn Treaty Network America Life Insurance Company","LTC93 et al","2009-10-05T00:00:00.000","No","Long Term Care","0.18","0.18"
"Penn Treaty Network America Life Insurance Company","LTC94(IA)-N","2009-10-05T00:00:00.000","No","Long Term Care","0.18","0.18"
"Penn Treaty Network America Life Insurance Company","LTCTP-6000","2009-10-05T00:00:00.000","No","Long Term Care","0.18","0.18"
"Penn Treaty Network America Life Insurance Company","PF2600","2009-10-05T00:00:00.000","No","Long Term Care","0.18","0.18"
