"entity_name","email","location","address1","address2","city","state","zip","expiry_date"
"LONG ROAD RISK MANAGEMENT INSURANCE SERVICES, LLC","licensing@valmarkfg.com","POINT (-81.646098 41.138008)","130 SPRINGSIDE DR. #300",,"AKRON","OH","44333","2025-02-28T00:00:00.000"
"BATT INSURANCE SERVICES, LLC","ryan@battins.com","POINT (-95.816063 41.25616)","16 WENWOOD CIR",,"COUNCIL BLUFFS","IA","51503","2025-02-28T00:00:00.000"
"BERGEN-FRIESEN AGENCY INC","bergenfriesen@mainstaycomm.net","POINT (-97.812504 40.78074)","1061 NORTH MAIN","P.O. BOX 398","HENDERSON","NE","68371","2025-01-31T00:00:00.000"
"USA FINANCIAL INSURANCE SERVICES CORPORATION","csouthland@usafinancial.com","POINT (-85.519315 42.962824)","6020 E FULTON ST",,"ADA","MI","49301","2025-08-31T00:00:00.000"
"TRUSTWORTHY FINANCIAL, LLC","mjohnson@trustworthyfin.com","POINT (-94.211493 42.721641)","12 3RD ST. N",,"HUMBOLDT","IA","50548","2025-07-31T00:00:00.000"
"MEDICARE OPTIONS INFO, INC.","maryleenichols@medicare-options.info","POINT (-84.245656 33.88362)","3631 A CHAMBLEE TUCKER RD #304",,"ATLANTA","GA","30341","2025-05-31T00:00:00.000"
"AMTRUST NORTH AMERICA INC","producer.licensing@amtrustgroup.com",,"400 EXECUTIVE BLVD.","4TH FLOOR","SOUTHINGTON","CT","06489","2023-06-30T00:00:00.000"
"CONTINENTAL INSURANCE SOLUTIONS, INC.","CISI1956@YAHOO.COM","POINT (-86.054767 39.650327)","8048 SOUTHERN TRAILS PL",,"INDIANAPOLIS","IN","46237","2023-09-30T00:00:00.000"
"LEGACY RISK SOLUTIONS, LLC","licensing@legacyrisksolutions.com","POINT (-83.825789 34.305766)","434 GREEN ST NE",,"GAINESVILLE","GA","30501","2023-11-30T00:00:00.000"
"ABBIE HOELSCHER AGENCY INC","ahoelsch@amfam.com","POINT (-94.434129 46.502214)","8400 29TH AVE SW",,"PEQUOT LAKES","MN","56472","2024-06-30T00:00:00.000"
"HEREFORD & ASSOCIATES LLC, MICHELLE","mherefor@amfam.com","POINT (-94.768882 39.128632)","8160 PARALLEL PARKWAY",,"KANSAS CITY","KS","66112","2026-05-31T00:00:00.000"
"T. C. JOHNSON AGENCY, INC.","tjohnso7@amfam.com","POINT (-96.02378 41.260408)","155 NORTH 72ND STREET",,"OMAHA","NE","68114","2024-12-31T00:00:00.000"
"HANOVER SPECIALTY INS BROKERS INC","agency-lic@hanover.com",,"THE OFFICE OF GENERAL COUNSEL","440 LINCOLN STREET","WORCESTER","MA","01653","2022-12-31T00:00:00.000"
"RISK ADMINISTRATION SERVICES, INC.","christine.johnson@rascompanies.com","POINT (-96.773172 43.50407)","3900 W 53RD ST","PO BOX 89310","SIOUX FALLS","SD","57106","2024-07-31T00:00:00.000"
"J WEAVER INS AND FIN SVCS INC","julie@therealjulieweaver.com","POINT (-88.979212 42.305181)","3065 N PERRYVILLE RD UNIT 145",,"ROCKFORD","IL","61114","2024-05-31T00:00:00.000"
"K&B SPECIALTY INSURANCE LLC","compliance@kbspecialtyins.com","POINT (-77.351247 38.952197)","11710 PLAZA AMERICA DR STE 2000",,"RESTON","VA","20190","2025-09-30T00:00:00.000"
"POWELL & MEADOWS INSURANCE AGENCY INC","kathy@powell-meadows.com","POINT (-85.950842 36.259614)","1006 N MAIN ST",,"CARTHAGE","TN","37030","2023-01-31T00:00:00.000"
"PIONEER-WOOLDRIDGE INSURANCE AGENCY LLC","djensen@pioneerinsurance.biz","POINT (-96.404976 42.497972)","701 PIERCE STREET, STE. 101",,"SIOUX CITY","IA","51101","2024-06-30T00:00:00.000"
"LEGEND FINANCIAL MARKETING SERVICES, LLC","PETE@LEGENDFMS.COM","POINT (-80.059287 26.849856)","11780 U.S. HIGHWAY ONE","SUITE 203N","NORTH PALM BEACH","FL","33408","2024-10-31T00:00:00.000"
"ANALYTIC FINANCIAL ADVISORS LLC","crich@ebs-boston.com","POINT (-71.070103 42.350604)","75 ARLINGTON STREET STE 500",,"BOSTON","MA","02116","2023-01-31T00:00:00.000"
"UBER INSURANCE SERVICES, LLC","insurance.services@uber.com","POINT (-96.788043 32.785263)","2550 PACIFIC AVE",,"DALLAS","TX","75226","2022-11-30T00:00:00.000"
"PRODUCER HUB, LLC","INFO@PRODUCERHUB.COM","POINT (-112.048907 33.545463)","1555 E. ORANGEWOOD AVE.","SUITE 4","PHOENIX","AZ","85020","2025-12-31T00:00:00.000"
"INS DESIGNERS OF COLORADO INC","dan@idofco.com","POINT (-104.854668 39.407371)","751 MALETA LANE","SUITE 201","CASTLE ROCK","CO","80108","2023-01-31T00:00:00.000"
"HODINKEE INSURANCE AGENCY, INC.","hq@hodinkee.com","POINT (-73.997729 40.720731)","255 CENTRE STREET","4TH FLOOR","NEW YORK","NY","10013","2023-07-31T00:00:00.000"
"SAT CONSULTING LLC","karina@smartiagency.com","POINT (-94.780477 38.883757)","2036 E SANTA FE ST",,"OLATHE","KS","66062","2026-02-28T00:00:00.000"
"THE ADVISORY GROUP INC","bnauman@tag-qc.com",,"THE ADVISORY GROUP, INC.","2210 E. 52ND STREET","DAVENPORT","IA","52807","2025-09-30T00:00:00.000"
"SOUTHEAST INVESTMENTS N C INC","jblack@seinvestnc.com","POINT (-80.882563 35.16493)","820 TYVOLA ROAD, SUITE 104",,"CHARLOTTE","NC","28217","2022-12-31T00:00:00.000"
"BRADY, CHAPMAN, HOLLAND & ASSOCIATES, INC.","katrina.masek@bch-insurance.com","POINT (-95.547911 29.878629)","10055 WEST GULF BANK",,"HOUSTON","TX","77040","2025-07-31T00:00:00.000"
"MFG ADVISOR NETWORK","Josh@RetireProtected.com","POINT (-93.737148 41.607144)","8665 HARBACH BLVD",,"CLIVE","IA","50325","2024-10-31T00:00:00.000"
"BLUEBONNET INSURANCE SOLUTIONS, LLC","LAFERRING@GEICO.COM",,"PO BOX 270419",,"FLOWER MOUND","TX","75027","2026-01-31T00:00:00.000"
"STERLING BRIDGE INSURANCE AGENCY, INC.","licensing@sbia.com","POINT (-71.805549 42.260827)","38 AUSTIN STREET",,"WORCESTER","MA","01609","2025-04-30T00:00:00.000"
"ZANGARI AGENCY LLC","ALEXZANGARI@ZANGARIAGENCY.COM","POINT (-76.75971 40.165962)","5 PADDOCK CT",,"ETTERS","PA","17319","2025-04-30T00:00:00.000"
"PRUDENTIAL INSURANCE AGENCY LLC","shaintell.alexander@prudential.com","POINT (-74.174121 40.737699)","213 WASHINGTON ST, 17TH FL",,"NEWARK","NJ","07102","2023-07-31T00:00:00.000"
"LM & B INC","bubbadew@gmail.com","POINT (-90.723581 42.505391)","3388 KENNEDY CIRCLE",,"DUBUQUE","IA","52002","2024-07-31T00:00:00.000"
"CLAY AGENCY INC.","styler@claymutual.com",,"PO BOX 467",,"SPENCER","IA","51301","2025-08-31T00:00:00.000"
"THE ENTRECOR GROUP LLC","AgentSupport@aric.com",,"PO BOX 9393",,"DES MOINES","IA","50306","2023-08-31T00:00:00.000"
"AIX, INC.","AGENCY-LIC@hanover.com","POINT (-72.733716 41.881397)","7 WATERSIDE CROSSING SUITE 101",,"WINDSOR","CT","06095","2024-06-30T00:00:00.000"
"CLANIN FINANCIAL SOLUTIONS","info@safemoney123.com","POINT (-91.629331 42.030535)","5250 N PARK PLACE NE STE 101",,"CEDAR RAPIDS","IA","52402","2024-12-31T00:00:00.000"
"ALPHA INSURANCE BROKERAGE, LLC","tom@alphaib.com","POINT (-93.761505 41.592826)","1501  42ND STREET    SUITE 380",,"WEST DES MOINES","IA","50266","2024-04-30T00:00:00.000"
"R & L ALLIANCE, LLC","dhays@allianceinstx.com",,"P O BOX 64127",,"LUBBOCK","TX","79424","2022-10-31T00:00:00.000"
"AMA INSURANCE AGENCY INC","blinsurance@cscglobal.com","POINT (-87.627182 41.888681)","330 NORTH WABASH AVENUE   SUITE 39300",,"CHICAGO","IL","60611","2023-03-31T00:00:00.000"
"RISK ASSOCIATES INC","sheryl@riskassociatesinc.net",,"PO BOX 160",,"NORWAY","IA","52318","2024-06-29T00:00:00.000"
"SAMMONS FINANCIAL NETWORK LLC","kschroeder@sfgmembers.com","POINT (-93.767149 41.598247)","4546 CORPORATE DRIVE","STE 100","WEST DES MOINES","IA","50266","2025-06-30T00:00:00.000"
"HALLETT FINANCIAL GROUP INC","licensing@hallettfinancial.com","POINT (-96.830107 46.863145)","1131 WESTRAC DR #208",,"FARGO","ND","58103","2022-10-31T00:00:00.000"
"BACHE LLC","ROBERT@SRHEALTHCAREDIRECT.COM","POINT (-82.726792 27.998764)","2650 MCCORMICK DR 200S",,"CLEARWATER","FL","33759","2024-07-31T00:00:00.000"
"LEFTLANE INC","amanda.schultz@90degreebenefits.com","POINT (-93.191201 44.917956)","2145 FORD PARKWAY  #200",,"ST PAUL","MN","55116","2024-07-31T00:00:00.000"
"CRESCENT RISK INSURANCE SERVICES, LLC","rodney.schunk@crescenthotels.com","POINT (-77.304062 38.861106)","10306 EATON PL STE 430",,"FAIRFAX","VA","22030","2025-04-30T00:00:00.000"
"AKSARBEN INSURANCE","cyrus@teamcyrus.com","POINT (-96.052412 41.286117)","3015 N 90TH ST","SUITE 3","OMAHA","NE","68134","2024-01-31T00:00:00.000"
"PROFESSIONAL INS EXPERTS LLC","contactus@proiexp.com","POINT (-96.78733 33.180305)","12416 GODFREY DR",,"FRISCO","TX","75035","2025-05-31T00:00:00.000"
"HIPPO ANALYTICS INC.","LICENSING@HIPPO.COM","POINT (-122.161068 37.442359)","150 FOREST AVE",,"PALO ALTO","CA","94301","2023-06-30T00:00:00.000"
"THE CROP SHOP, LLC","shelly@thecropshopllc.com","POINT (-93.510069 42.162441)","606 BRYAN AVE",,"ROLAND","IA","50236","2025-07-31T00:00:00.000"
"GOLDEN SENIOR ADVISORS INC","chero@goldensenioradvisors.com","POINT (-97.945853 29.882076)","125 MOORE ST STE 107",,"SAN MARCOS","TX","78666","2025-02-28T00:00:00.000"
"APPLIED RISK SERVICES, INC.","insadmin@auw.com",,"PO BOX 3646",,"OMAHA","NE","68103","2024-07-31T00:00:00.000"
"BOYKEN INS AGCY INC","jeff.carlton@boykenins.com","POINT (-94.04136 43.236534)","173 MAIN ST. N.",,"TITONKA","IA","50480","2024-09-30T00:00:00.000"
"FGI LICENSING INS SERVICES LLC","twaters@kennedylicensing.com","POINT (-74.01156 40.704306)","80 BROAD STREET 22ND FLOOR",,"NEW YORK","NY","10004","2024-03-31T00:00:00.000"
"INS SPECIALIST GROUP","thescottlingle@gmail.com","POINT (-86.441732 39.745887)","1100 STONEHENGE CIRCLE",,"AVON","IN","46123","2024-10-31T00:00:00.000"
"BROWN & BROWN OF OREGON LLC","crodriguez@bbins.com",,"PO BOX 29018",,"PORTLAND","OR","97296","2023-06-30T00:00:00.000"
"LOCKTON COMPANIES, LLC","kclicensing@lockton.com","POINT (-94.592616 39.042411)","444 W 47TH ST STE 900",,"KANSAS CITY","MO","64112","2023-07-31T00:00:00.000"
"MARINE AND BOND INS AGENCY INC","ian@americanmarineinsurance.com","POINT (-117.929073 33.61245)","2700 NEWPORT BLVD  SUITE 190",,"NEWPORT BEACH","CA","92663","2025-05-31T00:00:00.000"
"ACRIMOUNT, LLC","insurancelicensing@acrisure.com",,"PO BOX 1788",,"GRAND RAPIDS","MI","49501","2024-11-30T00:00:00.000"
"SENIOR SAVINGS NETWORK, LLC","Admin@seniorsavingsnetwork.org","POINT (-80.019043 32.846149)","3955 FABER PLACE DRIVE","SUITE 205","N. CHARLESTON","SC","29405","2024-07-31T00:00:00.000"
"FINANCIAL DECISIONS GROUP~WATERLOO, LTD.","jmeehan@fdg.net","POINT (-92.404993 42.46851)","3013 GREYHOUND DR",,"WATERLOO","IA","50701","2025-04-30T00:00:00.000"
"DAVID DOSS AGENCY INC","ddoss@amfam.com","POINT (-93.55957 41.364419)","204 E. DETRIOT AVE.",,"INDIANOLA","IA","50125","2023-04-30T00:00:00.000"
"W.E. LOVE AND ASSOCIATES, LLC","sandra.moore@welove.com",,"PO BOX 1796",,"BURLINGTON","NC","27216","2024-11-30T00:00:00.000"
"LAMB, LITTLE & CO.","info@lamblittle.com","POINT (-88.032935 42.048409)","1101 PERIMETER DR STE 500",,"SCHAUMBURG","IL","60173","2025-02-28T00:00:00.000"
"DOXA E&S SOLUTIONS, LLC","greg.morris@promontadvisors.com","POINT (-85.138297 41.077357)","101 E WASHINGTON BLVD FL 10",,"FORT WAYNE","IN","46802","2026-02-28T00:00:00.000"
"BROWN & BROWN OF FLORIDA, INC.","ttolbert@bbins.com","POINT (-82.458789 27.949706)","655 NORTH FRANKLIN STREET   SUITE 1900",,"TAMPA","FL","33602","2023-04-30T00:00:00.000"
"MISSION UNDERWRITING MANAGERS, LLC","Wendy.Sara@missionunderwriters.com","POINT (-111.928134 33.798735)","34522 N SCOTTSDALE RD","SUITE 120-436","SCOTTSDALE","AZ","85266","2024-07-31T00:00:00.000"
"BRIGGS FINANCIAL GROUP INC","ABRIGGS@BRIGGSFINANCIALGROUP.COM",,"PO BOX 56",,"WOOSTER","OH","44691","2025-02-28T00:00:00.000"
"AMERICAN INDEPENDENT MARKETING, LLC","licensing@whyaim.com",,"POB 9366",,"YAKIMA","WA","98909","2025-01-31T00:00:00.000"
"CIGNA INS AGENCY LLC","Vallorie.Miller@cigna.com","POINT (-72.740914 41.816832)","900 COTTAGE GROVE RD., B4SRS",,"BLOOMFIELD","CT","06002","2025-02-28T00:00:00.000"
"BANNISTER AND ASSOCIATES LLC","ebannist@amfam.com","POINT (-93.836717 41.614811)","15920 HICKMAN RD STE 500",,"CLIVE","IA","50325","2022-12-31T00:00:00.000"
"RADION HEALTH INC","stephen@radioninsurance.com","POINT (-90.109833 29.925183)","1421 SONIAT ST",,"NEW ORLEANS","LA","70115","2025-06-30T00:00:00.000"
"HALO INVESTING INSURANCE SERVICES, LLC","joe.gerard@haloinvesting.com",,"130 SOUTH JEFFERSON ST., STE.250",,"CHICAGO","IL","60661","2024-11-30T00:00:00.000"
"TWO GUYS INSURANCE DBA: RICE & LEHR INSURANCE","daved@evertek.net",,"PO BOX 302",,"SIOUX RAPIDS","IA","50585","2024-12-31T00:00:00.000"
"WILSON-HITE INSURANCE, INC","lori@wilsonhite.com",,"PO BOX 641",,"VINTON","IA","52349","2025-05-31T00:00:00.000"
"INSURANCE-MOD SOLUTIONS, LLC","andyd@insurance-mod.com","POINT (-105.250872 39.970611)","1665 GILLASPIE DR.",,"BOULDER","CO","80305","2024-01-31T00:00:00.000"
"FNB INSURANCE AGENCY","brobison@fnbmassena.com","POINT (-94.768853 41.251944)","101 MAIN ST.","BOX 80","MASSENA","IA","50853","2025-03-31T00:00:00.000"
"FLAGGSTAFF INSURANCE INC.","info@clementsinsurance.com",,"PO BOX 1807",,"FLAGGSTAFF","AZ","86002","2024-08-31T00:00:00.000"
"JP PERRY INSURANCE, INC.","JOEPERRY@JPPERRY.COM","POINT (-81.620592 30.204474)","3342 KORI ROAD",,"JACKSONVILLE","FL","32257","2023-10-31T00:00:00.000"
"AMERICA'S HEALTHCARE AGENCY INC DBA AMERICA'S FAMILY INSURANCE AGENCY","kenrollmentgroup@gmail.com","POINT (-80.150627 26.197446)","5703 N ANDREWS WAY",,"FORT LAUDERDALE","FL","33309","2024-04-30T00:00:00.000"
"GROUP ALTERNATIVES INC","TLWerling@groupalt.com","POINT (-88.023246 41.829707)","1400 OPUS PL SUITE 830",,"DOWNERS GROVE","IL","60515","2025-07-31T00:00:00.000"
"CAREINGTON INTERNATIONAL CORPORATION","COMPLIANCE@CAREINGTON.COM","POINT (-96.820663 33.101997)","7400 GAYLORD PKWY",,"FRISCO","TX","75034","2025-02-28T00:00:00.000"
"MCCABE INC","domalley@icu-mccabe.com","POINT (-75.258082 39.755161)","364 SWEDESBORO RD",,"MULLICA HILL","NJ","08062","2025-10-31T00:00:00.000"
"SEGAL SELECT INS SERVICES INC","bdonofrio@segalco.com","POINT (-73.995169 40.752906)","333 WEST 34TH STREET",,"NEW YORK","NY","10001","2024-07-31T00:00:00.000"
"MITCHELL POMPER AGENCY INC","mitchell@pomperinsurance.com","POINT (-87.636735 41.919418)","2034 N CLARK ST",,"CHICAGO","IL","60614","2025-05-31T00:00:00.000"
"PINNACLE HOME AND AUTO LLC","peter.hughes@pinnaclepartnerscorp.com","POINT (-75.398734 39.98819)","13 SAINT ALBANS CIRCLE","SUITE B","NEWTOWN SQUARE","PA","19073","2025-07-31T00:00:00.000"
"WILLIAM HENRY AGENCY LLC","bonds@wha.com","POINT (-94.577278 39.102023)","1001 LOCUST ST",,"KANSAS CITY","MO","64106","2026-01-31T00:00:00.000"
"FUNDAMENTAL AGENCY INC","JONATHAN.SZELAK@FUNDAMENTALUW.COM","POINT (-88.104587 42.94738)","15200 W. SMALL ROAD",,"NEW BERLIN","WI","53151","2024-12-31T00:00:00.000"
"ROUNDPOINT MORTGAGE SOLUTIONS LLC","Mame.Huston@roundpointmortgage.com",,"446 WRENPLACE ROAD C301",,"FORT MILL","SC","29715","2024-08-31T00:00:00.000"
"STEPHANY-COE INSURANCE AGENCY, INC.","stephcoe@windstream.net",,"65-5TH STREET",,"WOODBINE","IA","51579","2025-07-31T00:00:00.000"
"FBL MARKETING SERVICES, LLC","erika.horstmann@fbfs.com","POINT (-93.779306 41.600454)","5400 UNIVERSITY AVE",,"WEST DES MOINES","IA","50266","2024-09-30T00:00:00.000"
"LARIMAR INSURANCE AGENCY, LLC","larimarinsurance@gmail.com","POINT (-96.049853 41.212571)","8998 L STREET STE 204",,"OMAHA","NE","68127","2025-03-31T00:00:00.000"
"ALLEGIS ADVISOR GROUP","licensing@allegisag.com","POINT (-111.892416 40.576427)","75 W TOWNE RIDGE PKWY STE 210",,"SANDY","UT","84070","2024-09-30T00:00:00.000"
"AGSURANCE LLC","nate.ehrhardt@agsurance.com","POINT (-89.015645 40.746527)","20 E 8TH ST",,"EL PASO","IL","61738","2024-12-31T00:00:00.000"
"ARETE STRATEGIES LLC","chuck@pitoninsurance.com","POINT (-75.477404 39.968126)","501 WHISPERING BROOKE DRIVE",,"NEWTOWN SQUARE","PA","19073","2025-03-31T00:00:00.000"
"MALAMUD INSURANCE SERVICES, INC.","myron@insurelegacy.com","POINT (-118.594763 34.167307)","21241 VENTURA BLVD","188","WOODLAND HILLS","CA","91364","2024-01-31T00:00:00.000"
"IA-IL SENIOR SOLUTIONS","jon@iailsenior.com","POINT (-90.604546 42.104466)","25302 81ST ST",,"MAQUOKETA","IA","52060","2025-02-28T00:00:00.000"
"NFP CORPORATE SERVICES (PA), INC.","blnfp@cscglobal.com","POINT (-75.131927 40.264867)","2600 KELLY DR","STE 300","WARRINGTON","PA","18976","2022-12-31T00:00:00.000"
"DRENNAN INSURANCE, L.L.C.","donnie@drennanins.com","POINT (-95.010298 41.397683)","1302 ELM ST.",,"ATLANTIC","IA","50022","2024-10-31T00:00:00.000"
"ILLUMINATE INS SOLUTIONS LLC","charisse@illuminateins.com","POINT (-96.06223 41.213156)","4611 S 96TH ST STE 109",,"OMAHA","NE","68127","2024-08-31T00:00:00.000"
"RESOLUTION REINSURANCE INTERMEDIARIES,  LLC","skennington@RESOLUTIONRE.COM","POINT (-80.974103 34.020947)","4408 FOREST DRIVE, SUITE 202",,"COLUMBIA","SC","29206","2024-10-31T00:00:00.000"
"ORCA INSURANCE GROUP, LLC","LICENSING@ORCAIG.COM","POINT (-81.295918 28.597571)","6959 UNIVERSITY BLVD",,"WINTER PARK","FL","32792","2026-03-31T00:00:00.000"
"THE SPOFFORD GROUP INSURANCE BROKERAGE LTD","spofford@spoffordgroup.com","POINT (-70.889049 42.241961)","14 MAIN ST",,"HINGHAM","MA","02043","2023-07-31T00:00:00.000"
"LIFE PLANS+","admin@lifeplansplus.com","POINT (-91.569441 42.036064)","3800 HIGHWAY 151","UNIT 842","MARION","IA","52302","2023-05-31T00:00:00.000"
"PARCEL PRO INC","upsclicensing@ups.com","POINT (-118.311488 33.849983)","1867 WESTERN WAY",,"TORRANCE","CA","90501","2023-07-31T00:00:00.000"
"IWISE, LLC","iwise@medicarewise.com","POINT (-96.137825 41.295752)","4258 N 143 ST",,"OMAHA","NE","68164","2023-09-30T00:00:00.000"
"SIMPLYIOA, LLC","LicensingandEducation@ioausa.com","POINT (-81.385532 28.69258)","1855 W STATE ROAD 434",,"LONGWOOD","FL","32750","2024-06-30T00:00:00.000"
"TWFG GENERAL AGENCY LLC","jbenes@twfg.com","POINT (-95.453772 30.167443)","1201 LAKE WOODLANDS DR SUITE 4020",,"THE WOODLANDS","TX","77380","2023-01-31T00:00:00.000"
"SYCAMORE INS AGENCY INC","tjeffreys@CONIFERINSURANCE.COM","POINT (-83.219743 42.545051)","550 WEST MERRILL STREET   SUITE 200",,"BIRMINGHAM","MI","48009","2025-05-31T00:00:00.000"
"AHOY MIT, INC.","kaenan.hertz@ahoy.insure","POINT (-73.947083 40.627874)","2329 NOSTRAND AVE, SUITE 100",,"BROOKLYN","NY","11210","2025-08-31T00:00:00.000"
"THE FORTUNE LAW FIRM","zach@thefortunelawfirm.com","POINT (-115.11832 36.038857)","8275 S EASTERN AVE # 200-407",,"LAS VEGAS","NV","89123","2024-08-31T00:00:00.000"
"CHURCHILL AGENCY VENTURES, LLC","joel.mccool@thechurchillagency.com","POINT (-86.815969 35.959478)","1749 MALLORY LN STE 300",,"BRENTWOOD","TN","37027","2025-09-30T00:00:00.000"
"VALLEY PEAK INSURANCE GROUP LLC","licensing@insurancelicenseadmin.com","POINT (-80.262098 26.272603)","10181 W SAMPLE RD","208","CORAL SPRINGS","FL","33065","2025-02-28T00:00:00.000"
"COMP360 LLC","beverly@comp360.com","POINT (-81.962107 27.967606)","170 FITZGERALD ROAD SUITE 2",,"LAKELAND","FL","33813","2025-02-28T00:00:00.000"
"WEILER INSURANCE SOLUTIONS, LLC","laura@compassba.com","POINT (-96.107362 41.25541)","12326 WESTOVER ROAD",,"OMAHA","NE","68154","2025-02-28T00:00:00.000"
"SILBERSTEIN INS GROUP LLC","richard@silbs.com","POINT (-76.694285 39.384014)","2850 QUARRY LAKE DRIVE    SUITE 303",,"BALTIMORE","MD","21209","2024-12-31T00:00:00.000"
"BENEFITS INC","cotto@benefitsinc.com","POINT (-88.135448 43.031623)","250 N PATRICK BLVD # 100",,"BROOKFIELD","WI","53045","2025-04-30T00:00:00.000"
"AMERICA'S HEALTH CARE/RX PLAN AGENCY INC","kathleen.jacobs@ngic.com",,"1100 NW COMPTON DR   2ND FLOOR",,"BEAVERTON","OR","97006","2023-04-30T00:00:00.000"
"SINGH BROTHERS INSURANCE LLC","singh.tejinder017@gmail.com","POINT (-81.277016 28.345164)","3091 MANDOLIN DR",,"KISSIMMEE","FL","34744","2023-12-31T00:00:00.000"
"EPICC GLOBAL SOLUTIONS LLC","info@epiccseniorsolutions.com","POINT (-95.605566 30.015932)","17323 APACHE HILLS DR",,"TOMBALL","TX","77377","2023-04-30T00:00:00.000"
"CORY RICHARDS AGENCY INC","coryd409@gmail.com","POINT (-91.180169 40.835832)","10662 WASHINGTON RD",,"WEST BURLINGTON","IA","52655","2025-06-30T00:00:00.000"
"JOSHUA DAVID MELLBERG LLC","entity@amerilife.com","POINT (-111.03288 32.337349)","3067 W INA RD #105",,"TUCSON","AZ","85741","2023-01-31T00:00:00.000"
"T A S A OF KY INC","taramuck@TASAKY.COM","POINT (-84.575434 39.018718)","188 BARNWOOD DRIVE",,"EDGEWOOD","KY","41017","2024-11-30T00:00:00.000"
"LEVEL FUNDED HEALTH PARTNERS, LLC","russ@levelfunded.com",,"1761 HILLSBORO BLVD","SUITE # 406","DEERFIELD BEACH","FL","33442","2022-10-31T00:00:00.000"
"CONNEXION POINT LLC.","slc.licensing@connexionpoint.com","POINT (-111.900696 40.578889)","9490 S. 300 W.",,"SANDY","UT","84070","2025-01-31T00:00:00.000"
"SPECIALTY PLANNERS, INC.","corplicensing@ltcglobal.com","POINT (-122.819601 42.315168)","843 ALDER CREEK DRIVE   SUITE A",,"MEDFORD","OR","97504","2023-03-31T00:00:00.000"
"ASSUREDPARTNERS OF INDIANA LLC","kathy.kelleysmith@assuredpartners.com","POINT (-74.286322 40.643372)","20 COMMERCE DRIVE   SECOND FLOOR",,"CRANFORD","NJ","07016","2025-02-28T00:00:00.000"
"FINANCIAL INSURANCE CONCEPTS, INC.","finic_timd@sbcglobal.net",,"P.O. BOX 4680",,"WHEATON","IL","60189","2023-12-31T00:00:00.000"
"GIBSON INSURANCE AGENCY, INC.","wkorp@thegibsonedge.com","POINT (-86.25031 41.674813)","202 S MICHIGAN ST STE 1400",,"SOUTH BEND","IN","46601","2022-12-31T00:00:00.000"
"FLATHEAD INSURANCE COMPANY LLC","licensing@flatheadinsurance.com","POINT (-116.781347 47.715341)","350 E KATHLEEN AVE STE 300",,"COEUR DALENE","ID","83815","2022-10-31T00:00:00.000"
"ASSET MARKETING SYSTEMS INSURANCE SERVICES, LLC","cdartey@assetismarketing.com",,"15050 AVENUE OF SCIENCE, STE. 100","ATTN: CLEMENCE DARTEY (OPERATIONS)","SAN DIEGO","CA","92128","2023-12-31T00:00:00.000"
"SECURE FIRST CORP","SecureFirst@mail.com",,"THE KNOLLS CASTLE","101 W. STRATFORD DRIVE","PEORIA","IL","61614","2025-02-28T00:00:00.000"
"BENTON LUTTRELL COMPANY","info@blctx.com",,"PO BOX 245",,"VAN ALSTYNE","TX","75495","2024-08-31T00:00:00.000"
"FIRST INS AN AFFILIATE OF FIRSTBANK INC","angiethompson@firstinsurance-ok.com",,"P.O. BOX 960",,"ATOKA","OK","74525","2025-01-31T00:00:00.000"
"BENEFITTER INS SOLUTIONS INC","onboarding@healthmarketshq.com","POINT (-97.1872 32.855009)","9151 BOULEVARD 26",,"NORTH RICHLAND HILLS","TX","76180","2024-10-31T00:00:00.000"
"PSA INS INC","fgiachini@psafinancial.com",,"ATTN: AGENT/BROKER LICENSING UNIT","11311 MCCORMICK RD","HUNT VALLEY","MD","21031","2023-05-31T00:00:00.000"
"AMERICAN RISK MANAGEMENT RESOURCES NETWORK L L C","anne@armr.net","POINT (-89.515255 43.095849)","7780 ELMWOOD AVENUE   SUITE 130",,"MIDDLETON","WI","53562","2023-05-31T00:00:00.000"
"MYQUOTES LLC","gvasquez@newbenefits.com","POINT (-96.836738 32.943904)","14240 PROTON RD",,"DALLAS","TX","75244","2025-02-28T00:00:00.000"
"CROSS INSURANCE, INC. - CONNECTICUT","licensing@crossagency.com",,"PO BOX 1388",,"BANGOR","ME","04402","2024-12-31T00:00:00.000"
"JDM LLC","lhall@jdmandassoc.com","POINT (-84.245021 30.498201)","1963-A VILLAGE GREEN WAY",,"TALLAHASSEE","FL","32308","2024-07-31T00:00:00.000"
"SUNSET FINANCIAL SERVICES, INC","janice.brandt@kclife.com",,"3520 BROADWAY",,"KANSAS CITY","MO","64111","2023-04-30T00:00:00.000"
"QUOTE NEXT DOOR","STEVE@INSURANCENEXTDOOR.COM","POINT (-81.412292 30.088312)","58 PELICAN POINTE ROAD",,"PONTE VEDRA BEACH","FL","32081","2026-04-30T00:00:00.000"
"LEAD MASTERS INSURANCE MARKETING & FINANCIAL NETWORK, INC.","nellis@laaminc.com","POINT (-118.782677 34.283412)","980 ENCHANTED WAY STE 106",,"SIMI VALLEY","CA","93065","2022-09-30T00:00:00.000"
"MONTE EASTIN AGENCY INC","meastin@amfam.com","POINT (-96.642102 40.753179)","5815 S 58TH STE A",,"LINCOLN","NE","68516","2024-12-31T00:00:00.000"
"P & C RISK SERVICES LLC D B A ATHENS INS AGENCY","mpenley@athensins.com",,"PO BOX 809",,"ATHENS","TN","37371","2024-09-30T00:00:00.000"
