"company_name","company_type","naic_number","iowa_license_number","iowa_domiciled","address1","address2","company_city","company_state","company_zip","telephone","alternate_address1","alternate_address2","alternate_city","alternate_state","alternate_zip","alternate_telephone","business_license_type","ownership_type","fdba","location","alternate_location"
"AMCO Insurance Company","Property Casualty","19100","1167","true","ONE NATIONWIDE BLVD, FSSC-RR",,"COLUMBUS","OH","43215","800-882-2822","1000 YARD STREET, GH-2D-OCA1, BUILDING H",,"GRANDVIEW HEIGHTS","OH","43212","1-614-435-0122","Iowa Stock Fire And Casualty Company","Stock",,,"POINT (-83.0271 39.980974)"
"American Access Casualty Company","Property Casualty","10730","3023","false","2211 Butterfield Road",,"DOWNERS GROVE","IL","60515","630-645-7750","2211 BUTTERFIELD ROAD, SUITE 200",,"DOWNERS GROVE","IL","60515","630-645-7750","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-88.037176 41.832267)","POINT (-88.037176 41.832267)"
"American Agri-Business Insurance Company","Property Casualty","12548","2472","false","7101 82nd Street",,"LUBBOCK","TX","79424","806-473-0333","7101 82ND STREET",,"LUBBOCK","TX","79424","806-473-0333","Non Iowa Stock Fire And Casualty Company","Stock","American Agri-Business Insurance Company, Insurance Company of the Prairie States","POINT (-101.971819 33.519759)","POINT (-101.971819 33.519759)"
"American Agricultural Insurance Company","Property Casualty","10103","1595","false","1501 E. Woodfield Rd., #300 W",,"SCHAUMBURG","IL","60173-5422","847-969-2900","1501 E. Woodfield Road, Suite 300W",,"Schaumburg","IL","60173","847-969-2900","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-88.041513 42.043129)","POINT (-88.041513 42.043129)"
"American Alternative Insurance Corporation","Property Casualty","19720","2806","false","555 College Road East",,"PRINCETON","NJ","08543","609-243-4757","555 COLLEGE ROAD EAST - P.O. BOX 5241",,"PRINCETON","NJ","08543","609-243-4757","Non Iowa Stock Fire And Casualty Company","Stock","American Alternative Insurance Corporation of Delaware","POINT (-74.593587 40.351455)","POINT (-74.593587 40.351455)"
"American Automobile Insurance Company","Property Casualty","21849","0516","false","225 W. Washington St., Suite 1800",,"CHICAGO","IL","60606","8884667883","225 W. WASHINGTON STREET, SUITE 1800",,"CHICAGO","IL","60606-3484","212-524-7860","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-87.634988 41.883208)","POINT (-87.634988 41.883208)"
"American Bankers Insurance Company of Florida","Property Casualty","10111","0518","false","11222 Quail Roost Drive",,"MIAMI","FL","33157","305-253-2244-35611","11222 QUAIL ROOST DRIVE",,"MIAMI","FL","33157-6596","305-253-2244-35421","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-80.373759 25.59497)","POINT (-80.373759 25.59497)"
"American Bankers Life Assurance Company of Florida","Life","60275","1361","false","11222 Quail Roost Drive",,"MIAMI","FL","33157","305-253-2244-37014","11222 QUAIL ROOST DRIVE",,"MIAMI","FL","33157-6596","305-253-2244-36148","Non Iowa Stock Life - with A & H","Stock",,"POINT (-80.373759 25.59497)","POINT (-80.373759 25.59497)"
"American Benefit Life Insurance Company","Life","66001","3271","false","1605 LBJ Freeway, Suite 700",,"DALLAS","TX","75234","4695224200","1605 LBJ Freeway, Suite 700",,"Dallas","TX","75234","469-522-4400","Non Iowa Stock Life - with A & H","Stock",,,
"American Business & Mercantile Insurance Mutual, Inc.","Property Casualty","40789","3083","false","307 North Michigan Avenue",,"CHICAGO","IL","60601","312-346-8100","307 NORTH MICHIGAN AVENUE",,"CHICAGO","IL","60601","312-346-8100","Non Iowa Mutual Fire And Casualty Co","Mutual","American Business & Personal Insurance Mutual, Inc.","POINT (-87.624455 41.887503)","POINT (-87.624455 41.887503)"
"American Casualty Company of Reading, Pennsylvania","Property Casualty","20427","0520","false","151 N. Franklin St.",,"CHICAGO","IL","60606","3128225000","151 N. FRANKLIN STREET",,"CHICAGO","IL","60606","312-822-2138","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-87.635367 41.884568)","POINT (-87.635367 41.884568)"
"American Commerce Insurance Company","Property Casualty","19941","1148","false","3590 Twin Creeks Drive",,"COLUMBUS","OH","43204","508-949-4307","3590 TWIN CREEKS DR",,"COLUMBUS","OH","43218-2579","1-508-943-9000-1435","Non Iowa Stock Fire And Casualty Company","Stock","Automobile Club Insurance Company","POINT (-83.101307 39.980119)","POINT (-83.101307 39.980119)"
"American Compensation Insurance Company","Property Casualty","45934","2801","false","518 East Broad Street",,"COLUMBUS","OH","43215","6144645000","518 EAST BROAD STREET",,"COLUMBUS","OH","43215","614-917-4478","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-82.986563 39.963871)","POINT (-82.986563 39.963871)"
"American Continental Insurance Company","Life","12321","3076","false","1425 Union Meeting Road, U23S",,"BLUE RIDGE","PA","19422","800-264-4000","1021 REAMS FLEMING BOULEVARD",,"FRANKLIN","TN","37064","800-264-4000","Non Iowa Stock Life - with A & H","Stock",,"POINT (-75.285468 40.14828)",
"American Contractors Indemnity Company","Property Casualty","10216","2824","false","801 South Figueroa Street, Suite 700",,"LOS ANGELES","CA","90017","3106490990","801 SOUTH FIGUEROA STREET, SUITE 700",,"LOS ANGELES","CA","90017","310-242-6266","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-118.261568 34.047533)","POINT (-118.261568 34.047533)"
"American Economy Insurance Company","Property Casualty","19690","1282","false","175 Berkeley St.",,"BOSTON","MA","02116","617-357-9500","1001 Fourth Avenue, Safeco Plaza",,"Seattle","WA","98154","617-357-9500","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-71.072373 42.349909)",
"American Empire Insurance Company","Property Casualty","37990","2038","false","301 E. Fourth Street",,"CINCINNATI","OH","45202-4201","513-369-3000","301 E FOURTH STREET",,"CINCINNATI","OH","45202","800-545-4269","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-84.507797 39.100703)","POINT (-84.507797 39.100703)"
"American Equity Investment Life Insurance Company","Life","92738","2050","true","PO BOX 71216",,"DES MOINES","IA","50325","515-457-1765","6000 WESTOWN PARKWAY",,"WEST DES MOINES","IA","50266-5921","515-273-3728","Iowa Stock Life - with A & H","Stock","Century Life Insurance Company",,"POINT (-93.792094 41.594902)"
"American Equity Specialty Insurance Company","Property Casualty","10819","2821","false","One Tower Square",,"HARTFORD","CT","06183","860-277-1561","ONE TOWER SQUARE, MS08A",,"HARTFORD","CT","06183","860-277-1248","Non Iowa Stock Fire And Casualty Company","Stock",,,
"American European Insurance Company","Property Casualty","23337","3343","false","2250 Chapel Avenue West",,"Cherry Hill","NJ","08002","8567790600","2250 CHAPEL AVE WEST",,"CHERRY HILL","NJ","08002","212-355-3310","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-75.015946 39.928837)","POINT (-75.015946 39.928837)"
"American Family Connect Insurance Company","Property Casualty","12504","3009","false","3500 Packerland Drive",,"DE PERE","WI","54115","920.330.5150","3500 PACKERLAND DRIVE",,"DE PERE","WI","54115-9070","920-330-3468","Non Iowa Stock Fire And Casualty Company","Stock","Ameriprise Insurance Company","POINT (-88.12019 44.461857)","POINT (-88.12019 44.461857)"
"American Family Connect Property and Casualty Insurance Company","Property Casualty","29068","2979","false","3500 Packerland Drive",,"DE PERE","WI","54115-9070","920.330.5150","3500 PACKERLAND DRIVE",,"DE PERE","WI","54115-9070","920-330-3468","Non Iowa Stock Fire And Casualty Company","Stock","IDS Property Casualty Insurance Company","POINT (-88.12019 44.461857)","POINT (-88.12019 44.461857)"
"American Family Home Insurance Company","Property Casualty","23450","1844","false","PO BOX 5323",,"CINCINNATI","OH","45201-5323","800-543-2644","7000 MIDLAND BLVD.",,"AMELIA","OH","45102-2607","800-543-2644-5114","Non Iowa Stock Fire And Casualty Company","Stock",,,"POINT (-84.240304 39.055919)"
"American Family Insurance Company","Property Casualty","10386","3184","false","6000 American Parkway",,"MADISON","WI","53783","6082424100","6000 AMERICAN PARKWAY",,"MADISON","WI","53783-0001","608-249-2111-32638","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-89.285375 43.155727)","POINT (-89.285375 43.155727)"
"American Family Life Assurance Company of Columbus","Life","60380","1624","false","1932 Wynnton Rd.",,"COLUMBUS","GA","31999","7063233431","1932 WYNNTON ROAD",,"COLUMBUS","GA","31999-001","706-243-8708","Non Iowa Stock Life - with A & H","Stock",,"POINT (-84.964527 32.468478)","POINT (-84.964527 32.468478)"
"American Family Life Insurance Company","Life","60399","1178","false","6000 American Parkway",,"MADISON","WI","53783","800-692-6326","6000 AMERICAN PARKWAY",,"MADISON","WI","53783-0001","608-249-2111-00000","Non Iowa Mutual Life - with A & H","Mutual",,"POINT (-89.285375 43.155727)","POINT (-89.285375 43.155727)"
"American Family Mutual Insurance Company, S.I.","Property Casualty","19275","0624","false","6000 American Parkway",,"MADISON","WI","53783","800-692-6326","6000 AMERICAN PARKWAY",,"MADISON","WI","53783-0001","608-249-2111-00000","Non Iowa Stock Fire And Casualty Company","Stock","American Family Mutual Insurance Company, Farmers Mutual Automobile Insurance Company","POINT (-89.285375 43.155727)","POINT (-89.285375 43.155727)"
"American Fidelity Assurance Company","Life","60410","1517","false","PO BOX 25523",,"OKLAHOMA CITY","OK","73125","405-523-5672","9000 CAMERON PARKWAY",,"OKLAHOMA CITY","OK","73114-3701","405-523-2000","Non Iowa Stock Life - with A & H","Stock",,,"POINT (-97.510829 35.562508)"
"American Fidelity Life Insurance Company","Life","60429","1416","false","PO BOX 4847",,"PENSACOLA","FL","32507","850-456-7401","500 S. Palafox St., Ste 200",,"Pensacola","FL","32502","850-456-7401","Non Iowa Stock Life - with A & H","Stock",,,"POINT (-87.214072 30.407398)"
"American Fire and Casualty Company","Property Casualty","24066","2543","false","175 Berkeley Street",,"BOSTON","MA","02116","617-357-9500","175 Berkeley Street",,"Boston","MA","02116","617-357-9500","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-71.072373 42.349909)","POINT (-71.072373 42.349909)"
"American General Life Insurance Company","Life","60488","1156","false","PO BOX 1591, 3-D1",,"HOUSTON","TX","77251","800-231-3655","2727-A ALLEN PARKWAY",,"HOUSTON","TX","77019","844-452-3832.","Non Iowa Stock Life - with A & H","Stock","American General Life Insurance Company of Delaware, Knights Life Insurance Company, Knights Life Insurance Company of America (The) (Delaware Corporation)",,"POINT (-95.394895 29.761017)"
"American Guarantee & Liability Insurance Company","Property Casualty","26247","0529","false","1299 Zurich Way",,"SCHAUMBURG","IL","60196","847-230-2632","1299 ZURICH WAY",,"SCHAUMBURG","IL","60196-1056","847-605-6201","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-88.046361 42.063664)","POINT (-88.046361 42.063664)"
"American Hallmark Insurance Company of Texas","Property Casualty","43494","3073","false","5420 Lyndon B. Johnson Frwy, Ste 1100",,"DALLAS","TX","75240-2345","800-866-0047","5420 Lyndon B. Johnson Freeway Suite 110",,"Dallas","TX","75240-2345","817-348-1804","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-96.817518 32.923085)","POINT (-96.817518 32.923085)"
"American Health and Life Insurance Company","Life","60518","1152","false","PO Box 2548",,"FORT WORTH","TX","76113","800-316-5607","3001 MEACHAM BOULEVARD, SUITE 100",,"FORT WORTH","TX","76137-4615","817-820-5010","Non Iowa Stock Life - with A & H","Stock","Cavalier Life Insurance Company",,"POINT (-97.303333 32.824393)"
"American Health Plan of Iowa, Inc.","Health","17281","3344","true","201 Jordan Road, Suite 200",,"Franklin","TN","37067","6156148404",,,,,,,"Iowa HMO","Stock",,"POINT (-86.842168 35.925449)",
"American Heritage Life Insurance Company","Life","60534","1310","false","3075 Sanders Road, Suite G4E",,"NORTHBROOK","IL","60062","800-521-3535","1776 AMERICAN HERITAGE LIFE DRIVE",,"JACKSONVILLE","FL","32224-6688","800-521-3535","Non Iowa Stock Life - with A & H","Stock",,"POINT (-87.873947 42.093908)","POINT (-81.437797 30.255715)"
"American Home Assurance Company","Property Casualty","19380","0530","false","1271 Ave of the Americas, FL 37",,"NEW YORK","NY","10020-1304","2127707000","1271 AVENUE OF THE AMERICAS, 37TH FLOOR",,"NEW YORK","NY","10020-1304","212-458-3732","Non Iowa Stock Fire And Casualty Company","Stock","Globe and Rutgers Fire Insurance Company","POINT (-73.980137 40.760305)","POINT (-73.980137 40.760305)"
"American Home Life Insurance Company (The)","Life","60542","1257","false","400 Kansas Avenue, Box 1497",,"TOPEKA","KS","66601","785-235-6276","400 S. Kansas Avenue",,"Topeka","KS","66603","785-235-6276-","Non Iowa Mutual Life - with A & H","Mutual",,"POINT (-95.672278 39.054092)","POINT (-95.672278 39.054092)"
"American Income Life Insurance Company","Life","60577","1411","false","PO BOX 2608",,"WACO","TX","76797","254-761-6400","1200 WOODED ACRES",,"WACO","TX","76710","254-761-6400","Non Iowa Stock Life - with A & H","Stock",,,"POINT (-97.189633 31.533236)"
"American Insurance Company (The)","Property Casualty","21857","0532","false","225 W Washington Street, Suite 1800",,"CHICAGO","IL","60606","(888) 466-7883","225 W. WASHINGTON STREET, SUITE 1800",,"CHICAGO","IL","60606-3484","212-524-7860","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-87.634988 41.883208)","POINT (-87.634988 41.883208)"
"American Inter-Fidelity Exchange","Property Casualty","40088","3261","false","9223 Broadway, Suite A",,"MERRILLVILLE","IN","46410","2197554567","9223 BROADWAY, SUITE A",,"MERRILLVILLE","IN","46410","219-755-4567","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-87.33635 41.459628)","POINT (-87.33635 41.459628)"
"American Interstate Insurance Company","Property Casualty","31895","2805","false","2301 Highway 190 West",,"DERIDDER","LA","70634-6005","800-256-9052","2301 Highway 190 West",,"Deridder","LA","70634-6005","800-256-9052","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-93.320071 30.846871)","POINT (-93.320071 30.846871)"
"American Interstate Insurance Company of Texas","Property Casualty","12228","3335","false","2301 Hwy 190 West",,"DERIDDER","LA","70634","800-256-9052","2301 Highway 190 West",,"Deridder","LA","70634-6005","800-256-9052","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-93.320071 30.846871)","POINT (-93.320071 30.846871)"
"American Labor Life Insurance Company","Life","89427","3276","false","8 Marticville Road",,"LANCASTER","PA","17603","7178728576","8 MARTICVILLE ROAD",,"LANCASTER","PA","17603","717-872-8576","Non Iowa Stock Life - without A&H","Stock",,"POINT (-76.314237 39.985392)","POINT (-76.314237 39.985392)"
"American Liberty Insurance Company","Property Casualty","12200","3286","false","150 Lake Street West",,"WAYZATA","MN","55391","8012268008","150 LAKE STREET WEST",,"WAYZATA","MN","55391","612-865-9883","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-93.525229 44.970808)","POINT (-93.525229 44.970808)"
"American Life & Security Corp.","Life","67253","3273","false","Po Box 5577",,"LINCOLN","NE","68505","4024898266","2900 South 70th Street, Suite 400",,"Lincoln","NE","68506","(402) 489-8266","Non Iowa Stock Life - with A & H","Stock",,,"POINT (-96.625052 40.782596)"
"American Maturity Life Insurance Company","Life","81213","2193","false","1 Griffin Road North",,"HARTFORD","CT","06095","8605475000","1 GRIFFIN ROAD N",,"WINDSOR","CT","06095-1512","860-791-0113","Non Iowa Stock Life - with A & H","Stock","First EQUICOR Life Insurance Company, New Century Life Insurance Company","POINT (-72.732542 41.877075)","POINT (-72.732542 41.877075)"
"American Memorial Life Insurance Company","Life","67989","1668","false","PO BOX 2730",,"RAPID CITY","SD","57709-2730","800 810-9046","440 MOUNT RUSHMORE ROAD",,"RAPID CITY","SD","57701","605-719-0046","Non Iowa Stock Life - with A & H","Stock","Prairie States Life Insurance Company",,"POINT (-103.230554 44.082235)"
"American Mercury Insurance Company","Property Casualty","16810","1880","false","PO BOX 728847",,"OKLAHOMA CITY","OK","73172-8847","800-503-3724","7301 NORTHWEST EXPRESSWAY",,"OKLAHOMA CITY","OK","73132","512-241-4172","Non Iowa Stock Fire And Casualty Company","Stock","American Fidelity Insurance Company",,"POINT (-97.642336 35.559784)"
"American Modern Home Insurance Company","Property Casualty","23469","1694","false","PO BOX 5323",,"CINCINNATI","OH","45201-5323","800-759-9008","7000 MIDLAND BLVD.",,"AMELIA","OH","45102-2607","800-543-2644-5114","Non Iowa Stock Fire And Casualty Company","Stock",,,"POINT (-84.240304 39.055919)"
"American Modern Property & Casualty Insurance Company","Property Casualty","42722","2810","false","PO Box 5323",,"CINCINNATI","OH","45201-5323","800-542-2644-6771","7000 MIDLAND BLVD.",,"AMELIA","OH","45201-2607","800-543-2644-5114","Non Iowa Stock Fire And Casualty Company","Stock","First Marine Insurance Company",,"POINT (-84.240304 39.055919)"
