"record_id","offender_number","prison_start_date","prison_admit_type","supervising_intitution","supervision_status","sex","race_ethnicity","education_category","education","age","offense_code","offense_class","offense_description","offense_type","offense_subtype","months_served","record_date"
"93","19448147","2022-03-24T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","HS Diploma or Equivelent","HiSET/GED","29.15263518","712.3","C Felony","ARSON 2ND DEGREE","Property","Arson","4.721311475","2022-08-15T12:12:28.000"
"94","20974349","2020-10-27T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","50.6146475","715A.2(2)(a)","D Felony","FORGERY","Property","Forgery/Fraud","21.54098361","2022-08-15T12:12:28.000"
"95","19909673","2021-07-01T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","37.80150582","711.3","C Felony","ROBBERY 2ND DEGREE, 85%","Violent","Robbery","13.44262295","2022-08-15T12:12:28.000"
"96","19802699","2021-02-23T00:00:00.000","New Admit New Sentence","Iowa Correctional Institution for Women","Prison","Female","White","HS Diploma or Equivelent","High School Diploma","36.82409309","709.4(1)(b)(3)(d)","C Felony","Sex Abuse 3rd/Victim 14/15, Def 4+-Life Special Sentence","Violent","Sex","17.63934426","2022-08-15T12:12:28.000"
"97","20060774","2022-06-23T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","HS Diploma or Equivelent","High School Diploma","37.69746749","124.401(5)(c)","D Felony","Possession of a Controlled Substance - 3rd and subsequent","Drug","Drug Possession","1.737704918","2022-08-15T12:12:28.000"
"98","20169353","2021-11-29T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","26.98699521","692A.104-B","D Felony","Sex Offender - Registration Violation 2nd or subsequent offense","Public Order","Other Public Order","8.491803279","2022-08-15T12:12:28.000"
"99","19711217","2022-07-20T00:00:00.000","New Admit New Sentence","Iowa Correctional Institution for Women","Prison","Female","White","Post-Secondary","Technical Training Completion","46.58453114","321J.2(2)(c)","D Felony","Operating While Intoxicated - 3rd or Subsequent Offense","Public Order","OWI","0.8524590164","2022-08-15T12:12:28.000"
"100","18452366","2022-03-08T00:00:00.000","New Admit New Sentence","Iowa Correctional Institution for Women","Prison","Female","Black","No HS Diploma","Eleventh","34.7816564","713.5","C Felony","BURGLARY 2ND DEGREE","Property","Burglary","5.245901639","2022-08-15T12:12:28.000"
"101","19476032","2020-02-13T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","25.71389459","713.6A","D Felony","BURGLARY 3RD DEGREE","Property","Burglary","29.96721311","2022-08-15T12:12:28.000"
"102","19034555","2022-05-10T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","HS Diploma or Equivelent","High School Diploma","30.78439425","708.2A(5)","D Felony","Domestic Abuse Assault Impeding Air/Blood Flow Causing Bodily Injury","Violent","Assault","3.180327869","2022-08-15T12:12:28.000"
"103","20151305","2018-04-19T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Hispanic","HS Diploma or Equivelent","HiSET/GED","24.21629021","707.2","A Felony","MURDER 1ST DEGREE","Violent","Murder/Manslaughter","51.7704918","2022-08-15T12:12:28.000"
"104","18115403","2020-10-01T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","American Indian or Alaska Native","HS Diploma or Equivelent","High School Diploma","33.10609172","124.401(1)(d)","D Felony","Proh. Acts. - Mfg., Del., Consp., or Poss.","Drug","Trafficking","22.16393443","2022-08-15T12:12:28.000"
"105","19168790","2019-11-04T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","No HS Diploma","Tenth","35.18685832","714.2(1)","C Felony","THEFT 1ST DEGREE","Property","Theft","33.27868852","2022-08-15T12:12:28.000"
"106","18797213","2010-05-27T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","No HS Diploma","Eighth","32.3504449","707.3","B Felony","MURDER - 2ND DEGREE,  85%","Violent","Murder/Manslaughter","146.3278689","2022-08-15T12:12:28.000"
"107","18849500","2021-02-17T00:00:00.000","Return No New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","37.61533196","124.401(1)(c)(6)","C Felony","Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm","Drug","Trafficking","17.83606557","2022-08-15T12:12:28.000"
"108","18321044","2022-03-03T00:00:00.000","Return No New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","HS Diploma or Equivelent","HiSET/GED","42.52156057","707.4","C Felony","VOLUNTARY MANSLAUGHTER","Violent","Murder/Manslaughter","5.409836066","2022-08-15T12:12:28.000"
"109","18075005","2020-06-26T00:00:00.000","Return No New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","29.04312115","908.5(2)A","Aggravated Misdemeanor","SPECIAL SENTENCE REVOCATION - 1ST OFFENSE","Other","Other Criminal","25.57377049","2022-08-15T12:12:28.000"
"110","3466964","2005-10-07T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","HS Diploma or Equivelent","HiSET/GED","51.18685832","711.2","B Felony","ROBBERY 1ST DEGREE, 85%","Violent","Robbery","201.8360656","2022-08-15T12:12:28.000"
"111","3129116","2021-09-09T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","49.0513347","321.279(3)","D Felony","ELUDING","Public Order","Traffic","11.14754098","2022-08-15T12:12:28.000"
"112","20266925","2021-10-27T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","28.3613963","713.6A","D Felony","BURGLARY 3RD DEGREE","Property","Burglary","9.573770492","2022-08-15T12:12:28.000"
"113","18267287","2021-07-21T00:00:00.000","Return No New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","37.12525667","713.5","C Felony","BURGLARY 2ND DEGREE","Property","Burglary","12.78688525","2022-08-15T12:12:28.000"
"114","20691902","2020-06-02T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","36.87611225","713.5","C Felony","BURGLARY 2ND DEGREE","Property","Burglary","26.36065574","2022-08-15T12:12:28.000"
"115","3466241","2020-12-22T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","No HS Diploma","No Diploma/No Certificate","43.1321013","724.26(1)","D Felony","Dominion/Control of Firearm/Offensive Weapon by Felon","Public Order","Weapons","19.70491803","2022-08-15T12:12:28.000"
"116","19596278","2021-11-03T00:00:00.000","Return No New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","37.48939083","124.401(1)(c)(6)","C Felony","Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm","Drug","Trafficking","9.344262295","2022-08-15T12:12:28.000"
"117","20806256","2022-01-07T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","31.22245038","713.5","C Felony","BURGLARY 2ND DEGREE","Property","Burglary","7.213114754","2022-08-15T12:12:28.000"
"118","3431162","2006-02-10T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","Post-Secondary","Associate's Degree","42.13278576","707.2","A Felony","MURDER 1ST DEGREE","Violent","Murder/Manslaughter","197.704918","2022-08-15T12:12:28.000"
"119","80951","2021-06-16T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","55.11293634","124.401(1)(b)(7)","B Felony","Proh Acts-Mfg, Del, Consp or Poss w/Int-Meth GT 5gm but LT 5kg","Drug","Trafficking","13.93442623","2022-08-15T12:12:28.000"
"120","19657811","2022-07-20T00:00:00.000","New Admit New Sentence","Iowa Correctional Institution for Women","Prison","Female","White","Post-Secondary","Bachelor's Degree","43.40041068","321J.2(C)","D Felony","OPER VEH WH INT (OWI)/CLASS D FEL/3RD AND SUBSEQUENT OFF","Public Order","OWI","0.8524590164","2022-08-15T12:12:28.000"
"121","20406302","2010-08-24T00:00:00.000","New Admit New Sentence","Iowa Correctional Institution for Women","Prison","Female","Black","HS Diploma or Equivelent","HiSET/GED","47.47433265","707.2","A Felony","MURDER 1ST DEGREE","Violent","Murder/Manslaughter","143.4098361","2022-08-15T12:12:28.000"
"122","19629824","2021-12-08T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","HS Diploma or Equivelent","HiSET/GED","26.71868583","708.6(1)","C Felony","INTIMIDATION WITH A DANGEROUS WEAPON","Violent","Assault","8.196721311","2022-08-15T12:12:28.000"
"123","20348762","2019-09-11T00:00:00.000","Return No New Sentence","Newton Correctional Facility","Parole","Male","White","HS Diploma or Equivelent","High School Diploma","26.94045175","124.401(1)(b)(7)","B Felony","Proh Acts-Mfg, Del, Consp or Poss w/Int-Meth GT 5gm but LT 5kg","Drug","Trafficking","34.6557377","2022-08-15T12:12:28.000"
"124","20675756","2021-06-18T00:00:00.000","Return No New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","HS Diploma or Equivelent","High School Diploma","38.74880219","713.6A","D Felony","BURGLARY 3RD DEGREE","Property","Burglary","13.86885246","2022-08-15T12:12:28.000"
"125","18354773","2021-01-06T00:00:00.000","Return No New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","HS Diploma or Equivelent","High School Diploma","24.70362765","707.2","A Felony","MURDER 1ST DEGREE","Violent","Murder/Manslaughter","19.21311475","2022-08-15T12:12:28.000"
"126","3103307","1992-11-06T00:00:00.000","New Admit New Sentence","Iowa State Penitentiary","Prison","Male","Hispanic","HS Diploma or Equivelent","HiSET/GED","47.80835044","707.2","A Felony","MURDER 1ST DEGREE","Violent","Murder/Manslaughter","356.5245902","2022-08-15T12:12:28.000"
"127","18481280","2016-10-28T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","24.84325804","709.8(1)","C Felony","Lascivious Acts With A Child - Life Special Sentence","Violent","Sex","69.40983607","2022-08-15T12:12:28.000"
"128","20429033","2021-03-19T00:00:00.000","Return No New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","34.74332649","714.2(2)","D Felony","THEFT 2ND DEGREE","Property","Theft","16.85245902","2022-08-15T12:12:28.000"
"129","20172140","2022-03-04T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","No HS Diploma","Eleventh","31.24435318","713.5","C Felony","BURGLARY 2ND DEGREE","Property","Burglary","5.37704918","2022-08-15T12:12:28.000"
"130","3442625","2022-07-27T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","No HS Diploma","No Diploma/No Certificate","41.53593429","713.5","C Felony","BURGLARY 2ND DEGREE","Property","Burglary","0.6229508197","2022-08-15T12:12:28.000"
"131","2425973","2002-05-03T00:00:00.000","New Admit New Sentence","Anamosa State Penitentiary","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","45.66735113","707.2","A Felony","MURDER 1ST DEGREE","Violent","Murder/Manslaughter","242.9180328","2022-08-15T12:12:28.000"
"132","20096165","2022-07-22T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","HS Diploma or Equivelent","High School Diploma","25.10609172","724.26(1)","D Felony","Dominion/Control of Firearm/Offensive Weapon by Felon","Public Order","Weapons","0.7868852459","2022-08-15T12:12:28.000"
"133","20458751","2005-02-18T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Hispanic",,"Now Pursuing HiSET/GED/HS Diploma","42.23956194","707.2","A Felony","MURDER 1ST DEGREE","Violent","Murder/Manslaughter","209.4098361","2022-08-15T12:12:28.000"
"134","20620943","2022-04-07T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","No HS Diploma","Eleventh","25.15537303","708.3A(4)","Serious Misdemeanor","ASSAULT ON PEACE OFFICERS & OTHERS","Violent","Assault","4.262295082","2022-08-15T12:12:28.000"
"135","3437525","2021-12-14T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","41.08966461","707.11","B Felony","ATTEMPTED MURDER - 85%","Violent","Murder/Manslaughter","8","2022-08-15T12:12:28.000"
"136","19629743","2022-02-03T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","HS Diploma or Equivelent","HiSET/GED","22.19575633","707.11","B Felony","ATTEMPTED MURDER, 85%","Violent","Murder/Manslaughter","6.327868852","2022-08-15T12:12:28.000"
"137","18756530","2021-12-21T00:00:00.000","Return No New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","34.48870637","124.401(1)(c)(6)","C Felony","Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm","Drug","Trafficking","7.770491803","2022-08-15T12:12:28.000"
"138","18875090","2021-06-04T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","44.6899384","709.4(1)(b)(2)","C Felony","Sex Abuse 3rd-Child Victim Age 12/13-Life Special Sentence","Violent","Sex","14.32786885","2022-08-15T12:12:28.000"
"139","18406313","2020-03-25T00:00:00.000","New Admit New Sentence","Iowa Correctional Institution for Women","Prison","Female","Black","HS Diploma or Equivelent","High School Diploma","28.54483231","726.6A","B Felony","CHILD ENDANGERMENT/MULTIPLE ACTS","Violent","Assault","28.62295082","2022-08-15T12:12:28.000"
"140","19879967","2022-03-29T00:00:00.000","Return No New Sentence","Iowa Correctional Institution for Women","Prison","Female","Black","HS Diploma or Equivelent","HiSET/GED","45.83709788","321J.2(2)(c)","D Felony","Operating While Intoxicated - 3rd or Subsequent Offense","Public Order","OWI","4.557377049","2022-08-15T12:12:28.000"
"141","3392108","2022-03-11T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","43.46064339","124.401(5)(c)","D Felony","Possession of a Controlled Substance - 3rd and subsequent","Drug","Drug Possession","5.147540984","2022-08-15T12:12:28.000"
"142","3093473","2021-04-02T00:00:00.000","Return No New Sentence","Iowa Medical & Classification Center","Prison","Male","White","No HS Diploma","Tenth","52.8788501","692A.111-B","D Felony","Sex Offender - Registration Violation - 2nd or subsequent offense","Public Order","Other Public Order","16.39344262","2022-08-15T12:12:28.000"
"143","191564","2022-05-05T00:00:00.000","Return No New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","51.57563313","124.411","Felony - Enhancement to Original Penalty","Cont Subst-2nd or Subseq-not to exceed 3X Penalty Enh","Drug","Trafficking","3.344262295","2022-08-15T12:12:28.000"
"144","19961990","2019-12-27T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","No HS Diploma","Ninth","21.36892539","708.4(1)","C Felony","WILLFUL INJURY - CAUSING SERIOUS INJURY","Violent","Assault","31.54098361","2022-08-15T12:12:28.000"
"145","18690755","2017-12-19T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","29.15537303","711.3","C Felony","ROBBERY 2ND DEGREE, 85%","Violent","Robbery","55.73770492","2022-08-15T12:12:28.000"
