"as_of_date","federal_agency","funding_source","program_description","project_name","project_description","project_type","county","municipality","applicant_name","obligated_amount","obligated_date","disbursed_amount","disbursed_date"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Sandy Homebuyer Assistance Program (SHAP) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) received Community Development Block Grant Disaster Recovery (CDBG-DR) funds to administer the Sandy Homebuyer Assistance program, which provides financial incentives for low- and moderate- income households to purchase a home in one of the nine most impacted Sandy counties. Qualified homebuyers may be eligible for up to $50,000 in assistance to help with the purchase of a home.","Sandy Homebuyer Assistance LMI","MIDDLESEX","WOODBRIDGE TOWNSHIP","HMFA -Rental Housing","50000.00","2014-07-25T00:00:00.000","50000.00","2014-07-25T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Sandy Homebuyer Assistance Program (SHAP) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) received Community Development Block Grant Disaster Recovery (CDBG-DR) funds to administer the Sandy Homebuyer Assistance program, which provides financial incentives for low- and moderate- income households to purchase a home in one of the nine most impacted Sandy counties. Qualified homebuyers may be eligible for up to $50,000 in assistance to help with the purchase of a home.","Sandy Homebuyer Assistance LMI","OCEAN","LAKEWOOD TOWNSHIP","HMFA -Rental Housing","15000.00","2013-08-30T00:00:00.000","15000.00","2013-09-03T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Sandy Homebuyer Assistance Program (SHAP) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) received Community Development Block Grant Disaster Recovery (CDBG-DR) funds to administer the Sandy Homebuyer Assistance program, which provides financial incentives for low- and moderate- income households to purchase a home in one of the nine most impacted Sandy counties. Qualified homebuyers may be eligible for up to $50,000 in assistance to help with the purchase of a home.","Sandy Homebuyer Assistance LMI","ATLANTIC","BRIGANTINE CITY","HMFA -Rental Housing","50000.00","2013-11-20T00:00:00.000","50000.00","2013-11-20T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Sandy Homebuyer Assistance Program (SHAP) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) received Community Development Block Grant Disaster Recovery (CDBG-DR) funds to administer the Sandy Homebuyer Assistance program, which provides financial incentives for low- and moderate- income households to purchase a home in one of the nine most impacted Sandy counties. Qualified homebuyers may be eligible for up to $50,000 in assistance to help with the purchase of a home.","Sandy Homebuyer Assistance LMI","CAPE MAY","DENNIS TOWNSHIP","HMFA -Rental Housing","50000.00","2013-12-12T00:00:00.000","50000.00","2013-12-12T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Sandy Homebuyer Assistance Program (SHAP) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) received Community Development Block Grant Disaster Recovery (CDBG-DR) funds to administer the Sandy Homebuyer Assistance program, which provides financial incentives for low- and moderate- income households to purchase a home in one of the nine most impacted Sandy counties. Qualified homebuyers may be eligible for up to $50,000 in assistance to help with the purchase of a home.","Sandy Homebuyer Assistance LMI","MIDDLESEX","EDISON TOWNSHIP","HMFA -Rental Housing","50000.00","2014-05-21T00:00:00.000","50000.00","2014-05-21T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Sandy Homebuyer Assistance Program (SHAP) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) received Community Development Block Grant Disaster Recovery (CDBG-DR) funds to administer the Sandy Homebuyer Assistance program, which provides financial incentives for low- and moderate- income households to purchase a home in one of the nine most impacted Sandy counties. Qualified homebuyers may be eligible for up to $50,000 in assistance to help with the purchase of a home.","Sandy Homebuyer Assistance LMI","OCEAN","LAKEWOOD TOWNSHIP","HMFA -Rental Housing","37000.00","2014-01-29T00:00:00.000","37000.00","2014-01-29T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Sandy Homebuyer Assistance Program (SHAP) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) received Community Development Block Grant Disaster Recovery (CDBG-DR) funds to administer the Sandy Homebuyer Assistance program, which provides financial incentives for low- and moderate- income households to purchase a home in one of the nine most impacted Sandy counties. Qualified homebuyers may be eligible for up to $50,000 in assistance to help with the purchase of a home.","Sandy Homebuyer Assistance LMI","HUDSON","WEST NEW YORK TOWN","HMFA -Rental Housing","50000.00","2014-04-01T00:00:00.000","50000.00","2014-04-01T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Sandy Homebuyer Assistance Program (SHAP) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) received Community Development Block Grant Disaster Recovery (CDBG-DR) funds to administer the Sandy Homebuyer Assistance program, which provides financial incentives for low- and moderate- income households to purchase a home in one of the nine most impacted Sandy counties. Qualified homebuyers may be eligible for up to $50,000 in assistance to help with the purchase of a home.","Sandy Homebuyer Assistance LMI","OCEAN","LAKEWOOD TOWNSHIP","HMFA -Rental Housing","50000.00","2013-12-12T00:00:00.000","50000.00","2013-12-12T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Sandy Homebuyer Assistance Program (SHAP) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) received Community Development Block Grant Disaster Recovery (CDBG-DR) funds to administer the Sandy Homebuyer Assistance program, which provides financial incentives for low- and moderate- income households to purchase a home in one of the nine most impacted Sandy counties. Qualified homebuyers may be eligible for up to $50,000 in assistance to help with the purchase of a home.","Sandy Homebuyer Assistance LMI","HUDSON","JERSEY CITY","HMFA -Rental Housing","50000.00","2014-06-24T00:00:00.000","50000.00","2014-07-10T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Sandy Homebuyer Assistance Program (SHAP) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) received Community Development Block Grant Disaster Recovery (CDBG-DR) funds to administer the Sandy Homebuyer Assistance program, which provides financial incentives for low- and moderate- income households to purchase a home in one of the nine most impacted Sandy counties. Qualified homebuyers may be eligible for up to $50,000 in assistance to help with the purchase of a home.","Sandy Homebuyer Assistance LMI","ATLANTIC","SOMERS POINT CITY","HMFA -Rental Housing","50000.00","2013-11-13T00:00:00.000","50000.00","2013-11-13T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Sandy Homebuyer Assistance Program (SHAP) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) received Community Development Block Grant Disaster Recovery (CDBG-DR) funds to administer the Sandy Homebuyer Assistance program, which provides financial incentives for low- and moderate- income households to purchase a home in one of the nine most impacted Sandy counties. Qualified homebuyers may be eligible for up to $50,000 in assistance to help with the purchase of a home.","Sandy Homebuyer Assistance LMI","ATLANTIC","HAMILTON TOWNSHIP","HMFA -Rental Housing","50000.00","2013-11-26T00:00:00.000","50000.00","2013-11-26T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Sandy Homebuyer Assistance Program (SHAP) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) received Community Development Block Grant Disaster Recovery (CDBG-DR) funds to administer the Sandy Homebuyer Assistance program, which provides financial incentives for low- and moderate- income households to purchase a home in one of the nine most impacted Sandy counties. Qualified homebuyers may be eligible for up to $50,000 in assistance to help with the purchase of a home.","Sandy Homebuyer Assistance LMI","MIDDLESEX","METUCHEN BOROUGH","HMFA -Rental Housing","50000.00","2014-03-18T00:00:00.000","50000.00","2014-03-18T00:00:00.000"
