"u_id","name","description","creation_date","last_update_date_data","category","keywords","url","data_provided_by","source_link","asset_provider_organization","asset_start_date","asset_end_date","asset_collection_frequency","geographic_coverage","governor_s_transparency","asset_posting_frequency"
"w9se-dmra","NJ Construction Permit Data","Data received as of 08/08/2022.

N.J.A.C. 5:23-4.5 (d) requires municipalities to report to DCA monthly, information on each construction permit issued. 
Contains information about construction permits issued in New Jersey, including demolition permits.
Data is collected from most, but not all municipalities that issue permits.
It is processed and updated monthly.
Data prior to April 2017 is not complete since data may be purged after 24 months have elapsed since the data was received.

Accuracy of this data is not guaranteed, it may contain errors, and may not be complete.  Data for permits issued in the immediate previous two months has not been reviewed.

Note that this is the raw unaudited data, and may vary from the official published information in the monthly and annual Construction Reporter, as the official report contains corrected data, and the official report does not include updates received after the date of publication.

We have no data for these municipalities:
ALPHA	WARREN 2102,	
ANDOVER BOROUGH	SUSSEX	1901,
LAKEHURST	OCEAN	1513,
NATIONAL PARK	GLOUCESTER	0812,	
PINE BEACH	OCEAN	1522,
QUINTON	SALEM	1711,	
TAVISTOCK	CAMDEN	0433,	
VICTORY GARDENS	MORRIS	1437,	
WINFIELD	UNION	2021,
WOODLYNNE CAMDEN	0437

Note:  We've added Treasury Municipality Code to this dataset, and separated the Municipality Name in to Muni Name and Muni Type.

Note 2:  Questions on individual permit records should be directed to the office or agency which originally issued the permit.

Note 3:  This is raw data.  An audited and summarized version of this infomation is available at https://www.nj.gov/dca/divisions/codes/reporter/building_permits.html .","1/24/2019 20:24","8/9/2022 22:07","Reference Data","construction permit","https://data.nj.gov/d/w9se-dmra","New Jersey Department of Community Affairs - Division of Codes & Standards","https://www.nj.gov/dca/divisions/codes/reporter/building_permits.html","Community Affairs","7/1/2017 With limited data prior to that date.","Ongoing","Monthly","State",,"Monthly"
"k9iw-i8yt","YourMoney Agency Revenue","The data file reflects revenue data for a 13 period accounting fiscal year as recorded per accounting month and cumulatively as a fiscal year-to-date total. For ease of reporting and to facilitate understanding of the data, the revenue is categorized by fund, type, department/agency, source, revenue description and organization. Note that the 12 accounting months begin in July and run sequentially through the 12th period which stays open for both calendar months June and July of the following year. A 13th period closing/adjustment period, which is not associated with any particular calendar month, remains open for a period of time for final entries in preparation of the State's CAFR reporting. Additional information is in the attached dataset summary PDF (available on the [About] tab under ""Attachments"".).","6/25/2014 19:59","8/16/2022 12:32","Government & Finance","agency,revenue,transparency,yourmoney","https://data.nj.gov/d/k9iw-i8yt","NJ Office of Management and Budget",,"Treasury","6/30/2003","Ongoing","Monthly","State","Revenue Data","Monthly"
"t6tk-mr48","Vehicle Inspection Facility Locations","List of all vehicle inspection stations located within New Jersey.","12/21/2018 18:12","4/29/2022 15:48","Transportation","inspection,mvc,station,vehicle","https://data.nj.gov/d/t6tk-mr48","NJMVC","http://www.njmvc.gov","Motor Vehicles Commission","12/21/2018","Ongoing","On-Demand/As-Needed","State","Other/Annual Data","On-Demand/As-Needed"
"udub-d3ap","Sandy HMGP Master Data","This is a report for all the relevant columns of HMGP - Amount Allocated, Obligated, Paid- broken down by program, project, county and municipality.","8/11/2015 19:43","8/24/2022 18:10","Government & Finance","hmgp,sandy,sandy-master","https://data.nj.gov/d/udub-d3ap","Division of State Police",,"State Police","8/11/2015","Ongoing","Quarterly","County",,"Quarterly"
"ggm4-mprw","Cannabis Regulatory Commission",,"2/23/2022 19:42","8/4/2022 18:18",,,"https://data.nj.gov/stories/s/ggm4-mprw",,,,,,,,,
"frk2-ujjc","FY2021 Budget Summary","This document provides information on the Governor's Budget Summary for Fiscal Year 2021.","2/28/2020 18:21","2/28/2020 18:21","Government & Finance","budget,summary","https://data.nj.gov/d/frk2-ujjc",,"https://www.nj.gov/treasury/omb/index.shtml#currentpubs","Treasury","Feb-20","Feb-20","Annually Fiscal Year","State","Budget Data","Annually Fiscal Year"
"7g2v-4k3h","2020 Pinelands Commission Annual Report","This report provides information Pinelands Commission for the year 2020.","11/1/2021 14:14","11/1/2021 14:14","Government & Finance","2020,annual,pinelands,report","https://data.nj.gov/d/7g2v-4k3h","NJ Pinelands Commission","https://www.state.nj.us/pinelands/about/business/","Treasury","2020","2020","Annually Calendar Year","State","Other/Annual Data","Annually Calendar Year"
"dbj8-jsug","2015 Highlands Council Annual Report","This report provides information on New Jersey Highlands Water Protection and Planning Council for the year 2015.","4/27/2016 18:08","4/27/2016 18:08","Environment & Agriculture","council,highlands","https://data.nj.gov/d/dbj8-jsug","NJ Highlands Council",,"Environmental Protection","3/31/2016","3/31/2016","Annually Calendar Year","Region","Other/Annual Data","Annually Calendar Year"
"67zb-n6hf","2016 State Tax Expenditures Report","This report provides information on State Tax Expenditures as of February 2016.","2/18/2016 19:43","2/18/2016 19:43","Government & Finance","expenditure,tax","https://data.nj.gov/d/67zb-n6hf","NJ Department of the Treasury",,"Treasury","2/18/2016","2/18/2016","Annually Calendar Year","State","Other/Annual Data","Annually Calendar Year"
"5xn9-vaex","FY2022 Detailed Budget","This is the Governor's Budget and Message for Fiscal Year 2022. More information can be found in the Citizen's Guide to the Budget on the Treasury/OMB website","3/11/2021 18:32","3/11/2021 18:32","Government & Finance","budget,fy2022","https://data.nj.gov/d/5xn9-vaex","NJ Office of Management and Budget","https://www.nj.gov/treasury/omb/index.shtml#currentpubs","Treasury","Mar-21","Mar-21","Annually Fiscal Year","State","Budget Data","Annually Fiscal Year"
"xnyf-7fxq","2012 New Jersey Transit Annual Report","This report provides information on New Jersey Transit for the year 2012.","6/2/2015 17:52","6/2/2015 17:52","Transportation","transit","https://data.nj.gov/d/xnyf-7fxq","NJ Transit Corporation",,"Transportation","2012","2012","Annually Fiscal Year","State","Other/Annual Data","Annually Fiscal Year"
"dv57-r723","2012 New Jersey Schools Development Authority Annual Report","This document provides information on the Annual report for New Jersey Schools Development Authority for the year 2012.","7/10/2014 14:07","7/10/2014 14:07","Education","development,schools","https://data.nj.gov/d/dv57-r723","NJ Schools Development Authority",,"Treasury","2012","2012","Annually Calendar Year","State","Other/Annual Data","Annually Calendar Year"
"iqta-7k3r","covid_info_site",,"9/28/2020 19:27","9/28/2020 19:27",,,"https://data.nj.gov/d/iqta-7k3r",,,"Treasury","1/1/2020",,"On-Demand/As-Needed",,,"On-Demand/As-Needed"
"4sdi-4j2b","health_covid_page",,"9/28/2020 19:32","9/28/2020 19:32",,,"https://data.nj.gov/d/4sdi-4j2b",,,"Treasury","1/1/2020",,"On-Demand/As-Needed",,,"On-Demand/As-Needed"
"fq3r-3yq5","YourMoney 2021 Debt Report","The annual debt report listing of the State’s bonded and non-bonded debt updated at the end of calendar year 2021.","7/20/2022 13:03","7/20/2022 13:03",,"2021,annual,bonded,debt,non-bonded","https://data.nj.gov/d/fq3r-3yq5",,"https://www.state.nj.us/treasury/public_finance/pdf/DebtReportFY2021.pdf","Treasury","7/20/2022","7/20/2022","Annually Calendar Year","State","Debt Data","Annually Calendar Year"
"f7n2-nkff","SNAP Retailer Locator","The Supplemental Nutrition Assistance Program (SNAP) Retailer Locator allows anyone to locate nearby SNAP-authorized retailers by entering a street address, city, and state, or zip code. Enter your starting location and select a retailer or map point to get details and directions.

Although the tool is designed to help SNAP recipients, it is also helpful for other government entities, community organizations, and others aiding SNAP recipients.","7/21/2020 14:14","7/21/2020 14:14","Human Services","coronavirus,covid-19,retailer,snap","https://data.nj.gov/d/f7n2-nkff","U.S. Department of Agriculture","https://www.fns.usda.gov/snap/retailer-locator","Agriculture","12/31/2019","Ongoing","On-Demand/As-Needed","Federal",,"On-Demand/As-Needed"
"jwgv-qct6","FY2013 Budget Summary","This document provides information on the Governor's Budget Summary for Fiscal Year 2013.","7/9/2014 20:28","7/9/2014 20:28","Government & Finance","2013,budget,summary","https://data.nj.gov/d/jwgv-qct6","State of New Jersey",,"Treasury","2/21/2012","2/21/2012","Annually Fiscal Year","State","Budget Data","Annually Fiscal Year"
"ceap-kj5e","NJDOC Inmate Census","Dataset includes characteristics of state inmates under the jurisdiction of the New Jersey Department of Corrections on January 1, 2022.","10/15/2020 13:50","1/11/2022 19:10","Public Safety","census,corrections,inmates,njdoc","https://data.nj.gov/d/ceap-kj5e","New Jersey Department of Corrections","https://www.state.nj.us/corrections/pages/index.shtml","Corrections","1-Jan-22",,"Annually Calendar Year","State",,"Annually Calendar Year"
"h96d-97tc","Sandy DCF Glossary and Notes","This is a report of the column descriptions of the columns in the Master and Summary Reports.","12/24/2014 18:30","12/24/2014 18:30","Human Services","dcf,sandy,sandy-glossary","https://data.nj.gov/d/h96d-97tc","DCF",,"Children & Families","12/29/2014","Ongoing","On-Demand/As-Needed","County",,"On-Demand/As-Needed"
"xz8t-a4ug","NJSP Traffic Stop Data 2013","NJSP traffic stops January 1, 2013 to December 31, 2013 from OLEPS Traffic Stop Data Dashboard.","6/28/2021 14:48","6/30/2021 16:33","Public Safety","arrests,charges,frisk,k9,search,summons,traffic stop,use of force,warnings","https://data.nj.gov/d/xz8t-a4ug","OLEPS","https://www.njoag.gov/trafficstops","Law & Public Safety","1-Jan-13","31-Dec-13","On-Demand/As-Needed","State",,"On-Demand/As-Needed"
"3jus-v8dr","Zip Codes and Post Offices","A listing of NJ zip codes, post offices and substations.","5/21/2020 17:45","5/21/2020 17:50","Reference Data","code,post,zip","https://data.nj.gov/d/3jus-v8dr","NJ.gov","https://nj.gov/nj/gov/direct/njzips.html","Treasury","5/21/2020","Ongoing","Annually Calendar Year","State",,"Annually Calendar Year"
"swcu-rpnx","2018 New Jersey Transit Annual Report","This report provides information on New Jersey Transit for the year 2018.","6/4/2019 13:34","6/4/2019 13:34","Transportation","transit","https://data.nj.gov/d/swcu-rpnx","NJ Transit","https://www.njtransit.com/pdf/NJTRANSIT_2018_Annual_Report.pdf","Transportation","2018","2018","Annually Fiscal Year","State","Other/Annual Data","Annually Fiscal Year"
"8ddj-cc9c","John Hopkins School Reopening Policy Tracker","As the United States begins to think about reopening, schools should be at the forefront of the conversation. Not only will schools need to reopen in a way that makes every effort to protect the safety and health of students, teachers, and staff, but schools will need to find new ways to help students make up for the losses in learning, health, and support systems that occurred as a result of the closure. This analysis explores education recovery plans put forth by states, territories, and national organizations to examine the ways these plans are designed to support students and teachers. Importantly, this ongoing analysis offers a view of state recovery plans at a snapshot in time; there may have been changes or updates to these plans since this analysis was conducted.","7/13/2020 13:05","7/13/2020 13:05","Education","coronavirus,covid-19,reopening,school,schools","https://data.nj.gov/d/8ddj-cc9c","John Hopkins University","https://equityschoolplus.jhu.edu/reopening-policy-tracker/","Education","7/13/2020","Ongoing","On-Demand/As-Needed","Federal",,"On-Demand/As-Needed"
"gxh8-qudm","Immunization Status for New Jersey Schools","The data is from the Annual Immunization Status Reports (ASR).","3/24/2022 17:27","3/24/2022 17:27","Health","immunization,kindergarten,pre-k,school,schools,status,vaccination,vaccine","https://data.nj.gov/d/gxh8-qudm","DOH","https://nj.gov/health/cd/statistics/imm-status-reports/index.shtml","Health","2023","Ongoing","On-Demand/As-Needed","State",,"On-Demand/As-Needed"
"2y64-bhiu","YourMoney 2012 Debt Report","The annual debt report listing of the State’s bonded and non-bonded debt updated at the end of calendar year 2012.","7/8/2014 19:54","7/8/2014 19:54","Government & Finance","2012,bonded,debt,non-bonded","https://data.nj.gov/d/2y64-bhiu","NJ Department of the Treasury",,"Treasury","1/18/2013","1/18/2013","Annually Calendar Year","State","Debt Data","Annually Calendar Year"
"mjgj-hyix","2019 - State Investment Council Annual Meeting","This is a Comparison of New Jersey Pension Performance to Peers.  

The State Investment Council is responsible for the formulation of policies that govern the investment of funds by the Division of Investment consistent with the fiduciary duties set forth by statute","7/10/2014 14:44","7/10/2014 14:44","Government & Finance","2019,comparison,investment,peers,pension,performance","https://data.nj.gov/d/mjgj-hyix","New Jersey Division of Investment","https://www.nj.gov/treasury/doinvest/stateinvestments.shtml","Treasury","1/30/2019","1/30/2019","Annually Calendar Year","State","Other/Annual Data","Annually Calendar Year"
"i5mz-rinf","2013 New Jersey Transit Annual Report","This report provides information on New Jersey Transit for the year 2013.","7/10/2014 14:28","7/10/2014 14:28","Transportation","transit","https://data.nj.gov/d/i5mz-rinf","NJ Transit Corporation",,"Transportation","2013","2013","Annually Fiscal Year","State","Other/Annual Data","Annually Fiscal Year"
"jxr9-knyz","CARES Act State Program-Sector Bridge","This dataset serves as a bridge between State programs and sectors. It is used to power the State's CARES Act reporting.","9/30/2020 19:08","2/7/2022 16:17","Reference Data","cares,covid,covid-19,program,reporting,sector","https://data.nj.gov/d/jxr9-knyz",,,"Treasury","9/1/2020",,"Quarterly",,,"Quarterly"
"4def-4dk3","2020 New Jersey Transit Annual Report","This report provides information on New Jersey Transit for the year 2020.","1/26/2021 13:11","1/26/2021 13:11","Transportation","annual,report,transit","https://data.nj.gov/d/4def-4dk3","NJ Transit","https://d2g63oyneaimm8.cloudfront.net/sites/default/files/pdfs/annualreports/NJTRANSIT_2020_Annual_Report.pdf","Transportation","2020","2020","Annually Fiscal Year","State","Other/Annual Data","Annually Fiscal Year"
"ekki-ncy9","Sandy NJ Transit Master Data","This is a report for all the relevant columns of NJ Transit - Amount Obligated, Disbursed- broken down by program, project, county and municipality.","7/31/2015 12:40","7/18/2022 18:50","Transportation","njtransit,sandy,sandy-master","https://data.nj.gov/d/ekki-ncy9","NJ Transit",,"Transportation","12/29/2014","Ongoing","Quarterly","County",,"Quarterly"
"ef7j-9jk6","NJSP Traffic Stop Data January 1 to May 31, 2021","NJSP traffic stops January 1, 2021 to May 31, 2021 from OLEPS Traffic Stop Data Dashboard","12/20/2021 14:57","12/20/2021 18:04","Public Safety","arrests,charges,frisk,k9,search,summons,traffic stop,use of force,warnings","https://data.nj.gov/d/ef7j-9jk6","OLEPS",,"Law & Public Safety","1-Jan-21","31-May-21","On-Demand/As-Needed","State",,"On-Demand/As-Needed"
"bdw2-zm7c","NJ Department of Labor and Workforce Development Website","Link to the NJ Department of Labor and Workforce Development website","5/2/2018 14:14","5/2/2018 14:14","Human Services","dol,labor,workforce","https://data.nj.gov/d/bdw2-zm7c","Department of Labor and Workforce Development","http://nj.gov/labor/","Labor & Workforce Development","5/2/2018","Ongoing","On-Demand/As-Needed","State",,"On-Demand/As-Needed"
"s7ep-27n7","YourMoney Authority Expenditures","This represents expenditures data reported by independent authorities since FY2011. Additional information is in the attached dataset summary PDF (available on the [About] tab under ""Attachments"").","8/1/2014 17:41","8/29/2022 18:30","Government & Finance","authority,expenditures","https://data.nj.gov/d/s7ep-27n7","NJ Independent Authorities",,"Treasury","6/30/2011","Ongoing","Quarterly","State","Expenditure Data","Quarterly"
