"date","start_time","end_time","event_title","description","location","county","contact","contact_title","phone","email","calendartype","directions","registration_link","location_1"
"2018-04-26T00:00:00.000","1899-12-31T12:30:00.000","1899-12-31T02:30:00.000","Steps to Greatness","Jump-start your job search with Sue Weston.  Sue is an avid blogger and motivational speaker on positive strategies to overcome challenges that women face in their job searches.  A champion for gender equality in the work place, Sue now dedicates her time to inspiring women to chase their dreams by following her tested steps to greatness.","JFS of Middlesex","Middlesex","Jen Goodin","Outreach Coordinator","(732) 777-1940","jenniferg@jfsmiddlesex.org","PARTNER",,,
"2018-04-23T00:00:00.000","1899-12-31T09:30:00.000","1899-12-31T12:30:00.000","Mercer WIOA Youth Program Design Technical Assistance","Eligibility Determination, Documentation and Intake Assessment along with the development of the service strategy for youth.",,"Mercer","Debbie Cusanno",,"609-292-7819","Debra.Cusanno@dol.nj.gov","WIOA",,,
"2018-04-23T00:00:00.000","1899-12-31T09:00:00.000","1899-12-31T10:30:00.000","Path to Employment-Starting Your Job Search","An in-depth Orientation that includes a discussion of the emotional impact of job loss, and setting effective career goals. Traditional work search methods and how to develop job search plans are also discussed.",,"Sussex",,,,,"JJC","http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml",,
"2018-04-23T00:00:00.000","1899-12-31T12:00:00.000","1899-12-31T15:00:00.000","Acing the Job Interview II","An in-depth review of typical interview questions and answers, including the use of SOARS and other formats to develop your own answers to these questionsAttendees will be given the opportunity to participate in a mock interview session.",,"Sussex",,,,,"JJC",,,
"2018-04-19T00:00:00.000","10am","2pm","Project Self-Sufficiency</br>Career Fair","<p>You're Invited to Project Self-Sufficiency's Career Fair</p>
<p>Presentations on: Resume development & Job Searching  <br />Meet with a Professional to Practice Your Interview Skills</p>
<p>Meet with over 30 Employers, Educational Institutes, and Employment Services<br /> <br /><em>Come dressed for success and interview ready!</em></p>
<p>Don't Forget to Bring Your Resume! <br />For more information contact Project Self-Sufficiency 973-940-3500</p>
<p> </p>",,"Sussex","Kyersten Gieger",,"(973) 940-3500","pss@projectselfsufficiency.org","JOBFAIR","https://www.google.com/maps/place/127+Mill+St,+Newton,+NJ+07860/@41.0673862,-74.7559467,17z/data=!3m1!4b1!4m5!3m4!1s0x89c36fdc05a3bf81:0x7ba8aec39f82b0da!8m2!3d41.0673862!4d-74.753758",,
"2018-04-19T00:00:00.000","1899-12-31T10:00:00.000","1899-12-31T12:00:00.000","GSETA Monitoring Meeting",,,"Monmouth","Debbie Cusanno",,"609-292-7819","Debra.Cusanno@dol.nj.gov","WIOA",,,
"2018-04-18T00:00:00.000","11am","2pm","Devereux Advanced Behavioral Health Job Fair","<p><strong>Devereux Advanced Behavioral Health</strong>, the largest behavioral healthcare organization in the nation, is hosting an interview day for open direct support professional roles in group homes for the developmentally disabled. A qualified candidate will be 18 years or older, possess a Current, Non-Provisional Driver's License, valid in the State of New Jersey, and have a minimum of a HS diploma/GED. Experience working with the developmentally disabled population, as a CNA/ Home Health Aide, or personal or volunteer experience with this population is preferred, but not required.</p>
<p>Qualified candidates will receive <em>on the spot interviews</em> with hiring managers.</p>
<p><em>Please bring your resume and Current,  Non-Provisional Driver's License, valid in the State of New Jersey.</em></p>
<p>Can't Attend??? Please apply online at jobs.devereux.org.</p>",,"Sussex","Sara Ralph",,"(732) 786-5573","sralph@devereux.org","JOBFAIR",,,
"2018-04-18T00:00:00.000","11am","2pm","Devereux Advanced Behavioral Health Job Fair","<p><strong>Devereux Advanced Behavioral Health</strong>, the largest behavioral healthcare organization in the nation, is hosting an interview day for open direct support professional roles in group homes for the developmentally disabled. A qualified candidate will be 18 years or older, possess a Current, Non-Provisional Driver's License, valid in the State of New Jersey, and have a minimum of a HS diploma/GED. Experience working with the developmentally disabled population, as a CNA/ Home Health Aide, or personal or volunteer experience with this population is preferred, but not required.</p>
<p>Qualified candidates will receive <em>on the spot interviews</em> with hiring managers.</p>
<p><em>Please bring your resume and Current,  Non-Provisional Driver's License, valid in the State of New Jersey.</em></p>
<p>Can't Attend??? Please apply online at jobs.devereux.org.</p>",,"Sussex","Sara Ralph",,"(732) 786-5573","sralph@devereux.org","JOBFAIR",,,
"2018-04-17T00:00:00.000","1899-12-31T06:00:00.000","1899-12-31T07:00:00.000","Job Readiness Workshop","Join us in April as JFS Career Center staff discuss how to dress for success, write a stellar resume, and interview like a pro to land your next job.  Then, come back on September 20th  to follow-up, measure your progress, and learn even more tricks to landing that job.","Perth Amboy Housing Authority","Middlesex","Jen Goodin","Outreach coordinator","(732) 777-1940","jenniferg@jfsmiddlesex.org","PARTNER",,,
"2018-04-17T00:00:00.000","1899-12-31T09:30:00.000","1899-12-31T11:30:00.000","Camden County One Stop Partners Meeting",,,"Camden",,,,,"WIOA",,,
"2018-04-17T00:00:00.000","1899-12-31T09:30:00.000","1899-12-31T11:30:00.000","Camden County One Stop Partners Meeting",,,"Camden",,,,,"WIOA",,,
"2018-04-17T00:00:00.000","1899-12-31T10:00:00.000","1899-12-31T12:00:00.000","Top Notch Resume - I","The use of branding, marketing yourself, and the importance of having a competent resume is discussed. Participants will see the advantages and disadvantages of different resume formats, and review the basic elements of an effective resume and cover letter.",,"Sussex",,,,,"JJC",,,
"2018-04-16T00:00:00.000","1899-12-31T09:30:00.000","1899-12-31T12:00:00.000","One Stop Partners Meeting","Presentations, brainstorming, discussion",,"Mercer","Debbie Cusanno",,"609-292-7819","Debra.Cusanno@dol.nj.gov","WIOA",,,
"2018-04-16T00:00:00.000","1899-12-31T12:00:00.000","1899-12-31T13:00:00.000","Acing the Job Interview I","An overview of the interview process, including how to prepare for the interview; and what to expect during each phase of the interview process. How to follow up after the conclusion of the interview is also reviewed.",,"Sussex",,,,,"JJC",,,
"2018-04-16T00:00:00.000","1899-12-31T09:00:00.000","1899-12-31T10:30:00.000","Acing the Job Interview I","An overview of the interview process, including how to prepare for the interview; and what to expect during each phase of the interview process. How to follow up after the conclusion of the interview is also reviewed.",,"Sussex",,,,,"JJC","http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml",,
"2018-04-09T00:00:00.000","1899-12-31T09:00:00.000","1899-12-31T10:30:00.000","Master the Art of Networking","An overview of current strategies for effective networking. Topics include use of professional associations, developing an elevator speech, and how to develop your network using social media.",,"Sussex",,,,,"JJC","http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml",,
"2018-04-09T00:00:00.000","1899-12-31T12:00:00.000","1899-12-31T15:00:00.000","LinkedIn 101","Learn the basics of using LinkedIn. Find out how to register and build a profile on the site. Job search and building your network through groups will be reviewed. How to modify privacy and account settings will also be discussed.",,"Sussex",,,,,"JJC",,,
"2018-04-07T00:00:00.000","10am","2pm","QuickChek Job Fair","<p>QuickChek is now hiring at a location near you. Applicants should be friendly, enjoy working in a fast-paced, team environment and be available to work one weekend day on a regular basis as well as most holidays. We offer competitive starting pay, flexible scheduling, growth and career opportunities along with benefits. Positions include Team Members for cashiering and/or food service, Gas Attendants, and Store Manager Trainees.</p>
<p>Please visit our website, <a href=""http://www.QuickChekJobs.com"">www.QuickChekJobs.com</a> to complete an online application prior to attending. Resumes are a welcome addition along with a great attitude!</p>
<p><br /><em>QuickChek is proud to be one of NJ's and NY's Best Places to Work! With over 4,000 team members in over 150 stores, we strive to create a positive experience and fun environment where core values are nurtured, hard work is rewarded and leadership is cultivated.</em></p>",,"Sussex","Peg Masi",,"(908) 534-7257","pmasi@qchek.com","JOBFAIR","http\\www.mapquest.com",,
"2018-04-07T00:00:00.000","11am","2pm","TOMAHAWK LAKE WATERPARK SUMMER JOB FAIR","<p>Hiring up to <strong>50 positions</strong> for:</p>
<p>Guest Services, Lifeguards, Ride & Boat Dispatchers, Parking, Snack Bar, Ice Cream attendants, Catering Workers, Park Services, Cleaning, Maintenance and more...Jobs for all!</p>
<ul>
<li>Must be age 15 or older</li>
<li>Retirees & Seniors Welcome</li>
<li>No Experience necessary</li>
<li>Drug Free Workplace</li>
<li>2 Forms ID-Social Security Card & Passport or Drivers License(Photo ID)... Birth Certificate and working papers if under age 18</li>
</ul>
<p> </p>",,"Sussex","LYNNE GALLO",,"(914) 850-0296","tklake@ptd.net","JOBFAIR",,,
"2018-04-02T00:00:00.000","1899-12-31T12:00:00.000","1899-12-31T14:00:00.000","Top Notch Resume - II","Build on the topics covered in the Basic Resume workshop. In addition to the different resume formats and basic layouts, participants will see the advantages of targeting custom resumes for a specific employer, job openings and/or industry. Topics will also include how to detail accomplishments, achievements, and develop an effective summary/profile. A discussion of a using a professional cover letter and references is included as well.",,"Sussex",,,,,"JJC",,,
"2018-04-02T00:00:00.000","1899-12-31T09:00:00.000","1899-12-31T10:30:00.000","Top Notch Resume - I","The use of branding, marketing yourself, and the importance of having a competent resume is discussed. Participants will see the advantages and disadvantages of different resume formats, and review the basic elements of an effective resume and cover letter.",,"Sussex",,,,,"JJC","http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml",,
"2018-03-30T00:00:00.000","1899-12-31T07:00:00.000","1899-12-31T19:00:00.000","Holiday","Good Friday - LWD closed","ALL","ALL",,,,,"ALL",,,
"2018-03-27T00:00:00.000","10:00am","4:00pm","New Jersey Mentor Hiring Event","Join us in the very important work we do supporting youth.  You¿ll have the opportunity to make a positive difference in the lives of others.  We invite you to explore career opportunities at New Jersey MENTOR on Tuesday, March 27th.  During our Hiring Event, you will be able to speak directly with hiring managers and MENTOR staff members. 

We have the following opportunities:

¿	·       Youth Support Specialists (Direct Care)
¿	·       Registered Nurses
¿	·       Mentor Recruiter
¿	·       Group Home Manager
¿	·       Program Coordinators (Assistant Home Managers)
¿	·       Administrative Assistants
¿	·       Therapists

Please bring a resume and be prepared to complete an employment application.  Come join us at the following location:

Holiday Inn Budd Lake
1000 International Drive
Budd Lake, NJ 07828
Tuesday, March 27th - 10am to 4:00pm
 
We have a history of growth from within ¿ our staff have the opportunity to build challenging and rewarding careers across multiple functions, service lines and locations.

Full time, part time and on-call positions are available. Evenings and Weekend shifts allow schedules to fit around school, other employment, or family commitments.

Work locations we're hiring for in NJ:  Bayville, Millstone, Ewing, Howell, Freehold, Manalapan, Somerset, Lafayette, Hampton, Milford, Hackettstown, Great Meadows, Stanhope

For more information, please contact Eva Black, Talent Recruiter at Eva.Black@thementornetwork.com or visit www.nj-mentor.com",,"Sussex","Eva Black",,"(856) 533-4100","eva.black@thementornetwork.com","JOBFAIR",,,
"2018-03-26T00:00:00.000","1899-12-31T12:00:00.000","1899-12-31T14:00:00.000","Top Notch Resume - I","The use of branding, marketing yourself, and the importance of having a competent resume is discussed. Participants will see the advantages and disadvantages of different resume formats, and review the basic elements of an effective resume and cover letter.",,"Sussex",,,,,"JJC",,,
"2018-03-26T00:00:00.000","1899-12-31T09:00:00.000","1899-12-31T12:00:00.000","Youth Technical Assistance for Newark/Essex One-Stop Centers","The WIOA Youth Program Design TA will cover Eligibility Determination, Documentation and Intake Assessment along with the development of the service strategy for youth. <br><br><a href=""/labor/wioa/content/calendar/attachments.html"" target=""new"">Attachments</a>",,"Essex","Debbie Cusanno",,"609-292-7819","Debra.Cusanno@dol.nj.gov","WIOA",,,
"2018-03-26T00:00:00.000","1899-12-31T09:00:00.000","1899-12-31T10:30:00.000","Path to Employment-Starting Your Job Search","An in-depth Orientation that includes a discussion of the emotional impact of job loss, and setting effective career goals. Traditional work search methods and how to develop job search plans are also discussed.",,"Sussex",,,,,"JJC","http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml",,
"2018-03-23T00:00:00.000","1899-12-31T09:00:00.000","1899-12-31T10:30:00.000","Master the Art of Networking","An overview of current strategies for effective networking. Topics include use of professional associations, developing an elevator speech, and how to develop your network using social media.",,"Sussex",,,,,"JJC","http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml",,
"2018-03-21T00:00:00.000","1899-12-31T08:00:00.000","1899-12-31T12:00:00.000","Veteran's Training","See details",,"Mercer","Yolanda",,,,"WIOA",,,
"2018-03-21T00:00:00.000","1899-12-31T08:00:00.000","1899-12-31T12:00:00.000","Veteran's Training","See details",,"Mercer","Yolanda Prieto",,,,"WIOA",,,
"2018-03-20T00:00:00.000","1899-12-31T09:30:00.000","1899-12-31T16:00:00.000","Jobs for Veterans Conference","Mandatory Attendance for Managers, DVOP's, and LVER's

(Agenda will be forthcoming)",,"Mercer","Debbie Cusanno",,"609-292-7819","Debra.Cusanno@dol.nj.gov","WIOA",,,
"2018-03-20T00:00:00.000","1899-12-31T09:30:00.000","1899-12-31T16:00:00.000","Jobs for Veterans",,,"Mercer","Evette Maynor",,"609-292-2075","Evette.Maynor@dol.nj.gov","WIOA",,,
"2018-03-19T00:00:00.000","1899-12-31T09:00:00.000","1899-12-31T10:30:00.000","Top Notch Resume - I","The use of branding, marketing yourself, and the importance of having a competent resume is discussed. Participants will see the advantages and disadvantages of different resume formats, and review the basic elements of an effective resume and cover letter.",,"Sussex",,,,,"JJC","http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml",,
"2018-03-19T00:00:00.000","1899-12-31T11:00:00.000","1899-12-31T12:00:00.000","Training Orientation","Customers interested in training must be registered with this One Stop.","Sussex-Newton OSCC","Sussex","Paula Genschow","Employment Counselor","973-383-2775","Paula.Genschow@dol.nj.gov","OSCC",,,
"2018-03-19T00:00:00.000","1899-12-31T12:00:00.000","1899-12-31T14:00:00.000","Path to Employment-Starting Your Job Search","An in-depth Orientation that includes a discussion of the emotional impact of job loss, and setting effective career goals. Traditional work search methods and how to develop job search plans are also discussed.",,"Sussex",,,,,"JJC",,,
"2018-03-17T00:00:00.000","1899-12-31T10:00:00.000","1899-12-31T12:00:00.000","Top Notch Resume - I","The use of branding, marketing yourself, and the importance of having a competent resume is discussed. Participants will see the advantages and disadvantages of different resume formats, and review the basic elements of an effective resume and cover letter.",,"Sussex",,,,,"JJC",,,
"2018-03-17T00:00:00.000","1899-12-31T10:30:00.000","1899-12-31T12:00:00.000","Path to Employment-Starting Your Job Search","An in-depth Orientation that includes a discussion of the emotional impact of job loss, and setting effective career goals. Traditional work search methods and how to develop a job search plans are also discussed.",,"Middlesex","Martha Hess","Information Services Librarian","(732) 390-6643","mhess@ebpl.org","PARTNER","https://www.ebpl.org/main/hours-directions.cfm",,
"2018-03-16T00:00:00.000","1899-12-31T09:00:00.000","1899-12-31T10:30:00.000","Acing the Job Interview I","An overview of the interview process, including how to prepare for the interview; and what to expect during each phase of the interview process. How to follow up after the conclusion of the interview is also reviewed.",,"Sussex",,,,,"JJC","http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml",,
"2018-03-14T00:00:00.000","10am","2pm","Adecco Open Recruitment","<p>Bring a friend/family <br />Do not miss out on these great job Opportunities!<br />Adecco will be conducting Interviews at<br />Kolmar, 20 West King Street, Port Jervis, NY<br />Wednesday, March 14, 2018<br />10:00 am to 2:00 pm</p>
<p>Please bring 2 forms of ID and previous work history.</p>
<p>We're proud to partner with Kolmar for production jobs in Port Jervis, NY.</p>
<p>Responsibilities include:<br />- Assemble make up and personal care products<br />- Package product<br />- Working in a team environment <br />Requirements include:<br />- Drug Screen and Background Check<br />- Ability to be accurate in a fast paced environment <br />- Previous experience in manufacturing is not required <br />Why work for Kolmar?<br />- 1st and 2nd Shifts available<br />- Temporary to hire opportunities<br />- Overtime Opportunity <br />- No heavy lifting <br />- $10.40/hour<br />Come and see us or visit Adeccousa.com for an online application! Please bring 2 forms of valid ID and work history!</p>",,"Sussex","Rosa Santiago",,"(845) 858-1994","rosa.santiago@adeccona.com","JOBFAIR","https://www.mapquest.com/search/results?slug=%2Fus%2Fnew-york%2Fkolmar-laboratories-inc-366226363&query=Kolmar%20Laboratories%20Inc&page=0",,
"2018-03-09T00:00:00.000","1899-12-31T09:00:00.000","1899-12-31T10:30:00.000","Path to Employment-Starting Your Job Search","An in-depth Orientation that includes a discussion of the emotional impact of job loss, and setting effective career goals. Traditional work search methods and how to develop job search plans are also discussed.",,"Sussex",,,,,"JJC","http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml",,
"2018-03-05T00:00:00.000","1899-12-31T09:00:00.000","1899-12-31T10:30:00.000","Top Notch Resume - I","The use of branding, marketing yourself, and the importance of having a competent resume is discussed. Participants will see the advantages and disadvantages of different resume formats, and review the basic elements of an effective resume and cover letter.",,"Sussex",,,,,"JJC","http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml",,
"2018-03-02T00:00:00.000","1899-12-31T09:00:00.000","1899-12-31T11:00:00.000","Business Summit on Disability Awareness","Join us  for conversations on changing perceptions regarding hiring people with disabilities.
Such topics include:
Disability Etiquette, Accommodations in the Workplace, Incentives for Employers, Assistive Technology Displays

Speakers include representatives from the DVR Business Outreach Team and Division of Workforce Field Services, Commission for the Blind and Visually Impaired and Mercer County DVR.","IBEW Local 269 Union Hall","Mercer","Cheryl Casciano",,,"cheryl.casciano@dol.nj.gov","PARTNER",,,
"2018-03-02T00:00:00.000","1899-12-31T09:00:00.000","1899-12-31T10:30:00.000","Acing the Job Interview I","An overview of the interview process, including how to prepare for the interview; and what to expect during each phase of the interview process. How to follow up after the conclusion of the interview is also reviewed.",,"Sussex",,,,,"JJC","http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml",,
"2018-02-27T00:00:00.000","1899-12-31T09:00:00.000","1899-12-31T10:30:00.000","Master the Art of Networking","An overview of current strategies for effective networking. Topics include use of professional associations, developing an elevator speech, and how to develop your network using social media.",,"Sussex",,,,,"JJC","http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml",,
"2018-02-26T00:00:00.000","1899-12-31T09:00:00.000","1899-12-31T10:30:00.000","Path to Employment-Starting Your Job Search","An in-depth Orientation that includes a discussion of the emotional impact of job loss, and setting effective career goals. Traditional work search methods and how to develop job search plans are also discussed.",,"Sussex",,,,,"JJC","http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml",,
"2018-02-20T00:00:00.000","1899-12-31T09:00:00.000","1899-12-31T10:30:00.000","Top Notch Resume - I","The use of branding, marketing yourself, and the importance of having a competent resume is discussed. Participants will see the advantages and disadvantages of different resume formats, and review the basic elements of an effective resume and cover letter.",,"Sussex",,,,,"JJC","http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml",,
"2018-02-19T00:00:00.000","1899-12-31T07:00:00.000","1899-12-31T19:00:00.000","Holiday","Presidents Day - LWD closed","ALL","ALL",,,,,"ALL",,,
"2018-02-17T00:00:00.000","1899-12-31T10:00:00.000","1899-12-31T12:00:00.000","Path to Employment-Starting Your Job Search","An in-depth Orientation that includes a discussion of the emotional impact of job loss, and setting effective career goals. Traditional work search methods and how to develop job search plans are also discussed.",,"Sussex","Julie Knapp",,,,"JJC",,,
"2018-02-16T00:00:00.000","1899-12-31T09:00:00.000","1899-12-31T10:30:00.000","Acing the Job Interview I","An overview of the interview process, including how to prepare for the interview; and what to expect during each phase of the interview process. How to follow up after the conclusion of the interview is also reviewed.",,"Sussex",,,,,"JJC","http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml",,
"2018-02-13T00:00:00.000","1899-12-31T14:00:00.000","1899-12-31T15:30:00.000","Path to Employment-Starting Your Job Search","An in-depth Orientation that includes a discussion of the emotional impact of job loss, and setting effective career goals. Traditional work search methods and how to develop job search plans are also discussed.",,"Sussex",,,,,"JJC","http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml",,
"2018-02-12T00:00:00.000","1899-12-31T09:00:00.000","1899-12-31T10:30:00.000","LinkedIn 101","Learn the basics of using LinkedIn. Find out how to register and build a profile on the site. Job search and building your network through groups will be reviewed. How to modify privacy and account settings will also be discussed.",,"Sussex",,,,,"JJC","http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml",,
"2018-02-10T00:00:00.000","1899-12-31T10:30:00.000","1899-12-31T12:00:00.000","Path to Employment-Starting Your Job Search","An in-depth Orientation that includes a discussion of the emotional impact of job loss, and setting effective career goals. Traditional work search methods and how to develop a job search plans are also discussed.",,"Middlesex","Martha Hess","Information Services Librarian","(732) 390-6643","mhess@ebpl.org","PARTNER","https://www.ebpl.org/main/hours-directions.cfm",,
"2018-02-09T00:00:00.000","1899-12-31T09:00:00.000","1899-12-31T10:30:00.000","Top Notch Resume - I","The use of branding, marketing yourself, and the importance of having a competent resume is discussed. Participants will see the advantages and disadvantages of different resume formats, and review the basic elements of an effective resume and cover letter.",,"Sussex",,,,,"JJC","http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml",,
"2018-02-02T00:00:00.000","10:00am","7:00pm","New Jersey Mentor Hiring Day","Come join us in the very important work we do supporting youth.  Our team is fun, creative, and dedicated to making a difference every day in the lives of the people we serve. We invite you to explore career opportunities at New Jersey MENTOR on Friday, February 2, 2018. During our Hiring Day, you will be able to speak directly with hiring managers and MENTOR staff members. 

We have opportunities in the following areas:
          Youth Support Specialists (Direct Care)
	  Group Home Managers

Please bring a resume and be prepared to complete an employment application.  Come join us at the following location:

New Jersey Mentor
23 Waterloo Road
Stanhope, NJ 07874
Friday, February 2nd - 10am to 7:00pm
 
Work locations we're hiring for in NJ:  Stanhope, Hackettstown, Lafayette, Great Meadows, Hampton, Somerset

Full time, part time and on-call positions are available. Evenings and Weekend shifts allow schedules to fit around school, other employment, or family commitments. 

For more information, please contact Eva Black, Talent Recruiter at Eva.Black@thementornetwork.com or visit www.nj-mentor.com",,"Sussex","Eva Black",,"(856) 533-4100","eva.black@thementornetwork.com","JOBFAIR",,,
"2018-02-02T00:00:00.000","1899-12-31T09:00:00.000","1899-12-31T10:30:00.000","Master the Art of Networking","An overview of current strategies for effective networking. Topics include use of professional associations, developing an elevator speech, and how to develop your network using social media.",,"Sussex",,,,,"JJC","http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml",,
"2018-01-31T00:00:00.000","1899-12-31T12:00:00.000","1899-12-31T13:00:00.000","Master the Art of Networking","An overview of current strategies for effective networking. Topics include use of professional associations, developing an elevator speech, and how to develop your network using social media.",,"Sussex",,,,,"JJC",,,
"2018-01-29T00:00:00.000","1899-12-31T09:00:00.000","1899-12-31T10:30:00.000","Top Notch Resume - I","The use of branding, marketing yourself, and the importance of having a competent resume is discussed. Participants will see the advantages and disadvantages of different resume formats, and review the basic elements of an effective resume and cover letter.",,"Sussex",,,,,"JJC","http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml",,
"2018-01-26T00:00:00.000","1899-12-31T09:00:00.000","1899-12-31T10:30:00.000","Path to Employment-Starting Your Job Search","An in-depth Orientation that includes a discussion of the emotional impact of job loss, and setting effective career goals. Traditional work search methods and how to develop job search plans are also discussed.",,"Sussex",,,,,"JJC","http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml",,
"2018-01-25T00:00:00.000","1899-12-31T10:00:00.000","1899-12-31T12:00:00.000","Opportunity for Training & Employment","Refer clients to become a Technical Sales Representative. NJMEP's training program offers <b>Industry-Valued Credentials</b> and is sponsored by the New Jersey Department of Labor and Workforce Development.  Training is provided by New Jersey Manufacturing Extension Program (NJMEP).",,"Morris","Torsten Schimanski","NJMEP Representative","(973) 998-9801","tschimanski@njmep.org","PARTNER",,,
"2018-01-24T00:00:00.000","1899-12-31T12:00:00.000","1899-12-31T13:00:00.000","Acing the Job Interview II","An in-depth review of typical interview questions and answers, including the use of SOARS and other formats to develop your own answers to these questionsAttendees will be given the opportunity to participate in a mock interview session.",,"Sussex",,,,,"JJC",,,
"2018-01-22T00:00:00.000","1899-12-31T09:00:00.000","1899-12-31T10:30:00.000","Master the Art of Networking","An overview of current strategies for effective networking. Topics include use of professional associations, developing an elevator speech, and how to develop your network using social media.",,"Sussex",,,,,"JJC","http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml",,
"2018-01-19T00:00:00.000","1899-12-31T09:00:00.000","1899-12-31T10:30:00.000","Acing the Job Interview I","An overview of the interview process, including how to prepare for the interview; and what to expect during each phase of the interview process. How to follow up after the conclusion of the interview is also reviewed.",,"Sussex",,,,,"JJC","http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml",,
"2018-01-18T00:00:00.000","1899-12-31T10:00:00.000","1899-12-31T12:00:00.000","Opportunity for Training & Employment","Refer clients to become a Technical Sales Representative. NJMEP's training program offers <b>Industry-Valued Credentials</b> and is sponsored by the New Jersey Department of Labor and Workforce Development.  Training is provided by New Jersey Manufacturing Extension Program (NJMEP).",,"Morris","Torsten Schimanski","NJMEP Representative","(973) 998-9801","tschimanski@njmep.org","PARTNER",,,
"2018-01-17T00:00:00.000","1899-12-31T12:00:00.000","1899-12-31T13:00:00.000","Acing the Job Interview I","An overview of the interview process, including how to prepare for the interview; and what to expect during each phase of the interview process. How to follow up after the conclusion of the interview is also reviewed.",,"Sussex",,,,,"JJC",,,
"2018-01-16T00:00:00.000","1899-12-31T09:00:00.000","1899-12-31T10:30:00.000","Top Notch Resume - I","The use of branding, marketing yourself, and the importance of having a competent resume is discussed. Participants will see the advantages and disadvantages of different resume formats, and review the basic elements of an effective resume and cover letter.",,"Sussex",,,,,"JJC","http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml",,
"2018-01-15T00:00:00.000","1899-12-31T07:00:00.000","1899-12-31T19:00:00.000","Holiday","Martin Luther King Day - LWD closed","ALL","ALL",,,,,"ALL",,,
"2018-01-12T00:00:00.000","1899-12-31T09:00:00.000","1899-12-31T10:30:00.000","LinkedIn 101","Learn the basics of using LinkedIn. Find out how to register and build a profile on the site. Job search and building your network through groups will be reviewed. How to modify privacy and account settings will also be discussed.",,"Sussex",,,,,"JJC","http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml",,
"2018-01-10T00:00:00.000","1899-12-31T12:00:00.000","1899-12-31T13:00:00.000","LinkedIn 101","Learn the basics of using LinkedIn. Find out how to register and build a profile on the site. Job search and building your network through groups will be reviewed. How to modify privacy and account settings will also be discussed.",,"Sussex",,,,,"JJC",,,
"2018-01-08T00:00:00.000","1899-12-31T09:00:00.000","1899-12-31T10:30:00.000","Path to Employment-Starting Your Job Search","An in-depth Orientation that includes a discussion of the emotional impact of job loss, and setting effective career goals. Traditional work search methods and how to develop job search plans are also discussed.",,"Sussex",,,,,"JJC","http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml",,
