"program_id","program_name","description","org_name","category_name","capacity","min_age","max_age","address","city","state","zip_code","program_type","program_url","online_address","registration_url","registration_open","registration_deadline","start_date_and_time","end_date_and_time","start_time","end_time","contact_name","contact_email","contact_phone","program_price","geographic_cluster_name","scholarship_available","participants_paid","transport_provided","has_free_food","meeting_type","image","hidden_programs","featured","tag","latitude","longitude","location"
"125786","Family Game Time / Juegos Para Familias","Join us for fun games for the entire family! Juegos divertidos para toda la familia!How to AttendThis event takes place in person. We encourage those who are not vaccinated, may be immunocompromised or have family members who are immunocompromised to wear a mask. Questions about visiting the library? Check out our Using the Library FAQ.","Chicago Public Library","Music & Art.","0","0","99","2807 W. 55th Street","Chicago","IL","60632","workshop","https://chipublib.bibliocommons.com/events/62a39f4da627452f0042c866",,"https://chipublib.bibliocommons.com/events/62a39f4da627452f0042c866",,,"2022-07-12T00:00:00.000","2022-07-12T00:00:00.000","16:00","17:00","Pedro Leon","pleon@chipublib.org","(312) 747-0032","Free","GAGE PARK","false","Not Paid","false","false","face_to_face",,"false","false","Event","41.7934","-87.6942","POINT (-87.6942 41.7934)"
"114116","Family Movie Saturdays/ Sabados de Cine de Familia","Come watch the Disney film Encanto with us. Unete a nosotros para ver la pelicula de Disney Encanto.","Chicago Public Library","Music & Art.","99","0","99","2807 W. 55th Street","Chicago","IL","60632","workshop","https://chipublib.bibliocommons.com/events/61f16f20cf84984100699e06",,"https://chipublib.bibliocommons.com/events/61f16f20cf84984100699e06",,,"2022-02-19T00:00:00.000","2022-02-19T00:00:00.000",,,"Pedro Leon","pleon@chipublib.org","(312) 747-0511","Free","GAGE PARK","false","Not Paid","false","false","face_to_face",,"false","false","Event","41.7934","-87.6942","POINT (-87.6942 41.7934)"
"130184","Soccer Skills at Veteran's Memorial","This activity provides instruction on the basic fundamentals, techniques, and rules of soccer.","Chicago Park District","Sports + Wellness.","12","7","99","2820 E. 98th St.","Chicago","IL","60617","workshop","http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/437690",,"http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/437690",,"2022-12-12T00:00:00.000","2022-09-12T00:00:00.000","2022-12-12T00:00:00.000","16:14","17:14","Community Recreation -SouthRegion","play@chicagoparkdistrict.com","(312) 747-6812","$50 or Less","SOUTH DEERING","false","Not Paid","false","false","face_to_face",,"false","false","Program","41.7176","-87.5558","POINT (-87.5558 41.7176)"
"97551","Late Summer Camp (ages 6-8) at Williams","Price:$36.00 (Resident)In the weeks following traditional summer camp, this camp program allows children the opportunity to spend the day with kids their age, in a fun and supervised environment. Children participate in recreational activities, arts and crafts, sports.","Chicago Park District","Sports + Wellness.","15","6","9","2820 S. State St.","Chicago","IL","60616","workshop","http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/332732",,"http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/332732",,,"2021-08-09T00:00:00.000","2021-08-13T00:00:00.000","10:00","13:00","Community Recreation -CentralRegion","play@chicagoparkdistrict.com","(312) 590-5993","Unknown",,"false","Not Paid","false","false","face_to_face",,"false","false","Event","41.8428","-87.6275","POINT (-87.6275 41.8428)"
"129814","Fun With Food at Williams","Learn to make fun, simple, healthy foods along with proper kitchen clean up and safety.","Chicago Park District","Music & Art.","20","6","13","2820 S. State St.","Chicago","IL","60616","workshop","http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/438305",,"http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/438305",,"2022-12-05T00:00:00.000","2022-09-12T00:00:00.000","2022-12-05T00:00:00.000","17:00","18:30","Community Recreation -CentralRegion","play@chicagoparkdistrict.com","(312) 590-5993","Free","Bronzeville/South Lakefront","false","Not Paid","false","false","face_to_face",,"false","false","Program","41.8428","-87.6275","POINT (-87.6275 41.8428)"
"122231","Veterans Kayaking at Park No. 571","Intended for former and active Military personnel that are interested in learning about kayaks, paddles, gear, water safety, paddle techniques and how to properly launch. All paddling, personal floating devices and adaptive equipment will be provided.","Chicago Park District","Sports + Wellness.","25","18","99","2828 S. Eleanor St.","Chicago","IL","60608","workshop","http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/417110",,"http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/417110",,,"2022-06-22T00:00:00.000","2022-08-17T00:00:00.000","10:00","13:00","Special Recreation","play@chicagoparkdistrict.com","(773) 823-9135","Free","BRIDGEPORT","false","Not Paid","false","false","face_to_face",,"false","false","Program","41.8429","-87.6635","POINT (-87.6635 41.8429)"
"119263","Teen Leadership Connection at Rainbow","The Region Wide Teen Leadership Connection (TLC) is an advisory council managed by teenagers who participate in programs or volunteer at their local Chicago Park District (CPD) park. The TLC's mission is to recommend, as well as create, plan, and execute programs to offer Chicago teens for the Chicago Park District.","Chicago Park District","Helping Your Community.","25","13","18","2873 E. 75th St.","Chicago","IL","60649","workshop","http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/398707",,"http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/398707",,,"2022-04-07T00:00:00.000","2022-06-03T00:00:00.000","18:00","19:30","Community Recreation -SouthRegion","play@chicagoparkdistrict.com","(312) 745-1479","Free","SOUTH SHORE","false","Not Paid","false","false","face_to_face",,"false","false","Program","41.7613","-87.5558","POINT (-87.5558 41.7613)"
"119627","Seasonal Sports Club at Rainbow Beach","Sports Club is designed for those who want to take their game or skills to the next level. Instructors welcome all players from the Seasonal Sports activity to join the park's sports club, which provides practice time and prepares players for seasonal local tournaments with winners advancing to a citywide championship. This activity meets once a week in preparation of upcoming tournaments.","Chicago Park District","Sports + Wellness.","35","6","13","2873 E. 75th St.","Chicago","IL","60649","workshop","http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/398049",,"http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/398049",,,"2022-04-05T00:00:00.000","2022-06-09T00:00:00.000","17:00","18:00","Community Recreation -SouthRegion","play@chicagoparkdistrict.com","(312) 745-1479","Free","SOUTH SHORE","false","Not Paid","false","false","face_to_face",,"false","false","Program","41.7613","-87.5558","POINT (-87.5558 41.7613)"
"100715","Teen Club at McGuane","Come hang out in a relaxed atmosphere, where participants can make new friends, play games or just chill.","Chicago Park District","Sports + Wellness.","30","13","18","2901 S. Poplar Ave.","Chicago","IL","60608","workshop","http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/384076",,"http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/384076",,,"2021-09-08T00:00:00.000","2021-11-12T00:00:00.000","16:30","18:00","Community Recreation -CentralRegion","play@chicagoparkdistrict.com","(312) 747-6497","Free","BRIDGEPORT","false","Not Paid","false","false","face_to_face",,"false","false","Program","41.8411","-87.6486","POINT (-87.6486 41.8411)"
"122149","Group Training at Hayes","Get a personalized training session in a small group. Make sure you are getting the best use of your Fitness Center.","Chicago Park District","Sports + Wellness.","10","18","99","2936 W. 85th St.","Chicago","IL","60652","workshop","http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/416305",,"http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/416305",,,"2022-06-20T00:00:00.000","2022-08-18T00:00:00.000","19:30","20:15","Community Recreation -SouthRegion","play@chicagoparkdistrict.com","(312) 747-6177","$50 or Less","ASHBURN","false","Not Paid","false","false","face_to_face",,"false","false","Program","41.739","-87.6968","POINT (-87.6968 41.739)"
"89899","Hip Hop Aerobics at Online","Join Renisha for Low Impact Aerobics online!This activity is designed to offer a cardiovascular workout through hip hop-inspired movements and upbeat music.","Chicago Park District","Sports + Wellness.","15","18","99","2949 E. 131st St.","Chicago","IL","60633","workshop","http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/327652",,"http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/327652",,,"2021-04-06T00:00:00.000","2021-06-10T00:00:00.000","13:00","13:45","Community Recreation -SouthRegion","play@chicagoparkdistrict.com","(773) 646-0210","$50 or Less","HEGEWISCH","false","Not Paid","false","false","online",,"false","false","Program","41.6573","-87.5523","POINT (-87.5523 41.6573)"
"107610","Daily Living Skills (Special Rec) at Mann","For individuals with a primary physical disability. This activity provides opportunities for participants to interact with peers while developing skills to enhance and improve independent living skills, social interactions and leisure resources.","Chicago Park District","Sports + Wellness.","15","18","99","2949 E. 131st St.","Chicago","IL","60633","workshop","http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/390711",,"http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/390711",,,"2022-01-03T00:00:00.000","2022-03-18T00:00:00.000","13:00","14:00","Special Recreation","play@chicagoparkdistrict.com","(773) 646-0210","$50 or Less","HEGEWISCH","false","Not Paid","false","false","face_to_face",,"false","false","Program","41.6573","-87.5523","POINT (-87.5523 41.6573)"
"109695","Zumba (Special Rec) at Mann","For individuals with a primary intellectual or developmental disability. The Zumba® activity fuses hypnotic Latin rhythms and easy-to-follow moves to create a one-of-a-kind fitness activity that will blow you away.","Chicago Park District","Sports + Wellness.","16","16","99","2949 E. 131st St.","Chicago","IL","60633","workshop","http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/393228",,"http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/393228",,,"2022-01-06T00:00:00.000","2022-03-17T00:00:00.000","17:00","18:00","Special Recreation","play@chicagoparkdistrict.com","(773) 646-0210","$50 or Less","HEGEWISCH","false","Not Paid","false","false","face_to_face",,"false","false","Program","41.6573","-87.5523","POINT (-87.5523 41.6573)"
"132536","Fun and Games at Mann","Individuals will have a lot of fun participating in recreational games and other basic activities in this energetic activity.","Chicago Park District","Music & Art.","20","8","13","2949 E. 131st St.","Chicago","IL","60633","workshop","http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/422547",,"http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/422547",,"2022-12-23T00:00:00.000","2022-09-16T00:00:00.000","2022-12-23T00:00:00.000","16:00","17:00","Community Recreation -SouthRegion","play@chicagoparkdistrict.com","(773) 646-0210","$50 or Less","HEGEWISCH","false","Not Paid","false","false","face_to_face",,"false","false","Program","41.6573","-87.5523","POINT (-87.5523 41.6573)"
"129297","Flea Market at Mann","You never know what you'll find while at the Mann Flea Market. Your treasures await!","Chicago Park District","Music & Art.","200","0","99","2949 E. 131st St.","Chicago","IL","60633","workshop","http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/438182",,"http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/438182",,"2022-09-10T00:00:00.000","2022-09-10T00:00:00.000","2022-09-10T00:00:00.000","08:00","14:00","Community Recreation -SouthRegion","play@chicagoparkdistrict.com","(773) 646-0210","Free","HEGEWISCH","false","Not Paid","false","false","face_to_face",,"false","false","Event","41.6573","-87.5523","POINT (-87.5523 41.6573)"
"125601","Film Screening: The Neverending Story (1984)","Join us for a screening of The Neverending Story.An unhappy young boy discovers a book about a mystical land. When he becomes engrossed in the story of this land, which is about to be destroyed by the evil force of Nothingness, he finds himself entering this world, where he helps to save it.©Warner Bros. - 94 minutes - Rated PGCommunity Cinema is at a branch near you! Check out hundreds of other screenings at libraries across Chicago.How to AttendThis event takes place in person. We encourage those who are not vaccinated, may be immunocompromised or have family members who are immunocompromised to wear a mask. Questions about visiting the library? Check out our Using the Library FAQ.","Chicago Public Library","Music & Art.","0","0","99","3030 W. Fullerton Avenue","Chicago","IL","60647","workshop","https://chipublib.bibliocommons.com/events/62a7460058568df72732b564",,"https://chipublib.bibliocommons.com/events/62a7460058568df72732b564",,,"2022-07-09T00:00:00.000","2022-07-09T00:00:00.000","14:00","16:30","Logan Square","logansquare@chipulib.org","(312) 744-5259","Free","LOGAN SQUARE","false","Not Paid","false","false","face_to_face",,"false","false","Event","41.9251","-87.7034","POINT (-87.7034 41.9251)"
