"season","facility_id","latitude","longitude","street1","street2","city","state","postal_code","country","facility_name","url","phone","contact","begin_date","end_date","begin_time","end_time","begin_datetime","end_datetime","recurrence_days","hours","eligibility","cost","notes","record_id","location"
"2021-2022","62","41.98978","-87.65924","5917 N. Broadway St.",,"Chicago","IL","60660","United States of America","Senior Center- Edgewater",,,,"2021-09-30T00:00:00.000","2021-09-30T00:00:00.000","9:30:00","11:30:00","2021-09-30T09:30:00.000","2021-09-30T11:30:00.000","Thursday",,,"No cost to individual. If insured, insurance will be billed.","COVID-19 and Flu vaccine available. Walk-in registration only.","2021-2022_62","(41.98978, -87.65924)"
"2021-2022","63","41.77990","-87.64186","650 W 63RD ST",,"Chicago","IL","60621","United States of America","WALGREENS STORE #07267",,"773-994-4467",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_63","(41.7799, -87.64186)"
"2021-2022","64","41.98426","-87.66087","5625 N RIDGE AVE",,"Chicago","IL","60660","United States of America","WALGREENS STORE #04542",,"773-989-7546",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_64","(41.98426, -87.66087)"
"2021-2022","65","41.73704","-87.58448","1616 E 87TH ST",,"Chicago","IL","60617","United States of America","WALGREENS STORE #02387",,"773-978-7174",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_65","(41.73704, -87.58448)"
"2021-2022","66","41.70263","-87.53601","3611 E 106TH ST",,"Chicago","IL","60617","United States of America","WALGREENS STORE #00147",,"773-978-1988",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_66","(41.70263, -87.53601)"
"2021-2022","67","41.95438","-87.65420","953 W IRVING PARK RD",,"Chicago","IL","60613","United States of America","WALGREENS STORE #15004",,"773-935-6414",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_67","(41.95438, -87.6542)"
"2021-2022","68","41.93734","-87.64446","3030 N BROADWAY ST STE 10",,"Chicago","IL","60657","United States of America","MARIANOS PHARMACY 53100538",,"773-935-0713",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_68","(41.93734, -87.64446)"
"2021-2022","69","41.92528","-87.66662","1520 W FULLERTON AVE",,"Chicago","IL","60614","United States of America","WALGREENS STORE #01173",,"773-929-6968",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_69","(41.92528, -87.66662)"
"2021-2022","70","41.93285","-87.64817","740 W DIVERSEY PKWY",,"Chicago","IL","60614","United States of America","WALGREENS STORE #00178",,"773-929-1097",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_70","(41.93285, -87.64817)"
"2021-2022","71","41.80882","-87.64568","4700 S HALSTED ST",,"Chicago","IL","60609","United States of America","WALGREENS STORE #03074",,"773-927-8777",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_71","(41.80882, -87.64568)"
"2021-2022","72","41.80778","-87.72285","3943 W 47TH ST",,"Chicago","IL","60632","United States of America","WALGREENS STORE #05867",,"773-927-0523",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_72","(41.80778, -87.72285)"
"2021-2022","73","41.96536","-87.66788","1500 W WILSON AVE",,"Chicago","IL","60640","United States of America","WALGREENS STORE #02840",,"773-907-8995",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_73","(41.96536, -87.66788)"
"2021-2022","74","41.97576","-87.69249","5158 N LINCOLN AVE",,"Chicago","IL","60625","United States of America","WALGREENS STORE #12150",,"773-907-8490",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_74","(41.97576, -87.69249)"
"2021-2022","75","41.92412","-87.74703","4817 W FULLERTON AVE",,"Chicago","IL","60639","United States of America","WALGREENS STORE #09470",,"773-889-7411",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_75","(41.92412, -87.74703)"
"2021-2022","76","41.76433","-87.68309","7111 S WESTERN AVE",,"Chicago","IL","60636","United States of America","WALGREENS STORE #05089",,"773-863-8009",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_76","(41.76433, -87.68309)"
"2021-2022","77","41.85208","-87.67465","1931 W CERMAK RD",,"Chicago","IL","60608","United States of America","WALGREENS STORE #01417",,"773-847-5781",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_77","(41.85208, -87.67465)"
"2021-2022","78","41.88090","-87.72088","3800 W MADISON ST",,"Chicago","IL","60624","United States of America","WALGREENS STORE #15507",,"773-826-1817",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_78","(41.8809, -87.72088)"
"2021-2022","79","41.89579","-87.67793","2021 W CHICAGO AVE",,"Chicago","IL","60622","United States of America","MARIANOS PHARMACY 53100527",,"773-799-9004",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_79","(41.89579, -87.67793)"
"2021-2022","80","41.77796","-87.77229","6016 W 63RD ST",,"Chicago","IL","60638","United States of America","WALGREENS STORE #06297",,"773-788-0180",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_80","(41.77796, -87.77229)"
"2021-2022","81","41.98269","-87.66874","5532 N CLARK ST",,"Chicago","IL","60640","United States of America","JEWEL-OSCO #3407",,"773-784-7348",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_81","(41.98269, -87.66874)"
"2021-2022","82","41.74258","-87.63394","8331 S STEWART AVE",,"Chicago","IL","60620","United States of America","WALMART PHARMACY #5781",,"773-783-0859",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_82","(41.74258, -87.63394)"
"2021-2022","83","41.72288","-87.66286","9402 S ASHLAND AVE",,"Chicago","IL","60620","United States of America","JEWEL-OSCO #3176",,"773-779-0017",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_83","(41.72288, -87.66286)"
"2021-2022","84","41.77842","-87.70298","6315 S KEDZIE AVE",,"Chicago","IL","60629","United States of America","WALGREENS STORE #05034",,"773-776-4040",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_84","(41.77842, -87.70298)"
"2021-2022","85","41.97454","-87.81135","7342 W FOSTER AVE",,"Chicago","IL","60656","United States of America","JEWEL-OSCO #1296",,"773-775-3777",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_85","(41.97454, -87.81135)"
"2021-2022","86","41.99592","-87.78764","6310 N NAGLE AVE",,"Chicago","IL","60646","United States of America","WALGREENS STORE #01496",,"773-774-2225",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_86","(41.99592, -87.78764)"
"2021-2022","87","41.91071","-87.72621","1627 N PULASKI RD",,"Chicago","IL","60639","United States of America","WALGREENS STORE #11410",,"773-772-5432",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_87","(41.91071, -87.72621)"
"2021-2022","88","41.91767","-87.68853","2001 N MILWAUKEE AVE",,"Chicago","IL","60647","United States of America","WALGREENS STORE #09000",,"773-772-2370",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_88","(41.91767, -87.68853)"
"2021-2022","89","41.90666","-87.67187","1372 N MILWAUKEE AVE",,"Chicago","IL","60622","United States of America","WALGREENS STORE #01298",,"773-772-0941",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_89","(41.90666, -87.67187)"
"2021-2022","90","41.96805","-87.64947","4720 N MARINE DR",,"Chicago","IL","60640","United States of America","WALGREENS STORE #06727",,"773-769-1315",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_90","(41.96805, -87.64947)"
"2021-2022","91","42.01802","-87.69034","7510 N WESTERN AVE",,"Chicago","IL","60645","United States of America","WALGREENS STORE #00252",,"773-764-1765",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_91","(42.01802, -87.69034)"
"2021-2022","92","41.99349","-87.68989","6140 N WESTERN AVE",,"Chicago","IL","60659","United States of America","WALGREENS STORE #13454",,"773-764-0050",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_92","(41.99349, -87.68989)"
"2021-2022","93","41.90974","-87.74564","4748 W NORTH AVE",,"Chicago","IL","60639","United States of America","WALGREENS STORE #04938",,"773-745-6642",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_93","(41.90974, -87.74564)"
"2021-2022","94","41.92409","-87.76605","5600 W FULLERTON AVE",,"Chicago","IL","60639","United States of America","WALGREENS STORE #04233",,"773-745-1640",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_94","(41.92409, -87.76605)"
"2021-2022","95","42.01633","-87.67540","7410 N CLARK ST",,"Chicago","IL","60626","United States of America","WALGREENS STORE #01308",,"773-743-6784",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_95","(42.01633, -87.6754)"
"2021-2022","96","41.97531","-87.76759","5230 N MILWAUKEE AVE",,"Chicago","IL","60630","United States of America","WALGREENS STORE #01593",,"773-736-8920",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_96","(41.97531, -87.76759)"
"2021-2022","97","41.79435","-87.77053","6107 SOUTH ARCHER AVENUE",,"Chicago","IL","60638","United States of America","JEWEL-OSCO #3721",,"773-735-0396",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_97","(41.79435, -87.77053)"
"2021-2022","98","41.76459","-87.72224","7045 S PULASKI RD",,"Chicago","IL","60629","United States of America","WALGREENS STORE #05724",,"773-735-0337",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_98","(41.76459, -87.72224)"
"2021-2022","99","41.75150","-87.57533","2015 E 79TH ST",,"Chicago","IL","60649","United States of America","WALGREENS STORE #05033",,"773-734-2492",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_99","(41.7515, -87.57533)"
"2021-2022","100","41.68086","-87.53996","11801 S AVENUE O",,"Chicago","IL","60617","United States of America","WALGREENS STORE #13106",,"773-731-2147",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_100","(41.68086, -87.53996)"
"2021-2022","101","41.99030","-87.70513","3019 W PETERSON AVE",,"Chicago","IL","60659","United States of America","WALGREENS STORE #06980",,"773-728-6254",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_101","(41.9903, -87.70513)"
"2021-2022","102","41.95301","-87.78757","6426 W. IRVING PK. ROAD",,"Chicago","IL","60634","United States of America","JEWEL-OSCO #3224",,"773-725-2900",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_102","(41.95301, -87.78757)"
"2021-2022","103","41.72862","-87.55137","9148 S. COMMERCIAL AVE",,"Chicago","IL","60617","United States of America","WALGREENS STORE #05192",,"773-721-6603",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_103","(41.72862, -87.55137)"
"2021-2022","104","41.93404","-87.64455","2844 N BROADWAY ST",,"Chicago","IL","60657","United States of America","WALMART PHARMACY #5645",,"773-687-4513",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_104","(41.93404, -87.64455)"
"2021-2022","105","41.91827","-87.64987","834 W ARMITAGE AVE",,"Chicago","IL","60614","United States of America","WALGREENS STORE #15350",,"773-687-0709",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_105","(41.91827, -87.64987)"
"2021-2022","106","41.93152","-87.75561","5140 W DIVERSEY AVE",,"Chicago","IL","60639","United States of America","WALGREENS STORE #03948",,"773-685-8759",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_106","(41.93152, -87.75561)"
"2021-2022","107","41.95354","-87.72770","4001 W IRVING PARK RD",,"Chicago","IL","60641","United States of America","WALGREENS STORE #09038",,"773-685-3527",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_107","(41.95354, -87.7277)"
"2021-2022","108","41.79530","-87.58782","1554 E 55TH ST",,"Chicago","IL","60615","United States of America","WALGREENS STORE #00162",,"773-667-1177",,"2021-09-01T00:00:00.000","2023-09-01T00:00:00.000",,,,,,,,,"COVID-19 and Flu vaccine available. Please contact the pharmacy for specific dates and times of operation.","2021-2022_108","(41.7953, -87.58782)"
