Season,Facility ID,Latitude,Longitude,Street1,Street2,City,State,Postal Code,Country,Facility Name,URL,Phone,Contact,Begin Date,End Date,Begin Time,End Time,Begin DateTime,End DateTime,Recurrence Days,Hours,Eligibility,Cost,Notes,Record ID,Location,Boundaries - ZIP Codes,Community Areas,Zip Codes,Census Tracts,Wards
2016-2017,315,41.799812,-87.594657,1228 E 53RD ST,,CHICAGO,IL,60615,United States of America,CVS/pharmacy,www.minuteclinic.com,773-752-1425,,10/01/2016,09/01/2020,,,,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday","Mon: 8:30 AM-7:30 PM, Tue: 8:30 AM-7:30 PM, Wed: 8:30 AM-7:30 PM, Thu: 8:30 AM-7:30 PM, Fri: 8:30 AM-7:30 PM, Sun: 9:00 AM-4:30 PM",,,,2016-2017_315,"(41.799812, -87.594657)",10,8,21192,499,10
2016-2017,209,41.8807697,-87.7209415,3800 W MADISON ST STE 101,,CHICAGO,IL,60624,United States of America,Walgreens,http://www.Walgreens.com,773-826-1817,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-6:00 PM, Sat: Closed, Sun: Closed",,Call for details.,,2016-2017_209,"(41.8807697, -87.7209415)",30,27,21572,736,23
2016-2017,197,41.981429,-87.668555,5440 N CLARK ST,,CHICAGO,IL,60640,United States of America,Walgreens,http://www.Walgreens.com,773-596-5022,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2016-2017_197,"(41.981429, -87.668555)",15,76,22616,564,24
2016-2017,202,41.9104,-87.677343,1601 N MILWAUKEE AVE,,CHICAGO,IL,60647,United States of America,Walgreens,http://www.Walgreens.com,773-342-9161,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-6:00 PM",,Call for details.,,2016-2017_202,"(41.9104, -87.677343)",4,25,21560,482,41
2016-2017,115,41.779091,-87.615988,6330 S KING DR,,CHICAGO,IL,60637,United States of America,Walgreens,http://www.Walgreens.com,773-324-8500,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-5:00 PM",,Call for details.,,2016-2017_115,"(41.779091, -87.615988)",60,67,22260,122,4
2016-2017,271,41.94626,-87.71357,3411 WEST ADDISON STREET,,CHICAGO,IL,60618,United States of America,CVS/pharmacy,http://www.cvs.com,773-279-8005,,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-9:00 PM, Tue: 8:00 AM-9:00 PM, Wed: 8:00 AM-9:00 PM, Thu: 8:00 AM-9:00 PM, Fri: 8:00 AM-9:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2016-2017_271,"(41.94626, -87.71357)",39,22,21538,138,12
2016-2017,220,41.97627,-87.78857,6417 WEST HIGGINS AVENUE,,CHICAGO,IL,60656,United States of America,CVS/pharmacy,http://www.cvs.com,773-631-5906,,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Open 24 Hours,,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2016-2017_220,"(41.97627, -87.78857)",31,36,4448,699,50
2016-2017,188,41.9395181,-87.7135191,3424 W BELMONT AVE,,CHICAGO,IL,60618,United States of America,Walgreens,http://www.Walgreens.com,773-267-2328,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-9:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2016-2017_188,"(41.9395181, -87.7135191)",39,22,21538,138,12
2016-2017,226,41.90362,-87.63113,1165 NORTH CLARK STREET,,CHICAGO,IL,60610,United States of America,CVS/pharmacy,http://www.cvs.com,312-280-8140,,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2016-2017_226,"(41.90362, -87.63113)",54,37,14926,310,11
2016-2017,21,41.922668,-87.6535,2250 N. Sheffield Ave.,Rm 314A,Chicago,IL,60614,United States of America,43rd Ward-DePaul Student Center,,773-348-9500,Mary Stich Marcus,10/13/2015,10/13/2015,10:00:00,14:00:00,10/13/2015 10:00:00 AM,10/13/2015 02:00:00 PM,Tuesday,,,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2016-2017_21,"(41.922668, -87.6535)",16,68,21190,744,34
2016-2017,113,41.910399,-87.688899,2440 W NORTH AVE,,CHICAGO,IL,60647,United States of America,Walgreens,http://www.Walgreens.com,773-489-5607,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-5:00 PM",,Call for details.,,2016-2017_113,"(41.910399, -87.688899)",1,25,22535,287,41
2016-2017,240,41.86681,-87.65684,1211 WEST ROOSEVELT ROAD,,CHICAGO,IL,60608,United States of America,CVS/pharmacy,http://www.cvs.com,312-733-0147,,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 10:00 AM-6:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2016-2017_240,"(41.86681, -87.65684)",43,29,14920,96,26
2016-2017,187,41.8781275,-87.6370914,250 S WACKER DR,,CHICAGO,IL,60606,United States of America,Walgreens,http://www.Walgreens.com,312-876-1363,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-8:00 PM, Sat: Closed, Sun: Closed",,Call for details.,,2016-2017_187,"(41.8781275, -87.6370914)",46,38,14914,92,36
2016-2017,280,41.88297,-87.64164,101 NORTH CLINTON STREET,,CHICAGO,IL,60661,United States of America,CVS/pharmacy,http://www.cvs.com,312-234-9206,,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday","Mon: 7:00 AM-8:00 PM, Tue: 7:00 AM-8:00 PM, Wed: 7:00 AM-8:00 PM, Thu: 7:00 AM-8:00 PM, Fri: 7:00 AM-8:00 PM, Sat: 10:00 AM-2:00 PM, Sun: Closed",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2016-2017_280,"(41.88297, -87.64164)",45,29,4452,784,36
2016-2017,195,41.682034,-87.5383284,11801 S AVENUE O,,CHICAGO,IL,60617,United States of America,Walgreens,http://www.Walgreens.com,773-731-2147,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 10:00 AM-6:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2016-2017_195,"(41.682034, -87.5383284)",25,52,21202,787,47
2016-2017,288,41.87962,-87.63993,130 SOUTH CANAL STREET,,CHICAGO,IL,60606,United States of America,CVS/pharmacy,http://www.cvs.com,312-589-8991,,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 6:30 AM-7:00 PM, Tue: 6:30 AM-7:00 PM, Wed: 6:30 AM-7:00 PM, Thu: 6:30 AM-7:00 PM, Fri: 6:30 AM-7:00 PM, Sat: Closed, Sun: Closed",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2016-2017_288,"(41.87962, -87.63993)",45,29,14914,786,36
2016-2017,223,41.92592,-87.64968,2414 NORTH LINCOLN AVENUE,,CHICAGO,IL,60614,United States of America,CVS/pharmacy,http://www.cvs.com,773-665-8126,,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 9:00 AM-7:00 PM, Tue: 9:00 AM-7:00 PM, Wed: 9:00 AM-7:00 PM, Thu: 9:00 AM-7:00 PM, Fri: 9:00 AM-7:00 PM, Sat: 10:00 AM-3:00 PM, Sun: Closed",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2016-2017_223,"(41.92592, -87.64968)",16,68,21190,769,34
2016-2017,144,41.778599,-87.702699,6315 S KEDZIE AVE,,CHICAGO,IL,60629,United States of America,Walgreens,http://www.Walgreens.com,773-776-4040,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 8:00 AM-10:00 PM",,Call for details.,,2016-2017_144,"(41.778599, -87.702699)",58,64,21867,319,31
2016-2017,47,41.9654,-87.6590379,1145 W. Wilson Ave.,,Chicago,IL,60640,United States of America,Truman College-Family Flu Day,,773-481-8612,Lucia Cervantes,10/31/2015,10/31/2015,9:00:00,14:00:00,10/31/2015 09:00:00 AM,10/31/2015 02:00:00 PM,Saturday,,,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2016-2017_47,"(41.9654, -87.6590379)",15,31,22616,241,39
2016-2017,169,41.706222,-87.681407,2345 W 103RD ST,,CHICAGO,IL,60643,United States of America,Walgreens,http://www.Walgreens.com,773-429-767,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 10:00 AM-5:00 PM, Sun: 10:00 AM-6:00 PM",,Call for details.,,2016-2017_169,"(41.706222, -87.681407)",13,71,22212,609,42
2016-2017,116,41.893499,-87.630899,641 N CLARK ST,,CHICAGO,IL,60654,United States of America,Walgreens,http://www.Walgreens.com,312-587-1416,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: Midnight - Mindnight, Sat: Midnight - Mindnight, Sun: Midnight - Mindnight",,Call for details.,,2016-2017_116,"(41.893499, -87.630899)",55,37,4446,670,36
2016-2017,269,41.88902,-87.6317,121 WEST KINZIE STREET,,CHICAGO,IL,60610,United States of America,CVS/pharmacy,http://www.cvs.com,312-970-2881,,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-9:00 PM, Tue: 8:00 AM-9:00 PM, Wed: 8:00 AM-9:00 PM, Thu: 8:00 AM-9:00 PM, Fri: 8:00 AM-9:00 PM, Sat: Closed, Sun: Closed",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2016-2017_269,"(41.88902, -87.6317)",55,37,4446,670,36
2016-2017,285,41.8806,-87.62576,105 SOUTH WABASH AVENUE,,CHICAGO,IL,60603,United States of America,CVS/pharmacy,http://www.cvs.com,312-244-1521,,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 6:30 AM-7:00 PM, Tue: 6:30 AM-7:00 PM, Wed: 6:30 AM-7:00 PM, Thu: 6:30 AM-7:00 PM, Fri: 6:30 AM-7:00 PM, Sat: Closed, Sun: Closed",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2016-2017_285,"(41.8806, -87.62576)",34,38,14311,367,36
2016-2017,172,41.691725,-87.700985,3220 W 111TH ST,,CHICAGO,IL,60655,United States of America,Walgreens,http://www.Walgreens.com,773-239-2808,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2016-2017_172,"(41.691725, -87.700985)",33,73,4447,369,42
2016-2017,94,42.016399,-87.675799,7410 N CLARK ST,,CHICAGO,IL,60626,United States of America,Walgreens,http://www.Walgreens.com,773-743-6784,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-5:00 PM",,Call for details.,,2016-2017_94,"(42.016399, -87.675799)",9,10,21853,489,5
2016-2017,181,41.933819,-87.653644,2835 N SHEFFIELD AVE STE 505,,CHICAGO,IL,60657,United States of America,Walgreens,http://www.Walgreens.com,773-348-3574,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 7:00 AM-8:00 PM, Sat: Closed, Sun: Closed",,Call for details.,,2016-2017_181,"(41.933819, -87.653644)",22,57,4449,681,25
2016-2017,224,41.90333,-87.68772,2418 WEST DIVISION STREET,,CHICAGO,IL,60622,United States of America,CVS/pharmacy,http://www.cvs.com,773-486-5782,,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 9:00 AM-5:00 PM, Tue: 9:00 AM-5:00 PM, Wed: 10:00 AM-6:00 PM, Thu: 9:00 AM-5:00 PM, Fri: 9:00 AM-5:00 PM, Sat: Closed, Sun: Closed",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2016-2017_224,"(41.90333, -87.68772)",4,25,21560,302,49
2016-2017,239,41.50681,-87.64059,11 EAST 14TH STREET,,CHICAGO HEIGHTS,IL,60411,United States of America,CVS/pharmacy,http://www.cvs.com,708-756-5441,,10/01/2016,09/01/2020,,,,,"Monday, Tuesday, Wednesday, Thursday, Friday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2016-2017_239,"(41.50681, -87.64059)",,,26902,,
2016-2017,75,41.9387724,-87.7686351,5650 W BELMONT AVE,,CHICAGO,IL,60634,United States of America,Walgreens,http://www.Walgreens.com,773-777-4611,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-9:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-6:00 PM",,Call for details.,,2016-2017_75,"(41.9387724, -87.7686351)",52,15,22254,342,21
2016-2017,153,41.880599,-87.630699,79 W MONROE ST,,CHICAGO,IL,60603,United States of America,Walgreens,http://www.Walgreens.com,312-346-5727,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 7:00 AM-7:00 PM, Sat: Closed, Sun: Closed",,Call for details.,,2016-2017_153,"(41.880599, -87.630699)",34,38,14311,92,36
2016-2017,99,41.916899,-87.732299,4225 W ARMITAGE AVE,,CHICAGO,IL,60639,United States of America,Walgreens,http://www.Walgreens.com,773-235-1123,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-5:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2016-2017_99,"(41.916899, -87.732299)",2,21,22615,135,12
2016-2017,170,41.7800823,-87.6418432,650 W 63RD ST,,CHICAGO,IL,60621,United States of America,Walgreens,http://www.Walgreens.com,773-994-4467,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-10:00 PM, Sat: 10:00 AM-5:00 PM, Sun: 10:00 AM-6:00 PM",,Call for details.,,2016-2017_170,"(41.7800823, -87.6418432)",11,66,21559,435,2
2016-2017,89,41.948199,-87.648099,3646 N BROADWAY ST,,CHICAGO,IL,60613,United States of America,Walgreens,http://www.Walgreens.com,773-549-3808,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-5:00 PM",,Call for details.,,2016-2017_89,"(41.948199, -87.648099)",53,57,21186,726,39
2016-2017,180,41.6848767,-87.6434094,833 W 115TH ST,,CHICAGO,IL,60643,United States of America,Walgreens,http://www.Walgreens.com,773-568-4034,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2016-2017_180,"(41.6848767, -87.6434094)",13,50,22212,642,22
2016-2017,265,41.9973,-87.70062,2825 WEST DEVON AVENUE,,CHICAGO,IL,60659,United States of America,CVS/pharmacy,http://www.cvs.com,773-262-0900,,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2016-2017_265,"(41.9973, -87.70062)",50,20,4450,30,27
2016-2017,237,41.73545,-87.74051,8639 SOUTH CICERO AVENUE,,CHICAGO,IL,60652,United States of America,CVS/pharmacy,http://www.cvs.com,773-284-6332,,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 10:00 AM-6:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2016-2017_237,"(41.73545, -87.74051)",8,69,4300,197,30
2016-2017,193,41.9317835,-87.6979694,2744 N CALIFORNIA AVE,,CHICAGO,IL,60647,United States of America,Walgreens,http://www.Walgreens.com,773-342-2818,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2016-2017_193,"(41.9317835, -87.6979694)",1,23,22535,548,40
2016-2017,38,42.0153333,-87.6683,7356 N. Greenview Ave.,,Chicago,IL,60626,United States of America,49th Ward Office,,773-338-5796,Wayne Frazier,10/24/2015,10/24/2015,9:00:00,14:00:00,10/24/2015 09:00:00 AM,10/24/2015 02:00:00 PM,Saturday,,,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2016-2017_38,"(42.0153333, -87.6683)",9,10,21853,357,5
2016-2017,173,41.9750638,-87.8064809,7155 W FOSTER AVE,,CHICAGO,IL,60656,United States of America,Walgreens,http://www.Walgreens.com,773-631-3927,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2016-2017_173,"(41.9750638, -87.8064809)",31,36,4448,700,29
2016-2017,175,41.9249247,-87.7114472,3320 W FULLERTON AVE,,CHICAGO,IL,60647,United States of America,Walgreens,http://www.Walgreens.com,773-252-8346,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-5:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2016-2017_175,"(41.9249247, -87.7114472)",1,23,22535,70,12
2016-2017,201,41.8944394,-87.6174869,680 N LAKE SHORE DR,,CHICAGO,IL,60611,United States of America,Walgreens,http://www.Walgreens.com,312-943-2224,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 10:00 AM-6:00 PM, Sun: 8:00 AM-4:00 PM",,Call for details.,,2016-2017_201,"(41.8944394, -87.6174869)",6,37,21182,158,36
2016-2017,329,41.955499,-87.679246,4051 N LINCOLN AVE,,CHICAGO,IL,60618,United States of America,CVS/pharmacy,www.minuteclinic.com,773-871-2611,,10/01/2016,09/01/2020,,,,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday","Mon: 8:30 AM-7:30 PM, Tue: 8:30 AM-7:30 PM, Wed: 8:30 AM-7:30 PM, Thu: 8:30 AM-7:30 PM, Fri: 8:30 AM-7:30 PM, Sat: 9:00 AM-5:30 PM, Sun: 9:00 AM-4:30 PM",,,,2016-2017_329,"(41.955499, -87.679246)",39,46,21538,623,18
2016-2017,60,41.9683,-87.7380857,4404 W. Lawrence Ave.,,Chicago,IL,60630,United States of America,39th Ward Office,,773-736-5594,Rose Mayerbock,11/13/2015,11/13/2015,10:00:00,14:00:00,11/13/2015 10:00:00 AM,11/13/2015 02:00:00 PM,Friday,,,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2016-2017_60,"(41.9683, -87.7380857)",48,14,21869,751,38
2016-2017,199,41.9108229,-87.6466464,711 W NORTH AVE STE 204,,CHICAGO,IL,60610,United States of America,Walgreens,http://www.Walgreens.com,312-944-867,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 10:00 AM-5:00 PM, Sat: Closed, Sun: Closed",,Call for details.,,2016-2017_199,"(41.9108229, -87.6466464)",54,37,14926,108,11
2016-2017,1,41.9624607,-87.684347,4455 N. Lincoln Ave.,,Chicago,IL,60625,United States of America,47th Ward-Sulzer Library,,773-868-4747,Dara Salk,09/26/2015,09/26/2015,10:00:00,14:00:00,09/26/2015 10:00:00 AM,09/26/2015 02:00:00 PM,Saturday,,,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2016-2017_1,"(41.9624607, -87.684347)",20,6,21849,667,18
2016-2017,216,41.90413,-87.62825,1201 NORTH STATE STREET,,CHICAGO,IL,60610,United States of America,CVS/pharmacy,http://www.cvs.com,312-640-2842,,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Open 24 Hours,,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2016-2017_216,"(41.90413, -87.62825)",54,37,14926,308,34
2016-2017,247,41.78707,-87.66549,1620 WEST 59TH STREET,,CHICAGO,IL,60621,United States of America,CVS/pharmacy,http://www.cvs.com,773-471-3082,,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 10:00 AM-6:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2016-2017_247,"(41.78707, -87.66549)",23,65,22257,385,2
2016-2017,55,41.7564,-87.7222,7500 S. Pulaski Rd.,,Chicago,IL,60652,United States of America,Daley College-Family Flu Day,,773-838-7520,,11/07/2015,11/07/2015,9:00:00,14:00:00,11/07/2015 09:00:00 AM,11/07/2015 02:00:00 PM,Saturday,,,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2016-2017_55,"(41.7564, -87.7222)",8,63,4300,571,30
2016-2017,236,41.75036,-87.6819,7855 SOUTH WESTERN AVENUE,,CHICAGO,IL,60652,United States of America,CVS/pharmacy,http://www.cvs.com,773-436-6000,,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 10:00 AM-6:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2016-2017_236,"(41.75036, -87.6819)",59,69,21554,498,30
2016-2017,276,41.85836,-87.66584,1713 SOUTH ASHLAND AVENUE,,CHICAGO,IL,60608,United States of America,CVS/pharmacy,http://www.cvs.com,312-563-0254,,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-4:00 PM, Tue: 8:00 AM-4:00 PM, Wed: 8:00 AM-4:00 PM, Thu: 8:00 AM-4:00 PM, Fri: 8:00 AM-4:00 PM, Sat: Closed, Sun: Closed",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2016-2017_276,"(41.85836, -87.66584)",43,33,14920,270,26
2016-2017,266,41.89553,-87.68772,2427 WEST CHICAGO AVENUE,,CHICAGO,IL,60622,United States of America,CVS/pharmacy,http://www.cvs.com,773-342-6060,,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-9:00 PM, Tue: 8:00 AM-9:00 PM, Wed: 8:00 AM-9:00 PM, Thu: 8:00 AM-9:00 PM, Fri: 8:00 AM-9:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2016-2017_266,"(41.89553, -87.68772)",28,25,21560,545,49
2016-2017,242,41.91812,-87.63917,401 WEST ARMITAGE AVENUE,,CHICAGO,IL,60614,United States of America,CVS/pharmacy,http://www.cvs.com,312-337-3035,,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2016-2017_242,"(41.91812, -87.63917)",16,68,21190,208,34
