DBA Name,AKA Name,License #,Facility Type,Risk,Address,City,State,Zip,Inspection Date,Inspection Type,Results,Violations,Latitude,Longitude,Location,Historical Wards 2003-2015,Zip Codes,Community Areas,Census Tracts,Wards
CATERED BY KISH,CATERED BY KISH,2840327,Shared Kitchen User (Long Term),Risk 1 (High),11302 S CHAMPLAIN AVE ,CHICAGO,IL,60628,06/09/2022,Canvass,Pass,,41.689044422148605,-87.60727558825741,"(-87.60727558825741, 41.689044422148605)",,,,,
STAX CAFE,STAX CAFE,2043064,Restaurant,Risk 1 (High),1401 W TAYLOR ST ,CHICAGO,IL,60607,06/13/2022,Canvass Re-Inspection,Pass,,41.86922878759179,-87.66170014621903,"(-87.66170014621903, 41.86922878759179)",,,,,
ENTREE GLOBAL,ENTREE GLOBAL,2845401,Restaurant,Risk 1 (High),1639 S WABASH AVE ,CHICAGO,IL,60616,06/13/2022,License,Pass w/ Conditions,,41.85912583721659,-87.62549335064415,"(-87.62549335064415, 41.85912583721659)",,,,,
CODY'S BELLY BITES,CODY'S BELLY BITES,2753604,Restaurant,Risk 1 (High),704 W 47TH ST ,CHICAGO,IL,60609,06/09/2022,Canvass,Out of Business,,41.80901096180861,-87.64336385382629,"(-87.64336385382629, 41.80901096180861)",,,,,
LOTS OF LOVE PRE-SCHOOL ACADEMY,LOTS OF LOVE PRE-SCHOOL ACADEMY,2215867,Daycare (2 - 6 Years),Risk 1 (High),1139 W 79TH ST ,CHICAGO,IL,60620,06/10/2022,License Re-Inspection,Pass,51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: Inspector Comments: OBSERVED NO BACK FLOW PREVENTION DEVICE ON MOP SINK. INSTRUCTED TO PROVIDE AND MAINTAIN.,41.75039945519737,-87.65283592562112,"(-87.65283592562112, 41.75039945519737)",,,,,
MARCELA'S CAFE,MARCELA'S CAFE,2699203,Restaurant,Risk 1 (High),3503 W FULLERTON AVE ,CHICAGO,IL,60647,06/08/2022,Canvass Re-Inspection,Pass,57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: 2-102.13  OBSERVED SEVERAL FOOD HANDLING EMPLOYEES WITHOUT A FOOD HANDLER CERTIFICATE. MANAGEMENT INSTRUCTED TO SHOW PROOF OF TRAINING FOR ALL EMPLOYEES.,41.92453324764133,-87.71386844484053,"(-87.71386844484053, 41.92453324764133)",,,,,
PAN ARTESANAL,PAN ARTESANAL,2602146,Bakery,Risk 1 (High),3724 W FULLERTON AVE ,CHICAGO,IL,60647,06/09/2022,Canvass,Pass,,41.92467025197142,-87.72044496440567,"(-87.72044496440567, 41.92467025197142)",,,,,
Dunkin Donuts,Dunkin Donuts,2827728,Restaurant,Risk 2 (Medium),1321 W FULLERTON ,CHICAGO,IL,60614,06/09/2022,Complaint Re-Inspection,Pass,,41.925136853657335,-87.6614501200626,"(-87.6614501200626, 41.925136853657335)",,,,,
RESTAURANTE SALVADORENO OLOCUILTA INC.,RESTAURANTE SALVADORENO OLOCUILTA,2308079,Restaurant,Risk 1 (High),3040 N LARAMIE AVE ,CHICAGO,IL,60641,06/08/2022,Canvass Re-Inspection,Pass,,41.93629987120909,-87.75674980489909,"(-87.75674980489909, 41.93629987120909)",,,,,
BISTRO,BISTRO,2846045,Restaurant,Risk 1 (High),1400 S JEAN BAPTISTE POINTE DUSABLE LAKESHORE DR ,CHICAGO,IL,60605,06/07/2022,Canvass,Pass,,,,,,,,,
Sweet Rabbit Bakery,Sweet Rabbit Bakery,2850961,Bakery,Risk 1 (High),2159 W BELMONT AVE ,CHICAGO,IL,60618,06/07/2022,License,Not Ready,,41.939404858528796,-87.68307714601951,"(-87.68307714601951, 41.939404858528796)",,,,,
GALE STREET INN,GALE STREET INN,39301,Restaurant,Risk 1 (High),4914 N MILWAUKEE AVE ,CHICAGO,IL,60630,06/06/2022,Non-Inspection,No Entry,,41.97001167825235,-87.76279618588528,"(-87.76279618588528, 41.97001167825235)",,,,,
MARRIOTT MARQUIS CHICAGO,MARRIOTT MARQUIS CHICAGO,2517338,Restaurant,Risk 1 (High),2121 S PRAIRIE AVE ,CHICAGO,IL,60616,06/06/2022,Canvass,Pass,"41. WIPING CLOTHS: PROPERLY USED & STORED - Comments: SPONGES BEING USED IN REAR AREAS IN NEED OF CHANGING FREQUENTLY. CORRECT AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: FLOORS THROUGHOUT REAR STAGING AREA IN NEED OF CLEANING TO REMOVE ALL BUILD UP. INSTRUTED TO CLEAN AND MAINTAIN.",41.853650885040594,-87.62053358114167,"(-87.62053358114167, 41.853650885040594)",,,,,
THE GRILL ON 21,THE GRILL ON 21,2845860,Restaurant,Risk 1 (High),208 S LA SALLE ST ,CHICAGO,IL,60604,06/06/2022,License,Pass,10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: FOUND NO HANDWASHING SIGNAGE AT ANY HANDWASHING SINKS LOCATED IN WOMENS AND MENS TOILET ROOM ON 21ST FLOOR. INSTRUCTED MANAGER TO PROVIDE. ,41.87910993900291,-87.6324304276455,"(-87.6324304276455, 41.87910993900291)",,,,,
EVER,EVER,2689333,Restaurant,Risk 1 (High),1340 W FULTON ST ,CHICAGO,IL,60607,06/02/2022,Non-Inspection,No Entry,,41.88673315220658,-87.66054875669307,"(-87.66054875669307, 41.88673315220658)",,,,,
GROUPON (0848-01),HELLO FOOD,2163282,Restaurant,Risk 1 (High),600 W CHICAGO AVE ,CHICAGO,IL,60654,06/02/2022,Non-Inspection,No Entry,,41.896585191199556,-87.64299618172501,"(-87.64299618172501, 41.896585191199556)",,,,,
DOOM STREET EATS,DOOM STREET EATS/PUFFS OF DOOM/PAPA LUKE'S GRAVY B,2528921,Shared Kitchen User (Long Term),Risk 1 (High),2320 W 24TH ST ,CHICAGO,IL,60608,06/01/2022,Canvass,Pass,,41.84853142730068,-87.68397688647558,"(-87.68397688647558, 41.84853142730068)",,,,,
SONGBIRD ACADEMY,SONGBRID ACADEMY,2575393,Children's Services Facility,Risk 1 (High),1243 W BELMONT AVE ,CHICAGO,IL,60657,05/27/2022,License,Pass,,41.939693873302325,-87.66066770330589,"(-87.66066770330589, 41.939693873302325)",,,,,
BASKET FOOD MART,MA QUICK FOOD,2845991,Grocery Store,Risk 3 (Low),1653 W 79TH ST ,CHICAGO,IL,60620,05/26/2022,License,Pass,51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED NO RUNNING WATER AT MOPSINK.MUST PROVIDE HOT AND COLD RUNNING WATER AT MOP SINK AND MAINTAIN.,41.75021690124173,-87.66554865266959,"(-87.66554865266959, 41.75021690124173)",,,,,
THE GRILL ON 21,THE GRILL ON 21,2845860,Restaurant,Risk 1 (High),208 S LA SALLE ST ,CHICAGO,IL,60604,05/26/2022,License,Not Ready,,41.87910993900291,-87.6324304276455,"(-87.6324304276455, 41.87910993900291)",,,,,
BOMBON CAKE GALLERY,FAMOSA BAKERY,2841428,Bakery,Risk 2 (Medium),2747 W 55TH ST ,CHICAGO,IL,60632,05/25/2022,License,Not Ready,,41.793590887821004,-87.69322807775377,"(-87.69322807775377, 41.793590887821004)",,,,,
PAN ARTESANAL,PAN ARTESANAL,2602146,Bakery,Risk 1 (High),3724 W FULLERTON AVE ,CHICAGO,IL,60647,05/25/2022,Non-Inspection,No Entry,,41.92467025197142,-87.72044496440567,"(-87.72044496440567, 41.92467025197142)",,,,,
ST. PAUL EVANGELICAL LUTHERAN SCHOOL,ST. PAUL EVANGELICAL LUTHERAN SCHOOL,3624741,School,Risk 2 (Medium),7621 S DORCHESTER AVE ,CHICAGO,IL,60619,05/25/2022,Canvass,Pass,"55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MUST CLEAN THE VENT COVER ABOVE THE STOVE TO REMOVE THE DUST.",41.756247495462446,-87.59059253531424,"(-87.59059253531424, 41.756247495462446)",,,,,
CONGRESS,CONGRESS PIZZERIA,2583641,Restaurant,Risk 1 (High),5925 W DIVERSEY AVE ,CHICAGO,IL,60639,05/25/2022,Canvass,Out of Business,,41.93104732075405,-87.77468515681498,"(-87.77468515681498, 41.93104732075405)",,,,,
LATINICITY,LATINICITY,2327193,Restaurant,Risk 1 (High),108 N STATE ST ,CHICAGO,IL,60602,05/23/2022,Non-Inspection,No Entry,,41.88342263701488,-87.62802165207536,"(-87.62802165207536, 41.88342263701488)",,,,,
RAVENSWOOD BAPTIST CHURCH SCHOOL,RAVENSWOOD BAPTIST CHURCH SCHOOL,2225397,School,Risk 3 (Low),4437 N SEELEY AVE ,CHICAGO,IL,60625,05/23/2022,Canvass,Pass,"55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: INSTRUCTED TO REPAIR OPENING ON WALLS AND REPLACE MISSING FLOOR BASE BOARD INSIDE MOP/STORAGE ROOM.",41.962542993844735,-87.68047934170733,"(-87.68047934170733, 41.962542993844735)",,,,,
LEVY PREMIUM FOODSERVICE LIMITED PARTNERSHIP,LEVY AT AMERICAN AIRLINES CONFERENCE CENTER,2510896,Restaurant,Risk 2 (Medium),1101 W WAVELAND AVE ,CHICAGO,IL,60613,05/20/2022,Canvass,Pass,,41.948894492280026,-87.65681760203104,"(-87.65681760203104, 41.948894492280026)",,,,,
YOLIS TAMALES,YOLIS TAMALES,2631909,Mobile Prepared Food Vendor,Risk 3 (Low),5002 S WESTERN AVE ,CHICAGO,IL,60609,05/20/2022,License,Pass,,41.80281073000951,-87.68441497424678,"(-87.68441497424678, 41.80281073000951)",,,,,
RAUNER FAMILY YMCA,RAUNER FAMILY YMCA,2215707,Children's Services Facility,Risk 1 (High),2700 S WESTERN AVE ,CHICAGO,IL,60608,05/19/2022,Canvass Re-Inspection,Pass,,41.843307707458976,-87.68550216435803,"(-87.68550216435803, 41.843307707458976)",,,,,
REGGIE'S ON THE BEACH,REGGIE'S ON THE BEACH,2840426,Restaurant,Risk 3 (Low),6245 S LAKE SHORE DR ,CHICAGO,IL,60637,05/19/2022,License,Fail,,41.780803899394144,-87.57461558340579,"(-87.57461558340579, 41.780803899394144)",,,,,
PIE LIFE,NORTH BUILDING,2841441,Restaurant,Risk 3 (Low),301 S COLUMBUS DR ,CHICAGO,IL,60605,05/17/2022,License,Pass,,41.87826991907022,-87.62052861201128,"(-87.62052861201128, 41.87826991907022)",,,,,
SUBWAY,SUBWAY,1447435,Restaurant,Risk 1 (High),1449 E 57TH ST ,CHICAGO,IL,60637,05/16/2022,Canvass,Pass,,41.791404735052566,-87.58977783510586,"(-87.58977783510586, 41.791404735052566)",,,,,
Mount Vernon,Mount Vernon,24601,School,Risk 1 (High),10540 S Morgan (1000W) ,CHICAGO,IL,60643,05/16/2022,Canvass,Pass,,41.701967039658285,-87.64768959181546,"(-87.64768959181546, 41.701967039658285)",,,,,
OMAKIN RESTAURANT,MCDONALD'S,2708504,Restaurant,Risk 2 (Medium),70 E GARFIELD BLVD ,CHICAGO,IL,60615,05/16/2022,Complaint Re-Inspection,Pass,,41.79479402426513,-87.62291510355041,"(-87.62291510355041, 41.79479402426513)",,,,,
THE GODDESS WEST LOOP,THE GODDESS WEST LOOP,2796919,Restaurant,Risk 1 (High),911 W RANDOLPH ST ,CHICAGO,IL,60607,05/16/2022,Complaint Re-Inspection,Pass,"55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: 6-201.11-- INSTRUCTED TO CLEAN PUDDLE OF WATER ON FLOOR AND GREEN MOLDY SUBSTANCE LEADING TO STAIRWAY 2ND FLOOR OFFICE IN BASEMENT.",41.8842491783188,-87.65026421214128,"(-87.65026421214128, 41.8842491783188)",,,,,
THE BLACK BARREL TAVERN,THE BLACK BARREL TAVERN,2827281,Restaurant,Risk 1 (High),455 W NORTH AVE. ,CHICAGO,IL,60610,05/13/2022,Complaint Re-Inspection,Pass,,41.91097281776573,-87.64078557724434,"(-87.64078557724434, 41.91097281776573)",,,,,
GLENN'S DINER,GLENN'S DINER,1738519,Restaurant,Risk 1 (High),1820-1822 W MONTROSE AVE ,CHICAGO,IL,60613,05/12/2022,Canvass Re-Inspection,Pass,,41.961612134767414,-87.67543734575274,"(-87.67543734575274, 41.961612134767414)",,,,,
MINI PALAPITA INC.,MINI PALAPITA,2517205,Restaurant,Risk 1 (High),4968 N ELSTON AVE ,CHICAGO,IL,60630,05/09/2022,Canvass,Out of Business,,41.970833760208265,-87.74482421972742,"(-87.74482421972742, 41.970833760208265)",,,,,
SNACK STATION,SNACK STATION,2845162,Grocery Store,Risk 3 (Low),2002 S WENTWORTH ,CHICAGO,IL,60616,05/12/2022,License,Pass,,41.85528170377401,-87.63199264229414,"(-87.63199264229414, 41.85528170377401)",,,,,
LA GONDOLA,LA GONDOLA,1336561,Restaurant,Risk 1 (High),2914 N ASHLAND AVE ,CHICAGO,IL,60657,05/06/2022,Non-Inspection,No Entry,,41.93467889167928,-87.66862496860755,"(-87.66862496860755, 41.93467889167928)",,,,,
"COMPASS GROUP USA,INC.","COMPASS GROUP USA,INC.",2840733,Pop-Up Food Establishment User-Tier II,Risk 2 (Medium),1 N WACKER DR ,CHICAGO,IL,60606,05/10/2022,License,Pass,,41.88195187648601,-87.63662034940238,"(-87.63662034940238, 41.88195187648601)",,,,,
ORA CASUAL DINING,ORA CASUAL DINING,2652875,Restaurant,Risk 1 (High),6043 W ADDISON ST ,CHICAGO,IL,60634,05/09/2022,Canvass,Out of Business,,41.945644781746616,-87.778210263651,"(-87.778210263651, 41.945644781746616)",,,,,
CHILI'S GRILL AND BAR,CHILI'S GRILL AND BAR,2683756,Restaurant,Risk 1 (High),1750 W 119TH ST ,CHICAGO,IL,60643,05/09/2022,Complaint Re-Inspection,Pass,,41.677567307473154,-87.66584492565856,"(-87.66584492565856, 41.677567307473154)",,,,,
ST. ROBERT BELLARMINE,ST. ROBERT BELLARMINE,2102640,School,Risk 1 (High),6036 W EASTWOOD ,CHICAGO,IL,60630,05/09/2022,Canvass,Pass,,41.96486565617353,-87.77868958463064,"(-87.77868958463064, 41.96486565617353)",,,,,
AFGHAN SARAY,AFGHAN SARAY,2845263,Restaurant,Risk 1 (High),6141 N BROADWAY ,CHICAGO,IL,60660,05/09/2022,License,Pass,,41.99347585382477,-87.66022730506967,"(-87.66022730506967, 41.99347585382477)",,,,,
"ALETEIA, INC.",ALETEIA,2845417,Grocery Store,Risk 3 (Low),2750 W DEVON AVE ,CHICAGO,IL,60659,05/06/2022,License,Pass,"55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: INSTRUCTED TO DETAIL CLEAN AND MAINTAIN FLOORS INSIDE BOILER ROOM IN REAR AREA. ",41.99767707665171,-87.69924897816243,"(-87.69924897816243, 41.99767707665171)",,,,,
SWEDISH COVENANT HOSPITAL,SWEDISH COVENANT HOSPITAL,2205617,Hospital,Risk 1 (High),5145 N CALIFORNIA AVE ,CHICAGO,IL,60625,05/06/2022,Canvass,Pass,,41.97533413581096,-87.69875687452328,"(-87.69875687452328, 41.97533413581096)",,,,,
A LA COUCH,A LA COUCH,2753673,Restaurant,Risk 1 (High),1751 N SHEFFIELD AVE ,CHICAGO,IL,60614,05/06/2022,Canvass Re-Inspection,Pass,,41.91336686461645,-87.6530507891693,"(-87.6530507891693, 41.91336686461645)",,,,,
SIMPLY THALIA,SIMPLY THALIA,2059952,Restaurant,Risk 1 (High),108 N STATE ST ,CHICAGO,IL,60602,05/05/2022,Non-Inspection,No Entry,,41.88342263701488,-87.62802165207536,"(-87.62802165207536, 41.88342263701488)",,,,,
LA STORIA,LA STORIA,2262414,Restaurant,Risk 1 (High),1154-1156 N DEARBORN ST ,CHICAGO,IL,60610,05/05/2022,Canvass,Pass,,41.90346708011186,-87.63011945700312,"(-87.63011945700312, 41.90346708011186)",,,,,
FOXTROT,FOXTROT,2840592,Restaurant,Risk 1 (High),3649 N CLARK ST ,CHICAGO,IL,60613,05/05/2022,License,Pass,,41.94848084659548,-87.65737226343279,"(-87.65737226343279, 41.94848084659548)",,,,,
PEQUOD'S PIZZA,PEQUOD'S PIZZA,1963277,Restaurant,Risk 1 (High),2207 N CLYBOURN AVE ,CHICAGO,IL,60614,05/05/2022,Short Form Complaint,Pass,,41.92185083829164,-87.66451630736967,"(-87.66451630736967, 41.92185083829164)",,,,,
BROKEN ENGLISH TACO PUB OLD TOWN,BROKEN ENGLISH,2348608,Restaurant,Risk 1 (High),1400 N WELLS ST ,CHICAGO,IL,60610,05/04/2022,Canvass Re-Inspection,Pass,"39. CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY - Comments: OBSERVED CLAY CUPS AT BAR USED FOR COCKTAILS. INSTRUCTED TO REMOVE AND USE ONLY FOOD GRADE CONTAINERS. ",41.90773847735842,-87.63475461836646,"(-87.63475461836646, 41.90773847735842)",,,,,
ZIA'S LAGO VISTA,ZIA'S LAGO VISTA,2221636,Restaurant,Risk 1 (High),3817-3819 N ASHLAND AVE ,CHICAGO,IL,60613,05/04/2022,Canvass,Out of Business,,41.95118641238087,-87.66882564060083,"(-87.66882564060083, 41.95118641238087)",,,,,
FERGUSON CPC,FERGUSON CPC,2138637,School,Risk 1 (High),1420 N HUDSON ,CHICAGO,IL,60610,05/04/2022,Canvass,Pass,,41.90825366976814,-87.63986346739672,"(-87.63986346739672, 41.90825366976814)",,,,,
HOT SEAFOOD MARKET INC.,HOT SEAFOOD MARKET INC.,2840868,Restaurant,Risk 2 (Medium),9454 S COTTAGE GROVE AVE ,CHICAGO,IL,60619,05/04/2022,License,Fail,"2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: OBSERVED NO ORIGINIAL CERTIFIED FOOD MANAGER CERTIFICATE ON SITE. INSTRUCTED MANAGER THAT THE ORIGINAL CERTIFICATE MUST BE ON SITE AT ALL TIMES. PRIORITY FOUNDATION 7-38-012. | 3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: OBSERVED NO EMPLOYEE HEALTH POLICY ON SITE AS REQUIRED; MUST PROVIDE. INSTRUCTED THE PERSON IN CHARGE TO PROVIDE DOCUMENTATION OF EMPLOYEES RESPONSIBILITY TO REPORT ANY ILLNESS TRANSMISSIBLE THROUGH FOOD.PRIORITY FOUNDATION 7-38-010  | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED NO PAPER TOWELS OR OTHER HAND DRYING PROVISIONS IN TOILET ROOM OR AT REAR HAND SINK. INSTRUCTED MANAGER THAT ALL HAND SINKS MUST HAVE PAPER TOWELS AT ALL TIMES. PRIORITY FOUNDATION 7-38-030(C). | 33. PROPER COOLING METHODS USED; ADEQUATE EQUIPMENT FOR TEMPERATURE CONTROL - Comments: OBSERVED FRONT DISPLAY COOLER AT 61.8F. INSTRUCTED MANAGER THAT COOLING EQUIPMENT MUST COLD HOT AT 41.0F OR BELOW. PRIORITY VIOLATION 7-38-005. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED EVIDENCE OF RODENTS ON SITE. OBSERVED 15-20 RODENT DROPPINGS IN REAR NEAR BACK DOOR AND AROUND HOT WATER HEATER, OBSERVED 10-15 DROPPINGS UNDERNEATH FRYER COOKING EQUIPMENT AND SCATTERED ALONG WALLS IN FRONT PREP AREA. INSTRUCTED MANAGER TO CONTACT PEST CONTROL COMPANY FOR SERVICE, CLEAN AND SANITIZE ALL AFFECTED AREAS. PRIORITY FOUNDATION. 7-38-020(A) | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED REAR EXIT DOOR NOT COMPLETELY RODENT PROOFED. INSTRUCTED MANAGER TO SEAL 1/4' OR MORE GAP AT BOTTOM OF REAR EXIT DOOR AND MAINTAIN. | 41. WIPING CLOTHS: PROPERLY USED & STORED - Comments: OBSERVED DIRTY WIPING CLOTHS IN REAR IMPROPERLY STORED. INSTRUCTED MANAGER TO STORE WIPING CLOTHS IN A SANITIZING SOLUTION BETWEEN USES.  | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED DIRTY FOOD ENCRUSTED/DEBIRS IN GASKETS ON REACH PREP COOLER DOORS. INSTRUCTED MANAGER TO REMOVE ENCRUSTED FOOD AND MAINTAIN. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED CUTTING BOARD ON MAIN COOK LINE COVERED WITH DEEP GROOVES AND DARK STAINS. INSTRUCTED TO REPAIR OR REPLACE AND MAINTAIN SMOOTH, CLEANABLE SURFACES.  | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED ACCUMULATED GREASE AND FOOD DEBRIS ON INTERIOR AND EXTERIOR SURFACES OF COOKING EQUIPMENT, PREP TABLES, COOLERS, FREEZERS, SHELVING UNITS. INSTRUCTED MANAGER TO CLEAN AND MAINTAIN. (NONFOOD CONTACT SURFACES)  | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED LEAKING FAUCET FIXTURE ON 3 COMPARTMENT SINK. INSTRUCTED MANAGER TO REPAIR AND MAINTAIN. | 54. GARBAGE & REFUSE PROPERLY DISPOSED; FACILITIES MAINTAINED - Comments: OBSERVED OUTSIDE DUMPSTER NOT LABELED WITH FACILITY NAME AND ADDRESS. UNABLE TO VERIFY IF FACILITY HAS A COMMERCIAL DUMPSTER AT TIME OF INSPECTION. PRIORITY FOUNDATION 7-38-020(B) | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED DIRTY STICKY FLOORS THROUGHOUT ENTIRE FACILITY, GREASE ON WALLS BEHIND COOKING EQUIPMENT, ACCUMULATED DUST ON CEILING VENTS DIRECTLY ABOVE COOKING EQUIPMENT AND DIRTY WALLS IN REAR BEHIND HAND SINK. INSRUCTED MANAGER TO CLEAN WALLS, CEILING AND FLOORS THROUGHOUT. | 62. COMPLIANCE WITH CLEAN INDOOR AIR ORDINANCE - Comments: OBSERVED NO SMOKING SIGNAGE ON DOORS OR POSTED INSIDE FACILITY. INSTRUCTED MANAGER TO PROVIDE AND MAINTAIN.",41.72251869461573,-87.60463680899302,"(-87.60463680899302, 41.72251869461573)",,,,,
SAM SYLK'S CHICKEN AND FISH,SAM SYLK'S CHICKEN AND FISH,2845498,Restaurant,Risk 1 (High),857 W 115TH ST ,CHICAGO,IL,60643,05/04/2022,License,Pass,,41.68494313726917,-87.644368901148,"(-87.644368901148, 41.68494313726917)",,,,,
TRADER JOE'S EAST,TRADER JOE'S EAST,1592120,Grocery Store,Risk 2 (Medium),44 E ONTARIO ST ,CHICAGO,IL,60611,05/03/2022,Complaint,Pass,"36. THERMOMETERS PROVIDED & ACCURATE - Comments: One cooler where thermometer kept at rear behind product, instructed to keep at warmest part where it's easy to view.",41.89340802039415,-87.6264377426347,"(-87.6264377426347, 41.89340802039415)",,,,,
NOOR FOOD,NOOR FOOD,1169247,Grocery Store,Risk 2 (Medium),5300 W HARRISON ST ,CHICAGO,IL,60644,05/03/2022,Canvass,Out of Business,,41.87302363142662,-87.75752317492451,"(-87.75752317492451, 41.87302363142662)",,,,,
NAANSENSE,NAANSENSE,2841502,Restaurant,Risk 1 (High),178 N FRANKLIN ST ,CHICAGO,IL,60606,05/03/2022,License,Pass,56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED NO MECHANICAL VENTILATION IN TOILET ROOM. INSTRUCTED MANAGER TO INSTALL MECHANICAL VENTILATION. ,41.8852892005056,-87.63554688963875,"(-87.63554688963875, 41.8852892005056)",,,,,
LITTLE EINSTEINS ACADEMY,LITTLE EINSTEINS ACADEMY,2374057,Children's Services Facility,Risk 1 (High),2896 S ARCHER AVE ,CHICAGO,IL,60608,05/02/2022,Canvass,Pass,,41.84192883654943,-87.65764326211733,"(-87.65764326211733, 41.84192883654943)",,,,,
