"tow_date","make","style","model","color","plate","state","towed_to_address","tow_facility_phone","inventory_number"
"2022-08-20T00:00:00.000","HOND","LL",,"WHI","CW65226","IL","701 N. Sacramento","(773) 265-7605","7037628"
"2022-08-20T00:00:00.000","HOND","LL",,"BLK","CT56731","IL","701 N. Sacramento","(773) 265-7605","7037605"
"2022-08-20T00:00:00.000","HOND","LL",,"MAR","CB72744","IL","701 N. Sacramento","(773) 265-7605","7037595"
"2022-08-20T00:00:00.000","HOND","VN",,"SIL","CZ22926","IL","10300 S. Doty","(773) 568-8495","2936650"
"2022-08-20T00:00:00.000","HYUN","4D",,"BLK","A310325","IL","701 N. Sacramento","(773) 265-7605","7037620"
"2022-08-20T00:00:00.000","HYUN","4D",,"RED","CV55632","IL","701 N. Sacramento","(773) 265-7605","7037676"
"2022-08-20T00:00:00.000","HYUN","4D",,"BLU","DC39513","IL","10300 S. Doty","(773) 568-8495","2936646"
"2022-08-20T00:00:00.000","HYUN","4D",,"GRN","E641486","IL","701 N. Sacramento","(773) 265-7605","7037606"
"2022-08-20T00:00:00.000","HYUN","LL",,"GRY","CF88025","IL","701 N. Sacramento","(773) 265-7605","7037642"
"2022-08-20T00:00:00.000","HYUN","LL",,"BLK","CJ45439","IL","701 N. Sacramento","(773) 265-7605","7037609"
"2022-08-20T00:00:00.000","HYUN","LL",,"WHI","DE87502","IL","10300 S. Doty","(773) 568-8495","2936640"
"2022-08-20T00:00:00.000","HYUN","LL",,"GRY","GJV739","MN","701 N. Sacramento","(773) 265-7605","7037671"
"2022-08-20T00:00:00.000","INFI","4D",,"BLK","DC97704","IL","701 N. Sacramento","(773) 265-7605","7037648"
"2022-08-20T00:00:00.000","INFI","4D",,"WHI","CF92427","IL","701 N. Sacramento","(773) 265-7605","7037597"
"2022-08-20T00:00:00.000","INFI","4D",,"GRY","CD50086","IL","701 N. Sacramento","(773) 265-7605","7037656"
"2022-08-20T00:00:00.000","INFI","LL",,"GRY","CB63860","IL","701 N. Sacramento","(773) 265-7605","7037650"
"2022-08-20T00:00:00.000","INFI","SW",,"GRY","CN54670","IL","701 N. Sacramento","(773) 265-7605","7037588"
"2022-08-20T00:00:00.000","JEEP","LL",,"BLK","TY5498","IN","400 E. Lower Wacker","(312) 744-7550","0264241"
"2022-08-20T00:00:00.000","JEEP","LL",,"GRY","ZX70573","IL","400 E. Lower Wacker","(312) 744-7550","0264231"
"2022-08-20T00:00:00.000","JEEP","LL",,"BLK","DD79379","IL","10300 S. Doty","(773) 568-8495","2936645"
"2022-08-20T00:00:00.000","JEEP","LL",,"BLK","EHL9460","IL","701 N. Sacramento","(773) 265-7605","7037580"
"2022-08-20T00:00:00.000","KIA","4D",,"WHI","8WVE405","CA","701 N. Sacramento","(773) 265-7605","7037607"
"2022-08-20T00:00:00.000","KIA","4D",,"RED","321EIX","IN","10300 S. Doty","(773) 568-8495","2936647"
"2022-08-20T00:00:00.000","KIA","4D",,"WHI","DN25246","IL","701 N. Sacramento","(773) 265-7605","7037630"
"2022-08-20T00:00:00.000","KIA","LL",,"BLK","P198618","IL","10300 S. Doty","(773) 568-8495","2936637"
"2022-08-20T00:00:00.000","KIA","LL",,"CRM","DH20056","IL","701 N. Sacramento","(773) 265-7605","7037673"
"2022-08-20T00:00:00.000","KIA","VN",,"GRY",,"IL","10300 S. Doty","(773) 568-8495","2936629"
"2022-08-20T00:00:00.000","LEXS","SW",,"SIL","Z856320","IL","701 N. Sacramento","(773) 265-7605","7037589"
"2022-08-20T00:00:00.000","LINC","4D",,"BLU","CG26453","IL","701 N. Sacramento","(773) 265-7605","7037674"
"2022-08-20T00:00:00.000","MAZD","4D",,"WHI","003210A8","IL","400 E. Lower Wacker","(312) 744-7550","0264166"
"2022-08-20T00:00:00.000","MAZD","LL",,"WHI","AHF6046","WI","701 N. Sacramento","(773) 265-7605","7037590"
"2022-08-20T00:00:00.000","MAZD","LL",,"PLE","CZ24239","IL","10300 S. Doty","(773) 568-8495","2936639"
"2022-08-20T00:00:00.000","MAZD","LL",,"WHI","CK12660","IL","701 N. Sacramento","(773) 265-7605","7037582"
"2022-08-20T00:00:00.000","MITS","4D",,"BLK","S745918","IL","701 N. Sacramento","(773) 265-7605","7037626"
"2022-08-20T00:00:00.000","NISS","4D",,"BLK","Q274593","IL","701 N. Sacramento","(773) 265-7605","7037649"
"2022-08-20T00:00:00.000","NISS","4D",,"GRN","CT60042","IL","701 N. Sacramento","(773) 265-7605","7037612"
"2022-08-20T00:00:00.000","NISS","4D",,"SIL","N552488","IL","400 E. Lower Wacker","(312) 744-7550","0264178"
"2022-08-20T00:00:00.000","NISS","4D",,"GRY","CE57397","IL","701 N. Sacramento","(773) 265-7605","7037602"
"2022-08-20T00:00:00.000","NISS","4D",,"BLK","ZU17718","IL","701 N. Sacramento","(773) 265-7605","7037608"
"2022-08-20T00:00:00.000","NISS","4D",,"BLK","BU16911","IL","701 N. Sacramento","(773) 265-7605","7037619"
"2022-08-20T00:00:00.000","NISS","4D",,"BLU","201RIC","IL","701 N. Sacramento","(773) 265-7605","7037601"
"2022-08-20T00:00:00.000","NISS","LL",,"SIL","ZU46432","IL","701 N. Sacramento","(773) 265-7605","7037663"
"2022-08-20T00:00:00.000","NISS","LL",,"BLK","CW42206","IL","701 N. Sacramento","(773) 265-7605","7037583"
"2022-08-20T00:00:00.000","PONT","4D",,"GRY","CU63972","IL","701 N. Sacramento","(773) 265-7605","7037662"
"2022-08-20T00:00:00.000","PONT","4D",,"BLU","DC39466","IL","701 N. Sacramento","(773) 265-7605","7037668"
"2022-08-20T00:00:00.000","SUBA","SW",,"BLK","CE26911","IL","701 N. Sacramento","(773) 265-7605","7037598"
"2022-08-20T00:00:00.000","TOYT","4D",,"WHI","CU51625","IL","400 E. Lower Wacker","(312) 744-7550","0264251"
"2022-08-20T00:00:00.000","TOYT","4D",,"TAN",,"IL","701 N. Sacramento","(773) 265-7605","7037678"
"2022-08-20T00:00:00.000","TOYT","4D",,"BLU","BZ83405","IL","701 N. Sacramento","(773) 265-7605","7037618"
"2022-08-20T00:00:00.000","TOYT","4D",,"SIL","DF61724","IL","701 N. Sacramento","(773) 265-7605","7037603"
"2022-08-20T00:00:00.000","TOYT","4D",,"GRY","CX64277","IL","701 N. Sacramento","(773) 265-7605","7037615"
"2022-08-20T00:00:00.000","TOYT","LL",,"BLK","CR89811","IL","701 N. Sacramento","(773) 265-7605","7037681"
"2022-08-20T00:00:00.000","TOYT","LL",,"GRY","AC95192","IL","701 N. Sacramento","(773) 265-7605","7037585"
"2022-08-20T00:00:00.000","TOYT","SW",,"GRN","CT70635","IL","701 N. Sacramento","(773) 265-7605","7037632"
"2022-08-19T00:00:00.000","ACUR","LL",,"GRY","L570285","IL","400 E. Lower Wacker","(312) 744-7550","0264126"
"2022-08-19T00:00:00.000","AUDI","4D",,"RED","PPL656","IL","701 N. Sacramento","(773) 265-7605","7037540"
"2022-08-19T00:00:00.000","AUDI","4D",,"BLK","BH21102","IL","701 N. Sacramento","(773) 265-7605","7037525"
"2022-08-19T00:00:00.000","AUDI","LL",,"BRZ","PPL6","IL","701 N. Sacramento","(773) 265-7605","6897150"
"2022-08-19T00:00:00.000","BUIC","4D",,"BLK","CY54386","IL","701 N. Sacramento","(773) 265-7605","7037549"
"2022-08-19T00:00:00.000","BUIC","4D",,"WHI","JAB7532","IL","701 N. Sacramento","(773) 265-7605","7037515"
"2022-08-19T00:00:00.000","BUIC","4D",,"SIL","830BHJ","KY","701 N. Sacramento","(773) 265-1846","1544100"
"2022-08-19T00:00:00.000","CADI","LL",,"WHI","BV43796","IL","701 N. Sacramento","(773) 265-7605","7037514"
"2022-08-19T00:00:00.000","CHEV","4D",,"SIL",,"IL","10300 S. Doty","(773) 785-9752","1723563"
"2022-08-19T00:00:00.000","CHEV","4D",,"GLD","CG35095","IL","701 N. Sacramento","(773) 265-7605","7037535"
"2022-08-19T00:00:00.000","CHEV","LL",,"BLK","CX91757","IL","10300 S. Doty","(773) 568-8495","2936621"
"2022-08-19T00:00:00.000","CHEV","LL",,"SIL","CN22040","IL","701 N. Sacramento","(773) 265-7605","7037558"
"2022-08-19T00:00:00.000","CHEV","LL","TK","WHI",,,"701 N. Sacramento","(773) 265-7605","7037559"
"2022-08-19T00:00:00.000","CHEV","LL",,"GRY","15614D3","TX","10300 S. Doty","(773) 568-8495","2936611"
"2022-08-19T00:00:00.000","CHRY","4D",,"SIL","SWAGON9","IL","701 N. Sacramento","(773) 265-7605","7037551"
"2022-08-19T00:00:00.000","CHRY","4D",,"WHI","CE62151","IL","701 N. Sacramento","(773) 265-7605","7037518"
"2022-08-19T00:00:00.000","DODG","4D",,"BLK","CM76282","IL","10300 S. Doty","(773) 568-8495","2936620"
"2022-08-19T00:00:00.000","DODG","LL",,"WHI","XYZTX","IL","10300 S. Doty","(773) 568-8495","2936617"
"2022-08-19T00:00:00.000","DODG","VN",,"BLU","AT94404","IL","701 N. Sacramento","(773) 265-7605","7037544"
"2022-08-19T00:00:00.000","FORD","4D",,"BLK","CF49162","IL","701 N. Sacramento","(773) 265-7605","7037555"
"2022-08-19T00:00:00.000","FORD","4D",,"PLE","CN34167","IL","701 N. Sacramento","(773) 265-1846","1544102"
"2022-08-19T00:00:00.000","FORD","4D",,"GRY","3117AY","FL","400 E. Lower Wacker","(312) 744-7550","0264134"
"2022-08-19T00:00:00.000","FORD","4D",,"MAR","DM25422","IL","400 E. Lower Wacker","(312) 744-7550","0264129"
"2022-08-19T00:00:00.000","FORD","VN",,"WHI","BZ16762","IL","701 N. Sacramento","(773) 265-7605","7037542"
"2022-08-19T00:00:00.000","GMC","LL",,"WHI","27467J","IL","701 N. Sacramento","(773) 265-7605","7037509"
"2022-08-19T00:00:00.000","GMC","LL",,"RED","CS60234","IL","10300 S. Doty","(773) 568-8495","2936613"
"2022-08-19T00:00:00.000","HOND","4D",,"WHI","004053A9","IL","10300 S. Doty","(773) 785-9752","1723565"
"2022-08-19T00:00:00.000","HOND","4D",,"GRY","BN42411","IL","400 E. Lower Wacker","(312) 744-7550","0264114"
"2022-08-19T00:00:00.000","HOND","4D",,"GRY","DK68367","IL","701 N. Sacramento","(773) 265-7605","7037573"
"2022-08-19T00:00:00.000","HOND","VN",,"GRY","CQ57980","IL","701 N. Sacramento","(773) 265-7605","7037554"
"2022-08-19T00:00:00.000","HYUN","4D",,"GRY",,"IL","701 N. Sacramento","(773) 265-7605","7037579"
"2022-08-19T00:00:00.000","HYUN","4D",,"GRY","E263301","IL","400 E. Lower Wacker","(312) 744-7550","0264115"
