Season,Facility ID,Latitude,Longitude,Street1,Street2,City,State,Postal Code,Country,Facility Name,URL,Phone,Contact,Begin Date,End Date,Begin Time,End Time,Begin DateTime,End DateTime,Recurrence Days,Hours,Eligibility,Cost,Notes,Record ID,Location,Boundaries - ZIP Codes,Community Areas,Zip Codes,Census Tracts,Wards
2014-2015,322,41.92787172,-87.67325881,2550 N. Clybourn Ave,,Chicago,IL,60614,United States of America,Jewel-Osco 2502,http://www.jeweloscopharmacies.com,773-348-7421,,08/12/2014,03/01/2015,,,,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday","Mon-Fri: 8:00 AM-9:00 PM, Sat-Sun: 9:00 AM-5:00 PM",,Call for details.,,2014-2015_322,"(41.92787172, -87.67325881)",16,68,21190,743,40
2014-2015,331,41.957708,-87.746996,4211 N. Cicero Ave.,,Chicago,IL,60641,United States of America,Physicians Immediate Care,http://physiciansimmediatecare.com/clinics/Chicago-IL-Six-Corners#.VFqdtPnF9-4,,,08/27/2014,04/03/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 7:30 AM-8:00 PM, Sat-Sun: 7:30 AM-4:00 PM",,Call for details.,,2014-2015_331,"(41.957708, -87.746996)",21,15,22618,139,50
2014-2015,198,41.9104,-87.677343,1601 N MILWAUKEE AVE,,CHICAGO,IL,60647,United States of America,Walgreens,http://www.Walgreens.com,773-342-9161,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-6:00 PM",,,,2014-2015_198,"(41.9104, -87.677343)",4,25,21560,482,41
2014-2015,300,41.68033221,-87.66258468,11730 S. Marshfield Ave.,,Chicago,IL,60643,United States of America,Jewel-Osco 3187,http://www.jeweloscopharmacies.com,773-568-8370,,08/12/2014,03/01/2015,,,,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday","Mon-Fri: 8:00 AM-9:00 PM, Sat-Sun: 9:00 AM-5:00 PM",,Call for details.,,2014-2015_300,"(41.68033221, -87.66258468)",13,74,22212,378,22
2014-2015,15,41.85760123,-87.66116376,1805 S LOOMIS ST,,CHICAGO,IL,60608,United States of America,25th Ward-Lozano Library,,312-259-9302,Lauro Roman,10/23/2014,10/23/2014,12:00:00,15:00:00,10/23/2014 12:00:00 PM,10/23/2014 03:00:00 PM,Thursday,,No limitations.,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2014-2015_15,"(41.85760123, -87.66116376)",43,33,14920,365,26
2014-2015,99,41.891072,-87.617701,342 E ILLINOIS ST,,CHICAGO,IL,60611,United States of America,Walgreens,http://www.Walgreens.com,,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-6:00 PM",,,,2014-2015_99,"(41.891072, -87.617701)",6,37,21182,159,36
2014-2015,233,41.9133,-87.8056,1819 NORTH HARLEM AVENUE,,CHICAGO,IL,60707,United States of America,CVS/pharmacy,http://www.cvs.com,773-237-8927,,09/01/2014,03/31/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2014-2015_233,"(41.9133, -87.8056)",3,26,4454,598,7
2014-2015,18,41.88065318,-87.70626006,10 S KEDZIE AVE,,CHICAGO,IL,60612,United States of America,28th Ward-Garfield Center,,773-533-0900,Ty Cratic,11/25/2014,11/25/2014,12:00:00,15:00:00,11/25/2014 12:00:00 PM,11/25/2014 03:00:00 PM,Tuesday,,No limitations.,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2014-2015_18,"(41.88065318, -87.70626006)",30,28,21572,765,23
2014-2015,7,41.78328947,-87.6593057,1354 W 61ST ST,,CHICAGO,IL,60636,United States of America,16th Ward-Hope Presbyterian,,773-434-3399,Carla Rogers,10/25/2014,10/25/2014,10:00:00,13:00:00,10/25/2014 10:00:00 AM,10/25/2014 01:00:00 PM,Saturday,,No limitations.,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2014-2015_7,"(41.78328947, -87.6593057)",23,65,22257,278,2
2014-2015,218,41.92592,-87.64968,2414 NORTH LINCOLN AVENUE,,CHICAGO,IL,60614,United States of America,CVS/pharmacy,http://www.cvs.com,773-665-8126,,09/01/2014,03/31/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 9:00 AM-7:00 PM, Tue: 9:00 AM-7:00 PM, Wed: 9:00 AM-7:00 PM, Thu: 9:00 AM-7:00 PM, Fri: 9:00 AM-7:00 PM, Sat: 10:00 AM-3:00 PM, Sun: Closed",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2014-2015_218,"(41.92592, -87.64968)",16,68,21190,769,34
2014-2015,11,41.91929371,-87.68761394,2058 N WESTERN AVE,,CHICAGO,IL,60647,United States of America,1st Ward Office,,773-278-0101,Evelyn Rodriguez,11/19/2014,11/19/2014,9:00:00,14:00:00,11/19/2014 09:00:00 AM,11/19/2014 02:00:00 PM,Wednesday,,No limitations.,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2014-2015_11,"(41.91929371, -87.68761394)",1,23,22535,323,41
2014-2015,162,41.867291,-87.626941,2 E ROOSEVELT RD,,CHICAGO,IL,60605,United States of America,Walgreens,http://www.Walgreens.com,312-212-1583,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-9:00 PM, Sat: 10:00 AM-5:00 PM, Sun: 10:00 AM-6:00 PM",,,,2014-2015_162,"(41.867291, -87.626941)",35,34,14913,374,9
2014-2015,40,42.01553264,-87.66826811,7356 N GREENVIEW AVE,,CHICAGO,IL,60626,United States of America,49th Ward Office,,773-338-5796,Wayne Frazier,10/25/2014,10/25/2014,9:00:00,14:00:00,10/25/2014 09:00:00 AM,10/25/2014 02:00:00 PM,Saturday,,No limitations.,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2014-2015_40,"(42.01553264, -87.66826811)",9,10,21853,357,5
2014-2015,113,41.940199,-87.644599,3201 N BROADWAY ST,,CHICAGO,IL,60657,United States of America,Walgreens,http://www.Walgreens.com,773-327-3591,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: Midnight - Mindnight, Sat: Midnight - Mindnight, Sun: Midnight - Mindnight",,,,2014-2015_113,"(41.940199, -87.644599)",22,57,4449,730,25
2014-2015,136,41.778599,-87.702699,6315 S KEDZIE AVE,,CHICAGO,IL,60629,United States of America,Walgreens,http://www.Walgreens.com,773-776-4040,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 8:00 AM-10:00 PM",,,,2014-2015_136,"(41.778599, -87.702699)",58,64,21867,319,31
2014-2015,32,41.98298852,-87.7915383,6530 W BRYN MAWR AVE,,CHICAGO,IL,60631,United States of America,41st Ward-Taft High School,,773-594-8341,Lisa Ryan,10/04/2014,10/04/2014,9:00:00,14:00:00,10/04/2014 09:00:00 AM,10/04/2014 02:00:00 PM,Saturday,,No limitations.,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2014-2015_32,"(41.98298852, -87.7915383)",17,36,22243,733,29
2014-2015,48,41.93955208,-87.68995659,2452 W BELMONT AVE,,CHICAGO,IL,60618,United States of America,Chicago Police Department - 19th District,,312-744-8445,Detective Kurt Kourakis,11/17/2014,11/17/2014,9:00:00,15:00:00,11/17/2014 09:00:00 AM,11/17/2014 03:00:00 PM,Monday,,No limitations.,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2014-2015_48,"(41.93955208, -87.68995659)",39,46,21538,110,18
2014-2015,57,41.96526739,-87.65923798,1145 W WILSON AVE,,CHICAGO,IL,60640,United States of America,Truman College,,773-481-8612,Lucia Cervantes,11/15/2014,11/15/2014,9:00:00,14:00:00,11/15/2014 09:00:00 AM,11/15/2014 02:00:00 PM,Saturday,,No limitations.,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2014-2015_57,"(41.96526739, -87.65923798)",15,31,22616,241,39
2014-2015,175,41.6848767,-87.64340943,833 W 115TH ST,,CHICAGO,IL,60643,United States of America,Walgreens,http://www.Walgreens.com,773-568-4034,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,,,2014-2015_175,"(41.6848767, -87.64340943)",13,50,22212,642,22
2014-2015,203,41.93987951,-87.6625923,1333 W BELMONT AVE,,CHICAGO,IL,60657,United States of America,Walgreens,http://www.Walgreens.com,773-549-9485,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-7:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,,,2014-2015_203,"(41.93987951, -87.6625923)",22,57,4449,741,25
2014-2015,207,41.89499151,-87.62150867,"251 E HURON STREET, SUITE 2B114",,CHICAGO,IL,60611,United States of America,Walgreens,http://www.Walgreens.com,312-951-1084,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 7:00 AM-7:30 PM, Sat: 8:00 AM-4:00 PM PM, Sun: 8:00 AM-4:00 PM",,,,2014-2015_207,"(41.89499151, -87.62150867)",6,37,21182,158,36
2014-2015,92,41.830499,-87.673599,1926 W 35TH ST,,CHICAGO,IL,60609,United States of America,Walgreens,http://www.Walgreens.com,773-254-5523,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-5:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,,,2014-2015_92,"(41.830499, -87.673599)",43,56,14924,192,1
2014-2015,287,41.90362,-87.63113,1165 NORTH CLARK STREET,,CHICAGO,IL,60610,United States of America,MinuteClinic Inside CVS/pharmacy Store # 08698,http://www.cvs.com/minuteclinic,866-389-2727,,09/01/2014,03/31/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:30 AM-7:30 PM, Tue: 8:30 AM-7:30 PM, Wed: 8:30 AM-7:30 PM, Thu: 8:30 AM-7:30 PM, Fri: 8:30 AM-7:30 PM, Sat: 9:00 AM-5:30 PM, Sun: 9:00 AM-4:30 PM",,Call for details.,MinuteClinic vaccinates children 18 months or older in most states.,2014-2015_287,"(41.90362, -87.63113)",54,37,14926,310,11
2014-2015,71,41.96881215,-87.68843895,4801 N LINCOLN AVE,,CHICAGO,IL,60625,United States of America,Walgreens,http://www.Walgreens.com,773-561-2526,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-6:00 PM",,,,2014-2015_71,"(41.96881215, -87.68843895)",20,6,21849,54,18
2014-2015,76,41.91140402,-87.63447176,1601 N WELLS ST,,CHICAGO,IL,60614,United States of America,Walgreens,http://www.Walgreens.com,312-642-4008,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 8:00 AM-10:00 PM PM, Sun: 8:00 AM-10:00 PM",,,,2014-2015_76,"(41.91140402, -87.63447176)",16,68,21190,271,11
2014-2015,54,41.77847294,-87.64460838,6343 S HALSTED ST,,CHICAGO,IL,60621,United States of America,Kennedy King College,,,Billie Lee,11/01/2014,11/01/2014,9:00:00,14:00:00,11/01/2014 09:00:00 AM,11/01/2014 02:00:00 PM,Saturday,,No limitations.,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2014-2015_54,"(41.77847294, -87.64460838)",11,66,21559,435,4
2014-2015,4,41.77486501,-87.72884225,4233 W 65TH ST,,CHICAGO,IL,60629,United States of America,13th Ward-West Lawn Park,,773-581-8000,Kevin Quinn,11/24/2014,11/24/2014,10:00:00,13:00:00,11/24/2014 10:00:00 AM,11/24/2014 01:00:00 PM,Monday,,No limitations.,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2014-2015_4,"(41.77486501, -87.72884225)",58,63,21867,6,15
2014-2015,114,41.931599,-87.755699,5140 W DIVERSEY AVE,,CHICAGO,IL,60639,United States of America,Walgreens,http://www.Walgreens.com,773-685-8759,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-5:00 PM",,,,2014-2015_114,"(41.931599, -87.755699)",21,19,22615,355,17
2014-2015,270,41.88097,-87.7061,3146 WEST MADISON,,CHICAGO,IL,60612,United States of America,CVS/pharmacy,http://www.cvs.com,773-826-9072,,09/01/2014,03/31/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-9:00 PM, Tue: 8:00 AM-9:00 PM, Wed: 8:00 AM-9:00 PM, Thu: 8:00 AM-9:00 PM, Fri: 8:00 AM-9:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2014-2015_270,"(41.88097, -87.7061)",28,28,21184,737,23
2014-2015,225,41.94106,-87.72754,3311 NORTH PULASKI ROAD,,CHICAGO,IL,60641,United States of America,CVS/pharmacy,http://www.cvs.com,773-685-5260,,09/01/2014,03/31/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2014-2015_225,"(41.94106, -87.72754)",21,16,22618,329,21
2014-2015,23,41.93002546,-87.67533354,2657 N CLYBOURN AVE,,CHICAGO,IL,60614,United States of America,32nd Ward Office,,773-248-1330,Mara Martinez,10/02/2014,10/02/2014,9:00:00,15:00:00,10/02/2014 09:00:00 AM,10/02/2014 03:00:00 PM,Thursday,,No limitations.,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2014-2015_23,"(41.93002546, -87.67533354)",16,68,21190,743,40
2014-2015,81,41.77309894,-87.58773627,1533 E 67TH ST,,CHICAGO,IL,60637,United States of America,Walgreens,http://www.Walgreens.com,,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-5:00 PM",,,,2014-2015_81,"(41.77309894, -87.58773627)",60,39,22260,416,33
2014-2015,261,41.9973,-87.70062,2825 WEST DEVON AVENUE,,CHICAGO,IL,60659,United States of America,CVS/pharmacy,http://www.cvs.com,773-262-0900,,09/01/2014,03/31/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2014-2015_261,"(41.9973, -87.70062)",50,20,4450,30,27
2014-2015,121,41.88188255,-87.63392902,201 W MADISON ST,,CHICAGO,IL,60606,United States of America,Walgreens,http://www.Walgreens.com,312-214-4385,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 6:30 AM-7:00 PM, Sat: Closed, Sun: Closed",,,,2014-2015_121,"(41.88188255, -87.63392902)",46,38,14914,92,36
2014-2015,333,41.879434,-87.642892,600 W. Adams St.,,Chicago,IL,60661,United States of America,Physicians Immediate Care,http://physiciansimmediatecare.com/clinics/Chicago-IL-West-Loop#.VFqdzfnF9-4,,,08/29/2014,04/05/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 7:30 AM-8:00 PM, Sat-Sun: 8:00 AM-5:00 PM",,Call for details.,,2014-2015_333,"(41.879434, -87.642892)",45,29,4452,786,36
2014-2015,39,41.98279724,-87.65989828,5533 N BROADWAY,,CHICAGO,IL,60640,United States of America,48th Ward Office,,773-784-5277,Ginger Williams,09/30/2014,09/30/2014,9:00:00,14:00:00,09/30/2014 09:00:00 AM,09/30/2014 02:00:00 PM,Tuesday,,No limitations.,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2014-2015_39,"(41.98279724, -87.65989828)",15,76,22616,145,16
2014-2015,167,41.97506375,-87.80648088,7155 W FOSTER AVE,,CHICAGO,IL,60656,United States of America,Walgreens,http://www.Walgreens.com,773-631-3927,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,,,2014-2015_167,"(41.97506375, -87.80648088)",31,36,4448,700,29
2014-2015,131,41.984699,-87.822699,5753 N CANFIELD AVE,,CHICAGO,IL,60631,United States of America,Walgreens,http://www.Walgreens.com,773-631-2851,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-9:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,,,2014-2015_131,"(41.984699, -87.822699)",17,36,22243,734,29
2014-2015,215,41.97627,-87.78857,6417 WEST HIGGINS AVENUE,,CHICAGO,IL,60656,United States of America,CVS/pharmacy,http://www.cvs.com,773-631-5906,,09/01/2014,03/31/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Open 24 Hours,,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2014-2015_215,"(41.97627, -87.78857)",31,36,4448,699,50
2014-2015,42,41.99737353,-87.70402724,2949 W DEVON AVE,,CHICAGO,IL,60659,United States of America,50th Ward Office,,773-262-1050,Marlene Raddatz,11/13/2014,11/13/2014,10:00:00,13:00:00,11/13/2014 10:00:00 AM,11/13/2014 01:00:00 PM,Thursday,,No limitations.,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2014-2015_42,"(41.99737353, -87.70402724)",50,20,4450,30,27
2014-2015,221,41.90362,-87.63113,1165 NORTH CLARK STREET,,CHICAGO,IL,60610,United States of America,CVS/pharmacy,http://www.cvs.com,312-280-8140,,09/01/2014,03/31/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2014-2015_221,"(41.90362, -87.63113)",54,37,14926,310,11
2014-2015,30,41.81050638,-87.61676819,4622 S KING DRIVE,,CHICAGO,IL,60653,United States of America,3rd Ward-Mt. Pisgah Baptist Church,,773-373-9273,Robert Elchert,10/17/2014,10/17/2014,12:00:00,15:00:00,10/17/2014 12:00:00 PM,10/17/2014 03:00:00 PM,Friday,,No limitations.,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2014-2015_30,"(41.81050638, -87.61676819)",36,4,4301,162,9
2014-2015,22,41.92579049,-87.74869168,2451 N LAMON AVE,,CHICAGO,IL,60639,United States of America,31st Ward-St. Genevieve Church,,773-276-9100,Alma Rivera,10/17/2014,10/17/2014,9:00:00,14:00:00,10/17/2014 09:00:00 AM,10/17/2014 02:00:00 PM,Friday,,No limitations.,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2014-2015_22,"(41.92579049, -87.74869168)",2,19,22615,304,17
2014-2015,77,42.017999,-87.690699,7510 N WESTERN AVE,,CHICAGO,IL,60645,United States of America,Walgreens,http://www.Walgreens.com,773-764-1765,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: Midnight - Mindnight, Sat: Midnight - Mindnight, Sun: Midnight - Mindnight",,,,2014-2015_77,"(42.017999, -87.690699)",12,20,22528,359,27
2014-2015,171,41.757226,-87.586265,7544 S STONY ISLAND AVE,,CHICAGO,IL,60649,United States of America,Walgreens,http://www.Walgreens.com,773-667-6959,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-9:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,,,2014-2015_171,"(41.757226, -87.586265)",61,39,22538,188,35
2014-2015,139,41.945399,-87.775399,5935 W ADDISON ST,,CHICAGO,IL,60634,United States of America,Walgreens,http://www.Walgreens.com,773-282-1594,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-5:00 PM",,,,2014-2015_139,"(41.945399, -87.775399)",52,15,22254,342,44
2014-2015,238,41.72896,-87.55483,9142 SOUTH CHICAGO AVENUE,,CHICAGO,IL,60617,United States of America,CVS/pharmacy,http://www.cvs.com,773-768-9036,,09/01/2014,03/31/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2014-2015_238,"(41.72896, -87.55483)",25,44,21202,493,37
2014-2015,116,41.960699,-87.707799,4343 N KEDZIE AVE,,CHICAGO,IL,60618,United States of America,Walgreens,http://www.Walgreens.com,773-604-4419,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-5:00 PM",,,,2014-2015_116,"(41.960699, -87.707799)",39,16,21538,214,20
2014-2015,34,41.92542239,-87.65376057,2400 N SHEFFIELD AVE,,CHICAGO,IL,60614,United States of America,43rd Ward DePaul University,,773-348-9500,Tracy Kelly,11/07/2014,11/07/2014,9:00:00,14:00:00,11/07/2014 09:00:00 AM,11/07/2014 02:00:00 PM,Friday,,No limitations.,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2014-2015_34,"(41.92542239, -87.65376057)",16,68,21190,795,34
2014-2015,157,41.96789996,-87.64985656,4720 N MARINE DR,,CHICAGO,IL,60640,United States of America,Walgreens,http://www.Walgreens.com,773-769-1315,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,,,2014-2015_157,"(41.96789996, -87.64985656)",15,31,22616,636,39
2014-2015,123,41.939299,-87.670399,1649 W BELMONT AVE,,CHICAGO,IL,60657,United States of America,Walgreens,http://www.Walgreens.com,773-281-8439,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-9:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,,,2014-2015_123,"(41.939299, -87.670399)",22,57,4449,711,40
2014-2015,146,41.880599,-87.630699,79 W MONROE ST,,CHICAGO,IL,60603,United States of America,Walgreens,http://www.Walgreens.com,312-346-5727,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 7:00 AM-7:00 PM, Sat: Closed, Sun: Closed",,,,2014-2015_146,"(41.880599, -87.630699)",34,38,14311,92,36
2014-2015,86,41.917499,-87.705599,3110 W ARMITAGE AVE,,CHICAGO,IL,60647,United States of America,Walgreens,http://www.Walgreens.com,773-235-6758,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-5:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,,,2014-2015_86,"(41.917499, -87.705599)",1,23,22535,371,40
2014-2015,155,41.73652797,-87.66342805,8636 S ASHLAND AVE,,CHICAGO,IL,60620,United States of America,Walgreens,http://www.Walgreens.com,773-238-1268,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,,,2014-2015_155,"(41.73652797, -87.66342805)",59,70,21554,532,13
2014-2015,124,41.955099,-87.653999,4025 N SHERIDAN RD,,CHICAGO,IL,60613,United States of America,Walgreens,http://www.Walgreens.com,773-528-8314,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-8:00 PM, Sat: Closed, Sun: Closed",,,,2014-2015_124,"(41.955099, -87.653999)",53,31,21186,577,39
2014-2015,148,41.75028068,-87.65446619,1213 W 79TH ST,,CHICAGO,IL,60620,United States of America,Walgreens,http://www.Walgreens.com,773-651-2118,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-6:00 PM",,,,2014-2015_148,"(41.75028068, -87.65446619)",59,70,21554,575,31
