"service_request_id","requested_datetime","updated_datetime","closed_date","status_description","source","service_name","description","agency_responsible","address","city","state","zip","lat","long","geocoded_column","sladays"
"6047","2010-07-01T04:00:00.000","2016-09-11T22:02:05.000","2010-07-01T04:00:00.000","closed","Phone Call","Excessive Growth","816 and 815 Larkspur grass needs to be mowed.",,"816 S Larkspur LN","Bloomington","IN","47403","39.15740204","-86.54760742","POINT (-86.54760742 39.15740204)","9"
"6049","2010-07-01T04:00:00.000","2016-09-11T22:02:05.000","2010-07-01T04:00:00.000","closed","Phone Call","Excessive Growth","yard badly overgrown",,"711 W Dodds ST","Bloomington","IN","47403","39.15735245","-86.54186249","POINT (-86.54186249 39.15735245)","9"
"6053","2010-07-01T04:00:00.000","2020-10-05T14:42:52.000","2010-07-01T04:00:00.000","closed","Phone Call","Excessive Growth","Tall grass and weeds.","HAND","703 E Wellington CT","Bloomington","IN","47401","39.13217545","-86.52591705","POINT (-86.52591705 39.13217545)","9"
"6066","2010-06-30T04:00:00.000","2016-09-11T22:02:05.000","2010-06-30T04:00:00.000","closed","Phone Call","Excessive Growth","The property between 1703 and the green home has tress and bushes that are blocking the sidewalk.","HAND","1703 E Winslow RD","Bloomington","IN","47401","39.13639450","-86.51226044","POINT (-86.51226044 39.1363945)","9"
"6076","2010-06-30T04:00:00.000","2016-09-11T22:02:05.000","2010-06-30T04:00:00.000","closed","Phone Call","Excessive Growth","The yard is overgrown and the bushes and weeds are blocking the sidewalk and making it difficult to see to turn onto the street from that ally.",,"1119 S Rogers ST","Bloomington","IN","47403","39.15466690","-86.53851318","POINT (-86.53851318 39.1546669)","9"
"6082","2010-06-30T04:00:00.000","2016-09-11T22:02:05.000","2010-06-30T04:00:00.000","closed",,"Excessive Growth","North/south alley behind 800 block of S. Fess is overgrown, has terrible potholes.","HAND","800 S FESS/HENDERSON N/S A","Bloomington","IN",,,,,"9"
"6084","2010-06-30T04:00:00.000","2016-09-11T22:02:05.000","2010-06-30T04:00:00.000","closed","Phone Call","Excessive Growth","weeds everywhere","HAND","1046 W 11th ST","Bloomington","IN","47404","39.17343140","-86.54684448","POINT (-86.54684448 39.1734314)","9"
"6299","2010-06-09T04:00:00.000","2016-09-11T22:02:05.000","2010-06-09T04:00:00.000","closed","Email","Excessive Growth","No stickers on trash bags and they have been on the curb for about a month.","HAND","1318 W Kirkwood AVE","Bloomington","IN","47404","39.16684723","-86.55084991","POINT (-86.55084991 39.16684723)","9"
"6086","2010-06-30T04:00:00.000","2016-09-11T22:02:05.000","2010-06-30T04:00:00.000","closed","Phone Call","Excessive Growth","The owner of 622 W 13th St says the property behind him on the alley needs to clean his side from weeds and tree limbs. He could not give me an address, but I think is it is 914 Fairview.","HAND","622 W 13th ST","Bloomington","IN","47404","39.17526245","-86.54058838","POINT (-86.54058838 39.17526245)","9"
"6143","2010-06-28T04:00:00.000","2016-09-11T22:02:05.000","2010-06-28T04:00:00.000","closed",,"Excessive Growth","out of control grass making it difficult to see to turn","HAND","800 E Grimes LN","Bloomington","IN","47401","39.15311813","-86.52465820","POINT (-86.5246582 39.15311813)","9"
"6147","2010-06-25T04:00:00.000","2016-09-11T22:02:05.000","2010-06-25T04:00:00.000","closed","Phone Call","Excessive Growth","weeds overgrown, ""out of control""","HAND","704 W 15th ST","Bloomington","IN","47404","39.17686844","-86.54141998","POINT (-86.54141998 39.17686844)","9"
"6148","2010-06-25T04:00:00.000","2016-09-11T22:02:05.000","2010-06-25T04:00:00.000","closed","Phone Call","Excessive Growth","yard overgrown, did mowing once this year then that's it, rabbit in back yard unattended for days, dog in house seems to be left","HAND","3532 N Kingsley DR","Bloomington","IN","47404","39.20011902","-86.54360962","POINT (-86.54360962 39.20011902)","9"
"6151","2010-06-25T04:00:00.000","2016-09-11T22:02:05.000","2010-06-25T04:00:00.000","closed","Phone Call","Excessive Growth","yard overgrown",,"815 S Larkspur LN","Bloomington","IN","47403","39.15745163","-86.54701233","POINT (-86.54701233 39.15745163)","9"
"6153","2010-06-25T04:00:00.000","2016-09-11T22:02:05.000","2010-06-25T04:00:00.000","closed","Phone Call","Excessive Growth","overgrown yard",,"1301 W Woodhill DR","Bloomington","IN","47403","39.15700150","-86.54748535","POINT (-86.54748535 39.1570015)","9"
"6157","2010-06-24T04:00:00.000","2016-09-11T22:02:05.000","2010-06-24T04:00:00.000","closed","Phone Call","Excessive Growth","weeds overgrown, yard running wild, trash also in yard, standing water",,"4219 E Deckard DR","Bloomington","IN","47408",,,,"9"
"6161","2010-06-23T04:00:00.000","2020-10-05T14:42:52.000","2010-06-23T04:00:00.000","closed","Phone Call","Excessive Growth","THE ALLY GOING SOUTH FROM BEHIND THIS ADDRESS TO 10TH STREET IS OVERGROWN MAKING IT DIFFICULT TO DRIVE DOWN.","HAND","621 N Walnut ST","Bloomington","IN","47404","39.17238235","-86.53382874","POINT (-86.53382874 39.17238235)","9"
"6163","2010-06-23T04:00:00.000","2016-09-11T22:02:05.000","2010-06-23T04:00:00.000","closed","Phone Call","Excessive Growth","At the corner of Marilyn & High the bushes hide traffic coming out on High St.","HAND","MARILYN AND HIGH","Bloomington","IN",,,,,"9"
"6170","2010-06-22T04:00:00.000","2020-10-05T14:42:52.000","2010-06-22T04:00:00.000","closed","Phone Call","Excessive Growth","weeds vastly overgrown, attracting animals, etc.","HAND","606 E Maxwell LN","Bloomington","IN","47401","39.15764618","-86.52629089","POINT (-86.52629089 39.15764618)","9"
"6189","2010-06-22T04:00:00.000","2020-10-05T14:42:52.000","2010-06-22T04:00:00.000","closed","Phone Call","Excessive Growth","High grass.","HAND","708 N Washington ST","Bloomington","IN","47408","39.17299652","-86.53204346","POINT (-86.53204346 39.17299652)","9"
"6190","2010-06-22T04:00:00.000","2020-10-05T14:42:52.000","2010-06-22T04:00:00.000","closed","Walk In","Excessive Growth","High grass.","HAND","3502 N Windcrest DR","Bloomington","IN","47404","39.19914246","-86.54549408","POINT (-86.54549408 39.19914246)","9"
"6197","2010-06-18T04:00:00.000","2016-09-11T22:02:05.000","2010-06-18T04:00:00.000","closed","Phone Call","Excessive Growth","Tall grass/weeds. Also a dumpster that is over-flowing.",,"3607 E Morningside DR","Bloomington","IN","47408","39.16647720","-86.48699951","POINT (-86.48699951 39.1664772)","9"
"6199","2010-06-18T04:00:00.000","2020-10-05T14:42:52.000","2010-06-18T04:00:00.000","closed","Phone Call","Excessive Growth","Tall grass.","HAND","3508 S Roxbury CIR","Bloomington","IN","47401","39.13182449","-86.52299500","POINT (-86.522995 39.13182449)","9"
"6206","2010-06-17T04:00:00.000","2016-09-11T22:02:05.000","2010-06-17T04:00:00.000","closed","Phone Call","Excessive Growth","weeds overgrown, been like this for months","HAND","3311 N Kinser PIKE","Bloomington","IN","47404","39.19699097","-86.54218292","POINT (-86.54218292 39.19699097)","9"
"6207","2010-06-17T04:00:00.000","2016-09-11T22:02:05.000","2010-06-17T04:00:00.000","closed","Phone Call","Excessive Growth","parcels extending from W. 17th Street down to W.14th Street on east side of road (Tri-North), vastly overgrown, in need of serious attention","HAND","x","Bloomington","IN",,,,,"9"
"6208","2010-06-17T04:00:00.000","2016-09-11T22:02:05.000","2010-06-17T04:00:00.000","closed","Phone Call","Excessive Growth","yard badly overgrown, throughout entire yard, had to come out here last year",,"4011 E Stonegate DR","Bloomington","IN","47401","39.16196060","-86.47953033","POINT (-86.47953033 39.1619606)","9"
"6210","2010-06-17T04:00:00.000","2020-10-05T14:42:52.000","2010-06-17T04:00:00.000","closed","Phone Call","Excessive Growth","caller says you can not see when pulling out because of the overgrown bushes. GIS does not show 800 S Woodlawn in the system. Sorry","HAND","800 S WOODLAWN","Bloomington","IN",,,,,"9"
"6211","2010-06-17T04:00:00.000","2016-09-11T22:02:05.000","2010-06-17T04:00:00.000","closed","Phone Call","Excessive Growth","line of sight is obstructed by weeds","HAND","401 E 2nd ST","Bloomington","IN","47401","39.16163254","-86.52971649","POINT (-86.52971649 39.16163254)","9"
"6212","2010-06-17T04:00:00.000","2016-09-11T22:02:05.000","2010-06-17T04:00:00.000","closed","Phone Call","Excessive Growth","two houses on north side of road overgrown yards","HAND","1220 W ARLINGTON DR","Bloomington","IN",,,,,"9"
"6220","2010-06-17T04:00:00.000","2016-09-11T22:02:05.000","2010-06-17T04:00:00.000","closed","Phone Call","Excessive Growth","grass overgrown, preventing line of sight pulling out onto 10th Street",,"3840 E 10th ST","Bloomington","IN","47408","39.17143631","-86.48796844","POINT (-86.48796844 39.17143631)","9"
"6225","2010-06-16T04:00:00.000","2016-09-11T22:02:05.000","2010-06-16T04:00:00.000","closed","Walk In","Excessive Growth","yard overgrown, in need of mowing, high priority",,"2120 S Susie ST","Bloomington","IN","47403","39.14455414","-86.54211426","POINT (-86.54211426 39.14455414)","9"
"6226","2010-06-16T04:00:00.000","2016-09-11T22:02:05.000","2010-06-16T04:00:00.000","closed","Other","Excessive Growth","Received complaint from City Planning Department - Brush pile in back of the house.","HAND","2511 N Kinser PIKE","Bloomington","IN","47404","39.19100571","-86.53804016","POINT (-86.53804016 39.19100571)","9"
"6229","2010-06-16T04:00:00.000","2016-09-11T22:02:05.000","2010-06-16T04:00:00.000","closed","Phone Call","Excessive Growth","yard overgrown, trash in yard","HAND","1415 S Grant ST","Bloomington","IN","47401","39.15060425","-86.53013611","POINT (-86.53013611 39.15060425)","9"
"6234","2010-06-14T04:00:00.000","2016-09-11T22:02:05.000","2010-06-14T04:00:00.000","closed","Phone Call","Excessive Growth","weeds, lilacs in the right of way, becoming a problem for people mowing","HAND","1318 S Park AVE","Bloomington","IN","47401","39.15155411","-86.52397919","POINT (-86.52397919 39.15155411)","9"
"6236","2010-06-14T04:00:00.000","2016-09-11T22:02:05.000","2010-06-14T04:00:00.000","closed","Phone Call","Excessive Growth","the caller says that at 800 e grimes and stull that the line of sight is very dangerous. Rental under Jane Henderson","HAND","800 E Grimes LN","Bloomington","IN","47401","39.15311813","-86.52465820","POINT (-86.5246582 39.15311813)","9"
"6237","2010-06-14T04:00:00.000","2020-10-05T14:42:52.000","2010-06-14T04:00:00.000","closed","Phone Call","Excessive Growth","lot overgrown,""needs to be bush hogged,"" especially the property along 3rd Street, house there is dilapidated, refuge for animals","HAND","2310 W 3rd ST","Bloomington","IN","47404","39.16493225","-86.56395721","POINT (-86.56395721 39.16493225)","9"
"6238","2010-06-11T04:00:00.000","2016-09-11T22:02:05.000","2010-06-11T04:00:00.000","closed","Phone Call","Excessive Growth","lots along South Walnut between 2609 S. Walnut Street & 2810 S. Brookside Drive overgrown every year, has animals, snakes, insects, etc.","HAND","2611 S WALNUT ST","Bloomington","IN",,,,,"9"
"6239","2010-06-11T04:00:00.000","2016-09-11T22:02:05.000","2010-06-11T04:00:00.000","closed","Phone Call","Excessive Growth","alley running east west between Washington and Walnut overgrown with weeds","HAND","718 S Washington ST","Bloomington","IN","47401","39.15785599","-86.53263092","POINT (-86.53263092 39.15785599)","9"
"6240","2010-06-11T04:00:00.000","2016-09-11T22:02:05.000","2010-06-11T04:00:00.000","closed","Phone Call","Excessive Growth","weeds and overgrowth along alley running east west between Lincoln and Washington, lots of poison ivy","HAND","702 S Lincoln ST","Bloomington","IN","47401","39.15802002","-86.53148651","POINT (-86.53148651 39.15802002)","9"
"6245","2010-06-10T04:00:00.000","2016-09-11T22:02:05.000","2010-06-10T04:00:00.000","closed",,"Excessive Growth","High weeds","HAND","1021 S Walnut ST","Bloomington","IN","47401","39.15478516","-86.53347015","POINT (-86.53347015 39.15478516)","9"
"6246","2010-06-10T04:00:00.000","2016-09-11T22:02:05.000","2010-06-10T04:00:00.000","closed",,"Excessive Growth","High Weeds","HAND","912 S Walnut ST","Bloomington","IN","47403","39.15629196","-86.53401947","POINT (-86.53401947 39.15629196)","9"
"6247","2010-06-10T04:00:00.000","2016-09-11T22:02:05.000","2010-06-10T04:00:00.000","closed",,"Excessive Growth","Weeds about 1724","HAND","1710 S WALNUT ST","Bloomington","IN",,,,,"9"
"6249","2010-06-10T04:00:00.000","2016-09-11T22:02:05.000","2010-06-10T04:00:00.000","closed","Phone Call","Excessive Growth","yard overgrown","HAND","718 S Washington ST","Bloomington","IN","47401","39.15785599","-86.53263092","POINT (-86.53263092 39.15785599)","9"
"6250","2010-06-10T04:00:00.000","2016-09-11T22:02:05.000","2010-06-10T04:00:00.000","closed","Phone Call","Excessive Growth","yard overgrown",,"3822 E Brownridge RD","Bloomington","IN","47401","39.16075516","-86.48115540","POINT (-86.4811554 39.16075516)","9"
"6254","2010-06-10T04:00:00.000","2016-09-11T22:02:05.000","2010-06-10T04:00:00.000","closed","Phone Call","Excessive Growth","Grass needs to be cut and also check the dumpster sitting in the front.",,"3607 E Morningside DR","Bloomington","IN","47408","39.16647720","-86.48699951","POINT (-86.48699951 39.1664772)","9"
"6309","2010-06-09T04:00:00.000","2016-09-11T22:02:05.000","2010-06-09T04:00:00.000","closed","Phone Call","Excessive Growth","weeds overgrown, obscuring traffic sign, buried deep","HAND","1030 S High ST","Bloomington","IN","47401","39.15576935","-86.50873566","POINT (-86.50873566 39.15576935)","9"
"6310","2010-06-09T04:00:00.000","2016-09-11T22:02:05.000","2010-06-09T04:00:00.000","closed","Phone Call","Excessive Growth","8th and Hopewell on the Northwest Corner. Can not see at all to pull out.","HAND","HOPEWELL","Bloomington","IN",,,,,"9"
"6314","2010-06-07T04:00:00.000","2016-09-11T22:02:05.000","2010-06-07T04:00:00.000","closed","Walk In","Excessive Growth","yard overgrown, becoming difficult to see around",,"3840 E 10th ST","Bloomington","IN","47408","39.17143631","-86.48796844","POINT (-86.48796844 39.17143631)","9"
"6326","2010-06-04T04:00:00.000","2020-10-05T14:42:52.000","2010-06-04T04:00:00.000","closed","Phone Call","Excessive Growth","Line of sight at Woodlawn & Maxwell","HAND","1002 E Maxwell LN","Bloomington","IN","47401","39.15761566","-86.52238464","POINT (-86.52238464 39.15761566)","9"
"6404","2010-06-03T04:00:00.000","2016-09-11T22:02:05.000","2010-06-03T04:00:00.000","closed","Phone Call","Excessive Growth","weds and vines overgrown","HAND","602 S High ST","Bloomington","IN","47401","39.16080475","-86.50886536","POINT (-86.50886536 39.16080475)","9"
"6405","2010-06-03T04:00:00.000","2016-09-11T22:02:05.000","2010-06-03T04:00:00.000","closed","Phone Call","Excessive Growth","yard overgrown.",,"815 S Larkspur LN","Bloomington","IN","47403","39.15745163","-86.54701233","POINT (-86.54701233 39.15745163)","9"
"6547","2010-06-02T04:00:00.000","2016-09-11T22:02:05.000","2010-06-02T04:00:00.000","closed","Phone Call","Excessive Growth","Complaintant states that there are weeds and trash on property.","HAND","409 E 16th ST","Bloomington","IN","47408","39.17801285","-86.52931976","POINT (-86.52931976 39.17801285)","9"
"6552","2010-06-02T04:00:00.000","2016-09-11T22:02:05.000","2010-06-02T04:00:00.000","closed","Phone Call","Excessive Growth","Tall grass/bushes.  Also check line-of-sight problem at the above address.",,"3822 E Brownridge RD","Bloomington","IN","47401","39.16075516","-86.48115540","POINT (-86.4811554 39.16075516)","9"
"6560","2010-05-28T04:00:00.000","2016-09-11T22:02:05.000","2010-05-28T04:00:00.000","closed","Phone Call","Excessive Growth","This could be 1819 Covey. the caller was not sure. The property is next to 1821 s covey. It is vacant, overgrowth and trash. she can not see to back out of her driveway safely.","HAND","1825 S Covey LN","Bloomington","IN","47401","39.14612579","-86.51608276","POINT (-86.51608276 39.14612579)","9"
