Incident Number,Incident Date,Call Type Description,Location,Reporting District,Station,Received,Cleared,Disposition,Latitude,Longitude,Map Point,Census Block 2000 GeoId,Census Tract 2000 GeoId,Census Block 2010 GeoId,Census Tract 2010 GeoId,california_census_zipcodes
16017713,12/29/2016,Emergency Medical Service (EMS),1400BLK 10TH ST,E-1,Station 1 ,12/29/2016 03:18:00 PM,12/29/2016 04:41:38 PM,Report              ,34.020341130850348,-118.48869086975213,"(34.02034113085, -118.488690869752)",,,060377017023003,06037701702,368
16017712,12/29/2016,Emergency Medical Service (EMS),26TH ST / SANTA MONICA BLVD,E-3,Station 3 ,12/29/2016 03:14:41 PM,12/29/2016 03:20:13 PM,Report              ,34.03330627534055,-118.47430231936446,"(34.033306275341, -118.474302319364)",,,060377017012008,06037701701,364
16017711,12/29/2016,Automatic Alarm,300BLK SANTA MONICA PL,E-1,Station 1 ,12/29/2016 02:07:13 PM,12/29/2016 02:17:07 PM,Report              ,,,,,,060377019022014,06037701902,
16017710,12/29/2016,Emergency Medical Service (EMS),300BLK PICO BLVD,E-2,Station 2 ,12/29/2016 02:06:48 PM,12/29/2016 03:02:07 PM,Report              ,34.009012489047727,-118.48815647427288,"(34.009012489048, -118.488156474273)",,,060377020024008,06037702002,368
16017709,12/29/2016,Emergency Medical Service (EMS),1000BLK PACIFIC COAST HWY ,E-1,Station 1 ,12/29/2016 01:56:06 PM,12/29/2016 02:31:24 PM,Report              ,34.026390989968682,-118.51609384276625,"(34.026390989969, -118.516093842766)",,,060372628022006,06037262802,366
16017708,12/29/2016,Emergency Medical Service (EMS),300BLK PALISADES PARK,E-6,Station 1 ,12/29/2016 01:41:21 PM,12/29/2016 02:04:45 PM,Report              ,,,,,,060377013043016,06037701304,
16017707,12/29/2016,Emergency Medical Service (EMS),1300BLK 4TH ST ,E-1,Station 1 ,12/29/2016 01:38:00 PM,12/29/2016 02:48:16 PM,Report              ,34.01771766281751,-118.49666822535379,"(34.017717662818, -118.496668225354)",,,060377019022001,06037701902,368
16017706,12/29/2016,Emergency Medical Service (EMS),400BLK EXPO LINE ,E-1,Station 1 ,12/29/2016 01:15:11 PM,12/29/2016 01:23:18 PM,Report              ,34.014158251790633,-118.49159737923178,"(34.014158251791, -118.491597379232)",,,060377019023013,06037701902,368
16017705,12/29/2016,Emergency Medical Service (EMS),1400BLK 3RD STREET PROM ,E-1,Station 1 ,12/29/2016 01:07:42 PM,12/29/2016 01:41:05 PM,Report              ,34.015610449692346,-118.49604314811475,"(34.015610449692, -118.496043148115)",,,060377019022012,06037701902,368
16017704,12/29/2016,Emergency Medical Service (EMS),00BLK VILLAGE PKWY,E-5N,Station 5 ,12/29/2016 12:28:20 PM,12/29/2016 12:46:41 PM,Report              ,34.019495971802726,-118.45864528201687,"(34.019495971803, -118.458645282017)",,,060377023005009,06037702300,363
16017703,12/29/2016,Emergency Medical Service (EMS),1300BLK 15TH ST,E-3,Station 3 ,12/29/2016 12:23:15 PM,12/29/2016 01:06:44 PM,Report              ,34.025515276742119,-118.48552660316068,"(34.025515276742, -118.485526603161)",,,060377015022012,06037701502,364
16017702,12/29/2016,Automatic Alarm,1300BLK 4TH ST,E-1,Station 1 ,12/29/2016 12:04:22 PM,12/29/2016 12:10:31 PM,Report              ,34.017086614585295,-118.49593403048164,"(34.017086614585, -118.495934030482)",,,060377019021009,06037701902,368
16017701,12/29/2016,Emergency Medical Service (EMS),300BLK WILSHIRE BLVD,E-6,Station 1 ,12/29/2016 11:59:02 AM,12/29/2016 12:24:58 PM,Report              ,34.018731329016589,-118.4987733694234,"(34.018731329017, -118.498773369423)",,,060377019022000,06037701902,368
16017700,12/29/2016,Emergency Medical Service (EMS),1300BLK 15TH ST,E-3,Station 3 ,12/29/2016 11:33:09 AM,12/29/2016 12:12:03 PM,Report              ,34.025515276742119,-118.48552660316068,"(34.025515276742, -118.485526603161)",,,060377015022012,06037701502,364
16017699,12/29/2016,Emergency Medical Service (EMS),400BLK PACIFIC COAST HWY ,E-1,Station 1 ,12/29/2016 11:30:35 AM,12/29/2016 11:33:53 AM,Report              ,34.024459069933485,-118.5123555683459,"(34.024459069934, -118.512355568346)",,,060377013043022,06037701304,366
16017698,12/29/2016,Emergency Medical Service (EMS),400BLK SANTA MONICA BLVD,E-1,Station 1 ,12/29/2016 10:35:26 AM,12/29/2016 10:55:04 AM,Report              ,34.016797895087649,-118.49467314554408,"(34.016797895088, -118.494673145544)",,,060377019021033,06037701902,368
16017697,12/29/2016,Emergency Medical Service (EMS),2600BLK 28TH ST,E-5N,Station 5 ,12/29/2016 10:10:07 AM,12/29/2016 10:42:00 AM,Report              ,34.019583761432081,-118.4565047838842,"(34.019583761432, -118.456504783884)",,,060377023005011,06037702300,363
16017696,12/29/2016,Emergency Medical Service (EMS),500BLK WILSHIRE BLVD,E-6,Station 1 ,12/29/2016 10:05:43 AM,12/29/2016 11:14:17 AM,Report              ,34.020264615289548,-118.49688300742572,"(34.02026461529, -118.496883007426)",,,060377019021006,06037701902,368
16017695,12/29/2016,Emergency Medical Service (EMS),1900BLK EUCLID ST,E-2,Station 2 ,12/29/2016 09:41:41 AM,12/29/2016 10:10:12 AM,Report              ,34.015935019852861,-118.47802716902864,"(34.015935019853, -118.478027169029)",,,060377018022006,06037701802,364
16017694,12/29/2016,Emergency Medical Service (EMS),1000BLK 3RD ST,E-6,Station 1 ,12/29/2016 09:38:21 AM,12/29/2016 10:00:49 AM,Report              ,34.020413964217731,-118.50166884290859,"(34.020413964218, -118.501668842909)",,,060377014023004,06037701402,365
16017693,12/29/2016,Emergency Medical Service (EMS),1700BLK OCEAN FRONT WALK,E-2,Station 2 ,12/29/2016 09:28:02 AM,12/29/2016 09:54:23 AM,Report              ,34.008156578280278,-118.4934520519295,"(34.00815657828, -118.493452051929)",,,060377019023030,06037701902,368
16017689,12/29/2016,Emergency Medical Service (EMS),900BLK 4TH ST,E-6,Station 1 ,12/29/2016 06:09:22 AM,12/29/2016 06:38:23 AM,Report              ,34.022515102616936,-118.50228499949978,"(34.022515102617, -118.5022849995)",,,060377014022009,06037701402,365
16017687,12/29/2016,Emergency Medical Service (EMS),1200BLK 6TH ST,E-6,Station 1 ,12/29/2016 01:08:40 AM,12/29/2016 01:28:16 AM,Report              ,34.019956798433284,-118.49560660722329,"(34.019956798433, -118.495606607223)",,,060377019021005,06037701902,368
16017686,12/29/2016,Emergency Medical Service (EMS),1400BLK 16TH ST,E-3,Station 3 ,12/29/2016 12:26:26 AM,12/29/2016 12:52:32 AM,Report              ,34.024944303232964,-118.48301768671009,"(34.024944303233, -118.48301768671)",,,060377017022000,06037701702,364
16017685,12/28/2016,Automatic Alarm,1100BLK CHELSEA AVE,E-4,Station 3 ,12/28/2016 10:52:27 PM,12/28/2016 11:03:34 PM,Report              ,34.035407593253645,-118.4799049388468,"(34.035407593254, -118.479904938847)",,,060377016013021,06037701601,365
16017684,12/28/2016,Emergency Medical Service (EMS),20TH ST / WILSHIRE BLVD,E-4,Station 3 ,12/28/2016 10:44:36 PM,12/28/2016 10:49:38 PM,Report              ,34.031380024852311,-118.48316935598892,"(34.031380024852, -118.483169355989)",,,060377015021000,06037701502,365
16017683,12/28/2016,Flooded Condition,1100BLK 3RD ST ,E-6,Station 1 ,12/28/2016 09:23:38 PM,12/28/2016 09:40:59 PM,Report              ,34.019674430532071,-118.5007999858194,"(34.019674430532, -118.500799985819)",,,060377014023015,06037701402,365
16017682,12/28/2016,Emergency Medical Service (EMS),1800BLK 9TH ST,E-2,Station 2 ,12/28/2016 08:56:35 PM,12/28/2016 09:19:22 PM,Report              ,34.013742692618564,-118.48283212008845,"(34.013742692619, -118.482832120088)",,,060377018023011,06037701802,364
16017681,12/28/2016,Emergency Medical Service (EMS),1500BLK LINCOLN BLVD ,E-1,Station 1 ,12/28/2016 08:08:59 PM,12/28/2016 08:14:45 PM,Report              ,34.018103448282481,-118.48975805325141,"(34.018103448283, -118.489758053251)",,,060377019021026,06037701902,368
16017680,12/28/2016,Miscellaneous Outside Fire,2700BLK SANTA MONICA BLVD ,E-3,Station 3 ,12/28/2016 07:10:05 PM,12/28/2016 07:19:12 PM,Report              ,34.03407407645625,-118.47336337517203,"(34.034074076456, -118.473363375172)",,,060377017012005,06037701701,364
16017679,12/28/2016,Emergency Medical Service (EMS),7TH ST / MONTANA AVE,E-6,Station 1 ,12/28/2016 07:06:22 PM,12/28/2016 07:14:52 PM,Report              ,34.026820393806958,-118.50178707745508,"(34.026820393807, -118.501787077455)",,,060377013022005,06037701302,365
16017678,12/28/2016,Emergency Medical Service (EMS),1400BLK 23RD ST,E-3,Station 3 ,12/28/2016 05:48:16 PM,12/28/2016 06:19:47 PM,Report              ,34.029799292749836,-118.47631821113706,"(34.02979929275, -118.476318211137)",,,060377017013004,06037701701,364
16017676,12/28/2016,Emergency Medical Service (EMS),2000BLK OCEAN AVE ,E-2,Station 2 ,12/28/2016 05:38:40 PM,12/28/2016 05:54:35 PM,Report              ,34.006421941545938,-118.48995931990919,"(34.006421941546, -118.489959319909)",,,060377020021008,06037702002,363
16017675,12/28/2016,Emergency Medical Service (EMS),1200BLK WILSHIRE BLVD,E-4,Station 3 ,12/28/2016 05:31:41 PM,12/28/2016 05:36:17 PM,Report              ,34.025627851326909,-118.49026047850443,"(34.025627851327, -118.490260478504)",,,060377015022006,06037701502,364
16017674,12/28/2016,Automatic Alarm,2600BLK BROADWAY,E-3,Station 3 ,12/28/2016 05:29:36 PM,12/28/2016 05:48:20 PM,Report              ,34.031992718002918,-118.47270320949605,"(34.031992718003, -118.472703209496)",,,060377017012011,06037701701,364
16017672,12/28/2016,Emergency Medical Service (EMS),600BLK PICO BLVD,E-2,Station 2 ,12/28/2016 05:20:58 PM,12/28/2016 06:18:01 PM,Report              ,34.011410226454309,-118.48461644342066,"(34.011410226454, -118.484616443421)",,,060377019023022,06037701902,368
16017671,12/28/2016,Emergency Medical Service (EMS),1400BLK 17TH ST,E-3,Station 3 ,12/28/2016 04:48:59 PM,12/28/2016 05:00:42 PM,Report              ,34.025712697623177,-118.48207117699138,"(34.025712697623, -118.482071176991)",,,060377017021006,06037701702,364
16017670,12/28/2016,Emergency Medical Service (EMS),1600BLK LINCOLN BLVD,E-1,Station 1 ,12/28/2016 03:52:05 PM,12/28/2016 04:16:48 PM,Report              ,34.015848271275608,-118.48710681445374,"(34.015848271276, -118.487106814454)",,,060377019023002,06037701902,364
16017669,12/28/2016,Structure Fire,1100BLK OLYMPIC BLVD,E-1,Station 1 ,12/28/2016 02:54:23 PM,12/28/2016 03:10:39 PM,Report              ,34.0174262584607,-118.48335299027332,"(34.017426258461, -118.483352990273)",,,060377018024027,06037701802,364
16017668,12/28/2016,Miscellaneous Outside Fire,1300BLK 7TH ST,E-1,Station 1 ,12/28/2016 02:46:19 PM,12/28/2016 03:42:17 PM,Report              ,34.019386599580514,-118.49310536481661,"(34.019386599581, -118.493105364817)",,,060377019021015,06037701902,368
16017667,12/28/2016,Emergency Medical Service (EMS),9TH ST / MONTANA AVE,E-6,Station 1 ,12/28/2016 02:36:21 PM,12/28/2016 02:37:01 PM,Report              ,34.028358790571453,-118.4999045345368,"(34.028358790572, -118.499904534537)",,,060377013022002,06037701302,365
16017666,12/28/2016,Emergency Medical Service (EMS),800BLK MONTANA AVE ,E-6,Station 1 ,12/28/2016 02:28:20 PM,12/28/2016 02:33:37 PM,Report              ,34.0279729768288,-118.500374903103,"(34.027972976829, -118.500374903103)",,,060377013022002,06037701302,365
16017665,12/28/2016,Emergency Medical Service (EMS),2500BLK KANSAS AVE,E-5N,Station 5 ,12/28/2016 02:24:43 PM,12/28/2016 03:25:13 PM,Report              ,34.0241499667387,-118.46379556460084,"(34.024149966739, -118.463795564601)",,,060377018014000,06037701801,364
16017664,12/28/2016,Emergency Medical Service (EMS),26TH ST / BROADWAY,E-3,Station 3 ,12/28/2016 02:08:02 PM,12/28/2016 02:55:59 PM,Report              ,34.031965864661856,-118.4727362968753,"(34.031965864662, -118.472736296875)",,,060377017012018,06037701701,364
16017663,12/28/2016,Emergency Medical Service (EMS),2300BLK OAK ST,E-5S,Station 5 ,12/28/2016 01:53:35 PM,12/28/2016 02:32:21 PM,Report              ,34.014500058371986,-118.46121605383316,"(34.014500058372, -118.461216053833)",,,060377023002011,06037702300,363
16017662,12/28/2016,Emergency Medical Service (EMS),800BLK BAY ST,E-2,Station 2 ,12/28/2016 01:49:09 PM,12/28/2016 02:55:11 PM,Report              ,34.01145982193848,-118.48126564076706,"(34.011459821939, -118.481265640767)",,,060377022014018,06037702201,363
16017661,12/28/2016,Automatic Alarm,600BLK PICO BLVD ,E-2,Station 2 ,12/28/2016 01:36:12 PM,12/28/2016 02:23:14 PM,Report              ,34.011152739165745,-118.48508834192752,"(34.011152739166, -118.485088341928)",,,060377019023022,06037701902,368
16017660,12/28/2016,Emergency Medical Service (EMS),3100BLK MAIN ST,E-2,Station 2 ,12/28/2016 01:33:05 PM,12/28/2016 02:12:29 PM,Report              ,33.998004415093021,-118.47957758337557,"(33.998004415093, -118.479577583376)",,,060377021024013,06037702102,363
16017659,12/28/2016,Emergency Medical Service (EMS),500BLK OLYMPIC BLVD W,E-1,Station 1 ,12/28/2016 01:07:27 PM,12/28/2016 01:39:33 PM,Report              ,34.013073554129157,-118.4894131509823,"(34.013073554129, -118.489413150982)",,,060377019023014,06037701902,368
16017658,12/28/2016,Emergency Medical Service (EMS),2000BLK SANTA MONICA BLVD,E-3,Station 3 ,12/28/2016 01:01:11 PM,12/28/2016 02:04:37 PM,Report              ,34.029103933128113,-118.4794938973306,"(34.029103933128, -118.479493897331)",,,060377017013006,06037701701,364
16017655,12/28/2016,Emergency Medical Service (EMS),1300BLK 15TH ST,E-3,Station 3 ,12/28/2016 12:06:29 PM,12/28/2016 12:54:49 PM,Report              ,34.025515276742119,-118.48552660316068,"(34.025515276742, -118.485526603161)",,,060377015022012,06037701502,364
16017654,12/28/2016,Emergency Medical Service (EMS),16TH ST / OCEAN PARK BLVD,E-5S,Station 5 ,12/28/2016 12:02:40 PM,12/28/2016 12:13:19 PM,Report              ,34.011438686521721,-118.46859377731039,"(34.011438686522, -118.46859377731)",,,060377022025000,06037702202,363
16017653,12/28/2016,Emergency Medical Service (EMS),300BLK SANTA MONICA PL,E-1,Station 1 ,12/28/2016 11:51:16 AM,12/28/2016 12:17:36 PM,Report              ,,,,,,060377019022014,06037701902,
16017652,12/28/2016,Emergency Medical Service (EMS),800BLK OCEAN AVE,E-6,Station 1 ,12/28/2016 11:23:34 AM,12/28/2016 11:44:32 AM,Report              ,34.021540741686451,-118.50670907660836,"(34.021540741687, -118.506709076608)",,,060377014021002,06037701402,365
16017651,12/28/2016,Miscellaneous Outside Fire,1800BLK LINCOLN BLVD ,E-2,Station 2 ,12/28/2016 10:48:22 AM,12/28/2016 11:00:00 AM,Report              ,34.013783592344062,-118.48469842522607,"(34.013783592344, -118.484698425226)",,,060377019023023,06037701902,364
16017650,12/28/2016,Emergency Medical Service (EMS),1300BLK 15TH ST,E-3,Station 3 ,12/28/2016 10:41:06 AM,12/28/2016 11:33:08 AM,Report              ,34.025515276742119,-118.48552660316068,"(34.025515276742, -118.485526603161)",,,060377015022012,06037701502,364
16017649,12/28/2016,Emergency Medical Service (EMS),1700BLK 4TH ST,E-2,Station 2 ,12/28/2016 10:38:07 AM,12/28/2016 10:53:14 AM,Report              ,34.01159765094048,-118.48951118812555,"(34.011597650941, -118.489511188126)",,,060377019023010,06037701902,368
16017648,12/28/2016,Emergency Medical Service (EMS),2400BLK WILSHIRE BLVD,E-4,Station 3 ,12/28/2016 10:33:00 AM,12/28/2016 11:14:45 AM,Report              ,34.034367744770705,-118.47947920270414,"(34.034367744771, -118.479479202704)",,,060377016023000,06037701602,365
16017647,12/28/2016,Emergency Medical Service (EMS),2400BLK WILSHIRE BLVD ,E-4,Station 3 ,12/28/2016 10:13:06 AM,12/28/2016 10:30:47 AM,Report              ,34.034043419244149,-118.479876408392,"(34.034043419244, -118.479876408392)",,,060377016023000,06037701602,365
16017646,12/28/2016,Emergency Medical Service (EMS),800BLK 2ND ST,E-6,Station 1 ,12/28/2016 10:04:29 AM,12/28/2016 11:06:56 AM,Report              ,34.022324192148133,-118.50574451515342,"(34.022324192148, -118.505744515153)",,,060377014021000,06037701402,365
16017644,12/28/2016,Emergency Medical Service (EMS),1300BLK 26TH ST,E-3,Station 3 ,12/28/2016 09:34:04 AM,12/28/2016 09:42:22 AM,Report              ,34.033989910924141,-118.47510425523548,"(34.033989910924, -118.475104255235)",,,060377016022015,06037701602,364
16017643,12/28/2016,Automatic Alarm,200BLK WILSHIRE BLVD,E-6,Station 1 ,12/28/2016 09:31:28 AM,12/28/2016 09:52:35 AM,Report              ,34.017916228105335,-118.4996671101,"(34.017916228105, -118.4996671101)",,,060377019022004,06037701902,368
16017642,12/28/2016,Emergency Medical Service (EMS),1500BLK 5TH ST,E-1,Station 1 ,12/28/2016 09:19:54 AM,12/28/2016 09:26:20 AM,Report              ,34.015178754616706,-118.49186142159012,"(34.015178754617, -118.49186142159)",,,060377019021035,06037701902,368
16017641,12/28/2016,Automatic Alarm,1400BLK MONTANA AVE ,E-4,Station 3 ,12/28/2016 08:08:00 AM,12/28/2016 08:30:10 AM,Report              ,34.032574000777785,-118.49469926033585,"(34.032574000778, -118.494699260336)",,,060377012022006,06037701202,365
16017639,12/28/2016,Miscellaneous Outside Fire,1500BLK PACIFIC COAST HWY,E-1,Station 1 ,12/28/2016 06:04:45 AM,12/28/2016 06:10:26 AM,Report              ,34.012106701795027,-118.49702656588543,"(34.012106701795, -118.497026565885)",,,060377019023037,06037701902,368
16017638,12/28/2016,Automatic Alarm,500BLK 18TH ST,E-4,Station 3 ,12/28/2016 05:49:16 AM,12/28/2016 06:00:13 AM,Report              ,34.03790442897477,-118.49463302098928,"(34.037904428975, -118.494633020989)",,,060377012015013,06037701201,366
16017637,12/28/2016,Emergency Medical Service (EMS),2300BLK OAK ST,E-5S,Station 5 ,12/28/2016 05:43:46 AM,12/28/2016 05:53:39 AM,Report              ,34.014500058371986,-118.46121605383316,"(34.014500058372, -118.461216053833)",,,060377023002011,06037702300,363
16017636,12/28/2016,Emergency Medical Service (EMS),1400BLK 4TH ST,E-1,Station 1 ,12/28/2016 03:36:52 AM,12/28/2016 03:57:40 AM,Report              ,34.015745142206356,-118.49436725449992,"(34.015745142206, -118.4943672545)",,,060377019022013,06037701902,368
16017635,12/28/2016,Emergency Medical Service (EMS),1600BLK SANTA MONICA BLVD,E-3,Station 3 ,12/28/2016 03:07:38 AM,12/28/2016 03:16:48 AM,Report              ,34.025996583521,-118.48333354086644,"(34.025996583521, -118.483333540866)",,,060377017021007,06037701702,364
16017634,12/28/2016,Emergency Medical Service (EMS),700BLK BROADWAY ,E-1,Station 1 ,12/28/2016 01:31:53 AM,12/28/2016 01:41:53 AM,Report              ,34.017758520315269,-118.49027854963256,"(34.017758520315, -118.490278549633)",,,060377019021026,06037701902,368
16017633,12/28/2016,Emergency Medical Service (EMS),2300BLK OAK ST,E-5S,Station 5 ,12/28/2016 12:09:59 AM,12/28/2016 12:21:46 AM,Report              ,34.014500058371986,-118.46121605383316,"(34.014500058372, -118.461216053833)",,,060377023002011,06037702300,363
16017632,12/27/2016,Emergency Medical Service (EMS),1900BLK 18TH ST,E-3,Station 3 ,12/27/2016 11:40:51 PM,12/27/2016 11:45:58 PM,Report              ,34.019688131532874,-118.47319821714497,"(34.019688131533, -118.473198217145)",,,060377018021014,06037701802,364
