calendar,event_id,title,is_cancelled,start_date,end_date,all_day,description,location_name,address,contact_name,contact_email,contact_phone,age_groups,event_types,detail_url,signup_url,image_url,id,california_census_zipcodes,Census Tracts
cityhall,4094,CANCELLED: Zoning Administrator,true,08/10/2021 10:30:00 AM,08/10/2021 10:30:00 AM,false,"The Zoning Administrator issues land use permits that are minor in nature and may adopt specific findings of fact to support the resulting decision, or require specific conditions. Some Zoning Administrator permits are administrative determinations, while others require a noticed public hearing.",City Hall,"1685 Main St.
Santa Monica, CA 90401
(34.01125, -118.491583)",,,,Adults,Community/Government Meetings,https://www.smgov.net/Departments/PCD/Boards-Commissions/Zoning-Administrator/,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4094,,cityhall_4094,368,15
cityhall,4189,CANCELLED: Landmarks Commission Meeting,true,08/09/2021 07:00:00 PM,08/09/2021 07:00:00 PM,false,"Established in 1975, the mission of the Landmarks Commission is To protect improvements and areas which represent the City's cultural, social, economic, political and architectural history; safeguard the City's historic, aesthetic and cultural heritage; and promote the use of landmarks and historic districts for the education, pleasure and welfare of the people.",City Hall,"1685 Main St.
Santa Monica, CA 90401
(34.01125, -118.491583)",,,,Adults,Community/Government Meetings,https://www.smgov.net/Departments/PCD/Boards-Commissions/Landmarks-Commission/,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4189,,cityhall_4189,368,15
cityhall,4433,Planning Commission ,false,08/04/2021 05:30:00 PM,08/04/2021 05:30:00 PM,false,"Established in 1946, the Planning Commission envisions Santa Monica as a city of wellbeing, sustainability, and equity, and seeks to balance the many needs and priorities within our community in accordance with the City's General Plan and Specific Plans. The Commission acts through open and civil discourse that is informed by public input, impartial analysis, and best practices in land use and planning.",City Hall,"1685 Main St.
Santa Monica, CA 90401
(34.01125, -118.491583)",,,,Adults,Community/Government Meetings,https://www.smgov.net/Departments/PCD/Boards-Commissions/Planning-Commission/,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4433,,cityhall_4433,368,15
airport,428,Santa Monica Airport Commission Meeting,false,07/26/2021 04:00:00 PM,07/26/2021 07:00:00 PM,false,The Airport Commission acts in an advisory capacity to the City Council in all matters pertaining to the Municipal Airport and to aviation matters generally to the extent that they affect the City.,Santa Monica Municipal Airport,"3223 Donald Douglas Loop South - Suite 3
Santa Monica, CA 90405
(34.017059, -118.447138)",Jennifer Simmons,jennifer.simmons@santamonica.gov,310.458-8591,All Ages,Community/Government Meetings,http://calendar.smgov.net/airport/eventsignup.asp?ID=428,http://calendar.smgov.net/airport/eventsignup.asp?ID=428,,airport_428,363,20
library,33526,Friends of the Santa Monica Public Library Board Meeting,false,07/21/2021 07:00:00 PM,07/21/2021 09:00:00 PM,false,Monthly meeting of the Friends of the Library Board of Directors. The Friends is a non-profit organization focused supporting the Library through fundraising and advocacy. To join meeting:<br />https://bluejeans.com/773278743?src=join_info <br />,Virtual,"Virtual
Santa Monica, CA 90401",Rachel Foyt,rachel.foyt@smgov.net,310-458-8606,Adults,Community/Government Meetings,http://calendar.smgov.net/library/eventsignup.asp?ID=33526,http://calendar.smgov.net/library/eventsignup.asp?ID=33526,,library_33526,,
cityhall,4415,Architectural Review Board Meeting,false,07/19/2021 07:00:00 PM,07/19/2021 07:00:00 PM,false,"The Architectural Review Board established in 1974, acts to preserve existing areas of natural beauty, cultural importance and assure that buildings, structures, signs or other developments are in good taste, good design, harmonious with surrounding developments, and in general contribute to the preservation of Santa Monica's reputation as a place of beauty, spaciousness and quality.",Virtual,"1685 Main St
Santa Monica, CA 91401
(34.011479, -118.492145)",,,,Adults,Community/Government Meetings,https://www.smgov.net/Departments/PCD/Boards-Commissions/Architectural-Review-Board/,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4415,,cityhall_4415,368,15
other,1098,Task Force on the Environment Meeting,false,07/19/2021 07:00:00 PM,07/19/2021 10:00:00 PM,false,The Task Force on the Environment was established in 1991 by the Santa Monica City Council to advise City Council on environmental program and policy issues. The Task Force on the Environment was the driving force behind the development of Santa Monicas Sustainable City Plan in the early 1990s and continues to closely monitor the plan and advise Council on plan implementation.<br /><br />The Task Force is an expert panel made up of seven members selected by City Council with no fixed terms. Task Force members must have significant expertise in one or more areas of environmental policy and must reside or work in Santa Monica.,,"other
Santa Monica, CA 90401",,,,"50+/Seniors, Adults, Teens","Community/Government Meetings, Sustainability",https://www.smgov.net/Departments/OSE/Task_Force_on_the_Environment/Task_Force_on_the_Environment.aspx,http://calendar.smgov.net/other/eventsignup.asp?ID=1098,,other_1098,,
cityhall,4093,CANCELLED: Zoning Administrator,true,07/13/2021 10:30:00 AM,07/13/2021 10:30:00 AM,false,"The Zoning Administrator issues land use permits that are minor in nature and may adopt specific findings of fact to support the resulting decision, or require specific conditions. Some Zoning Administrator permits are administrative determinations, while others require a noticed public hearing.",City Hall,"1685 Main St.
Santa Monica, CA 90401
(34.01125, -118.491583)",,,,Adults,Community/Government Meetings,https://www.smgov.net/Departments/PCD/Boards-Commissions/Zoning-Administrator/,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4093,,cityhall_4093,368,15
cityhall,4188,Landmarks Commission Meeting,false,07/12/2021 07:00:00 PM,07/12/2021 07:00:00 PM,false,"Established in 1975, the mission of the Landmarks Commission is To protect improvements and areas which represent the City's cultural, social, economic, political and architectural history; safeguard the City's historic, aesthetic and cultural heritage; and promote the use of landmarks and historic districts for the education, pleasure and welfare of the people.",City Hall,"1685 Main St.
Santa Monica, CA 90401
(34.01125, -118.491583)",,,,Adults,Community/Government Meetings,https://www.smgov.net/Departments/PCD/Boards-Commissions/Landmarks-Commission/,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4188,,cityhall_4188,368,15
cityhall,4437,Cancelled - Santa Monica Rent Control Regular Board Meeting,true,07/08/2021 07:00:00 PM,07/08/2021 07:00:00 PM,false,The Rent Control Board meets to conduct business associated with the Rent Control Charter Amendment and Regulations.,City Hall,"1685 Main St.
Santa Monica, CA 90401
(34.01125, -118.491583)","Alvin Ho, Board Secretary",alvin.ho@santamonica.gov,3104588751,All Ages,Community/Government Meetings,www.santamonica.gov/rentcontrol (http://www.santamonica.gov/rentcontrol),http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4437,,cityhall_4437,368,15
cityhall,4416,Special Planning Commission ,false,07/07/2021 06:30:00 PM,07/07/2021 06:30:00 PM,false,"Established in 1946, the Planning Commission envisions Santa Monica as a city of wellbeing, sustainability, and equity, and seeks to balance the many needs and priorities within our community in accordance with the City's General Plan and Specific Plans. The Commission acts through open and civil discourse that is informed by public input, impartial analysis, and best practices in land use and planning.",Virtual,"1685 Main St
Santa Monica, CA 91401
(34.011479, -118.492145)",,,,Adults,Community/Government Meetings,https://www.smgov.net/Departments/PCD/Boards-Commissions/Planning-Commission/,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4416,,cityhall_4416,368,15
airport,407,Airport Commission Special Meeting,false,06/28/2021 04:00:00 PM,06/28/2021 06:00:00 PM,false,"A special meeting of the Airport Commission. For more information and updates, please visit https://www.smgov.net/departments/airport/commission/ or contact Airport.Mailbox@smgov.net.",Santa Monica Municipal Airport,"3223 Donald Douglas Loop South - Suite 3
Santa Monica, CA 90405
(34.017059, -118.447138)",Airport Division,Airport.Mailbox@smgov.net,310-458-8591,All Ages,Community/Government Meetings,http://calendar.smgov.net/airport/eventsignup.asp?ID=407,http://calendar.smgov.net/airport/eventsignup.asp?ID=407,,airport_407,363,20
airport,427,Santa Monica Airport Commission Meeting,false,06/28/2021 04:00:00 PM,06/28/2021 07:00:00 PM,false,The Airport Commission acts in an advisory capacity to the City Council in all matters pertaining to the Municipal Airport and to aviation matters generally to the extent that they affect the City.<br />,Santa Monica Municipal Airport,"3223 Donald Douglas Loop South - Suite 3
Santa Monica, CA 90405
(34.017059, -118.447138)",Jennifer Simmons,jennifer.simmons@smgov.net,310.458-8591,All Ages,Community/Government Meetings,http://calendar.smgov.net/airport/eventsignup.asp?ID=427,http://calendar.smgov.net/airport/eventsignup.asp?ID=427,,airport_427,363,20
cityhall,4373,Special Zoning Administrator ,false,06/24/2021 10:30:00 AM,06/24/2021 12:00:00 PM,false,"The Zoning Administrator issues land use permits that are minor in nature and may adopt specific findings of fact to support the resulting decision, or require specific conditions. Some Zoning Administrator permits are administrative determinations, while others require a noticed public hearing.",Virtual,"1685 Main St
Santa Monica, CA 91401
(34.011479, -118.492145)",,,,Adults,Community/Government Meetings,https://www.smgov.net/Departments/PCD/Boards-Commissions/Zoning-Administrator/,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4373,,cityhall_4373,368,15
other,1097,Task Force on the Environment Meeting (CANCELLED),true,06/21/2021 07:00:00 PM,06/21/2021 10:00:00 PM,false,The Task Force on the Environment was established in 1991 by the Santa Monica City Council to advise City Council on environmental program and policy issues. The Task Force on the Environment was the driving force behind the development of Santa Monicas Sustainable City Plan in the early 1990s and continues to closely monitor the plan and advise Council on plan implementation.<br /><br />The Task Force is an expert panel made up of seven members selected by City Council with no fixed terms. Task Force members must have significant expertise in one or more areas of environmental policy and must reside or work in Santa Monica.,,"other
Santa Monica, CA 90401",,,,"50+/Seniors, Adults, Teens","Community/Government Meetings, Sustainability",https://www.smgov.net/Departments/OSE/Task_Force_on_the_Environment/Task_Force_on_the_Environment.aspx,http://calendar.smgov.net/other/eventsignup.asp?ID=1097,,other_1097,,
cityhall,4368,Architectural Review Board Meeting,false,06/21/2021 07:00:00 PM,06/21/2021 07:00:00 PM,false,"The Architectural Review Board established in 1974, acts to preserve existing areas of natural beauty, cultural importance and assure that buildings, structures, signs or other developments are in good taste, good design, harmonious with surrounding developments, and in general contribute to the preservation of Santa Monica's reputation as a place of beauty, spaciousness and quality.",Virtual,"1685 Main St
Santa Monica, CA 91401
(34.011479, -118.492145)",,,,Adults,Community/Government Meetings,https://www.smgov.net/Departments/PCD/Boards-Commissions/Architectural-Review-Board/,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=4368,,cityhall_4368,368,15
library,33525,Friends of the Santa Monica Public Library Board Meeting,false,06/16/2021 07:00:00 PM,06/16/2021 09:00:00 PM,false,Monthly meeting of the Friends of the Library Board of Directors. The Friends is a non-profit organization focused supporting the Library through fundraising and advocacy. To join meeting:<br />https://bluejeans.com/773278743?src=join_info <br />,Virtual,"Virtual
Santa Monica, CA 90401",Rachel Foyt,rachel.foyt@smgov.net,310-458-8606,Adults,Community/Government Meetings,http://calendar.smgov.net/library/eventsignup.asp?ID=33525,http://calendar.smgov.net/library/eventsignup.asp?ID=33525,,library_33525,,
