"ledger_type","cost_center_type","fund_id","fund_name","department_id","department_name","division_id","division_name","object","object_description","category_code","category_code_description","fiscal_year","july","august","september","october","november","december","january","february","march","april","may","june","total"
"B1","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","544","COMMUNITY RECREATION","400220","MEMORIAL PARK GYM USER FEE","612","Charges for Service","2013","-21549.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-21549.00"
"B1","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","544","COMMUNITY RECREATION","400220","MEMORIAL PARK GYM USER FEE","612","Charges for Service","2013","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"BA","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","544","COMMUNITY RECREATION","400220","MEMORIAL PARK GYM USER FEE","612","Charges for Service","2014","-21612.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-21612.00"
"BA","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","544","COMMUNITY RECREATION","400220","MEMORIAL PARK GYM USER FEE","612","Charges for Service","2014","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"B1","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","544","COMMUNITY RECREATION","400220","MEMORIAL PARK GYM USER FEE","612","Charges for Service","2014","-21612.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-21612.00"
"BA","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","544","COMMUNITY RECREATION","400220","MEMORIAL PARK GYM USER FEE","612","Charges for Service","2015","-21600.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-21600.00"
"BA","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","544","COMMUNITY RECREATION","400220","MEMORIAL PARK GYM USER FEE","612","Charges for Service","2016","-21600.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-21600.00"
"B1","IS","00001","General Fund","210","PLANNING & COMM. DEVELOPMENT","321","BUILDING AND SAFETY","400230","CONDOMINIUM TAX","606","Other Local Taxes","2013","-25500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-25500.00"
"BA","IS","00001","General Fund","210","PLANNING & COMM. DEVELOPMENT","321","BUILDING AND SAFETY","400230","CONDOMINIUM TAX","606","Other Local Taxes","2014","-20000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-20000.00"
"B1","IS","00001","General Fund","210","PLANNING & COMM. DEVELOPMENT","321","BUILDING AND SAFETY","400230","CONDOMINIUM TAX","606","Other Local Taxes","2014","-20000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-20000.00"
"BA","IS","00001","General Fund","210","PLANNING & COMM. DEVELOPMENT","321","BUILDING AND SAFETY","400230","CONDOMINIUM TAX","606","Other Local Taxes","2015","-20000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-20000.00"
"BA","IS","00001","General Fund","210","PLANNING & COMM. DEVELOPMENT","321","BUILDING AND SAFETY","400230","CONDOMINIUM TAX","606","Other Local Taxes","2016","-20000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-20000.00"
"B1","IS","00014","TORCA Fund","620","HOUSING & ECONOMIC DEVELOPMENT","264","HOUSING","400260","PROP K TORCA CONVERSION TAX","606","Other Local Taxes","2013","-80000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-80000.00"
"BA","IS","00014","TORCA Fund","620","HOUSING & ECONOMIC DEVELOPMENT","264","HOUSING","400260","PROP K TORCA CONVERSION TAX","606","Other Local Taxes","2014","-80000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-80000.00"
"B1","IS","00014","TORCA Fund","620","HOUSING & ECONOMIC DEVELOPMENT","264","HOUSING","400260","PROP K TORCA CONVERSION TAX","606","Other Local Taxes","2014","-80000.00","0.00","0.00","0.00","0.00","0.00","40000.00","0.00","0.00","0.00","0.00","0.00","-40000.00"
"BA","IS","00014","TORCA Fund","620","HOUSING & ECONOMIC DEVELOPMENT","264","HOUSING","400260","PROP K TORCA CONVERSION TAX","606","Other Local Taxes","2015","-40000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-40000.00"
"BA","IS","00014","TORCA Fund","620","HOUSING & ECONOMIC DEVELOPMENT","264","HOUSING","400260","PROP K TORCA CONVERSION TAX","606","Other Local Taxes","2016","-40000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-40000.00"
"B1","IS","00001","General Fund","300","POLICE","302","ANIMAL CONTROL UNIT","400270","ANIMAL LICENSES","608","Licenses and Permits","2013","-175990.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-175990.00"
"BA","IS","00001","General Fund","300","POLICE","302","ANIMAL CONTROL UNIT","400270","ANIMAL LICENSES","608","Licenses and Permits","2014","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"BA","IS","00001","General Fund","300","POLICE","304","ADMINISTRATIVE SERVICES DIV","400270","ANIMAL LICENSES","608","Licenses and Permits","2014","-179899.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-179899.00"
"B1","IS","00001","General Fund","300","POLICE","304","ADMINISTRATIVE SERVICES DIV","400270","ANIMAL LICENSES","608","Licenses and Permits","2014","-179899.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-179899.00"
"BA","IS","00001","General Fund","300","POLICE","304","ADMINISTRATIVE SERVICES DIV","400270","ANIMAL LICENSES","608","Licenses and Permits","2015","-186195.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-186195.00"
"BA","IS","00001","General Fund","300","POLICE","304","ADMINISTRATIVE SERVICES DIV","400270","ANIMAL LICENSES","608","Licenses and Permits","2016","-193271.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-193271.00"
"B1","IS","00001","General Fund","130","FINANCE","225","PARKING OPERATIONS","400290","PREF PARKING PERMITS","608","Licenses and Permits","2013","-980000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","980000.00","0.00","0.00","0.00"
"B1","IS","00001","General Fund","210","PLANNING & COMM. DEVELOPMENT","417","PARKING OPERATIONS","400290","PREF PARKING PERMITS","608","Licenses and Permits","2013","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-980000.00","0.00","0.00","-980000.00"
"BA","IS","00001","General Fund","130","FINANCE","225","PARKING OPERATIONS","400290","PREF PARKING PERMITS","608","Licenses and Permits","2014","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"BA","IS","00001","General Fund","210","PLANNING & COMM. DEVELOPMENT","417","PARKING OPERATIONS","400290","PREF PARKING PERMITS","608","Licenses and Permits","2014","-1280000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-1280000.00"
"B1","IS","00001","General Fund","210","PLANNING & COMM. DEVELOPMENT","417","PARKING OPERATIONS","400290","PREF PARKING PERMITS","608","Licenses and Permits","2014","-1280000.00","0.00","0.00","0.00","0.00","0.00","232000.00","0.00","0.00","0.00","0.00","0.00","-1048000.00"
"BA","IS","00001","General Fund","210","PLANNING & COMM. DEVELOPMENT","417","PARKING OPERATIONS","400290","PREF PARKING PERMITS","608","Licenses and Permits","2015","-1177000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-1177000.00"
"BA","IS","00001","General Fund","210","PLANNING & COMM. DEVELOPMENT","417","PARKING OPERATIONS","400290","PREF PARKING PERMITS","608","Licenses and Permits","2016","-1177000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-1177000.00"
"B1","IS","00001","General Fund","210","PLANNING & COMM. DEVELOPMENT","417","PARKING OPERATIONS","400300","ON STREET METERS","608","Licenses and Permits","2013","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-13280000.00","0.00","0.00","-13280000.00"
"B1","IS","00001","General Fund","130","FINANCE","225","PARKING OPERATIONS","400300","ON STREET METERS","608","Licenses and Permits","2013","-13280000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","13280000.00","0.00","0.00","0.00"
"BA","IS","00001","General Fund","210","PLANNING & COMM. DEVELOPMENT","417","PARKING OPERATIONS","400300","ON STREET METERS","608","Licenses and Permits","2014","-14680000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-14680000.00"
"BA","IS","00001","General Fund","130","FINANCE","225","PARKING OPERATIONS","400300","ON STREET METERS","608","Licenses and Permits","2014","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"B1","IS","00001","General Fund","210","PLANNING & COMM. DEVELOPMENT","417","PARKING OPERATIONS","400300","ON STREET METERS","608","Licenses and Permits","2014","-14680000.00","0.00","0.00","0.00","0.00","0.00","750000.00","0.00","0.00","0.00","0.00","0.00","-13930000.00"
"BA","IS","00001","General Fund","210","PLANNING & COMM. DEVELOPMENT","417","PARKING OPERATIONS","400300","ON STREET METERS","608","Licenses and Permits","2015","-14557000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-14557000.00"
"BA","IS","00001","General Fund","210","PLANNING & COMM. DEVELOPMENT","417","PARKING OPERATIONS","400300","ON STREET METERS","608","Licenses and Permits","2016","-14920925.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-14920925.00"
"B1","IS","00001","General Fund","130","FINANCE","225","PARKING OPERATIONS","400308","VALET PERMITS","608","Licenses and Permits","2013","-341700.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","341700.00","0.00","0.00","0.00"
"B1","IS","00001","General Fund","210","PLANNING & COMM. DEVELOPMENT","417","PARKING OPERATIONS","400308","VALET PERMITS","608","Licenses and Permits","2013","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-341700.00","0.00","0.00","-341700.00"
"BA","IS","00001","General Fund","130","FINANCE","225","PARKING OPERATIONS","400308","VALET PERMITS","608","Licenses and Permits","2014","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"BA","IS","00001","General Fund","210","PLANNING & COMM. DEVELOPMENT","417","PARKING OPERATIONS","400308","VALET PERMITS","608","Licenses and Permits","2014","-530000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-530000.00"
"B1","IS","00001","General Fund","210","PLANNING & COMM. DEVELOPMENT","417","PARKING OPERATIONS","400308","VALET PARKING METER RENTAL","608","Licenses and Permits","2014","-530000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-530000.00"
"BA","IS","00001","General Fund","210","PLANNING & COMM. DEVELOPMENT","417","PARKING OPERATIONS","400308","VALET PARKING METER RENTAL","608","Licenses and Permits","2015","-601000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-601000.00"
"BA","IS","00001","General Fund","210","PLANNING & COMM. DEVELOPMENT","417","PARKING OPERATIONS","400308","VALET PARKING METER RENTAL","608","Licenses and Permits","2016","-616025.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-616025.00"
"B1","IS","00001","General Fund","130","FINANCE","225","PARKING OPERATIONS","400310","STRUCTURE ATTENDANT PARKING","608","Licenses and Permits","2013","-6700000.00","0.00","0.00","0.00","0.00","0.00","0.00","-400000.00","0.00","7100000.00","0.00","0.00","0.00"
"B1","IS","00001","General Fund","210","PLANNING & COMM. DEVELOPMENT","417","PARKING OPERATIONS","400310","STRUCTURE ATTENDANT PARKING","608","Licenses and Permits","2013","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-7100000.00","0.00","0.00","-7100000.00"
"BA","IS","00001","General Fund","130","FINANCE","225","PARKING OPERATIONS","400310","STRUCTURE ATTENDANT PARKING","608","Licenses and Permits","2014","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"BA","IS","00001","General Fund","210","PLANNING & COMM. DEVELOPMENT","417","PARKING OPERATIONS","400310","STRUCTURE ATTENDANT PARKING","608","Licenses and Permits","2014","-6920093.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-6920093.00"
"B1","IS","00001","General Fund","210","PLANNING & COMM. DEVELOPMENT","417","PARKING OPERATIONS","400310","STRUCTURE ATTENDANT PARKING","608","Licenses and Permits","2014","-6920093.00","0.00","0.00","0.00","0.00","0.00","-464604.00","0.00","0.00","0.00","0.00","0.00","-7384697.00"
"BA","IS","00001","General Fund","210","PLANNING & COMM. DEVELOPMENT","417","PARKING OPERATIONS","400310","STRUCTURE ATTENDANT PARKING","608","Licenses and Permits","2015","-7273000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-7273000.00"
"BA","IS","00001","General Fund","210","PLANNING & COMM. DEVELOPMENT","417","PARKING OPERATIONS","400310","STRUCTURE ATTENDANT PARKING","608","Licenses and Permits","2016","-7273000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-7273000.00"
"B1","IS","00001","General Fund","210","PLANNING & COMM. DEVELOPMENT","417","PARKING OPERATIONS","400318","ATTENDANT PARKING-STRUCTRE 7&8","608","Licenses and Permits","2013","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-4100000.00","0.00","0.00","-4100000.00"
"B1","IS","00001","General Fund","130","FINANCE","225","PARKING OPERATIONS","400318","ATTENDANT PARKING-STRUCTRE 7&8","608","Licenses and Permits","2013","-3600000.00","0.00","0.00","0.00","0.00","0.00","0.00","-500000.00","0.00","4100000.00","0.00","0.00","0.00"
"BA","IS","00001","General Fund","130","FINANCE","225","PARKING OPERATIONS","400318","ATTENDANT PARKING-STRUCTRE 7&8","608","Licenses and Permits","2014","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"BA","IS","00001","General Fund","210","PLANNING & COMM. DEVELOPMENT","417","PARKING OPERATIONS","400318","ATTENDANT PARKING-STRUCTRE 7&8","608","Licenses and Permits","2014","-4057846.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-4057846.00"
"B1","IS","00001","General Fund","210","PLANNING & COMM. DEVELOPMENT","417","PARKING OPERATIONS","400318","ATTENDANT PARKING-STRUCTRE 7&8","608","Licenses and Permits","2014","-4057846.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-4057846.00"
"BA","IS","00001","General Fund","210","PLANNING & COMM. DEVELOPMENT","417","PARKING OPERATIONS","400318","ATTENDANT PARKING-STRUCTRE 7&8","608","Licenses and Permits","2015","-3715000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-3715000.00"
"BA","IS","00001","General Fund","210","PLANNING & COMM. DEVELOPMENT","417","PARKING OPERATIONS","400318","ATTENDANT PARKING-STRUCTRE 7&8","608","Licenses and Permits","2016","-3715000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-3715000.00"
"B1","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","560","CULTURAL AFFAIRS","400320","MILES PLAYHOUSE PROD FEES","612","Charges for Service","2013","-24000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-24000.00"
"BA","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","560","CULTURAL AFFAIRS","400320","MILES PLAYHOUSE PROD FEES","612","Charges for Service","2014","-24000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-24000.00"
"B1","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","560","CULTURAL AFFAIRS","400320","MILES PLAYHOUSE PROD FEES","612","Charges for Service","2014","-24000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-24000.00"
"BA","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","560","CULTURAL AFFAIRS","400320","MILES PLAYHOUSE PROD FEES","612","Charges for Service","2015","-17500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-17500.00"
"BA","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","560","CULTURAL AFFAIRS","400320","MILES PLAYHOUSE PROD FEES","612","Charges for Service","2016","-17500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-17500.00"
"B1","IS","00001","General Fund","700","NON-DEPARTMENTAL","274","ALL OTHER TRANSACTIONS","400350","STATUATORY PASS-THROUGHS","602","Property Taxes","2013","-5792720.00","0.00","0.00","0.00","0.00","0.00","0.00","3993083.00","0.00","0.00","0.00","0.00","-1799637.00"
"BA","IS","00001","General Fund","130","FINANCE","224","BUSINESS & REVENUE OPERATIONS","400350","STATUATORY PASS-THROUGHS","602","Property Taxes","2014","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"BA","IS","00001","General Fund","700","NON-DEPARTMENTAL","274","ALL OTHER TRANSACTIONS","400350","STATUATORY PASS-THROUGHS","602","Property Taxes","2014","-2014977.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-2014977.00"
"B1","IS","00001","General Fund","700","NON-DEPARTMENTAL","274","ALL OTHER TRANSACTIONS","400350","STATUATORY PASS-THROUGHS","602","Property Taxes","2014","-2014977.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-2014977.00"
"BA","IS","00001","General Fund","700","NON-DEPARTMENTAL","274","ALL OTHER TRANSACTIONS","400350","STATUATORY PASS-THROUGHS","602","Property Taxes","2015","-2339977.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-2339977.00"
"BA","IS","00001","General Fund","700","NON-DEPARTMENTAL","274","ALL OTHER TRANSACTIONS","400350","STATUATORY PASS-THROUGHS","602","Property Taxes","2016","-2410176.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-2410176.00"
"B1","IS","00001","General Fund","700","NON-DEPARTMENTAL","274","ALL OTHER TRANSACTIONS","400351","RPTTF RESIDUALS","602","Property Taxes","2013","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-5081297.00","0.00","0.00","0.00","0.00","-5081297.00"
"BA","IS","00001","General Fund","700","NON-DEPARTMENTAL","274","ALL OTHER TRANSACTIONS","400351","RPTTF RESIDUALS","602","Property Taxes","2014","-5120927.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-5120927.00"
"B1","IS","00001","General Fund","700","NON-DEPARTMENTAL","274","ALL OTHER TRANSACTIONS","400351","RPTTF RESIDUALS","602","Property Taxes","2014","-5120927.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-5120927.00"
"BA","IS","00001","General Fund","700","NON-DEPARTMENTAL","274","ALL OTHER TRANSACTIONS","400351","RPTTF RESIDUALS","602","Property Taxes","2015","-5368227.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-5368227.00"
"BA","IS","00001","General Fund","700","NON-DEPARTMENTAL","274","ALL OTHER TRANSACTIONS","400351","RPTTF RESIDUALS","602","Property Taxes","2016","-6063094.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-6063094.00"
"B1","IS","00001","General Fund","400","COMMUNITY & CULTURAL SERVICES","544","COMMUNITY RECREATION","400360","SMARS SOCIAL PROGRAM","612","Charges for Service","2013","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
