"case_number","parcel_id","location","location_description","title","complaintviolation","reported","statusclosedate","department","zone","ownername","complianceinspector","holdpermits","geom"
"20548","199219166","14 MAGNOLIA ST",,"Program Supervisor","Housing Code Enforcement","2011-04-05T00:00:00.000",,"MASSOP ERROLL",,,"Tonja","Nelson",
"20565","249557346","24 MORRIS ST",,"Housing Code Inspector","Housing Code Enforcement","2011-04-05T00:00:00.000",,"REDBRICK II LP",,,"Rochelle","Little",
"20543","180411083","1 IMLAY ST",,"Public Health Inspector","Housing Code Enforcement","2011-04-05T00:00:00.000","2011-04-11T00:00:00.000","NINA PROPERTIES LLC",,,"Dan","Lusa",
"20573","198208079","148 EDGEWOOD ST",,"Program Supervisor","Essential Services","2011-04-06T00:00:00.000","2011-04-06T00:00:00.000","DAVIS OPHNI G",,,"Tonja","Nelson",
"20574","208643139","61 HENRY ST",,"Housing Code Inspector","Housing Code Enforcement","2011-04-06T00:00:00.000",,"HARRY  CHANDRAWATTIE",,,"Rochelle","Little",
"20572","198208079","148 EDGEWOOD ST",,"Program Supervisor","Essential Services","2011-04-06T00:00:00.000","2011-04-06T00:00:00.000","DAVIS OPHNI G",,,"Tonja","Nelson",
"20570","198213143","70 VINE ST",,"Program Supervisor","Housing Code Enforcement","2011-04-06T00:00:00.000",,"THE HARTFORD COMMUNITIES IV LLC",,,"Tonja","Nelson",
"20575","208643139","61 HENRY ST",,"Housing Code Inspector","Housing Code Enforcement","2011-04-06T00:00:00.000",,"HARRY  CHANDRAWATTIE",,,"Rochelle","Little",
"20594","274687050","25 EAST ELLIOTT ST","21","Housing Code Inspector","Housing Code Enforcement","2011-04-07T00:00:00.000",,"DNM ENTERPRISES LLC",,,"Rochelle","Little",
"20596","217106128","23 LOVE LN",,"Program Supervisor","Housing Code Enforcement","2011-04-07T00:00:00.000",,"LOPEZ WILLIAM",,,"Tonja","Nelson",
"20601","217104058","275 WESTLAND ST",,"Program Supervisor","Bed Bugs (HCE)","2011-04-07T00:00:00.000",,"WESTLAND PL ACE LIMITED PARTNERSHIP",,,"Tonja","Nelson",
"20636","179318021","17 MARSHALL ST","B 5","Program Supervisor","Certificate of Apartment Occupancy","2011-04-08T00:00:00.000",,"VICTORIA WILLIAMS",,,"Tonja","Nelson",
"20616","196210082","92 MANSFIELD ST",,"Program Supervisor","Certificate of Apartment Occupancy","2011-04-08T00:00:00.000",,"WEBSTER BANK",,,"Tonja","Nelson",
"20661","179319032","286 FARMINGTON AV",,"Program Supervisor","Housing Code Enforcement","2011-04-08T00:00:00.000",,"SMITH DAVID C",,,"Tonja","Nelson",
"20634","179318021","17 MARSHALL ST",,"Program Supervisor","Certificate of Apartment Occupancy","2011-04-08T00:00:00.000",,"VICTORIA WILLIAMS",,,"Tonja","Nelson",
"20620","135392167","62 CHADWICK AV",,"Public Health Inspector","Housing Code Enforcement","2011-04-08T00:00:00.000",,"CITY OF HARTFORD",,,"Dan","Lusa",
"20611","250579169","27 ANNAWAN ST",,"Public Health Inspector","Rodent (HCE)","2011-04-08T00:00:00.000","2011-04-05T00:00:00.000","MARQUEZ DOMINGO",,,"Dan","Lusa",
"20621","250580229","38 BENTON ST",,"Public Health Inspector","Housing Code Enforcement","2011-04-08T00:00:00.000",,"SANCHEZ JOSE",,,"Dan","Lusa",
"20612","242234042","61 MAHL AV",,"Public Health Inspector","Rodent (HCE)","2011-04-08T00:00:00.000","2011-04-07T00:00:00.000","LANE MARCUS",,,"Dan","Lusa",
"20608","242234043","63 MAHL AV",,"Public Health Inspector","Rodent (HCE)","2011-04-08T00:00:00.000",,"WAITE ANTHONY",,,"Dan","Lusa",
"20635","179318021","17 MARSHALL ST",,"Program Supervisor","Certificate of Apartment Occupancy","2011-04-08T00:00:00.000",,"VICTORIA WILLIAMS",,,"Tonja","Nelson",
"20619","210752024","230 FAIRFIELD AV",,"Public Health Inspector","Housing Code Enforcement","2011-04-08T00:00:00.000","2011-04-13T00:00:00.000","HUDSON GREGORY R",,,"Dan","Lusa",
"20629","179317270","905 ASYLUM AV",,"Program Supervisor","Housing Code Enforcement","2011-04-11T00:00:00.000",,"903 ASYLUM REALTY LLC",,,"Tonja","Nelson",
"20653","158398003","70 SISSON AV",,"Public Health Inspector","Housing Code Enforcement","2011-04-11T00:00:00.000","2011-04-13T00:00:00.000","JUDKINS RACHEL",,,"Dan","Lusa",
"20642","147017098","133 BURNHAM ST",,"Program Supervisor","Housing Code Enforcement","2011-04-11T00:00:00.000",,"MORGAN ALFRED",,,"Tonja","Nelson",
"20628","211747036","329 FAIRFIELD AV",,"Housing Code Inspector","Bed Bugs (HCE)","2011-04-11T00:00:00.000",,"WINDROSS LLOYD G",,,"Rochelle","Little",
"20639","153181001","140 WOODLAND DR",,"Program Supervisor","Certificate of Apartment Occupancy","2011-04-11T00:00:00.000",,"ST FRANCIS HOSPITAL OF HTFD",,,"Tonja","Nelson",
"20633","179318005","50 GILLETT ST",,"Program Supervisor","Certificate of Apartment Occupancy","2011-04-11T00:00:00.000",,,"ALL IN PROPERTY MANAGEMENT, LLC",,"Tonja","Nelson",
"20654","277806192","5 SOUTH ST",,"Public Health Inspector","Housing Code Enforcement","2011-04-11T00:00:00.000","2011-04-18T00:00:00.000","GAYNOR ANNETTE",,,"Dan","Lusa",
"20630","198213178","157 MAGNOLIA ST",,"Program Supervisor","Bed Bugs (HCE)","2011-04-11T00:00:00.000",,"HIGGINS STEPHEN",,,"Tonja","Nelson",
"20638","153181001","191 WOODLAND DR",,"Program Supervisor","Certificate of Apartment Occupancy","2011-04-11T00:00:00.000",,"ST FRANCIS HOSPITAL OF HTFD",,,"Tonja","Nelson",
"20637","153181001","17 WOODLAND DR",,"Program Supervisor","Certificate of Apartment Occupancy","2011-04-11T00:00:00.000",,"ST FRANCIS HOSPITAL OF HTFD",,,"Tonja","Nelson",
"20668","198208136","81 VINE ST","B","Program Supervisor","Certificate of Apartment Occupancy","2011-04-12T00:00:00.000",,"HARTFORD HOUSING AUTHORITY",,,"Tonja","Nelson",
"20681","251666084","51 WHITMORE ST","203","Housing Code Inspector","Certificate of Apartment Occupancy","2011-04-12T00:00:00.000",,"FADAKAR ENTERPRISE LLC","MICHAEL","FADAKAR","Rochelle","Little",
"20658","268350008","950 MAIN ST",,"Public Health Inspector","Housing Code Enforcement","2011-04-12T00:00:00.000","2011-04-13T00:00:00.000","CITY OF HARTFORD",,,"Dan","Lusa",
"20664","154181090","141 WOODLAND ST","104","Program Supervisor","Certificate of Apartment Occupancy","2011-04-12T00:00:00.000",,"HARTFORD HOUSING AUTHORITY",,,"Tonja","Nelson",
"20669","198208136","75 VINE ST","L","Program Supervisor","Certificate of Apartment Occupancy","2011-04-12T00:00:00.000",,"HARTFORD HOUSING AUTHORITY",,,"Tonja","Nelson",
"20666","154181090","141 WOODLAND ST","506","Program Supervisor","Certificate of Apartment Occupancy","2011-04-12T00:00:00.000",,"HARTFORD HOUSING AUTHORITY",,,"Tonja","Nelson",
"20675","219217018","204 MAGNOLIA ST",,"Program Supervisor","Housing Code Enforcement","2011-04-12T00:00:00.000",,"88 NELSON REALTY LLC",,,"Tonja","Nelson",
"20682","251666084","51 WHITMORE ST","103","Housing Code Inspector","Certificate of Apartment Occupancy","2011-04-12T00:00:00.000",,"FADAKAR ENTERPRISE LLC","MICHAEL","FADAKAR","Rochelle","Little",
"20649","270464020","62 SOUTH PROSPECT ST",,"Public Health Inspector","Housing Code Enforcement","2011-04-12T00:00:00.000",,"SHELDON OAK II COOPERATIVE LP",,,"Dan","Lusa",
"20677","219217018","204 MAGNOLIA ST",,"Program Supervisor","Housing Code Enforcement","2011-04-12T00:00:00.000",,"88 NELSON REALTY LLC",,,"Tonja","Nelson",
"20648","180411082","44 HAWTHORN ST",,"Public Health Inspector","Rodent (HCE)","2011-04-12T00:00:00.000","2011-04-11T00:00:00.000","AETNA LIFE INSURANCE CO",,,"Dan","Lusa",
"20667","198208136","79 VINE ST","N","Program Supervisor","Certificate of Apartment Occupancy","2011-04-12T00:00:00.000",,"HARTFORD HOUSING AUTHORITY",,,"Tonja","Nelson",
"20652","219217070","71 ENFIELD ST",,"Public Health Inspector","Housing Code Enforcement","2011-04-12T00:00:00.000","2011-04-13T00:00:00.000","WILLIAMS TOMORRA",,,"Dan","Lusa",
"20679","216056007","19 HARPER ST",,"Public Health Inspector","Housing Code Enforcement","2011-04-12T00:00:00.000",,"POBIOCHA AKUDO",,,"Dan","Lusa",
"20674","219217018","204 MAGNOLIA ST",,"Program Supervisor","Housing Code Enforcement","2011-04-12T00:00:00.000",,"88 NELSON REALTY LLC",,,"Tonja","Nelson",
"20673","253803272","67 STANDISH ST",,"Housing Code Inspector","Fair Rent","2011-04-12T00:00:00.000",,"MICELI FRANCESCO",,,"Rochelle","Little",
"20680","251666084","51 WHITMORE ST",,"Housing Code Inspector","Certificate of Apartment Occupancy","2011-04-12T00:00:00.000",,"FADAKAR ENTERPRISE LLC","MICHAEL","FADAKAR","Rochelle","Little",
"20650","284074071","3372 MAIN ST",,"Public Health Inspector","Rodent (HCE)","2011-04-12T00:00:00.000",,"REDDEN DENNIS C JR ESTATE",,,"Dan","Lusa",
"20678","219217018","204 MAGNOLIA ST",,"Program Supervisor","Housing Code Enforcement","2011-04-12T00:00:00.000",,"88 NELSON REALTY LLC",,,"Tonja","Nelson",
"20665","154181090","141 WOODLAND ST","419","Program Supervisor","Certificate of Apartment Occupancy","2011-04-12T00:00:00.000",,"HARTFORD HOUSING AUTHORITY",,,"Tonja","Nelson",
"20663","179318005","50 GILLETT ST",,"Program Supervisor","Certificate of Apartment Occupancy","2011-04-12T00:00:00.000",,,"ALL IN PROPERTY MANAGEMENT, LLC",,"Tonja","Nelson",
"20662","153181001","52 WOODLAND DR",,"Program Supervisor","Certificate of Apartment Occupancy","2011-04-12T00:00:00.000",,"ST FRANCIS HOSPITAL OF HTFD",,,"Tonja","Nelson",
"20676","219217018","204 MAGNOLIA ST",,"Program Supervisor","Housing Code Enforcement","2011-04-12T00:00:00.000",,"88 NELSON REALTY LLC",,,"Tonja","Nelson",
"20700","184520113","263 ZION ST",,"Public Health Inspector","Housing Code Enforcement","2011-04-13T00:00:00.000",,"COSTA CARLOS A",,,"Dan","Lusa",
"20719","179320141","330 LAUREL ST","214","Program Supervisor","Bed Bugs (HCE)","2011-04-13T00:00:00.000","2011-04-20T00:00:00.000","B A INVESTMENTS LLC",,,"Tonja","Nelson",
"20695","247457105","389 MAIN ST",,"Public Health Inspector","Rodent (HCE)","2011-04-13T00:00:00.000","2011-04-08T00:00:00.000","DOWNTOWN PROPERTIES LLC",,,"Dan","Lusa",
"20714","219210099","58 MANSFIELD ST",,"Program Supervisor","Housing Code Enforcement","2011-04-13T00:00:00.000",,"WHATLEY MICHELLE A",,,"Tonja","Nelson",
"20704","275688076","530 WETHERSFIELD AV","C 9","Housing Code Inspector","Essential Services","2011-04-13T00:00:00.000",,"ELUL LLC",,,"Rochelle","Little",
"20716","179320141","330 LAUREL ST","214","Program Supervisor","Housing Code Enforcement","2011-04-13T00:00:00.000",,"B A INVESTMENTS LLC",,,"Tonja","Nelson",
"20724","275681037","493 WETHERSFIELD AV",,"Housing Code Inspector","Housing Code Enforcement","2011-04-14T00:00:00.000",,"POSADA BEATRIZ",,,"Rochelle","Little",
"20725","184520114","265 ZION ST",,"Public Health Inspector","Rodent (HCE)","2011-04-15T00:00:00.000","2011-04-14T00:00:00.000","RIVERA RAFAEL",,,"Dan","Lusa",
"20727","184520112","255 ZION ST",,"Public Health Inspector","Rodent (HCE)","2011-04-15T00:00:00.000","2011-04-14T00:00:00.000","URBAN PRESERVATION ASSOC LP",,,"Dan","Lusa",
"20752","253803272","67 STANDISH ST",,"Housing Code Inspector","Fair Rent","2011-04-15T00:00:00.000",,"MICELI FRANCESCO",,,"Rochelle","Little",
"20767","169014054","665 BLUE HILLS AV",,"Public Health Inspector","Housing Code Enforcement","2011-04-15T00:00:00.000","2011-04-18T00:00:00.000","GETHSEMANE CHURCH OF GOD IN CHRIST INC",,,"Dan","Lusa",
"20726","184520115","271 ZION ST",,"Public Health Inspector","Rodent (HCE)","2011-04-15T00:00:00.000","2011-04-14T00:00:00.000","ORTIZ ISABEL",,,"Dan","Lusa",
"20769","128137004","6 DILLON RD","B1","Program Supervisor","Certificate of Apartment Occupancy","2011-04-18T00:00:00.000","2011-05-27T00:00:00.000","HOUSING AUTHORITY OF THE",,,"Tonja","Nelson",
"20782","229656174","483 MAPLE AV",,"Public Health Inspector","Housing Code Enforcement","2011-04-18T00:00:00.000","2011-04-19T00:00:00.000","RAJAGOPALAN KRISHNAN GOPAL",,,"Dan","Lusa",
"20773","149089149","78 ANDOVER ST",,"Program Supervisor","Housing Code Enforcement","2011-04-18T00:00:00.000",,"DIAS EMILY C",,,"Tonja","Nelson",
"20765","208631148","21 GRANDVIEW TER",,"Public Health Inspector","Rodent (HCE)","2011-04-18T00:00:00.000","2011-04-15T00:00:00.000","ROBLES JESSICA M",,,"Dan","Lusa",
"20762","164612232","487 BROADVIEW TER",,"Public Health Inspector","Rodent (HCE)","2011-04-18T00:00:00.000","2011-04-15T00:00:00.000","LIUZZO SAUNDRA M",,,"Dan","Lusa",
"20764","164614237","575 BROADVIEW TER",,"Public Health Inspector","Rodent (HCE)","2011-04-18T00:00:00.000","2011-04-15T00:00:00.000","BETANCOURT ENID",,,"Dan","Lusa",
"20775","178261377","34 WILLARD ST",,"Program Supervisor","Bed Bugs (HCE)","2011-04-18T00:00:00.000",,"MARKS GROUP LLC",,,"Tonja","Nelson",
"20759","158397058","784 CAPITOL AV",,"Program Supervisor","Housing Code Enforcement","2011-04-18T00:00:00.000","2011-04-18T00:00:00.000",,"11 AVENUE A LLC",,"Tonja","Nelson",
"20774","278816174","940 WETHERSFIELD AV","5","Housing Code Inspector","Housing Code Enforcement","2011-04-18T00:00:00.000",,"BRANCO DANIEL M",,,"Rochelle","Little",
"20780","152185077","1470 ALBANY AV",,"Program Supervisor","Essential Services","2011-04-18T00:00:00.000","2011-04-18T00:00:00.000","BILLINGTON CLYDE",,,"Tonja","Nelson",
"20772","170027144","581 BLUE HILLS AV",,"Program Supervisor","Bed Bugs (HCE)","2011-04-18T00:00:00.000",,"MILLER CLIFTON G",,,"Tonja","Nelson",
"20766","136480236","6 NEW PARK AV",,"Public Health Inspector","Rodent (HCE)","2011-04-18T00:00:00.000","2011-04-15T00:00:00.000","NEW PARK HARTFORD LLC",,,"Dan","Lusa",
"20763","164614240","587 BROADVIEW TER",,"Public Health Inspector","Rodent (HCE)","2011-04-18T00:00:00.000","2011-04-15T00:00:00.000","ORTIZ IRIS C",,,"Dan","Lusa",
"20793","169014053","14 BURNHAM ST",,"Public Health Inspector","Rodent (HCE)","2011-04-19T00:00:00.000","2011-04-18T00:00:00.000","MARSHALL HOLLOWAY KAMESHA",,,"Dan","Lusa",
"20799","253803272","67 STANDISH ST",,"Housing Code Inspector","Housing Code Enforcement","2011-04-19T00:00:00.000",,"MICELI FRANCESCO",,,"Rochelle","Little",
"20795","169014057","675 BLUE HILLS AV",,"Public Health Inspector","Rodent (HCE)","2011-04-19T00:00:00.000","2011-04-18T00:00:00.000","WILLIAMS EVERTON R",,,"Dan","Lusa",
"20792","277806190","731 WETHERSFIELD AV",,"Public Health Inspector","Rodent (HCE)","2011-04-19T00:00:00.000","2011-04-18T00:00:00.000","PAWL PETER",,,"Dan","Lusa",
"20794","169014056","671 BLUE HILLS AV",,"Public Health Inspector","Rodent (HCE)","2011-04-19T00:00:00.000","2011-04-18T00:00:00.000","CHRISTOFORAKIS GEORGE",,,"Dan","Lusa",
"20805","177252026","287 SARGEANT ST",,"Public Health Inspector","Rodent (HCE)","2011-04-19T00:00:00.000",,"MENDES WESLEY",,,"Dan","Lusa",
"20821","180407048","243 LAUREL ST",,"Program Supervisor","Essential Services","2011-04-19T00:00:00.000","2011-04-20T00:00:00.000","ETERNAL ENTERPRISE INC",,,"Tonja","Nelson",
"20791","277806191","3 SOUTH ST",,"Public Health Inspector","Rodent (HCE)","2011-04-19T00:00:00.000","2011-04-18T00:00:00.000","DUONG BINH",,,"Dan","Lusa",
"20824","243249143","1630 MAIN ST",,"Program Supervisor","Housing Code Enforcement","2011-04-19T00:00:00.000","2011-06-30T00:00:00.000","SOC GROUP II LIMITED PARTNERSHIP",,,"Tonja","Nelson",
"20817","221273071","27 WILLIAMS ST",,"Program Supervisor","Housing Code Enforcement","2011-04-19T00:00:00.000",,,"27-29 WILLIAMS ST BEH''Y LLC",,"Tonja","Nelson",
"20868","221273071","27 WILLIAMS ST",,"Program Supervisor","Housing Code Enforcement","2011-04-20T00:00:00.000",,,"27-29 WILLIAMS ST BEH''Y LLC",,"Tonja","Nelson",
"20847","156318445","20 GILLETT ST",,"Program Supervisor","Housing Code Enforcement","2011-04-20T00:00:00.000","2011-04-21T00:00:00.000","JR GILLETT REALTY CORP",,,"Tonja","Nelson",
"20838","276802036","44 STANDISH ST",,"Housing Code Inspector","Bed Bugs (HCE)","2011-04-20T00:00:00.000",,"ELLIOT EQUITIES LLC",,,"Rochelle","Little",
"20855","135392160","92 CHADWICK AV",,"Public Health Inspector","Rodent (HCE)","2011-04-21T00:00:00.000","2011-04-20T00:00:00.000","TOUSIGNANT ERIC H",,,"Dan","Lusa",
"20866","152186105","106 KENT ST",,"Program Supervisor","Housing Code Enforcement","2011-04-21T00:00:00.000",,"EARLINGTON NOV LETTE",,,"Tonja","Nelson",
"20910","221272109","30 BROOK ST",,"Public Health Inspector","Housing Code Enforcement","2011-04-21T00:00:00.000",,"ANGOL REPTON J",,,"Dan","Lusa",
"20912","203424156","118 BABCOCK ST",,"Public Health Inspector","Housing Code Enforcement","2011-04-21T00:00:00.000",,"CONCETTA PAPA",,,"Dan","Lusa",
"20856","198213176","149 MAGNOLIA ST",,"Public Health Inspector","Rodent (HCE)","2011-04-21T00:00:00.000",,"TRIVEDI VIDYA N",,,"Dan","Lusa",
"20887","147017098","133 BURNHAM ST",,"Program Supervisor","Housing Code Enforcement","2011-04-25T00:00:00.000",,"MORGAN ALFRED",,,"Tonja","Nelson",
"20880","199219167","12 MAGNOLIA ST",,"Program Supervisor","Housing Code Enforcement","2011-04-25T00:00:00.000",,"MILLS GEORGIA",,,"Tonja","Nelson",
"20869","179318023","27 MARSHALL ST",,"Program Supervisor","Bed Bugs (HCE)","2011-04-25T00:00:00.000",,,"227 MARSHALL ST LLC",,"Tonja","Nelson",
"20870","276803024","35 STANDISH ST",,"Housing Code Inspector","Housing Code Enforcement","2011-04-25T00:00:00.000",,"TIFANY LLC",,,"Rochelle","Little",
"21166","217110109","280 ENFIELD ST",,"Director of L&I","Rodent (HCE)","2011-04-26T00:00:00.000",,"CITY OF HARTFORD",,,"Dan","Loos",
"20908","208631008","249 NEW BRITAIN AV",,"Housing Code Inspector","Housing Code Enforcement","2011-04-26T00:00:00.000",,"MY CT PROPERTY LLC",,,"Rochelle","Little",
"20901","156312033","7 WOODLAND ST",,"Public Health Inspector","Housing Code Enforcement","2011-04-26T00:00:00.000",,"SURREY GROUP LLC",,,"Dan","Lusa",
"20882","209640186","346 WEST PRESTON ST",,"Housing Code Inspector","Housing Code Enforcement","2011-04-26T00:00:00.000",,"RILEY CLIFFORD",,,"Rochelle","Little",
"20899","136476005","145 MADISON AV",,"Public Health Inspector","Housing Code Enforcement","2011-04-26T00:00:00.000",,"SERRANO RICARDO",,,"Dan","Lusa",
"20878","219211011","168 MIDDLEFIELD ST",,"Program Supervisor","Housing Code Enforcement","2011-04-26T00:00:00.000",,"MIDDLEFIELD PROPERTIES LLC",,,"Tonja","Nelson",
"21165","219211083","109 ENFIELD ST",,"Director of L&I","Rodent (HCE)","2011-04-26T00:00:00.000",,"QUINTILIANI ANTHONY",,,"Dan","Loos",
"20915","113374074","39 DOROTHY ST",,"Public Health Inspector","Rodent (HCE)","2011-04-26T00:00:00.000",,"DOROTHY APARTMENTS LLC",,,"Dan","Lusa",
"20903","270464020","62 SOUTH PROSPECT ST",,"Public Health Inspector","Housing Code Enforcement","2011-04-26T00:00:00.000",,"SHELDON OAK II COOPERATIVE LP",,,"Dan","Lusa",
"20905","249557346","24 MORRIS ST",,"Housing Code Inspector","Housing Code Enforcement","2011-04-26T00:00:00.000",,"REDBRICK II LP",,,"Rochelle","Little",
"20897","136476008","1973 PARK ST",,"Public Health Inspector","Housing Code Enforcement","2011-04-26T00:00:00.000",,"DACOSTA JOSE",,,"Dan","Lusa",
"20896","295564001","180 STONINGTON ST",,"Public Health Inspector","Housing Code Enforcement","2011-04-26T00:00:00.000",,"STONINGTON ACRES LLC",,,"Dan","Lusa",
"20898","136476007","1965 PARK ST",,"Public Health Inspector","Housing Code Enforcement","2011-04-26T00:00:00.000",,"PARKVILLE APARTMENTS LLC",,,"Dan","Lusa",
"20906","180411097","53 IMLAY ST",,"Program Supervisor","Housing Code Enforcement","2011-04-26T00:00:00.000",,"IMLAY HARTFORD LLC",,,"Tonja","Nelson",
"20900","180404004","115 SOUTH MARSHALL ST",,"Public Health Inspector","Housing Code Enforcement","2011-04-26T00:00:00.000",,"ETERNAL ENTERPRISE INC",,,"Dan","Lusa",
"20889","187624079","454 HILLSIDE AV",,"Housing Code Inspector","Housing Code Enforcement","2011-04-26T00:00:00.000",,"GONZALEZ GUMERCINDO",,,"Rochelle","Little",
"20894","229576182","182 BENTON ST",,"Public Health Inspector","Rodent (HCE)","2011-04-26T00:00:00.000",,"FRANK CITINO",,,"Dan","Lusa",
"20904","249557346","24 MORRIS ST",,"Housing Code Inspector","Bed Bugs (HCE)","2011-04-26T00:00:00.000",,"REDBRICK II LP",,,"Rochelle","Little",
"20895","295564001","134 STONINGTON ST",,"Public Health Inspector","Housing Code Enforcement","2011-04-26T00:00:00.000",,"STONINGTON ACRES LLC",,,"Dan","Lusa",
"20902","200267149","166 COLLINS ST",,"Public Health Inspector","Housing Code Enforcement","2011-04-26T00:00:00.000",,,"CARRIAGE PLACE APTS LLC",,"Dan","Lusa",
"20929","217111159","712 GARDEN ST",,"Housing Code Inspector","Housing Code Enforcement","2011-04-27T00:00:00.000",,"MORRISON LINVAL",,,"Kionna","Owens Osayande",
"20934","270464018","80 CHARTER OAK AV","710","Housing Code Inspector","Certificate of Apartment Occupancy","2011-04-27T00:00:00.000",,"HARTFORD HOUSING AUTHORITY",,,"Rochelle","Little",
"20923","210763203","362 SOUTH ST",,"Housing Code Inspector","Essential Services","2011-04-27T00:00:00.000",,"PACHECO BERNARDINA",,,"Rochelle","Little",
"20936","154181090","141 WOODLAND ST","307","Program Supervisor","Certificate of Apartment Occupancy","2011-04-27T00:00:00.000",,"HARTFORD HOUSING AUTHORITY",,,"Tonja","Nelson",
"20919","175187017","124 ADAMS ST",,"Housing Code Inspector","Housing Code Enforcement","2011-04-27T00:00:00.000",,"GUERRERO NILSON",,,"Kionna","Owens Osayande",
"20940","154181090","141 WOODLAND ST","614","Program Supervisor","Certificate of Apartment Occupancy","2011-04-27T00:00:00.000",,"HARTFORD HOUSING AUTHORITY",,,"Tonja","Nelson",
"20933","196156064","288 VINE ST",,"Program Supervisor","Housing Code Enforcement","2011-04-27T00:00:00.000","2012-05-07T00:00:00.000","DAVIS DONNIE EARL",,,"Tonja","Nelson",
"20927","217111159","712 GARDEN ST",,"Housing Code Inspector","Housing Code Enforcement","2011-04-27T00:00:00.000",,"MORRISON LINVAL",,,"Kionna","Owens Osayande",
"20926","217111159","712 GARDEN ST",,"Housing Code Inspector","Housing Code Enforcement","2011-04-27T00:00:00.000",,"MORRISON LINVAL",,,"Kionna","Owens Osayande",
"20920","175187017","124 ADAMS ST",,"Housing Code Inspector","Housing Code Enforcement","2011-04-27T00:00:00.000",,"GUERRERO NILSON",,,"Kionna","Owens Osayande",
"20950","203419021","6 PUTNAM HTS",,"Public Health Inspector","Housing Code Enforcement","2011-04-27T00:00:00.000","2011-04-28T00:00:00.000","MFS LLC",,,"Dan","Lusa",
"20937","154181090","141 WOODLAND ST","803","Program Supervisor","Certificate of Apartment Occupancy","2011-04-27T00:00:00.000",,"HARTFORD HOUSING AUTHORITY",,,"Tonja","Nelson",
"20938","154181090","141 WOODLAND ST","502","Program Supervisor","Certificate of Apartment Occupancy","2011-04-27T00:00:00.000",,"HARTFORD HOUSING AUTHORITY",,,"Tonja","Nelson",
"20928","217111159","712 GARDEN ST",,"Housing Code Inspector","Housing Code Enforcement","2011-04-27T00:00:00.000",,"MORRISON LINVAL",,,"Kionna","Owens Osayande",
"20939","154181090","141 WOODLAND ST","615","Program Supervisor","Certificate of Apartment Occupancy","2011-04-27T00:00:00.000",,"HARTFORD HOUSING AUTHORITY",,,"Tonja","Nelson",
"20925","113374074","39 DOROTHY ST",,"Program Supervisor","Housing Code Enforcement","2011-04-27T00:00:00.000",,"DOROTHY APARTMENTS LLC",,,"Tonja","Nelson",
"20958","295564001","180 STONINGTON ST",,"Public Health Inspector","Housing Code Enforcement","2011-04-28T00:00:00.000",,"STONINGTON ACRES LLC",,,"Dan","Lusa",
"20966","153181001","144 WOODLAND DR",,"Program Supervisor","Certificate of Apartment Occupancy","2011-04-28T00:00:00.000",,"ST FRANCIS HOSPITAL OF HTFD",,,"Tonja","Nelson",
"20955","176202197","80 STERLING ST",,"Public Health Inspector","Rodent (HCE)","2011-04-28T00:00:00.000","2011-04-26T00:00:00.000","YACKECHA DICKENSON",,,"Dan","Lusa",
"20957","270464020","62 SOUTH PROSPECT ST",,"Public Health Inspector","Housing Code Enforcement","2011-04-28T00:00:00.000",,"SHELDON OAK II COOPERATIVE LP",,,"Dan","Lusa",
"20983","237062039","466 BARBOUR ST",,"Program Supervisor","Housing Code Enforcement","2011-04-28T00:00:00.000",,"NGUYEN VU",,,"Tonja","Nelson",
"20953","176202198","78 STERLING ST",,"Public Health Inspector","Rodent (HCE)","2011-04-28T00:00:00.000","2011-04-26T00:00:00.000","JULIO VEGA",,,"Dan","Lusa",
"20954","176202199","72 STERLING ST",,"Public Health Inspector","Rodent (HCE)","2011-04-28T00:00:00.000","2011-04-26T00:00:00.000","HALLIDAY YVONNE  1/3",,,"Dan","Lusa",
"20974","203419023","2 PUTNAM HTS",,"Public Health Inspector","Rodent (HCE)","2011-04-29T00:00:00.000","2011-04-28T00:00:00.000","VEGUILLA SANTIAGO",,,"Dan","Lusa",
"20987","219211011","168 MIDDLEFIELD ST",,"Program Supervisor","Housing Code Enforcement","2011-04-29T00:00:00.000",,"MIDDLEFIELD PROPERTIES LLC",,,"Tonja","Nelson",
"20975","203419020","10 PUTNAM HTS",,"Public Health Inspector","Rodent (HCE)","2011-04-29T00:00:00.000","2011-04-28T00:00:00.000","RAYCRAFT PATRICK J",,,"Dan","Lusa",
"20985","237062040","462 BARBOUR ST",,"Program Supervisor","Housing Code Enforcement","2011-04-29T00:00:00.000",,"XAVIER SIDNEY",,,"Tonja","Nelson",
"20976","295564001","134 STONINGTON ST",,"Public Health Inspector","Housing Code Enforcement","2011-04-29T00:00:00.000",,"STONINGTON ACRES LLC",,,"Dan","Lusa",
"21000","270464020","62 SOUTH PROSPECT ST",,"Public Health Inspector","Housing Code Enforcement","2011-05-02T00:00:00.000",,"SHELDON OAK II COOPERATIVE LP",,,"Dan","Lusa",
"20996","156312033","7 WOODLAND ST",,"Public Health Inspector","Housing Code Enforcement","2011-05-02T00:00:00.000",,"SURREY GROUP LLC",,,"Dan","Lusa",
"21021","231654025","326 WEST PRESTON ST",,"Public Health Inspector","Housing Code Enforcement","2011-05-02T00:00:00.000",,"PEREZ JEFFREY W",,,"Dan","Lusa",
"21014","237062040","462 BARBOUR ST",,"Program Supervisor","Housing Code Enforcement","2011-05-02T00:00:00.000",,"XAVIER SIDNEY",,,"Tonja","Nelson",
