"permit_number","apply_date","issue_date","expire_date","value","work_description","work_class","division","parcelid","status","permit_type","address","unit_or_suite","global_entity_name","first_name","last_name","geom"
"20110092-C020","2011-01-06T00:00:00.000","2012-02-03T00:00:00.000Z",,"4500","RELOCATE HEADS AS REQUIRED, 30 HEADS (3RD FLOOR)MUNIS Permit Number: 20120105","Commercial","Building (L&I)/(DPW) - Commercial","246346034","Issued","Certificate of Approval","100 PEARL ST",,"100 PEARL STREET LLC",,,"
,  
(41.76623325738363, -72.6748175413191)"
"20110103-M000","2011-01-06T00:00:00.000","2011-02-04T00:00:00.000Z","2011-08-03T00:00:00.000Z","22000","INSTALL 2- 2TON WATER SOURCE HEAT PUMPS & DUCT SYSTEMS,INCLU | 4 BATH FANS & 2-HRV VENTILATORS PER DRAWING & SPECIFICATIONSMUNIS Permit Number: 20110060","Residential","Building (L&I)/(DPW) - Residential, HCE CAO, HPA","239115115","Issued","Mechanical","104 EARLE ST",,,"VIOLETTE MECHANICAL LLC",,"
,  
(41.791755718216166, -72.67416224552116)"
"20110028-B000","2011-01-06T00:00:00.000","2011-01-31T00:00:00.000Z","2011-07-30T00:00:00.000Z","70500","REPAIR OF FIRE DAMAGE TO HOME, FRAMING, NEW ROOF, INSUL, | SHEETROCK, TRIM, 12+- WINDOWS, DOORS AND SIDINGMUNIS Permit Number: 20110076","Alteration","Building (L&I) - Alteration","149084120","Issued","Building (Residential)","140 ANDOVER ST",,,"USA WATER AND FIRE DBA",,"
,  
(41.79665588483217, -72.70267156000824)"
"20110092-K000","2011-01-06T00:00:00.000","2011-02-07T00:00:00.000Z","2011-08-06T00:00:00.000Z","4500","RELOCATE HEADS AS REQUIRED, 30 HEADS (3RD FLOOR)MUNIS Permit Number: 20110006","Commercial","Building (L&I)/(DPW) - Commercial","246346034","Issued","Fire Suppression","100 PEARL ST",,"100 PEARL STREET LLC",,,"
,  
(41.76623325738363, -72.6748175413191)"
"20110098-Z000","2011-01-06T00:00:00.000","2011-01-31T00:00:00.000Z","2011-07-30T00:00:00.000Z","21750","DEMOLISH, REMOVE AND DISPOSE OF 1 SINGLE STORY BLOCK | STRUCTURE. RESTORE TO GRADEMUNIS Permit Number: 20110009","Commercial","Building (L&I)/(DPW) - Commercial","273581016","Issued","Demolition","31 WAWARME AV",,"CITY OF HARTFORD BOARD OF EDUC",,,"
,  
(41.74939708784103, -72.67218132817811)"
"20110100-Z000","2011-01-06T00:00:00.000","2011-01-31T00:00:00.000Z","2011-07-30T00:00:00.000Z","17500","DEMOLISH, REMOVE AND DISPOSE OF (1) SINGLE STORY BRICK | STRUCTUREMUNIS Permit Number: 20110011","Commercial","Building (L&I)/(DPW) - Commercial","137481095","Issued","Demolition","130 NEW PARK AV",,,"MITCHELL ASSOC INC",,"
,  
(41.75312009186191, -72.70869030354139)"
"20110093-P000","2011-01-06T00:00:00.000","2011-01-20T00:00:00.000Z","2011-07-19T00:00:00.000Z","1075","REPLACE EXISTING 40 GALLON HOT WATER HEATER WITH SAMEMUNIS Permit Number: 20110008","Residential","Building (L&I)/(DPW) - Residential, HCE CAO, HPA","162500103","Issued","Plumbing","331 SAYBROOKE ST",,,"CONNECTICUT NATURAL GAS CORP",,"
,  
(41.744093460220064, -72.70244997827045)"
"20110087-P000","2011-01-06T00:00:00.000","2011-01-19T00:00:00.000Z","2011-07-18T00:00:00.000Z","500","REPLACE EXISTING 16FT OF GAS PIPING (EMERGENCY). OLD PIPE | RED TAGGED BY GAS COMPANY SERVICE OF LEAKSMUNIS Permit Number: 20110006","Residential","Building (L&I)/(DPW) - Residential, HCE CAO, HPA","247457091","Issued","Plumbing","58 BUCKINGHAM ST","D","ALL PLUMBING REPAIR","MIKE","MARANDINO","
,  
(41.76030919353679, -72.67623554322675)"
"20110101-M000","2011-01-06T00:00:00.000","2011-02-04T00:00:00.000Z","2011-08-03T00:00:00.000Z","22000","INSTALL 2- 2TON WATER SOURCE HEAT PUMPS & DUCT SYSTEMS, | 4 BATH FANS & 2-HRV VENTILATORS PER DRAWINGS & SPECSMUNIS Permit Number: 20110059","Residential","Building (L&I)/(DPW) - Residential, HCE CAO, HPA","239115114","Issued","Mechanical","108 EARLE ST",,"SOUTH ARSENAL NEIGHBORHOOD DEV",,,"
,  
(41.79179311649382, -72.67432829650099)"
"20110110-C020","2011-01-07T00:00:00.000","2011-03-18T00:00:00.000Z",,"6500","INSTALL SPRINKLER INTO SPACE BETWEEN CEILING AND ROOF, | 39 SPRINKLERS X 5,200 SQ FT SPRINKLER COVERAGEMUNIS Permit Number: 20110491","Commercial","Building (L&I)/(DPW) - Commercial","268344002","Issued","Certificate of Approval","901 MAIN ST",,"901 MAIN STREET ASSOC LLC",,,"
,  
(41.767616144612596, -72.67331610647265)"
"20110112-B000","2011-01-07T00:00:00.000","2011-01-28T00:00:00.000Z","2011-07-27T00:00:00.000Z","10800","STRIP OLD ROOF SHINGLES,REPLACE ROTTEN PLYWOOD, REAR & FRONT | OF BLDG. INSTALLED NEW 30YR ARCHITECTURAL ASPHALT SHINGLESMUNIS Permit Number: 20110069","Alteration","Building (L&I) - Alteration","231761061","Issued","Building (Commercial)","860 MAPLE AV",,,"EURO CONSTRUCTION CORP",,"
,  
(41.73598110700456, -72.68603780993205)"
"20110109-S000","2011-01-07T00:00:00.000","2011-03-02T00:00:00.000Z","2011-08-29T00:00:00.000Z","400","LEATHER BOOTS SALE, LEATHER SALE, BUY ONE LEATHER GET | TWO FREE - 3 DAY TEMPORARY SIGNS FOR ADVERTISINGMUNIS Permit Number: 20110029","Commercial","Building (L&I)/(DPW) - Commercial","299816014","Issued","Sign","101 AIRPORT RD",,"METIN LLC",,,"
,  
(41.73808178044634, -72.6665579321959)"
"20110115-M000","2011-01-07T00:00:00.000","2011-01-31T00:00:00.000Z","2011-07-30T00:00:00.000Z","1000","4 HOT AIR FURNACES - EXISTINGMUNIS Permit Number: 20110053","Residential","Building (L&I)/(DPW) - Residential, HCE CAO, HPA","221272109","Issued","Mechanical","30 BROOK ST",,,"STEPHENS REFRIGERATION & HVAC",,"
,  
(41.776211893479136, -72.68402751212416)"
"20110106-P000","2011-01-07T00:00:00.000","2011-02-04T00:00:00.000Z","2011-08-03T00:00:00.000Z","7000","INSTALL DRAINS, VENTS, HOT & COLD WATER LINES & PLUMBING | FIXTURES (2 TOILETS,2 LAVS,1 BATHTUB,1 SINK, 1 TUB) (SINGLEMUNIS Permit Number: 20110025","Residential","Building (L&I)/(DPW) - Residential, HCE CAO, HPA","228546038","Issued","Plumbing","18 COLONIAL ST",,"OLYMPIO PINA INC",,,"
,  
(41.748468235109236, -72.6843158379042)"
"20110110-K000","2011-01-07T00:00:00.000","2011-01-11T00:00:00.000Z","2011-07-10T00:00:00.000Z","6500","INSTALL SPRINKLER INTO SPACE BETWEEN CEILING AND ROOF, | 39 SPRINKLERS X 5,200 SQ FT SPRINKLER COVERAGEMUNIS Permit Number: 20110004","Commercial","Building (L&I)/(DPW) - Commercial","268344002","Issued","Fire Suppression","901 MAIN ST",,"INNOVATIVE SERVICES INC",,,"
,  
(41.767616144612596, -72.67331610647265)"
"20110108-M000","2011-01-07T00:00:00.000","2011-01-31T00:00:00.000Z","2011-07-30T00:00:00.000Z","4000","PIPED UP WALK IN COOLER AND FREEZER, STARTED UNIT | (BASEMENT - ""AUBON PAIN"")MUNIS Permit Number: 20110052","Commercial","Building (L&I)/(DPW) - Commercial","249554003","Issued","Mechanical","80 SEYMOUR ST",,,"APOLLO REFRIGERATION INC",,"
,  
(41.75427461285394, -72.67988885396049)"
"20110114-M000","2011-01-07T00:00:00.000","2011-05-26T00:00:00.000Z","2011-11-22T00:00:00.000Z","9000","INSTALL 3- 90% HOT AIR FURNANCE, PVC VENTING, GAS PIPING, | DUCT WORK (3 FAMILY DWELLING)MUNIS Permit Number: 20110265","Residential","Building (L&I)/(DPW) - Residential, HCE CAO, HPA","240167202","Issued","Mechanical","2335 MAIN ST",,,"PATRICK STEPHENS",,"
,  
(41.78643572666712, -72.67420170087652)"
"20110105-M000","2011-01-07T00:00:00.000","2011-01-28T00:00:00.000Z","2011-07-27T00:00:00.000Z","5000","INSTALL NEW GAS FIRED BOILER, SEPERATE GAS LINE SO CNG | CAN INSTALL NEW METER. SET UP PRESSURE TEST,125,000 BTU'SMUNIS Permit Number: 20110048","Residential","Building (L&I)/(DPW) - Residential, HCE CAO, HPA","207533085","Issued","Mechanical","30 CRESCENT ST",,"FRANK L MACCA PLUMBING & HEATING",,,"
,  
(41.745810411345204, -72.68832410488727)"
"20110107-P000","2011-01-07T00:00:00.000","2011-02-04T00:00:00.000Z","2011-08-03T00:00:00.000Z","7000","INSTALL DRAINS, VENTS, FIXTURES (40 GAL HOT WATER HEATER, | 2 TOILETS,1 BATHTUB,1 LAV,1SINK, 1 TUB) (SINGLE FAMILY)MUNIS Permit Number: 20110026","Residential","Building (L&I)/(DPW) - Residential, HCE CAO, HPA","228546039","Issued","Plumbing","14 COLONIAL ST",,"POPE PARK ZION LLC",,,"
,  
(41.74846811207631, -72.684100058866)"
"20110111-E000","2011-01-07T00:00:00.000","2011-01-19T00:00:00.000Z","2011-07-18T00:00:00.000Z","3000","INSTALL 100/2 BREAKER IN CABINET AND POWER/CONDUIT OVER TO | NEW CLEARANCE EQUIPMENT, OUTDOOR LIGHT & TIMER (ROOFTOP)MUNIS Permit Number: 20110011","Commercial","Building (L&I)/(DPW) - Commercial","243249143","Issued","Electrical","1630 MAIN ST",,"MCPHEE ELECTRIC LTD LLC","MICHAEL","MCPHEE","
,  
(41.77651264862535, -72.67447901797763)"
"20110116-E000","2011-01-10T00:00:00.000","2011-01-31T00:00:00.000Z","2011-07-30T00:00:00.000Z","3000","GENERAL LIGHTING & POWER INSTALLATIONS FOR COMMON AREAS | AND BARS {""RUSSIAN LADY CAFE"")MUNIS Permit Number: 20110041","Commercial","Building (L&I)/(DPW) - Commercial","245333072","Issued","Electrical","191 ANN UCCELLO ST","2FL","DELUCCO PATRICK C",,,"
,  
(41.76809568219936, -72.67805857140291)"
"20110120-C020","2011-01-10T00:00:00.000","2012-03-16T00:00:00.000Z",,"2000","REPLACE PANELS 1- 3PH 400AMP, 1- 3PH 100 AMP, 1- 400 AMP 3PH | METER ENCLOSURE & BRANCH CIRCUITS FOR PANELS IN BASEMENTMUNIS Permit Number: 20120249","Commercial","Building (L&I)/(DPW) - Commercial","245333072","Issued","Certificate of Approval","191 ANN UCCELLO ST",,"RIMSCHA JOHN R",,,"
,  
(41.76809568219936, -72.67805857140291)"
"20110122-E000","2011-01-10T00:00:00.000","2011-01-31T00:00:00.000Z","2011-07-30T00:00:00.000Z","31750","INSTALL FA CONDUIT, CABLE, MONITOR MODULES & PROGRAMMING, | INSTALL BLDG MGMT CONDUIT, CABLE, INTERIOR & CONTROL PANELMUNIS Permit Number: 20110044","Commercial","Building (L&I)/(DPW) - Commercial","201269034","Issued","Electrical","690 ASYLUM AV",,"HARTFORD FIRE INSURANCE CO",,,"
,  
(41.76912026960523, -72.6871839023317)"
"20110125-C010","2011-01-10T00:00:00.000","2011-03-29T00:00:00.000Z","2011-05-28T00:00:00.000Z","21600","INTERIOR RENOVATION WITH NEW WALLS & FINISHES, CEILINGS & | DOORS & VESTIBULE,EXTERIOR ADA RAMP & RAILMUNIS Permit Number: 20110015","Temporary","Building (L&I) - Temporary","231761061","Issued","Certificate of Occupancy","860 MAPLE AV","1FL",,"860 MAPLE AVE, LLC",,"
,  
(41.73598110700456, -72.68603780993205)"
"20110118-M000","2011-01-10T00:00:00.000","2011-01-25T00:00:00.000Z","2011-07-24T00:00:00.000Z","16000","REPLACE EXISTING LUBE OIL TANKSMUNIS Permit Number: 20110032","Commercial","Building (L&I)/(DPW) - Commercial","331077003","Issued","Mechanical","50 MURPHY RD",,"LEMELIN ENVIRONMENTAL SERVICES",,,"
,  
(41.74294820497408, -72.65334049800434)"
"20110124-C020","2011-01-10T00:00:00.000","2011-04-05T00:00:00.000Z",,"8000","FRAME INTERIOR NON-LOAD BEARING WALLS FOR NEW MILLWORK | NURSES STATION (1ST FLOOR - DONNELLY BLDG))MUNIS Permit Number: 20110829","Commercial","Building (L&I)/(DPW) - Commercial","228552069","Issued","Certificate of Approval","400 WASHINGTON ST","1FL",,"INSTITUTE OF LIVING",,"
,  
(41.74970637264633, -72.68305308170258)"
"20110127-B000","2011-01-10T00:00:00.000","2011-01-26T00:00:00.000Z","2011-07-25T00:00:00.000Z","4648","9 REPLACEMENT VINYL WINDOWS U-FACTR -27, REPLACING ONE | WINDOW USING TWO SEPARATE WINDOWS, NO CHANGE IN STRUCTUREMUNIS Permit Number: 20110059","Alteration","Building (L&I) - Alteration","174152078","Issued","Building (Residential)","81 RIDGEFIELD ST",,"CITY OF HARTFORD ENGINE 15",,,"
,  
(41.787405135563155, -72.69610696481064)"
"20110121-M000","2011-01-10T00:00:00.000","2011-12-19T00:00:00.000Z","2012-06-16T00:00:00.000Z","150","PRESSURE TEST ( GAS PIPING) PER GAS CO.MUNIS Permit Number: 20110618","Commercial","Building (L&I)/(DPW) - Commercial","249560178","Issued","Mechanical","194 MAPLE AV",,,"ACOSTA ALCIBIADES",,"
,  
(41.751572093882814, -72.67817653686774)"
"20110123-E000","2011-01-10T00:00:00.000","2011-01-31T00:00:00.000Z","2011-07-30T00:00:00.000Z","366944","WIRING AND INSTALLATION OF NEW 600 KW GENERATORMUNIS Permit Number: 20110045","Commercial","Building (L&I)/(DPW) - Commercial","201269034","Issued","Electrical","690 ASYLUM AV",,"HARTFORD FIRE INSURANCE CO",,,"
,  
(41.76912026960523, -72.6871839023317)"
"20110116-C020","2011-01-10T00:00:00.000","2012-03-16T00:00:00.000Z",,"3000","GENERAL LIGHTING & POWER INSTALLATIONS FOR COMMON AREAS | AND BARS {""RUSSIAN LADY CAFE"")MUNIS Permit Number: 20120248","Commercial","Building (L&I)/(DPW) - Commercial","245333072","Issued","Certificate of Approval","191 ANN UCCELLO ST","2FL","RIMSCHA JOHN R",,,"
,  
(41.76809568219936, -72.67805857140291)"
"20110124-B000","2011-01-10T00:00:00.000","2011-01-19T00:00:00.000Z","2011-07-18T00:00:00.000Z","8000","FRAME INTERIOR NON-LOAD BEARING WALLS FOR NEW MILLWORK | NURSES STATION (1ST FLOOR - DONNELLY BLDG))MUNIS Permit Number: 20110046","Alteration","Building (L&I) - Alteration","228552069","Issued","Building (Commercial)","400 WASHINGTON ST","1FL",,"INSTITUTE OF LIVING",,"
,  
(41.74970637264633, -72.68305308170258)"
"20110117-E000","2011-01-10T00:00:00.000","2011-01-31T00:00:00.000Z","2011-07-30T00:00:00.000Z","4700","RELOCATE EXISTING SWITCHS, OUTLETS AND LIGHTING IN SHOP AREA | WHERE MOTOR OIL EQUIPMENT IS STOREDMUNIS Permit Number: 20110042","Commercial","Building (L&I)/(DPW) - Commercial","331077003","Issued","Electrical","50 MURPHY RD",,"METROPOLITAN DISTRICT",,,"
,  
(41.74294820497408, -72.65334049800434)"
"20110125-B000","2011-01-10T00:00:00.000","2011-03-02T00:00:00.000Z","2011-08-29T00:00:00.000Z","21600","INTERIOR RENOVATION WITH NEW WALLS & FINISHES, CEILINGS & | DOORS & VESTIBULE,EXTERIOR ADA RAMP & RAILMUNIS Permit Number: 20110154","Alteration","Building (L&I) - Alteration","231761061","Issued","Building (Commercial)","860 MAPLE AV","1FL",,"860 MAPLE AVE, LLC",,"
,  
(41.73598110700456, -72.68603780993205)"
"20110125-C000","2011-01-10T00:00:00.000","2011-07-09T00:00:00.000Z",,"21600","INTERIOR RENOVATION WITH NEW WALLS & FINISHES, CEILINGS & | DOORS & VESTIBULE,EXTERIOR ADA RAMP & RAILMUNIS Permit Number: 20110056","Commercial","Building (L&I)/(DPW) - Commercial","231761061","Issued","Certificate of Occupancy","860 MAPLE AV","1FL",,"860 MAPLE AVE, LLC",,"
,  
(41.73598110700456, -72.68603780993205)"
"20110119-P000","2011-01-10T00:00:00.000","2011-05-20T00:00:00.000Z","2011-11-16T00:00:00.000Z","54000","PROVIDE NEW HEATER MAIN 6"" INSIDE BUILDING AND TIE INTO | EXISTING SYSTEM. PROVIDE BACKFLOW PREVENTER.MUNIS Permit Number: 20110181","Commercial","Building (L&I)/(DPW) - Commercial","201269034","Issued","Plumbing","690 ASYLUM AV",,,"GRODSKY HARRY & CO INC",,"
,  
(41.76912026960523, -72.6871839023317)"
"20110128-B000","2011-01-10T00:00:00.000","2011-02-22T00:00:00.000Z","2011-08-21T00:00:00.000Z","102000","INSTALLATION OF ELEVATOR, ONE (1) PER ATTACHED DRAWINGSMUNIS Permit Number: 20110114","Alteration","Building (L&I) - Alteration","248461142","Issued","Building (Commercial)","118 MAIN ST",,,"MERCY HOUSING & SHELTER CORP",,"
,  
(41.756952357467625, -72.67511053419393)"
"20110120-E000","2011-01-10T00:00:00.000","2011-01-31T00:00:00.000Z","2011-07-30T00:00:00.000Z","2000","REPLACE PANELS 1- 3PH 400AMP, 1- 3PH 100 AMP, 1- 400 AMP 3PH | METER ENCLOSURE & BRANCH CIRCUITS FOR PANELS IN BASEMENTMUNIS Permit Number: 20110043","Commercial","Building (L&I)/(DPW) - Commercial","245333072","Issued","Electrical","191 ANN UCCELLO ST",,"RIMSCHA JOHN R",,,"
,  
(41.76809568219936, -72.67805857140291)"
"20110138-S000","2011-01-11T00:00:00.000","2012-08-28T00:00:00.000Z","2013-02-24T00:00:00.000Z","1300","RECOVERING EXISTING AWNING SKINMUNIS Permit Number: 20120083","Residential","Building (L&I)/(DPW) - Residential, HCE CAO, HPA","226537066","Closed","Sign","569 PARK ST",,"GALE DAVID",,,"
,  
(41.75791622582228, -72.68636474178037)"
"20110138-C020","2011-01-11T00:00:00.000","2021-01-11T00:00:00.000Z",,"1300","RECOVERING EXISTING AWNING SKIN","Residential","Building (L&I)/(DPW) - Residential, HCE CAO, HPA","226537066","Closed","Certificate of Approval","569 PARK ST",,"SELF-HELP CREDIT UNION",,,"
,  
(41.75791622582228, -72.68636474178037)"
"20110135-E000","2011-01-11T00:00:00.000","2011-01-31T00:00:00.000Z","2011-07-30T00:00:00.000Z","6000","UPGRADE APT WITH LIGHTS, SWITCHS, PLUGS, GFI SMOKE DETECTOR, | FIX HALLWAY LIGHTSMUNIS Permit Number: 20110046","Residential","Building (L&I)/(DPW) - Residential, HCE CAO, HPA","204420077","Issued","Electrical","866 PARK ST",,,"HUNTLY","EVANS","
,  
(41.758312675198056, -72.69172643301543)"
"20110143-E000","2011-01-11T00:00:00.000","2011-01-19T00:00:00.000Z","2011-07-18T00:00:00.000Z","122236","REPLACEMENT OF CIRCUIT BREAKERS & PANEL INTERIORS THROUGHOUT | BLDG AS NEEDED PER PLANS & SPECS SUBMITTED W/ ORIG ELEC PERMMUNIS Permit Number: 20110016","Commercial","Building (L&I)/(DPW) - Commercial","202416001","Issued","Electrical","151 FARMINGTON AV",,"AETNA LIFE & CASUALTY CO",,,"
,  
(41.764826899622, -72.69351363974847)"
"20110131-E000","2011-01-11T00:00:00.000","2011-01-25T00:00:00.000Z","2011-07-24T00:00:00.000Z","562921","TRANSFORMER REPLACEMENT (ATRIUM BUILDING)MUNIS Permit Number: 20110024","Commercial","Building (L&I)/(DPW) - Commercial","202416001","Issued","Electrical","151 FARMINGTON AV",,"AETNA LIFE & CASUALTY CO",,,"
,  
(41.764826899622, -72.69351363974847)"
"20110148-B000","2011-01-11T00:00:00.000","2011-03-11T00:00:00.000Z","2011-09-07T00:00:00.000Z","50000","SITE IMPROVEMENTS EGRESS PADS & RAMPS | (1ST FL - SAWTOOTH)MUNIS Permit Number: 20110179","Alteration","Building (L&I) - Alteration","294572078","Issued","Building (Commercial)","170 HUYSHOPE AV",,,"METRIC CONSTRUCTION CORPORATION",,"
,  
(41.75486814099755, -72.66312775393918)"
"20110135-C020","2011-01-11T00:00:00.000","2012-04-02T00:00:00.000Z",,"6000","UPGRADE APT WITH LIGHTS, SWITCHS, PLUGS, GFI SMOKE DETECTOR, | FIX HALLWAY LIGHTSMUNIS Permit Number: 20120259","Residential","Building (L&I)/(DPW) - Residential, HCE CAO, HPA","204420077","Issued","Certificate of Approval","866 PARK ST",,"CBA 2005-1 PARK STREET LLC",,,"
,  
(41.758312675198056, -72.69172643301543)"
"20110150-C020","2011-01-11T00:00:00.000","2012-05-10T00:00:00.000Z",,"25000","SITE IMPROVEMENTS, EGRESS PADS & RAMPS | (1ST - SOUTH ARMORY)MUNIS Permit Number: 20120355","Commercial","Building (L&I)/(DPW) - Commercial","294572078","Issued","Certificate of Approval","75 VAN DYKE AV",,"COLT GATEWAY/SOUTH ARMORY LLC",,,"
,  
(41.75599868882897, -72.6623515554966)"
"20110137-E000","2011-01-11T00:00:00.000","2011-01-19T00:00:00.000Z","2011-07-18T00:00:00.000Z","8400","INSTALLTION OF CABLING FOR NETWORK AND TELEPHONE TO | DESKS/WORKSTATIONS (20TH FLOOR - G.WEISS)MUNIS Permit Number: 20110015","Commercial","Building (L&I)/(DPW) - Commercial","269358022","Issued","Electrical","1 STATE ST",,,"CONSOLIDATED ELECTRIC, INC.",,"
,  
(41.76514081580582, -72.67071796233925)"
"20110140-M000","2011-01-11T00:00:00.000","2011-01-24T00:00:00.000Z","2011-07-23T00:00:00.000Z","3000","REPLACE CURRENT FURNACE WITH NEW | (GOODMAN GAS WARM AIR FURNACE)MUNIS Permit Number: 20110030","Residential","Building (L&I)/(DPW) - Residential, HCE CAO, HPA","151183018","Issued","Mechanical","26 GRANBY ST",,,"AIR TEMP MECHANICAL SERVICES INC",,"
,  
(41.7870188192394, -72.70335401519394)"
"20110141-E000","2011-01-11T00:00:00.000","2011-01-20T00:00:00.000Z","2011-07-19T00:00:00.000Z","4000","INSTALL (7) NEW CORD REELSMUNIS Permit Number: 20110021","Commercial","Building (L&I)/(DPW) - Commercial","286074002","Issued","Electrical","89 WESTON ST",,,"STATE WIDE ELECTRIC INC",,"
,  
(41.78681811494733, -72.66408686356456)"
"20110134-P000","2011-01-11T00:00:00.000","2011-02-07T00:00:00.000Z","2011-08-06T00:00:00.000Z","7000","INSTALLATION OF BREAKROOM SINK, FAUCET AND ASSOCIATED | PLUMBING PER PLANS ON FILE (2ND FLOOR - MERCATOR)MUNIS Permit Number: 20110029","Commercial","Building (L&I)/(DPW) - Commercial","246346034","Issued","Plumbing","100 PEARL ST","2FL","100 PEARL STREET LLC",,,"
,  
(41.76623325738363, -72.6748175413191)"
"20110136-P000","2011-01-11T00:00:00.000","2011-02-07T00:00:00.000Z","2011-08-06T00:00:00.000Z","1000","INSTALL 40 GALLON WATER HEATER ELECTRICMUNIS Permit Number: 20110030","Residential","Building (L&I)/(DPW) - Residential, HCE CAO, HPA","121702033","Issued","Plumbing","126 ROSLYN ST",,,"ROTO-ROOTER SERVICES CO",,"
,  
(41.72722159111626, -72.71364598259525)"
"20110150-B000","2011-01-11T00:00:00.000","2011-03-11T00:00:00.000Z","2011-09-07T00:00:00.000Z","25000","SITE IMPROVEMENTS, EGRESS PADS & RAMPS | (1ST - SOUTH ARMORY)MUNIS Permit Number: 20110180","Alteration","Building (L&I) - Alteration","294572078","Issued","Building (Commercial)","75 VAN DYKE AV",,,"METRIC CONSTRUCTION CORPORATION",,"
,  
(41.75599868882897, -72.6623515554966)"
"20110133-P000","2011-01-11T00:00:00.000","2011-02-07T00:00:00.000Z","2011-08-06T00:00:00.000Z","8000","INSTALLATION OF BREAKROOM SINK , FAUCET AND ASSOICATED | PLUMBING PER PLANS ON FILE (3RD FLOOR - IKON OFFICE)MUNIS Permit Number: 20110028","Commercial","Building (L&I)/(DPW) - Commercial","246346034","Issued","Plumbing","100 PEARL ST",,"100 PEARL STREET LLC",,,"
,  
(41.76623325738363, -72.6748175413191)"
"20110142-E000","2011-01-11T00:00:00.000","2013-03-22T00:00:00.000Z","2013-09-18T00:00:00.000Z","300000","HVAC CONTROL CABLING (HARTFORD PUBLIC SAFETY COMPLEX)MUNIS Permit Number: 20131380","Commercial","Building (L&I)/(DPW) - Commercial","244284029","Issued","Electrical","253 HIGH ST",,"CUSTOM ELECTRIC INC","TODD","HUNTER","
,  
(41.77243374047483, -72.67803714254758)"
"20110139-M000","2011-01-11T00:00:00.000","2011-08-02T00:00:00.000Z","2012-01-29T00:00:00.000Z","1500","UPGRADE EXISTING ANSUL FIRE SYSTEM TO COMPLY WITH | NFPA 96/17 & UL 300 STANDARDSMUNIS Permit Number: 20110352","Commercial","Building (L&I)/(DPW) - Commercial","218159133","Issued","Mechanical","220 CAPEN ST",,,"M S HERRICK CO",,"
,  
(41.78625057753222, -72.68300418148132)"
