"fiscal_year","fund_number","fund_name","adopted_budget","budget_amendments","total_budget","beginning_cash","collected_revenue","cash_expenses","other_cash_changes","ending_cash_balance","assets","liabilities","fund_balance","last_expense_recorded","fund_category","fund_group","fund_type","function","department_number","administering_department","fund_purpose","sources_of_funds","eligible_uses","date_fund_established","council_file_number","council_file_link","ordinance_number","code_section","replacement_of_general_funds","overhead_costs_reimbursement","interest_to_general_fund","general_fund_reversion","budget_schedule_number","budget_schedule_name","inactive_fund_close","council_district","grant_project","contact_name","contact_telephone","contact_email","years_since_last_expenditure","idle_fund_notes","idle_fund_recommendations","idle","capital_project"
"2018","A71","GO Bonds Refunding Series 2012A Debt Service","31560275","0","31560275","31387384.17","31602732.44","31560275","0","31429841.61","31429841.61","0","31429841.61","10/11/2018","Special Purpose Fund","Governmental","Debt Service","Debt Service","39","Office of Finance","To pay principal and interest on the Bonds for the repayment of transfers from the City Reserve Fund","Accrued interest from sales of Series 2011-C bonds and money from collections of property tax for Series 2011-C bonds.","Remaining funds to be deposited into the City General Fund","6/21/2011","11-0841","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=11-0841","181755",,"No","No","No","No","36","Bond Redemption and Interest","No","ALL","false","Tiffany Liaw","(213) 978-1742","tiffany.liaw@lacity.org",,,,,
"2018","A72","GO Bonds Refunding Series 2016A Debt Service","7931322","0.31","7931322.31","8416402.65","10212765.12","7931322.31","0","10697845.46","10697845.46","0","10697845.46","10/11/2018","Special Purpose Fund","Governmental","Debt Service","Debt Service","39","Office of Finance","To pay principal and interest on the Bonds for the repayment of transfers from the City Reserve Fund","Accrued interest from sales of Series 2016-A bonds and money from collections of property tax for Series 2016-A bonds.","Remaining funds to be deposited into the City General Fund","2/16/2017","16-1273","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=16-1273","184602",,"No","No","No","No","36","Bond Redemption and Interest","No","ALL","false","Tiffany Liaw","(213) 978-1742","tiffany.liaw@lacity.org",,,,,
"2018","J3B","Power System Revenue Bonds 2009A Debt Service","0","0","0","5432559.38","8177318.76","8116218.76","0","5493659.38","5493659.38","0","5493659.38","6/22/2018","Proprietary Dept.","Proprietary","Enterprise","Debt Service","98","Water and Power","To pay for principal for the principal and interest payable on the outstanding bonds","Sale of Power Revenue Bonds 2009, Series A","For upcoming principal and interest payments","2/6/2009",,,,,"No","No","No","No","No",,"No","ALL","false","Jeffery L. Peltola","(213) 367-1347","jeff.peltola@ladwp.com",,,,,
"2018","A73","GO Bonds Series 2017A (Taxable) Debt Service","2023095","0","2023095","0","8342464.98","1567497.15","0","6774967.83","6774967.83","0","6774967.83","10/11/2018","Special Purpose Fund","Governmental","Debt Service","Debt Service","39","Office of Finance","For payment of principal and interest on General Obligation Bonds issued by the City","All money from the collection of property taxes for the Bonds shall be deposited into the Debt Service Fund","For the purpose of paying the principal of, premium, if any, and interest on the Bonds. When there are no longer outstanding bonds, money will be deposited into the City's General Fund, and subjected to any conditions in the City's resolution authorizing the issuance of the Bonds.","6/26/2017","17-0622","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=17-0622","185013",,"No","No","No","No","36","Bond Redemption and Interest","No","ALL","false","Tiffany Liaw","(213) 978-1742","tiffany.liaw@lacity.org",,,,,
"2018","A74","GO Bonds Refunding Series 2017B (Tax-Exempt) Debt Service","0","2593341.67","2593341.67","0","21579804.87","2593341.67","37794.23","19024257.43","19024257.43","0","19024257.43","10/11/2018","Special Purpose Fund","Governmental","Debt Service","Debt Service","39","Office of Finance","For payment of principal and interest on General Obligation Bonds issued by the City","All money from the collection of property taxes for the Bonds shall be deposited into the Debt Service Fund","For the purpose of paying the principal of, premium, if any, and interest on the Bonds. When there are no longer outstanding bonds, money will be deposited into the City's General Fund, and subjected to any conditions in the City's Tax Certificate for the Bonds.","6/26/2017","17-0622","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=17-0622","185013",,"No","No","No","No","36","Bond Redemption and Interest","No","ALL","false","Tiffany Liaw","(213) 978-1742","tiffany.liaw@lacity.org",,,,,
"2018","A75","GO Bonds Series 2018A (Taxable) Debt Service","0","0","0","0","0","0","0","0",,,"0","8/20/2018","Special Purpose Fund","Governmental","Debt Service","Debt Service","39","Office of Finance","For payment of principal and interest on General Obligation Bonds issued by the City","All money from the collection of property taxes for the Bonds shall be deposited into the Debt Service Fund","For the purpose of paying the principal of, premium, if any, and interest on the Bonds. When there are no longer outstanding bonds, money will be deposited into the City's General Fund, subject to any conditions in the City's resolution authorizing the issuance of the Bonds.","6/18/2018","18-0505","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=18-0505","185602",,"No","No","No","No","36","Bond Redemption and Interest","No","ALL","false","Tiffany Liaw","(213) 978-1742","tiffany.liaw@lacity.org",,,,,
"2018","A76","GO Bonds Refunding Series 2018B (Tax-Exempt) Debt Service","0","0","0","0","0","0","0","0",,,"0","8/20/2018","Special Purpose Fund","Governmental","Debt Service","Debt Service","39","Office of Finance","For payment of principal and interest on General Obligation Bonds issued by the City","All money from the collection of property taxes for the Bonds shall be deposited into the Debt Service Fund","For the purpose of paying the principal of, premium, if any, and interest on the Bonds. When there are no longer outstanding bonds, money will be deposited into the City's General Fund, subject to any conditions in the City's Tax Certificate for the Bonds.","6/18/2018","18-0505","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=18-0505","185602",,"No","No","No","No","36","Bond Redemption and Interest","No","ALL","false","Tiffany Liaw","(213) 978-1742","tiffany.liaw@lacity.org",,,,,
"2018","A77","GO Bonds Refunding Series 2018C (Taxable) Debt Service","0","0","0","0","0","0","0","0",,,"0","8/20/2018","Special Purpose Fund","Governmental","Debt Service","Debt Service","39","Office of Finance","For payment of principal and interest on General Obligation Bonds issued by the City","All money from the collection of property taxes for the Bonds shall be deposited into the Debt Service Fund","For the purpose of paying the principal of, premium, if any, and interest on the Bonds. When there are no longer outstanding bonds, money will be deposited into the City's General Fund, subject to any conditions in the City's Tax Certificate for the Bonds.","6/18/2018","18-0505","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=18-0505","185602",,"No","No","No","No","36","Bond Redemption and Interest","No","ALL","false","Tiffany Liaw","(213) 978-1742","tiffany.liaw@lacity.org",,,,,
"2018","B06","Judgment Obligation Bonds Series 2009A Debt Service","2536875","0","2536875","1042.12","2536120.89","2536106.99","0","1056.02","1056.02","0","1056.02","11/9/2018","Special Purpose Fund","Governmental","Debt Service","Debt Service","10","City Administrative Officer","For the payment of principal of premium, if any, and interest on the bonds.","Judgment Obligation Bonds, Series 2009-A","Earnings shall be retained by fund until they are expended for debt service","6/11/2009","07-2893-S2","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=07-2893-S2","180678",,"No","No","No","No","Yes",,"No","ALL","false","Melissa Fleming","(213) 978-7684","melissa.fleming@lacity.org",,,,,
"2018","B07","Judgment Obligation Bonds Series 2010A Debt Service","6491300","0","6491300","4775.1","6489752.81","6489692.15","0","4835.76","4835.76","0","4835.76","11/9/2018","Special Purpose Fund","Governmental","Debt Service","Debt Service","10","City Administrative Officer","For the payment of principal of premium, if any, and interest on the bonds.","Judgment Obligation Bonds, Series 2010-A","Earnings shall be retained by fund until they are expended for debt service","7/3/2010","09-0330","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=09-0330","181179",,"No","No","No","No","Yes",,"No","ALL","false","Melissa Fleming","(213) 978-7684","melissa.fleming@lacity.org",,,,,
"2018","J10","Electric Plant Revenue Bonds 2nd Issue of 1993 Reserve","0","0","0","9954.2","628331.25","628331.25","0","9954.2","9954.2","0","9954.2","10/12/2018","Proprietary Dept.","Proprietary","Enterprise","Debt Service","98","Water and Power","Monies from the Power Revenue Fund shall be placed in this fund","Power Revenue Fund","Required transfer to the Fiscal Agent for deposit in the Bond Service Fund","9/28/1993",,,,,"No","No","No","No","No",,"No","ALL","false","Jeffery L. Peltola","(213) 367-1347","jeff.peltola@ladwp.com",,,,,
"2018","J13","Electric Plant Refunding Revenue Bonds Issue 1994 Reserve","0","0","0","41093.99","1858381.25","1858381.25","0","41093.99","41093.99","0","41093.99","8/15/2018","Proprietary Dept.","Proprietary","Enterprise","Debt Service","98","Water and Power","Monies from the Power Revenue Fund shall be placed in this fund","Power Revenue Fund","Required transfer to the Fiscal Agent for deposit in the Bond Service Fund","1/12/1994",,,,,"No","No","No","No","No",,"No","ALL","false","Jeffery L. Peltola","(213) 367-1347","jeff.peltola@ladwp.com",,,,,
"2018","J15","Electric Plant Revenue Bonds Issue 1994 Reserve","0","0","0","16276.55","438552.5","438552.5","0","16276.55","16276.55","0","16276.55","8/15/2018","Proprietary Dept.","Proprietary","Enterprise","Debt Service","98","Water and Power","Monies from the Power Revenue Fund shall be placed in this fund","Power Revenue Fund","Required transfer to the Fiscal Agent for deposit in the Bond Service Fund","2/2/1994",,,,,"No","No","No","No","No",,"No","ALL","false","Jeffery L. Peltola","(213) 367-1347","jeff.peltola@ladwp.com",,,,,
"2018","J49","Electric Plant Revenue Bonds Second Issuance of 1977 Redemption","0","0","0","511000","0","0","0","511000","511000","550000","-39000",,"Proprietary Dept.","Proprietary","Enterprise","Debt Service","98","Water and Power","To be used to redeem the Electric Plant Revenue Bonds","Electric Plant Revenue Bonds, Second Issue of 1977","To pay for the principal of, and any applicable redemption premium on, the Bonds to be redeemed","10/16/1997",,,,,"No","No","No","No","No",,"No","ALL","false","Jeffery L. Peltola","(213) 367-1347","jeff.peltola@ladwp.com",,,,,
"2018","J4B","Power System Revenue Bonds 2009B Debt Service","0","0","0","4341186.76","8652312.5","8652312.5","0","4341186.76","4341186.76","0","4341186.76","6/22/2018","Proprietary Dept.","Proprietary","Enterprise","Debt Service","98","Water and Power","To pay for principal for the principal and interest payable on the outstanding bonds","Sale of Power System Revenue Bonds 2009, Series B","For upcoming principal and interest payments","5/13/2009",,,,,"No","No","No","No","No",,"No","ALL","false","Jeffery L. Peltola","(213) 367-1347","jeff.peltola@ladwp.com",,,,,
"2018","J55","Electric Plant Revenue Bonds Issuance of 1972 Redemption","0","0","0","25135","0","0","0","25135","25135","60135","-35000",,"Proprietary Dept.","Proprietary","Enterprise","Debt Service","98","Water and Power","To be used to redeem the Electric Plant Revenue Bonds","Electric Plant Revenue Bonds,  Issue of 1972","To pay for the principal of, and any applicable redemption premium on, the Bonds to be redeemed","2/9/1998",,,,,"No","No","No","No","No",,"No","ALL","false","Jeffery L. Peltola","(213) 367-1347","jeff.peltola@ladwp.com",,,,,
"2018","J5B","Power System Revenue Bonds 2010A Debt Service","0","0","0","18280280","36560560","36560560","0","18280280","18280280","0","18280280","6/22/2018","Proprietary Dept.","Proprietary","Enterprise","Debt Service","98","Water and Power","To pay for the principal and interest payable on the outstanding bonds","Sale of Power System Revenue Bonds 2010, Series A","For upcoming principal and interest payments","4/1/2010",,,,,"No","No","No","No","No",,"No","ALL","false","Jeffery L. Peltola","(213) 367-1347","jeff.peltola@ladwp.com",,,,,
"2018","J5E","Power System Revenue Bonds 2010B Reserve","0","0","0","635796.88","6936593.76","1271593.76","0","6300796.88","6300796.88","0","6300796.88","6/22/2018","Proprietary Dept.","Proprietary","Enterprise","Debt Service","98","Water and Power","To pay for the principal and interest payable on the outstanding bonds","Sale of Power System Revenue Bonds 2010, Series B","For upcoming principal and interest payments","4/1/2010",,,,,"No","No","No","No","No",,"No","ALL","false","Jeffery L. Peltola","(213) 367-1347","jeff.peltola@ladwp.com",,,,,
"2018","J5G","ARRA Energy Efficiency and Conservation Block Grant - DWP","0","0","0","0","0","0","0","0",,,"0","5/22/2013","Proprietary Dept.","Proprietary","Enterprise","Other","98","Water and Power","For the expansion of the Energy Efficiency and Conservation Block Grant Programs","American Recovery and Reinvestment Act of 2009 and other Program Grants","Public outreach, financial administration, salaries, equipment, supplies and other related costs","6/2/2010","09-0648-S15","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=09-0648-S15",,,"No","Yes","No","No","No",,"Yes","ALL","true","Jeffery L. Peltola","(213) 367-1347","jeff.peltola@ladwp.com",,,,,
