"id_number","fiscal_year","department_name","vendor_name","transaction_date","dollar_amount","authority","business_tax_registration_certificate","government_activity","fund_group_name","fund_type","fund_name","account_name","transaction_id","expenditure_type","settlement_judgment","fiscal_month_number","fiscal_year_month","fiscal_year_quarter","calendar_month_number","calendar_month_year","calendar_month","data_source","contract_name","contract_link"
"1409","2012","POLICE","AMERICAN EXPRESS","2011-07-14T00:00:00.000","1017.6",,"0002172655","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","SPECIAL REVENUE","POLICE DEPT GRANT","2010 ICAC","AD26120000000785","SUPPLIES & OTHER SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS",,
"1410","2012","POLICE","AMERICAN EXPRESS","2011-07-14T00:00:00.000","781.8",,"0002172655","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","SPECIAL REVENUE","POLICE DEPT GRANT","2010 DNA BACKLOG REDUCTN GRANT","AD26120000000785","SUPPLIES & OTHER SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS",,
"1411","2012","POLICE","AMERICAN EXPRESS","2011-07-14T00:00:00.000","752.8",,"0002172655","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","SPECIAL REVENUE","POLICE DEPT GRANT","HUMAN TRAFFICKING-ARRA","AD26120000000785","SUPPLIES & OTHER SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS",,
"1412","2012","POLICE","AMERICAN EXPRESS","2011-07-14T00:00:00.000","15",,"0002172655","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","SPECIAL REVENUE","US DEPT OF JUSTICE ASSET FORFE","SPA-TRAVEL & TRAINING","AD26120000000785","SUPPLIES & OTHER SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS",,
"1413","2012","POLICE","AMERICAN EXPRESS","2011-07-14T00:00:00.000","2155.1",,"0002172655","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","LAPD REVOLVING TRAINING FUND","REIMBURSABLE TRAINING","AD26120000000785","SUPPLIES & OTHER SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS",,
"1414","2012","POLICE","AMERICAN EXPRESS","2011-07-14T00:00:00.000","6340.3",,"0002172655","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","LAPD REVOLVING TRAINING FUND","NON REIMBURSABLE TRAINING","AD26120000000785","SUPPLIES & OTHER SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS",,
"1516","2012","GENERAL CITY PURPOSES","LOS ANGELES POLICE REVOLVER/ATHLETIC CLUB INC","2011-07-13T00:00:00.000","1000","CF971776","0000217742","GENERAL GOVERNMENT","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","COMMUNITY SERVICES DISTRICT 12","AD26120000000727","CONTRIBUTIONS TO OTHER AGENCIES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS","MULTIVEND","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=97-1776"
"1728","2012","PERSONNEL","LOS ANGELES POLICE PROTECTIVE LEAGUE/C","2011-07-12T00:00:00.000","241630",,"0000408873","GENERAL GOVERNMENT","FIDUCIARY","AGENCY","INSURANCE TRUST","OTHER PAYROLL DEDUCTION PAYABL","AD26120000000578","ACCRUED WAGES& RELATED LIA PAY",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS",,
"1857","2012","POLICE","PRIVACY-POLICE","2011-08-04T00:00:00.000","653.88",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","SPECIAL REVENUE","POLICE DEPT GRANT","DRIVING UNDER THE INFLUENCE","AD26120000004743","SUPPLIES & OTHER SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"1858","2012","POLICE","PRIVACY-POLICE","2011-08-04T00:00:00.000","350",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","SPECIAL REVENUE","POLICE DEPT GRANT","DRIVING UNDER THE INFLUENCE","AD26120000004743","SUPPLIES & OTHER SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"1859","2012","POLICE","PRIVACY-POLICE","2011-08-04T00:00:00.000","750",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","LAPD REVOLVING TRAINING FUND","NON REIMBURSABLE TRAINING","AD26120000004744","PERSONNEL SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"1860","2012","POLICE","PRIVACY-POLICE","2011-08-04T00:00:00.000","2000",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","SPECIAL REVENUE","US DEPT OF JUSTICE ASSET FORFE","SPA-MISC OPERATIONAL EXP","AD26120000004745","SUPPLIES & OTHER SERVICES",,"2","2012-02 (AUG)","2012-01","8","AUGUST,2011","AUGUST","FMS",,
"1877","2012","POLICE","SIERRA SYSTEMS GROUP INC","2011-07-13T00:00:00.000","3508.92","CO105410","0000512338","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","SPECIAL REVENUE","LAPD TRAIN & EVAL MGMT SYS II","RMIS/UOFS","AD26120000000738","SUPPLIES & OTHER SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS","SIERRA SYSTEMS GROUP, INC.","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-105410"
"1882","2012","POLICE","J DAVID WHEAT JR DVM","2011-07-14T00:00:00.000","345",,"0000715383","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","OPERATING SUPPLIES","AD26120000001226","SUPPLIES & OTHER SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS",,
"1883","2012","POLICE","J DAVID WHEAT JR DVM","2011-07-14T00:00:00.000","85",,"0000715383","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","OPERATING SUPPLIES","AD26120000001226","SUPPLIES & OTHER SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS",,
"1884","2012","POLICE","J DAVID WHEAT JR DVM","2011-07-14T00:00:00.000","675",,"0000715383","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","OPERATING SUPPLIES","AD26120000001226","SUPPLIES & OTHER SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS",,
"1885","2012","POLICE","J DAVID WHEAT JR DVM","2011-07-14T00:00:00.000","525",,"0000715383","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","OPERATING SUPPLIES","AD26120000001226","SUPPLIES & OTHER SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS",,
"1886","2012","POLICE","J DAVID WHEAT JR DVM","2011-07-14T00:00:00.000","250",,"0000715383","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","OPERATING SUPPLIES","AD26120000001226","SUPPLIES & OTHER SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS",,
"1956","2012","POLICE","PRIVACY-POLICE","2011-07-13T00:00:00.000","60",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","TRAVEL","AD26120000000658","SUPPLIES & OTHER SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS",,
"1957","2012","POLICE","PRIVACY-POLICE","2011-07-13T00:00:00.000","57",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","TRAVEL","AD26120000000659","SUPPLIES & OTHER SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS",,
"1966","2012","POLICE","WEST PUBLISHING CORPORATION","2011-07-13T00:00:00.000","22032",,"0000431365","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","CONTRACTUAL SERVICES","AD26120000000703","SUPPLIES & OTHER SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS",,
"2261","2012","POLICE","QUICK SILVER TOWING INC","2011-07-19T00:00:00.000","112.2","CO107455","0000212008","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","CONTRACTUAL SERVICES","AD26120000001731","SUPPLIES & OTHER SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS","QUICK SILVER TOWING, INC.","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-107455"
"2268","2012","ECONOMIC AND WORKFORCE DEVELOPMENT DEPARTMENT","LAPD DEVONSHIRE POLICE ACTIVITY LEAQUE SUPPORTERS","2011-07-19T00:00:00.000","7491","CO117903","0002324588","COMMUNITY DEVELOPMENT","GOVERNMENTAL","SPECIAL REVENUE","UDAG REVENUE FUND","PALS","AD26120000001762","CONTRIBUTIONS TO OTHER AGENCIES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS","LAPD DEVONSHIRE POLICE","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-117903"
"2269","2012","ECONOMIC AND WORKFORCE DEVELOPMENT DEPARTMENT","LAPD DEVONSHIRE POLICE ACTIVITY LEAQUE SUPPORTERS","2011-07-19T00:00:00.000","9271","CO117903","0002324588","COMMUNITY DEVELOPMENT","GOVERNMENTAL","SPECIAL REVENUE","UDAG REVENUE FUND","PALS","AD26120000001762","CONTRIBUTIONS TO OTHER AGENCIES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS","LAPD DEVONSHIRE POLICE","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-117903"
"2476","2012","POLICE","PRIVACY-POLICE","2011-07-19T00:00:00.000","750",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","LAPD REVOLVING TRAINING FUND","NON REIMBURSABLE TRAINING","AD26120000001545","PERSONNEL SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS",,
"2477","2012","POLICE","PRIVACY-POLICE","2011-07-19T00:00:00.000","750",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","LAPD REVOLVING TRAINING FUND","NON REIMBURSABLE TRAINING","AD26120000001546","PERSONNEL SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS",,
"2478","2012","POLICE","PRIVACY-POLICE","2011-07-19T00:00:00.000","750",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","LAPD REVOLVING TRAINING FUND","NON REIMBURSABLE TRAINING","AD26120000001547","PERSONNEL SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS",,
"2479","2012","POLICE","PRIVACY-POLICE","2011-07-19T00:00:00.000","750",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","LAPD REVOLVING TRAINING FUND","NON REIMBURSABLE TRAINING","AD26120000001548","PERSONNEL SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS",,
"2480","2012","POLICE","PRIVACY-POLICE","2011-07-19T00:00:00.000","261.16",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","LAPD REVOLVING TRAINING FUND","NON REIMBURSABLE TRAINING","AD26120000001549","PERSONNEL SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS",,
"2481","2012","POLICE","PRIVACY-POLICE","2011-07-19T00:00:00.000","750",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","LAPD REVOLVING TRAINING FUND","NON REIMBURSABLE TRAINING","AD26120000001550","PERSONNEL SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS",,
"2482","2012","POLICE","PRIVACY-POLICE","2011-07-19T00:00:00.000","750",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","LAPD REVOLVING TRAINING FUND","NON REIMBURSABLE TRAINING","AD26120000001551","PERSONNEL SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS",,
"2483","2012","POLICE","PRIVACY-POLICE","2011-07-19T00:00:00.000","750",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","LAPD REVOLVING TRAINING FUND","NON REIMBURSABLE TRAINING","AD26120000001552","PERSONNEL SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS",,
"2484","2012","POLICE","PRIVACY-POLICE","2011-07-19T00:00:00.000","750",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","LAPD REVOLVING TRAINING FUND","NON REIMBURSABLE TRAINING","AD26120000001553","PERSONNEL SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS",,
"2485","2012","POLICE","PRIVACY-POLICE","2011-07-19T00:00:00.000","750",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","LAPD REVOLVING TRAINING FUND","NON REIMBURSABLE TRAINING","AD26120000001554","PERSONNEL SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS",,
"2486","2012","POLICE","PRIVACY-POLICE","2011-07-19T00:00:00.000","750",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","LAPD REVOLVING TRAINING FUND","NON REIMBURSABLE TRAINING","AD26120000001555","PERSONNEL SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS",,
"2487","2012","POLICE","PRIVACY-POLICE","2011-07-19T00:00:00.000","750",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","LAPD REVOLVING TRAINING FUND","NON REIMBURSABLE TRAINING","AD26120000001556","PERSONNEL SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS",,
"2488","2012","POLICE","PRIVACY-POLICE","2011-07-19T00:00:00.000","750",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","LAPD REVOLVING TRAINING FUND","NON REIMBURSABLE TRAINING","AD26120000001557","PERSONNEL SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS",,
"2489","2012","POLICE","PRIVACY-POLICE","2011-07-19T00:00:00.000","750",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","LAPD REVOLVING TRAINING FUND","NON REIMBURSABLE TRAINING","AD26120000001558","PERSONNEL SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS",,
"2490","2012","POLICE","PRIVACY-POLICE","2011-07-19T00:00:00.000","750",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","LAPD REVOLVING TRAINING FUND","NON REIMBURSABLE TRAINING","AD26120000001559","PERSONNEL SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS",,
"2491","2012","POLICE","PRIVACY-POLICE","2011-07-19T00:00:00.000","750",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","LAPD REVOLVING TRAINING FUND","NON REIMBURSABLE TRAINING","AD26120000001560","PERSONNEL SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS",,
"2492","2012","POLICE","PRIVACY-POLICE","2011-07-19T00:00:00.000","750",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","LAPD REVOLVING TRAINING FUND","NON REIMBURSABLE TRAINING","AD26120000001561","PERSONNEL SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS",,
"2493","2012","POLICE","PRIVACY-POLICE","2011-07-19T00:00:00.000","750",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","LAPD REVOLVING TRAINING FUND","NON REIMBURSABLE TRAINING","AD26120000001562","PERSONNEL SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS",,
"2494","2012","POLICE","PRIVACY-POLICE","2011-07-19T00:00:00.000","750",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","LAPD REVOLVING TRAINING FUND","NON REIMBURSABLE TRAINING","AD26120000001563","PERSONNEL SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS",,
"2592","2012","POLICE","PRIVACY-POLICE","2011-07-19T00:00:00.000","750",,,"PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","LAPD REVOLVING TRAINING FUND","NON REIMBURSABLE TRAINING","AD26120000001564","PERSONNEL SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS",,
"2730","2012","PENSION","LOS ANGELES POLICE RELIEF ASSOCIATION INC","2011-07-19T00:00:00.000","124369.6",,"0000394686","PENSION","FIDUCIARY","PENSION TRUST","FIRE & POLICE TIER 1 GENERAL P","RET/PEN BENEFITS & REFUNDS","AD26120000001678","PERSONNEL SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS",,
"2731","2012","PENSION","LOS ANGELES POLICE RELIEF ASSOCIATION INC","2011-07-19T00:00:00.000","3349971.14",,"0000394686","PENSION","FIDUCIARY","PENSION TRUST","FIRE & POLICE TIER 2 GENERAL P","RET/PEN BENEFITS & REFUNDS","AD26120000001679","PERSONNEL SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS",,
"2732","2012","PENSION","LOS ANGELES POLICE RELIEF ASSOCIATION INC","2011-07-19T00:00:00.000","1174860.18",,"0000394686","PENSION","FIDUCIARY","PENSION TRUST","FIRE & POLICE TIER 5 GENERAL P","RET/PEN BENEFITS & REFUNDS","AD26120000001680","PERSONNEL SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS",,
"2733","2012","PENSION","LOS ANGELES FIREMENS RELIEF ASSOCIATION /C","2011-07-19T00:00:00.000","1318607.43",,"0000422078","PENSION","FIDUCIARY","PENSION TRUST","FIRE & POLICE TIER 2 GENERAL P","RET/PEN BENEFITS & REFUNDS","AD26120000001681","PERSONNEL SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS",,
"2734","2012","PENSION","LOS ANGELES FIREMENS RELIEF ASSOCIATION /C","2011-07-19T00:00:00.000","650184.66",,"0000422078","PENSION","FIDUCIARY","PENSION TRUST","FIRE & POLICE TIER 5 GENERAL P","RET/PEN BENEFITS & REFUNDS","AD26120000001682","PERSONNEL SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS",,
"2838","2012","PERSONNEL","LOS ANGELES POLICE PROTECTIVE LEAGUE/C","2011-07-14T00:00:00.000","241739.5",,"0000408873","GENERAL GOVERNMENT","FIDUCIARY","AGENCY","INSURANCE TRUST","OTHER PAYROLL DEDUCTION PAYABL","AD26120000001273","ACCRUED WAGES& RELATED LIA PAY",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS",,
"2839","2012","PERSONNEL","LOS ANGELES POLICE PROTECTIVE LEAGUE/C","2011-07-14T00:00:00.000","76482.87",,"0000408873","GENERAL GOVERNMENT","FIDUCIARY","AGENCY","INSURANCE TRUST","OTHER PAYROLL DEDUCTION PAYABL","AD26120000001273","ACCRUED WAGES& RELATED LIA PAY",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS",,
"3059","2012","PENSION","LOS ANGELES TIMES COMMUNICATIONS LLC","2011-07-18T00:00:00.000","166.4",,"0000485945","PENSION","FIDUCIARY","PENSION TRUST","FIRE & POLICE TIER 2 GENERAL P","OFFICE & ADMINISTRATIVE EXP","AD26120000001475","SUPPLIES & OTHER SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS",,
"3062","2012","POLICE","LYNDEN J & ASSOCIATES INC","2011-07-18T00:00:00.000","406.2","CO110676","0000612029","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","CONTRACTUAL SERVICES","AD26120000001477","SUPPLIES & OTHER SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS","LYNDEN J. AND ASSOCIATES INC.","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-110676"
"3063","2012","POLICE","LYNDEN J & ASSOCIATES INC","2011-07-18T00:00:00.000","120","CO110676","0000612029","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","CONTRACTUAL SERVICES","AD26120000001477","SUPPLIES & OTHER SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS","LYNDEN J. AND ASSOCIATES INC.","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-110676"
"3121","2012","POLICE","LYNDEN J & ASSOCIATES INC","2011-07-18T00:00:00.000","697.5","CO110676","0000612029","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","CONTRACTUAL SERVICES","AD26120000001477","SUPPLIES & OTHER SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS","LYNDEN J. AND ASSOCIATES INC.","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-110676"
"3122","2012","POLICE","LYNDEN J & ASSOCIATES INC","2011-07-18T00:00:00.000","210","CO110676","0000612029","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","CONTRACTUAL SERVICES","AD26120000001477","SUPPLIES & OTHER SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS","LYNDEN J. AND ASSOCIATES INC.","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-110676"
"3123","2012","POLICE","LYNDEN J & ASSOCIATES INC","2011-07-18T00:00:00.000","228.75","CO110676","0000612029","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","CONTRACTUAL SERVICES","AD26120000001477","SUPPLIES & OTHER SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS","LYNDEN J. AND ASSOCIATES INC.","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-110676"
"3124","2012","POLICE","LYNDEN J & ASSOCIATES INC","2011-07-18T00:00:00.000","195","CO110676","0000612029","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","CONTRACTUAL SERVICES","AD26120000001477","SUPPLIES & OTHER SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS","LYNDEN J. AND ASSOCIATES INC.","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-110676"
"3125","2012","POLICE","LYNDEN J & ASSOCIATES INC","2011-07-18T00:00:00.000","266.25","CO110676","0000612029","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","CONTRACTUAL SERVICES","AD26120000001477","SUPPLIES & OTHER SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS","LYNDEN J. AND ASSOCIATES INC.","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-110676"
"3126","2012","POLICE","LYNDEN J & ASSOCIATES INC","2011-07-18T00:00:00.000","247.5","CO110676","0000612029","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","CONTRACTUAL SERVICES","AD26120000001477","SUPPLIES & OTHER SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS","LYNDEN J. AND ASSOCIATES INC.","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-110676"
"3127","2012","POLICE","LYNDEN J & ASSOCIATES INC","2011-07-18T00:00:00.000","341.25","CO110676","0000612029","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","CONTRACTUAL SERVICES","AD26120000001477","SUPPLIES & OTHER SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS","LYNDEN J. AND ASSOCIATES INC.","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-110676"
"3128","2012","POLICE","LYNDEN J & ASSOCIATES INC","2011-07-18T00:00:00.000","120","CO110676","0000612029","PROTECTION OF PERSONS AND PROPERTY","GOVERNMENTAL","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","CONTRACTUAL SERVICES","AD26120000001477","SUPPLIES & OTHER SERVICES",,"1","2012-01 (JUL)","2012-01","7","JULY,2011","JULY","FMS","LYNDEN J. AND ASSOCIATES INC.","http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccon.viewrecord&contractnum=C-110676"
